   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_229.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.13699, 0, 2.90264e-17, 0, 1.41421, -2.90264e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17487e-19, 0, 0, 0, 1.73076e-21, 0, 2.88072e-17, 0, 0, 0
0.144858, 0, 6.02481e-17, 0, 1.41421, -6.02481e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51423e-19, 0, 0, 0, 3.64898e-21, 0, 5.9793e-17, 0, 0, 0
0.152725, 0, 1.23651e-16, 0, 1.41421, -1.23651e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.26483e-19, 0, 0, 0, 7.60845e-21, 0, 1.22717e-16, 0, 0, 0
0.160593, 0, 2.50998e-16, 0, 1.41421, -2.50998e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88065e-18, 0, 0, 0, 1.56944e-20, 0, 2.49101e-16, 0, 0, 0
0.168461, 0, 5.04038e-16, 0, 1.41421, -5.04038e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7766e-18, 0, 0, 0, 3.20365e-20, 0, 5.00229e-16, 0, 0, 0
0.176328, 0, 1.00155e-15, 0, 1.41421, -1.00155e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.50426e-18, 0, 0, 0, 6.47302e-20, 0, 9.93977e-16, 0, 0, 0
0.184196, 0, 1.9696e-15, 0, 1.41421, -1.9696e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47576e-17, 0, 0, 0, 1.2949e-19, 0, 1.95471e-15, 0, 0, 0
0.192064, 0, 3.83408e-15, 0, 1.41421, -3.83408e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87274e-17, 0, 0, 0, 2.56528e-19, 0, 3.8051e-15, 0, 0, 0
0.199931, 0, 7.38913e-15, 0, 1.41421, -7.38913e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.53639e-17, 0, 0, 0, 5.03374e-19, 0, 7.33326e-15, 0, 0, 0
0.207799, 0, 1.41006e-14, 0, 1.41421, -1.41006e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0565e-16, 0, 0, 0, 9.78576e-19, 0, 1.39939e-14, 0, 0, 0
0.215666, 0, 2.66473e-14, 0, 1.41421, -2.66473e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99656e-16, 0, 0, 0, 1.88507e-18, 0, 2.64457e-14, 0, 0, 0
0.223534, 0, 4.98765e-14, 0, 1.41421, -4.98765e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.73701e-16, 0, 0, 0, 3.59887e-18, 0, 4.94992e-14, 0, 0, 0
0.231402, 0, 9.24734e-14, 0, 1.41421, -9.24734e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.92856e-16, 0, 0, 0, 6.81064e-18, 0, 9.17737e-14, 0, 0, 0
0.239269, 0, 1.69848e-13, 0, 1.41421, -1.69848e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27258e-15, 0, 0, 0, 1.27781e-17, 0, 1.68563e-13, 0, 0, 0
0.247137, 0, 3.0908e-13, 0, 1.41421, -3.0908e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31576e-15, 0, 0, 0, 2.37719e-17, 0, 3.0674e-13, 0, 0, 0
0.255004, 0, 5.5833e-13, 0, 1.41421, -5.5833e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18327e-15, 0, 0, 0, 4.40139e-17, 0, 5.54103e-13, 0, 0, 0
0.262872, 0, 9.97318e-13, 0, 1.41421, -9.97318e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.4724e-15, 0, 0, 0, 8.05202e-17, 0, 9.89765e-13, 0, 0, 0
0.27074, 0, 1.76551e-12, 0, 1.41421, -1.76551e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32282e-14, 0, 0, 0, 1.46143e-16, 0, 1.75213e-12, 0, 0, 0
0.278607, 0, 3.09762e-12, 0, 1.41421, -3.09762e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32095e-14, 0, 0, 0, 2.63196e-16, 0, 3.07415e-12, 0, 0, 0
0.286475, 0, 5.3869e-12, 0, 1.41421, -5.3869e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.03632e-14, 0, 0, 0, 4.70416e-16, 0, 5.34607e-12, 0, 0, 0
0.294342, 0, 9.28598e-12, 0, 1.41421, -9.28598e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.95808e-14, 0, 0, 0, 8.34582e-16, 0, 9.21556e-12, 0, 0, 0
0.30221, 0, 1.58679e-11, 0, 1.41421, -1.58679e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18906e-13, 0, 0, 0, 1.47002e-15, 0, 1.57475e-11, 0, 0, 0
0.310078, 0, 2.68805e-11, 0, 1.41421, -2.68805e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01443e-13, 0, 0, 0, 2.57123e-15, 0, 2.66765e-11, 0, 0, 0
0.317945, 0, 4.51448e-11, 0, 1.41421, -4.51448e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.38349e-13, 0, 0, 0, 4.46708e-15, 0, 4.4802e-11, 0, 0, 0
0.325813, 0, 7.5171e-11, 2.85865e-43, 1.41421, -7.5171e-11, 0, 2.85865e-43, 2.85865e-43, 2.85865e-43, 2.85865e-43, 2.85865e-43, 2.85865e-43, 2.85865e-43, 2.85865e-43, 2.85865e-43, 5.63462e-13, 2.85865e-43, 2.85865e-43, 2.85865e-43, 7.7106e-15, 2.85865e-43, 7.45999e-11, 2.85865e-43, 2.85865e-43, 2.85865e-43
0.333681, 0, 1.24105e-10, 4.95219e-42, 1.41421, -1.24105e-10, 0, 4.95219e-42, 4.95219e-42, 4.95219e-42, 4.95219e-42, 4.95219e-42, 4.95219e-42, 4.95219e-42, 4.95219e-42, 4.95219e-42, 9.30416e-13, 4.95219e-42, 4.95219e-42, 4.95219e-42, 1.3227e-14, 4.95219e-42, 1.23161e-10, 4.95219e-42, 4.95219e-42, 4.95219e-42
0.341548, 0, 2.03161e-10, 7.07319e-41, 1.41421, -2.03161e-10, 0, 7.07319e-41, 7.07319e-41, 7.07319e-41, 7.07319e-41, 7.07319e-41, 7.07319e-41, 7.07319e-41, 7.07319e-41, 7.07319e-41, 1.52345e-12, 7.07319e-41, 7.07319e-41, 7.07319e-41, 2.25572e-14, 7.07319e-41, 2.01615e-10, 7.07319e-41, 7.07319e-41, 7.07319e-41
0.349416, 0, 3.29785e-10, 8.96013e-40, 1.41421, -3.29785e-10, 0, 8.96013e-40, 8.96013e-40, 8.96013e-40, 8.96013e-40, 8.96013e-40, 8.96013e-40, 8.96013e-40, 8.96013e-40, 8.96013e-40, 2.47369e-12, 8.96013e-40, 8.96013e-40, 8.96013e-40, 3.82578e-14, 8.96013e-40, 3.27273e-10, 8.96013e-40, 8.96013e-40, 8.96013e-40
0.357283, 0, 5.3086e-10, 1.01511e-38, 1.41421, -5.3086e-10, 0, 1.01511e-38, 1.01511e-38, 1.01511e-38, 1.01511e-38, 1.01511e-38, 1.01511e-38, 1.01511e-38, 1.01511e-38, 1.01511e-38, 3.9834e-12, 1.01511e-38, 1.01511e-38, 1.01511e-38, 6.45561e-14, 1.01511e-38, 5.26812e-10, 1.01511e-38, 1.01511e-38, 1.01511e-38
0.365151, 0, 8.47437e-10, 1.03998e-37, 1.41421, -8.47437e-10, 0, 1.03998e-37, 1.03998e-37, 1.03998e-37, 1.03998e-37, 1.03998e-37, 1.03998e-37, 1.03998e-37, 1.03998e-37, 1.03998e-37, 6.36186e-12, 1.03998e-37, 1.03998e-37, 1.03998e-37, 1.08425e-13, 1.03998e-37, 8.40966e-10, 1.03998e-37, 1.03998e-37, 1.03998e-37
0.373019, 0, 1.34164e-09, 9.68384e-37, 1.41421, -1.34164e-09, 0, 9.68384e-37, 9.68384e-37, 9.68384e-37, 9.68384e-37, 9.68384e-37, 9.68384e-37, 9.68384e-37, 9.68384e-37, 9.68384e-37, 1.00778e-11, 9.68384e-37, 9.68384e-37, 9.68384e-37, 1.81341e-13, 9.68384e-37, 1.33138e-09, 9.68384e-37, 9.68384e-37, 9.68384e-37
0.380886, 0, 2.10662e-09, 8.25024e-36, 1.41421, -2.10662e-09, 0, 8.25024e-36, 8.25024e-36, 8.25024e-36, 8.25024e-36, 8.25024e-36, 8.25024e-36, 8.25024e-36, 8.25024e-36, 8.25024e-36, 1.58355e-11, 8.25024e-36, 8.25024e-36, 8.25024e-36, 3.02174e-13, 8.25024e-36, 2.09049e-09, 8.25024e-36, 8.25024e-36, 8.25024e-36
0.388754, 0, 3.28083e-09, 6.45474e-35, 1.41421, -3.28083e-09, 0, 6.45474e-35, 6.45474e-35, 6.45474e-35, 6.45474e-35, 6.45474e-35, 6.45474e-35, 6.45474e-35, 6.45474e-35, 6.45474e-35, 2.46842e-11, 6.45474e-35, 6.45474e-35, 6.45474e-35, 5.01922e-13, 6.45474e-35, 3.25564e-09, 6.45474e-35, 6.45474e-35, 6.45474e-35
0.396621, 0, 5.06814e-09, 4.65807e-34, 1.41421, -5.06814e-09, 0, 4.65807e-34, 4.65807e-34, 4.65807e-34, 4.65807e-34, 4.65807e-34, 4.65807e-34, 4.65807e-34, 4.65807e-34, 4.65807e-34, 3.81734e-11, 4.65807e-34, 4.65807e-34, 4.65807e-34, 8.31486e-13, 4.65807e-34, 5.02914e-09, 4.65807e-34, 4.65807e-34, 4.65807e-34
0.404489, 0, 7.76616e-09, 3.20564e-33, 1.41421, -7.76616e-09, 0, 3.20564e-33, 3.20564e-33, 3.20564e-33, 3.20564e-33, 3.20564e-33, 3.20564e-33, 3.20564e-33, 3.20564e-33, 3.20564e-33, 5.85731e-11, 3.20564e-33, 3.20564e-33, 3.20564e-33, 1.37445e-12, 3.20564e-33, 7.70621e-09, 3.20564e-33, 3.20564e-33, 3.20564e-33
0.412357, 0, 1.18054e-08, 1.80805e-32, 1.41421, -1.18054e-08, 0, 1.80805e-32, 1.80805e-32, 1.80805e-32, 1.80805e-32, 1.80805e-32, 1.80805e-32, 1.80805e-32, 1.80805e-32, 1.80805e-32, 8.91815e-11, 1.80805e-32, 1.80805e-32, 1.80805e-32, 2.26809e-12, 1.80805e-32, 1.1714e-08, 1.80805e-32, 1.80805e-32, 1.80805e-32
0.420224, 0, 1.78033e-08, 1.04676e-31, 1.41421, -1.78033e-08, 0, 1.04676e-31, 1.04676e-31, 1.04676e-31, 1.04676e-31, 1.04676e-31, 1.04676e-31, 1.04676e-31, 1.04676e-31, 1.04676e-31, 1.34753e-10, 1.04676e-31, 1.04676e-31, 1.04676e-31, 3.7378e-12, 1.04676e-31, 1.76648e-08, 1.04676e-31, 1.04676e-31, 1.04676e-31
0.428092, 0, 2.66373e-08, 5.39671e-31, 1.41421, -2.66373e-08, 0, 5.39671e-31, 5.39671e-31, 5.39671e-31, 5.39671e-31, 5.39671e-31, 5.39671e-31, 5.39671e-31, 5.39671e-31, 5.39671e-31, 2.02085e-10, 5.39671e-31, 5.39671e-31, 5.39671e-31, 6.15359e-12, 5.39671e-31, 2.64291e-08, 5.39671e-31, 5.39671e-31, 5.39671e-31
0.43596, 0, 3.95441e-08, 2.74852e-30, 1.41421, -3.95441e-08, 0, 2.74852e-30, 2.74852e-30, 2.74852e-30, 2.74852e-30, 2.74852e-30, 2.74852e-30, 2.74852e-30, 2.74852e-30, 2.74852e-30, 3.00828e-10, 2.74852e-30, 2.74852e-30, 2.74852e-30, 1.01223e-11, 2.74852e-30, 3.92331e-08, 2.74852e-30, 2.74852e-30, 2.74852e-30
0.443827, 0, 5.82508e-08, 1.34358e-29, 1.41421, -5.82508e-08, 0, 1.34358e-29, 1.34358e-29, 1.34358e-29, 1.34358e-29, 1.34358e-29, 1.34358e-29, 1.34358e-29, 1.34358e-29, 1.34358e-29, 4.44578e-10, 1.34358e-29, 1.34358e-29, 1.34358e-29, 1.66377e-11, 1.34358e-29, 5.77896e-08, 1.34358e-29, 1.34358e-29, 1.34358e-29
0.451695, 0, 8.51501e-08, 6.25176e-29, 1.41421, -8.51501e-08, 0, 6.25176e-29, 6.25176e-29, 6.25176e-29, 6.25176e-29, 6.25176e-29, 6.25176e-29, 6.25176e-29, 6.25176e-29, 6.25176e-29, 6.52353e-10, 6.25176e-29, 6.25176e-29, 6.25176e-29, 2.73232e-11, 6.25176e-29, 8.44704e-08, 6.25176e-29, 6.25176e-29, 6.25176e-29
0.459562, 0, 1.23528e-07, 2.82721e-28, 1.41421, -1.23528e-07, 0, 2.82721e-28, 2.82721e-28, 2.82721e-28, 2.82721e-28, 2.82721e-28, 2.82721e-28, 2.82721e-28, 2.82721e-28, 2.82721e-28, 9.50568e-10, 2.82721e-28, 2.82721e-28, 2.82721e-28, 4.48223e-11, 2.82721e-28, 1.22532e-07, 2.82721e-28, 2.82721e-28, 2.82721e-28
0.46743, 0, 1.77857e-07, 1.22739e-27, 1.41421, -1.77857e-07, 0, 1.22739e-27, 1.22739e-27, 1.22739e-27, 1.22739e-27, 1.22739e-27, 1.22739e-27, 1.22739e-27, 1.22739e-27, 1.22739e-27, 1.37567e-09, 1.22739e-27, 1.22739e-27, 1.22739e-27, 7.34208e-11, 1.22739e-27, 1.76408e-07, 1.22739e-27, 1.22739e-27, 1.22739e-27
0.475298, 0, 2.54183e-07, 5.0901e-27, 1.41421, -2.54183e-07, 0, 5.0901e-27, 5.0901e-27, 5.0901e-27, 5.0901e-27, 5.0901e-27, 5.0901e-27, 5.0901e-27, 5.0901e-27, 5.0901e-27, 1.97763e-09, 5.0901e-27, 5.0901e-27, 5.0901e-27, 1.20031e-10, 5.0901e-27, 2.52085e-07, 5.0901e-27, 5.0901e-27, 5.0901e-27
0.483165, 0, 3.60597e-07, 2.01683e-26, 1.41421, -3.60597e-07, 0, 2.01683e-26, 2.01683e-26, 2.01683e-26, 2.01683e-26, 2.01683e-26, 2.01683e-26, 2.01683e-26, 2.01683e-26, 2.01683e-26, 2.82448e-09, 2.01683e-26, 2.01683e-26, 2.01683e-26, 1.9573e-10, 2.01683e-26, 3.57577e-07, 2.01683e-26, 2.01683e-26, 2.01683e-26
0.491033, 0, 5.07861e-07, 7.6414e-26, 1.41421, -5.07861e-07, 0, 7.6414e-26, 7.6414e-26, 7.6414e-26, 7.6414e-26, 7.6414e-26, 4.61047e-12, 7.6414e-26, 7.6414e-26, 7.6414e-26, 4.00833e-09, 7.6414e-26, 7.6414e-26, 7.6414e-26, 3.18149e-10, 7.6414e-26, 5.0353e-07, 7.6414e-26, 7.6414e-26, 7.6414e-26
0.4989, 0, 7.10147e-07, 2.77284e-25, 1.41421, -7.10147e-07, 0, 2.77284e-25, 2.77284e-25, 2.77284e-25, 2.77284e-25, 2.77284e-25, 1.59815e-11, 2.77284e-25, 2.77284e-25, 2.77284e-25, 5.65305e-09, 2.77284e-25, 2.77284e-25, 2.77284e-25, 5.15113e-10, 2.77284e-25, 7.03963e-07, 2.77284e-25, 2.77284e-25, 2.77284e-25
0.506768, 0, 9.85994e-07, 9.73421e-25, 1.41421, -9.85994e-07, 0, 9.73421e-25, 9.73421e-25, 9.73421e-25, 9.73421e-25, 9.73421e-25, 4.30951e-11, 9.73421e-25, 9.73421e-25, 9.73421e-25, 7.92427e-09, 9.73421e-25, 9.73421e-25, 9.73421e-25, 8.30154e-10, 9.73421e-25, 9.77197e-07, 9.73421e-25, 9.73421e-25, 9.73421e-25
0.514636, 0, 1.3622e-06, 4.2113e-10, 1.41421, -1.3622e-06, 4.2113e-10, 4.21171e-10, 4.21175e-10, 1.26942e-09, 4.44069e-10, 4.56053e-10, 7.43649e-10, 5.92193e-10, 4.33186e-10, 1.14441e-09, 1.14635e-08, 4.23978e-10, 4.24739e-10, 4.2113e-10, 1.75186e-09, 4.21133e-10, 1.34761e-06, 4.2113e-10, 4.2113e-10, 4.97254e-10
0.522503, 0, 1.87101e-06, 1.44597e-09, 1.41421, -1.87101e-06, 1.44597e-09, 1.44612e-09, 1.44613e-09, 4.36997e-09, 1.52504e-09, 1.56635e-09, 2.4402e-09, 2.03562e-09, 1.48753e-09, 3.93907e-09, 1.6744e-08, 1.45579e-09, 1.45841e-09, 1.44597e-09, 3.56632e-09, 1.44599e-09, 1.84607e-06, 1.44597e-09, 1.44597e-09, 1.70837e-09
0.530371, 0, 2.55914e-06, 4.04254e-09, 1.41421, -2.55914e-06, 4.04254e-09, 4.04294e-09, 4.04298e-09, 1.22561e-08, 4.26465e-09, 4.38069e-09, 6.70107e-09, 5.69886e-09, 4.15928e-09, 1.10457e-08, 2.51158e-08, 4.07012e-09, 4.07749e-09, 4.04254e-09, 7.39867e-09, 4.04258e-09, 2.51371e-06, 4.04254e-09, 4.04254e-09, 4.77961e-09
0.538239, 0, 3.48587e-06, 9.62079e-09, 1.41421, -3.48587e-06, 9.62079e-09, 9.62175e-09, 9.62184e-09, 2.91905e-08, 1.015e-08, 1.04265e-08, 1.58439e-08, 1.35672e-08, 9.89893e-09, 2.63065e-08, 3.84865e-08, 9.68649e-09, 9.70405e-09, 9.62079e-09, 1.4894e-08, 9.62088e-09, 3.40179e-06, 9.62079e-09, 9.62079e-09, 1.1377e-08
0.546106, 0, 4.74274e-06, 2.21345e-08, 1.41421, -4.74274e-06, 2.21345e-08, 2.21367e-08, 2.2137e-08, 6.71952e-08, 2.33531e-08, 2.39897e-08, 3.71518e-08, 3.12214e-08, 2.2775e-08, 6.05547e-08, 6.14561e-08, 2.22858e-08, 2.23262e-08, 2.21345e-08, 3.0364e-08, 2.21347e-08, 4.57949e-06, 2.21345e-08, 2.21345e-08, 2.61782e-08
0.553974, 0, 6.46479e-06, 4.95032e-08, 1.41421, -6.46479e-06, 4.95032e-08, 4.95081e-08, 4.95086e-08, 1.50347e-07, 5.22302e-08, 5.36549e-08, 8.47259e-08, 6.98392e-08, 5.09364e-08, 1.35486e-07, 1.02776e-07, 4.98417e-08, 4.99322e-08, 4.95032e-08, 6.22345e-08, 4.95036e-08, 6.13826e-06, 4.95032e-08, 4.95032e-08, 5.85528e-08
0.561841, 0, 8.88267e-06, 1.07873e-07, 1.41421, -8.88267e-06, 1.07873e-07, 1.07884e-07, 1.07885e-07, 3.27754e-07, 1.13819e-07, 1.16926e-07, 2.05132e-07, 1.52214e-07, 1.10998e-07, 2.95351e-07, 1.79659e-07, 1.08611e-07, 1.08809e-07, 1.07873e-07, 1.27404e-07, 1.07874e-07, 8.20285e-06, 1.07873e-07, 1.07873e-07, 1.27605e-07
0.569709, 0, 1.23552e-05, 2.2928e-07, 1.41421, -1.23552e-05, 2.2928e-07, 2.29303e-07, 2.29305e-07, 6.96892e-07, 2.41925e-07, 2.48531e-07, 4.64673e-07, 3.23578e-07, 2.35926e-07, 6.27981e-07, 3.25496e-07, 2.3085e-07, 2.31269e-07, 2.2928e-07, 2.58984e-07, 2.29282e-07, 1.09491e-05, 2.2928e-07, 2.2928e-07, 2.71243e-07
0.577577, 0, 1.75125e-05, 4.75582e-07, 1.41421, -1.75125e-05, 4.75582e-07, 4.75629e-07, 4.75634e-07, 1.44607e-06, 5.01826e-07, 5.15536e-07, 1.01248e-06, 6.71288e-07, 4.89375e-07, 1.30305e-06, 6.03864e-07, 4.7884e-07, 4.79711e-07, 4.75582e-07, 5.20362e-07, 4.75586e-07, 1.46343e-05, 4.75582e-07, 4.75582e-07, 5.62672e-07
0.585444, 0, 2.54589e-05, 9.6301e-07, 1.41421, -2.54589e-05, 9.6301e-07, 9.63106e-07, 9.63115e-07, 2.9293e-06, 1.01618e-06, 1.04396e-06, 2.14379e-06, 1.35953e-06, 9.90956e-07, 2.63953e-06, 1.13316e-06, 9.69611e-07, 9.71375e-07, 9.6301e-07, 1.02993e-06, 9.63019e-07, 1.96481e-05, 9.6301e-07, 9.6301e-07, 1.13946e-06
0.593312, 0, 3.81406e-05, 1.90406e-06, 1.41421, -3.81406e-05, 1.90406e-06, 1.90425e-06, 1.90427e-06, 5.79416e-06, 2.00926e-06, 2.06422e-06, 4.43046e-06, 2.68853e-06, 1.95935e-06, 5.22088e-06, 2.1286e-06, 1.91712e-06, 1.92061e-06, 1.90406e-06, 2.00321e-06, 1.90408e-06, 2.65994e-05, 1.90406e-06, 1.90406e-06, 2.25316e-06
0.601179, 0, 5.89797e-05, 3.67675e-06, 1.41421, -5.89797e-05, 3.67675e-06, 3.67711e-06, 3.67715e-06, 1.11933e-05, 3.88001e-06, 3.9862e-06, 8.96486e-06, 5.19251e-06, 3.78357e-06, 1.00856e-05, 3.97158e-06, 3.70198e-06, 3.70872e-06, 3.67675e-06, 3.82239e-06, 3.67678e-06, 3.64579e-05, 3.67675e-06, 3.67675e-06, 4.35127e-06
0.609047, 0, 9.39508e-05, 6.93515e-06, 1.41421, -9.39508e-05, 6.93515e-06, 6.93585e-06, 6.93591e-06, 2.11225e-05, 7.31881e-06, 7.51924e-06, 1.78092e-05, 9.79614e-06, 7.13679e-06, 1.90317e-05, 7.32046e-06, 6.98278e-06, 6.99551e-06, 6.93515e-06, 7.14742e-06, 6.93522e-06, 5.07822e-05, 6.93515e-06, 6.93515e-06, 8.20831e-06
0.616915, 0, 0.000153297, 1.27801e-05, 1.41421, -0.000153297, 1.27801e-05, 1.27814e-05, 1.27815e-05, 3.8943e-05, 1.34876e-05, 1.38572e-05, 3.47429e-05, 1.8056e-05, 1.31519e-05, 3.50875e-05, 1.32814e-05, 1.28679e-05, 1.28914e-05, 1.27801e-05, 1.30871e-05, 1.27802e-05, 7.20737e-05, 1.27801e-05, 1.27801e-05, 1.51279e-05
0.624782, 0, 0.000254303, 2.30131e-05, 1.41421, -0.000254303, 2.30131e-05, 2.30154e-05, 2.30156e-05, 7.016e-05, 2.4288e-05, 2.49541e-05, 6.65729e-05, 3.25206e-05, 2.36832e-05, 6.32121e-05, 2.36625e-05, 2.31714e-05, 2.32137e-05, 2.30131e-05, 2.34542e-05, 2.30133e-05, 0.000104319, 2.30131e-05, 2.30131e-05, 2.7244e-05
