   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_178.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.097257, 0, 2.2059e-19, 0, 1.41421, -2.2059e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.95077e-21, 0, 9.51218e-24, 0, 2.24057e-22, 0, 2.11406e-19, 0, 0, 0
0.105127, 0, 4.8134e-19, 0, 1.41421, -4.8134e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95307e-20, 0, 2.10906e-23, 0, 4.96745e-22, 0, 4.61291e-19, 0, 0, 0
0.112997, 0, 1.03729e-18, 0, 1.41421, -1.03729e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.20881e-20, 0, 4.61909e-23, 0, 1.08759e-21, 0, 9.94066e-19, 0, 0, 0
0.120866, 0, 2.20847e-18, 0, 1.41421, -2.20847e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.96071e-20, 0, 9.9966e-23, 0, 2.35253e-21, 0, 2.11641e-18, 0, 0, 0
0.128736, 0, 4.64697e-18, 0, 1.41421, -4.64697e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88545e-19, 0, 2.13859e-22, 0, 5.02943e-21, 0, 4.45319e-18, 0, 0, 0
0.136606, 0, 9.66658e-18, 0, 1.41421, -9.66658e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.92201e-19, 0, 4.52399e-22, 0, 1.06309e-20, 0, 9.26329e-18, 0, 0, 0
0.144476, 0, 1.98846e-17, 0, 1.41421, -1.98846e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.06761e-19, 0, 9.46586e-22, 0, 2.22245e-20, 0, 1.90547e-17, 0, 0, 0
0.152345, 0, 4.04587e-17, 0, 1.41421, -4.04587e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64147e-18, 0, 1.95956e-21, 0, 4.59659e-20, 0, 3.87693e-17, 0, 0, 0
0.160215, 0, 8.14439e-17, 0, 1.41421, -8.14439e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30422e-18, 0, 4.01439e-21, 0, 9.40809e-20, 0, 7.80415e-17, 0, 0, 0
0.168085, 0, 1.62235e-16, 0, 1.41421, -1.62235e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.58184e-18, 0, 8.14037e-21, 0, 1.90608e-19, 0, 1.55455e-16, 0, 0, 0
0.175955, 0, 3.19859e-16, 0, 1.41421, -3.19859e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29763e-17, 0, 1.63425e-20, 0, 3.82348e-19, 0, 3.06484e-16, 0, 0, 0
0.183824, 0, 6.24268e-16, 0, 1.41421, -6.24268e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53252e-17, 0, 3.24883e-20, 0, 7.59544e-19, 0, 5.98151e-16, 0, 0, 0
0.191694, 0, 1.2063e-15, 0, 1.41421, -1.2063e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.89358e-17, 0, 6.39657e-20, 0, 1.49459e-18, 0, 1.15581e-15, 0, 0, 0
0.199564, 0, 2.30821e-15, 0, 1.41421, -2.30821e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.36343e-17, 0, 1.24752e-19, 0, 2.9137e-18, 0, 2.21154e-15, 0, 0, 0
0.207434, 0, 4.39453e-15, 0, 1.41421, -4.39453e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78262e-16, 0, 2.42699e-19, 0, 5.66876e-18, 0, 4.21035e-15, 0, 0, 0
0.215304, 0, 8.24344e-15, 0, 1.41421, -8.24344e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34381e-16, 0, 4.64299e-19, 0, 1.08453e-17, 0, 7.89774e-15, 0, 0, 0
0.223173, 0, 1.53192e-14, 0, 1.41421, -1.53192e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.21378e-16, 0, 8.80337e-19, 0, 2.05693e-17, 0, 1.46764e-14, 0, 0, 0
0.231043, 0, 2.82058e-14, 0, 1.41421, -2.82058e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14405e-15, 0, 1.65455e-18, 0, 3.868e-17, 0, 2.70214e-14, 0, 0, 0
0.238913, 0, 5.1458e-14, 0, 1.41421, -5.1458e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08712e-15, 0, 3.08283e-18, 0, 7.21287e-17, 0, 4.92957e-14, 0, 0, 0
0.246783, 0, 9.30296e-14, 0, 1.41421, -9.30296e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77312e-15, 0, 5.69533e-18, 0, 1.33398e-16, 0, 8.91173e-14, 0, 0, 0
0.254652, 0, 1.66676e-13, 0, 1.41421, -1.66676e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.75989e-15, 0, 1.0434e-17, 0, 2.4472e-16, 0, 1.59661e-13, 0, 0, 0
0.262522, 0, 2.95968e-13, 0, 1.41421, -2.95968e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20032e-14, 0, 1.8959e-17, 0, 4.45411e-16, 0, 2.83501e-13, 0, 0, 0
0.270392, 0, 5.20913e-13, 0, 1.41421, -5.20913e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11254e-14, 0, 3.41732e-17, 0, 8.04404e-16, 0, 4.98949e-13, 0, 0, 0
0.278262, 0, 9.08781e-13, 0, 1.41421, -9.08781e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68545e-14, 0, 6.11137e-17, 0, 1.44171e-15, 0, 8.70424e-13, 0, 0, 0
0.286131, 0, 1.57166e-12, 0, 1.41421, -1.57166e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.37355e-14, 0, 1.08459e-16, 0, 2.56477e-15, 0, 1.50525e-12, 0, 0, 0
0.294001, 0, 2.69454e-12, 0, 1.41421, -2.69454e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09271e-13, 0, 1.91061e-16, 0, 4.52962e-15, 0, 2.58054e-12, 0, 0, 0
0.301871, 0, 4.57997e-12, 0, 1.41421, -4.57997e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85731e-13, 0, 3.34172e-16, 0, 7.9434e-15, 0, 4.38596e-12, 0, 0, 0
0.309741, 0, 7.7182e-12, 0, 1.41421, -7.7182e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13002e-13, 0, 5.80477e-16, 0, 1.38348e-14, 0, 7.39078e-12, 0, 0, 0
0.317611, 0, 1.28964e-11, 0, 1.41421, -1.28964e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.2302e-13, 0, 1.00176e-15, 0, 2.39371e-14, 0, 1.23484e-11, 0, 0, 0
0.32548, 0, 2.13668e-11, 1.91978e-43, 1.41421, -2.13668e-11, 0, 1.91978e-43, 1.91978e-43, 1.91978e-43, 1.91978e-43, 1.91978e-43, 1.91978e-43, 1.91978e-43, 1.91978e-43, 1.91978e-43, 1.91978e-43, 1.91978e-43, 8.66604e-13, 1.91978e-43, 1.71817e-15, 1.91978e-43, 4.11542e-14, 1.91978e-43, 2.04573e-11, 1.91978e-43, 1.91978e-43, 1.91978e-43
0.33335, 0, 3.51037e-11, 3.33369e-42, 1.41421, -3.51037e-11, 0, 3.33369e-42, 3.33369e-42, 3.33369e-42, 3.33369e-42, 3.33369e-42, 3.33369e-42, 3.33369e-42, 3.33369e-42, 3.33369e-42, 3.33369e-42, 3.33369e-42, 1.4239e-12, 3.33369e-42, 2.93003e-15, 3.33369e-42, 7.03285e-14, 3.33369e-42, 3.36065e-11, 3.33369e-42, 3.33369e-42, 3.33369e-42
0.34122, 0, 5.71911e-11, 4.78305e-41, 1.41421, -5.71911e-11, 0, 4.78305e-41, 4.78305e-41, 4.78305e-41, 4.78305e-41, 4.78305e-41, 4.78305e-41, 4.78305e-41, 4.78305e-41, 4.78305e-41, 4.78305e-41, 4.78305e-41, 2.32019e-12, 4.78305e-41, 4.97029e-15, 4.78305e-41, 1.195e-13, 4.78305e-41, 5.47465e-11, 4.78305e-41, 4.78305e-41, 4.78305e-41
0.34909, 0, 9.24037e-11, 6.08085e-40, 1.41421, -9.24037e-11, 0, 6.08085e-40, 6.08085e-40, 6.08085e-40, 6.08085e-40, 6.08085e-40, 6.08085e-40, 6.08085e-40, 6.08085e-40, 6.08085e-40, 6.08085e-40, 6.08085e-40, 3.74951e-12, 6.08085e-40, 8.39097e-15, 6.08085e-40, 2.01968e-13, 6.08085e-40, 8.84438e-11, 6.08085e-40, 6.08085e-40, 6.08085e-40
0.356959, 0, 1.48066e-10, 6.916e-39, 1.41421, -1.48066e-10, 0, 6.916e-39, 6.916e-39, 6.916e-39, 6.916e-39, 6.916e-39, 6.916e-39, 6.916e-39, 6.916e-39, 6.916e-39, 6.916e-39, 6.916e-39, 6.00982e-12, 6.916e-39, 1.41057e-14, 6.916e-39, 3.39665e-13, 6.916e-39, 1.41703e-10, 6.916e-39, 6.916e-39, 6.916e-39
0.364829, 0, 2.35315e-10, 7.10942e-38, 1.41421, -2.35315e-10, 0, 7.10942e-38, 7.10942e-38, 7.10942e-38, 7.10942e-38, 7.10942e-38, 7.10942e-38, 7.10942e-38, 7.10942e-38, 7.10942e-38, 7.10942e-38, 7.10942e-38, 9.55461e-12, 7.10942e-38, 2.36249e-14, 7.10942e-38, 5.68673e-13, 7.10942e-38, 2.25168e-10, 7.10942e-38, 7.10942e-38, 7.10942e-38
0.372699, 0, 3.70932e-10, 6.64041e-37, 1.41421, -3.70932e-10, 0, 6.64041e-37, 6.64041e-37, 6.64041e-37, 6.64041e-37, 6.64041e-37, 6.64041e-37, 6.64041e-37, 6.64041e-37, 6.64041e-37, 6.64041e-37, 6.64041e-37, 1.50681e-11, 6.64041e-37, 3.94451e-14, 6.64041e-37, 9.4825e-13, 6.64041e-37, 3.54876e-10, 6.64041e-37, 6.64041e-37, 6.64041e-37
0.380569, 0, 5.79979e-10, 5.67186e-36, 1.41421, -5.79979e-10, 0, 5.67186e-36, 5.67186e-36, 5.67186e-36, 5.67186e-36, 5.67186e-36, 5.67186e-36, 5.67186e-36, 5.67186e-36, 5.67186e-36, 5.67186e-36, 5.67186e-36, 2.3574e-11, 5.67186e-36, 6.56912e-14, 5.67186e-36, 1.57559e-12, 5.67186e-36, 5.54764e-10, 5.67186e-36, 5.67186e-36, 5.67186e-36
0.388438, 0, 8.99558e-10, 4.44784e-35, 1.41421, -8.99558e-10, 0, 4.44784e-35, 4.44784e-35, 4.44784e-35, 4.44784e-35, 4.44784e-35, 4.44784e-35, 4.44784e-35, 4.44784e-35, 4.44784e-35, 4.44784e-35, 4.44784e-35, 3.65906e-11, 4.44784e-35, 1.09182e-13, 4.44784e-35, 2.61003e-12, 4.44784e-35, 8.60248e-10, 4.44784e-35, 4.44784e-35, 4.44784e-35
0.396308, 0, 1.38411e-09, 3.21637e-34, 1.41421, -1.38411e-09, 0, 3.21637e-34, 3.21637e-34, 3.21637e-34, 3.21637e-34, 3.21637e-34, 3.21637e-34, 3.21637e-34, 3.21637e-34, 3.21637e-34, 3.21637e-34, 3.21637e-34, 5.63514e-11, 3.21637e-34, 1.81189e-13, 3.21637e-34, 4.31262e-12, 3.21637e-34, 1.32326e-09, 3.21637e-34, 3.21637e-34, 3.21637e-34
0.404178, 0, 2.11282e-09, 2.21525e-33, 1.41421, -2.11282e-09, 0, 2.21525e-33, 2.21525e-33, 2.21525e-33, 2.21525e-33, 2.21525e-33, 2.21525e-33, 2.21525e-33, 2.21525e-33, 2.21525e-33, 2.21525e-33, 2.21525e-33, 8.61153e-11, 2.21525e-33, 3.00353e-13, 2.21525e-33, 7.11117e-12, 2.21525e-33, 2.01929e-09, 2.21525e-33, 2.21525e-33, 2.21525e-33
0.412048, 0, 3.19988e-09, 1.28218e-32, 1.41421, -3.19988e-09, 0, 1.28218e-32, 1.28218e-32, 1.28218e-32, 1.28218e-32, 1.28218e-32, 1.28218e-32, 1.28218e-32, 1.28218e-32, 1.28218e-32, 1.28218e-32, 1.28218e-32, 1.30599e-10, 1.28218e-32, 4.97488e-13, 1.28218e-32, 1.17065e-11, 1.28218e-32, 3.05707e-09, 1.28218e-32, 1.28218e-32, 1.28218e-32
0.419917, 0, 4.80857e-09, 7.54213e-32, 1.41421, -4.80857e-09, 0, 7.54213e-32, 7.54213e-32, 7.54213e-32, 7.54213e-32, 7.54213e-32, 7.54213e-32, 7.54213e-32, 7.54213e-32, 7.54213e-32, 7.54213e-32, 7.54213e-32, 1.96574e-10, 7.54213e-32, 8.23503e-13, 7.54213e-32, 1.92469e-11, 7.54213e-32, 4.59192e-09, 7.54213e-32, 7.54213e-32, 7.54213e-32
0.427787, 0, 7.17035e-09, 3.96113e-31, 1.41421, -7.17035e-09, 0, 3.96113e-31, 3.96113e-31, 3.96113e-31, 3.96113e-31, 3.96113e-31, 3.96113e-31, 3.96113e-31, 3.96113e-31, 3.96113e-31, 3.96113e-31, 3.96113e-31, 2.93692e-10, 3.96113e-31, 1.36238e-12, 3.96113e-31, 3.16119e-11, 3.96113e-31, 6.84368e-09, 3.96113e-31, 3.96113e-31, 3.96113e-31
0.435657, 0, 1.06107e-08, 2.04271e-30, 1.41421, -1.06107e-08, 0, 2.04271e-30, 2.04271e-30, 2.04271e-30, 2.04271e-30, 2.04271e-30, 2.04271e-30, 2.04271e-30, 2.04271e-30, 2.04271e-30, 2.04271e-30, 2.04271e-30, 4.35604e-10, 2.04271e-30, 2.25239e-12, 2.04271e-30, 5.18759e-11, 2.04271e-30, 1.0121e-08, 2.04271e-30, 2.04271e-30, 2.04271e-30
0.443527, 0, 1.55834e-08, 1.00766e-29, 1.41421, -1.55834e-08, 0, 1.00766e-29, 1.00766e-29, 1.00766e-29, 1.00766e-29, 1.00766e-29, 1.00766e-29, 1.00766e-29, 1.00766e-29, 1.00766e-29, 1.00766e-29, 1.00766e-29, 6.41475e-10, 1.00766e-29, 3.72051e-12, 1.00766e-29, 8.50569e-11, 1.00766e-29, 1.48531e-08, 1.00766e-29, 1.00766e-29, 1.00766e-29
0.451397, 0, 2.27162e-08, 4.71851e-29, 1.41421, -2.27162e-08, 0, 4.71851e-29, 4.71851e-29, 4.71851e-29, 4.71851e-29, 4.71851e-29, 4.71851e-29, 4.71851e-29, 4.71851e-29, 4.71851e-29, 4.71851e-29, 4.71851e-29, 9.3803e-10, 4.71851e-29, 6.13799e-12, 4.71851e-29, 1.39326e-10, 4.71851e-29, 2.16327e-08, 4.71851e-29, 4.71851e-29, 4.71851e-29
0.459266, 0, 3.28705e-08, 2.14172e-28, 1.41421, -3.28705e-08, 0, 2.14172e-28, 2.14172e-28, 2.14172e-28, 2.14172e-28, 2.14172e-28, 2.14172e-28, 2.14172e-28, 2.14172e-28, 2.14172e-28, 2.14172e-28, 2.14172e-28, 1.36227e-09, 2.14172e-28, 1.01093e-11, 2.14172e-28, 2.27938e-10, 2.14172e-28, 3.12702e-08, 2.14172e-28, 2.14172e-28, 2.14172e-28
0.467136, 0, 4.72194e-08, 9.31821e-28, 1.41421, -4.72194e-08, 0, 9.31821e-28, 9.31821e-28, 9.31821e-28, 9.31821e-28, 9.31821e-28, 9.31821e-28, 9.31821e-28, 9.31821e-28, 9.31821e-28, 9.31821e-28, 9.31821e-28, 1.9651e-09, 9.31821e-28, 1.66135e-11, 9.31821e-28, 3.72302e-10, 9.31821e-28, 4.48654e-08, 9.31821e-28, 9.31821e-28, 9.31821e-28
0.475006, 0, 6.73485e-08, 3.86978e-27, 1.41421, -6.73485e-08, 0, 3.86978e-27, 3.86978e-27, 3.86978e-27, 3.86978e-27, 3.86978e-27, 3.86978e-27, 3.86978e-27, 3.86978e-27, 3.86978e-27, 3.86978e-27, 3.86978e-27, 2.8161e-09, 3.86978e-27, 2.72274e-11, 3.86978e-27, 6.06807e-10, 3.86978e-27, 6.38983e-08, 3.86978e-27, 3.86978e-27, 3.86978e-27
0.482876, 0, 9.53855e-08, 2.43225e-26, 1.41421, -9.53855e-08, 0, 2.43225e-26, 2.43225e-26, 2.43225e-26, 2.43225e-26, 2.43225e-26, 2.43225e-26, 2.43225e-26, 2.97021e-13, 2.43225e-26, 2.43225e-26, 2.43225e-26, 4.00977e-09, 2.43225e-26, 4.44928e-11, 2.43225e-26, 9.86621e-10, 2.43225e-26, 9.03443e-08, 2.43225e-26, 2.43225e-26, 2.43225e-26
0.490745, 0, 1.34162e-07, 8.86643e-26, 1.41421, -1.34162e-07, 0, 8.86643e-26, 8.86643e-26, 8.86643e-26, 8.86643e-26, 8.86643e-26, 8.86643e-26, 8.86643e-26, 1.04192e-12, 8.86643e-26, 8.86643e-26, 8.86643e-26, 5.6736e-09, 8.86643e-26, 7.23854e-11, 8.86643e-26, 1.59819e-09, 8.86643e-26, 1.26817e-07, 8.86643e-26, 8.86643e-26, 8.86643e-26
0.498615, 0, 1.87427e-07, 3.12572e-25, 1.41421, -1.87427e-07, 0, 3.12572e-25, 3.12572e-25, 3.12572e-25, 3.12572e-25, 3.12572e-25, 3.12572e-25, 3.12572e-25, 2.8479e-12, 3.12572e-25, 3.12572e-25, 3.12572e-25, 7.97867e-09, 3.12572e-25, 1.17238e-10, 3.12572e-25, 2.57837e-09, 3.12572e-25, 1.76749e-07, 3.12572e-25, 3.12572e-25, 3.12572e-25
0.506485, 0, 2.61466e-07, 2.49377e-10, 1.41421, -2.61466e-07, 2.49377e-10, 2.49406e-10, 2.49416e-10, 2.4948e-10, 6.96433e-10, 2.61378e-10, 2.50488e-10, 2.60999e-10, 2.70524e-10, 2.72109e-10, 2.51777e-10, 8.14539e-10, 1.14027e-08, 2.51683e-10, 4.38312e-10, 2.49377e-10, 4.38931e-09, 2.49378e-10, 2.44887e-07, 2.49377e-10, 2.49377e-10, 2.60044e-10
0.514355, 0, 3.63377e-07, 8.69428e-10, 1.41421, -3.63377e-07, 8.69428e-10, 8.69526e-10, 8.69562e-10, 8.69787e-10, 2.42882e-09, 9.11287e-10, 8.73302e-10, 9.09967e-10, 9.35279e-10, 9.4872e-10, 8.77799e-10, 2.84079e-09, 1.63695e-08, 8.77469e-10, 1.17228e-09, 8.69428e-10, 7.48059e-09, 8.6943e-10, 3.37146e-07, 8.69428e-10, 8.69428e-10, 9.06634e-10
0.522224, 0, 5.04306e-07, 2.36434e-09, 1.41421, -5.04306e-07, 2.36434e-09, 2.36461e-09, 2.36471e-09, 2.36532e-09, 6.60516e-09, 2.47818e-09, 2.37488e-09, 2.47459e-09, 2.53625e-09, 2.57998e-09, 2.38711e-09, 7.72553e-09, 2.37816e-08, 2.38621e-09, 2.84692e-09, 2.36434e-09, 1.28574e-08, 2.36435e-09, 4.61542e-07, 2.36434e-09, 2.36434e-09, 2.46553e-09
0.530094, 0, 7.01245e-07, 5.86922e-09, 1.41421, -7.01245e-07, 5.86922e-09, 5.86989e-09, 5.87013e-09, 5.87165e-09, 1.63968e-08, 6.15182e-09, 5.89538e-09, 6.14291e-09, 6.28619e-09, 6.40453e-09, 5.92574e-09, 1.91781e-08, 3.52964e-08, 5.92351e-09, 6.63337e-09, 5.86922e-09, 2.24116e-08, 5.86924e-09, 6.28774e-07, 5.86922e-09, 5.86922e-09, 6.12041e-09
0.537964, 0, 9.81705e-07, 1.38728e-08, 1.41421, -9.81705e-07, 1.38728e-08, 1.38744e-08, 1.3875e-08, 1.38785e-08, 3.8759e-08, 1.45408e-08, 1.39346e-08, 1.45198e-08, 1.48416e-08, 1.51382e-08, 1.40064e-08, 4.53336e-08, 5.40819e-08, 1.40012e-08, 1.50749e-08, 1.38728e-08, 3.97618e-08, 1.38729e-08, 8.53582e-07, 1.38728e-08, 1.38728e-08, 1.44666e-08
0.545834, 0, 1.39279e-06, 3.16913e-08, 1.41421, -1.39279e-06, 3.16913e-08, 3.16949e-08, 3.16962e-08, 3.17044e-08, 8.85457e-08, 3.32175e-08, 3.18326e-08, 3.31693e-08, 3.40171e-08, 3.45823e-08, 3.19965e-08, 1.03566e-07, 8.63332e-08, 3.19845e-08, 3.35692e-08, 3.16913e-08, 7.19373e-08, 3.16914e-08, 1.15695e-06, 3.16913e-08, 3.16913e-08, 3.30478e-08
0.553704, 0, 2.01795e-06, 7.03751e-08, 1.41421, -2.01795e-06, 7.03751e-08, 7.03831e-08, 7.0386e-08, 7.04042e-08, 1.96636e-07, 7.37644e-08, 7.06888e-08, 7.36575e-08, 7.5803e-08, 7.67952e-08, 7.1053e-08, 2.29992e-07, 1.44231e-07, 7.10262e-08, 7.32881e-08, 7.03751e-08, 1.32393e-07, 7.03753e-08, 1.57007e-06, 7.03751e-08, 7.03751e-08, 7.33877e-08
0.561573, 0, 3.01221e-06, 1.52289e-07, 1.41421, -3.01221e-06, 1.52289e-07, 1.52306e-07, 1.52312e-07, 1.52352e-07, 4.25525e-07, 1.59623e-07, 1.52968e-07, 1.59392e-07, 1.67322e-07, 1.66182e-07, 1.53756e-07, 4.97711e-07, 2.51582e-07, 1.53698e-07, 1.56775e-07, 1.52289e-07, 2.47058e-07, 1.52289e-07, 2.14146e-06, 1.52289e-07, 1.52289e-07, 1.58808e-07
0.569443, 0, 4.6568e-06, 3.21497e-07, 1.41421, -4.6568e-06, 3.21497e-07, 3.21534e-07, 3.21547e-07, 3.2163e-07, 8.98354e-07, 3.36982e-07, 3.2293e-07, 3.36494e-07, 3.578e-07, 3.50829e-07, 3.24594e-07, 1.05075e-06, 4.54287e-07, 3.24472e-07, 3.28355e-07, 3.21497e-07, 4.65076e-07, 3.21498e-07, 2.94986e-06, 3.21497e-07, 3.21497e-07, 3.35261e-07
0.577313, 0, 7.47127e-06, 6.62519e-07, 1.41421, -7.47127e-06, 6.62519e-07, 6.62594e-07, 6.62621e-07, 6.62792e-07, 1.85132e-06, 6.9443e-07, 6.65472e-07, 6.93424e-07, 7.44993e-07, 7.22967e-07, 6.68901e-07, 2.16539e-06, 8.39182e-07, 6.68649e-07, 6.72927e-07, 6.62519e-07, 8.78164e-07, 6.62521e-07, 4.12686e-06, 6.62519e-07, 6.62519e-07, 6.90883e-07
0.585183, 0, 1.24009e-05, 1.33314e-06, 1.41421, -1.24009e-05, 1.33314e-06, 1.33329e-06, 1.33334e-06, 1.33369e-06, 3.72539e-06, 1.39735e-06, 1.33908e-06, 1.39533e-06, 1.51366e-06, 1.45478e-06, 1.34598e-06, 4.35739e-06, 1.56697e-06, 1.34547e-06, 1.34881e-06, 1.33314e-06, 1.65422e-06, 1.33314e-06, 5.89613e-06, 1.33314e-06, 1.33314e-06, 1.39021e-06
