   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_268.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0275189, 403.054, 0, 0, 20.126, 403.054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0196542, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0117894, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00392465, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00394011, 0, 8.63727e-23, 0, 1.41421, -8.63727e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10038e-25, 0, 0, 1.11169e-27, 0, 4.88669e-27, 0, 8.61566e-23, 0, 0, 0
0.0118049, 0, 2.21024e-22, 0, 1.41421, -2.21024e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37476e-25, 0, 0, 2.86914e-27, 0, 1.29237e-26, 0, 2.20471e-22, 0, 0, 0
0.0196696, 0, 5.53618e-22, 0, 1.41421, -5.53618e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34626e-24, 0, 0, 7.24997e-27, 0, 3.33764e-26, 0, 5.52231e-22, 0, 0, 0
0.0275344, 0, 1.35948e-21, 0, 1.41421, -1.35948e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30592e-24, 0, 0, 1.79647e-26, 0, 8.43418e-26, 0, 1.35608e-21, 0, 0, 0
0.0353991, 0, 3.27725e-21, 0, 1.41421, -3.27725e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.96941e-24, 0, 0, 4.37099e-26, 0, 2.08892e-25, 0, 3.26902e-21, 0, 0, 0
0.0432639, 0, 7.76436e-21, 0, 1.41421, -7.76436e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88809e-23, 0, 0, 1.04546e-25, 0, 5.07806e-25, 0, 7.74486e-21, 0, 0, 0
0.0511286, 0, 1.80962e-20, 0, 1.41421, -1.80962e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40051e-23, 0, 0, 2.46051e-25, 0, 1.21307e-24, 0, 1.80507e-20, 0, 0, 0
0.0589934, 0, 4.15263e-20, 0, 1.41421, -4.15263e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00981e-22, 0, 0, 5.70302e-25, 0, 2.85061e-24, 0, 4.14219e-20, 0, 0, 0
0.0668581, 0, 9.38928e-20, 0, 1.41421, -9.38928e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28321e-22, 0, 0, 1.30277e-24, 0, 6.59533e-24, 0, 9.36566e-20, 0, 0, 0
0.0747229, 0, 2.17199e-19, 0, 1.41421, -2.17199e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.28166e-22, 0, 0, 3.06064e-24, 0, 1.57452e-23, 0, 2.16652e-19, 0, 0, 0
0.0825876, 0, 4.75883e-19, 0, 1.41421, -4.75883e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15721e-21, 0, 0, 6.77852e-24, 0, 3.52468e-23, 0, 4.74684e-19, 0, 0, 0
0.0904524, 0, 1.02955e-18, 0, 1.41421, -1.02955e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50357e-21, 0, 0, 1.48278e-23, 0, 7.78837e-23, 0, 1.02696e-18, 0, 0, 0
0.0983172, 0, 2.20029e-18, 0, 1.41421, -2.20029e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.35046e-21, 0, 0, 3.20493e-23, 0, 1.69958e-22, 0, 2.19474e-18, 0, 0, 0
0.106182, 0, 4.64685e-18, 0, 1.41421, -4.64685e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12998e-20, 0, 0, 6.84746e-23, 0, 3.66438e-22, 0, 4.63512e-18, 0, 0, 0
0.114047, 0, 9.70129e-18, 0, 1.41421, -9.70129e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35906e-20, 0, 0, 1.44663e-22, 0, 7.80908e-22, 0, 9.67677e-18, 0, 0, 0
0.121911, 0, 2.00273e-17, 0, 1.41421, -2.00273e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87002e-20, 0, 0, 3.023e-22, 0, 1.64549e-21, 0, 1.99767e-17, 0, 0, 0
0.129776, 0, 4.08938e-17, 0, 1.41421, -4.08938e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.94409e-20, 0, 0, 6.25019e-22, 0, 3.42954e-21, 0, 4.07903e-17, 0, 0, 0
