   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_303.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0272331, 455.692, 0, 0, 21.3937, 455.692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0193706, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0115081, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0036456, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00421691, 0, 1.24396e-22, 0, 1.41421, -1.24396e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6027e-24, 0, 0, 3.09142e-27, 0, 1.15425e-26, 0, 1.22778e-22, 0, 0, 0
0.0120794, 0, 3.10103e-22, 0, 1.41421, -3.10103e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99532e-24, 0, 0, 7.77754e-27, 0, 2.96428e-26, 0, 3.0607e-22, 0, 0, 0
0.0199419, 0, 7.57521e-22, 0, 1.41421, -7.57521e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.75977e-24, 0, 0, 1.91766e-26, 0, 7.4447e-26, 0, 7.47668e-22, 0, 0, 0
0.0278044, 0, 1.81599e-21, 0, 1.41421, -1.81599e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33968e-23, 0, 0, 4.64081e-26, 0, 1.83189e-25, 0, 1.79236e-21, 0, 0, 0
0.0356669, 0, 4.27754e-21, 0, 1.41421, -4.27754e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.51108e-23, 0, 0, 1.10371e-25, 0, 4.42328e-25, 0, 4.22188e-21, 0, 0, 0
0.0435294, 0, 9.91054e-21, 0, 1.41421, -9.91054e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27685e-22, 0, 0, 2.58239e-25, 0, 1.04942e-24, 0, 9.78155e-21, 0, 0, 0
0.0513919, 0, 2.26056e-20, 0, 1.41421, -2.26056e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91244e-22, 0, 0, 5.94968e-25, 0, 2.44901e-24, 0, 2.23113e-20, 0, 0, 0
0.0592545, 0, 5.08038e-20, 0, 1.41421, -5.08038e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.54539e-22, 0, 0, 1.3509e-24, 0, 5.62715e-24, 0, 5.01423e-20, 0, 0, 0
0.067117, 0, 1.12575e-19, 0, 1.41421, -1.12575e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45037e-21, 0, 0, 3.02496e-24, 0, 1.27411e-23, 0, 1.11109e-19, 0, 0, 0
0.0749795, 0, 2.46105e-19, 0, 1.41421, -2.46105e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17071e-21, 0, 0, 6.68427e-24, 0, 2.84488e-23, 0, 2.42899e-19, 0, 0, 0
0.082842, 0, 5.31092e-19, 0, 1.41421, -5.31092e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.84234e-21, 0, 0, 1.45839e-23, 0, 6.26819e-23, 0, 5.24172e-19, 0, 0, 0
0.0907045, 0, 1.13188e-18, 0, 1.41421, -1.13188e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45826e-20, 0, 0, 3.14335e-23, 0, 1.36362e-22, 0, 1.11713e-18, 0, 0, 0
0.098567, 0, 2.38346e-18, 0, 1.41421, -2.38346e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07072e-20, 0, 0, 6.69591e-23, 0, 2.93051e-22, 0, 2.35239e-18, 0, 0, 0
0.106429, 0, 4.96089e-18, 0, 1.41421, -4.96089e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.39133e-20, 0, 0, 1.41026e-22, 0, 6.22437e-22, 0, 4.89621e-18, 0, 0, 0
0.114292, 0, 1.02095e-17, 0, 1.41421, -1.02095e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31533e-19, 0, 0, 2.93773e-22, 0, 1.30715e-21, 0, 1.00764e-17, 0, 0, 0
0.122155, 0, 2.0782e-17, 0, 1.41421, -2.0782e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67742e-19, 0, 0, 6.0548e-22, 0, 2.71522e-21, 0, 2.05109e-17, 0, 0, 0
0.130017, 0, 4.18528e-17, 0, 1.41421, -4.18528e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39203e-19, 0, 0, 1.23505e-21, 0, 5.58055e-21, 0, 4.13068e-17, 0, 0, 0
0.13788, 0, 8.34122e-17, 0, 1.41421, -8.34122e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07462e-18, 0, 0, 2.49392e-21, 0, 1.13521e-20, 0, 8.23237e-17, 0, 0, 0
