   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_55.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0291092, 82.7163, 0, 0, 9.20415, 82.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0212268, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0133444, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00546203, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00242038, 0, 9.04007e-22, 0, 1.41421, -9.04007e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7909e-24, 0, 0, 6.52045e-27, 0, 2.26197e-26, 0, 9.00187e-22, 0, 0, 0
0.0103028, 0, 2.21628e-21, 0, 1.41421, -2.21628e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.29381e-24, 0, 0, 1.61322e-26, 0, 5.65822e-26, 0, 2.20691e-21, 0, 0, 0
0.0181852, 0, 5.3332e-21, 0, 1.41421, -5.3332e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23644e-23, 0, 0, 3.91845e-26, 0, 1.38859e-25, 0, 5.31066e-21, 0, 0, 0
0.0260676, 0, 1.26123e-20, 0, 1.41421, -1.26123e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.28887e-23, 0, 0, 9.35568e-26, 0, 3.34768e-25, 0, 1.2559e-20, 0, 0, 0
0.03395, 0, 2.9342e-20, 0, 1.41421, -2.9342e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23044e-22, 0, 0, 2.19801e-25, 0, 7.93722e-25, 0, 2.92179e-20, 0, 0, 0
0.0418324, 0, 6.72149e-20, 0, 1.41421, -6.72149e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81861e-22, 0, 0, 5.08588e-25, 0, 1.85254e-24, 0, 6.69307e-20, 0, 0, 0
0.0497148, 0, 1.51725e-19, 0, 1.41421, -1.51725e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.36249e-22, 0, 0, 1.15992e-24, 0, 4.25995e-24, 0, 1.51084e-19, 0, 0, 0
0.0575972, 0, 3.37723e-19, 0, 1.41421, -3.37723e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41621e-21, 0, 0, 2.6092e-24, 0, 9.65813e-24, 0, 3.36294e-19, 0, 0, 0
0.0654796, 0, 7.41705e-19, 0, 1.41421, -7.41705e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11028e-21, 0, 0, 5.79256e-24, 0, 2.16031e-23, 0, 7.38567e-19, 0, 0, 0
0.073362, 0, 1.60805e-18, 0, 1.41421, -1.60805e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.74322e-21, 0, 0, 1.26983e-23, 0, 4.77002e-23, 0, 1.60125e-18, 0, 0, 0
0.0812444, 0, 3.44324e-18, 0, 1.41421, -3.44324e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44389e-20, 0, 0, 2.75006e-23, 0, 1.04022e-22, 0, 3.42867e-18, 0, 0, 0
