   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_345.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.321753, 0, 1.68199e-10, 1.424e-41, 1.41421, -1.68199e-10, 0, 1.424e-41, 1.424e-41, 1.424e-41, 1.424e-41, 1.424e-41, 1.424e-41, 1.424e-41, 1.424e-41, 1.424e-41, 1.424e-41, 1.07027e-12, 1.424e-41, 1.424e-41, 7.53618e-15, 1.424e-41, 1.424e-41, 1.67121e-10, 1.424e-41, 1.424e-41, 1.424e-41
0.329621, 0, 2.6541e-10, 1.89436e-40, 1.41421, -2.6541e-10, 0, 1.89436e-40, 1.89436e-40, 1.89436e-40, 1.89436e-40, 1.89436e-40, 1.89436e-40, 1.89436e-40, 1.89436e-40, 1.89436e-40, 1.89436e-40, 1.68943e-12, 1.89436e-40, 1.89436e-40, 1.23886e-14, 1.89436e-40, 1.89436e-40, 2.63708e-10, 1.89436e-40, 1.89436e-40, 1.89436e-40
0.337489, 0, 4.15676e-10, 2.25423e-39, 1.41421, -4.15676e-10, 0, 2.25423e-39, 2.25423e-39, 2.25423e-39, 2.25423e-39, 2.25423e-39, 2.25423e-39, 2.25423e-39, 2.25423e-39, 2.25423e-39, 2.25423e-39, 2.64708e-12, 2.25423e-39, 2.25423e-39, 2.02839e-14, 2.25423e-39, 2.25423e-39, 4.13009e-10, 2.25423e-39, 2.25423e-39, 2.25423e-39
0.345358, 0, 6.46176e-10, 2.41909e-38, 1.41421, -6.46176e-10, 0, 2.41909e-38, 2.41909e-38, 2.41909e-38, 2.41909e-38, 2.41909e-38, 2.41909e-38, 2.41909e-38, 2.41909e-38, 2.41909e-38, 2.41909e-38, 4.11713e-12, 2.41909e-38, 2.41909e-38, 3.30939e-14, 2.41909e-38, 2.41909e-38, 6.42026e-10, 2.41909e-38, 2.41909e-38, 2.41909e-38
0.353226, 0, 9.97063e-10, 2.35174e-37, 1.41421, -9.97063e-10, 0, 2.35174e-37, 2.35174e-37, 2.35174e-37, 2.35174e-37, 2.35174e-37, 2.35174e-37, 2.35174e-37, 2.35174e-37, 2.35174e-37, 2.35174e-37, 6.35701e-12, 2.35174e-37, 2.35174e-37, 5.38306e-14, 2.35174e-37, 2.35174e-37, 9.90652e-10, 2.35174e-37, 2.35174e-37, 2.35174e-37
0.361094, 0, 1.52717e-09, 2.08487e-36, 1.41421, -1.52717e-09, 0, 2.08487e-36, 2.08487e-36, 2.08487e-36, 2.08487e-36, 2.08487e-36, 2.08487e-36, 2.08487e-36, 2.08487e-36, 2.08487e-36, 2.08487e-36, 9.74467e-12, 2.08487e-36, 2.08487e-36, 8.73405e-14, 2.08487e-36, 2.08487e-36, 1.51734e-09, 2.08487e-36, 2.08487e-36, 2.08487e-36
0.368962, 0, 2.322e-09, 1.69343e-35, 1.41421, -2.322e-09, 0, 1.69343e-35, 1.69343e-35, 1.69343e-35, 1.69343e-35, 1.69343e-35, 1.69343e-35, 1.69343e-35, 1.69343e-35, 1.69343e-35, 1.69343e-35, 1.48308e-11, 1.69343e-35, 1.69343e-35, 1.41424e-13, 1.69343e-35, 1.69343e-35, 2.30703e-09, 1.69343e-35, 1.69343e-35, 1.69343e-35
0.376831, 0, 3.50484e-09, 1.2657e-34, 1.41421, -3.50484e-09, 0, 1.2657e-34, 1.2657e-34, 1.2657e-34, 1.2657e-34, 1.2657e-34, 1.2657e-34, 1.2657e-34, 1.2657e-34, 1.2657e-34, 1.2657e-34, 2.24121e-11, 1.2657e-34, 1.2657e-34, 2.28646e-13, 1.2657e-34, 1.2657e-34, 3.4822e-09, 1.2657e-34, 1.2657e-34, 1.2657e-34
0.384699, 0, 5.25196e-09, 8.74299e-34, 1.41421, -5.25196e-09, 0, 8.74299e-34, 8.74299e-34, 8.74299e-34, 8.74299e-34, 8.74299e-34, 8.74299e-34, 8.74299e-34, 8.74299e-34, 8.74299e-34, 8.74299e-34, 3.36318e-11, 8.74299e-34, 8.74299e-34, 3.69252e-13, 8.74299e-34, 8.74299e-34, 5.21796e-09, 8.74299e-34, 8.74299e-34, 8.74299e-34
0.392567, 0, 7.81349e-09, 5.23513e-33, 1.41421, -7.81349e-09, 0, 5.23513e-33, 5.23513e-33, 5.23513e-33, 5.23513e-33, 5.23513e-33, 5.23513e-33, 5.23513e-33, 5.23513e-33, 5.23513e-33, 5.23513e-33, 5.01196e-11, 5.23513e-33, 5.23513e-33, 5.9588e-13, 5.23513e-33, 5.23513e-33, 7.76277e-09, 5.23513e-33, 5.23513e-33, 5.23513e-33
0.400435, 0, 1.15414e-08, 3.19528e-32, 1.41421, -1.15414e-08, 0, 3.19528e-32, 3.19528e-32, 3.19528e-32, 3.19528e-32, 3.19528e-32, 3.19528e-32, 3.19528e-32, 3.19528e-32, 3.19528e-32, 3.19528e-32, 7.41809e-11, 3.19528e-32, 3.19528e-32, 9.61158e-13, 3.19528e-32, 3.19528e-32, 1.14663e-08, 3.19528e-32, 3.19528e-32, 3.19528e-32
0.408304, 0, 1.69272e-08, 1.74456e-31, 1.41421, -1.69272e-08, 0, 1.74456e-31, 1.74456e-31, 1.74456e-31, 1.74456e-31, 1.74456e-31, 1.74456e-31, 1.74456e-31, 1.74456e-31, 1.74456e-31, 1.74456e-31, 1.09055e-10, 1.74456e-31, 1.74456e-31, 1.54991e-12, 1.74456e-31, 1.74456e-31, 1.68166e-08, 1.74456e-31, 1.74456e-31, 1.74456e-31
0.416172, 0, 2.46518e-08, 9.3197e-31, 1.41421, -2.46518e-08, 0, 9.3197e-31, 9.3197e-31, 9.3197e-31, 9.3197e-31, 9.3197e-31, 9.3197e-31, 9.3197e-31, 9.3197e-31, 9.3197e-31, 9.3197e-31, 1.59264e-10, 9.3197e-31, 9.3197e-31, 2.49874e-12, 9.3197e-31, 9.3197e-31, 2.449e-08, 9.3197e-31, 9.3197e-31, 9.3197e-31
0.42404, 0, 3.5651e-08, 4.74378e-30, 1.41421, -3.5651e-08, 0, 4.74378e-30, 4.74378e-30, 4.74378e-30, 4.74378e-30, 4.74378e-30, 4.74378e-30, 4.74378e-30, 4.74378e-30, 4.74378e-30, 4.74378e-30, 2.31075e-10, 4.74378e-30, 4.74378e-30, 4.02731e-12, 4.74378e-30, 4.74378e-30, 3.54159e-08, 4.74378e-30, 4.74378e-30, 4.74378e-30
0.431908, 0, 5.12015e-08, 2.28164e-29, 1.41421, -5.12015e-08, 0, 2.28164e-29, 2.28164e-29, 2.28164e-29, 2.28164e-29, 2.28164e-29, 2.28164e-29, 2.28164e-29, 2.28164e-29, 2.28164e-29, 2.28164e-29, 3.33121e-10, 2.28164e-29, 2.28164e-29, 6.48804e-12, 2.28164e-29, 2.28164e-29, 5.08619e-08, 2.28164e-29, 2.28164e-29, 2.28164e-29
0.439777, 0, 7.30309e-08, 1.05029e-28, 1.41421, -7.30309e-08, 0, 1.05029e-28, 1.05029e-28, 1.05029e-28, 1.05029e-28, 1.05029e-28, 1.05029e-28, 1.05029e-28, 1.05029e-28, 1.05029e-28, 1.05029e-28, 4.7722e-10, 1.05029e-28, 1.05029e-28, 1.04447e-11, 1.05029e-28, 1.05029e-28, 7.25432e-08, 1.05029e-28, 1.05029e-28, 1.05029e-28
0.447645, 0, 1.0346e-07, 4.64694e-28, 1.41421, -1.0346e-07, 0, 4.64694e-28, 4.64694e-28, 4.64694e-28, 4.64694e-28, 4.64694e-28, 4.64694e-28, 4.64694e-28, 4.64694e-28, 4.64694e-28, 4.64694e-28, 6.79452e-10, 4.64694e-28, 4.64694e-28, 1.67959e-11, 4.64694e-28, 4.64694e-28, 1.02764e-07, 4.64694e-28, 4.64694e-28, 4.64694e-28
0.455513, 0, 1.45583e-07, 1.96321e-27, 1.41421, -1.45583e-07, 0, 1.96321e-27, 1.96321e-27, 1.96321e-27, 1.96321e-27, 1.96321e-27, 1.96321e-27, 1.96321e-27, 1.96321e-27, 1.96321e-27, 1.96321e-27, 9.61565e-10, 1.96321e-27, 1.96321e-27, 2.69676e-11, 1.96321e-27, 1.96321e-27, 1.44594e-07, 1.96321e-27, 1.96321e-27, 1.96321e-27
0.463381, 0, 2.03493e-07, 7.9159e-27, 1.41421, -2.03493e-07, 0, 7.9159e-27, 7.9159e-27, 7.9159e-27, 7.9159e-27, 7.9159e-27, 7.9159e-27, 7.9159e-27, 7.9159e-27, 7.9159e-27, 7.9159e-27, 1.3528e-09, 7.9159e-27, 7.9159e-27, 4.32118e-11, 7.9159e-27, 7.9159e-27, 2.02097e-07, 7.9159e-27, 7.9159e-27, 7.9159e-27
0.47125, 0, 2.82568e-07, 3.04808e-26, 1.41421, -2.82568e-07, 0, 3.04808e-26, 3.04808e-26, 3.04808e-26, 3.04808e-26, 3.04808e-26, 3.04808e-26, 2.23322e-12, 3.04808e-26, 3.04808e-26, 3.04808e-26, 1.89226e-09, 3.04808e-26, 3.04808e-26, 6.90649e-11, 3.04808e-26, 3.04808e-26, 2.80604e-07, 3.04808e-26, 3.04808e-26, 3.04808e-26
0.479118, 0, 3.89819e-07, 1.12264e-25, 1.41421, -3.89819e-07, 0, 1.12264e-25, 1.12264e-25, 1.12264e-25, 1.12264e-25, 1.12264e-25, 1.12264e-25, 7.54219e-12, 1.12264e-25, 1.12264e-25, 1.12264e-25, 2.63195e-09, 1.12264e-25, 1.12264e-25, 1.10047e-10, 1.12264e-25, 1.12264e-25, 3.87069e-07, 1.12264e-25, 1.12264e-25, 1.12264e-25
0.486986, 0, 5.34321e-07, 3.9731e-25, 1.41421, -5.34321e-07, 0, 3.9731e-25, 3.9731e-25, 3.9731e-25, 3.9731e-25, 3.9731e-25, 3.9731e-25, 1.97886e-11, 3.9731e-25, 3.9731e-25, 3.9731e-25, 3.64061e-09, 3.9731e-25, 3.9731e-25, 1.74717e-10, 3.9731e-25, 3.9731e-25, 5.30486e-07, 3.9731e-25, 3.9731e-25, 3.9731e-25
0.494854, 0, 7.29993e-07, 1.36388e-24, 1.41421, -7.29993e-07, 0, 1.6685e-14, 8.35997e-14, 6.77103e-10, 1.92686e-11, 7.75451e-13, 1.38196e-11, 1.55715e-10, 5.725e-11, 1.23377e-12, 1.20184e-09, 5.00878e-09, 2.03967e-12, 2.50286e-12, 2.76258e-10, 1.36388e-24, 3.00568e-15, 7.225e-07, 1.36388e-24, 1.36388e-24, 7.5602e-11
0.502723, 0, 9.92828e-07, 2.98281e-10, 1.41421, -9.92828e-07, 2.98281e-10, 2.98337e-10, 2.98562e-10, 2.57377e-09, 3.63036e-10, 3.00887e-10, 3.44724e-10, 7.70274e-10, 4.90677e-10, 3.02427e-10, 4.33722e-09, 7.15299e-09, 3.05136e-10, 3.06692e-10, 7.33142e-10, 2.98281e-10, 2.98291e-10, 9.78172e-07, 2.98281e-10, 2.98281e-10, 5.52351e-10
0.510591, 0, 1.34565e-06, 1.00236e-09, 1.41421, -1.34565e-06, 1.00236e-09, 1.0025e-09, 1.00309e-09, 6.94698e-09, 1.17153e-09, 1.00916e-09, 1.12369e-09, 2.19116e-09, 1.50498e-09, 1.01319e-09, 1.15539e-08, 1.03347e-08, 1.02026e-09, 1.02433e-09, 1.68347e-09, 1.00236e-09, 1.00238e-09, 1.31644e-06, 1.00236e-09, 1.00236e-09, 1.6661e-09
0.518459, 0, 1.82117e-06, 2.61591e-09, 1.41421, -1.82117e-06, 2.61591e-09, 2.61626e-09, 2.61766e-09, 1.67749e-08, 3.01884e-09, 2.63213e-09, 2.9049e-09, 5.39078e-09, 3.81307e-09, 2.64171e-09, 2.77477e-08, 1.52566e-08, 2.65857e-09, 2.66825e-09, 3.677e-09, 2.61591e-09, 2.61598e-09, 1.76179e-06, 2.61591e-09, 2.61591e-09, 4.19683e-09
0.526327, 0, 2.46756e-06, 6.22427e-09, 1.41421, -2.46756e-06, 6.22427e-09, 6.22506e-09, 6.22823e-09, 3.83411e-08, 7.13823e-09, 6.26105e-09, 6.87977e-09, 1.24269e-08, 8.93979e-09, 6.28279e-09, 6.32307e-08, 2.326e-08, 6.32101e-09, 6.34298e-09, 7.86784e-09, 6.22427e-09, 6.22441e-09, 2.34537e-06, 6.22427e-09, 6.22427e-09, 9.81027e-09
0.534195, 0, 3.35993e-06, 1.41041e-08, 1.41421, -3.35993e-06, 1.41041e-08, 1.41058e-08, 1.41128e-08, 8.45801e-08, 1.61097e-08, 1.41848e-08, 1.55425e-08, 2.75524e-08, 2.00629e-08, 1.42325e-08, 1.39197e-07, 3.69492e-08, 1.43164e-08, 1.43646e-08, 1.66346e-08, 1.41041e-08, 1.41044e-08, 3.10757e-06, 1.41041e-08, 1.41041e-08, 2.19731e-08
0.542064, 0, 4.62262e-06, 3.09184e-08, 1.41421, -4.62262e-06, 3.09184e-08, 3.09221e-08, 3.09369e-08, 1.81477e-07, 3.52029e-08, 3.10908e-08, 3.39913e-08, 6.15829e-08, 4.36483e-08, 3.11927e-08, 2.98156e-07, 6.14035e-08, 3.13719e-08, 3.14749e-08, 3.479e-08, 3.09184e-08, 3.0919e-08, 4.10143e-06, 3.09184e-08, 3.09184e-08, 4.7729e-08
0.549932, 0, 6.46899e-06, 6.59872e-08, 1.41421, -6.46899e-06, 6.59872e-08, 6.59949e-08, 6.60259e-08, 3.79981e-07, 7.49226e-08, 6.63468e-08, 7.23957e-08, 1.3898e-07, 9.25357e-08, 6.65593e-08, 6.23318e-07, 1.0647e-07, 6.6933e-08, 6.71478e-08, 7.18722e-08, 6.59872e-08, 6.59886e-08, 5.39827e-06, 6.59872e-08, 6.59872e-08, 1.01046e-07
0.5578, 0, 9.27672e-06, 1.37488e-07, 1.41421, -9.27672e-06, 1.37488e-07, 1.37503e-07, 1.37567e-07, 7.77563e-07, 1.55703e-07, 1.38221e-07, 1.50552e-07, 3.15522e-07, 1.91607e-07, 1.38654e-07, 1.2736e-06, 1.90988e-07, 1.39416e-07, 1.39854e-07, 1.46374e-07, 1.37488e-07, 1.3749e-07, 7.09695e-06, 1.37488e-07, 1.37488e-07, 2.08955e-07
0.565668, 0, 1.36873e-05, 2.80014e-07, 1.41421, -1.36873e-05, 2.80014e-07, 2.80046e-07, 2.80172e-07, 1.55621e-06, 3.16332e-07, 2.81476e-07, 3.06061e-07, 6.77502e-07, 3.87919e-07, 2.8234e-07, 2.54523e-06, 3.50383e-07, 2.83859e-07, 2.84732e-07, 2.93348e-07, 2.80014e-07, 2.8002e-07, 9.33942e-06, 2.80014e-07, 2.80014e-07, 4.22508e-07
0.573537, 0, 2.08387e-05, 5.57813e-07, 1.41421, -2.08387e-05, 5.57813e-07, 5.57875e-07, 5.58121e-07, 3.04747e-06, 6.28663e-07, 5.60665e-07, 6.08627e-07, 1.40456e-06, 7.68317e-07, 5.6235e-07, 4.97689e-06, 6.49935e-07, 5.65313e-07, 5.67016e-07, 5.77679e-07, 5.57813e-07, 5.57824e-07, 1.23366e-05, 5.57813e-07, 5.57813e-07, 8.35796e-07
0.581405, 0, 3.27151e-05, 1.08727e-06, 1.41421, -3.27151e-05, 1.08727e-06, 1.08739e-06, 1.08786e-06, 5.84057e-06, 1.22254e-06, 1.09272e-06, 1.18429e-06, 2.84044e-06, 1.48917e-06, 1.09594e-06, 9.52424e-06, 1.20732e-06, 1.10159e-06, 1.10484e-06, 1.11667e-06, 1.08727e-06, 1.0873e-06, 1.64106e-05, 1.08727e-06, 1.08727e-06, 1.618e-06
0.589273, 0, 5.27063e-05, 2.07413e-06, 1.41421, -5.27063e-05, 2.07413e-06, 2.07435e-06, 2.07522e-06, 1.09572e-05, 2.32692e-06, 2.0843e-06, 2.25543e-06, 5.60172e-06, 2.8252e-06, 2.09031e-06, 1.78413e-05, 2.22987e-06, 2.10089e-06, 2.10696e-06, 2.11733e-06, 2.07413e-06, 2.07417e-06, 2.20651e-05, 2.07413e-06, 2.07413e-06, 3.06597e-06
0.597142, 0, 8.65892e-05, 3.87308e-06, 1.41421, -8.65892e-05, 3.87308e-06, 3.87348e-06, 3.87509e-06, 2.01254e-05, 4.33558e-06, 3.8917e-06, 4.20479e-06, 1.0861e-05, 5.24724e-06, 3.9027e-06, 3.27206e-05, 4.07426e-06, 3.92204e-06, 3.93316e-06, 3.93615e-06, 3.87308e-06, 3.87316e-06, 3.00945e-05, 3.87308e-06, 3.87308e-06, 5.68774e-06
