   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_193.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.286382, 0, 1.13748e-11, 0, 1.41421, -1.13748e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07418e-13, 0, 5.4104e-16, 0, 6.46827e-15, 0, 1.12603e-11, 0, 0, 0
0.294251, 0, 1.89229e-11, 0, 1.41421, -1.89229e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7871e-13, 0, 9.26622e-16, 0, 1.11257e-14, 0, 1.87321e-11, 0, 0, 0
0.302121, 0, 3.1229e-11, 0, 1.41421, -3.1229e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94957e-13, 0, 1.577e-15, 0, 1.90185e-14, 0, 3.09134e-11, 0, 0, 0
0.30999, 0, 5.113e-11, 0, 1.41421, -5.113e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82981e-13, 0, 2.66778e-15, 0, 3.23173e-14, 0, 5.0612e-11, 0, 0, 0
0.31786, 0, 8.30536e-11, 1.89175e-43, 1.41421, -8.30536e-11, 0, 1.89175e-43, 1.89175e-43, 1.89175e-43, 1.89175e-43, 1.89175e-43, 1.89175e-43, 1.89175e-43, 1.89175e-43, 1.89175e-43, 1.89175e-43, 1.89175e-43, 7.84663e-13, 1.89175e-43, 4.48754e-15, 1.89175e-43, 5.46026e-14, 1.89175e-43, 8.22098e-11, 1.89175e-43, 1.89175e-43, 1.89175e-43
0.32573, 0, 1.33852e-10, 3.25662e-42, 1.41421, -1.33852e-10, 0, 3.25662e-42, 3.25662e-42, 3.25662e-42, 3.25662e-42, 3.25662e-42, 3.25662e-42, 3.25662e-42, 3.25662e-42, 3.25662e-42, 3.25662e-42, 3.25662e-42, 1.26485e-12, 3.25662e-42, 7.50885e-15, 3.25662e-42, 9.17557e-14, 3.25662e-42, 1.32488e-10, 3.25662e-42, 3.25662e-42, 3.25662e-42
0.333599, 0, 2.14037e-10, 4.64895e-41, 1.41421, -2.14037e-10, 0, 4.64895e-41, 4.64895e-41, 4.64895e-41, 4.64895e-41, 4.64895e-41, 4.64895e-41, 4.64895e-41, 4.64895e-41, 4.64895e-41, 4.64895e-41, 4.64895e-41, 2.02313e-12, 4.64895e-41, 1.25034e-14, 4.64895e-41, 1.534e-13, 4.64895e-41, 2.11848e-10, 4.64895e-41, 4.64895e-41, 4.64895e-41
0.341469, 0, 3.39606e-10, 5.86997e-40, 1.41421, -3.39606e-10, 0, 5.86997e-40, 5.86997e-40, 5.86997e-40, 5.86997e-40, 5.86997e-40, 5.86997e-40, 5.86997e-40, 5.86997e-40, 5.86997e-40, 5.86997e-40, 5.86997e-40, 3.21115e-12, 5.86997e-40, 2.07286e-14, 5.86997e-40, 2.55236e-13, 5.86997e-40, 3.36119e-10, 5.86997e-40, 5.86997e-40, 5.86997e-40
0.349338, 0, 5.34683e-10, 6.65076e-39, 1.41421, -5.34683e-10, 0, 6.65076e-39, 6.65076e-39, 6.65076e-39, 6.65076e-39, 6.65076e-39, 6.65076e-39, 6.65076e-39, 6.65076e-39, 6.65076e-39, 6.65076e-39, 6.65076e-39, 5.05792e-12, 6.65076e-39, 3.42306e-14, 6.65076e-39, 4.228e-13, 6.65076e-39, 5.29168e-10, 6.65076e-39, 6.65076e-39, 6.65076e-39
0.357208, 0, 8.35359e-10, 6.80741e-38, 1.41421, -8.35359e-10, 0, 6.80741e-38, 6.80741e-38, 6.80741e-38, 6.80741e-38, 6.80741e-38, 6.80741e-38, 6.80741e-38, 6.80741e-38, 6.80741e-38, 6.80741e-38, 6.80741e-38, 7.90654e-12, 6.80741e-38, 5.63359e-14, 6.80741e-38, 6.97554e-13, 6.80741e-38, 8.26699e-10, 6.80741e-38, 6.80741e-38, 6.80741e-38
0.365078, 0, 1.29517e-09, 6.33043e-37, 1.41421, -1.29517e-09, 0, 6.33043e-37, 6.33043e-37, 6.33043e-37, 6.33043e-37, 6.33043e-37, 6.33043e-37, 6.33043e-37, 6.33043e-37, 6.33043e-37, 6.33043e-37, 6.33043e-37, 1.22668e-11, 6.33043e-37, 9.24506e-14, 6.33043e-37, 1.14669e-12, 6.33043e-37, 1.28166e-09, 6.33043e-37, 6.33043e-37, 6.33043e-37
0.372947, 0, 1.99283e-09, 5.37731e-36, 1.41421, -1.99283e-09, 0, 5.37731e-36, 5.37731e-36, 5.37731e-36, 5.37731e-36, 5.37731e-36, 5.37731e-36, 5.37731e-36, 5.37731e-36, 5.37731e-36, 5.37731e-36, 5.37731e-36, 1.88903e-11, 5.37731e-36, 1.51362e-13, 5.37731e-36, 1.879e-12, 5.37731e-36, 1.97191e-09, 5.37731e-36, 5.37731e-36, 5.37731e-36
0.380817, 0, 3.0432e-09, 4.19246e-35, 1.41421, -3.0432e-09, 0, 4.19246e-35, 4.19246e-35, 4.19246e-35, 4.19246e-35, 4.19246e-35, 4.19246e-35, 4.19246e-35, 4.19246e-35, 4.19246e-35, 4.19246e-35, 4.19246e-35, 2.88763e-11, 4.19246e-35, 2.47355e-13, 4.19246e-35, 3.07044e-12, 4.19246e-35, 3.01101e-09, 4.19246e-35, 4.19246e-35, 4.19246e-35
0.388686, 0, 4.61239e-09, 3.01428e-34, 1.41421, -4.61239e-09, 0, 3.01428e-34, 3.01428e-34, 3.01428e-34, 3.01428e-34, 3.01428e-34, 3.01428e-34, 3.01428e-34, 3.01428e-34, 3.01428e-34, 3.01428e-34, 3.01428e-34, 4.382e-11, 3.01428e-34, 4.03668e-13, 3.01428e-34, 5.0055e-12, 3.01428e-34, 4.56316e-09, 3.01428e-34, 3.01428e-34, 3.01428e-34
0.396556, 0, 6.93869e-09, 2.07502e-33, 1.41421, -6.93869e-09, 0, 2.07502e-33, 2.07502e-33, 2.07502e-33, 2.07502e-33, 2.07502e-33, 2.07502e-33, 2.07502e-33, 2.07502e-33, 2.07502e-33, 2.07502e-33, 2.07502e-33, 6.6019e-11, 2.07502e-33, 6.58106e-13, 2.07502e-33, 8.14393e-12, 2.07502e-33, 6.86387e-09, 2.07502e-33, 2.07502e-33, 2.07502e-33
0.404426, 0, 1.03612e-08, 1.34818e-32, 1.41421, -1.03612e-08, 0, 1.34818e-32, 1.34818e-32, 1.34818e-32, 1.34818e-32, 1.34818e-32, 1.34818e-32, 1.34818e-32, 1.34818e-32, 1.34818e-32, 1.34818e-32, 1.34818e-32, 9.87584e-11, 1.34818e-32, 1.07218e-12, 1.34818e-32, 1.32284e-11, 1.34818e-32, 1.02482e-08, 1.34818e-32, 1.34818e-32, 1.34818e-32
0.412295, 0, 1.53585e-08, 8.40642e-32, 1.41421, -1.53585e-08, 0, 8.40642e-32, 8.40642e-32, 8.40642e-32, 8.40642e-32, 8.40642e-32, 8.40642e-32, 8.40642e-32, 8.40642e-32, 8.40642e-32, 8.40642e-32, 8.40642e-32, 1.467e-10, 8.40642e-32, 1.74591e-12, 8.40642e-32, 2.14578e-11, 8.40642e-32, 1.51886e-08, 8.40642e-32, 8.40642e-32, 8.40642e-32
0.420165, 0, 2.26005e-08, 4.82882e-31, 1.41421, -2.26005e-08, 0, 4.82882e-31, 4.82882e-31, 4.82882e-31, 4.82882e-31, 4.82882e-31, 4.82882e-31, 4.82882e-31, 4.82882e-31, 4.82882e-31, 4.82882e-31, 4.82882e-31, 2.16415e-10, 4.82882e-31, 2.8418e-12, 4.82882e-31, 3.47655e-11, 4.82882e-31, 2.23465e-08, 4.82882e-31, 4.82882e-31, 4.82882e-31
0.428034, 0, 3.30176e-08, 2.62751e-30, 1.41421, -3.30176e-08, 0, 2.62751e-30, 2.62751e-30, 2.62751e-30, 2.62751e-30, 2.62751e-30, 2.62751e-30, 2.62751e-30, 2.62751e-30, 2.62751e-30, 2.62751e-30, 2.62751e-30, 3.17096e-10, 2.62751e-30, 4.62342e-12, 2.62751e-30, 5.62647e-11, 2.62751e-30, 3.26396e-08, 2.62751e-30, 2.62751e-30, 2.62751e-30
0.435904, 0, 4.78916e-08, 1.34656e-29, 1.41421, -4.78916e-08, 0, 1.34656e-29, 1.34656e-29, 1.34656e-29, 1.34656e-29, 1.34656e-29, 1.34656e-29, 1.34656e-29, 1.34656e-29, 1.34656e-29, 1.34656e-29, 1.34656e-29, 4.61527e-10, 1.34656e-29, 7.5172e-12, 1.34656e-29, 9.09573e-11, 1.34656e-29, 4.73316e-08, 1.34656e-29, 1.34656e-29, 1.34656e-29
0.443774, 0, 6.89749e-08, 6.50371e-29, 1.41421, -6.89749e-08, 0, 6.50371e-29, 6.50371e-29, 6.50371e-29, 6.50371e-29, 6.50371e-29, 6.50371e-29, 6.50371e-29, 6.50371e-29, 6.50371e-29, 6.50371e-29, 6.50371e-29, 6.6736e-10, 6.50371e-29, 1.22109e-11, 6.50371e-29, 1.46857e-10, 6.50371e-29, 6.81484e-08, 6.50371e-29, 6.50371e-29, 6.50371e-29
0.451643, 0, 9.86445e-08, 2.9871e-28, 1.41421, -9.86445e-08, 0, 2.9871e-28, 2.9871e-28, 2.9871e-28, 2.9871e-28, 2.9871e-28, 2.9871e-28, 2.9871e-28, 2.9871e-28, 2.9871e-28, 2.9871e-28, 2.9871e-28, 9.58825e-10, 2.9871e-28, 1.98096e-11, 2.9871e-28, 2.36755e-10, 2.9871e-28, 9.74291e-08, 2.9871e-28, 2.9871e-28, 2.9871e-28
0.459513, 0, 1.401e-07, 1.30314e-27, 1.41421, -1.401e-07, 0, 1.30314e-27, 1.30314e-27, 1.30314e-27, 1.30314e-27, 1.30314e-27, 1.30314e-27, 1.30314e-27, 1.30314e-27, 1.30314e-27, 1.30314e-27, 1.30314e-27, 1.36897e-09, 1.30314e-27, 3.20807e-11, 1.30314e-27, 3.80976e-10, 1.30314e-27, 1.38318e-07, 1.30314e-27, 1.30314e-27, 1.30314e-27
0.467382, 0, 1.97616e-07, 5.4048e-27, 1.41421, -1.97616e-07, 0, 5.4048e-27, 5.4048e-27, 5.4048e-27, 5.4048e-27, 5.4048e-27, 5.4048e-27, 5.4048e-27, 5.4048e-27, 5.4048e-27, 5.4048e-27, 5.4048e-27, 1.9426e-09, 5.4048e-27, 5.18359e-11, 5.4048e-27, 6.11641e-10, 5.4048e-27, 1.9501e-07, 5.4048e-27, 5.4048e-27, 5.4048e-27
0.475252, 0, 2.76866e-07, 3.4473e-26, 1.41421, -2.76866e-07, 0, 3.4473e-26, 3.4473e-26, 3.4473e-26, 3.4473e-26, 3.4473e-26, 3.4473e-26, 3.4473e-26, 1.99285e-12, 3.4473e-26, 3.4473e-26, 3.4473e-26, 2.74016e-09, 3.4473e-26, 8.35601e-11, 3.4473e-26, 9.79466e-10, 3.4473e-26, 2.7306e-07, 3.4473e-26, 3.4473e-26, 3.4473e-26
0.483122, 0, 3.85307e-07, 1.24936e-25, 1.41421, -3.85307e-07, 0, 1.24936e-25, 1.24936e-25, 1.24936e-25, 1.24936e-25, 1.24936e-25, 1.24936e-25, 1.24936e-25, 6.85579e-12, 1.24936e-25, 1.24936e-25, 1.24936e-25, 3.84254e-09, 1.24936e-25, 1.34181e-10, 1.24936e-25, 1.56267e-09, 1.24936e-25, 3.79761e-07, 1.24936e-25, 1.24936e-25, 1.24936e-25
0.490991, 0, 5.32697e-07, 4.37901e-25, 1.41421, -5.32697e-07, 0, 4.37901e-25, 4.37901e-25, 4.37901e-25, 4.37901e-25, 4.37901e-25, 4.37901e-25, 4.37901e-25, 1.8355e-11, 4.37901e-25, 4.37901e-25, 4.37901e-25, 5.35766e-09, 4.37901e-25, 2.14634e-10, 4.37901e-25, 2.48323e-09, 4.37901e-25, 5.24623e-07, 4.37901e-25, 4.37901e-25, 4.37901e-25
0.498861, 0, 7.34356e-07, 4.32779e-10, 1.41421, -7.34356e-07, 4.32779e-10, 4.32809e-10, 4.32888e-10, 4.3292e-10, 5.80698e-10, 4.34619e-10, 4.33822e-10, 4.37494e-10, 5.70816e-10, 5.07727e-10, 4.34832e-10, 2.2345e-09, 7.86144e-09, 4.33704e-10, 7.74605e-10, 4.3285e-10, 4.36079e-09, 4.32781e-10, 7.20459e-07, 4.32779e-10, 4.32779e-10, 4.5772e-10
0.50673, 0, 1.00774e-06, 1.47669e-09, 1.41421, -1.00774e-06, 1.47669e-09, 1.47679e-09, 1.47706e-09, 1.47717e-09, 1.98294e-09, 1.48299e-09, 1.48026e-09, 1.49283e-09, 1.89995e-09, 1.7332e-09, 1.48372e-09, 7.64302e-09, 1.17207e-08, 1.47986e-09, 2.0185e-09, 1.47855e-09, 7.65791e-09, 1.4767e-09, 9.83295e-07, 1.47669e-09, 1.47669e-09, 1.56205e-09
0.5146, 0, 1.37883e-06, 3.92788e-09, 1.41421, -1.37883e-06, 3.92788e-09, 3.92815e-09, 3.92886e-09, 3.92916e-09, 5.2771e-09, 3.94465e-09, 3.93738e-09, 3.97088e-09, 5.01255e-09, 4.6115e-09, 3.9466e-09, 2.03621e-08, 1.79786e-08, 3.93631e-09, 4.78211e-09, 3.93402e-09, 1.35987e-08, 3.92789e-09, 1.33437e-06, 3.92788e-09, 3.92788e-09, 4.15537e-09
0.52247, 0, 1.88514e-06, 9.53932e-09, 1.41421, -1.88514e-06, 9.53932e-09, 9.53998e-09, 9.54172e-09, 9.54244e-09, 1.28208e-08, 9.58013e-09, 9.56245e-09, 9.64392e-09, 1.21202e-08, 1.1202e-08, 9.58486e-09, 4.95092e-08, 2.87101e-08, 9.55983e-09, 1.08785e-08, 9.55594e-09, 2.45741e-08, 9.53936e-09, 1.80129e-06, 9.53932e-09, 9.53932e-09, 1.00926e-08
0.530339, 0, 2.58397e-06, 2.20824e-08, 1.41421, -2.58397e-06, 2.20824e-08, 2.20839e-08, 2.2088e-08, 2.20896e-08, 2.96854e-08, 2.21769e-08, 2.2136e-08, 2.23247e-08, 2.79662e-08, 2.59347e-08, 2.21879e-08, 1.1469e-07, 4.81037e-08, 2.21299e-08, 2.41692e-08, 2.21235e-08, 4.52966e-08, 2.20825e-08, 2.42082e-06, 2.20824e-08, 2.20824e-08, 2.33643e-08
0.538209, 0, 3.56816e-06, 4.94585e-08, 1.41421, -3.56816e-06, 4.94585e-08, 4.94619e-08, 4.9471e-08, 4.94747e-08, 6.64974e-08, 4.96704e-08, 4.95786e-08, 5.00016e-08, 6.3412e-08, 5.80918e-08, 4.96949e-08, 2.57001e-07, 8.45981e-08, 4.9565e-08, 5.26897e-08, 4.95549e-08, 8.50794e-08, 4.94587e-08, 3.24278e-06, 4.94585e-08, 4.94585e-08, 5.23314e-08
0.546078, 0, 4.99339e-06, 1.07814e-07, 1.41421, -4.99339e-06, 1.07814e-07, 1.07821e-07, 1.07841e-07, 1.07849e-07, 1.44974e-07, 1.08276e-07, 1.08076e-07, 1.08998e-07, 1.40009e-07, 1.26642e-07, 1.08329e-07, 5.60449e-07, 1.55028e-07, 1.08046e-07, 1.12784e-07, 1.08032e-07, 1.62024e-07, 1.07814e-07, 4.33697e-06, 1.07814e-07, 1.07814e-07, 1.14079e-07
0.553948, 0, 7.14912e-06, 2.29316e-07, 1.41421, -7.14912e-06, 2.29316e-07, 2.29332e-07, 2.29374e-07, 2.29392e-07, 3.08389e-07, 2.303e-07, 2.29874e-07, 2.31837e-07, 3.19212e-07, 2.69381e-07, 2.30414e-07, 1.19246e-06, 2.92437e-07, 2.29811e-07, 2.36911e-07, 2.29795e-07, 3.11173e-07, 2.29317e-07, 5.80475e-06, 2.29316e-07, 2.29316e-07, 2.42649e-07
0.561818, 0, 1.0524e-05, 4.76461e-07, 1.41421, -1.0524e-05, 4.76461e-07, 4.76493e-07, 4.76581e-07, 4.76617e-07, 6.40819e-07, 4.78504e-07, 4.77619e-07, 4.81699e-07, 6.92378e-07, 5.59738e-07, 4.78741e-07, 2.47843e-06, 5.60428e-07, 4.77488e-07, 4.87984e-07, 4.77485e-07, 5.99074e-07, 4.76462e-07, 7.7996e-06, 4.76461e-07, 4.76461e-07, 5.04173e-07
0.569687, 0, 1.60122e-05, 9.67616e-07, 1.41421, -1.60122e-05, 9.67616e-07, 9.67683e-07, 9.6786e-07, 9.67933e-07, 1.30154e-06, 9.71768e-07, 9.69969e-07, 9.7826e-07, 1.45354e-06, 1.13681e-06, 9.7225e-07, 5.03491e-06, 1.07877e-06, 9.69703e-07, 9.84983e-07, 9.69755e-07, 1.14979e-06, 9.6762e-07, 1.05622e-05, 9.67616e-07, 9.67616e-07, 1.02392e-06
0.577557, 0, 2.52171e-05, 1.92134e-06, 1.41421, -2.52171e-05, 1.92134e-06, 1.92147e-06, 1.92183e-06, 1.92197e-06, 2.58466e-06, 1.92959e-06, 1.92602e-06, 1.94248e-06, 2.97332e-06, 2.25743e-06, 1.93055e-06, 1.00008e-05, 2.06778e-06, 1.92549e-06, 1.94733e-06, 1.92571e-06, 2.18981e-06, 1.92135e-06, 1.44804e-05, 1.92134e-06, 1.92134e-06, 2.03318e-06
0.585426, 0, 4.09842e-05, 3.73106e-06, 1.41421, -4.09842e-05, 3.73106e-06, 3.73131e-06, 3.732e-06, 3.73228e-06, 5.01969e-06, 3.74708e-06, 3.74014e-06, 3.77213e-06, 5.9444e-06, 4.38398e-06, 3.74894e-06, 1.94272e-05, 3.92305e-06, 3.73911e-06, 3.76966e-06, 3.73977e-06, 4.12352e-06, 3.73107e-06, 2.01895e-05, 3.73106e-06, 3.73106e-06, 3.94833e-06
