   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_180.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0286133, 270.708, 0, 0, 16.5139, 270.708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0207436, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0128739, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00500414, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00286558, 0, 1.0853e-24, 0, 1.41421, -1.0853e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35002e-26, 0, 0, 3.7208e-29, 0, 3.15207e-28, 0, 1.05145e-24, 0, 0, 0
0.0107353, 0, 3.17702e-24, 0, 1.41421, -3.17702e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.80644e-26, 0, 0, 1.10556e-28, 0, 9.56212e-28, 0, 3.07789e-24, 0, 0, 0
0.018605, 0, 8.99754e-24, 0, 1.41421, -8.99754e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77723e-25, 0, 0, 3.17841e-28, 0, 2.79434e-27, 0, 8.71671e-24, 0, 0, 0
0.0264748, 0, 2.47456e-23, 0, 1.41421, -2.47456e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.63802e-25, 0, 0, 8.87429e-28, 0, 7.90426e-27, 0, 2.3973e-23, 0, 0, 0
0.0343445, 0, 6.62855e-23, 0, 1.41421, -6.62855e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04596e-24, 0, 0, 2.41336e-27, 0, 2.17219e-26, 0, 6.42154e-23, 0, 0, 0
0.0422142, 0, 1.73345e-22, 0, 1.41421, -1.73345e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.3504e-24, 0, 0, 6.40766e-27, 0, 5.81618e-26, 0, 1.6793e-22, 0, 0, 0
0.0500839, 0, 4.43411e-22, 0, 1.41421, -4.43411e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36861e-23, 0, 0, 1.66419e-26, 0, 1.52085e-25, 0, 4.29556e-22, 0, 0, 0
0.0579537, 0, 1.11122e-21, 0, 1.41421, -1.11122e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.42979e-23, 0, 0, 4.23482e-26, 0, 3.8912e-25, 0, 1.07649e-21, 0, 0, 0
0.0658234, 0, 2.73195e-21, 0, 1.41421, -2.73195e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.43215e-23, 0, 0, 1.05726e-25, 0, 9.75698e-25, 0, 2.64655e-21, 0, 0, 0
0.0736931, 0, 6.59675e-21, 0, 1.41421, -6.59675e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03607e-22, 0, 0, 2.59272e-25, 0, 2.40086e-24, 0, 6.39048e-21, 0, 0, 0
0.0815629, 0, 1.56713e-20, 0, 1.41421, -1.56713e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.83686e-22, 0, 0, 6.25925e-25, 0, 5.81092e-24, 0, 1.51811e-20, 0, 0, 0
0.0894326, 0, 3.66274e-20, 0, 1.41421, -3.66274e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13048e-21, 0, 0, 1.48675e-24, 0, 1.38287e-23, 0, 3.54816e-20, 0, 0, 0
0.0973023, 0, 8.42904e-20, 0, 1.41421, -8.42904e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60154e-21, 0, 0, 3.47742e-24, 0, 3.23869e-23, 0, 8.1653e-20, 0, 0, 0
0.105172, 0, 1.97759e-19, 0, 1.41421, -1.97759e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.10357e-21, 0, 0, 8.34639e-24, 0, 7.77813e-23, 0, 1.91569e-19, 0, 0, 0
0.113042, 0, 4.40389e-19, 0, 1.41421, -4.40389e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3592e-20, 0, 0, 1.88873e-23, 0, 1.76075e-22, 0, 4.26602e-19, 0, 0, 0
0.120911, 0, 9.67792e-19, 0, 1.41421, -9.67792e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98692e-20, 0, 0, 4.21847e-23, 0, 3.93274e-22, 0, 9.37488e-19, 0, 0, 0
0.128781, 0, 2.09969e-18, 0, 1.41421, -2.09969e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.48028e-20, 0, 0, 9.30338e-23, 0, 8.67125e-22, 0, 2.03393e-18, 0, 0, 0
0.136651, 0, 4.499e-18, 0, 1.41421, -4.499e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38852e-19, 0, 0, 2.02672e-22, 0, 1.88817e-21, 0, 4.35805e-18, 0, 0, 0
0.144521, 0, 9.52387e-18, 0, 1.41421, -9.52387e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93931e-19, 0, 0, 4.36283e-22, 0, 4.06208e-21, 0, 9.22544e-18, 0, 0, 0
