   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_23.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0312479, 34.5905, 0, 0, 6.04901, 34.5905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0233495, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0154511, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00755266, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000345742, 0, 4.69601e-20, 0, 1.41421, -4.69601e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48463e-22, 0, 0, 5.28681e-25, 2.0519e-24, 0, 4.68091e-20, 0, 0, 0
0.00824415, 0, 1.00804e-19, 0, 1.41421, -1.00804e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18688e-22, 0, 0, 1.15549e-24, 4.47734e-24, 0, 1.0048e-19, 0, 0, 0
0.0161425, 0, 2.13714e-19, 0, 1.41421, -2.13714e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.75647e-22, 0, 0, 2.49424e-24, 9.64746e-24, 0, 2.13026e-19, 0, 0, 0
0.024041, 0.47678, 4.47721e-19, 0, 1.57378, 0.47678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41545e-21, 0, 0, 5.32028e-24, 2.05389e-23, 0, 4.46279e-19, 0, 0, 0
0.0319394, 0.52322, 9.27252e-19, 0, 1.58846, 0.52322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93146e-21, 0, 0, 1.12191e-23, 4.32255e-23, 0, 9.24266e-19, 0, 0, 0
0.0398378, 0, 1.89922e-18, 0, 1.41421, -1.89922e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.0043e-21, 0, 0, 2.33982e-23, 8.99701e-23, 0, 1.89311e-18, 0, 0, 0
0.0477362, 0, 3.84856e-18, 0, 1.41421, -3.84856e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2167e-20, 0, 0, 4.82812e-23, 1.85282e-22, 0, 3.83616e-18, 0, 0, 0
0.0556346, 0, 7.888e-18, 0, 1.41421, -7.888e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49375e-20, 0, 0, 1.01366e-22, 3.88061e-22, 0, 7.86258e-18, 0, 0, 0
0.063533, 0.464725, 1.5625e-17, 0, 1.56994, 0.464725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.93976e-20, 0, 0, 2.04439e-22, 7.81342e-22, 0, 1.55747e-17, 0, 0, 0
0.0714314, 0.535275, 3.06547e-17, 0, 1.59225, 0.535275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.69127e-20, 0, 0, 4.08417e-22, 1.55851e-21, 0, 3.05558e-17, 0, 0, 0
0.0793298, 0, 5.95789e-17, 0, 1.41421, -5.95789e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88355e-19, 0, 0, 8.08387e-22, 3.0805e-21, 0, 5.93867e-17, 0, 0, 0
0.0872282, 0, 1.14735e-16, 0, 1.41421, -1.14735e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.62726e-19, 0, 0, 1.58564e-21, 6.03511e-21, 0, 1.14364e-16, 0, 0, 0
0.0951266, 0, 2.18972e-16, 0, 1.41421, -2.18972e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.92263e-19, 0, 0, 3.08279e-21, 1.1722e-20, 0, 2.18265e-16, 0, 0, 0
0.103025, 0, 4.14234e-16, 0, 1.41421, -4.14234e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30957e-18, 0, 0, 5.94185e-21, 2.25766e-20, 0, 4.12896e-16, 0, 0, 0
0.110923, 0, 7.76847e-16, 0, 1.41421, -7.76847e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45594e-18, 0, 0, 1.13556e-20, 4.31267e-20, 0, 7.74337e-16, 0, 0, 0
