   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_155.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0275959, 233.11, 0, 0, 15.3333, 233.11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0197269, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0118579, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00398894, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00388004, 0, 3.45991e-22, 0, 1.41421, -3.45991e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05169e-24, 0, 0, 1.20156e-26, 0, 7.87275e-26, 0, 3.43849e-22, 0, 0, 0
0.011749, 0, 8.35773e-22, 0, 1.41421, -8.35773e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.95602e-24, 0, 0, 2.93003e-26, 0, 1.95168e-25, 0, 8.30593e-22, 0, 0, 0
0.019618, 0, 1.98457e-21, 0, 1.41421, -1.98457e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17682e-23, 0, 0, 7.025e-26, 0, 4.75004e-25, 0, 1.97226e-21, 0, 0, 0
0.027487, 0, 4.63683e-21, 0, 1.41421, -4.63683e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74954e-23, 0, 0, 1.65765e-25, 0, 1.13632e-24, 0, 4.60803e-21, 0, 0, 0
0.035356, 0, 1.06689e-20, 0, 1.41421, -1.06689e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.32639e-23, 0, 0, 3.85283e-25, 0, 2.67466e-24, 0, 1.06026e-20, 0, 0, 0
0.0432249, 0, 2.41924e-20, 0, 1.41421, -2.41924e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43454e-22, 0, 0, 8.82733e-25, 0, 6.1998e-24, 0, 2.40419e-20, 0, 0, 0
0.0510939, 0, 5.4098e-20, 0, 1.41421, -5.4098e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20784e-22, 0, 0, 1.99491e-24, 0, 1.41633e-23, 0, 5.37611e-20, 0, 0, 0
0.0589629, 0, 1.19365e-19, 0, 1.41421, -1.19365e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.07791e-22, 0, 0, 4.44952e-24, 0, 3.19102e-23, 0, 1.18621e-19, 0, 0, 0
0.0668319, 0, 2.60008e-19, 0, 1.41421, -2.60008e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54175e-21, 0, 0, 9.8e-24, 0, 7.09473e-23, 0, 2.58385e-19, 0, 0, 0
0.0747009, 0, 5.59382e-19, 0, 1.41421, -5.59382e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3169e-21, 0, 0, 2.13236e-23, 0, 1.55746e-22, 0, 5.55888e-19, 0, 0, 0
0.0825698, 0, 1.18911e-18, 0, 1.41421, -1.18911e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.05087e-21, 0, 0, 4.58565e-23, 0, 3.37745e-22, 0, 1.18167e-18, 0, 0, 0
0.0904388, 0, 2.49852e-18, 0, 1.41421, -2.49852e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4815e-20, 0, 0, 9.75006e-23, 0, 7.23835e-22, 0, 2.48289e-18, 0, 0, 0
0.0983078, 0, 5.19085e-18, 0, 1.41421, -5.19085e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0779e-20, 0, 0, 2.05036e-22, 0, 1.53371e-21, 0, 5.15833e-18, 0, 0, 0
0.106177, 0, 1.06665e-17, 0, 1.41421, -1.06665e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.3246e-20, 0, 0, 4.26583e-22, 0, 3.21411e-21, 0, 1.05996e-17, 0, 0, 0
0.114046, 0, 2.16841e-17, 0, 1.41421, -2.16841e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28574e-19, 0, 0, 8.78312e-22, 0, 6.66395e-21, 0, 2.1548e-17, 0, 0, 0
0.121915, 0, 4.36231e-17, 0, 1.41421, -4.36231e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58657e-19, 0, 0, 1.79012e-21, 0, 1.36739e-20, 0, 4.3349e-17, 0, 0, 0
0.129784, 0, 8.68637e-17, 0, 1.41421, -8.68637e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.15042e-19, 0, 0, 3.61247e-21, 0, 2.77756e-20, 0, 8.63173e-17, 0, 0, 0
0.137653, 0, 1.71237e-16, 0, 1.41421, -1.71237e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01531e-18, 0, 0, 7.21954e-21, 0, 5.58674e-20, 0, 1.70159e-16, 0, 0, 0
0.145522, 0, 3.34257e-16, 0, 1.41421, -3.34257e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98188e-18, 0, 0, 1.42918e-20, 0, 1.11297e-19, 0, 3.32149e-16, 0, 0, 0
0.153391, 0, 6.46186e-16, 0, 1.41421, -6.46186e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83135e-18, 0, 0, 2.80296e-20, 0, 2.19652e-19, 0, 6.42107e-16, 0, 0, 0
0.16126, 0, 1.23737e-15, 0, 1.41421, -1.23737e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.33652e-18, 0, 0, 5.44721e-20, 0, 4.29541e-19, 0, 1.22955e-15, 0, 0, 0
0.169129, 0, 2.34731e-15, 0, 1.41421, -2.34731e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39174e-17, 0, 0, 1.04913e-19, 0, 8.32494e-19, 0, 2.33245e-15, 0, 0, 0
0.176998, 0, 4.41192e-15, 0, 1.41421, -4.41192e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61584e-17, 0, 0, 2.00282e-19, 0, 1.59935e-18, 0, 4.38396e-15, 0, 0, 0
0.184867, 0, 8.25531e-15, 0, 1.41421, -8.25531e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.89454e-17, 0, 0, 3.81522e-19, 0, 3.0692e-18, 0, 8.20292e-15, 0, 0, 0
0.192736, 0, 1.52287e-14, 0, 1.41421, -1.52287e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.02897e-17, 0, 0, 7.15362e-19, 0, 5.79253e-18, 0, 1.51319e-14, 0, 0, 0
0.200605, 0, 2.78458e-14, 0, 1.41421, -2.78458e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65094e-16, 0, 0, 1.33017e-18, 0, 1.08431e-17, 0, 2.76685e-14, 0, 0, 0
0.208473, 0, 5.04733e-14, 0, 1.41421, -5.04733e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99246e-16, 0, 0, 2.45309e-18, 0, 2.01347e-17, 0, 5.01514e-14, 0, 0, 0
0.216342, 0, 9.06996e-14, 0, 1.41421, -9.06996e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37736e-16, 0, 0, 4.48744e-18, 0, 3.70939e-17, 0, 9.01203e-14, 0, 0, 0
0.224211, 0, 1.61594e-13, 0, 1.41421, -1.61594e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.58044e-16, 0, 0, 8.14349e-18, 0, 6.78088e-17, 0, 1.6056e-13, 0, 0, 0
0.23208, 0, 2.85464e-13, 0, 1.41421, -2.85464e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69243e-15, 0, 0, 1.46624e-17, 0, 1.23014e-16, 0, 2.83634e-13, 0, 0, 0
0.239949, 0, 5.00052e-13, 0, 1.41421, -5.00052e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96465e-15, 0, 0, 2.61958e-17, 0, 2.21494e-16, 0, 4.96839e-13, 0, 0, 0
0.247818, 0, 8.68643e-13, 0, 1.41421, -8.68643e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14994e-15, 0, 0, 4.64464e-17, 0, 3.95906e-16, 0, 8.63051e-13, 0, 0, 0
0.255687, 0, 1.49643e-12, 0, 1.41421, -1.49643e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.87201e-15, 0, 0, 8.17385e-17, 0, 7.02576e-16, 0, 1.48677e-12, 0, 0, 0
0.263556, 0, 2.55673e-12, 0, 1.41421, -2.55673e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51586e-14, 0, 0, 1.42798e-16, 0, 1.23802e-15, 0, 2.54019e-12, 0, 0, 0
0.271425, 0, 4.33261e-12, 0, 1.41421, -4.33261e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56884e-14, 0, 0, 2.47694e-16, 0, 2.16652e-15, 0, 4.3045e-12, 0, 0, 0
0.279294, 0, 7.28235e-12, 0, 1.41421, -7.28235e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.31797e-14, 0, 0, 4.26668e-16, 0, 3.76589e-15, 0, 7.23498e-12, 0, 0, 0
