   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_331.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0269648, 497.802, 0, 0, 22.3563, 497.802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0191032, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0112416, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00337996, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00448165, 0, 8.44314e-23, 0, 1.41421, -8.44314e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18033e-25, 0, 0, 1.08212e-27, 0, 7.37351e-28, 0, 8.39116e-23, 0, 0, 0
0.0123433, 0, 2.19024e-22, 0, 1.41421, -2.19024e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34383e-24, 0, 0, 2.83028e-27, 0, 1.97558e-27, 0, 2.17675e-22, 0, 0, 0
0.0202049, 0, 5.56038e-22, 0, 1.41421, -5.56038e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41159e-24, 0, 0, 7.24631e-27, 0, 5.16809e-27, 0, 5.52614e-22, 0, 0, 0
0.0280665, 0, 1.38367e-21, 0, 1.41421, -1.38367e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.48958e-24, 0, 0, 1.81896e-26, 0, 1.32267e-26, 0, 1.37515e-21, 0, 0, 0
0.0359281, 0, 3.37951e-21, 0, 1.41421, -3.37951e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07351e-23, 0, 0, 4.48253e-26, 0, 3.31727e-26, 0, 3.3587e-21, 0, 0, 0
0.0437897, 0, 8.11078e-21, 0, 1.41421, -8.11078e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9764e-23, 0, 0, 1.08571e-25, 0, 8.16461e-26, 0, 8.06083e-21, 0, 0, 0
0.0516513, 0, 1.91461e-20, 0, 1.41421, -1.91461e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17471e-22, 0, 0, 2.58713e-25, 0, 1.97438e-25, 0, 1.90281e-20, 0, 0, 0
0.0595129, 0, 4.44916e-20, 0, 1.41421, -4.44916e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7298e-22, 0, 0, 6.0703e-25, 0, 4.69587e-25, 0, 4.42176e-20, 0, 0, 0
0.0673745, 0, 1.01854e-19, 0, 1.41421, -1.01854e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.24929e-22, 0, 0, 1.4035e-24, 0, 1.09945e-24, 0, 1.01227e-19, 0, 0, 0
0.0752361, 0, 2.29861e-19, 0, 1.41421, -2.29861e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41032e-21, 0, 0, 3.1997e-24, 0, 2.53601e-24, 0, 2.28445e-19, 0, 0, 0
0.0830977, 0, 5.1167e-19, 0, 1.41421, -5.1167e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13936e-21, 0, 0, 7.19711e-24, 0, 5.7669e-24, 0, 5.08518e-19, 0, 0, 0
0.0909593, 0, 1.12403e-18, 0, 1.41421, -1.12403e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.8965e-21, 0, 0, 1.59803e-23, 0, 1.29365e-23, 0, 1.1171e-18, 0, 0, 0
0.0988209, 0, 2.43796e-18, 0, 1.41421, -2.43796e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49581e-20, 0, 0, 3.50425e-23, 0, 2.86426e-23, 0, 2.42293e-18, 0, 0, 0
0.106683, 0, 5.22294e-18, 0, 1.41421, -5.22294e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20454e-20, 0, 0, 7.59221e-23, 0, 6.26243e-23, 0, 5.19075e-18, 0, 0, 0
0.114544, 0, 1.10561e-17, 0, 1.41421, -1.10561e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.78352e-20, 0, 0, 1.62581e-22, 0, 1.3527e-22, 0, 1.0988e-17, 0, 0, 0
0.122406, 0, 2.31334e-17, 0, 1.41421, -2.31334e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41935e-19, 0, 0, 3.44231e-22, 0, 2.88777e-22, 0, 2.29908e-17, 0, 0, 0
0.130267, 0, 4.78578e-17, 0, 1.41421, -4.78578e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93632e-19, 0, 0, 7.20849e-22, 0, 6.09516e-22, 0, 4.75628e-17, 0, 0, 0
0.138129, 0, 9.79182e-17, 0, 1.41421, -9.79182e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.00778e-19, 0, 0, 1.49341e-21, 0, 1.27239e-21, 0, 9.73146e-17, 0, 0, 0
0.145991, 0, 1.98188e-16, 0, 1.41421, -1.98188e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21598e-18, 0, 0, 3.06173e-21, 0, 2.62781e-21, 0, 1.96967e-16, 0, 0, 0
0.153852, 0, 3.96914e-16, 0, 1.41421, -3.96914e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43526e-18, 0, 0, 6.21313e-21, 0, 5.37074e-21, 0, 3.94467e-16, 0, 0, 0
0.161714, 0, 7.94157e-16, 0, 1.41421, -7.94157e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87254e-18, 0, 0, 1.2634e-20, 0, 1.10108e-20, 0, 7.89261e-16, 0, 0, 0
