   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_274.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.191725, 0, 2.37338e-15, 0, 1.41421, -2.37338e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03175e-16, 0, 1.14324e-19, 0, 1.89029e-18, 0, 2.2682e-15, 0, 0, 0
0.19959, 0, 4.47693e-15, 0, 1.41421, -4.47693e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94617e-16, 0, 2.19827e-19, 0, 3.63572e-18, 0, 4.27845e-15, 0, 0, 0
0.207456, 0, 8.36606e-15, 0, 1.41421, -8.36606e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.63675e-16, 0, 4.18889e-19, 0, 6.93157e-18, 0, 7.99503e-15, 0, 0, 0
0.215322, 0, 1.54895e-14, 0, 1.41421, -1.54895e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.73321e-16, 0, 7.91164e-19, 0, 1.31016e-17, 0, 1.48023e-14, 0, 0, 0
0.223188, 0, 2.84172e-14, 0, 1.41421, -2.84172e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23525e-15, 0, 1.48131e-18, 0, 2.45552e-17, 0, 2.71559e-14, 0, 0, 0
0.231054, 0, 5.16647e-14, 0, 1.41421, -5.16647e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24574e-15, 0, 2.74977e-18, 0, 4.56412e-17, 0, 4.93706e-14, 0, 0, 0
0.238919, 0, 9.30926e-14, 0, 1.41421, -9.30926e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.04643e-15, 0, 5.06153e-18, 0, 8.4145e-17, 0, 8.89569e-14, 0, 0, 0
0.246785, 0, 1.66259e-13, 0, 1.41421, -1.66259e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.22657e-15, 0, 9.23993e-18, 0, 1.53895e-16, 0, 1.58869e-13, 0, 0, 0
0.254651, 0, 2.9433e-13, 0, 1.41421, -2.9433e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27931e-14, 0, 1.6731e-17, 0, 2.79261e-16, 0, 2.81241e-13, 0, 0, 0
0.262517, 0, 5.16537e-13, 0, 1.41421, -5.16537e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24509e-14, 0, 3.00551e-17, 0, 5.02899e-16, 0, 4.93553e-13, 0, 0, 0
0.270382, 0, 8.98697e-13, 0, 1.41421, -8.98697e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90609e-14, 0, 5.35715e-17, 0, 8.98856e-16, 0, 8.58684e-13, 0, 0, 0
0.278248, 0, 1.55024e-12, 0, 1.41421, -1.55024e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.73793e-14, 0, 9.47666e-17, 0, 1.59481e-15, 0, 1.48117e-12, 0, 0, 0
0.286114, 0, 2.65147e-12, 0, 1.41421, -2.65147e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15243e-13, 0, 1.66409e-16, 0, 2.80941e-15, 0, 2.53325e-12, 0, 0, 0
0.29398, 0, 4.49677e-12, 0, 1.41421, -4.49677e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95451e-13, 0, 2.90142e-16, 0, 4.91461e-15, 0, 4.29612e-12, 0, 0, 0
0.301845, 0, 7.56251e-12, 0, 1.41421, -7.56251e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28713e-13, 0, 5.02433e-16, 0, 8.53933e-15, 0, 7.22475e-12, 0, 0, 0
0.309711, 0, 1.26126e-11, 0, 1.41421, -1.26126e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.4825e-13, 0, 8.64392e-16, 0, 1.47406e-14, 0, 1.20487e-11, 0, 0, 0
0.317577, 0, 2.08611e-11, 0, 1.41421, -2.08611e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.06876e-13, 0, 1.47795e-15, 0, 2.52856e-14, 0, 1.99275e-11, 0, 0, 0
0.325443, 0, 3.42206e-11, 2.60642e-43, 1.41421, -3.42206e-11, 0, 2.60642e-43, 2.60642e-43, 2.60642e-43, 2.60642e-43, 2.60642e-43, 2.60642e-43, 2.60642e-43, 2.60642e-43, 2.60642e-43, 2.60642e-43, 2.60642e-43, 1.48781e-12, 2.60642e-43, 2.51241e-15, 2.60642e-43, 4.31139e-14, 2.60642e-43, 3.26872e-11, 2.60642e-43, 2.60642e-43, 2.60642e-43
0.333309, 0, 5.56769e-11, 4.48976e-42, 1.41421, -5.56769e-11, 0, 4.48976e-42, 4.48976e-42, 4.48976e-42, 4.48976e-42, 4.48976e-42, 4.48976e-42, 4.48976e-42, 4.48976e-42, 4.48976e-42, 4.48976e-42, 4.48976e-42, 2.42106e-12, 4.48976e-42, 4.24803e-15, 4.48976e-42, 7.30938e-14, 4.48976e-42, 5.31785e-11, 4.48976e-42, 4.48976e-42, 4.48976e-42
0.341174, 0, 8.98506e-11, 6.43434e-41, 1.41421, -8.98506e-11, 0, 6.43434e-41, 6.43434e-41, 6.43434e-41, 6.43434e-41, 6.43434e-41, 6.43434e-41, 6.43434e-41, 6.43434e-41, 6.43434e-41, 6.43434e-41, 6.43434e-41, 3.9079e-12, 6.43434e-41, 7.14753e-15, 6.43434e-41, 1.23258e-13, 6.43434e-41, 8.58123e-11, 6.43434e-41, 6.43434e-41, 6.43434e-41
0.34904, 0, 1.43829e-10, 8.17302e-40, 1.41421, -1.43829e-10, 0, 8.17302e-40, 8.17302e-40, 8.17302e-40, 8.17302e-40, 8.17302e-40, 8.17302e-40, 8.17302e-40, 8.17302e-40, 8.17302e-40, 8.17302e-40, 8.17302e-40, 6.25734e-12, 8.17302e-40, 1.19733e-14, 8.17302e-40, 2.06813e-13, 8.17302e-40, 1.37352e-10, 8.17302e-40, 8.17302e-40, 8.17302e-40
0.356906, 0, 2.28385e-10, 9.28785e-39, 1.41421, -2.28385e-10, 0, 9.28785e-39, 9.28785e-39, 9.28785e-39, 9.28785e-39, 9.28785e-39, 9.28785e-39, 9.28785e-39, 9.28785e-39, 9.28785e-39, 9.28785e-39, 9.28785e-39, 9.9396e-12, 9.28785e-39, 1.99796e-14, 9.28785e-39, 3.4542e-13, 9.28785e-39, 2.1808e-10, 9.28785e-39, 9.28785e-39, 9.28785e-39
0.364772, 0, 3.59759e-10, 9.53886e-38, 1.41421, -3.59759e-10, 0, 9.53886e-38, 9.53886e-38, 9.53886e-38, 9.53886e-38, 9.53886e-38, 9.53886e-38, 9.53886e-38, 9.53886e-38, 9.53886e-38, 9.53886e-38, 9.53886e-38, 1.56643e-11, 9.53886e-38, 3.32291e-14, 9.53886e-38, 5.74536e-13, 9.53886e-38, 3.43487e-10, 9.53886e-38, 9.53886e-38, 9.53886e-38
0.372637, 0, 5.62207e-10, 8.89991e-37, 1.41421, -5.62207e-10, 0, 8.89991e-37, 8.89991e-37, 8.89991e-37, 8.89991e-37, 8.89991e-37, 8.89991e-37, 8.89991e-37, 8.89991e-37, 8.89991e-37, 8.89991e-37, 8.89991e-37, 2.44932e-11, 8.89991e-37, 5.51122e-14, 8.89991e-37, 9.52104e-13, 8.89991e-37, 5.36706e-10, 8.89991e-37, 8.89991e-37, 8.89991e-37
0.380503, 0, 8.71729e-10, 2.43144e-35, 1.41421, -8.71729e-10, 0, 2.43144e-35, 2.43144e-35, 2.43144e-35, 2.43144e-35, 2.43144e-35, 2.43144e-35, 2.43144e-35, 2.43144e-35, 2.43144e-35, 2.43144e-35, 2.43144e-35, 3.80058e-11, 2.43144e-35, 9.13656e-14, 2.43144e-35, 1.57536e-12, 2.43144e-35, 8.32057e-10, 2.43144e-35, 2.43144e-35, 2.43144e-35
0.388369, 0, 1.34095e-09, 1.76002e-34, 1.41421, -1.34095e-09, 0, 1.76002e-34, 1.76002e-34, 1.76002e-34, 1.76002e-34, 1.76002e-34, 1.76002e-34, 1.76002e-34, 1.76002e-34, 1.76002e-34, 1.76002e-34, 1.76002e-34, 5.85143e-11, 1.76002e-34, 1.5093e-13, 1.76002e-34, 2.59508e-12, 1.76002e-34, 1.27969e-09, 1.76002e-34, 1.76002e-34, 1.76002e-34
0.396235, 0, 2.0467e-09, 1.21121e-33, 1.41421, -2.0467e-09, 0, 1.21121e-33, 1.21121e-33, 1.21121e-33, 1.21121e-33, 1.21121e-33, 1.21121e-33, 1.21121e-33, 1.21121e-33, 1.21121e-33, 1.21121e-33, 1.21121e-33, 8.94068e-11, 1.21121e-33, 2.49001e-13, 1.21121e-33, 4.26504e-12, 1.21121e-33, 1.95278e-09, 1.21121e-33, 1.21121e-33, 1.21121e-33
0.404101, 0, 3.0998e-09, 7.07571e-33, 1.41421, -3.0998e-09, 0, 7.07571e-33, 7.07571e-33, 7.07571e-33, 7.07571e-33, 7.07571e-33, 7.07571e-33, 7.07571e-33, 7.07571e-33, 7.07571e-33, 7.07571e-33, 7.07571e-33, 1.35586e-10, 7.07571e-33, 4.10411e-13, 7.07571e-33, 6.99662e-12, 7.07571e-33, 2.9568e-09, 7.07571e-33, 7.07571e-33, 7.07571e-33
0.411966, 0, 4.65882e-09, 4.1844e-32, 1.41421, -4.65882e-09, 0, 4.1844e-32, 4.1844e-32, 4.1844e-32, 4.1844e-32, 4.1844e-32, 4.1844e-32, 4.1844e-32, 4.1844e-32, 4.1844e-32, 4.1844e-32, 4.1844e-32, 2.04099e-10, 4.1844e-32, 6.75982e-13, 4.1844e-32, 1.14605e-11, 4.1844e-32, 4.44259e-09, 4.1844e-32, 4.1844e-32, 4.1844e-32
0.419832, 0, 6.94885e-09, 2.21375e-31, 1.41421, -6.94885e-09, 0, 2.21375e-31, 2.21375e-31, 2.21375e-31, 2.21375e-31, 2.21375e-31, 2.21375e-31, 2.21375e-31, 2.21375e-31, 2.21375e-31, 2.21375e-31, 2.21375e-31, 3.04994e-10, 2.21375e-31, 1.11277e-12, 2.21375e-31, 1.87501e-11, 2.21375e-31, 6.62399e-09, 2.21375e-31, 2.21375e-31, 2.21375e-31
0.427698, 0, 1.02866e-08, 1.14713e-30, 1.41421, -1.02866e-08, 0, 1.14713e-30, 1.14713e-30, 1.14713e-30, 1.14713e-30, 1.14713e-30, 1.14713e-30, 1.14713e-30, 1.14713e-30, 1.14713e-30, 1.14713e-30, 1.14713e-30, 4.52497e-10, 1.14713e-30, 1.83075e-12, 1.14713e-30, 3.06458e-11, 1.14713e-30, 9.80163e-09, 1.14713e-30, 1.14713e-30, 1.14713e-30
0.435564, 0, 1.51142e-08, 5.67998e-30, 1.41421, -1.51142e-08, 0, 5.67998e-30, 5.67998e-30, 5.67998e-30, 5.67998e-30, 5.67998e-30, 5.67998e-30, 5.67998e-30, 5.67998e-30, 5.67998e-30, 5.67998e-30, 5.67998e-30, 6.66603e-10, 5.67998e-30, 3.00983e-12, 5.67998e-30, 5.00428e-11, 5.67998e-30, 1.43946e-08, 5.67998e-30, 5.67998e-30, 5.67998e-30
0.443429, 0, 2.2044e-08, 2.66641e-29, 1.41421, -2.2044e-08, 0, 2.66641e-29, 2.66641e-29, 2.66641e-29, 2.66641e-29, 2.66641e-29, 2.66641e-29, 2.66641e-29, 2.66641e-29, 2.66641e-29, 2.66641e-29, 2.66641e-29, 9.75218e-10, 2.66641e-29, 4.9435e-12, 2.66641e-29, 8.16388e-11, 2.66641e-29, 2.09822e-08, 2.66641e-29, 2.66641e-29, 2.66641e-29
0.451295, 0, 3.19169e-08, 1.2124e-28, 1.41421, -3.19169e-08, 0, 1.2124e-28, 1.2124e-28, 1.2124e-28, 1.2124e-28, 1.2124e-28, 1.2124e-28, 1.2124e-28, 1.2124e-28, 1.2124e-28, 1.2124e-28, 1.2124e-28, 1.41702e-09, 1.2124e-28, 8.1086e-12, 1.2124e-28, 1.33033e-10, 1.2124e-28, 3.03588e-08, 1.2124e-28, 1.2124e-28, 1.2124e-28
0.459161, 0, 4.58794e-08, 5.2827e-28, 1.41421, -4.58794e-08, 0, 5.2827e-28, 5.2827e-28, 5.2827e-28, 5.2827e-28, 5.2827e-28, 5.2827e-28, 5.2827e-28, 5.2827e-28, 5.2827e-28, 5.2827e-28, 5.2827e-28, 2.04528e-09, 5.2827e-28, 1.32764e-11, 5.2827e-28, 2.16471e-10, 5.2827e-28, 4.36043e-08, 5.2827e-28, 5.2827e-28, 5.2827e-28
0.467027, 0, 6.54816e-08, 2.19695e-27, 1.41421, -6.54816e-08, 0, 2.19695e-27, 2.19695e-27, 2.19695e-27, 2.19695e-27, 2.19695e-27, 2.19695e-27, 2.19695e-27, 2.19695e-27, 2.19695e-27, 2.19695e-27, 2.19695e-27, 2.93288e-09, 2.19695e-27, 2.16876e-11, 2.19695e-27, 3.51586e-10, 2.19695e-27, 6.21754e-08, 2.19695e-27, 2.19695e-27, 2.19695e-27
0.474892, 0, 9.28048e-08, 8.72452e-27, 1.41421, -9.28048e-08, 0, 8.72452e-27, 8.72452e-27, 8.72452e-27, 8.72452e-27, 8.72452e-27, 8.72452e-27, 8.72452e-27, 8.72452e-27, 8.72452e-27, 8.72452e-27, 8.72452e-27, 4.1789e-09, 8.72452e-27, 3.53264e-11, 8.72452e-27, 5.69685e-10, 8.72452e-27, 8.80209e-08, 8.72452e-27, 8.72452e-27, 8.72452e-27
0.482758, 0, 1.30623e-07, 3.312e-26, 1.41421, -1.30623e-07, 0, 3.312e-26, 3.312e-26, 3.312e-26, 3.312e-26, 3.312e-26, 3.312e-26, 3.312e-26, 6.22843e-13, 3.312e-26, 3.312e-26, 3.312e-26, 5.91726e-09, 3.312e-26, 5.73459e-11, 3.312e-26, 9.20345e-10, 3.312e-26, 1.23727e-07, 3.312e-26, 3.312e-26, 3.312e-26
0.490624, 0, 1.82604e-07, 1.20393e-25, 1.41421, -1.82604e-07, 0, 1.20393e-25, 1.20393e-25, 1.20393e-25, 1.20393e-25, 1.20393e-25, 1.20393e-25, 1.20393e-25, 2.15609e-12, 1.20393e-25, 1.20393e-25, 1.20393e-25, 8.32784e-09, 1.20393e-25, 9.27206e-11, 1.20393e-25, 1.4815e-09, 1.20393e-25, 1.727e-07, 1.20393e-25, 1.20393e-25, 1.20393e-25
0.49849, 0, 2.53568e-07, 4.23073e-25, 1.41421, -2.53568e-07, 0, 4.23073e-25, 4.23073e-25, 4.23073e-25, 4.23073e-25, 4.23073e-25, 4.23073e-25, 4.23073e-25, 5.80887e-12, 4.23073e-25, 4.23073e-25, 4.23073e-25, 1.16508e-08, 4.23073e-25, 1.49241e-10, 4.23073e-25, 2.37463e-09, 4.23073e-25, 2.39388e-07, 4.23073e-25, 4.23073e-25, 4.23073e-25
0.506356, 0, 3.5177e-07, 4.41251e-10, 1.41421, -3.5177e-07, 4.41251e-10, 4.41302e-10, 4.41308e-10, 4.4136e-10, 1.01794e-09, 4.5627e-10, 4.42118e-10, 4.54543e-10, 4.84795e-10, 4.61227e-10, 4.41722e-10, 1.25406e-09, 1.66467e-08, 4.44371e-10, 6.80263e-10, 4.41251e-10, 4.22867e-09, 4.41253e-10, 3.30037e-07, 4.41251e-10, 4.41251e-10, 4.56834e-10
0.514221, 0, 4.86242e-07, 1.52333e-09, 1.41421, -4.86242e-07, 1.52333e-09, 1.52351e-09, 1.52353e-09, 1.52371e-09, 3.50886e-09, 1.57504e-09, 1.52631e-09, 1.5691e-09, 1.65749e-09, 1.59211e-09, 1.52495e-09, 4.32184e-09, 2.39357e-08, 1.53407e-09, 1.90407e-09, 1.52333e-09, 7.53042e-09, 1.52334e-09, 4.52288e-07, 1.52333e-09, 1.52333e-09, 1.57698e-09
0.522087, 0, 6.71309e-07, 4.08962e-09, 1.41421, -6.71309e-07, 4.08962e-09, 4.09009e-09, 4.09015e-09, 4.09063e-09, 9.41326e-09, 4.22826e-09, 4.09762e-09, 4.21233e-09, 4.43526e-09, 4.27402e-09, 4.09397e-09, 1.1593e-08, 3.49136e-08, 4.11842e-09, 4.69257e-09, 4.08962e-09, 1.35581e-08, 4.08963e-09, 6.16608e-07, 4.08962e-09, 4.08962e-09, 4.23348e-09
0.529953, 0, 9.28754e-07, 1.00114e-08, 1.41421, -9.28754e-07, 1.00114e-08, 1.00126e-08, 1.00127e-08, 1.00139e-08, 2.30335e-08, 1.03506e-08, 1.0031e-08, 1.03116e-08, 1.08381e-08, 1.04625e-08, 1.00221e-08, 2.83655e-08, 5.2172e-08, 1.00819e-08, 1.09604e-08, 1.00114e-08, 2.48346e-08, 1.00115e-08, 8.3707e-07, 1.00114e-08, 1.00114e-08, 1.03633e-08
0.537819, 0, 1.29376e-06, 2.33276e-08, 1.41421, -1.29376e-06, 2.33276e-08, 2.33303e-08, 2.33306e-08, 2.33334e-08, 5.3656e-08, 2.41175e-08, 2.33732e-08, 2.40267e-08, 2.52212e-08, 2.43782e-08, 2.33524e-08, 6.60741e-08, 8.06835e-08, 2.34917e-08, 2.48113e-08, 2.33276e-08, 4.63638e-08, 2.33277e-08, 1.13331e-06, 2.33276e-08, 2.33276e-08, 2.41472e-08
0.545684, 0, 1.82637e-06, 5.25323e-08, 1.41421, -1.82637e-06, 5.25323e-08, 5.25383e-08, 5.25391e-08, 5.25452e-08, 1.20808e-07, 5.43104e-08, 5.26349e-08, 5.4106e-08, 5.70344e-08, 5.48973e-08, 5.25881e-08, 1.48764e-07, 1.30145e-07, 5.29017e-08, 5.48365e-08, 5.25323e-08, 8.81003e-08, 5.25325e-08, 1.53376e-06, 5.25323e-08, 5.25323e-08, 5.43773e-08
0.55355, 0, 2.63223e-06, 1.15028e-07, 1.41421, -2.63223e-06, 1.15028e-07, 1.15041e-07, 1.15042e-07, 1.15056e-07, 2.64493e-07, 1.1892e-07, 1.15252e-07, 1.18473e-07, 1.25437e-07, 1.20205e-07, 1.1515e-07, 3.25692e-07, 2.195e-07, 1.15836e-07, 1.18581e-07, 1.15028e-07, 1.69462e-07, 1.15028e-07, 2.08146e-06, 1.15028e-07, 1.15028e-07, 1.19067e-07
0.561416, 0, 3.90799e-06, 2.45539e-07, 1.41421, -3.90799e-06, 2.45539e-07, 2.45567e-07, 2.45571e-07, 2.45599e-07, 5.64526e-07, 2.53846e-07, 2.46018e-07, 2.52891e-07, 2.74533e-07, 2.56588e-07, 2.45799e-07, 6.95136e-07, 3.85434e-07, 2.47265e-07, 2.5098e-07, 2.45539e-07, 3.28159e-07, 2.4554e-07, 2.84454e-06, 2.45539e-07, 2.45539e-07, 2.54159e-07
0.569282, 0, 6.00367e-06, 5.11576e-07, 1.41421, -6.00367e-06, 5.11576e-07, 5.11635e-07, 5.11642e-07, 5.11702e-07, 1.17605e-06, 5.28881e-07, 5.12575e-07, 5.26892e-07, 5.81285e-07, 5.34593e-07, 5.12119e-07, 1.44813e-06, 6.97942e-07, 5.15172e-07, 5.19848e-07, 5.11576e-07, 6.35926e-07, 5.11578e-07, 3.93497e-06, 5.11576e-07, 5.11576e-07, 5.29532e-07
0.577148, 0, 9.56137e-06, 1.04096e-06, 1.41421, -9.56137e-06, 1.04096e-06, 1.04108e-06, 1.0411e-06, 1.04122e-06, 2.39279e-06, 1.07617e-06, 1.04299e-06, 1.07212e-06, 1.19813e-06, 1.08779e-06, 1.04207e-06, 2.9463e-06, 1.28798e-06, 1.04828e-06, 1.05345e-06, 1.04096e-06, 1.22653e-06, 1.04097e-06, 5.54128e-06, 1.04096e-06, 1.04096e-06, 1.07749e-06
0.585013, 0, 1.5738e-05, 2.06942e-06, 1.41421, -1.5738e-05, 2.06942e-06, 2.06966e-06, 2.06969e-06, 2.06993e-06, 4.7563e-06, 2.1394e-06, 2.07346e-06, 2.13135e-06, 2.41036e-06, 2.16249e-06, 2.07162e-06, 5.85646e-06, 2.39518e-06, 2.08396e-06, 2.08813e-06, 2.06942e-06, 2.34402e-06, 2.06943e-06, 7.98468e-06, 2.06942e-06, 2.06942e-06, 2.14203e-06
