   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_306.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0266862, 460.204, 0, 0, 21.4989, 460.204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0188238, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0109614, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00309904, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00476334, 0, 6.9544e-23, 0, 1.41421, -6.9544e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90901e-25, 0, 0, 1.11442e-27, 0, 1.09749e-26, 0, 6.9341e-23, 0, 0, 0
0.0126257, 0, 1.80111e-22, 0, 1.41421, -1.80111e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.94409e-25, 0, 0, 2.91136e-27, 0, 2.9333e-26, 0, 1.79584e-22, 0, 0, 0
0.0204881, 0, 4.56488e-22, 0, 1.41421, -4.56488e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25307e-24, 0, 0, 7.44488e-27, 0, 7.65485e-26, 0, 4.55151e-22, 0, 0, 0
0.0283505, 0, 1.13401e-21, 0, 1.41421, -1.13401e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11287e-24, 0, 0, 1.86648e-26, 0, 1.95438e-25, 0, 1.13069e-21, 0, 0, 0
0.0362129, 0, 2.76493e-21, 0, 1.41421, -2.76493e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.58968e-24, 0, 0, 4.59374e-26, 0, 4.88982e-25, 0, 2.7568e-21, 0, 0, 0
0.0440753, 0, 6.624e-21, 0, 1.41421, -6.624e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81827e-23, 0, 0, 1.11118e-25, 0, 1.20061e-24, 0, 6.60451e-21, 0, 0, 0
0.0519377, 0, 1.56082e-20, 0, 1.41421, -1.56082e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2844e-23, 0, 0, 2.64426e-25, 0, 2.89638e-24, 0, 1.55622e-20, 0, 0, 0
0.0598, 0, 3.62038e-20, 0, 1.41421, -3.62038e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.93775e-23, 0, 0, 6.19579e-25, 0, 6.87219e-24, 0, 3.60969e-20, 0, 0, 0
0.0676624, 0, 8.27262e-20, 0, 1.41421, -8.27262e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27078e-22, 0, 0, 1.43049e-24, 0, 1.60513e-23, 0, 8.24816e-20, 0, 0, 0
0.0755248, 0, 1.8634e-19, 0, 1.41421, -1.8634e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.11488e-22, 0, 0, 3.25656e-24, 0, 3.69349e-23, 0, 1.85788e-19, 0, 0, 0
0.0833872, 0, 4.13994e-19, 0, 1.41421, -4.13994e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13638e-21, 0, 0, 7.31429e-24, 0, 8.37873e-23, 0, 4.12767e-19, 0, 0, 0
0.0912496, 0, 9.07681e-19, 0, 1.41421, -9.07681e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4915e-21, 0, 0, 1.62163e-23, 0, 1.87499e-22, 0, 9.04986e-19, 0, 0, 0
0.099112, 0, 1.96482e-18, 0, 1.41421, -1.96482e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39322e-21, 0, 0, 3.5506e-23, 0, 4.14132e-22, 0, 1.95898e-18, 0, 0, 0
0.106974, 0, 4.20092e-18, 0, 1.41421, -4.20092e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1531e-20, 0, 0, 7.6808e-23, 0, 9.03259e-22, 0, 4.1884e-18, 0, 0, 0
0.114837, 0, 8.87472e-18, 0, 1.41421, -8.87472e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43599e-20, 0, 0, 1.64221e-22, 0, 1.9463e-21, 0, 8.84825e-18, 0, 0, 0
