   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_107.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0737184, 0, 3.76122e-21, 0, 1.41421, -3.76122e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79077e-23, 0, 0, 3.15689e-26, 0, 0, 3.73328e-21, 0, 0, 0
0.0815916, 0, 9.64753e-21, 0, 1.41421, -9.64753e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.15834e-23, 0, 0, 8.2207e-26, 0, 0, 9.57587e-21, 0, 0, 0
0.0894649, 0, 2.4258e-20, 0, 1.41421, -2.4258e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79991e-22, 0, 0, 2.09874e-25, 0, 0, 2.40778e-20, 0, 0, 0
0.0973381, 0, 5.99122e-20, 0, 1.41421, -5.99122e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4454e-22, 0, 0, 5.26666e-25, 0, 0, 5.94672e-20, 0, 0, 0
0.105211, 0, 1.45346e-19, 0, 1.41421, -1.45346e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07845e-21, 0, 0, 1.29827e-24, 0, 0, 1.44266e-19, 0, 0, 0
0.113085, 0, 3.46671e-19, 0, 1.41421, -3.46671e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57225e-21, 0, 0, 3.14672e-24, 0, 0, 3.44095e-19, 0, 0, 0
0.120958, 0, 8.13584e-19, 0, 1.41421, -8.13584e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.03668e-21, 0, 0, 7.50535e-24, 0, 0, 8.0754e-19, 0, 0, 0
0.128831, 0, 1.88002e-18, 0, 1.41421, -1.88002e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39495e-20, 0, 0, 1.76284e-23, 0, 0, 1.86605e-18, 0, 0, 0
0.136704, 0, 4.28014e-18, 0, 1.41421, -4.28014e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1758e-20, 0, 0, 4.07994e-23, 0, 0, 4.24834e-18, 0, 0, 0
0.144577, 0, 9.84428e-18, 0, 1.41421, -9.84428e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.30432e-20, 0, 0, 9.59152e-23, 0, 0, 9.77115e-18, 0, 0, 0
0.152451, 0, 2.17256e-17, 0, 1.41421, -2.17256e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61201e-19, 0, 0, 2.15191e-22, 0, 0, 2.15642e-17, 0, 0, 0
0.160324, 0, 4.73217e-17, 0, 1.41421, -4.73217e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5112e-19, 0, 0, 4.76597e-22, 0, 0, 4.69701e-17, 0, 0, 0
0.168197, 0, 1.01765e-16, 0, 1.41421, -1.01765e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.5508e-19, 0, 0, 1.04238e-21, 0, 0, 1.01009e-16, 0, 0, 0
0.17607, 0, 2.16133e-16, 0, 1.41421, -2.16133e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60368e-18, 0, 0, 2.25211e-21, 0, 0, 2.14527e-16, 0, 0, 0
0.183944, 0, 4.53478e-16, 0, 1.41421, -4.53478e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36473e-18, 0, 0, 4.80814e-21, 0, 0, 4.50108e-16, 0, 0, 0
0.191817, 0, 9.40189e-16, 0, 1.41421, -9.40189e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.97604e-18, 0, 0, 1.01463e-20, 0, 0, 9.33203e-16, 0, 0, 0
0.19969, 0, 1.92666e-15, 0, 1.41421, -1.92666e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42954e-17, 0, 0, 2.11689e-20, 0, 0, 1.91234e-15, 0, 0, 0
0.207563, 0, 3.9032e-15, 0, 1.41421, -3.9032e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8961e-17, 0, 0, 4.36768e-20, 0, 0, 3.87419e-15, 0, 0, 0
0.215437, 0, 7.81903e-15, 0, 1.41421, -7.81903e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.80156e-17, 0, 0, 8.91385e-20, 0, 0, 7.76092e-15, 0, 0, 0
0.22331, 0, 1.54912e-14, 0, 1.41421, -1.54912e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14941e-16, 0, 0, 1.79984e-19, 0, 0, 1.53761e-14, 0, 0, 0
0.231183, 0, 3.03595e-14, 0, 1.41421, -3.03595e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25259e-16, 0, 0, 3.59618e-19, 0, 0, 3.01338e-14, 0, 0, 0
0.239056, 0, 5.88639e-14, 0, 1.41421, -5.88639e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.36753e-16, 0, 0, 7.11163e-19, 0, 0, 5.84265e-14, 0, 0, 0
0.24693, 0, 1.12932e-13, 0, 1.41421, -1.12932e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.37921e-16, 0, 0, 1.39225e-18, 0, 0, 1.12093e-13, 0, 0, 0
0.254803, 0, 2.14417e-13, 0, 1.41421, -2.14417e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5909e-15, 0, 0, 2.69875e-18, 0, 0, 2.12823e-13, 0, 0, 0
0.262676, 0, 4.02929e-13, 0, 1.41421, -4.02929e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98958e-15, 0, 0, 5.1806e-18, 0, 0, 3.99934e-13, 0, 0, 0
0.270549, 0, 7.49509e-13, 0, 1.41421, -7.49509e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.56107e-15, 0, 0, 9.8503e-18, 0, 0, 7.43938e-13, 0, 0, 0
0.278422, 0, 1.38023e-12, 0, 1.41421, -1.38023e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02408e-14, 0, 0, 1.85547e-17, 0, 0, 1.36997e-12, 0, 0, 0
0.286296, 0, 2.51649e-12, 0, 1.41421, -2.51649e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86715e-14, 0, 0, 3.46319e-17, 0, 0, 2.49778e-12, 0, 0, 0
0.294169, 0, 4.54306e-12, 0, 1.41421, -4.54306e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37082e-14, 0, 0, 6.40637e-17, 0, 0, 4.50928e-12, 0, 0, 0
0.302042, 0, 8.12171e-12, 0, 1.41421, -8.12171e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.02619e-14, 0, 0, 1.1748e-16, 0, 0, 8.06133e-12, 0, 0, 0
0.309915, 0, 1.4379e-11, 0, 1.41421, -1.4379e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06693e-13, 0, 0, 2.1362e-16, 0, 0, 1.42721e-11, 0, 0, 0
0.317789, 0, 2.5213e-11, 0, 1.41421, -2.5213e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8709e-13, 0, 0, 3.85279e-16, 0, 0, 2.50255e-11, 0, 0, 0
0.325662, 0, 4.37889e-11, 0, 1.41421, -4.37889e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24952e-13, 0, 0, 6.89467e-16, 0, 0, 4.34633e-11, 0, 0, 0
0.333535, 0, 7.53316e-11, 0, 1.41421, -7.53316e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.59076e-13, 0, 0, 1.22466e-15, 0, 0, 7.47713e-11, 0, 0, 0
0.341408, 0, 1.28379e-10, 5.26888e-43, 1.41421, -1.28379e-10, 0, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 9.52884e-13, 5.26888e-43, 5.26888e-43, 2.16003e-15, 5.26888e-43, 5.26888e-43, 1.27423e-10, 5.26888e-43, 5.26888e-43, 5.26888e-43
0.349282, 0, 2.16739e-10, 9.19672e-42, 1.41421, -2.16739e-10, 0, 9.19672e-42, 9.19672e-42, 9.19672e-42, 9.19672e-42, 9.19672e-42, 9.19672e-42, 9.19672e-42, 9.19672e-42, 9.19672e-42, 9.19672e-42, 9.19672e-42, 1.609e-12, 9.19672e-42, 9.19672e-42, 3.78489e-15, 9.19672e-42, 9.19672e-42, 2.15126e-10, 9.19672e-42, 9.19672e-42, 9.19672e-42
0.357155, 0, 3.62524e-10, 1.32102e-40, 1.41421, -3.62524e-10, 0, 1.32102e-40, 1.32102e-40, 1.32102e-40, 1.32102e-40, 1.32102e-40, 1.32102e-40, 1.32102e-40, 1.32102e-40, 1.32102e-40, 1.32102e-40, 1.32102e-40, 2.69187e-12, 1.32102e-40, 1.32102e-40, 6.59213e-15, 1.32102e-40, 1.32102e-40, 3.59826e-10, 1.32102e-40, 1.32102e-40, 1.32102e-40
0.365028, 0, 6.00785e-10, 1.68296e-39, 1.41421, -6.00785e-10, 0, 1.68296e-39, 1.68296e-39, 1.68296e-39, 1.68296e-39, 1.68296e-39, 1.68296e-39, 1.68296e-39, 1.68296e-39, 1.68296e-39, 1.68296e-39, 1.68296e-39, 4.46234e-12, 1.68296e-39, 1.68296e-39, 1.14188e-14, 1.68296e-39, 1.68296e-39, 5.96312e-10, 1.68296e-39, 1.68296e-39, 1.68296e-39
0.372901, 0, 9.86692e-10, 7.5978e-38, 1.41421, -9.86692e-10, 0, 7.5978e-38, 7.5978e-38, 7.5978e-38, 7.5978e-38, 7.5978e-38, 7.5978e-38, 7.5978e-38, 7.5978e-38, 7.5978e-38, 7.5978e-38, 7.5978e-38, 7.33159e-12, 7.5978e-38, 7.5978e-38, 1.97222e-14, 7.5978e-38, 7.5978e-38, 9.7934e-10, 7.5978e-38, 7.5978e-38, 7.5978e-38
0.380774, 0, 1.60544e-09, 7.13362e-37, 1.41421, -1.60544e-09, 0, 7.13362e-37, 7.13362e-37, 7.13362e-37, 7.13362e-37, 7.13362e-37, 7.13362e-37, 7.13362e-37, 7.13362e-37, 7.13362e-37, 7.13362e-37, 7.13362e-37, 1.1935e-11, 7.13362e-37, 7.13362e-37, 3.38547e-14, 7.13362e-37, 7.13362e-37, 1.59348e-09, 7.13362e-37, 7.13362e-37, 7.13362e-37
0.388648, 0, 2.58864e-09, 6.12858e-36, 1.41421, -2.58864e-09, 0, 6.12858e-36, 6.12858e-36, 6.12858e-36, 6.12858e-36, 6.12858e-36, 6.12858e-36, 6.12858e-36, 6.12858e-36, 6.12858e-36, 6.12858e-36, 6.12858e-36, 1.92559e-11, 6.12858e-36, 6.12858e-36, 5.79081e-14, 6.12858e-36, 6.12858e-36, 2.56932e-09, 6.12858e-36, 6.12858e-36, 6.12858e-36
0.396521, 0, 4.13654e-09, 4.83599e-35, 1.41421, -4.13654e-09, 0, 4.83599e-35, 4.83599e-35, 4.83599e-35, 4.83599e-35, 4.83599e-35, 4.83599e-35, 4.83599e-35, 4.83599e-35, 4.83599e-35, 4.83599e-35, 4.83599e-35, 3.07939e-11, 4.83599e-35, 4.83599e-35, 9.87648e-14, 4.83599e-35, 4.83599e-35, 4.10565e-09, 4.83599e-35, 4.83599e-35, 4.83599e-35
0.404394, 0, 6.55119e-09, 3.51984e-34, 1.41421, -6.55119e-09, 0, 3.51984e-34, 3.51984e-34, 3.51984e-34, 3.51984e-34, 3.51984e-34, 3.51984e-34, 3.51984e-34, 3.51984e-34, 3.51984e-34, 3.51984e-34, 3.51984e-34, 4.88161e-11, 3.51984e-34, 3.51984e-34, 1.68065e-13, 3.51984e-34, 3.51984e-34, 6.50221e-09, 3.51984e-34, 3.51984e-34, 3.51984e-34
0.412267, 0, 1.02837e-08, 2.44353e-33, 1.41421, -1.02837e-08, 0, 2.44353e-33, 2.44353e-33, 2.44353e-33, 2.44353e-33, 2.44353e-33, 2.44353e-33, 2.44353e-33, 2.44353e-33, 2.44353e-33, 2.44353e-33, 2.44353e-33, 7.67195e-11, 2.44353e-33, 2.44353e-33, 2.85502e-13, 2.44353e-33, 2.44353e-33, 1.02067e-08, 2.44353e-33, 2.44353e-33, 2.44353e-33
0.420141, 0, 1.60011e-08, 1.38395e-32, 1.41421, -1.60011e-08, 0, 1.38395e-32, 1.38395e-32, 1.38395e-32, 1.38395e-32, 1.38395e-32, 1.38395e-32, 1.38395e-32, 1.38395e-32, 1.38395e-32, 1.38395e-32, 1.38395e-32, 1.19547e-10, 1.38395e-32, 1.38395e-32, 4.84388e-13, 1.38395e-32, 1.38395e-32, 1.58811e-08, 1.38395e-32, 1.38395e-32, 1.38395e-32
0.428014, 0, 2.46807e-08, 8.0359e-32, 1.41421, -2.46807e-08, 0, 8.0359e-32, 8.0359e-32, 8.0359e-32, 8.0359e-32, 8.0359e-32, 8.0359e-32, 8.0359e-32, 8.0359e-32, 8.0359e-32, 8.0359e-32, 8.0359e-32, 1.84721e-10, 8.0359e-32, 8.0359e-32, 8.21066e-13, 8.0359e-32, 8.0359e-32, 2.44951e-08, 8.0359e-32, 8.0359e-32, 8.0359e-32
0.435887, 0, 3.77398e-08, 4.16224e-31, 1.41421, -3.77398e-08, 0, 4.16224e-31, 4.16224e-31, 4.16224e-31, 4.16224e-31, 4.16224e-31, 4.16224e-31, 4.16224e-31, 4.16224e-31, 4.16224e-31, 4.16224e-31, 4.16224e-31, 2.83067e-10, 4.16224e-31, 4.16224e-31, 1.39072e-12, 4.16224e-31, 4.16224e-31, 3.74553e-08, 4.16224e-31, 4.16224e-31, 4.16224e-31
0.44376, 0, 5.72152e-08, 2.12921e-30, 1.41421, -5.72152e-08, 0, 2.12921e-30, 2.12921e-30, 2.12921e-30, 2.12921e-30, 2.12921e-30, 2.12921e-30, 2.12921e-30, 2.12921e-30, 2.12921e-30, 2.12921e-30, 2.12921e-30, 4.30251e-10, 2.12921e-30, 2.12921e-30, 2.35388e-12, 2.12921e-30, 2.12921e-30, 5.67826e-08, 2.12921e-30, 2.12921e-30, 2.12921e-30
0.451634, 0, 8.60058e-08, 1.04664e-29, 1.41421, -8.60058e-08, 0, 1.04664e-29, 1.04664e-29, 1.04664e-29, 1.04664e-29, 1.04664e-29, 1.04664e-29, 1.04664e-29, 1.04664e-29, 1.04664e-29, 1.04664e-29, 1.04664e-29, 6.48747e-10, 1.04664e-29, 1.04664e-29, 3.98059e-12, 1.04664e-29, 1.04664e-29, 8.53531e-08, 1.04664e-29, 1.04664e-29, 1.04664e-29
0.459507, 0, 1.28199e-07, 4.90485e-29, 1.41421, -1.28199e-07, 0, 4.90485e-29, 4.90485e-29, 4.90485e-29, 4.90485e-29, 4.90485e-29, 4.90485e-29, 4.90485e-29, 4.90485e-29, 4.90485e-29, 4.90485e-29, 4.90485e-29, 9.70548e-10, 4.90485e-29, 4.90485e-29, 6.72348e-12, 4.90485e-29, 4.90485e-29, 1.27222e-07, 4.90485e-29, 4.90485e-29, 4.90485e-29
0.46738, 0, 1.89505e-07, 2.23416e-28, 1.41421, -1.89505e-07, 0, 2.23416e-28, 2.23416e-28, 2.23416e-28, 2.23416e-28, 2.23416e-28, 2.23416e-28, 2.23416e-28, 2.23416e-28, 2.23416e-28, 2.23416e-28, 2.23416e-28, 1.44085e-09, 2.23416e-28, 2.23416e-28, 1.13379e-11, 2.23416e-28, 2.23416e-28, 1.88052e-07, 2.23416e-28, 2.23416e-28, 2.23416e-28
0.475253, 0, 2.77826e-07, 9.7761e-28, 1.41421, -2.77826e-07, 0, 9.7761e-28, 9.7761e-28, 9.7761e-28, 9.7761e-28, 9.7761e-28, 9.7761e-28, 9.7761e-28, 9.7761e-28, 9.7761e-28, 9.7761e-28, 9.7761e-28, 2.12301e-09, 9.7761e-28, 9.7761e-28, 1.90777e-11, 9.7761e-28, 9.7761e-28, 2.75684e-07, 9.7761e-28, 9.7761e-28, 9.7761e-28
0.483126, 0, 4.04004e-07, 4.08896e-27, 1.41421, -4.04004e-07, 0, 4.08896e-27, 4.08896e-27, 4.08896e-27, 4.08896e-27, 4.08896e-27, 4.08896e-27, 4.08896e-27, 4.08896e-27, 4.08896e-27, 4.08896e-27, 4.08896e-27, 3.10525e-09, 4.08896e-27, 4.08896e-27, 3.20114e-11, 4.08896e-27, 4.08896e-27, 4.00867e-07, 4.08896e-27, 4.08896e-27, 4.08896e-27
0.491, 0, 5.82773e-07, 1.63481e-26, 1.41421, -5.82773e-07, 0, 1.63481e-26, 1.63481e-26, 1.63481e-26, 1.63481e-26, 1.63481e-26, 1.63481e-26, 1.63481e-26, 1.63481e-26, 1.63481e-26, 1.63481e-26, 1.63481e-26, 4.50949e-09, 1.63481e-26, 1.63481e-26, 5.35287e-11, 1.63481e-26, 1.63481e-26, 5.7821e-07, 1.63481e-26, 1.63481e-26, 1.63481e-26
0.498873, 0, 8.3399e-07, 6.25253e-26, 1.41421, -8.3399e-07, 0, 6.25253e-26, 6.25253e-26, 6.25253e-26, 6.25253e-26, 6.25253e-26, 6.25253e-26, 6.25253e-26, 5.00254e-12, 6.25253e-26, 6.25253e-26, 6.25253e-26, 6.50311e-09, 6.25253e-26, 6.25253e-26, 8.91419e-11, 6.25253e-26, 6.25253e-26, 8.27393e-07, 6.25253e-26, 6.25253e-26, 6.25253e-26
0.506746, 0, 1.18417e-06, 2.29106e-25, 1.41421, -1.18417e-06, 0, 2.29106e-25, 2.29106e-25, 2.29106e-25, 2.29106e-25, 2.29106e-25, 2.29106e-25, 2.29106e-25, 1.7934e-11, 2.29106e-25, 2.29106e-25, 2.29106e-25, 9.31438e-09, 2.29106e-25, 2.29106e-25, 1.47745e-10, 2.29106e-25, 2.29106e-25, 1.17469e-06, 2.29106e-25, 2.29106e-25, 2.29106e-25
0.514619, 0, 1.6684e-06, 8.12171e-25, 1.41421, -1.6684e-06, 0, 8.12171e-25, 8.12171e-25, 8.12171e-25, 8.12171e-25, 8.12171e-25, 8.12171e-25, 8.12171e-25, 5.01308e-11, 8.12171e-25, 8.12171e-25, 8.12171e-25, 1.32525e-08, 8.12171e-25, 8.12171e-25, 2.43563e-10, 8.12171e-25, 8.12171e-25, 1.65486e-06, 8.12171e-25, 8.12171e-25, 8.12171e-25
0.522493, 0, 2.33531e-06, 5.82477e-10, 1.41421, -2.33531e-06, 5.82477e-10, 5.82535e-10, 5.82576e-10, 1.24759e-09, 6.02145e-10, 5.82658e-10, 6.53586e-10, 5.86751e-10, 9.49047e-10, 7.44683e-10, 5.91303e-10, 1.01387e-09, 1.93166e-08, 5.90297e-10, 5.85155e-10, 9.81629e-10, 5.82477e-10, 5.82481e-10, 2.31442e-06, 5.82477e-10, 5.82477e-10, 6.02738e-10
0.530366, 0, 3.24633e-06, 2.07289e-09, 1.41421, -3.24633e-06, 2.07289e-09, 2.0731e-09, 2.07324e-09, 4.44202e-09, 2.14295e-09, 2.07353e-09, 2.32618e-09, 2.08812e-09, 3.23315e-09, 2.65067e-09, 2.10433e-09, 3.60953e-09, 2.83884e-08, 2.10075e-09, 2.08243e-09, 2.72294e-09, 2.07289e-09, 2.07291e-09, 3.21324e-06, 2.07289e-09, 2.07289e-09, 2.14506e-09
0.538239, 0, 4.48522e-06, 5.7539e-09, 1.41421, -4.48522e-06, 5.7539e-09, 5.75447e-09, 5.75487e-09, 1.23373e-08, 5.94858e-09, 5.75568e-09, 6.45776e-09, 5.79621e-09, 8.84147e-09, 7.35946e-09, 5.84126e-09, 1.0024e-08, 4.24902e-08, 5.8313e-09, 5.78041e-09, 6.80532e-09, 5.7539e-09, 5.75393e-09, 4.43055e-06, 5.7539e-09, 5.7539e-09, 5.95445e-09
0.546112, 0, 6.16447e-06, 1.45792e-08, 1.41421, -6.16447e-06, 1.45792e-08, 1.45807e-08, 1.45817e-08, 3.12708e-08, 1.50728e-08, 1.45837e-08, 1.63638e-08, 1.46865e-08, 2.22134e-08, 1.86499e-08, 1.48007e-08, 2.54055e-08, 6.55512e-08, 1.47755e-08, 1.46464e-08, 1.62676e-08, 1.45792e-08, 1.45793e-08, 6.0692e-06, 1.45792e-08, 1.45792e-08, 1.50877e-08
0.553986, 0, 8.44046e-06, 3.51399e-08, 1.41421, -8.44046e-06, 3.51399e-08, 3.51434e-08, 3.51459e-08, 7.53874e-08, 3.63301e-08, 3.51509e-08, 3.94429e-08, 3.53986e-08, 5.32021e-08, 4.49554e-08, 3.5674e-08, 6.12448e-08, 1.05441e-07, 3.56131e-08, 3.5302e-08, 3.7831e-08, 3.51399e-08, 3.51402e-08, 8.26507e-06, 3.51399e-08, 3.51399e-08, 3.6366e-08
0.561859, 0, 1.15408e-05, 8.17219e-08, 1.41421, -1.15408e-05, 8.17219e-08, 8.173e-08, 8.17358e-08, 1.75349e-07, 8.44905e-08, 8.17473e-08, 9.17318e-08, 8.23236e-08, 1.25593e-07, 1.04555e-07, 8.29642e-08, 1.42449e-07, 1.7811e-07, 8.28227e-08, 8.20989e-08, 8.5978e-08, 8.17219e-08, 8.17224e-08, 1.12001e-05, 8.17219e-08, 8.17219e-08, 8.4574e-08
0.569732, 0, 1.58082e-05, 1.84389e-07, 1.41421, -1.58082e-05, 1.84389e-07, 1.84408e-07, 1.84421e-07, 3.95689e-07, 1.90638e-07, 1.84447e-07, 2.0698e-07, 1.85747e-07, 2.87842e-07, 2.35921e-07, 1.87193e-07, 3.2144e-07, 3.15773e-07, 1.86874e-07, 1.8524e-07, 1.91068e-07, 1.84389e-07, 1.84391e-07, 1.51239e-05, 1.84389e-07, 1.84389e-07, 1.90826e-07
0.577605, 0, 2.18356e-05, 4.04572e-07, 1.41421, -2.18356e-05, 4.04572e-07, 4.04612e-07, 4.04641e-07, 8.68285e-07, 4.18284e-07, 4.04698e-07, 4.54149e-07, 4.07552e-07, 6.89369e-07, 5.17661e-07, 4.10725e-07, 7.05341e-07, 5.82627e-07, 4.10024e-07, 4.06439e-07, 4.14967e-07, 4.04572e-07, 4.04574e-07, 2.03907e-05, 4.04572e-07, 4.04572e-07, 4.18698e-07
0.585479, 0, 3.05468e-05, 8.64148e-07, 1.41421, -3.05468e-05, 8.64148e-07, 8.64234e-07, 8.64295e-07, 1.85482e-06, 8.93443e-07, 8.64417e-07, 9.70064e-07, 8.70514e-07, 1.55537e-06, 1.10575e-06, 8.77293e-07, 1.50671e-06, 1.10408e-06, 8.75796e-07, 8.68137e-07, 8.80199e-07, 8.64148e-07, 8.64153e-07, 2.75237e-05, 8.64148e-07, 8.64148e-07, 8.94327e-07
0.593352, 0, 4.35753e-05, 1.79788e-06, 1.41421, -4.35753e-05, 1.79788e-06, 1.79806e-06, 1.79818e-06, 3.85941e-06, 1.85884e-06, 1.79844e-06, 2.01828e-06, 1.81113e-06, 3.38097e-06, 2.30064e-06, 1.82523e-06, 3.13501e-06, 2.11938e-06, 1.82212e-06, 1.80618e-06, 1.82247e-06, 1.79788e-06, 1.79789e-06, 3.73263e-05, 1.79788e-06, 1.79788e-06, 1.86068e-06
0.601225, 0, 6.37933e-05, 3.64478e-06, 1.41421, -6.37933e-05, 3.64478e-06, 3.64514e-06, 3.6454e-06, 7.82494e-06, 3.76839e-06, 3.64591e-06, 4.09169e-06, 3.67164e-06, 7.14111e-06, 4.66423e-06, 3.70024e-06, 6.35608e-06, 4.07321e-06, 3.69393e-06, 3.66161e-06, 3.68214e-06, 3.64478e-06, 3.6448e-06, 5.1072e-05, 3.64478e-06, 3.64478e-06, 3.77212e-06
