   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_156.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.51963, 1759.92, 1678.38, 43.0438, 41.9752, 81.5347, 0, 43.0439, 43.0439, 43.0443, 1656.9, 64.5298, 43.0438, 43.0438, 43.0438, 43.0438, 43.0438, 43.0438, 43.0438, 43.0438, 43.0438, 43.0438, 43.0438, 43.0438, 43.0438, 43.0438, 43.0438, 43.0438, 43.0438
6.5275, 1489.12, 1430.6, 43.0119, 38.615, 58.5164, 0, 43.0119, 43.0119, 43.0123, 1410.03, 63.5839, 43.0119, 43.0119, 43.0119, 43.0119, 43.0119, 43.0119, 43.0119, 43.0119, 43.0119, 43.0119, 43.0119, 43.0119, 43.0119, 43.0119, 43.0119, 43.0119, 43.0119
6.53537, 1225.15, 1208.34, 42.9782, 35.0308, 16.809, 0, 42.9782, 42.9782, 42.9786, 1188.86, 62.4672, 42.9782, 42.9782, 42.9782, 42.9782, 42.9782, 42.9782, 42.9782, 42.9782, 42.9782, 42.9782, 42.9782, 42.9782, 42.9782, 42.9782, 42.9782, 42.9782, 42.9782
6.54323, 1069.46, 1011.76, 42.9433, 32.7332, 57.7048, 0, 42.9433, 42.9434, 42.9437, 993.486, 61.2119, 42.9433, 42.9433, 42.9433, 42.9433, 42.9433, 42.9433, 42.9433, 42.9433, 42.9433, 42.9433, 42.9433, 42.9433, 42.9433, 42.9433, 42.9433, 42.9433, 42.9433
6.5511, 842.262, 840.187, 42.9078, 29.0562, 2.0752, 0, 42.9078, 42.9079, 42.9082, 823.242, 59.8524, 42.9078, 42.9078, 42.9078, 42.9078, 42.9078, 42.9078, 42.9078, 42.9078, 42.9078, 42.9078, 42.9078, 42.9078, 42.9078, 42.9078, 42.9078, 42.9078, 42.9078
6.55897, 738.099, 692.394, 42.8724, 27.2048, 45.7045, 0, 42.8724, 42.8724, 42.8727, 676.842, 58.424, 42.8724, 42.8724, 42.8724, 42.8724, 42.8724, 42.8724, 42.8724, 42.8724, 42.8724, 42.8724, 42.8724, 42.8724, 42.8724, 42.8724, 42.8724, 42.8724, 42.8724
6.56683, 615.489, 566.711, 42.8375, 24.8493, 48.7785, 0, 42.8375, 42.8376, 42.8379, 552.586, 56.9613, 42.8375, 42.8375, 42.8375, 42.8375, 42.8375, 42.8375, 42.8375, 42.8375, 42.8375, 42.8375, 42.8375, 42.8375, 42.8375, 42.8375, 42.8375, 42.8375, 42.8375
6.5747, 494.966, 461.145, 42.8037, 22.2927, 33.8219, 0, 42.8037, 42.8038, 42.8041, 448.451, 55.4968, 42.8037, 42.8037, 42.8037, 42.8037, 42.8037, 42.8037, 42.8037, 42.8037, 42.8037, 42.8037, 42.8037, 42.8037, 42.8037, 42.8037, 42.8037, 42.8037, 42.8037
6.58257, 387.461, 373.54, 42.7715, 19.7348, 13.9214, 0, 42.7715, 42.7716, 42.7718, 362.251, 54.0596, 42.7715, 42.7715, 42.7715, 42.7715, 42.7715, 42.7715, 42.7715, 42.7715, 42.7715, 42.7715, 42.7715, 42.7715, 42.7715, 42.7715, 42.7715, 42.7715, 42.7715
6.59043, 310.345, 301.721, 42.7412, 17.6733, 8.62393, 0, 42.7412, 42.7412, 42.7415, 291.786, 52.6756, 42.7412, 42.7412, 42.7412, 42.7412, 42.7412, 42.7412, 42.7412, 42.7412, 42.7412, 42.7412, 42.7412, 42.7412, 42.7412, 42.7412, 42.7412, 42.7412, 42.7412
6.5983, 287.059, 243.517, 42.7131, 17.0017, 43.5414, 0, 42.7131, 42.7132, 42.7134, 234.865, 51.3653, 42.7131, 42.7131, 42.7131, 42.7131, 42.7131, 42.7131, 42.7131, 42.7131, 42.7131, 42.7131, 42.7131, 42.7131, 42.7131, 42.7131, 42.7131, 42.7131, 42.7131
6.60617, 181.709, 196.894, 42.6874, 13.5539, -15.1853, 0, 42.6874, 42.6875, 42.6877, 189.436, 50.1449, 42.6874, 42.6874, 42.6874, 42.6874, 42.6874, 42.6874, 42.6874, 42.6874, 42.6874, 42.6874, 42.6874, 42.6874, 42.6874, 42.6874, 42.6874, 42.6874, 42.6874
6.61403, 170.348, 159.964, 42.6643, 13.1281, 10.3845, 0, 42.6643, 42.6644, 42.6646, 153.602, 49.0257, 42.6643, 42.6643, 42.6643, 42.6643, 42.6643, 42.6643, 42.6643, 42.6643, 42.6643, 42.6643, 42.6643, 42.6643, 42.6643, 42.6643, 42.6643, 42.6643, 42.6643
6.6219, 133.114, 131.032, 42.6438, 11.6239, 2.08188, 0, 42.6439, 42.644, 42.6441, 125.662, 48.0141, 42.6438, 42.6438, 42.6438, 42.6438, 42.6438, 42.6438, 42.6438, 42.6438, 42.6438, 42.6438, 42.6438, 42.6438, 42.6438, 42.6438, 42.6438, 42.6438, 42.6438
6.62976, 117.69, 108.617, 42.626, 10.9403, 9.07317, 0, 42.626, 42.6261, 42.6262, 104.129, 47.1129, 42.626, 42.626, 42.626, 42.626, 42.626, 42.626, 42.626, 42.626, 42.626, 42.626, 42.626, 42.626, 42.626, 42.626, 42.626, 42.626, 42.626
6.63763, 83.4811, 91.4333, 42.6106, 9.2456, -7.95214, 0, 42.6106, 42.6108, 42.6108, 87.7225, 46.321, 42.6106, 42.6106, 42.6106, 42.6106, 42.6106, 42.6106, 42.6106, 42.6106, 42.6106, 42.6106, 42.6106, 42.6106, 42.6106, 42.6106, 42.6106, 42.6106, 42.6106
6.6455, 72.7206, 78.3988, 42.5977, 8.64411, -5.6782, 0, 42.5977, 42.5978, 42.5979, 75.3616, 45.6345, 42.5977, 42.5977, 42.5977, 42.5977, 42.5977, 42.5977, 42.5977, 42.5977, 42.5977, 42.5977, 42.5977, 42.5977, 42.5977, 42.5977, 42.5977, 42.5977, 42.5977
6.65336, 64.2311, 68.6147, 42.5869, 8.13825, -4.38355, 0, 42.5869, 42.5871, 42.5871, 66.1542, 45.047, 42.5869, 42.5869, 42.5869, 42.5869, 42.5869, 42.5869, 42.5869, 42.5869, 42.5869, 42.5869, 42.5869, 42.5869, 42.5869, 42.5869, 42.5869, 42.5869, 42.5869
6.66123, 65.4821, 61.3442, 42.5781, 8.21475, 4.13795, 0, 42.5781, 42.5783, 42.5783, 59.3712, 44.5506, 42.5781, 42.5781, 42.5781, 42.5781, 42.5781, 42.5781, 42.5781, 42.5781, 42.5781, 42.5781, 42.5781, 42.5781, 42.5781, 42.5781, 42.5781, 42.5781, 42.5781
6.6691, 59.3518, 55.9962, 42.571, 7.83274, 3.35559, 0, 42.571, 42.5713, 42.5712, 54.4302, 44.1366, 42.571, 42.571, 42.571, 42.571, 42.571, 42.571, 42.571, 42.571, 42.571, 42.571, 42.571, 42.571, 42.571, 42.571, 42.571, 42.571, 42.571
6.67696, 64.389, 52.101, 42.5654, 8.14795, 12.288, 0, 42.5654, 42.5657, 42.5656, 50.8706, 43.7953, 42.5654, 42.5654, 42.5654, 42.5654, 42.5654, 42.5654, 42.5654, 42.5654, 42.5654, 42.5654, 42.5654, 42.5654, 42.5654, 42.5654, 42.5654, 42.5654, 42.5654
6.68483, 51.302, 49.2916, 42.5611, 7.30082, 2.0104, 0, 42.5611, 42.5615, 42.5612, 48.3347, 43.5175, 42.5611, 42.5611, 42.5611, 42.5611, 42.5611, 42.5611, 42.5611, 42.5611, 42.5611, 42.5611, 42.5611, 42.5611, 42.5611, 42.5611, 42.5611, 42.5611, 42.5611
6.6927, 42.1577, 47.2858, 42.5577, 6.64513, -5.12806, 0, 42.5577, 42.5582, 42.5578, 46.549, 43.2939, 42.5577, 42.5577, 42.5577, 42.5577, 42.5577, 42.5577, 42.5577, 42.5577, 42.5577, 42.5577, 42.5577, 42.5577, 42.5577, 42.5577, 42.5577, 42.5577, 42.5577
6.70056, 39.2627, 45.8684, 42.5551, 6.42361, -6.60569, 0, 42.5551, 42.5556, 42.5552, 45.3067, 43.1161, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551
6.70843, 43.9678, 44.8784, 42.553, 6.77995, -0.91066, 0, 42.553, 42.5536, 42.5531, 44.4544, 42.9762, 42.553, 42.553, 42.553, 42.553, 42.553, 42.553, 42.553, 42.553, 42.553, 42.553, 42.553, 42.553, 42.553, 42.553, 42.553, 42.553, 42.553
6.71629, 35.8051, 44.1974, 42.5512, 6.14859, -8.39226, 0, 42.5512, 42.552, 42.5513, 43.8804, 42.8673, 42.5512, 42.5512, 42.5512, 42.5512, 42.5512, 42.5512, 42.5512, 42.5512, 42.5512, 42.5512, 42.5512, 42.5512, 42.5512, 42.5512, 42.5512, 42.5512, 42.5512
6.72416, 39.4043, 43.7392, 42.5496, 6.43462, -4.33491, 0, 42.5496, 42.5505, 42.5497, 43.5045, 42.7833, 42.5496, 42.5496, 42.5496, 42.5496, 42.5496, 42.5496, 42.5496, 42.5496, 42.5496, 42.5496, 42.5496, 42.5496, 42.5496, 42.5496, 42.5496, 42.5496, 42.5496
6.73203, 39.5038, 43.4438, 42.548, 6.44235, -3.93991, 0, 42.548, 42.5491, 42.5481, 43.2715, 42.719, 42.548, 42.548, 42.548, 42.548, 42.548, 42.548, 42.548, 42.548, 42.548, 42.548, 42.548, 42.548, 42.548, 42.548, 42.548, 42.548, 42.548
6.73989, 40.1146, 43.2703, 42.5463, 6.48958, -3.15563, 0, 42.5463, 42.5476, 42.5464, 43.1449, 42.6702, 42.5463, 42.5463, 42.5463, 42.5463, 42.5463, 42.5463, 42.5463, 42.5463, 42.5463, 42.5463, 42.5463, 42.5463, 42.5463, 42.5463, 42.5463, 42.5463, 42.5463
6.74776, 45.8107, 43.1939, 42.5443, 6.91453, 2.61681, 0, 42.5443, 42.5458, 42.5444, 43.1034, 42.6332, 42.5443, 42.5443, 42.5443, 42.5443, 42.5443, 42.5443, 42.5443, 42.5443, 42.5443, 42.5443, 42.5443, 42.5443, 42.5443, 42.5443, 42.5443, 42.5443, 42.5443
6.75563, 48.1832, 43.2028, 42.542, 7.08401, 4.98043, 0, 42.542, 42.5438, 42.5421, 43.1377, 42.6052, 42.542, 42.542, 42.542, 42.542, 42.542, 42.542, 42.542, 42.542, 42.542, 42.542, 42.542, 42.542, 42.542, 42.542, 42.542, 42.542, 42.542
6.76349, 50.6651, 43.2963, 42.5393, 7.25707, 7.36873, 0, 42.5393, 42.5413, 42.5394, 43.2497, 42.5837, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393, 42.5393
6.77136, 47.1767, 43.4848, 42.5361, 7.01261, 3.69186, 0, 42.5361, 42.5385, 42.5362, 43.4514, 42.567, 42.5361, 42.5361, 42.5361, 42.5361, 42.5361, 42.5361, 42.5361, 42.5361, 42.5361, 42.5361, 42.5361, 42.5361, 42.5361, 42.5361, 42.5361, 42.5361, 42.5361
6.77923, 44.5919, 43.7894, 42.5324, 6.82582, 0.802441, 0, 42.5324, 42.5351, 42.5325, 43.7653, 42.5537, 42.5324, 42.5324, 42.5324, 42.5324, 42.5324, 42.5324, 42.5324, 42.5324, 42.5324, 42.5324, 42.5324, 42.5324, 42.5324, 42.5324, 42.5324, 42.5324, 42.5324
6.78709, 46.9784, 44.2436, 42.528, 6.99846, 2.73478, 0, 42.5281, 42.5311, 42.5282, 44.2259, 42.5426, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528
6.79496, 57.5006, 44.8944, 42.5231, 7.71366, 12.6062, 0, 42.5231, 42.5265, 42.5232, 44.881, 42.533, 42.5231, 42.5231, 42.5231, 42.5231, 42.5231, 42.5231, 42.5231, 42.5231, 42.5231, 42.5231, 42.5231, 42.5231, 42.5231, 42.5231, 42.5231, 42.5231, 42.5231
6.80283, 48.1716, 45.805, 42.5175, 7.08319, 2.36658, 0, 42.5175, 42.5213, 42.5176, 45.7945, 42.5241, 42.5175, 42.5175, 42.5175, 42.5175, 42.5175, 42.5175, 42.5175, 42.5175, 42.5175, 42.5175, 42.5175, 42.5175, 42.5175, 42.5175, 42.5175, 42.5175, 42.5175
6.81069, 52.9436, 47.0576, 42.5111, 7.41239, 5.88599, 0, 42.5112, 42.5153, 42.5113, 47.0489, 42.5155, 42.5111, 42.5111, 42.5111, 42.5111, 42.5111, 42.5111, 42.5111, 42.5111, 42.5111, 42.5111, 42.5111, 42.5111, 42.5111, 42.5111, 42.5111, 42.5111, 42.5111
6.81856, 51.3034, 48.7558, 42.504, 7.30092, 2.54765, 0, 42.504, 42.5086, 42.5041, 48.7482, 42.5069, 42.504, 42.504, 42.504, 42.504, 42.504, 42.504, 42.504, 42.504, 42.504, 42.504, 42.504, 42.504, 42.504, 42.504, 42.504, 42.504, 42.504
6.82642, 75.6728, 51.0284, 42.496, 8.81322, 24.6444, 0, 42.496, 42.501, 42.4961, 51.0215, 42.4979, 42.496, 42.496, 42.496, 42.496, 42.496, 42.496, 42.496, 42.496, 42.496, 42.496, 42.496, 42.496, 42.496, 42.496, 42.496, 42.496, 42.496
6.83429, 83.205, 54.0321, 42.487, 9.23066, 29.1729, 0, 42.487, 42.4923, 42.4872, 54.0255, 42.4882, 42.487, 42.487, 42.487, 42.487, 42.487, 42.487, 42.487, 42.487, 42.487, 42.487, 42.487, 42.487, 42.487, 42.487, 42.487, 42.487, 42.487
6.84216, 60.4325, 57.9531, 42.4769, 7.90142, 2.47934, 0, 42.4769, 42.4825, 42.477, 57.9466, 42.4777, 42.4769, 42.4769, 42.4769, 42.4769, 42.4769, 42.4769, 42.4769, 42.4769, 42.4769, 42.4769, 42.4769, 42.4769, 42.4769, 42.4769, 42.4769, 42.4769, 42.4769
6.85002, 81.6169, 63.0102, 42.4654, 9.14423, 18.6067, 0, 42.4655, 42.4714, 42.4656, 63.0036, 42.4659, 42.4654, 42.4654, 42.4654, 42.4654, 42.4654, 42.4654, 42.4654, 42.4654, 42.4654, 42.4654, 42.4654, 42.4654, 42.4654, 42.4654, 42.4654, 42.4654, 42.4654
6.85789, 93.5033, 69.4523, 42.4524, 9.77258, 24.051, 0, 42.4524, 42.4585, 42.4525, 69.4457, 42.4527, 42.4524, 42.4524, 42.4524, 42.4524, 42.4524, 42.4524, 42.4524, 42.4524, 42.4524, 42.4524, 42.4524, 42.4524, 42.4524, 42.4524, 42.4524, 42.4524, 42.4524
6.86576, 104.239, 77.5593, 42.4373, 10.3072, 26.6795, 0, 42.4373, 42.4436, 42.4374, 77.5527, 42.4374, 42.4373, 42.4373, 42.4373, 42.4373, 42.4373, 42.4373, 42.4373, 42.4373, 42.4373, 42.4373, 42.4373, 42.4373, 42.4373, 42.4373, 42.4373, 42.4373, 42.4373
6.87362, 111.896, 87.637, 42.4197, 10.6722, 24.2589, 0, 42.4197, 42.4262, 42.4198, 87.6302, 42.4198, 42.4197, 42.4197, 42.4197, 42.4197, 42.4197, 42.4197, 42.4197, 42.4197, 42.4197, 42.4197, 42.4197, 42.4197, 42.4197, 42.4197, 42.4197, 42.4197, 42.4197
6.88149, 103.328, 100.008, 42.399, 10.2629, 3.31998, 0, 42.399, 42.4056, 42.3991, 100.001, 42.3991, 42.399, 42.399, 42.399, 42.399, 42.399, 42.399, 42.399, 42.399, 42.399, 42.399, 42.399, 42.399, 42.399, 42.399, 42.399, 42.399, 42.399
6.88936, 153.714, 115.004, 42.3744, 12.4785, 38.7098, 0, 42.3744, 42.381, 42.3745, 114.997, 42.3744, 42.3744, 42.3744, 42.3744, 42.3744, 42.3744, 42.3744, 42.3744, 42.3744, 42.3744, 42.3744, 42.3744, 42.3744, 42.3744, 42.3744, 42.3744, 42.3744, 42.3744
6.89722, 166.553, 132.956, 42.3448, 12.9828, 33.5974, 0, 42.3448, 42.3513, 42.3449, 132.949, 42.3448, 42.3448, 42.3448, 42.3448, 42.3448, 42.3448, 42.3448, 42.3448, 42.3448, 42.3448, 42.3448, 42.3448, 42.3448, 42.3448, 42.3448, 42.3448, 42.3448, 42.3448
6.90509, 179.077, 154.165, 42.3089, 13.4565, 24.9126, 0, 42.3089, 42.3154, 42.309, 154.158, 42.3089, 42.3089, 42.3089, 42.3089, 42.3089, 42.3089, 42.3089, 42.3089, 42.3089, 42.3089, 42.3089, 42.3089, 42.3089, 42.3089, 42.3089, 42.3089, 42.3089, 42.3089
6.91296, 228.625, 178.899, 42.2652, 15.1863, 49.7258, 0, 42.2652, 42.2715, 42.2653, 178.893, 42.2652, 42.2652, 42.2652, 42.2652, 42.2652, 42.2652, 42.2652, 42.2652, 42.2652, 42.2652, 42.2652, 42.2652, 42.2652, 42.2652, 42.2652, 42.2652, 42.2652, 42.2652
6.92082, 229.898, 207.36, 42.2118, 15.2282, 22.5377, 0, 42.2118, 42.2179, 42.2119, 207.354, 42.2118, 42.2118, 42.2118, 42.2118, 42.2118, 42.2118, 42.2118, 42.2118, 42.2118, 42.2118, 42.2118, 42.2118, 42.2118, 42.2118, 42.2118, 42.2118, 42.2118, 42.2118
6.92869, 271.06, 239.666, 42.1464, 16.5245, 31.3947, 0, 42.1464, 42.1522, 42.1465, 239.66, 42.1464, 42.1464, 42.1464, 42.1464, 42.1464, 42.1464, 42.1464, 42.1464, 42.1464, 42.1464, 42.1464, 42.1464, 42.1464, 42.1464, 42.1464, 42.1464, 42.1464, 42.1464
6.93656, 319.426, 275.828, 42.0663, 17.9283, 43.5975, 0, 42.0663, 42.0718, 42.0664, 275.822, 42.0663, 42.0663, 42.0663, 42.0663, 42.0663, 42.0663, 42.0663, 42.0663, 42.0663, 42.0663, 42.0663, 42.0663, 42.0663, 42.0663, 42.0663, 42.0663, 42.0663, 42.0663
6.94442, 354.722, 315.723, 41.9685, 18.8871, 38.9985, 0, 41.9685, 41.9737, 41.9686, 315.718, 41.9685, 41.9685, 41.9685, 41.9685, 41.9685, 41.9685, 41.9685, 41.9685, 41.9685, 41.9685, 41.9685, 41.9685, 41.9685, 41.9685, 41.9685, 41.9685, 41.9685, 41.9685
6.95229, 382.8, 359.087, 41.8495, 19.6163, 23.7131, 0, 41.8495, 41.8543, 41.8496, 359.082, 41.8495, 41.8495, 41.8495, 41.8495, 41.8495, 41.8495, 41.8495, 41.8495, 41.8495, 41.8495, 41.8495, 41.8495, 41.8495, 41.8495, 41.8495, 41.8495, 41.8495, 41.8495
6.96015, 437.724, 405.496, 41.7055, 20.9696, 32.2279, 0, 41.7055, 41.71, 41.7056, 405.491, 41.7055, 41.7055, 41.7055, 41.7055, 41.7055, 41.7055, 41.7055, 41.7055, 41.7055, 41.7055, 41.7055, 41.7055, 41.7055, 41.7055, 41.7055, 41.7055, 41.7055, 41.7055
6.96802, 473.135, 454.353, 41.5323, 21.7976, 18.7826, 0, 41.5323, 41.5364, 41.5324, 454.349, 41.5323, 41.5323, 41.5323, 41.5323, 41.5323, 41.5323, 41.5323, 41.5323, 41.5323, 41.5323, 41.5323, 41.5323, 41.5323, 41.5323, 41.5323, 41.5323, 41.5323, 41.5323
6.97589, 542, 504.909, 41.3254, 23.3238, 37.0907, 0, 41.3254, 41.3291, 41.3256, 504.906, 41.3254, 41.3254, 41.3254, 41.3254, 41.3254, 41.3254, 41.3254, 41.3254, 41.3254, 41.3254, 41.3254, 41.3254, 41.3254, 41.3254, 41.3254, 41.3254, 41.3254, 41.3254
6.98375, 557.05, 556.255, 41.0803, 23.6442, 0.795654, 0, 41.0803, 41.0836, 41.0804, 556.251, 41.0803, 41.0803, 41.0803, 41.0803, 41.0803, 41.0803, 41.0803, 41.0803, 41.0803, 41.0803, 41.0803, 41.0803, 41.0803, 41.0803, 41.0803, 41.0803, 41.0803, 41.0803
6.99162, 611.241, 607.355, 40.7922, 24.7637, 3.88562, 0, 40.7922, 40.7951, 40.7923, 607.352, 40.7922, 40.7922, 40.7922, 40.7922, 40.7922, 40.7922, 40.7922, 40.7922, 40.7922, 40.7922, 40.7922, 40.7922, 40.7922, 40.7922, 40.7922, 40.7922, 40.7922, 40.7922
6.99949, 611.591, 657.272, 40.6461, 24.7708, -45.681, 0, 40.6461, 40.6487, 40.6462, 657.269, 40.6461, 40.6461, 40.6461, 40.6461, 40.6461, 40.6461, 40.6461, 40.6461, 40.6461, 40.6461, 40.6461, 40.6461, 40.6461, 40.6461, 40.6461, 40.6461, 40.6461, 40.6461
7.00735, 684.642, 704.093, 39.9263, 26.2039, -19.4507, 0, 39.9263, 39.9286, 39.9264, 704.09, 39.9263, 39.9263, 39.9263, 39.9263, 39.9263, 39.9263, 39.9263, 39.9263, 39.9263, 39.9263, 39.9263, 39.9263, 39.9263, 39.9263, 39.9263, 39.9263, 39.9263, 39.9263
7.01522, 679.2, 747.078, 39.0928, 26.0998, -67.8779, 0, 39.0928, 39.0947, 39.0929, 747.076, 39.0928, 39.0928, 39.0928, 39.0928, 39.0928, 39.0928, 39.0928, 39.0928, 39.0928, 39.0928, 39.0928, 39.0928, 39.0928, 39.0928, 39.0928, 39.0928, 39.0928, 39.0928
7.02309, 736.919, 785.134, 38.2159, 27.1831, -48.2145, 0, 38.2159, 38.2176, 38.2161, 785.132, 38.2159, 38.2159, 38.2159, 38.2159, 38.2159, 38.2159, 38.2159, 38.2159, 38.2159, 38.2159, 38.2159, 38.2159, 38.2159, 38.2159, 38.2159, 38.2159, 38.2159, 38.2159
7.03095, 831.992, 817.179, 37.2982, 28.8789, 14.813, 0, 37.2982, 37.2996, 37.2983, 817.177, 37.2982, 37.2982, 37.2982, 37.2982, 37.2982, 37.2982, 37.2982, 37.2982, 37.2982, 37.2982, 37.2982, 37.2982, 37.2982, 37.2982, 37.2982, 37.2982, 37.2982, 37.2982
7.03882, 800.686, 842.28, 36.3433, 28.3317, -41.5938, 0, 36.3433, 36.3445, 36.3434, 842.278, 36.3433, 36.3433, 36.3433, 36.3433, 36.3433, 36.3433, 36.3433, 36.3433, 36.3433, 36.3433, 36.3433, 36.3433, 36.3433, 36.3433, 36.3433, 36.3433, 36.3433, 36.3433
7.04668, 773.912, 859.677, 35.3558, 27.8552, -85.7649, 0, 35.3559, 35.3569, 35.356, 859.676, 35.3558, 35.3558, 35.3558, 35.3558, 35.3558, 35.3558, 35.3558, 35.3558, 35.3558, 35.3558, 35.3558, 35.3558, 35.3558, 35.3558, 35.3558, 35.3558, 35.3558, 35.3558
7.05455, 779.848, 868.84, 34.3417, 27.9615, -88.9915, 0, 34.3418, 34.3426, 34.3419, 868.839, 34.3417, 34.3417, 34.3417, 34.3417, 34.3417, 34.3417, 34.3417, 34.3417, 34.3417, 34.3417, 34.3417, 34.3417, 34.3417, 34.3417, 34.3417, 34.3417, 34.3417, 34.3417
7.06242, 815.575, 869.477, 33.3079, 28.5933, -53.9019, 0, 33.3079, 33.3086, 33.3081, 869.476, 33.3079, 33.3079, 33.3079, 33.3079, 33.3079, 33.3079, 33.3079, 33.3079, 33.3079, 33.3079, 33.3079, 33.3079, 33.3079, 33.3079, 33.3079, 33.3079, 33.3079, 33.3079
7.07028, 785.809, 861.564, 32.2623, 28.0679, -75.7541, 0, 32.2623, 32.2629, 32.2624, 861.563, 32.2623, 32.2623, 32.2623, 32.2623, 32.2623, 32.2623, 32.2623, 32.2623, 32.2623, 32.2623, 32.2623, 32.2623, 32.2623, 32.2623, 32.2623, 32.2623, 32.2623, 32.2623
7.07815, 761.454, 845.331, 31.2134, 27.6307, -83.8776, 0, 31.2134, 31.2139, 31.2135, 845.33, 31.2134, 31.2134, 31.2134, 31.2134, 31.2134, 31.2134, 31.2134, 31.2134, 31.2134, 31.2134, 31.2134, 31.2134, 31.2134, 31.2134, 31.2134, 31.2134, 31.2134, 31.2134
7.08602, 763.034, 821.265, 30.1704, 27.6592, -58.2311, 0, 30.1704, 30.1708, 30.1705, 821.264, 30.1704, 30.1704, 30.1704, 30.1704, 30.1704, 30.1704, 30.1704, 30.1704, 30.1704, 30.1704, 30.1704, 30.1704, 30.1704, 30.1704, 30.1704, 30.1704, 30.1704, 30.1704
7.09388, 751.526, 790.071, 29.1425, 27.4504, -38.5454, 0, 29.1425, 29.1429, 29.1427, 790.071, 29.1425, 29.1425, 29.1425, 29.1425, 29.1425, 29.1425, 29.1425, 29.1425, 29.1425, 29.1425, 29.1425, 29.1425, 29.1425, 29.1425, 29.1425, 29.1425, 29.1425, 29.1425
7.10175, 665.63, 752.642, 28.1384, 25.8385, -87.012, 0, 28.1384, 28.1387, 28.1385, 752.642, 28.1384, 28.1384, 28.1384, 28.1384, 28.1384, 28.1384, 28.1384, 28.1384, 28.1384, 28.1384, 28.1384, 28.1384, 28.1384, 28.1384, 28.1384, 28.1384, 28.1384, 28.1384
7.10962, 619.42, 710.024, 27.1662, 24.9283, -90.6038, 0, 27.1663, 27.1665, 27.1664, 710.023, 27.1662, 27.1662, 27.1662, 27.1662, 27.1662, 27.1662, 27.1662, 27.1662, 27.1662, 27.1662, 27.1662, 27.1662, 27.1662, 27.1662, 27.1662, 27.1662, 27.1662, 27.1662
7.11748, 596.617, 663.35, 26.2334, 24.4667, -66.7332, 0, 26.2334, 26.2336, 26.2336, 663.35, 26.2334, 26.2334, 26.2334, 26.2334, 26.2334, 26.2334, 26.2334, 26.2334, 26.2334, 26.2334, 26.2334, 26.2334, 26.2334, 26.2334, 26.2334, 26.2334, 26.2334, 26.2334
7.12535, 560.518, 613.802, 25.346, 23.7175, -53.284, 0, 25.346, 25.3462, 25.3462, 613.802, 25.346, 25.346, 25.346, 25.346, 25.346, 25.346, 25.346, 25.346, 25.346, 25.346, 25.346, 25.346, 25.346, 25.346, 25.346, 25.346, 25.346, 25.346
7.13322, 538.078, 562.567, 24.5093, 23.2396, -24.4887, 0, 24.5093, 24.5095, 24.5095, 562.566, 24.5093, 24.5093, 24.5093, 24.5093, 24.5093, 24.5093, 24.5093, 24.5093, 24.5093, 24.5093, 24.5093, 24.5093, 24.5093, 24.5093, 24.5093, 24.5093, 24.5093, 24.5093
7.14108, 459.682, 510.768, 23.7267, 21.4868, -51.086, 0, 23.7267, 23.7268, 23.727, 510.768, 23.7267, 23.7267, 23.7267, 23.7267, 23.7267, 23.7267, 23.7267, 23.7267, 23.7267, 23.7267, 23.7267, 23.7267, 23.7267, 23.7267, 23.7267, 23.7267, 23.7267, 23.7267
7.14895, 401.046, 459.456, 23.0004, 20.076, -58.4097, 0, 23.0004, 23.0005, 23.0007, 459.455, 23.0004, 23.0004, 23.0004, 23.0004, 23.0004, 23.0004, 23.0004, 23.0004, 23.0004, 23.0004, 23.0004, 23.0004, 23.0004, 23.0004, 23.0004, 23.0004, 23.0004, 23.0004
7.15681, 347.035, 409.551, 22.3311, 18.6825, -62.5161, 0, 22.3311, 22.3312, 22.3316, 409.55, 22.3311, 22.3311, 22.3311, 22.3311, 22.3311, 22.3311, 22.3311, 22.3311, 22.3311, 22.3311, 22.3311, 22.3311, 22.3311, 22.3311, 22.3311, 22.3311, 22.3311, 22.3311
7.16468, 349.91, 361.832, 21.7183, 18.7593, -11.9218, 0, 21.7183, 21.7184, 21.7189, 361.831, 21.7183, 21.7183, 21.7183, 21.7183, 21.7183, 21.7183, 21.7183, 21.7183, 21.7183, 21.7183, 21.7183, 21.7183, 21.7183, 21.7183, 21.7183, 21.7183, 21.7183, 21.7183
