   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_334.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0278243, 502.314, 0, 0, 22.4569, 502.314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0199613, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0120984, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00423542, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00362753, 0, 8.44511e-23, 0, 1.41421, -8.44511e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.99872e-25, 0, 0, 6.79264e-28, 0, 1.05578e-26, 0, 8.394e-23, 0, 0, 0
0.0114905, 0, 2.20619e-22, 0, 1.41421, -2.20619e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30586e-24, 0, 0, 1.80304e-27, 0, 2.82866e-26, 0, 2.19283e-22, 0, 0, 0
0.0193534, 0, 5.63101e-22, 0, 1.41421, -5.63101e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33302e-24, 0, 0, 4.67592e-27, 0, 7.3899e-26, 0, 5.5969e-22, 0, 0, 0
0.0272164, 0, 1.4069e-21, 0, 1.41421, -1.4069e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.32744e-24, 0, 0, 1.18702e-26, 0, 1.88687e-25, 0, 1.39837e-21, 0, 0, 0
0.0350793, 0, 3.4463e-21, 0, 1.41421, -3.4463e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03987e-23, 0, 0, 2.95438e-26, 0, 4.71745e-25, 0, 3.4254e-21, 0, 0, 0
0.0429423, 0, 8.28777e-21, 0, 1.41421, -8.28777e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.90551e-23, 0, 0, 7.21907e-26, 0, 1.15672e-24, 0, 8.23748e-21, 0, 0, 0
0.0508052, 0, 1.95886e-20, 0, 1.41421, -1.95886e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15944e-22, 0, 0, 1.7338e-25, 0, 2.78532e-24, 0, 1.94697e-20, 0, 0, 0
0.0586681, 0, 4.79664e-20, 0, 1.41421, -4.79664e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8391e-22, 0, 0, 4.34916e-25, 0, 7.00055e-24, 0, 4.7675e-20, 0, 0, 0
0.0665311, 0, 1.09251e-19, 0, 1.41421, -1.09251e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.46646e-22, 0, 0, 1.00663e-24, 0, 1.62198e-23, 0, 1.08587e-19, 0, 0, 0
0.074394, 0, 2.45325e-19, 0, 1.41421, -2.45325e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45206e-21, 0, 0, 2.29717e-24, 0, 3.70361e-23, 0, 2.43833e-19, 0, 0, 0
0.082257, 0, 5.43438e-19, 0, 1.41421, -5.43438e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21655e-21, 0, 0, 5.1719e-24, 0, 8.34014e-23, 0, 5.40133e-19, 0, 0, 0
0.0901199, 0, 1.18816e-18, 0, 1.41421, -1.18816e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.03261e-21, 0, 0, 1.1494e-23, 0, 1.85332e-22, 0, 1.18094e-18, 0, 0, 0
0.0979829, 0, 2.56523e-18, 0, 1.41421, -2.56523e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51832e-20, 0, 0, 2.52273e-23, 0, 4.06622e-22, 0, 2.54961e-18, 0, 0, 0
0.105846, 0, 5.47109e-18, 0, 1.41421, -5.47109e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23826e-20, 0, 0, 5.47053e-23, 0, 8.81253e-22, 0, 5.43777e-18, 0, 0, 0
0.113709, 0, 1.15315e-17, 0, 1.41421, -1.15315e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.82531e-20, 0, 0, 1.17251e-22, 0, 1.88742e-21, 0, 1.14613e-17, 0, 0, 0
0.121572, 0, 2.40273e-17, 0, 1.41421, -2.40273e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42213e-19, 0, 0, 2.48476e-22, 0, 3.99635e-21, 0, 2.38808e-17, 0, 0, 0
