   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_109.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0278346, 163.929, 0, 0, 12.8813, 163.929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0199627, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0120909, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.004219, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00365287, 0, 1.74235e-23, 0, 1.41421, -1.74235e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18016e-25, 0, 0, 1.71823e-28, 0, 5.3279e-28, 0, 1.73048e-23, 0, 0, 0
0.0115247, 0, 4.95064e-23, 0, 1.41421, -4.95064e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35325e-25, 0, 0, 4.91859e-28, 0, 1.58069e-27, 0, 4.9169e-23, 0, 0, 0
0.0193966, 0, 1.36591e-22, 0, 1.41421, -1.36591e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.25177e-25, 0, 0, 1.36768e-27, 0, 4.53287e-27, 0, 1.3566e-22, 0, 0, 0
0.0272685, 0, 3.67022e-22, 0, 1.41421, -3.67022e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48597e-24, 0, 0, 3.70487e-27, 0, 1.26142e-26, 0, 3.64519e-22, 0, 0, 0
0.0351403, 0, 9.62713e-22, 0, 1.41421, -9.62713e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.52079e-24, 0, 0, 9.79979e-27, 0, 3.417e-26, 0, 9.56148e-22, 0, 0, 0
0.0430122, 0, 2.46985e-21, 0, 1.41421, -2.46985e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67291e-23, 0, 0, 2.53598e-26, 0, 9.03237e-26, 0, 2.45301e-21, 0, 0, 0
