   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_304.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0270175, 457.196, 0, 0, 21.4289, 457.196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0191553, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0112932, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00343106, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00443107, 0, 1.20408e-22, 0, 1.41421, -1.20408e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58957e-24, 0, 0, 2.41017e-27, 0, 3.29572e-26, 0, 1.18783e-22, 0, 0, 0
0.0122932, 0, 3.01331e-22, 0, 1.41421, -3.01331e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.97801e-24, 0, 0, 6.08956e-27, 0, 8.50303e-26, 0, 2.97261e-22, 0, 0, 0
0.0201553, 0, 7.38881e-22, 0, 1.41421, -7.38881e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.75423e-24, 0, 0, 1.50766e-26, 0, 2.14478e-25, 0, 7.28897e-22, 0, 0, 0
0.0280175, 0, 1.77782e-21, 0, 1.41421, -1.77782e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34694e-23, 0, 0, 3.66313e-26, 0, 5.29915e-25, 0, 1.75378e-21, 0, 0, 0
0.0358796, 0, 4.20261e-21, 0, 1.41421, -4.20261e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.54792e-23, 0, 0, 8.74542e-26, 0, 1.28448e-24, 0, 4.14575e-21, 0, 0, 0
0.0437417, 0, 9.7707e-21, 0, 1.41421, -9.7707e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28983e-22, 0, 0, 2.05377e-25, 0, 3.05854e-24, 0, 9.63845e-21, 0, 0, 0
0.0516039, 0, 2.23613e-20, 0, 1.41421, -2.23613e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95191e-22, 0, 0, 4.7486e-25, 0, 7.16228e-24, 0, 2.20585e-20, 0, 0, 0
0.059466, 0, 5.04172e-20, 0, 1.41421, -5.04172e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.6555e-22, 0, 0, 1.08186e-24, 0, 1.65104e-23, 0, 4.9734e-20, 0, 0, 0
0.0673281, 0, 1.12064e-19, 0, 1.41421, -1.12064e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47933e-21, 0, 0, 2.43038e-24, 0, 3.74971e-23, 0, 1.10545e-19, 0, 0, 0
0.0751902, 0, 2.45715e-19, 0, 1.41421, -2.45715e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2436e-21, 0, 0, 5.38705e-24, 0, 8.39641e-23, 0, 2.42382e-19, 0, 0, 0
0.0830524, 0, 5.31752e-19, 0, 1.41421, -5.31752e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.01943e-21, 0, 0, 1.17881e-23, 0, 1.85495e-22, 0, 5.24535e-19, 0, 0, 0
0.0909145, 0, 1.13636e-18, 0, 1.41421, -1.13636e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50004e-20, 0, 0, 2.54784e-23, 0, 4.04549e-22, 0, 1.12092e-18, 0, 0, 0
0.0987766, 0, 2.39903e-18, 0, 1.41421, -2.39903e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16681e-20, 0, 0, 5.44169e-23, 0, 8.71439e-22, 0, 2.36644e-18, 0, 0, 0
0.106639, 0, 5.00551e-18, 0, 1.41421, -5.00551e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.60741e-20, 0, 0, 1.14897e-22, 0, 1.85498e-21, 0, 4.93747e-18, 0, 0, 0
0.114501, 0, 1.03254e-17, 0, 1.41421, -1.03254e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36297e-19, 0, 0, 2.39914e-22, 0, 3.90358e-21, 0, 1.0185e-17, 0, 0, 0
0.122363, 0, 2.10646e-17, 0, 1.41421, -2.10646e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78054e-19, 0, 0, 4.95593e-22, 0, 8.12417e-21, 0, 2.07779e-17, 0, 0, 0
0.130225, 0, 4.25123e-17, 0, 1.41421, -4.25123e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.6116e-19, 0, 0, 1.01309e-21, 0, 1.6728e-20, 0, 4.19334e-17, 0, 0, 0
0.138087, 0, 8.48996e-17, 0, 1.41421, -8.48996e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12066e-18, 0, 0, 2.04997e-21, 0, 3.40874e-20, 0, 8.37428e-17, 0, 0, 0
