   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_14.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0279428, 21.0551, 0, 0, 4.80157, 21.0551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0200437, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0121446, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00424553, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00365357, 0, 4.37381e-20, 0, 1.41421, -4.37381e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52076e-22, 0, 0, 4.737e-25, 0, 2.24967e-24, 0, 4.35833e-20, 0, 0, 0
0.0115527, 0, 9.56248e-20, 0, 1.41421, -9.56248e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32485e-22, 0, 0, 1.0501e-24, 0, 5.01285e-24, 0, 9.52862e-20, 0, 0, 0
0.0194518, 0, 2.06278e-19, 0, 1.41421, -2.06278e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.17222e-22, 0, 0, 2.29708e-24, 0, 1.10168e-23, 0, 2.05547e-19, 0, 0, 0
0.0273509, 0, 4.39311e-19, 0, 1.41421, -4.39311e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52747e-21, 0, 0, 4.96159e-24, 0, 2.38967e-23, 0, 4.37754e-19, 0, 0, 0
0.03525, 0, 9.24192e-19, 0, 1.41421, -9.24192e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21338e-21, 0, 0, 1.05878e-23, 0, 5.11927e-23, 0, 9.20916e-19, 0, 0, 0
0.0431491, 0, 1.92145e-18, 0, 1.41421, -1.92145e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.68081e-21, 0, 0, 2.23326e-23, 0, 1.08369e-22, 0, 1.91464e-18, 0, 0, 0
0.0510482, 0, 3.94969e-18, 0, 1.41421, -3.94969e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37329e-20, 0, 0, 4.65823e-23, 0, 2.26802e-22, 0, 3.93569e-18, 0, 0, 0
0.0589473, 0, 8.03026e-18, 0, 1.41421, -8.03026e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79208e-20, 0, 0, 9.61219e-23, 0, 4.69492e-22, 0, 8.00177e-18, 0, 0, 0
0.0668464, 0, 1.6154e-17, 0, 1.41421, -1.6154e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.61666e-20, 0, 0, 1.96291e-22, 0, 9.61674e-22, 0, 1.60967e-17, 0, 0, 0
0.0747455, 0, 3.21625e-17, 0, 1.41421, -3.21625e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11827e-19, 0, 0, 3.96823e-22, 0, 1.94986e-21, 0, 3.20483e-17, 0, 0, 0
0.0826446, 0, 6.3396e-17, 0, 1.41421, -6.3396e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20424e-19, 0, 0, 7.94397e-22, 0, 3.91471e-21, 0, 6.31708e-17, 0, 0, 0
0.0905437, 0, 1.23745e-16, 0, 1.41421, -1.23745e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30252e-19, 0, 0, 1.57521e-21, 0, 7.78485e-21, 0, 1.23305e-16, 0, 0, 0
0.0984428, 0, 2.39246e-16, 0, 1.41421, -2.39246e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.31841e-19, 0, 0, 3.09462e-21, 0, 1.53382e-20, 0, 2.38396e-16, 0, 0, 0
0.106342, 0, 4.58255e-16, 0, 1.41421, -4.58255e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59331e-18, 0, 0, 6.02471e-21, 0, 2.99491e-20, 0, 4.56625e-16, 0, 0, 0
0.114241, 0, 8.69751e-16, 0, 1.41421, -8.69751e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02405e-18, 0, 0, 1.16256e-20, 0, 5.7967e-20, 0, 8.66657e-16, 0, 0, 0
0.12214, 0, 1.636e-15, 0, 1.41421, -1.636e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.68822e-18, 0, 0, 2.22392e-20, 0, 1.11239e-19, 0, 1.63018e-15, 0, 0, 0
0.130039, 0, 3.05029e-15, 0, 1.41421, -3.05029e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06056e-17, 0, 0, 4.21818e-20, 0, 2.11692e-19, 0, 3.03943e-15, 0, 0, 0
0.137938, 0, 5.63807e-15, 0, 1.41421, -5.63807e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96029e-17, 0, 0, 7.93412e-20, 0, 3.99578e-19, 0, 5.61799e-15, 0, 0, 0
0.145837, 0, 1.03326e-14, 0, 1.41421, -1.03326e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5925e-17, 0, 0, 1.48013e-19, 0, 7.48212e-19, 0, 1.02957e-14, 0, 0, 0
0.153736, 0, 1.8777e-14, 0, 1.41421, -1.8777e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.52852e-17, 0, 0, 2.739e-19, 0, 1.39011e-18, 0, 1.87101e-14, 0, 0, 0
0.161636, 0, 3.38402e-14, 0, 1.41421, -3.38402e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17657e-16, 0, 0, 5.02829e-19, 0, 2.56293e-18, 0, 3.37195e-14, 0, 0, 0
0.169535, 0, 6.04884e-14, 0, 1.41421, -6.04884e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10308e-16, 0, 0, 9.1588e-19, 0, 4.68982e-18, 0, 6.02725e-14, 0, 0, 0
0.177434, 0, 1.07247e-13, 0, 1.41421, -1.07247e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72879e-16, 0, 0, 1.65542e-18, 0, 8.51859e-18, 0, 1.06864e-13, 0, 0, 0
0.185333, 0, 1.88629e-13, 0, 1.41421, -1.88629e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.55829e-16, 0, 0, 2.96947e-18, 0, 1.53613e-17, 0, 1.87955e-13, 0, 0, 0
0.193232, 0, 3.29138e-13, 0, 1.41421, -3.29138e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14435e-15, 0, 0, 5.28688e-18, 0, 2.7504e-17, 0, 3.27961e-13, 0, 0, 0
0.201131, 0, 5.69805e-13, 0, 1.41421, -5.69805e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98111e-15, 0, 0, 9.34366e-18, 0, 4.89014e-17, 0, 5.67766e-13, 0, 0, 0
0.20903, 0, 9.78773e-13, 0, 1.41421, -9.78773e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40302e-15, 0, 0, 1.63939e-17, 0, 8.63488e-17, 0, 9.75267e-13, 0, 0, 0
0.216929, 0, 1.6683e-12, 0, 1.41421, -1.6683e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.80042e-15, 0, 0, 2.85593e-17, 0, 1.51448e-16, 0, 1.66232e-12, 0, 0, 0
0.224828, 0, 2.8218e-12, 0, 1.41421, -2.8218e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.8111e-15, 0, 0, 4.94048e-17, 0, 2.63879e-16, 0, 2.81168e-12, 0, 0, 0
0.232727, 0, 4.74149e-12, 0, 1.41421, -4.74149e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64861e-14, 0, 0, 8.50782e-17, 0, 4.58084e-16, 0, 4.72446e-12, 0, 0, 0
