   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_199.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0284732, 299.283, 0, 0, 17.3575, 299.283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.020604, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0127348, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00486552, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00300371, 0, 1.70473e-22, 0, 1.41421, -1.70473e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87476e-25, 0, 0, 1.16688e-27, 0, 0, 1.69985e-22, 0, 0, 0
0.0108729, 0, 4.35569e-22, 0, 1.41421, -4.35569e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24553e-24, 0, 0, 3.032e-27, 0, 0, 4.3432e-22, 0, 0, 0
0.0187422, 0, 1.08851e-21, 0, 1.41421, -1.08851e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11263e-24, 0, 0, 7.70313e-27, 0, 0, 1.08539e-21, 0, 0, 0
0.0266114, 0, 2.66536e-21, 0, 1.41421, -2.66536e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.62173e-24, 0, 0, 1.91716e-26, 0, 0, 2.65772e-21, 0, 0, 0
0.0344806, 0, 6.40432e-21, 0, 1.41421, -6.40432e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83134e-23, 0, 0, 4.68141e-26, 0, 0, 6.38596e-21, 0, 0, 0
0.0423499, 0, 1.51188e-20, 0, 1.41421, -1.51188e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.3233e-23, 0, 0, 1.12301e-25, 0, 0, 1.50755e-20, 0, 0, 0
0.0502191, 0, 3.51033e-20, 0, 1.41421, -3.51033e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00379e-22, 0, 0, 2.64946e-25, 0, 0, 3.50027e-20, 0, 0, 0
0.0580883, 0, 8.02338e-20, 0, 1.41421, -8.02338e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29432e-22, 0, 0, 6.1533e-25, 0, 0, 8.00038e-20, 0, 0, 0
0.0659576, 0, 1.80672e-19, 0, 1.41421, -1.80672e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.16639e-22, 0, 0, 1.40798e-24, 0, 0, 1.80154e-19, 0, 0, 0
0.0738268, 0, 4.01098e-19, 0, 1.41421, -4.01098e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14696e-21, 0, 0, 3.17644e-24, 0, 0, 3.99948e-19, 0, 0, 0
0.081696, 0, 8.78428e-19, 0, 1.41421, -8.78428e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5119e-21, 0, 0, 7.06998e-24, 0, 0, 8.75909e-19, 0, 0, 0
