   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_170.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0293598, 255.669, 0, 0, 16.0521, 255.669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0214887, 0.491245, 0, 0, 1.57837, 0.491245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0136176, 0.997589, 0, 0, 1.73135, 0.997589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00574651, 1.48401, 0, 0, 1.86655, 1.48401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00212457, 2.9632, 1.4469e-22, 0, 2.22782, 2.9632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.83324e-25, 0, 0, 1.26627e-27, 0, 0, 1.44206e-22, 0, 0, 0
0.00999566, 2.54555, 3.78039e-22, 0, 2.13203, 2.54555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2628e-24, 0, 0, 3.35975e-27, 0, 0, 3.76773e-22, 0, 0, 0
0.0178667, 0.518399, 9.64954e-22, 0, 1.58695, 0.518399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22333e-24, 0, 0, 8.70902e-27, 0, 0, 9.61722e-22, 0, 0, 0
0.0257378, 1.90712, 2.41088e-21, 0, 1.97664, 1.90712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.05331e-24, 0, 0, 2.20976e-26, 0, 0, 2.40281e-21, 0, 0, 0
0.0336089, 2.56725, 5.90515e-21, 0, 2.13711, 2.56725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97256e-23, 0, 0, 5.49699e-26, 0, 0, 5.88537e-21, 0, 0, 0
0.04148, 0.997589, 1.41988e-20, 0, 1.73135, 0.997589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.74295e-23, 0, 0, 1.34244e-25, 0, 0, 1.41512e-20, 0, 0, 0
