   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_93.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0280481, 139.866, 0, 0, 11.9107, 139.866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0201738, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0122996, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00442533, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00344891, 0, 4.55075e-22, 0, 1.41421, -4.55075e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.78226e-25, 0, 0, 2.55398e-27, 0, 1.18657e-27, 0, 4.54093e-22, 0, 0, 0
0.0113232, 0, 1.15738e-21, 0, 1.41421, -1.15738e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48791e-24, 0, 0, 6.55607e-27, 0, 3.11526e-27, 0, 1.15489e-21, 0, 0, 0
0.0191974, 0, 2.88934e-21, 0, 1.41421, -2.88934e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.21089e-24, 0, 0, 1.65385e-26, 0, 8.02401e-27, 0, 2.8831e-21, 0, 0, 0
0.0270717, 0, 7.60793e-21, 0, 1.41421, -7.60793e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6354e-23, 0, 0, 4.42924e-26, 0, 2.20786e-26, 0, 7.59151e-21, 0, 0, 0
0.0349459, 0, 1.81069e-20, 0, 1.41421, -1.81069e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89223e-23, 0, 0, 1.06507e-25, 0, 5.39005e-26, 0, 1.80678e-20, 0, 0, 0
0.0428202, 0, 4.23832e-20, 0, 1.41421, -4.23832e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.11066e-23, 0, 0, 2.51924e-25, 0, 1.29259e-25, 0, 4.22918e-20, 0, 0, 0
