   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_728.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.97492, 47.2258, 53.6661, 17.3141, 7.01611, -6.44028, 46.9415, 0, 17.3141, 17.3267, 17.4176, 17.3178, 17.3814, 17.3324, 17.3282, 17.6169, 17.3141, 17.3141, 17.3141, 17.3141, 17.3141, 17.3141, 17.3141, 17.3141, 17.3141, 23.0848, 17.3141, 17.3141, 17.7459
2.98277, 57.8601, 52.0321, 17.1138, 7.73693, 5.82802, 45.617, 0, 17.1138, 17.1264, 17.2173, 17.1175, 17.1811, 17.13, 17.1285, 17.3422, 17.1138, 17.1138, 17.1138, 17.1138, 17.1138, 17.1138, 17.1138, 17.1138, 17.1138, 22.7511, 17.1138, 17.1138, 17.4452
2.99063, 46.9594, 50.0408, 16.8982, 6.9971, -3.08136, 43.9356, 0, 16.8982, 16.9108, 17.0016, 16.9019, 16.9655, 16.9132, 16.9134, 17.0682, 16.8982, 16.8982, 16.8982, 16.8982, 16.8982, 16.8982, 16.8982, 16.8982, 16.8982, 22.3651, 16.8982, 16.8982, 17.1491
2.99848, 53.1688, 47.755, 16.6715, 7.42757, 5.41382, 41.9623, 0, 16.6715, 16.6841, 16.775, 16.6753, 16.7388, 16.686, 16.6873, 16.7963, 16.6715, 16.6715, 16.6715, 16.6715, 16.6715, 16.6715, 16.6715, 16.6715, 16.6715, 21.9348, 16.6715, 16.6715, 16.8589
3.00634, 57.0141, 45.2473, 16.4385, 7.68206, 11.7668, 39.7707, 0, 16.4385, 16.4511, 16.5419, 16.4422, 16.5058, 16.453, 16.4548, 16.5288, 16.4385, 16.4385, 16.4385, 16.4385, 16.4385, 16.4385, 16.4385, 16.4385, 16.4385, 21.4689, 16.4385, 16.4385, 16.5764
3.0142, 48.5327, 42.5954, 16.2036, 7.10864, 5.93736, 37.4386, 0, 16.2036, 16.2162, 16.307, 16.2073, 16.2709, 16.2186, 16.2205, 16.2681, 16.2036, 16.2036, 16.2036, 16.2036, 16.2036, 16.2036, 16.2036, 16.2036, 16.2036, 20.9766, 16.2036, 16.2036, 16.3038
3.02205, 58.3807, 39.8775, 15.9712, 7.7705, 18.5032, 35.0434, 0, 15.9712, 15.9838, 16.0747, 15.975, 16.0385, 15.9873, 15.9888, 16.0167, 15.9712, 15.9712, 15.9712, 15.9712, 15.9712, 15.9712, 15.9712, 15.9712, 15.9712, 20.4675, 15.9712, 15.9712, 16.043
3.02991, 56.7302, 37.1687, 15.7455, 7.66356, 19.5615, 32.6581, 0, 15.7455, 15.758, 15.8489, 15.7492, 15.8127, 15.7631, 15.7636, 15.777, 15.7455, 15.7455, 15.7455, 15.7455, 15.7455, 15.7455, 15.7455, 15.7455, 15.7455, 19.9509, 15.7455, 15.7455, 15.7962
3.03777, 60.7151, 34.5367, 15.5296, 7.91929, 26.1784, 30.3481, 0, 15.5296, 15.5422, 15.6331, 15.5334, 15.5969, 15.5493, 15.5484, 15.5513, 15.5296, 15.5296, 15.5296, 15.5296, 15.5296, 15.5296, 15.5296, 15.5296, 15.5296, 19.4358, 15.5296, 15.5296, 15.565
3.04562, 74.1842, 32.0401, 15.3265, 8.72836, 42.1441, 28.1686, 0, 15.3265, 15.3391, 15.43, 15.3303, 15.3938, 15.3488, 15.3459, 15.3412, 15.3265, 15.3265, 15.3265, 15.3265, 15.3265, 15.3265, 15.3265, 15.3265, 15.3265, 18.9304, 15.3265, 15.3265, 15.3508
3.05348, 69.4476, 29.7256, 15.1381, 8.45267, 39.722, 26.163, 0, 15.1381, 15.1507, 15.2416, 15.1418, 15.2054, 15.1635, 15.1582, 15.1479, 15.1381, 15.1381, 15.1381, 15.1381, 15.1381, 15.1381, 15.1381, 15.1381, 15.1381, 18.442, 15.1381, 15.1381, 15.1546
3.06134, 68.9604, 27.6281, 14.9656, 8.4238, 41.3323, 24.3625, 0, 14.9656, 14.9782, 15.069, 14.9693, 15.0329, 14.9948, 14.9863, 14.972, 14.9656, 14.9656, 14.9656, 14.9656, 14.9656, 14.9656, 14.9656, 14.9656, 14.9656, 17.9767, 14.9656, 14.9656, 14.9766
3.06919, 53.9813, 25.7696, 14.8094, 7.48206, 28.2117, 22.7858, 0, 14.8094, 14.822, 14.9129, 14.8132, 14.8767, 14.8431, 14.8308, 14.8136, 14.8094, 14.8094, 14.8094, 14.8094, 14.8094, 14.8094, 14.8094, 14.8094, 14.8094, 17.5396, 14.8094, 14.8094, 14.8167
3.07705, 53.651, 24.1607, 14.6695, 7.45996, 29.4903, 21.4407, 0, 14.6695, 14.6821, 14.773, 14.6733, 14.7368, 14.7084, 14.6916, 14.6722, 14.6695, 14.6695, 14.6695, 14.6695, 14.6695, 14.6695, 14.6695, 14.6695, 14.6695, 17.1342, 14.6695, 14.6695, 14.6743
3.08491, 62.7778, 22.8014, 14.5452, 8.04846, 39.9763, 20.3248, 0, 14.5452, 14.5578, 14.6487, 14.5489, 14.6125, 14.5899, 14.5679, 14.5469, 14.5452, 14.5452, 14.5452, 14.5452, 14.5452, 14.5452, 14.5452, 14.5452, 14.5452, 16.7627, 14.5452, 14.5452, 14.5483
3.09276, 39.4459, 21.6829, 14.4355, 6.43785, 17.763, 19.4275, 0, 14.4355, 14.4481, 14.539, 14.4392, 14.5028, 14.4867, 14.4589, 14.4366, 14.4355, 14.4355, 14.4355, 14.4355, 14.4355, 14.4355, 14.4355, 14.4355, 14.4355, 16.4263, 14.4355, 14.4355, 14.4374
3.10062, 52.8381, 20.7888, 14.3392, 7.40528, 32.0493, 18.7319, 0, 14.3392, 14.3518, 14.4426, 14.3429, 14.4065, 14.3974, 14.3633, 14.3398, 14.3392, 14.3392, 14.3392, 14.3392, 14.3392, 14.3392, 14.3392, 14.3392, 14.3392, 16.1249, 14.3392, 14.3392, 14.3404
3.10847, 50.4534, 20.0977, 14.255, 7.24247, 30.3557, 18.2162, 0, 14.255, 14.2675, 14.3584, 14.2587, 14.3222, 14.3208, 14.2798, 14.2554, 14.255, 14.255, 14.255, 14.255, 14.255, 14.255, 14.255, 14.255, 14.255, 15.8576, 14.255, 14.255, 14.2557
3.11633, 40.8235, 19.5843, 14.1817, 6.54397, 21.2393, 17.856, 0, 14.1817, 14.1943, 14.2851, 14.1854, 14.249, 14.2555, 14.2072, 14.1819, 14.1817, 14.1817, 14.1817, 14.1817, 14.1817, 14.1817, 14.1817, 14.1817, 14.1817, 15.6228, 14.1817, 14.1817, 14.1821
3.12419, 35.0532, 19.2211, 14.1183, 6.08713, 15.832, 17.6251, 0, 14.1183, 14.1309, 14.2218, 14.122, 14.1856, 14.2004, 14.1446, 14.1185, 14.1183, 14.1183, 14.1183, 14.1183, 14.1183, 14.1183, 14.1183, 14.1183, 14.1183, 15.4186, 14.1183, 14.1183, 14.1186
3.13204, 36.3857, 18.9802, 14.0641, 6.19562, 17.4054, 17.4973, 0, 14.0641, 14.0767, 14.1676, 14.0678, 14.1314, 14.1544, 14.0911, 14.0642, 14.0641, 14.0641, 14.0641, 14.0641, 14.0641, 14.0641, 14.0641, 14.0641, 14.0641, 15.2425, 14.0641, 14.0641, 14.0643
3.1399, 17.9878, 18.8339, 14.0186, 4.47077, -0.846159, 17.4471, 0, 14.0186, 14.0312, 14.122, 14.0223, 14.0859, 14.1168, 14.0463, 14.0186, 14.0186, 14.0186, 14.0186, 14.0186, 14.0186, 14.0186, 14.0186, 14.0186, 14.0186, 15.0922, 14.0186, 14.0186, 14.0187
3.14776, 22.4314, 18.7561, 13.9815, 4.94281, 3.67526, 17.4508, 0, 13.9815, 13.994, 14.0849, 13.9852, 14.0487, 14.0872, 14.01, 13.9815, 13.9815, 13.9815, 13.9815, 13.9815, 13.9815, 13.9815, 13.9815, 13.9815, 13.9815, 14.9654, 13.9815, 13.9815, 13.9815
3.15561, 18.2026, 18.7229, 13.9528, 4.49473, -0.520329, 17.4869, 0, 13.9528, 13.9654, 14.0563, 13.9565, 14.0201, 14.0654, 13.982, 13.9528, 13.9528, 13.9528, 13.9528, 13.9528, 13.9528, 13.9528, 13.9528, 13.9528, 13.9528, 14.8599, 13.9528, 13.9528, 13.9528
3.16347, 30.896, 18.7132, 13.9328, 5.73551, 12.1828, 17.5367, 0, 13.9328, 13.9453, 14.0362, 13.9365, 14, 14.0512, 13.9628, 13.9328, 13.9328, 13.9328, 13.9328, 13.9328, 13.9328, 13.9328, 13.9328, 13.9328, 13.9328, 14.7737, 13.9328, 13.9328, 13.9328
3.17133, 20.4219, 18.7092, 13.9217, 4.73517, 1.71263, 17.5847, 0, 13.9217, 13.9343, 14.0251, 13.9254, 13.9889, 14.0448, 13.9525, 13.9217, 13.9217, 13.9217, 13.9217, 13.9217, 13.9217, 13.9217, 13.9217, 13.9217, 13.9217, 14.7052, 13.9217, 13.9217, 13.9217
3.17918, 15.3517, 18.6967, 13.9199, 4.16553, -3.34499, 17.6184, 0, 13.9199, 13.9325, 14.0233, 13.9236, 13.9872, 14.0464, 13.9515, 13.9199, 13.9199, 13.9199, 13.9199, 13.9199, 13.9199, 13.9199, 13.9199, 13.9199, 13.9199, 14.6529, 13.9199, 13.9199, 13.9199
3.18704, 10.6241, 18.6649, 13.9277, 3.55305, -8.04074, 17.629, 0, 13.9277, 13.9403, 14.0312, 13.9314, 13.995, 14.0562, 13.9601, 13.9277, 13.9277, 13.9277, 13.9277, 13.9277, 13.9277, 13.9277, 13.9277, 13.9277, 13.9277, 14.6157, 13.9277, 13.9277, 13.9277
3.19489, 15.1953, 18.6067, 13.9454, 4.14673, -3.41138, 17.6106, 0, 13.9454, 13.958, 14.0489, 13.9492, 14.0127, 14.0743, 13.9787, 13.9454, 13.9454, 13.9454, 13.9454, 13.9454, 13.9454, 13.9454, 13.9454, 13.9454, 13.9454, 14.5925, 13.9454, 13.9454, 13.9454
3.20275, 18.9612, 18.5185, 13.9731, 4.57834, 0.442657, 17.5605, 0, 13.9731, 13.9857, 14.0766, 13.9769, 14.0404, 14.1008, 14.0072, 13.9731, 13.9731, 13.9731, 13.9731, 13.9731, 13.9731, 13.9731, 13.9731, 13.9731, 13.9731, 14.5824, 13.9731, 13.9731, 13.9731
3.21061, 14.8074, 18.3997, 14.0107, 4.09968, -3.59228, 17.4789, 0, 14.0107, 14.0233, 14.1142, 14.0145, 14.078, 14.1357, 14.0456, 14.0107, 14.0107, 14.0107, 14.0107, 14.0107, 14.0107, 14.0107, 14.0107, 14.0107, 14.0107, 14.5847, 14.0107, 14.0107, 14.0107
3.21846, 12.9879, 18.2521, 14.058, 3.87142, -5.26419, 17.368, 0, 14.058, 14.0706, 14.1615, 14.0617, 14.1253, 14.1788, 14.0937, 14.058, 14.058, 14.058, 14.058, 14.058, 14.058, 14.058, 14.058, 14.058, 14.058, 14.5985, 14.058, 14.058, 14.058
3.22632, 13.7902, 18.08, 14.1145, 3.97369, -4.28979, 17.2324, 0, 14.1145, 14.1271, 14.218, 14.1182, 14.1818, 14.2299, 14.151, 14.1145, 14.1145, 14.1145, 14.1145, 14.1145, 14.1145, 14.1145, 14.1145, 14.1145, 14.1145, 14.6231, 14.1145, 14.1145, 14.1145
3.23418, 11.9906, 17.889, 14.1796, 3.7404, -5.89845, 17.0775, 0, 14.1796, 14.1922, 14.2831, 14.1834, 14.2469, 14.2886, 14.217, 14.1796, 14.1796, 14.1796, 14.1796, 14.1796, 14.1796, 14.1796, 14.1796, 14.1796, 14.1796, 14.6577, 14.1796, 14.1796, 14.1796
3.24203, 6.99031, 17.6859, 14.2526, 2.99838, -10.6956, 16.91, 0, 14.2526, 14.2652, 14.3561, 14.2563, 14.3199, 14.3543, 14.2909, 14.2526, 14.2526, 14.2526, 14.2526, 14.2526, 14.2526, 14.2526, 14.2526, 14.2526, 14.2526, 14.7014, 14.2526, 14.2526, 14.2526
3.24989, 7.75165, 17.4776, 14.3326, 3.12276, -9.72593, 16.7367, 0, 14.3326, 14.3452, 14.436, 14.3363, 14.3999, 14.4264, 14.3717, 14.3326, 14.3326, 14.3326, 14.3326, 14.3326, 14.3326, 14.3326, 14.3326, 14.3326, 14.3326, 14.7534, 14.3326, 14.3326, 14.3326
3.25775, 10.6651, 17.2711, 14.4185, 3.55881, -6.60601, 16.5642, 0, 14.4185, 14.4311, 14.522, 14.4222, 14.4858, 14.5042, 14.4585, 14.4185, 14.4185, 14.4185, 14.4185, 14.4185, 14.4185, 14.4185, 14.4185, 14.4185, 14.4185, 14.8127, 14.4185, 14.4186, 14.4185
3.2656, 8.73981, 17.0729, 14.5094, 3.27716, -8.33305, 16.3985, 0, 14.5094, 14.522, 14.6129, 14.5131, 14.5767, 14.5867, 14.5503, 14.5094, 14.5094, 14.5094, 14.5094, 14.5094, 14.5094, 14.5094, 14.5094, 14.5094, 14.5094, 14.8783, 14.5094, 14.5095, 14.5094
3.27346, 9.17106, 16.8883, 14.6041, 3.34231, -7.71725, 16.245, 0, 14.6041, 14.6167, 14.7076, 14.6079, 14.6714, 14.6733, 14.6459, 14.6041, 14.6041, 14.6041, 14.6041, 14.6041, 14.6041, 14.6041, 14.6041, 14.6041, 14.6041, 14.9493, 14.6041, 14.6043, 14.6041
3.28132, 9.62407, 16.7218, 14.7016, 3.40941, -7.09774, 16.1077, 0, 14.7016, 14.7142, 14.8051, 14.7053, 14.7689, 14.7628, 14.7443, 14.7016, 14.7016, 14.7016, 14.7016, 14.7016, 14.7016, 14.7016, 14.7016, 14.7016, 14.7016, 15.0246, 14.7016, 14.7018, 14.7016
3.28917, 13.347, 16.5765, 14.8008, 3.91752, -3.22953, 15.9894, 0, 14.8008, 14.8134, 14.9043, 14.8045, 14.8681, 14.8545, 14.8444, 14.8008, 14.8008, 14.8008, 14.8008, 14.8008, 14.8008, 14.8008, 14.8008, 14.8008, 14.8008, 15.1031, 14.8008, 14.8011, 14.8008
3.29703, 12.282, 16.4542, 14.9006, 3.77916, -4.17215, 15.8919, 0, 14.9006, 14.9132, 15.0041, 14.9043, 14.9679, 14.9474, 14.9451, 14.9006, 14.9006, 14.9006, 14.9006, 14.9006, 14.9006, 14.9006, 14.9006, 14.9006, 14.9006, 15.1839, 14.9006, 14.901, 14.9006
3.30488, 9.68914, 16.3555, 15.0001, 3.41894, -6.66635, 15.8158, 0, 15.0001, 15.0127, 15.1035, 15.0038, 15.0675, 15.0407, 15.0456, 15.0001, 15.0001, 15.0001, 15.0001, 15.0001, 15.0001, 15.0001, 15.0001, 15.0001, 15.0001, 15.2659, 15.0001, 15.0007, 15.0001
3.31274, 14.6432, 16.28, 15.0983, 4.07961, -1.63682, 15.7606, 0, 15.0983, 15.1109, 15.2018, 15.1021, 15.1658, 15.1333, 15.1448, 15.0983, 15.0983, 15.0983, 15.0983, 15.0983, 15.0983, 15.0983, 15.0983, 15.0983, 15.0983, 15.3483, 15.0983, 15.0992, 15.0983
3.3206, 11.8219, 16.2265, 15.1945, 3.71778, -4.40469, 15.725, 0, 15.1946, 15.2071, 15.298, 15.1983, 15.2621, 15.2247, 15.2419, 15.1945, 15.1945, 15.1945, 15.1945, 15.1945, 15.1945, 15.1945, 15.1945, 15.1945, 15.1945, 15.4301, 15.1945, 15.1957, 15.1945
3.32845, 10.6601, 16.1931, 15.2881, 3.55811, -5.53297, 15.7074, 0, 15.2881, 15.3006, 15.3915, 15.2918, 15.3557, 15.314, 15.3364, 15.2881, 15.2881, 15.2881, 15.2881, 15.2881, 15.2881, 15.2881, 15.2881, 15.2881, 15.2881, 15.5105, 15.2881, 15.2896, 15.2881
3.33631, 14.4891, 16.1774, 15.3783, 4.06068, -1.68829, 15.7053, 0, 15.3783, 15.3909, 15.4818, 15.382, 15.4461, 15.4007, 15.4276, 15.3783, 15.3783, 15.3783, 15.3783, 15.3783, 15.3783, 15.3783, 15.3783, 15.3783, 15.3783, 15.589, 15.3783, 15.3804, 15.3783
3.34417, 11.9905, 16.177, 15.4649, 3.74038, -4.1865, 15.7165, 0, 15.4649, 15.4774, 15.5683, 15.4686, 15.533, 15.4843, 15.5152, 15.4649, 15.4649, 15.4649, 15.4649, 15.4649, 15.4649, 15.4649, 15.4649, 15.4649, 15.4649, 15.6648, 15.4649, 15.4676, 15.4649
3.35202, 11.8313, 16.1892, 15.5475, 3.71904, -4.35795, 15.7386, 0, 15.5475, 15.5601, 15.651, 15.5512, 15.616, 15.5646, 15.5988, 15.5475, 15.5475, 15.5475, 15.5475, 15.5475, 15.5475, 15.5475, 15.5475, 15.5475, 15.5475, 15.7378, 15.5475, 15.5511, 15.5475
3.35988, 8.1495, 16.2119, 15.6261, 3.18583, -8.06237, 15.7694, 0, 15.6261, 15.6387, 15.7296, 15.6299, 15.6953, 15.6413, 15.6786, 15.6261, 15.6261, 15.6261, 15.6261, 15.6261, 15.6261, 15.6261, 15.6261, 15.6261, 15.6261, 15.8076, 15.6261, 15.6307, 15.6261
3.36774, 12.4529, 16.2428, 15.7009, 3.80169, -3.78996, 15.8068, 0, 15.7009, 15.7134, 15.8043, 15.7046, 15.7708, 15.7146, 15.7545, 15.7009, 15.7009, 15.7009, 15.7009, 15.7009, 15.7009, 15.7009, 15.7009, 15.7009, 15.7009, 15.8741, 15.7009, 15.7066, 15.7009
3.37559, 15.6795, 16.2804, 15.7719, 4.2047, -0.600952, 15.8492, 0, 15.7719, 15.7845, 15.8754, 15.7756, 15.843, 15.7845, 15.8268, 15.7719, 15.7719, 15.7719, 15.7719, 15.7719, 15.7719, 15.7719, 15.7719, 15.7719, 15.7719, 15.9376, 15.7719, 15.779, 15.7719
3.38345, 6.68926, 16.3234, 15.8397, 2.94776, -9.63414, 15.8954, 0, 15.8397, 15.8523, 15.9432, 15.8435, 15.9125, 15.8515, 15.8961, 15.8397, 15.8397, 15.8397, 15.8397, 15.8397, 15.8397, 15.8397, 15.8397, 15.8397, 15.8397, 15.9984, 15.8397, 15.8484, 15.8397
3.39131, 8.13964, 16.371, 15.9049, 3.18428, -8.23135, 15.9445, 0, 15.9049, 15.9175, 16.0084, 15.9086, 15.9798, 15.916, 15.9632, 15.9049, 15.9049, 15.9049, 15.9049, 15.9049, 15.9049, 15.9049, 15.9049, 15.9049, 15.9049, 16.0568, 15.9049, 15.9154, 15.9049
3.39916, 14.8459, 16.4229, 15.968, 4.10437, -1.57703, 15.9958, 0, 15.968, 15.9806, 16.0715, 15.9718, 16.046, 15.9788, 16.0288, 15.968, 15.968, 15.968, 15.968, 15.968, 15.968, 15.968, 15.968, 15.968, 15.968, 16.1134, 15.968, 15.9805, 15.968
3.40702, 7.41937, 16.4794, 16.03, 3.0691, -9.06, 16.0492, 0, 16.03, 16.0425, 16.1334, 16.0337, 16.1121, 16.0404, 16.094, 16.03, 16.03, 16.03, 16.03, 16.03, 16.03, 16.03, 16.03, 16.03, 16.03, 16.169, 16.03, 16.0446, 16.03
3.41487, 11.8235, 16.5411, 16.0915, 3.71799, -4.71765, 16.1047, 0, 16.0915, 16.1041, 16.195, 16.0952, 16.1793, 16.1019, 16.1603, 16.0915, 16.0915, 16.0915, 16.0915, 16.0915, 16.0915, 16.0915, 16.0915, 16.0915, 16.0915, 16.2244, 16.0915, 16.1084, 16.0915
3.42273, 17.4223, 16.6094, 16.1535, 4.40707, 0.812859, 16.1624, 0, 16.1535, 16.1661, 16.257, 16.1572, 16.2488, 16.1639, 16.2292, 16.1535, 16.1535, 16.1535, 16.1535, 16.1535, 16.1535, 16.1535, 16.1535, 16.1535, 16.1535, 16.2803, 16.1535, 16.1727, 16.1535
3.43059, 17.5758, 16.6862, 16.2168, 4.42446, 0.889578, 16.2228, 0, 16.2168, 16.2294, 16.3203, 16.2206, 16.3221, 16.2273, 16.3026, 16.2168, 16.2168, 16.2168, 16.2168, 16.2168, 16.2168, 16.2168, 16.2168, 16.2168, 16.2168, 16.3375, 16.2168, 16.2384, 16.2168
3.43844, 9.59029, 16.7741, 16.2822, 3.40445, -7.18381, 16.2861, 0, 16.2822, 16.2948, 16.3857, 16.286, 16.4006, 16.2928, 16.3829, 16.2822, 16.2822, 16.2822, 16.2822, 16.2822, 16.2822, 16.2822, 16.2822, 16.2822, 16.2822, 16.3969, 16.2822, 16.3062, 16.2822
3.4463, 14.1253, 16.8765, 16.3505, 4.01564, -2.75117, 16.353, 0, 16.3505, 16.3631, 16.4539, 16.3542, 16.4861, 16.3612, 16.4731, 16.3505, 16.3505, 16.3505, 16.3505, 16.3505, 16.3505, 16.3505, 16.3505, 16.3505, 16.3505, 16.4591, 16.3505, 16.3766, 16.3505
3.45416, 11.5035, 16.998, 16.4221, 3.67472, -5.49451, 16.4237, 0, 16.4221, 16.4347, 16.5256, 16.4258, 16.5802, 16.4331, 16.5768, 16.4221, 16.4221, 16.4221, 16.4221, 16.4221, 16.4221, 16.4221, 16.4221, 16.4221, 16.4221, 16.5247, 16.4221, 16.4503, 16.4221
3.46201, 13.9832, 17.1445, 16.4976, 3.99791, -3.16126, 16.4987, 0, 16.4976, 16.5102, 16.6011, 16.5014, 16.6848, 16.5089, 16.6987, 16.4976, 16.4976, 16.4976, 16.4976, 16.4976, 16.4976, 16.4976, 16.4976, 16.4976, 16.4976, 16.5942, 16.4976, 16.5276, 16.4976
3.46987, 18.6143, 17.3234, 16.5774, 4.5403, 1.29096, 16.578, 0, 16.5774, 16.59, 16.6809, 16.5811, 16.802, 16.5889, 16.8448, 16.5774, 16.5774, 16.5774, 16.5774, 16.5774, 16.5774, 16.5774, 16.5774, 16.5774, 16.5774, 16.668, 16.5774, 16.6088, 16.5774
3.47773, 12.4721, 17.5441, 16.6616, 3.80422, -5.07199, 16.662, 0, 16.6616, 16.6742, 16.7651, 16.6653, 16.9339, 16.6735, 17.0226, 16.6616, 16.6616, 16.6616, 16.6616, 16.6616, 16.6616, 16.6616, 16.6616, 16.6616, 16.6616, 16.7463, 16.6616, 16.6941, 16.6616
3.48558, 13.3907, 17.8184, 16.7503, 3.9231, -4.42771, 16.7506, 0, 16.7503, 16.7629, 16.8538, 16.7541, 17.0829, 16.7626, 17.2416, 16.7503, 16.7503, 16.7503, 16.7503, 16.7503, 16.7503, 16.7503, 16.7503, 16.7503, 16.7503, 16.8292, 16.7503, 16.7835, 16.7503
3.49344, 11.4552, 18.1606, 16.8435, 3.66814, -6.70535, 16.8437, 0, 16.8435, 16.8561, 16.947, 16.8473, 17.2516, 16.8561, 17.5135, 16.8435, 16.8435, 16.8435, 16.8435, 16.8435, 16.8435, 16.8435, 16.8435, 16.8435, 16.8435, 16.9167, 16.8435, 16.8769, 16.8435
3.50129, 16.3225, 18.5878, 16.9411, 4.28048, -2.26529, 16.9412, 0, 16.9411, 16.9537, 17.0446, 16.9448, 17.4429, 16.9541, 17.8524, 16.9411, 16.9411, 16.9411, 16.9411, 16.9411, 16.9411, 16.9411, 16.9411, 16.9411, 16.9411, 17.0087, 16.9411, 16.9742, 16.9411
3.50915, 20.7548, 19.1201, 17.0428, 4.7702, 1.63465, 17.0428, 0, 17.0428, 17.0553, 17.1462, 17.0465, 17.6598, 17.0561, 18.2752, 17.0428, 17.0428, 17.0428, 17.0428, 17.0428, 17.0428, 17.0428, 17.0428, 17.0428, 17.0428, 17.105, 17.0428, 17.0752, 17.0428
3.51701, 24.089, 19.7805, 17.1482, 5.10774, 4.30855, 17.1483, 0, 17.1482, 17.1608, 17.2517, 17.1519, 17.9053, 17.162, 18.8014, 17.1482, 17.1482, 17.1482, 17.1482, 17.1482, 17.1482, 17.1482, 17.1482, 17.1482, 17.1482, 17.2053, 17.1482, 17.1795, 17.1482
3.52486, 22.978, 20.5942, 17.2572, 4.9978, 2.38382, 17.2572, 0, 17.2572, 17.2698, 17.3606, 17.2609, 18.1824, 17.2714, 19.453, 17.2572, 17.2572, 17.2572, 17.2572, 17.2572, 17.2572, 17.2572, 17.2572, 17.2572, 17.2572, 17.3093, 17.2572, 17.287, 17.2572
3.53272, 22.4965, 21.5884, 17.3692, 4.94939, 0.908113, 17.3693, 0, 17.3692, 17.3818, 17.4727, 17.373, 18.4939, 17.384, 20.2538, 17.3692, 17.3692, 17.3692, 17.3692, 17.3692, 17.3692, 17.3692, 17.3692, 17.3692, 17.3692, 17.4166, 17.3692, 17.3973, 17.3692
3.54058, 19.0673, 22.7907, 17.4841, 4.58991, -3.72345, 17.4841, 0, 17.4841, 17.4967, 17.5875, 17.4878, 18.8423, 17.4993, 21.2287, 17.4841, 17.4841, 17.4841, 17.4841, 17.4841, 17.4841, 17.4841, 17.4841, 17.4841, 17.4841, 17.527, 17.4841, 17.5101, 17.4841
3.54843, 25.7545, 24.2281, 17.6013, 5.26826, 1.52645, 17.6013, 0, 17.6013, 17.6139, 17.7048, 17.605, 19.2291, 17.617, 22.4024, 17.6013, 17.6013, 17.6013, 17.6013, 17.6013, 17.6013, 17.6013, 17.6013, 17.6013, 17.6013, 17.64, 17.6013, 17.6251, 17.6013
3.55629, 35.0401, 25.9244, 17.7206, 6.08606, 9.11572, 17.7206, 0, 17.7206, 17.7332, 17.8241, 17.7243, 19.655, 17.7368, 23.7979, 17.7206, 17.7206, 17.7206, 17.7206, 17.7206, 17.7206, 17.7206, 17.7206, 17.7206, 17.7206, 17.7553, 17.7206, 17.7421, 17.7206
3.56415, 37.8481, 27.8988, 17.8417, 6.31253, 9.94926, 17.8417, 0, 17.8417, 17.8543, 17.9451, 17.8454, 20.1194, 17.8583, 25.4345, 17.8417, 17.8417, 17.8417, 17.8417, 17.8417, 17.8417, 17.8417, 17.8417, 17.8417, 17.8417, 17.8727, 17.8417, 17.8608, 17.8417
3.572, 38.0373, 30.1631, 17.9642, 6.3275, 7.87423, 17.9642, 0, 17.9642, 17.9768, 18.0677, 17.9679, 20.6203, 17.9814, 27.3256, 17.9642, 17.9642, 17.9642, 17.9642, 17.9642, 17.9642, 17.9642, 17.9642, 17.9642, 17.9642, 17.9918, 17.9642, 17.981, 17.9642
3.57986, 49.8117, 32.7187, 18.088, 7.19803, 17.0929, 18.088, 0, 18.088, 18.1006, 18.1915, 18.0917, 21.1536, 18.1058, 29.4765, 18.088, 18.088, 18.088, 18.088, 18.088, 18.088, 18.088, 18.088, 18.088, 18.088, 18.1125, 18.088, 18.1026, 18.088
3.58772, 58.7654, 35.5554, 18.2129, 7.79522, 23.21, 18.2129, 0, 18.2129, 18.2254, 18.3163, 18.2166, 21.7136, 18.2311, 31.8825, 18.2129, 18.2129, 18.2129, 18.2129, 18.2129, 18.2129, 18.2129, 18.2129, 18.2129, 18.2129, 18.2344, 18.2129, 18.2254, 18.2129
3.59557, 59.1766, 38.6484, 18.3386, 7.82154, 20.5281, 18.3386, 0, 18.3386, 18.3512, 18.442, 18.3423, 22.2926, 18.3574, 34.5262, 18.3386, 18.3386, 18.3386, 18.3386, 18.3386, 18.3386, 18.3386, 18.3386, 18.3386, 18.3386, 18.3575, 18.3386, 18.3492, 18.3386
3.60343, 61.4875, 41.9576, 18.4651, 7.9679, 19.5298, 18.4651, 0, 18.4651, 18.4776, 18.5685, 18.4688, 22.881, 18.4845, 37.3771, 18.4651, 18.4651, 18.4651, 18.4651, 18.4651, 18.4651, 18.4651, 18.4651, 18.4651, 18.4651, 18.4816, 18.4651, 18.4739, 18.4651
3.61128, 64.1845, 45.4269, 18.5922, 8.13539, 18.7576, 18.5922, 0, 18.5922, 18.6047, 18.6956, 18.5959, 23.4675, 18.6122, 40.3901, 18.5922, 18.5922, 18.5922, 18.5922, 18.5922, 18.5922, 18.5922, 18.5922, 18.5922, 18.5922, 18.6066, 18.5922, 18.5994, 18.5922
