   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_671.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.016991, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00910756, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00122411, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00665934, 0, 1.77243e-15, 0, 1.41421, -1.77243e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26046e-17, 0, 0, 1.49702e-18, 0, 2.86488e-17, 0, 1.72968e-15, 0, 0, 0
0.0145428, 0, 2.93361e-15, 0, 1.41421, -2.93361e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08532e-17, 0, 0, 2.52208e-18, 0, 4.86073e-17, 0, 2.86163e-15, 0, 0, 0
0.0224262, 0, 4.82897e-15, 0, 1.41421, -4.82897e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43109e-17, 0, 0, 4.22623e-18, 0, 8.20577e-17, 0, 4.70838e-15, 0, 0, 0
0.0303097, 0, 7.90602e-15, 0, 1.41421, -7.90602e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.61477e-17, 0, 0, 7.04437e-18, 0, 1.37846e-16, 0, 7.70498e-15, 0, 0, 0
0.0381931, 0, 1.28748e-14, 0, 1.41421, -1.28748e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.13905e-17, 0, 0, 1.16804e-17, 0, 2.30441e-16, 0, 1.25413e-14, 0, 0, 0
0.0460766, 0, 2.08556e-14, 0, 1.41421, -2.08556e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47966e-16, 0, 0, 1.92677e-17, 0, 3.83395e-16, 0, 2.0305e-14, 0, 0, 0
0.05396, 0, 3.36074e-14, 0, 1.41421, -3.36074e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3831e-16, 0, 0, 3.16217e-17, 0, 6.34867e-16, 0, 3.27026e-14, 0, 0, 0
0.0618435, 0, 5.38761e-14, 0, 1.41421, -5.38761e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81821e-16, 0, 0, 5.16372e-17, 0, 1.04639e-15, 0, 5.23963e-14, 0, 0, 0
0.0697269, 0, 8.59262e-14, 0, 1.41421, -8.59262e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.08605e-16, 0, 0, 8.39047e-17, 0, 1.71675e-15, 0, 8.3517e-14, 0, 0, 0
0.0776104, 0, 1.36347e-13, 0, 1.41421, -1.36347e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.65133e-16, 0, 0, 1.3567e-16, 0, 2.80378e-15, 0, 1.32442e-13, 0, 0, 0
0.0854938, 0, 2.15263e-13, 0, 1.41421, -2.15263e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52276e-15, 0, 0, 2.18315e-16, 0, 4.55854e-15, 0, 2.08963e-13, 0, 0, 0
0.0933772, 0, 3.38155e-13, 0, 1.41421, -3.38155e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39049e-15, 0, 0, 3.4963e-16, 0, 7.37863e-15, 0, 3.28036e-13, 0, 0, 0
0.101261, 0, 5.28568e-13, 0, 1.41421, -5.28568e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.73393e-15, 0, 0, 5.57296e-16, 0, 1.18909e-14, 0, 5.12385e-13, 0, 0, 0
