   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_10.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00147049, 0, 4.08239e-18, 0, 1.41421, -4.08239e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51351e-19, 0, 0, 3.72095e-22, 0, 9.96746e-21, 0, 3.9207e-18, 0, 0, 0
0.00932515, 0, 7.58264e-18, 0, 1.41421, -7.58264e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81106e-19, 0, 0, 7.02509e-22, 0, 1.88601e-20, 0, 7.28197e-18, 0, 0, 0
0.0171798, 0, 1.39744e-17, 0, 1.41421, -1.39744e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18037e-19, 0, 0, 1.31614e-21, 0, 3.54171e-20, 0, 1.34196e-17, 0, 0, 0
0.0250345, 0, 2.5558e-17, 0, 1.41421, -2.5558e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.47402e-19, 0, 0, 2.44729e-21, 0, 6.60212e-20, 0, 2.45421e-17, 0, 0, 0
0.0328891, 0, 4.63958e-17, 0, 1.41421, -4.63958e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71974e-18, 0, 0, 4.51747e-21, 0, 1.222e-19, 0, 4.45493e-17, 0, 0, 0
0.0407438, 0, 8.36078e-17, 0, 1.41421, -8.36078e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0989e-18, 0, 0, 8.27908e-21, 0, 2.24608e-19, 0, 8.0276e-17, 0, 0, 0
0.0485985, 0, 1.49586e-16, 0, 1.41421, -1.49586e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.54404e-18, 0, 0, 1.50663e-20, 0, 4.10029e-19, 0, 1.43617e-16, 0, 0, 0
0.0564531, 0, 2.65745e-16, 0, 1.41421, -2.65745e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.84863e-18, 0, 0, 2.7229e-20, 0, 7.43548e-19, 0, 2.55126e-16, 0, 0, 0
0.0643078, 0, 4.68835e-16, 0, 1.41421, -4.68835e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73742e-17, 0, 0, 4.88776e-20, 0, 1.33959e-18, 0, 4.50073e-16, 0, 0, 0
0.0721624, 0, 8.21493e-16, 0, 1.41421, -8.21493e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04411e-17, 0, 0, 8.71552e-20, 0, 2.39807e-18, 0, 7.88567e-16, 0, 0, 0
0.0800171, 0, 1.42974e-15, 0, 1.41421, -1.42974e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.29765e-17, 0, 0, 1.54393e-19, 0, 4.26615e-18, 0, 1.37234e-15, 0, 0, 0
0.0878718, 0, 2.47183e-15, 0, 1.41421, -2.47183e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.15828e-17, 0, 0, 2.71741e-19, 0, 7.54299e-18, 0, 2.37243e-15, 0, 0, 0
