   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_231.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.331887, 0, 7.5368e-16, 0, 1.41421, -7.5368e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73849e-18, 0, 4.51927e-21, 2.39713e-19, 7.50697e-16, 0, 0
0.340148, 0, 2.0279e-15, 0, 1.41421, -2.0279e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.36822e-18, 0, 1.22684e-20, 6.58744e-19, 2.01986e-15, 0, 0
0.348409, 0, 5.34716e-15, 0, 1.41421, -5.34716e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94281e-17, 0, 3.26552e-20, 1.77343e-18, 5.32593e-15, 0, 0
0.35667, 0, 1.38242e-14, 0, 1.41421, -1.38242e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.02264e-17, 0, 8.52695e-20, 4.68e-18, 1.37692e-14, 0, 0
0.364931, 0, 3.50573e-14, 0, 1.41421, -3.50573e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27367e-16, 0, 2.18535e-19, 1.21125e-17, 3.49176e-14, 0, 0
0.373192, 0, 8.72394e-14, 0, 1.41421, -8.72394e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16936e-16, 0, 5.49957e-19, 3.07595e-17, 8.68912e-14, 0, 0
0.381453, 0, 2.131e-13, 0, 1.41421, -2.131e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.74139e-16, 0, 1.35962e-18, 7.66758e-17, 2.12248e-13, 0, 0
0.389714, 0, 5.11108e-13, 0, 1.41421, -5.11108e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85662e-15, 0, 3.30334e-18, 1.87683e-16, 5.09061e-13, 0, 0
0.397975, 0, 1.20396e-12, 0, 1.41421, -1.20396e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37314e-15, 0, 7.89063e-18, 4.51247e-16, 1.19913e-12, 0, 0
0.406236, 0, 2.78592e-12, 5.395e-43, 1.41421, -2.78592e-12, 5.395e-43, 0, 5.395e-43, 5.395e-43, 5.395e-43, 5.395e-43, 5.395e-43, 5.395e-43, 5.395e-43, 1.01186e-14, 5.395e-43, 1.85384e-17, 1.06599e-15, 2.77472e-12, 5.395e-43, 5.395e-43
0.414497, 0, 6.33376e-12, 1.1663e-41, 1.41421, -6.33376e-12, 1.1663e-41, 0, 1.1663e-41, 1.1663e-41, 1.1663e-41, 1.1663e-41, 1.1663e-41, 1.1663e-41, 1.1663e-41, 2.30029e-14, 1.1663e-41, 4.28584e-17, 2.47483e-15, 6.30824e-12, 1.1663e-41, 1.1663e-41
0.422758, 0, 1.41501e-11, 2.01071e-40, 1.41421, -1.41501e-11, 2.01071e-40, 0, 2.01071e-40, 2.01071e-40, 2.01071e-40, 2.01071e-40, 2.01071e-40, 2.01071e-40, 2.01071e-40, 5.13869e-14, 2.01071e-40, 9.75516e-17, 5.6481e-15, 1.4093e-11, 2.01071e-40, 2.01071e-40
0.43102, 0, 3.10692e-11, 3.01293e-39, 1.41421, -3.10692e-11, 3.01293e-39, 0, 3.01293e-39, 3.01293e-39, 3.01293e-39, 3.01293e-39, 3.01293e-39, 3.01293e-39, 3.01293e-39, 1.12823e-13, 3.01293e-39, 2.18751e-16, 1.2675e-14, 3.09434e-11, 3.01293e-39, 3.01293e-39
0.439281, 0, 6.70523e-11, 3.99997e-38, 1.41421, -6.70523e-11, 3.99997e-38, 0, 3.99997e-38, 3.99997e-38, 3.99997e-38, 3.99997e-38, 3.99997e-38, 3.99997e-38, 3.99997e-38, 2.43484e-13, 3.99997e-38, 4.8363e-16, 2.79759e-14, 6.67804e-11, 3.99997e-38, 3.99997e-38
0.447542, 0, 1.42257e-10, 4.74803e-37, 1.41421, -1.42257e-10, 4.74803e-37, 0, 4.74803e-37, 4.74803e-37, 4.74803e-37, 4.74803e-37, 4.74803e-37, 4.74803e-37, 4.74803e-37, 5.1658e-13, 4.74803e-37, 1.05523e-15, 6.07505e-14, 1.41678e-10, 4.74803e-37, 4.74803e-37
0.455803, 0, 2.96718e-10, 5.07201e-36, 1.41421, -2.96718e-10, 5.07201e-36, 0, 5.07201e-36, 5.07201e-36, 5.07201e-36, 5.07201e-36, 5.07201e-36, 5.07201e-36, 5.07201e-36, 1.07757e-12, 5.07201e-36, 2.27482e-15, 1.29834e-13, 2.95508e-10, 5.07201e-36, 5.07201e-36
0.464064, 0, 6.08688e-10, 1.17942e-34, 1.41421, -6.08688e-10, 1.17942e-34, 0, 1.17942e-34, 1.17942e-34, 1.17942e-34, 1.17942e-34, 1.17942e-34, 1.17942e-34, 1.17942e-34, 2.211e-12, 1.17942e-34, 4.86312e-15, 2.73453e-13, 6.06199e-10, 1.17942e-34, 1.17942e-34
0.472325, 0, 1.22743e-09, 9.57839e-34, 1.41421, -1.22743e-09, 9.57839e-34, 0, 9.57839e-34, 9.57839e-34, 9.57839e-34, 9.57839e-34, 9.57839e-34, 9.57839e-34, 9.57839e-34, 4.45995e-12, 9.57839e-34, 1.02792e-14, 5.66882e-13, 1.22239e-09, 9.57839e-34, 9.57839e-34
0.480586, 0, 2.43414e-09, 7.38461e-33, 1.41421, -2.43414e-09, 7.38461e-33, 0, 7.38461e-33, 7.38461e-33, 7.38461e-33, 7.38461e-33, 7.38461e-33, 7.38461e-33, 7.38461e-33, 8.84925e-12, 7.38461e-33, 2.15693e-14, 1.15859e-12, 2.42411e-09, 7.38461e-33, 7.38461e-33
0.488847, 0, 4.74772e-09, 5.49665e-32, 1.41421, -4.74772e-09, 5.49665e-32, 0, 5.49665e-32, 5.49665e-32, 5.49665e-32, 5.49665e-32, 5.49665e-32, 5.49665e-32, 5.49665e-32, 1.72737e-11, 5.49665e-32, 4.50161e-14, 2.33662e-12, 4.72806e-09, 5.49665e-32, 5.49665e-32
0.497108, 0, 9.10875e-09, 3.85666e-31, 1.41421, -9.10875e-09, 3.85666e-31, 0, 3.85666e-31, 3.85666e-31, 3.85666e-31, 3.85666e-31, 3.85666e-31, 3.85666e-31, 3.85666e-31, 3.31783e-11, 3.85666e-31, 9.36228e-14, 4.6557e-12, 9.07082e-09, 3.85666e-31, 3.85666e-31
0.505369, 0, 1.71915e-08, 2.5311e-30, 1.41421, -1.71915e-08, 2.5311e-30, 0, 2.5311e-30, 2.5311e-30, 2.5311e-30, 2.5311e-30, 2.5311e-30, 2.5311e-30, 2.5311e-30, 6.27193e-11, 2.5311e-30, 1.94366e-13, 9.17862e-12, 1.71194e-08, 2.5311e-30, 2.5311e-30
0.51363, 0, 3.19224e-08, 1.55275e-29, 1.41421, -3.19224e-08, 1.55275e-29, 0, 1.55275e-29, 1.55275e-29, 1.55275e-29, 1.55275e-29, 1.55275e-29, 1.55275e-29, 1.55275e-29, 1.16717e-10, 1.55275e-29, 4.0332e-13, 1.79388e-11, 3.17874e-08, 1.55275e-29, 1.55275e-29
0.521891, 0, 5.83262e-08, 8.92293e-29, 1.41421, -5.83262e-08, 8.92293e-29, 0, 8.92293e-29, 8.92293e-29, 8.92293e-29, 8.92293e-29, 8.92293e-29, 8.92293e-29, 8.92293e-29, 2.13885e-10, 8.92293e-29, 8.37115e-13, 3.4837e-11, 5.80766e-08, 8.92293e-29, 8.92293e-29
0.530152, 0, 1.04877e-07, 4.8183e-28, 1.41421, -1.04877e-07, 4.8183e-28, 0, 4.8183e-28, 4.8183e-28, 4.8183e-28, 4.8183e-28, 4.8183e-28, 4.8183e-28, 4.8183e-28, 3.86081e-10, 4.8183e-28, 1.73789e-12, 6.74054e-11, 1.04421e-07, 4.8183e-28, 4.8183e-28
0.538413, 0, 1.85611e-07, 2.45337e-27, 1.41421, -1.85611e-07, 2.45337e-27, 0, 2.45337e-27, 2.45337e-27, 2.45337e-27, 2.45337e-27, 2.45337e-27, 2.45337e-27, 2.45337e-27, 6.86727e-10, 2.45337e-27, 3.60597e-12, 1.30326e-10, 1.8479e-07, 2.45337e-27, 2.45337e-27
0.546674, 0, 3.2338e-07, 1.18198e-26, 1.41421, -3.2338e-07, 1.18198e-26, 0, 1.18198e-26, 1.18198e-26, 1.18198e-26, 1.18198e-26, 1.18198e-26, 1.18198e-26, 1.18198e-26, 1.20413e-09, 1.18198e-26, 7.46737e-12, 2.52541e-10, 3.21916e-07, 1.18198e-26, 1.18198e-26
0.554936, 0, 5.54742e-07, 5.40611e-26, 1.41421, -5.54742e-07, 5.40611e-26, 0, 5.40611e-26, 5.40611e-26, 5.40611e-26, 5.40611e-26, 5.40611e-26, 5.40611e-26, 5.40611e-26, 2.08229e-09, 5.40611e-26, 1.54039e-11, 4.91715e-10, 5.52153e-07, 5.40611e-26, 5.40611e-26
0.563197, 0, 9.37178e-07, 2.3548e-25, 1.41421, -9.37178e-07, 2.3548e-25, 0, 2.3548e-25, 2.3548e-25, 2.3548e-25, 5.15185e-13, 2.3548e-25, 2.3548e-25, 2.3548e-25, 3.55287e-09, 2.3548e-25, 3.15838e-11, 9.6369e-10, 9.32629e-07, 2.3548e-25, 2.3548e-25
0.571458, 0, 1.55956e-06, 9.79723e-25, 1.41421, -1.55956e-06, 9.79723e-25, 0, 9.79723e-25, 9.79723e-25, 9.79723e-25, 2.44452e-12, 9.79723e-25, 9.79723e-25, 9.79723e-25, 5.9841e-09, 9.79723e-25, 6.42258e-11, 1.90223e-09, 1.55161e-06, 9.79723e-25, 9.79723e-25
0.579719, 0, 2.55704e-06, 3.91256e-24, 1.41421, -2.55704e-06, 3.91256e-24, 0, 3.91256e-24, 3.91256e-24, 3.91256e-24, 9.26813e-12, 3.91256e-24, 3.91256e-24, 3.91256e-24, 9.95409e-09, 3.91256e-24, 1.29261e-10, 3.77884e-09, 2.54317e-06, 3.91256e-24, 3.91256e-24
0.58798, 0, 4.14735e-06, 1.42216e-08, 1.41421, -4.14735e-06, 1.44707e-08, 1.42216e-08, 1.42217e-08, 1.42218e-08, 1.42232e-08, 1.42775e-08, 1.42539e-08, 1.42239e-08, 1.43285e-08, 3.05819e-08, 1.42253e-08, 1.44786e-08, 2.17611e-08, 4.12229e-06, 1.42216e-08, 1.46695e-08
0.596241, 0, 6.65456e-06, 6.69111e-08, 1.41421, -6.65456e-06, 6.80869e-08, 6.69111e-08, 6.69115e-08, 6.69121e-08, 6.69186e-08, 6.71284e-08, 6.70635e-08, 6.6922e-08, 6.74159e-08, 9.34897e-08, 6.69286e-08, 6.74153e-08, 8.1975e-08, 6.60821e-06, 6.69111e-08, 6.9025e-08
0.604502, 0, 1.06139e-05, 2.52132e-07, 1.41421, -1.06139e-05, 2.56569e-07, 2.52132e-07, 2.52134e-07, 2.52136e-07, 2.52161e-07, 2.52881e-07, 2.52707e-07, 2.52174e-07, 2.54037e-07, 2.94827e-07, 2.52198e-07, 2.53107e-07, 2.82165e-07, 1.05244e-05, 2.52132e-07, 2.60108e-07
0.612763, 0, 1.69712e-05, 8.70324e-07, 1.41421, -1.69712e-05, 8.85647e-07, 8.70324e-07, 8.70329e-07, 8.70337e-07, 8.70421e-07, 8.72746e-07, 8.72309e-07, 8.70466e-07, 8.76902e-07, 9.38153e-07, 8.70552e-07, 8.72179e-07, 9.29857e-07, 1.67876e-05, 8.70324e-07, 8.97874e-07
0.621024, 0, 2.75924e-05, 2.83032e-06, 1.41421, -2.75924e-05, 2.88018e-06, 2.83032e-06, 2.83034e-06, 2.83036e-06, 2.83064e-06, 2.83777e-06, 2.83678e-06, 2.83078e-06, 2.85172e-06, 2.93692e-06, 2.83106e-06, 2.83379e-06, 2.94726e-06, 2.7189e-05, 2.83032e-06, 2.91996e-06
0.629285, 0, 4.65468e-05, 8.73518e-06, 1.41421, -4.65468e-05, 8.88911e-06, 8.73518e-06, 8.73523e-06, 8.73531e-06, 8.73616e-06, 8.7573e-06, 8.75513e-06, 8.7366e-06, 8.80126e-06, 8.90092e-06, 8.73746e-06, 8.74158e-06, 8.96246e-06, 4.56036e-05, 8.73518e-06, 9.01195e-06
0.637546, 0, 8.32634e-05, 2.56426e-05, 1.41421, -8.32634e-05, 2.60947e-05, 2.56426e-05, 2.56428e-05, 2.5643e-05, 2.56455e-05, 2.57054e-05, 2.57012e-05, 2.56468e-05, 2.58367e-05, 2.58976e-05, 2.56493e-05, 2.56542e-05, 2.60779e-05, 8.09668e-05, 2.56426e-05, 2.64554e-05
0.645807, 0, 0.000159974, 7.16612e-05, 1.41421, -0.000159974, 7.29252e-05, 7.16612e-05, 7.16616e-05, 7.16623e-05, 7.16693e-05, 7.18371e-05, 7.1825e-05, 7.16729e-05, 7.22038e-05, 7.20493e-05, 7.168e-05, 7.1682e-05, 7.24821e-05, 0.000154286, 7.16612e-05, 7.39337e-05
0.654068, 0.971515, 0.000328286, 0.000190741, 1.72381, 0.971187, 0.000194106, 0.000190741, 0.000190742, 0.000190743, 0.000190762, 0.000191209, 0.000191177, 0.000190772, 0.000192186, 0.000191325, 0.000190791, 0.000190777, 0.000192263, 0.000314268, 0.000190741, 0.000196792
0.662329, 0.0284847, 0.000703954, 0.000483743, 1.42425, 0.0277807, 0.000492283, 0.000483743, 0.000483746, 0.00048375, 0.000483797, 0.000484943, 0.000484849, 0.000483822, 0.000487409, 0.000484615, 0.00048387, 0.000483806, 0.000486521, 0.000670098, 0.000483743, 0.000499098
0.67059, 0, 0.00153511, 0.00116937, 1.41421, -0.00153511, 0.00119003, 0.00116937, 0.00116938, 0.00116939, 0.0011695, 0.00117234, 0.00117205, 0.00116956, 0.00117824, 0.00117066, 0.00116968, 0.00116948, 0.00117436, 0.00145575, 0.00116937, 0.00120651
0.678851, 0, 0.0033271, 0.00269543, 1.41421, -0.0033271, 0.00274307, 0.00269543, 0.00269545, 0.00269547, 0.00269573, 0.00270256, 0.0027016, 0.00269587, 0.00271588, 0.00269732, 0.00269614, 0.00269562, 0.00270426, 0.00314761, 0.00269543, 0.00278109
0.687113, 1.92375, 0.00705424, 0.00592674, 1.98084, 1.91669, 0.00603157, 0.00592674, 0.00592677, 0.00592683, 0.00592741, 0.00594342, 0.00594032, 0.00592771, 0.00597174, 0.00592949, 0.0059283, 0.00592705, 0.00594218, 0.00666383, 0.00592674, 0.00611522
0.695374, 1.03572, 0.0144901, 0.0124368, 1.74233, 1.02123, 0.0126569, 0.0124368, 0.0124368, 0.0124369, 0.0124382, 0.0124749, 0.0124653, 0.0124388, 0.0125313, 0.0124407, 0.01244, 0.0124373, 0.0124635, 0.0136749, 0.0124368, 0.0128325
0.703635, 1.99758, 0.0286757, 0.0249173, 1.9994, 1.96891, 0.0253587, 0.0249173, 0.0249174, 0.0249176, 0.0249201, 0.0250024, 0.0249745, 0.0249214, 0.0251067, 0.024923, 0.0249238, 0.0249181, 0.0249631, 0.0270424, 0.0249173, 0.0257109
0.711896, 0.997599, 0.0545106, 0.0476893, 1.73136, 0.943089, 0.0485349, 0.0476893, 0.0476896, 0.04769, 0.0476947, 0.0478755, 0.0477988, 0.0476971, 0.0480523, 0.0476975, 0.0477018, 0.0476907, 0.0477675, 0.0513712, 0.0476893, 0.0492096
0.720157, 0.0453525, 0.0993901, 0.0872396, 1.43016, -0.0540376, 0.088788, 0.0872396, 0.0872401, 0.0872409, 0.0872495, 0.0876386, 0.0874403, 0.087254, 0.0879043, 0.0872512, 0.0872626, 0.0872419, 0.0873723, 0.0935977, 0.0872396, 0.0900236
0.728418, 3.84947, 0.173725, 0.152632, 2.41857, 3.67574, 0.155344, 0.152632, 0.152632, 0.152634, 0.152649, 0.153467, 0.152983, 0.152657, 0.153796, 0.152648, 0.152672, 0.152635, 0.152855, 0.163456, 0.152632, 0.157508
0.736679, 2.99275, 0.29111, 0.255572, 2.23445, 2.70164, 0.260119, 0.255572, 0.255573, 0.255576, 0.255601, 0.25728, 0.256161, 0.255614, 0.257524, 0.255595, 0.25564, 0.255578, 0.255945, 0.273593, 0.255572, 0.263747
0.74494, 2.99278, 0.467847, 0.409876, 2.23445, 2.52493, 0.417178, 0.409876, 0.409878, 0.409882, 0.409923, 0.413273, 0.410822, 0.409944, 0.413011, 0.409908, 0.409985, 0.409885, 0.410489, 0.439051, 0.409876, 0.423005
0.753201, 2.10759, 0.721615, 0.630141, 2.02672, 1.38597, 0.641386, 0.630141, 0.630145, 0.630151, 0.630213, 0.636695, 0.631598, 0.630246, 0.634968, 0.630185, 0.630309, 0.630156, 0.631131, 0.67591, 0.630141, 0.650358
0.761462, 2.9976, 1.06921, 0.929583, 2.23553, 1.92839, 0.9462, 0.929583, 0.929588, 0.929597, 0.929689, 0.941815, 0.931736, 0.929737, 0.936716, 0.929641, 0.92983, 0.929606, 0.931144, 0.999023, 0.929583, 0.959461
0.769723, 2.93535, 1.5236, 1.31729, 2.22156, 1.41174, 1.34089, 1.31729, 1.3173, 1.31731, 1.31744, 1.33932, 1.32035, 1.31751, 1.32742, 1.31737, 1.31764, 1.31733, 1.31968, 1.41911, 1.31729, 1.35972
0.777984, 2.99518, 2.09089, 1.7954, 2.23499, 0.904296, 1.82763, 1.7954, 1.79541, 1.79542, 1.7956, 1.83361, 1.79957, 1.79569, 1.80923, 1.79549, 1.79587, 1.79545, 1.79895, 1.93973, 1.7954, 1.85335
0.786245, 3.92811, 2.76778, 2.35688, 2.43477, 1.16032, 2.39931, 2.35688, 2.35689, 2.35692, 2.35715, 2.4206, 2.36238, 2.35727, 2.37509, 2.357, 2.35751, 2.35696, 2.36198, 2.55498, 2.35688, 2.43317
0.794506, 6.78441, 3.5407, 2.98479, 2.96385, 3.24371, 3.03868, 2.98479, 2.9848, 2.98483, 2.98513, 3.08681, 2.99177, 2.98529, 3.00792, 2.98494, 2.98559, 2.9849, 2.99183, 3.24873, 2.98479, 3.08169
0.802767, 6.05734, 4.38678, 3.65325, 2.83855, 1.67056, 3.71944, 3.65325, 3.65327, 3.6533, 3.65367, 3.80993, 3.66183, 3.65386, 3.68166, 3.65343, 3.65423, 3.65342, 3.6626, 3.99609, 3.65325, 3.77227
0.811028, 3.21085, 5.2771, 4.33039, 2.28273, -2.06625, 4.40917, 4.33039, 4.33042, 4.33046, 4.3309, 4.56102, 4.3406, 4.33112, 4.36421, 4.3306, 4.33156, 4.33063, 4.34231, 4.76715, 4.33039, 4.47205
