   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_593.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0226833, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0147924, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00690147, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000989452, 0, 9.43208e-17, 0, 1.41421, -9.43208e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1986e-19, 0, 0, 2.55475e-19, 0, 3.42937e-18, 0, 9.02161e-17, 0, 0, 0
0.00888037, 0, 1.63172e-16, 0, 1.41421, -1.63172e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25756e-19, 0, 0, 4.49622e-19, 0, 6.05162e-18, 0, 1.55945e-16, 0, 0, 0
0.0167713, 0, 2.80563e-16, 0, 1.41421, -2.80563e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24684e-18, 0, 0, 7.86528e-19, 0, 1.06187e-17, 0, 2.67911e-16, 0, 0, 0
0.0246622, 0, 4.79515e-16, 0, 1.41421, -4.79515e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12913e-18, 0, 0, 1.36769e-18, 0, 1.8529e-17, 0, 4.5749e-16, 0, 0, 0
0.0325531, 0, 8.14702e-16, 0, 1.41421, -8.14702e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61409e-18, 0, 0, 2.36435e-18, 0, 3.21563e-17, 0, 7.76568e-16, 0, 0, 0
0.040444, 0, 1.37612e-15, 0, 1.41421, -1.37612e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.09872e-18, 0, 0, 4.06373e-18, 0, 5.55078e-17, 0, 1.31045e-15, 0, 0, 0
0.048335, 0, 2.31101e-15, 0, 1.41421, -2.31101e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02317e-17, 0, 0, 6.94478e-18, 0, 9.5313e-17, 0, 2.19852e-15, 0, 0, 0
0.0562259, 0, 3.85895e-15, 0, 1.41421, -3.85895e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70672e-17, 0, 0, 1.18018e-17, 0, 1.62817e-16, 0, 3.66727e-15, 0, 0, 0
0.0641168, 0, 6.40745e-15, 0, 1.41421, -6.40745e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83074e-17, 0, 0, 1.99445e-17, 0, 2.76713e-16, 0, 6.08249e-15, 0, 0, 0
0.0720077, 0, 1.05797e-14, 0, 1.41421, -1.05797e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.66862e-17, 0, 0, 3.35207e-17, 0, 4.67921e-16, 0, 1.00316e-14, 0, 0, 0
0.0798986, 0, 1.73725e-14, 0, 1.41421, -1.73725e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.65688e-17, 0, 0, 5.6035e-17, 0, 7.87339e-16, 0, 1.64526e-14, 0, 0, 0
0.0877896, 0, 2.83707e-14, 0, 1.41421, -2.83707e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24885e-16, 0, 0, 9.31724e-17, 0, 1.31833e-15, 0, 2.68343e-14, 0, 0, 0
0.0956805, 0, 4.60807e-14, 0, 1.41421, -4.60807e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02573e-16, 0, 0, 1.54108e-16, 0, 2.19676e-15, 0, 4.35273e-14, 0, 0, 0
0.103571, 0, 7.44439e-14, 0, 1.41421, -7.44439e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26802e-16, 0, 0, 2.53571e-16, 0, 3.64307e-15, 0, 7.02204e-14, 0, 0, 0
0.111462, 0, 1.19624e-13, 0, 1.41421, -1.19624e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.24369e-16, 0, 0, 4.15089e-16, 0, 6.0131e-15, 0, 1.12672e-13, 0, 0, 0
0.119353, 0, 1.91207e-13, 0, 1.41421, -1.91207e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.36858e-16, 0, 0, 6.76041e-16, 0, 9.87861e-15, 0, 1.79815e-13, 0, 0, 0
0.127244, 0, 3.0402e-13, 0, 1.41421, -3.0402e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32845e-15, 0, 0, 1.09554e-15, 0, 1.61554e-14, 0, 2.85441e-13, 0, 0, 0
0.135135, 0, 4.80872e-13, 0, 1.41421, -4.80872e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09763e-15, 0, 0, 1.76658e-15, 0, 2.63007e-14, 0, 4.50707e-13, 0, 0, 0
0.143026, 0, 7.56657e-13, 0, 1.41421, -7.56657e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29469e-15, 0, 0, 2.83483e-15, 0, 4.26252e-14, 0, 7.07902e-13, 0, 0, 0
0.150917, 0, 1.18448e-12, 0, 1.41421, -1.18448e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14774e-15, 0, 0, 4.52731e-15, 0, 6.87766e-14, 0, 1.10603e-12, 0, 0, 0
0.158808, 0, 1.8447e-12, 0, 1.41421, -1.8447e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.00098e-15, 0, 0, 7.19649e-15, 0, 1.10488e-13, 0, 1.71901e-12, 0, 0, 0
0.166699, 0, 2.8583e-12, 0, 1.41421, -2.8583e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2371e-14, 0, 0, 1.13871e-14, 0, 1.76731e-13, 0, 2.65781e-12, 0, 0, 0
0.17459, 0, 4.40645e-12, 0, 1.41421, -4.40645e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90288e-14, 0, 0, 1.79374e-14, 0, 2.81492e-13, 0, 4.08799e-12, 0, 0, 0
0.182481, 0, 6.75896e-12, 0, 1.41421, -6.75896e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91186e-14, 0, 0, 2.81329e-14, 0, 4.4648e-13, 0, 6.25523e-12, 0, 0, 0
0.190372, 0, 1.03157e-11, 0, 1.41421, -1.03157e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.43295e-14, 0, 0, 4.39376e-14, 0, 7.05268e-13, 0, 9.52211e-12, 0, 0, 0
0.198262, 0, 1.56658e-11, 0, 1.41421, -1.56658e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.71408e-14, 0, 0, 6.83425e-14, 0, 1.10958e-12, 0, 1.44207e-11, 0, 0, 0
0.206153, 0, 2.36734e-11, 0, 1.41421, -2.36734e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01172e-13, 0, 0, 1.05889e-13, 0, 1.73879e-12, 0, 2.17275e-11, 0, 0, 0
0.214044, 0, 3.55989e-11, 0, 1.41421, -3.55989e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51677e-13, 0, 0, 1.63455e-13, 0, 2.71433e-12, 0, 3.25694e-11, 0, 0, 0
