   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_176.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.03459, 8.84312, 5.06455, 4.89409, 3.29289, 3.77857, 0, 4.8941, 4.89415, 4.89417, 4.89423, 4.8942, 4.89599, 5.06064, 4.89409, 4.89409, 4.89409, 4.89409, 4.89409, 4.89409, 4.89409, 4.89409, 4.89409, 4.89409, 4.8941, 4.89409, 4.89409, 4.89573, 4.89409
4.04243, 3.14709, 5.08283, 4.92095, 2.26872, -1.93573, 0, 4.92096, 4.921, 4.92103, 4.92108, 4.92107, 4.92288, 5.07881, 4.92095, 4.92095, 4.92095, 4.92095, 4.92095, 4.92095, 4.92095, 4.92095, 4.92095, 4.92095, 4.92095, 4.92095, 4.92095, 4.92264, 4.92095
4.05027, 5.93977, 5.09927, 4.94778, 2.81776, 0.840505, 0, 4.94779, 4.94783, 4.94786, 4.94791, 4.94792, 4.94974, 5.09517, 4.94778, 4.94778, 4.94778, 4.94778, 4.94778, 4.94778, 4.94778, 4.94778, 4.94778, 4.94778, 4.94778, 4.94778, 4.94778, 4.94951, 4.94778
4.05812, 8.05068, 5.1143, 4.97459, 3.17028, 2.93638, 0, 4.9746, 4.97464, 4.97467, 4.97472, 4.97475, 4.97658, 5.11014, 4.97459, 4.97459, 4.97459, 4.97459, 4.97459, 4.97459, 4.97459, 4.97459, 4.97459, 4.97459, 4.97459, 4.97459, 4.97459, 4.97633, 4.97459
4.06596, 7.87448, 5.1284, 5.0014, 3.14237, 2.74608, 0, 5.0014, 5.00145, 5.00147, 5.00153, 5.00158, 5.00342, 5.12419, 5.0014, 5.0014, 5.0014, 5.0014, 5.0014, 5.0014, 5.0014, 5.0014, 5.0014, 5.0014, 5.0014, 5.0014, 5.0014, 5.00312, 5.0014
4.0738, 3.11586, 5.14203, 5.02821, 2.26183, -2.02617, 0, 5.02822, 5.02826, 5.02829, 5.02834, 5.02842, 5.03026, 5.1378, 5.02821, 5.02821, 5.02821, 5.02821, 5.02821, 5.02821, 5.02821, 5.02821, 5.02821, 5.02821, 5.02821, 5.02821, 5.02821, 5.02989, 5.02821
4.08164, 3.92998, 5.15564, 5.05505, 2.43516, -1.22565, 0, 5.05506, 5.05511, 5.05513, 5.05518, 5.0553, 5.05714, 5.15141, 5.05505, 5.05505, 5.05505, 5.05505, 5.05505, 5.05505, 5.05505, 5.05505, 5.05505, 5.05505, 5.05505, 5.05505, 5.05505, 5.05667, 5.05505
4.08948, 6.12801, 5.16961, 5.08193, 2.85097, 0.958395, 0, 5.08194, 5.08198, 5.08201, 5.08206, 5.08222, 5.08404, 5.16539, 5.08193, 5.08193, 5.08193, 5.08193, 5.08193, 5.08193, 5.08193, 5.08193, 5.08193, 5.08193, 5.08193, 5.08193, 5.08193, 5.08346, 5.08193
4.09732, 7.71749, 5.18428, 5.10885, 3.11729, 2.53322, 0, 5.10886, 5.10891, 5.10893, 5.10899, 5.10919, 5.111, 5.18008, 5.10885, 5.10885, 5.10885, 5.10885, 5.10885, 5.10885, 5.10885, 5.10885, 5.10885, 5.10885, 5.10886, 5.10885, 5.10885, 5.11029, 5.10885
4.10516, 8.06033, 5.1999, 5.13585, 3.1718, 2.86042, 0, 5.13585, 5.1359, 5.13592, 5.13598, 5.13624, 5.13803, 5.19574, 5.13585, 5.13585, 5.13585, 5.13585, 5.13585, 5.13585, 5.13585, 5.13585, 5.13585, 5.13585, 5.13585, 5.13585, 5.13585, 5.13716, 5.13585
4.113, 3.14015, 5.21666, 5.16291, 2.26719, -2.07651, 0, 5.16292, 5.16296, 5.16298, 5.16304, 5.16336, 5.16512, 5.21253, 5.16291, 5.16291, 5.16291, 5.16291, 5.16291, 5.16291, 5.16291, 5.16291, 5.16291, 5.16291, 5.16291, 5.16291, 5.16291, 5.1641, 5.16291
4.12084, 2.07231, 5.23465, 5.19004, 2.018, -3.16234, 0, 5.19005, 5.1901, 5.19012, 5.19018, 5.19056, 5.19229, 5.23055, 5.19004, 5.19004, 5.19004, 5.19004, 5.19004, 5.19004, 5.19004, 5.19004, 5.19004, 5.19004, 5.19005, 5.19004, 5.19004, 5.19111, 5.19004
4.12868, 5.67887, 5.25393, 5.21727, 2.77108, 0.42494, 0, 5.21728, 5.21732, 5.21735, 5.2174, 5.21785, 5.21955, 5.24986, 5.21727, 5.21727, 5.21727, 5.21727, 5.21727, 5.21727, 5.21727, 5.21727, 5.21727, 5.21727, 5.21727, 5.21727, 5.21727, 5.21821, 5.21727
4.13652, 6.9062, 5.27447, 5.24459, 2.98432, 1.63173, 0, 5.24459, 5.24464, 5.24466, 5.24472, 5.24523, 5.2469, 5.27042, 5.24459, 5.24459, 5.24459, 5.24459, 5.24459, 5.24459, 5.24459, 5.24459, 5.24459, 5.24459, 5.24459, 5.24459, 5.24459, 5.2454, 5.24459
4.14436, 7.32342, 5.29622, 5.272, 3.05343, 2.0272, 0, 5.27201, 5.27205, 5.27208, 5.27213, 5.27272, 5.27435, 5.29218, 5.272, 5.272, 5.272, 5.272, 5.272, 5.272, 5.272, 5.272, 5.272, 5.272, 5.272, 5.272, 5.272, 5.2727, 5.272
4.1522, 7.82109, 5.31909, 5.29952, 3.13386, 2.50199, 0, 5.29952, 5.29957, 5.29959, 5.29965, 5.3003, 5.3019, 5.31505, 5.29952, 5.29952, 5.29952, 5.29952, 5.29952, 5.29952, 5.29952, 5.29952, 5.29952, 5.29952, 5.29952, 5.29952, 5.29952, 5.30012, 5.29952
4.16005, 5.16912, 5.34297, 5.32713, 2.67752, -0.173848, 0, 5.32714, 5.32719, 5.32721, 5.32726, 5.32798, 5.32955, 5.33892, 5.32713, 5.32713, 5.32713, 5.32713, 5.32713, 5.32713, 5.32713, 5.32713, 5.32713, 5.32713, 5.32713, 5.32713, 5.32713, 5.32764, 5.32713
4.16789, 6.99529, 5.36774, 5.35486, 2.99922, 1.62755, 0, 5.35486, 5.35491, 5.35493, 5.35499, 5.35577, 5.35731, 5.36367, 5.35486, 5.35486, 5.35486, 5.35486, 5.35486, 5.35486, 5.35486, 5.35486, 5.35486, 5.35486, 5.35486, 5.35486, 5.35486, 5.35529, 5.35486
4.17573, 4.99493, 5.39329, 5.38269, 2.64479, -0.398356, 0, 5.38269, 5.38274, 5.38276, 5.38282, 5.38365, 5.38518, 5.38918, 5.38269, 5.38269, 5.38269, 5.38269, 5.38269, 5.38269, 5.38269, 5.38269, 5.38269, 5.38269, 5.38269, 5.38269, 5.38269, 5.38307, 5.38269
4.18357, 4.99528, 5.41949, 5.41063, 2.64486, -0.424215, 0, 5.41063, 5.41068, 5.4107, 5.41076, 5.41163, 5.41316, 5.41535, 5.41063, 5.41063, 5.41063, 5.41063, 5.41063, 5.41063, 5.41063, 5.41063, 5.41063, 5.41063, 5.41063, 5.41063, 5.41063, 5.41097, 5.41063
4.19141, 2.99529, 5.44626, 5.43868, 2.23501, -2.45097, 0, 5.43868, 5.43873, 5.43875, 5.43881, 5.43971, 5.44125, 5.44206, 5.43868, 5.43868, 5.43868, 5.43868, 5.43868, 5.43868, 5.43868, 5.43868, 5.43868, 5.43868, 5.43868, 5.43868, 5.43868, 5.439, 5.43868
4.19925, 8.69126, 5.4735, 5.46683, 3.26975, 3.21777, 0, 5.46684, 5.46689, 5.46691, 5.46696, 5.46788, 5.46946, 5.46922, 5.46683, 5.46683, 5.46683, 5.46683, 5.46683, 5.46683, 5.46683, 5.46683, 5.46683, 5.46683, 5.46684, 5.46683, 5.46683, 5.46716, 5.46683
4.20709, 3.29896, 5.50114, 5.4951, 2.30195, -2.20218, 0, 5.49511, 5.49516, 5.49518, 5.49523, 5.49616, 5.49779, 5.49676, 5.4951, 5.4951, 5.4951, 5.4951, 5.4951, 5.4951, 5.4951, 5.4951, 5.4951, 5.4951, 5.4951, 5.4951, 5.4951, 5.49546, 5.4951
4.21493, 8.57074, 5.52913, 5.52348, 3.25127, 3.04162, 0, 5.52349, 5.52353, 5.52356, 5.52361, 5.52453, 5.52626, 5.52462, 5.52348, 5.52348, 5.52348, 5.52348, 5.52348, 5.52348, 5.52348, 5.52348, 5.52348, 5.52348, 5.52348, 5.52348, 5.52348, 5.52389, 5.52348
4.22277, 9.09405, 5.55743, 5.55197, 3.33077, 3.53663, 0, 5.55197, 5.55202, 5.55204, 5.5521, 5.55299, 5.55486, 5.55274, 5.55197, 5.55197, 5.55197, 5.55197, 5.55197, 5.55197, 5.55197, 5.55197, 5.55197, 5.55197, 5.55197, 5.55197, 5.55197, 5.55246, 5.55197
4.23061, 9.87662, 5.58603, 5.58056, 3.44625, 4.29059, 0, 5.58057, 5.58062, 5.58064, 5.5807, 5.58156, 5.58364, 5.58108, 5.58056, 5.58056, 5.58056, 5.58056, 5.58056, 5.58056, 5.58056, 5.58056, 5.58056, 5.58056, 5.58057, 5.58056, 5.58056, 5.58118, 5.58056
4.23845, 8.09921, 5.61493, 5.60927, 3.17793, 2.48428, 0, 5.60928, 5.60932, 5.60934, 5.6094, 5.61022, 5.61261, 5.6096, 5.60927, 5.60927, 5.60927, 5.60927, 5.60927, 5.60927, 5.60927, 5.60927, 5.60927, 5.60927, 5.60927, 5.60927, 5.60927, 5.61003, 5.60927
4.24629, 8.10372, 5.64418, 5.63808, 3.17863, 2.45954, 0, 5.63809, 5.63814, 5.63816, 5.63821, 5.63898, 5.64183, 5.6383, 5.63808, 5.63808, 5.63808, 5.63808, 5.63808, 5.63808, 5.63808, 5.63808, 5.63808, 5.63808, 5.63808, 5.63808, 5.63808, 5.63904, 5.63808
4.25413, 5.99033, 5.67383, 5.667, 2.82672, 0.3165, 0, 5.66701, 5.66706, 5.66708, 5.66713, 5.66784, 5.67138, 5.66714, 5.667, 5.667, 5.667, 5.667, 5.667, 5.667, 5.667, 5.667, 5.667, 5.667, 5.66701, 5.667, 5.667, 5.66821, 5.667
4.26198, 10.8697, 5.704, 5.69603, 3.58744, 5.16573, 0, 5.69603, 5.69608, 5.6961, 5.69616, 5.6968, 5.70137, 5.69611, 5.69603, 5.69603, 5.69603, 5.69603, 5.69603, 5.69603, 5.69603, 5.69603, 5.69603, 5.69603, 5.69603, 5.69603, 5.69603, 5.69752, 5.69603
4.26982, 11.1112, 5.73487, 5.72516, 3.62094, 5.37631, 0, 5.72517, 5.72521, 5.72524, 5.72529, 5.72587, 5.73198, 5.72521, 5.72516, 5.72516, 5.72516, 5.72516, 5.72516, 5.72516, 5.72516, 5.72516, 5.72516, 5.72516, 5.72516, 5.72516, 5.72516, 5.72701, 5.72516
4.27766, 4.86462, 5.76666, 5.75439, 2.62004, -0.902037, 0, 5.7544, 5.75445, 5.75447, 5.75453, 5.75504, 5.76345, 5.75443, 5.75439, 5.75439, 5.75439, 5.75439, 5.75439, 5.75439, 5.75439, 5.75439, 5.75439, 5.75439, 5.7544, 5.75439, 5.75439, 5.75665, 5.75439
4.2855, 7.98796, 5.79973, 5.78374, 3.16037, 2.18823, 0, 5.78374, 5.78379, 5.78381, 5.78387, 5.78431, 5.79611, 5.78376, 5.78374, 5.78374, 5.78374, 5.78374, 5.78374, 5.78374, 5.78374, 5.78374, 5.78374, 5.78374, 5.78374, 5.78374, 5.78374, 5.78648, 5.78374
4.29334, 7.11842, 5.83453, 5.81318, 3.01967, 1.28389, 0, 5.81319, 5.81323, 5.81326, 5.81331, 5.8137, 5.83044, 5.81319, 5.81318, 5.81318, 5.81318, 5.81318, 5.81318, 5.81318, 5.81318, 5.81318, 5.81318, 5.81318, 5.81318, 5.81318, 5.81318, 5.81647, 5.81318
4.30118, 10.1228, 5.8717, 5.84272, 3.48178, 4.2511, 0, 5.84273, 5.84278, 5.8428, 5.84285, 5.84318, 5.86704, 5.84273, 5.84272, 5.84272, 5.84272, 5.84272, 5.84272, 5.84272, 5.84272, 5.84272, 5.84272, 5.84272, 5.84272, 5.84272, 5.84272, 5.84665, 5.84272
4.30902, 5.12801, 5.91206, 5.87237, 2.66983, -0.784053, 0, 5.87238, 5.87242, 5.87244, 5.8725, 5.87277, 5.90674, 5.87237, 5.87237, 5.87237, 5.87237, 5.87237, 5.87237, 5.87237, 5.87237, 5.87237, 5.87237, 5.87237, 5.87237, 5.87237, 5.87237, 5.877, 5.87237
4.31686, 5.85771, 5.95664, 5.90211, 2.80316, -0.0989347, 0, 5.90212, 5.90217, 5.90219, 5.90225, 5.90247, 5.95059, 5.90212, 5.90211, 5.90211, 5.90211, 5.90211, 5.90211, 5.90211, 5.90211, 5.90211, 5.90211, 5.90211, 5.90212, 5.90211, 5.90211, 5.90753, 5.90211
4.3247, 5.13263, 6.00676, 5.93196, 2.6707, -0.874129, 0, 5.93197, 5.93202, 5.93204, 5.93209, 5.93228, 5.99988, 5.93196, 5.93196, 5.93196, 5.93196, 5.93196, 5.93196, 5.93196, 5.93196, 5.93196, 5.93196, 5.93196, 5.93196, 5.93196, 5.93196, 5.93824, 5.93196
4.33254, 7.71053, 6.06398, 5.96191, 3.11617, 1.64656, 0, 5.96192, 5.96196, 5.96199, 5.96204, 5.96219, 6.0562, 5.96191, 5.96191, 5.96191, 5.96191, 5.96191, 5.96191, 5.96191, 5.96191, 5.96191, 5.96191, 5.96191, 5.96191, 5.96191, 5.96191, 5.96913, 5.96191
4.34038, 6.99037, 6.13016, 5.99195, 2.99839, 0.860208, 0, 5.99196, 5.99201, 5.99203, 5.99209, 5.99221, 6.12141, 5.99195, 5.99195, 5.99195, 5.99195, 5.99195, 5.99195, 5.99195, 5.99195, 5.99195, 5.99195, 5.99195, 5.99196, 5.99195, 5.99195, 6.00018, 5.99195
4.34822, 6.9903, 6.20745, 6.0221, 2.99838, 0.782848, 0, 6.02211, 6.02215, 6.02218, 6.02223, 6.02233, 6.19766, 6.0221, 6.0221, 6.0221, 6.0221, 6.0221, 6.0221, 6.0221, 6.0221, 6.0221, 6.0221, 6.0221, 6.0221, 6.0221, 6.0221, 6.03138, 6.0221
4.35606, 3.1399, 6.2982, 6.05235, 2.26713, -3.1583, 0, 6.05236, 6.0524, 6.05243, 6.05249, 6.05256, 6.28733, 6.05235, 6.05235, 6.05235, 6.05235, 6.05235, 6.05235, 6.05235, 6.05235, 6.05235, 6.05235, 6.05235, 6.05235, 6.05235, 6.05235, 6.06273, 6.05235
4.3639, 8.84102, 6.40489, 6.0827, 3.29257, 2.43613, 0, 6.0827, 6.08275, 6.08277, 6.08283, 6.08289, 6.39291, 6.0827, 6.0827, 6.0827, 6.0827, 6.0827, 6.0827, 6.0827, 6.0827, 6.0827, 6.0827, 6.0827, 6.0827, 6.0827, 6.0827, 6.0942, 6.0827
4.37175, 6.14451, 6.53004, 6.11314, 2.85386, -0.385522, 0, 6.11315, 6.1132, 6.11322, 6.11329, 6.11333, 6.51695, 6.11314, 6.11314, 6.11314, 6.11314, 6.11314, 6.11314, 6.11314, 6.11314, 6.11314, 6.11314, 6.11314, 6.11315, 6.11314, 6.11314, 6.12577, 6.11314
4.37959, 10.8359, 6.67602, 6.14369, 3.58272, 4.15989, 0, 6.1437, 6.14375, 6.14377, 6.14384, 6.14387, 6.66184, 6.14369, 6.14369, 6.14369, 6.14369, 6.14369, 6.14369, 6.14369, 6.14369, 6.14369, 6.14369, 6.14369, 6.1437, 6.14369, 6.14369, 6.15741, 6.14369
4.38743, 5.99058, 6.84484, 6.17434, 2.82676, -0.854258, 0, 6.17435, 6.1744, 6.17442, 6.1745, 6.17451, 6.82962, 6.17434, 6.17434, 6.17434, 6.17434, 6.17434, 6.17434, 6.17434, 6.17434, 6.17434, 6.17434, 6.17434, 6.17435, 6.17434, 6.17434, 6.18911, 6.17434
4.39527, 9.66722, 7.03797, 6.2051, 3.41573, 2.62925, 0, 6.20511, 6.20515, 6.20517, 6.20526, 6.20526, 7.02179, 6.2051, 6.2051, 6.2051, 6.2051, 6.2051, 6.2051, 6.2051, 6.2051, 6.2051, 6.2051, 6.2051, 6.2051, 6.2051, 6.2051, 6.22082, 6.2051
4.40311, 11.9851, 7.25603, 6.23595, 3.73966, 4.72904, 0, 6.23596, 6.236, 6.23603, 6.23612, 6.23611, 7.23899, 6.23595, 6.23595, 6.23595, 6.23595, 6.23595, 6.23595, 6.23595, 6.23595, 6.23595, 6.23595, 6.23595, 6.23595, 6.23595, 6.23595, 6.25252, 6.23595
4.41095, 9.98587, 7.4986, 6.2669, 3.46206, 2.48727, 0, 6.26691, 6.26696, 6.26698, 6.26709, 6.26706, 7.48083, 6.2669, 6.2669, 6.2669, 6.2669, 6.2669, 6.2669, 6.2669, 6.2669, 6.2669, 6.2669, 6.2669, 6.2669, 6.2669, 6.2669, 6.28419, 6.2669
4.41879, 5.49219, 7.76404, 6.29796, 2.73719, -2.27184, 0, 6.29797, 6.29802, 6.29804, 6.29817, 6.29812, 7.74568, 6.29796, 6.29796, 6.29796, 6.29796, 6.29796, 6.29796, 6.29796, 6.29796, 6.29796, 6.29796, 6.29796, 6.29796, 6.29796, 6.29796, 6.31581, 6.29796
4.42663, 5.99241, 8.04917, 6.32911, 2.82709, -2.05676, 0, 6.32912, 6.32917, 6.32919, 6.32934, 6.32928, 8.03039, 6.32911, 6.32911, 6.32911, 6.32911, 6.32911, 6.32911, 6.32911, 6.32911, 6.32911, 6.32911, 6.32911, 6.32912, 6.32911, 6.32911, 6.34736, 6.32911
4.43447, 10.4719, 8.34947, 6.36037, 3.53156, 2.12244, 0, 6.36038, 6.36042, 6.36045, 6.36063, 6.36053, 8.33043, 6.36037, 6.36037, 6.36037, 6.36037, 6.36037, 6.36037, 6.36037, 6.36037, 6.36037, 6.36037, 6.36037, 6.36037, 6.36037, 6.36037, 6.37883, 6.36037
4.44231, 9.33792, 8.65891, 6.39172, 3.36718, 0.679007, 0, 6.39173, 6.39177, 6.3918, 6.39203, 6.39189, 8.63979, 6.39172, 6.39172, 6.39172, 6.39172, 6.39172, 6.39172, 6.39172, 6.39172, 6.39172, 6.39172, 6.39172, 6.39172, 6.39172, 6.39172, 6.41023, 6.39172
4.45015, 16.9192, 8.97016, 6.42317, 4.34962, 7.94903, 0, 6.42318, 6.42322, 6.42324, 6.42353, 6.42334, 8.9511, 6.42317, 6.42317, 6.42317, 6.42317, 6.42317, 6.42317, 6.42317, 6.42317, 6.42317, 6.42317, 6.42317, 6.42317, 6.42317, 6.42317, 6.44155, 6.42317
4.45799, 10.8803, 9.27491, 6.45471, 3.58892, 1.6054, 0, 6.45472, 6.45477, 6.45479, 6.45515, 6.45489, 9.25605, 6.45471, 6.45471, 6.45471, 6.45471, 6.45471, 6.45471, 6.45471, 6.45471, 6.45471, 6.45471, 6.45471, 6.45472, 6.45471, 6.45471, 6.47282, 6.45471
4.46583, 5.1715, 9.56417, 6.48635, 2.67797, -4.39267, 0, 6.48636, 6.48641, 6.48643, 6.48688, 6.48653, 9.54562, 6.48635, 6.48635, 6.48635, 6.48635, 6.48635, 6.48635, 6.48635, 6.48635, 6.48635, 6.48635, 6.48635, 6.48635, 6.48635, 6.48635, 6.50406, 6.48635
4.47367, 6.61896, 9.82883, 6.51808, 2.93581, -3.20987, 0, 6.51809, 6.51814, 6.51816, 6.51873, 6.51826, 9.81066, 6.51808, 6.51808, 6.51808, 6.51808, 6.51808, 6.51808, 6.51808, 6.51808, 6.51808, 6.51808, 6.51808, 6.51808, 6.51808, 6.51808, 6.53528, 6.51808
4.48152, 10.1734, 10.0602, 6.54991, 3.48903, 0.113188, 0, 6.54992, 6.54996, 6.54999, 6.55071, 6.55009, 10.0424, 6.54991, 6.54991, 6.54991, 6.54991, 6.54991, 6.54991, 6.54991, 6.54991, 6.54991, 6.54991, 6.54991, 6.54991, 6.54991, 6.54991, 6.56652, 6.54991
4.48936, 11.4166, 10.2503, 6.58182, 3.66287, 1.1663, 0, 6.58183, 6.58188, 6.5819, 6.58281, 6.58201, 10.233, 6.58182, 6.58182, 6.58182, 6.58182, 6.58182, 6.58182, 6.58182, 6.58182, 6.58182, 6.58182, 6.58182, 6.58182, 6.58182, 6.58182, 6.5978, 6.58182
4.4972, 11.1382, 10.3929, 6.61382, 3.62466, 0.745307, 0, 6.61383, 6.61388, 6.6139, 6.61505, 6.61401, 10.376, 6.61382, 6.61382, 6.61382, 6.61382, 6.61382, 6.61382, 6.61382, 6.61382, 6.61382, 6.61382, 6.61382, 6.61383, 6.61382, 6.61382, 6.62915, 6.61382
4.50504, 9.99514, 10.4834, 6.64592, 3.4634, -0.488238, 0, 6.64592, 6.64597, 6.64599, 6.64742, 6.64611, 10.4669, 6.64592, 6.64592, 6.64592, 6.64592, 6.64592, 6.64592, 6.64592, 6.64592, 6.64592, 6.64592, 6.64592, 6.64592, 6.64592, 6.64592, 6.66059, 6.64592
4.51288, 6.59975, 10.5194, 6.67809, 2.93253, -3.91967, 0, 6.6781, 6.67814, 6.67816, 6.67994, 6.67828, 10.5032, 6.67809, 6.67809, 6.67809, 6.67809, 6.67809, 6.67809, 6.67809, 6.67809, 6.67809, 6.67809, 6.67809, 6.67809, 6.67809, 6.67809, 6.69213, 6.67809
4.52072, 12.3902, 10.501, 6.71035, 3.79344, 1.88921, 0, 6.71035, 6.7104, 6.71042, 6.71262, 6.71055, 10.4849, 6.71035, 6.71035, 6.71035, 6.71035, 6.71035, 6.71035, 6.71035, 6.71035, 6.71035, 6.71035, 6.71035, 6.71035, 6.71035, 6.71035, 6.72379, 6.71035
4.52856, 9.59046, 10.4304, 6.74269, 3.40448, -0.83995, 0, 6.7427, 6.74274, 6.74277, 6.74546, 6.74289, 10.4144, 6.74269, 6.74269, 6.74269, 6.74269, 6.74269, 6.74269, 6.74269, 6.74269, 6.74269, 6.74269, 6.74269, 6.74269, 6.74269, 6.74269, 6.75558, 6.74269
4.5364, 8.58037, 10.3121, 6.77511, 3.25275, -1.73171, 0, 6.77512, 6.77517, 6.77519, 6.77846, 6.77532, 10.296, 6.77511, 6.77511, 6.77511, 6.77511, 6.77511, 6.77511, 6.77511, 6.77511, 6.77511, 6.77511, 6.77511, 6.77512, 6.77511, 6.77511, 6.78748, 6.77511
4.54424, 15.9858, 10.1523, 6.80762, 4.24097, 5.83348, 0, 6.80763, 6.80767, 6.8077, 6.81163, 6.80783, 10.1361, 6.80762, 6.80762, 6.80762, 6.80762, 6.80762, 6.80762, 6.80762, 6.80762, 6.80762, 6.80762, 6.80762, 6.80762, 6.80762, 6.80762, 6.8195, 6.80762
4.55208, 10.4046, 9.95881, 6.8402, 3.52202, 0.445824, 0, 6.84021, 6.84026, 6.84028, 6.84496, 6.84042, 9.94226, 6.8402, 6.8402, 6.8402, 6.8402, 6.8402, 6.8402, 6.8402, 6.8402, 6.8402, 6.8402, 6.8402, 6.8402, 6.8402, 6.8402, 6.85164, 6.8402
4.55992, 8.99053, 9.74014, 6.87286, 3.3152, -0.749611, 0, 6.87287, 6.87292, 6.87294, 6.87846, 6.87308, 9.72318, 6.87286, 6.87286, 6.87286, 6.87286, 6.87286, 6.87286, 6.87286, 6.87286, 6.87286, 6.87286, 6.87286, 6.87287, 6.87286, 6.87286, 6.88387, 6.87286
4.56776, 6.56134, 9.50523, 6.90561, 2.92598, -2.94389, 0, 6.90562, 6.90566, 6.90568, 6.91211, 6.90583, 9.48776, 6.90561, 6.90561, 6.90561, 6.90561, 6.90561, 6.90561, 6.90561, 6.90561, 6.90561, 6.90561, 6.90561, 6.90561, 6.90561, 6.90561, 6.9162, 6.90561
4.5756, 9.20254, 9.26291, 6.93842, 3.34702, -0.0603666, 0, 6.93843, 6.93848, 6.9385, 6.94591, 6.93865, 9.24486, 6.93842, 6.93842, 6.93842, 6.93842, 6.93842, 6.93842, 6.93842, 6.93842, 6.93842, 6.93842, 6.93842, 6.93843, 6.93842, 6.93842, 6.94862, 6.93842
4.58345, 12.7685, 9.02132, 6.97132, 3.84298, 3.74714, 0, 6.97132, 6.97137, 6.97139, 6.97983, 6.97155, 9.00264, 6.97132, 6.97132, 6.97132, 6.97132, 6.97132, 6.97132, 6.97132, 6.97132, 6.97132, 6.97132, 6.97132, 6.97132, 6.97132, 6.97132, 6.98112, 6.97132
4.59129, 5.87301, 8.78771, 7.00429, 2.80589, -2.9147, 0, 7.00429, 7.00434, 7.00436, 7.01385, 7.00452, 8.76836, 7.00429, 7.00429, 7.00429, 7.00429, 7.00429, 7.00429, 7.00429, 7.00429, 7.00429, 7.00429, 7.00429, 7.00429, 7.00429, 7.00429, 7.0137, 7.00429
4.59913, 12.6494, 8.56801, 7.03733, 3.82746, 4.08141, 0, 7.03734, 7.03739, 7.03741, 7.04795, 7.03757, 8.54799, 7.03733, 7.03733, 7.03733, 7.03733, 7.03733, 7.03733, 7.03733, 7.03733, 7.03733, 7.03733, 7.03733, 7.03733, 7.03733, 7.03733, 7.04635, 7.03733
4.60697, 9.88729, 8.3668, 7.07045, 3.4478, 1.52049, 0, 7.07046, 7.07051, 7.07053, 7.08209, 7.07069, 8.34615, 7.07045, 7.07045, 7.07045, 7.07045, 7.07045, 7.07045, 7.07045, 7.07045, 7.07045, 7.07045, 7.07045, 7.07045, 7.07045, 7.07045, 7.07908, 7.07045
4.61481, 13.6158, 8.18727, 7.10365, 3.95168, 5.42854, 0, 7.10365, 7.1037, 7.10372, 7.11625, 7.10389, 8.16602, 7.10365, 7.10365, 7.10365, 7.10365, 7.10365, 7.10365, 7.10365, 7.10365, 7.10365, 7.10365, 7.10365, 7.10365, 7.10365, 7.10365, 7.1119, 7.10365
4.62265, 9.36506, 8.03119, 7.13691, 3.37121, 1.33387, 0, 7.13692, 7.13697, 7.13699, 7.15039, 7.13716, 8.00943, 7.13691, 7.13691, 7.13691, 7.13691, 7.13691, 7.13691, 7.13691, 7.13691, 7.13691, 7.13691, 7.13691, 7.13691, 7.13691, 7.13691, 7.14479, 7.13691
4.63049, 3.99033, 7.89914, 7.17025, 2.44752, -3.90881, 0, 7.17026, 7.17031, 7.17033, 7.18449, 7.17051, 7.87699, 7.17025, 7.17025, 7.17025, 7.17025, 7.17025, 7.17025, 7.17025, 7.17025, 7.17025, 7.17025, 7.17025, 7.17025, 7.17025, 7.17025, 7.17778, 7.17025
4.63833, 7.99058, 7.7907, 7.20366, 3.16079, 0.199883, 0, 7.20367, 7.20372, 7.20374, 7.2185, 7.20392, 7.76827, 7.20366, 7.20366, 7.20366, 7.20366, 7.20366, 7.20366, 7.20366, 7.20366, 7.20366, 7.20366, 7.20366, 7.20367, 7.20366, 7.20366, 7.21085, 7.20366
4.64617, 9.75168, 7.70459, 7.23715, 3.42807, 2.04709, 0, 7.23716, 7.2372, 7.23723, 7.25242, 7.23741, 7.68206, 7.23715, 7.23715, 7.23715, 7.23715, 7.23715, 7.23715, 7.23715, 7.23715, 7.23715, 7.23715, 7.23715, 7.23715, 7.23715, 7.23715, 7.24401, 7.23715
4.65401, 11.0227, 7.63902, 7.2707, 3.6087, 3.38371, 0, 7.27071, 7.27076, 7.27078, 7.28621, 7.27097, 7.61654, 7.2707, 7.2707, 7.2707, 7.2707, 7.2707, 7.2707, 7.2707, 7.2707, 7.2707, 7.2707, 7.2707, 7.2707, 7.2707, 7.2707, 7.27726, 7.2707
4.66185, 7.44001, 7.59178, 7.30433, 3.07246, -0.151774, 0, 7.30434, 7.30438, 7.30441, 7.31988, 7.3046, 7.56955, 7.30433, 7.30433, 7.30433, 7.30433, 7.30433, 7.30433, 7.30433, 7.30433, 7.30433, 7.30433, 7.30433, 7.30433, 7.30433, 7.30433, 7.3106, 7.30433
