   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_60.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.163949, 0, 4.49003e-16, 0, 1.41421, -4.49003e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84993e-18, 0, 0, 1.00448e-20, 7.12941e-20, 0, 4.46072e-16, 0, 0, 0
0.171818, 0, 8.45242e-16, 0, 1.41421, -8.45242e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.36493e-18, 0, 0, 1.92008e-20, 1.36635e-19, 0, 8.39721e-16, 0, 0, 0
0.179687, 0, 1.5776e-15, 0, 1.41421, -1.5776e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00133e-17, 0, 0, 3.64025e-20, 2.59725e-19, 0, 1.56729e-15, 0, 0, 0
0.187556, 0, 2.91977e-15, 0, 1.41421, -2.91977e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85322e-17, 0, 0, 6.84598e-20, 4.89755e-19, 0, 2.90068e-15, 0, 0, 0
0.195425, 0, 5.35889e-15, 0, 1.41421, -5.35889e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40134e-17, 0, 0, 1.27727e-19, 9.16267e-19, 0, 5.32383e-15, 0, 0, 0
0.203294, 0, 9.75477e-15, 0, 1.41421, -9.75477e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.19141e-17, 0, 0, 2.36447e-19, 1.70099e-18, 0, 9.69092e-15, 0, 0, 0
0.211163, 0, 1.76121e-14, 0, 1.41421, -1.76121e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11785e-16, 0, 0, 4.34349e-19, 3.13384e-18, 0, 1.74967e-14, 0, 0, 0
0.219032, 0, 3.15421e-14, 0, 1.41421, -3.15421e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00198e-16, 0, 0, 7.91854e-19, 5.73062e-18, 0, 3.13353e-14, 0, 0, 0
0.226901, 0, 5.60381e-14, 0, 1.41421, -5.60381e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55673e-16, 0, 0, 1.43285e-18, 1.04023e-17, 0, 5.56706e-14, 0, 0, 0
0.234769, 0, 9.87686e-14, 0, 1.41421, -9.87686e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.26883e-16, 0, 0, 2.5737e-18, 1.87462e-17, 0, 9.81204e-14, 0, 0, 0
0.242638, 0, 1.72711e-13, 0, 1.41421, -1.72711e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0962e-15, 0, 0, 4.5895e-18, 3.35431e-17, 0, 1.71577e-13, 0, 0, 0
0.250507, 0, 2.99648e-13, 0, 1.41421, -2.99648e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90188e-15, 0, 0, 8.12608e-18, 5.96009e-17, 0, 2.97678e-13, 0, 0, 0
0.258376, 0, 5.15838e-13, 0, 1.41421, -5.15838e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2741e-15, 0, 0, 1.42879e-17, 1.05181e-16, 0, 5.12444e-13, 0, 0, 0
0.266245, 0, 8.81134e-13, 0, 1.41421, -8.81134e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.59281e-15, 0, 0, 2.4951e-17, 1.8437e-16, 0, 8.75331e-13, 0, 0, 0
0.274114, 0, 1.49354e-12, 0, 1.41421, -1.49354e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.48027e-15, 0, 0, 4.32831e-17, 3.21056e-16, 0, 1.4837e-12, 0, 0, 0
0.281983, 0, 2.5122e-12, 0, 1.41421, -2.5122e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5947e-14, 0, 0, 7.46004e-17, 5.55479e-16, 0, 2.49562e-12, 0, 0, 0
0.289852, 0, 4.19342e-12, 0, 1.41421, -4.19342e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6621e-14, 0, 0, 1.27779e-16, 9.55038e-16, 0, 4.16572e-12, 0, 0, 0
0.297721, 0, 6.94663e-12, 0, 1.41421, -6.94663e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.41032e-14, 0, 0, 2.17559e-16, 1.63198e-15, 0, 6.90068e-12, 0, 0, 0
0.30559, 0, 1.14204e-11, 0, 1.41421, -1.14204e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25161e-14, 0, 0, 3.68306e-16, 2.77223e-15, 0, 1.13448e-11, 0, 0, 0
0.313459, 0, 1.86341e-11, 1.12104e-44, 1.41421, -1.86341e-11, 0, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.1834e-13, 1.12104e-44, 1.12104e-44, 6.20145e-16, 4.6823e-15, 1.12104e-44, 1.85105e-11, 1.12104e-44, 1.12104e-44, 1.12104e-44
0.321328, 0, 3.01761e-11, 2.10195e-43, 1.41421, -3.01761e-11, 0, 2.10195e-43, 2.10195e-43, 2.10195e-43, 2.10195e-43, 2.10195e-43, 2.10195e-43, 2.10195e-43, 2.10195e-43, 2.10195e-43, 2.10195e-43, 2.10195e-43, 2.10195e-43, 1.91681e-13, 2.10195e-43, 2.10195e-43, 1.03892e-15, 7.86513e-15, 2.10195e-43, 2.99755e-11, 2.10195e-43, 2.10195e-43, 2.10195e-43
0.329197, 0, 4.85019e-11, 3.1291e-42, 1.41421, -4.85019e-11, 0, 3.1291e-42, 3.1291e-42, 3.1291e-42, 3.1291e-42, 3.1291e-42, 3.1291e-42, 3.1291e-42, 3.1291e-42, 3.1291e-42, 3.1291e-42, 3.1291e-42, 3.1291e-42, 3.08172e-13, 3.1291e-42, 3.1291e-42, 1.73236e-15, 1.31427e-14, 3.1291e-42, 4.81788e-11, 3.1291e-42, 3.1291e-42, 3.1291e-42
0.337066, 0, 7.7376e-11, 4.14658e-41, 1.41421, -7.7376e-11, 0, 4.14658e-41, 4.14658e-41, 4.14658e-41, 4.14658e-41, 4.14658e-41, 4.14658e-41, 4.14658e-41, 4.14658e-41, 4.14658e-41, 4.14658e-41, 4.14658e-41, 4.14658e-41, 4.91803e-13, 4.14658e-41, 4.14658e-41, 2.87638e-15, 2.18534e-14, 4.14658e-41, 7.68594e-11, 4.14658e-41, 4.14658e-41, 4.14658e-41
0.344935, 0, 1.22523e-10, 4.91381e-40, 1.41421, -1.22523e-10, 0, 4.91381e-40, 4.91381e-40, 4.91381e-40, 4.91381e-40, 4.91381e-40, 4.91381e-40, 4.91381e-40, 4.91381e-40, 4.91381e-40, 4.91381e-40, 4.91381e-40, 4.91381e-40, 7.79095e-13, 4.91381e-40, 4.91381e-40, 4.75778e-15, 3.61703e-14, 4.91381e-40, 1.21703e-10, 4.91381e-40, 4.91381e-40, 4.91381e-40
0.352804, 0, 1.92577e-10, 5.24763e-39, 1.41421, -1.92577e-10, 0, 5.24763e-39, 5.24763e-39, 5.24763e-39, 5.24763e-39, 5.24763e-39, 5.24763e-39, 5.24763e-39, 5.24763e-39, 5.24763e-39, 5.24763e-39, 5.24763e-39, 5.24763e-39, 1.22521e-12, 5.24763e-39, 5.24763e-39, 7.84371e-15, 5.96123e-14, 5.24763e-39, 1.91284e-10, 5.24763e-39, 5.24763e-39, 5.24763e-39
0.360673, 0, 3.00454e-10, 5.07615e-38, 1.41421, -3.00454e-10, 0, 5.07615e-38, 5.07615e-38, 5.07615e-38, 5.07615e-38, 5.07615e-38, 5.07615e-38, 5.07615e-38, 5.07615e-38, 5.07615e-38, 5.07615e-38, 5.07615e-38, 5.07615e-38, 1.91283e-12, 5.07615e-38, 5.07615e-38, 1.28948e-14, 9.78669e-14, 5.07615e-38, 2.9843e-10, 5.07615e-38, 5.07615e-38, 5.07615e-38
0.368542, 0, 4.6532e-10, 4.47228e-37, 1.41421, -4.6532e-10, 0, 4.47228e-37, 4.47228e-37, 4.47228e-37, 4.47228e-37, 4.47228e-37, 4.47228e-37, 4.47228e-37, 4.47228e-37, 4.47228e-37, 4.47228e-37, 4.47228e-37, 4.47228e-37, 2.96487e-12, 4.47228e-37, 4.47228e-37, 2.11496e-14, 1.60115e-13, 4.47228e-37, 4.62174e-10, 4.47228e-37, 4.47228e-37, 4.47228e-37
0.376411, 0, 7.15384e-10, 3.60696e-36, 1.41421, -7.15384e-10, 0, 3.60696e-36, 3.60696e-36, 3.60696e-36, 3.60696e-36, 3.60696e-36, 3.60696e-36, 3.60696e-36, 3.60696e-36, 3.60696e-36, 3.60696e-36, 3.60696e-36, 3.60696e-36, 4.56276e-12, 3.60696e-36, 3.60696e-36, 3.46258e-14, 2.61161e-13, 3.60696e-36, 7.10525e-10, 3.60696e-36, 3.60696e-36, 3.60696e-36
0.384279, 0, 1.09182e-09, 2.67639e-35, 1.41421, -1.09182e-09, 0, 2.67639e-35, 2.67639e-35, 2.67639e-35, 2.67639e-35, 2.67639e-35, 2.67639e-35, 2.67639e-35, 2.67639e-35, 2.67639e-35, 2.67639e-35, 2.67639e-35, 2.67639e-35, 6.97217e-12, 2.67639e-35, 2.67639e-35, 5.66121e-14, 4.24872e-13, 2.67639e-35, 1.08437e-09, 2.67639e-35, 2.67639e-35, 2.67639e-35
0.392148, 0, 1.65428e-09, 1.83516e-34, 1.41421, -1.65428e-09, 0, 1.83516e-34, 1.83516e-34, 1.83516e-34, 1.83516e-34, 1.83516e-34, 1.83516e-34, 1.83516e-34, 1.83516e-34, 1.83516e-34, 1.83516e-34, 1.83516e-34, 1.83516e-34, 1.05793e-11, 1.83516e-34, 1.83516e-34, 9.24719e-14, 6.8972e-13, 1.83516e-34, 1.64292e-09, 1.83516e-34, 1.83516e-34, 1.83516e-34
0.400017, 0, 2.4884e-09, 1.24628e-33, 1.41421, -2.4884e-09, 0, 1.24628e-33, 1.24628e-33, 1.24628e-33, 1.24628e-33, 1.24628e-33, 1.24628e-33, 1.24628e-33, 1.24628e-33, 1.24628e-33, 1.24628e-33, 1.24628e-33, 1.24628e-33, 1.59416e-11, 1.24628e-33, 1.24628e-33, 1.50955e-13, 1.11773e-12, 1.24628e-33, 2.47119e-09, 1.24628e-33, 1.24628e-33, 1.24628e-33
0.407886, 0, 3.71625e-09, 8.08451e-33, 1.41421, -3.71625e-09, 0, 8.08451e-33, 8.08451e-33, 8.08451e-33, 8.08451e-33, 8.08451e-33, 8.08451e-33, 8.08451e-33, 8.08451e-33, 8.08451e-33, 8.08451e-33, 8.08451e-33, 8.08451e-33, 2.38575e-11, 8.08451e-33, 8.08451e-33, 2.46337e-13, 1.80891e-12, 8.08451e-33, 3.69034e-09, 8.08451e-33, 8.08451e-33, 8.08451e-33
0.415755, 0, 5.51039e-09, 4.9187e-32, 1.41421, -5.51039e-09, 0, 4.9187e-32, 4.9187e-32, 4.9187e-32, 4.9187e-32, 4.9187e-32, 4.9187e-32, 4.9187e-32, 4.9187e-32, 4.9187e-32, 4.9187e-32, 4.9187e-32, 4.9187e-32, 3.54633e-11, 4.9187e-32, 4.9187e-32, 4.01896e-13, 2.92458e-12, 4.9187e-32, 5.4716e-09, 4.9187e-32, 4.9187e-32, 4.9187e-32
0.423624, 0, 8.11276e-09, 2.79883e-31, 1.41421, -8.11276e-09, 0, 2.79883e-31, 2.79883e-31, 2.79883e-31, 2.79883e-31, 2.79883e-31, 2.79883e-31, 2.79883e-31, 2.79883e-31, 2.79883e-31, 2.79883e-31, 2.79883e-31, 2.79883e-31, 5.23642e-11, 2.79883e-31, 2.79883e-31, 6.55551e-13, 4.72484e-12, 2.79883e-31, 8.05502e-09, 2.79883e-31, 2.79883e-31, 2.79883e-31
0.431493, 0, 1.186e-08, 1.49178e-30, 1.41421, -1.186e-08, 0, 1.49178e-30, 1.49178e-30, 1.49178e-30, 1.49178e-30, 1.49178e-30, 1.49178e-30, 1.49178e-30, 1.49178e-30, 1.49178e-30, 1.49178e-30, 1.49178e-30, 1.49178e-30, 7.6814e-11, 1.49178e-30, 1.49178e-30, 1.06896e-12, 7.62894e-12, 1.49178e-30, 1.17745e-08, 1.49178e-30, 1.49178e-30, 1.49178e-30
0.439362, 0, 1.7217e-08, 7.46893e-30, 1.41421, -1.7217e-08, 0, 7.46893e-30, 7.46893e-30, 7.46893e-30, 7.46893e-30, 7.46893e-30, 7.46893e-30, 7.46893e-30, 7.46893e-30, 7.46893e-30, 7.46893e-30, 7.46893e-30, 7.46893e-30, 1.11955e-10, 7.46893e-30, 7.46893e-30, 1.74215e-12, 1.23117e-11, 7.46893e-30, 1.7091e-08, 7.46893e-30, 7.46893e-30, 7.46893e-30
0.447231, 0, 2.482e-08, 3.52373e-29, 1.41421, -2.482e-08, 0, 3.52373e-29, 3.52373e-29, 3.52373e-29, 3.52373e-29, 3.52373e-29, 3.52373e-29, 3.52373e-29, 3.52373e-29, 3.52373e-29, 3.52373e-29, 3.52373e-29, 3.52373e-29, 1.62144e-10, 3.52373e-29, 3.52373e-29, 2.83682e-12, 1.98576e-11, 3.52373e-29, 2.46352e-08, 3.52373e-29, 3.52373e-29, 3.52373e-29
0.4551, 0, 3.55345e-08, 1.57147e-28, 1.41421, -3.55345e-08, 0, 1.57147e-28, 1.57147e-28, 1.57147e-28, 1.57147e-28, 1.57147e-28, 1.57147e-28, 1.57147e-28, 1.57147e-28, 1.57147e-28, 1.57147e-28, 1.57147e-28, 1.57147e-28, 2.3338e-10, 1.57147e-28, 1.57147e-28, 4.61346e-12, 3.20045e-11, 1.57147e-28, 3.52645e-08, 1.57147e-28, 1.57147e-28, 1.57147e-28
0.462969, 0, 5.05269e-08, 6.64458e-28, 1.41421, -5.05269e-08, 0, 6.64458e-28, 6.64458e-28, 6.64458e-28, 6.64458e-28, 6.64458e-28, 6.64458e-28, 6.64458e-28, 6.64458e-28, 6.64458e-28, 6.64458e-28, 6.64458e-28, 6.64458e-28, 3.33877e-10, 6.64458e-28, 6.64458e-28, 7.48963e-12, 5.15277e-11, 6.64458e-28, 5.0134e-08, 6.64458e-28, 6.64458e-28, 6.64458e-28
0.470838, 0, 7.13595e-08, 2.67129e-27, 1.41421, -7.13595e-08, 0, 2.67129e-27, 2.67129e-27, 2.67129e-27, 2.67129e-27, 2.67129e-27, 2.67129e-27, 2.67129e-27, 2.67129e-27, 2.67129e-27, 2.67129e-27, 2.67129e-27, 2.67129e-27, 4.74823e-10, 2.67129e-27, 2.67129e-27, 1.21314e-11, 8.28405e-11, 2.67129e-27, 7.07897e-08, 2.67129e-27, 2.67129e-27, 2.67129e-27
0.478707, 0, 1.00107e-07, 1.02388e-26, 1.41421, -1.00107e-07, 0, 1.02388e-26, 1.02388e-26, 1.02388e-26, 1.02388e-26, 1.02388e-26, 1.02388e-26, 1.02388e-26, 1.02388e-26, 1.71705e-13, 1.02388e-26, 1.02388e-26, 1.02388e-26, 6.71357e-10, 1.02388e-26, 1.02388e-26, 1.95949e-11, 1.32923e-10, 1.02388e-26, 9.9283e-08, 1.02388e-26, 1.02388e-26, 1.02388e-26
0.486576, 0, 1.39505e-07, 3.751e-26, 1.41421, -1.39505e-07, 0, 3.751e-26, 3.751e-26, 3.751e-26, 3.751e-26, 3.751e-26, 3.751e-26, 3.751e-26, 3.751e-26, 5.83095e-13, 3.751e-26, 3.751e-26, 3.751e-26, 9.43862e-10, 3.751e-26, 3.751e-26, 3.15444e-11, 2.12747e-10, 3.751e-26, 1.38317e-07, 3.751e-26, 3.751e-26, 3.751e-26
0.494445, 0, 1.93136e-07, 1.31927e-25, 1.41421, -1.93136e-07, 0, 1.31927e-25, 1.31927e-25, 1.31927e-25, 1.31927e-25, 1.31927e-25, 1.31927e-25, 1.31927e-25, 1.31927e-25, 1.54276e-12, 1.31927e-25, 1.31927e-25, 1.31927e-25, 1.31963e-09, 1.31927e-25, 1.31927e-25, 5.0585e-11, 3.39447e-10, 1.31927e-25, 1.91425e-07, 1.31927e-25, 1.31927e-25, 1.31927e-25
0.502314, 0, 2.67491e-07, 4.49955e-25, 1.41421, -2.67491e-07, 0, 1.35989e-14, 5.66025e-14, 5.15726e-14, 3.01452e-13, 8.10969e-14, 7.38423e-13, 6.77982e-13, 1.34876e-13, 1.17676e-11, 7.25111e-12, 5.74452e-12, 1.76558e-09, 1.83502e-09, 1.47464e-12, 4.25037e-14, 8.07652e-11, 5.3956e-10, 1.35933e-15, 2.63226e-07, 4.49955e-25, 4.49955e-25, 1.60682e-11
0.510183, 0, 3.69857e-07, 5.75385e-10, 1.41421, -3.69857e-07, 5.75385e-10, 5.75431e-10, 5.75577e-10, 5.7556e-10, 5.76405e-10, 5.7566e-10, 5.77884e-10, 5.7768e-10, 5.75842e-10, 6.11181e-10, 5.99926e-10, 5.94827e-10, 6.55085e-09, 3.11355e-09, 5.80376e-10, 5.75529e-10, 7.03731e-10, 1.42927e-09, 5.7539e-10, 3.60215e-07, 5.75385e-10, 5.75385e-10, 6.29767e-10
0.518052, 0, 5.11409e-07, 1.93691e-09, 1.41421, -5.11409e-07, 1.93691e-09, 1.93703e-09, 1.93741e-09, 1.93737e-09, 1.9396e-09, 1.93763e-09, 1.9435e-09, 1.94296e-09, 1.93811e-09, 2.02785e-09, 2.00167e-09, 1.98821e-09, 1.77057e-08, 5.42934e-09, 1.95008e-09, 1.93729e-09, 2.1398e-09, 3.2814e-09, 1.93692e-09, 4.90218e-07, 1.93691e-09, 1.93691e-09, 2.08042e-09
0.525921, 0, 7.1017e-07, 5.09517e-09, 1.41421, -7.1017e-07, 5.09517e-09, 5.09546e-09, 5.09639e-09, 5.09628e-09, 5.10166e-09, 5.09692e-09, 5.11107e-09, 5.10977e-09, 5.09807e-09, 5.30982e-09, 5.25131e-09, 5.21887e-09, 4.31132e-08, 9.87597e-09, 5.12692e-09, 5.09609e-09, 5.41412e-09, 7.20019e-09, 5.0952e-09, 6.64029e-07, 5.09517e-09, 5.09517e-09, 5.44117e-09
0.533789, 0, 9.96023e-07, 1.22583e-08, 1.41421, -9.96023e-07, 1.22583e-08, 1.2259e-08, 1.22611e-08, 1.22609e-08, 1.22732e-08, 1.22623e-08, 1.22949e-08, 1.22919e-08, 1.2265e-08, 1.27442e-08, 1.26173e-08, 1.25427e-08, 9.96618e-08, 1.87696e-08, 1.23313e-08, 1.22604e-08, 1.27567e-08, 1.5534e-08, 1.22584e-08, 8.96233e-07, 1.22583e-08, 1.22583e-08, 1.30538e-08
0.541658, 0, 1.4212e-06, 2.8137e-08, 1.41421, -1.4212e-06, 2.8137e-08, 2.81385e-08, 2.81432e-08, 2.81427e-08, 2.81702e-08, 2.81459e-08, 2.82184e-08, 2.82117e-08, 2.81519e-08, 2.92045e-08, 2.89359e-08, 2.87699e-08, 2.22663e-07, 3.69608e-08, 2.82995e-08, 2.81417e-08, 2.89111e-08, 3.32036e-08, 2.81371e-08, 1.20735e-06, 2.8137e-08, 2.8137e-08, 2.99073e-08
0.549527, 0, 2.08013e-06, 6.25459e-08, 1.41421, -2.08013e-06, 6.25459e-08, 6.25491e-08, 6.25594e-08, 6.25582e-08, 6.26179e-08, 6.25653e-08, 6.27222e-08, 6.27078e-08, 6.25781e-08, 6.49866e-08, 6.42774e-08, 6.39177e-08, 4.84158e-07, 7.44443e-08, 6.2898e-08, 6.2556e-08, 6.37404e-08, 7.03281e-08, 6.25462e-08, 1.62741e-06, 6.25459e-08, 6.25459e-08, 6.63829e-08
0.557396, 0, 3.14643e-06, 1.35423e-07, 1.41421, -3.14643e-06, 1.35423e-07, 1.3543e-07, 1.35452e-07, 1.35449e-07, 1.35575e-07, 1.35464e-07, 1.35796e-07, 1.35766e-07, 1.35491e-07, 1.4119e-07, 1.39087e-07, 1.38326e-07, 1.02753e-06, 1.51388e-07, 1.36168e-07, 1.35444e-07, 1.37254e-07, 1.47285e-07, 1.35424e-07, 2.20241e-06, 1.35423e-07, 1.35423e-07, 1.43542e-07
0.565265, 0, 4.94092e-06, 2.86284e-07, 1.41421, -4.94092e-06, 2.86284e-07, 2.86298e-07, 2.86343e-07, 2.86338e-07, 2.86599e-07, 2.86368e-07, 2.87055e-07, 2.86992e-07, 2.86425e-07, 3.00164e-07, 2.9386e-07, 2.92286e-07, 2.13116e-06, 3.07602e-07, 2.87825e-07, 2.86328e-07, 2.89071e-07, 3.04227e-07, 2.86285e-07, 3.00601e-06, 2.86284e-07, 2.86284e-07, 3.03074e-07
0.573134, 0, 8.05038e-06, 5.91515e-07, 1.41421, -8.05038e-06, 5.91515e-07, 5.91544e-07, 5.91634e-07, 5.91624e-07, 5.92152e-07, 5.91686e-07, 5.93075e-07, 5.92947e-07, 5.918e-07, 6.22457e-07, 6.06837e-07, 6.03653e-07, 4.32225e-06, 6.19842e-07, 5.94631e-07, 5.91605e-07, 5.95732e-07, 6.18449e-07, 5.91518e-07, 4.16025e-06, 5.91515e-07, 5.91515e-07, 6.25468e-07
