   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_237.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
2.81987, 1194.95, 1238.88, 48.1262, 34.5969, -43.9269, 74.9615, 5.89629e-39, 48.1263, 48.1266, 48.1269, 48.1263, 48.1262, 48.1262, 48.1262, 48.1262, 48.1262, 48.1262, 48.1262, 367.969, 48.1262, 892.196
2.8279, 1181.54, 1228.7, 48.556, 34.4027, -47.1589, 80.4253, 3.74488e-39, 48.5562, 48.5564, 48.5568, 48.5561, 48.556, 48.556, 48.556, 48.556, 48.556, 48.556, 48.556, 340.235, 48.556, 905.153
2.83593, 1145.41, 1214.51, 48.9697, 33.8734, -69.1035, 86.4283, 2.35721e-39, 48.9699, 48.9701, 48.9704, 48.9698, 48.9697, 48.9697, 48.9697, 48.9697, 48.9697, 48.9697, 48.9697, 316.795, 48.9697, 909.226
2.84395, 1157.95, 1196.11, 49.364, 34.058, -38.1584, 92.9366, 1.4704e-39, 49.3641, 49.3643, 49.3647, 49.364, 49.364, 49.364, 49.364, 49.364, 49.364, 49.364, 49.364, 297.57, 49.364, 904.327
2.85198, 1115.15, 1173.42, 49.7352, 33.4238, -58.2729, 99.8927, 9.09542e-40, 49.7353, 49.7356, 49.7359, 49.7352, 49.7352, 49.7352, 49.7352, 49.7352, 49.7352, 49.7352, 49.7352, 282.354, 49.7352, 890.644
2.86001, 1121.37, 1146.53, 50.0795, 33.5168, -25.1522, 107.214, 5.57308e-40, 50.0796, 50.0798, 50.0802, 50.0795, 50.0795, 50.0795, 50.0795, 50.0795, 50.0795, 50.0795, 50.0795, 270.832, 50.0795, 868.636
2.86804, 1125.42, 1115.62, 50.3926, 33.577, 9.79565, 114.795, 3.38338e-40, 50.3928, 50.393, 50.3934, 50.3926, 50.3926, 50.3926, 50.3926, 50.3926, 50.3926, 50.3926, 50.3926, 262.609, 50.3926, 839.001
2.87606, 1099.59, 1081.04, 50.6703, 33.1901, 18.5442, 122.507, 2.03462e-40, 50.6704, 50.6707, 50.671, 50.6703, 50.6703, 50.6703, 50.6703, 50.6703, 50.6703, 50.6703, 50.6703, 257.232, 50.6703, 802.642
2.88409, 1073.13, 1043.23, 50.908, 32.7891, 29.8999, 130.199, 1.2113e-40, 50.9081, 50.9084, 50.9087, 50.908, 50.908, 50.908, 50.908, 50.908, 50.908, 50.908, 50.908, 254.215, 50.908, 760.626
2.89212, 1009.01, 1002.7, 51.1014, 31.7964, 6.31909, 137.708, 7.13275e-41, 51.1015, 51.1018, 51.1021, 51.1014, 51.1014, 51.1014, 51.1014, 51.1014, 51.1014, 51.1014, 51.1014, 253.062, 51.1014, 714.127
2.90015, 1021.32, 960.018, 51.2463, 31.9893, 61.3, 144.859, 4.1463e-41, 51.2465, 51.2467, 51.2471, 51.2463, 51.2463, 51.2463, 51.2463, 51.2463, 51.2463, 51.2463, 51.2463, 253.282, 51.2463, 664.368
2.90818, 956.658, 915.792, 51.339, 30.9622, 40.8657, 151.473, 2.37184e-41, 51.3391, 51.3394, 51.3397, 51.339, 51.339, 51.339, 51.339, 51.339, 51.339, 51.339, 51.339, 254.409, 51.339, 612.587
2.9162, 995.353, 870.602, 51.3762, 31.5809, 124.751, 157.377, 1.32605e-41, 51.3763, 51.3765, 51.3769, 51.3762, 51.3762, 51.3762, 51.3762, 51.3762, 51.3762, 51.3762, 51.3762, 256.01, 51.3762, 559.966
2.92423, 848.655, 825.001, 51.3553, 29.166, 23.6541, 162.409, 7.14802e-42, 51.3554, 51.3557, 51.356, 51.3553, 51.3553, 51.3553, 51.3553, 51.3553, 51.3553, 51.3553, 51.3553, 257.697, 51.3553, 507.604
2.93226, 788.493, 779.49, 51.2747, 28.1157, 9.0025, 166.426, 3.59994e-42, 51.2748, 51.2751, 51.2754, 51.2747, 51.2747, 51.2747, 51.2747, 51.2747, 51.2747, 51.2747, 51.2747, 259.136, 51.2747, 456.477
2.94029, 776.635, 734.504, 51.1337, 27.904, 42.131, 169.311, 1.59888e-42, 51.1339, 51.1341, 51.1345, 51.1337, 51.1337, 51.1337, 51.1337, 51.1337, 51.1337, 51.1337, 51.1337, 260.043, 51.1337, 407.416
2.94831, 747.443, 690.4, 50.9329, 27.376, 57.0427, 170.981, 5.61921e-43, 50.933, 50.9333, 50.9336, 50.9329, 50.9329, 50.9329, 50.9329, 50.9329, 50.9329, 50.9329, 50.9329, 260.194, 50.9329, 361.089
2.95634, 667.431, 647.469, 50.6737, 25.8734, 19.9622, 171.387, 1.33123e-43, 50.6739, 50.6741, 50.6745, 50.6737, 50.6737, 50.6737, 50.6737, 50.6737, 50.6737, 50.6737, 50.6737, 259.421, 50.6737, 318.008
2.96437, 637.322, 605.921, 50.359, 25.2848, 31.4009, 170.52, 1.68156e-44, 50.3592, 50.3594, 50.3598, 50.359, 50.359, 50.359, 50.359, 50.359, 50.359, 50.359, 50.359, 257.608, 50.359, 278.51
2.9724, 590.545, 565.909, 49.9928, 24.3422, 24.636, 168.411, 0, 49.9929, 49.9932, 49.9935, 49.9928, 49.9928, 49.9928, 49.9928, 49.9928, 49.9928, 49.9928, 49.9928, 254.691, 49.9928, 242.791
2.98043, 556.66, 527.532, 49.58, 23.636, 29.1282, 165.128, 0, 49.5801, 49.5804, 49.5807, 49.58, 49.58, 49.58, 49.58, 49.58, 49.58, 49.58, 49.58, 250.653, 49.58, 210.909
2.98845, 478.887, 490.849, 49.1266, 21.9291, -11.9618, 160.774, 0, 49.1268, 49.127, 49.1274, 49.1266, 49.1266, 49.1266, 49.1266, 49.1266, 49.1266, 49.1266, 49.1266, 245.519, 49.1266, 182.807
2.99648, 497.428, 455.884, 48.6393, 22.3479, 41.5437, 155.481, 0, 48.6395, 48.6397, 48.6401, 48.6393, 48.6393, 48.6393, 48.6393, 48.6393, 48.6393, 48.6393, 48.6393, 239.349, 48.6393, 158.332
3.00451, 447.607, 422.652, 48.1254, 21.2039, 24.955, 149.406, 0, 48.1256, 48.1258, 48.1262, 48.1254, 48.1254, 48.1254, 48.1254, 48.1254, 48.1254, 48.1254, 48.1254, 232.232, 48.1254, 137.263
3.01254, 418.108, 391.15, 47.5925, 20.4965, 26.9582, 142.72, 0, 47.5926, 47.5929, 47.5932, 47.5925, 47.5925, 47.5925, 47.5925, 47.5925, 47.5925, 47.5925, 47.5925, 224.286, 47.5925, 119.328
3.02057, 374.858, 361.373, 47.0482, 19.4128, 13.4847, 135.603, 0, 47.0483, 47.0486, 47.0489, 47.0482, 47.0482, 47.0482, 47.0482, 47.0482, 47.0482, 47.0482, 47.0482, 215.641, 47.0482, 104.224
3.02859, 353.787, 333.317, 46.5, 18.8623, 20.4695, 128.238, 0, 46.5001, 46.5004, 46.5007, 46.5, 46.5, 46.5, 46.5, 46.5, 46.5, 46.5, 46.5, 206.444, 46.5, 91.6343
3.03662, 336.727, 306.98, 45.9551, 18.4045, 29.7471, 120.799, 0, 45.9553, 45.9555, 45.9559, 45.9551, 45.9551, 45.9551, 45.9551, 45.9551, 45.9551, 45.9551, 45.9551, 196.847, 45.9551, 81.2437
3.04465, 259.378, 282.359, 45.4202, 16.1672, -22.9814, 113.449, 0, 45.4203, 45.4206, 45.4209, 45.4202, 45.4202, 45.4202, 45.4202, 45.4202, 45.4202, 45.4202, 45.4202, 187.002, 45.4202, 72.7481
3.05268, 247.387, 259.455, 44.9011, 15.792, -12.0679, 106.333, 0, 44.9013, 44.9015, 44.9019, 44.9011, 44.9011, 44.9011, 44.9011, 44.9011, 44.9011, 44.9011, 44.9011, 177.059, 44.9011, 65.8637
3.0607, 254.301, 238.26, 44.4031, 16.0094, 16.0409, 99.5737, 0, 44.4032, 44.4035, 44.4038, 44.4031, 44.4031, 44.4031, 44.4031, 44.4031, 44.4031, 44.4031, 44.4031, 167.161, 44.4031, 60.3311
3.06873, 207.019, 218.764, 43.9303, 14.4575, -11.7448, 93.2698, 0, 43.9304, 43.9307, 43.931, 43.9303, 43.9303, 43.9303, 43.9303, 43.9303, 43.9303, 43.9303, 43.9303, 157.435, 43.9303, 55.9188
3.07676, 192.096, 200.946, 43.4862, 13.9318, -8.84961, 87.4945, 0, 43.4863, 43.4865, 43.4869, 43.4862, 43.4862, 43.4862, 43.4862, 43.4862, 43.4862, 43.4862, 43.4862, 147.997, 43.4862, 52.425
3.08479, 196.055, 184.772, 43.0734, 14.0732, 11.2836, 82.2951, 0, 43.0735, 43.0737, 43.0741, 43.0734, 43.0734, 43.0734, 43.0734, 43.0734, 43.0734, 43.0734, 43.0734, 138.946, 43.0734, 49.6759
3.09282, 165.093, 170.196, 42.6937, 12.9264, -5.10268, 77.6945, 0, 42.6938, 42.6941, 42.6944, 42.6937, 42.6937, 42.6937, 42.6937, 42.6937, 42.6937, 42.6937, 42.6937, 130.362, 42.6937, 47.5252
3.10084, 161.377, 157.155, 42.3483, 12.7819, 4.22202, 73.6934, 0, 42.3484, 42.3486, 42.349, 42.3483, 42.3483, 42.3483, 42.3483, 42.3483, 42.3483, 42.3483, 42.3483, 122.306, 42.3483, 45.8509
3.10887, 136.862, 145.572, 42.0377, 11.784, -8.71028, 70.2731, 0, 42.0378, 42.0381, 42.0384, 42.0377, 42.0377, 42.0377, 42.0377, 42.0377, 42.0377, 42.0377, 42.0377, 114.82, 42.0377, 44.5535
3.1169, 119.621, 135.357, 41.7621, 11.0282, -15.7361, 67.399, 0, 41.7623, 41.7625, 41.7629, 41.7621, 41.7621, 41.7621, 41.7621, 41.7621, 41.7621, 41.7621, 41.7621, 107.929, 41.7621, 43.5525
3.12493, 134.195, 126.409, 41.5214, 11.6703, 7.7862, 65.0237, 0, 41.5215, 41.5218, 41.5221, 41.5214, 41.5214, 41.5214, 41.5214, 41.5214, 41.5214, 41.5214, 41.5214, 101.643, 41.5214, 42.7838
3.13295, 116.52, 118.614, 41.315, 10.8867, -2.09393, 63.0909, 0, 41.3151, 41.3153, 41.3157, 41.315, 41.315, 41.315, 41.315, 41.315, 41.315, 41.315, 41.315, 95.9545, 41.315, 42.1969
3.14098, 89.2458, 111.855, 41.1423, 9.55226, -22.6091, 61.5391, 0, 41.1424, 41.1427, 41.143, 41.1423, 41.1423, 41.1423, 41.1423, 41.1423, 41.1423, 41.1423, 41.1423, 90.8463, 41.1423, 41.7529
3.14901, 79.0209, 106.012, 41.0027, 9.00116, -26.9913, 60.3046, 0, 41.0028, 41.0031, 41.0034, 41.0027, 41.0027, 41.0027, 41.0027, 41.0027, 41.0027, 41.0027, 41.0027, 86.2902, 41.0027, 41.4215
3.15704, 87.8242, 100.966, 40.8954, 9.47756, -13.1414, 59.3245, 0, 40.8955, 40.8957, 40.8961, 40.8954, 40.8954, 40.8954, 40.8954, 40.8954, 40.8954, 40.8954, 40.8954, 82.2505, 40.8954, 41.1801
3.16507, 95.1749, 96.599, 40.8195, 9.85773, -1.42412, 58.5391, 0, 40.8197, 40.8199, 40.8203, 40.8195, 40.8195, 40.8195, 40.8195, 40.8195, 40.8195, 40.8195, 40.8195, 78.6864, 40.8195, 41.0113
3.17309, 70.9364, 92.803, 40.7745, 8.54028, -21.8666, 57.894, 0, 40.7746, 40.7749, 40.7752, 40.7745, 40.7745, 40.7745, 40.7745, 40.7745, 40.7745, 40.7745, 40.7745, 75.5542, 40.7745, 40.9025
3.18112, 96.7902, 89.4768, 40.7593, 9.93933, 7.31343, 57.341, 0, 40.7594, 40.7597, 40.76, 40.7593, 40.7593, 40.7593, 40.7593, 40.7593, 40.7593, 40.7593, 40.7593, 72.8091, 40.7593, 40.844
3.18915, 84.3501, 86.5304, 40.7731, 9.29248, -2.1803, 56.8399, 0, 40.7732, 40.7735, 40.7738, 40.7731, 40.7731, 40.7731, 40.7731, 40.7731, 40.7731, 40.7731, 40.7731, 70.4068, 40.7731, 40.8286
3.19718, 67.5189, 83.8856, 40.8148, 8.3378, -16.3667, 56.3583, 0, 40.815, 40.8152, 40.8156, 40.8148, 40.8148, 40.8148, 40.8148, 40.8148, 40.8148, 40.8148, 40.8148, 68.3047, 40.8148, 40.8509
3.20521, 65.9334, 81.4764, 40.8835, 8.24217, -15.543, 55.8719, 0, 40.8837, 40.8839, 40.8842, 40.8835, 40.8835, 40.8835, 40.8835, 40.8835, 40.8835, 40.8835, 40.8835, 66.4635, 40.8835, 40.9068
3.21323, 66.2961, 79.2492, 40.9778, 8.26414, -12.9531, 55.364, 0, 40.9779, 40.9782, 40.9785, 40.9778, 40.9778, 40.9778, 40.9778, 40.9778, 40.9778, 40.9778, 40.9778, 64.8469, 40.9778, 40.9926
3.22126, 52.6167, 77.1623, 41.0963, 7.39031, -24.5456, 54.8251, 0, 41.0965, 41.0967, 41.0971, 41.0963, 41.0963, 41.0963, 41.0963, 41.0963, 41.0963, 41.0963, 41.0963, 63.4229, 41.0963, 41.1057
3.22929, 62.2631, 75.1848, 41.2375, 8.01643, -12.9217, 54.252, 0, 41.2376, 41.2379, 41.2382, 41.2375, 41.2375, 41.2375, 41.2375, 41.2375, 41.2375, 41.2375, 41.2375, 62.1631, 41.2375, 41.2434
3.23732, 50.1196, 73.2954, 41.3995, 7.21939, -23.1758, 53.6466, 0, 41.3997, 41.3999, 41.4003, 41.3995, 41.3995, 41.3995, 41.3995, 41.3995, 41.3995, 41.3995, 41.3995, 61.0435, 41.3995, 41.4032
3.24534, 55.7473, 71.4814, 41.5805, 7.59917, -15.734, 53.0149, 0, 41.5806, 41.5809, 41.5812, 41.5805, 41.5805, 41.5805, 41.5805, 41.5805, 41.5805, 41.5805, 41.5805, 60.0435, 41.5805, 41.5828
3.25337, 55.1521, 69.7364, 41.7784, 7.5599, -14.5843, 52.366, 0, 41.7785, 41.7787, 41.7791, 41.7784, 41.7784, 41.7784, 41.7784, 41.7784, 41.7784, 41.7784, 41.7784, 59.1461, 41.7784, 41.7797
3.2614, 53.7508, 68.059, 41.9909, 7.46664, -14.3082, 51.7106, 0, 41.991, 41.9913, 41.9916, 41.9909, 41.9909, 41.9909, 41.9909, 41.9909, 41.9909, 41.9909, 41.9909, 58.3372, 41.9909, 41.9917
3.26943, 44.5386, 66.4519, 42.2158, 6.82192, -21.9133, 51.0605, 0, 42.2159, 42.2162, 42.2165, 42.2158, 42.2158, 42.2158, 42.2158, 42.2158, 42.2158, 42.2158, 42.2158, 57.6054, 42.2158, 42.2163
3.27746, 38.9083, 64.9196, 42.4508, 6.39596, -26.0113, 50.4274, 0, 42.4509, 42.4512, 42.4515, 42.4508, 42.4508, 42.4508, 42.4508, 42.4508, 42.4508, 42.4508, 42.4508, 56.9415, 42.4508, 42.4511
3.28548, 50.0279, 63.4679, 42.6936, 7.21304, -13.44, 49.8223, 0, 42.6938, 42.694, 42.6944, 42.6936, 42.6936, 42.6936, 42.6936, 42.6936, 42.6936, 42.6936, 42.6936, 56.3378, 42.6936, 42.6938
3.29351, 45.8971, 62.1025, 42.942, 6.92077, -16.2055, 49.2548, 0, 42.9422, 42.9424, 42.9428, 42.942, 42.942, 42.942, 42.942, 42.942, 42.942, 42.942, 42.942, 55.7884, 42.942, 42.9421
3.30154, 49.8309, 60.8285, 43.1939, 7.19937, -10.9976, 48.7328, 0, 43.194, 43.1943, 43.1946, 43.1939, 43.1939, 43.1939, 43.1939, 43.1939, 43.1939, 43.1939, 43.1939, 55.2882, 43.1939, 43.194
3.30957, 47.7903, 59.6496, 43.4473, 7.05623, -11.8592, 48.2625, 0, 43.4474, 43.4477, 43.448, 43.4473, 43.4473, 43.4473, 43.4473, 43.4473, 43.4473, 43.4473, 43.4473, 54.8331, 43.4473, 43.4473
3.31759, 49.7542, 58.5682, 43.7004, 7.19404, -8.81401, 47.8479, 0, 43.7005, 43.7008, 43.7011, 43.7004, 43.7004, 43.7004, 43.7004, 43.7004, 43.7004, 43.7004, 43.7004, 54.4194, 43.7004, 43.7004
3.32562, 44.5805, 57.5848, 43.9518, 6.82499, -13.0043, 47.4912, 0, 43.9519, 43.9522, 43.9525, 43.9518, 43.9518, 43.9518, 43.9518, 43.9518, 43.9518, 43.9518, 43.9518, 54.0441, 43.9518, 43.9518
3.33365, 43.0636, 56.6983, 44.2002, 6.71294, -13.6347, 47.1928, 0, 44.2003, 44.2006, 44.2009, 44.2002, 44.2002, 44.2002, 44.2002, 44.2002, 44.2002, 44.2002, 44.2002, 53.7044, 44.2002, 44.2002
3.34168, 41.433, 55.9061, 44.4446, 6.59037, -14.4732, 46.9516, 0, 44.4447, 44.445, 44.4453, 44.4446, 44.4446, 44.4446, 44.4446, 44.4446, 44.4446, 44.4446, 44.4446, 53.3979, 44.4446, 44.4446
3.34971, 47.3559, 55.2044, 44.6845, 7.02537, -7.8485, 46.7654, 0, 44.6846, 44.6849, 44.6852, 44.6845, 44.6845, 44.6845, 44.6845, 44.6845, 44.6845, 44.6845, 44.6845, 53.1222, 44.6845, 44.6845
3.35773, 48.7483, 54.5879, 44.9195, 7.12378, -5.83961, 46.6308, 0, 44.9196, 44.9199, 44.9202, 44.9195, 44.9195, 44.9195, 44.9195, 44.9195, 44.9195, 44.9195, 44.9195, 52.8753, 44.9195, 44.9195
3.36576, 43.4425, 54.051, 45.1496, 6.7411, -10.6085, 46.5441, 0, 45.1497, 45.1499, 45.1503, 45.1496, 45.1496, 45.1496, 45.1496, 45.1496, 45.1496, 45.1496, 45.1496, 52.6552, 45.1496, 45.1496
3.37379, 50.7735, 53.5876, 45.375, 7.26453, -2.81413, 46.501, 0, 45.3752, 45.3754, 45.3758, 45.375, 45.375, 45.375, 45.375, 45.375, 45.375, 45.375, 45.375, 52.4604, 45.375, 45.375
3.38182, 48.1018, 53.1912, 45.5964, 7.07826, -5.08935, 46.4973, 0, 45.5966, 45.5968, 45.5972, 45.5964, 45.5964, 45.5964, 45.5964, 45.5964, 45.5964, 45.5964, 45.5964, 52.289, 45.5964, 45.5964
3.38985, 53.4142, 52.8556, 45.8146, 7.44407, 0.558617, 46.5289, 0, 45.8148, 45.815, 45.8154, 45.8146, 45.8146, 45.8146, 45.8146, 45.8146, 45.8146, 45.8146, 45.8146, 52.1401, 45.8146, 45.8146
3.39787, 45.6776, 52.5746, 46.0305, 6.9049, -6.89699, 46.5917, 0, 46.0307, 46.0309, 46.0313, 46.0305, 46.0305, 46.0305, 46.0305, 46.0305, 46.0305, 46.0305, 46.0305, 52.0122, 46.0305, 46.0305
3.4059, 40.0234, 52.3427, 46.2454, 6.48255, -12.3192, 46.6823, 0, 46.2455, 46.2458, 46.2461, 46.2454, 46.2454, 46.2454, 46.2454, 46.2454, 46.2454, 46.2454, 46.2454, 51.9045, 46.2454, 46.2454
3.41393, 38.7226, 52.1546, 46.4604, 6.38143, -13.432, 46.7975, 0, 46.4605, 46.4608, 46.4611, 46.4604, 46.4604, 46.4604, 46.4604, 46.4604, 46.4604, 46.4604, 46.4604, 51.8163, 46.4604, 46.4604
3.42196, 40.2053, 52.0059, 46.6769, 6.49656, -11.8006, 46.9346, 0, 46.677, 46.6773, 46.6776, 46.6769, 46.6769, 46.6769, 46.6769, 46.6769, 46.6769, 46.6769, 46.6769, 51.7469, 46.6769, 46.6769
3.42998, 44.6982, 51.8923, 46.8962, 6.83361, -7.19411, 47.0915, 0, 46.8964, 46.8966, 46.8969, 46.8962, 46.8962, 46.8962, 46.8962, 46.8962, 46.8962, 46.8962, 46.8962, 51.6957, 46.8962, 46.8962
3.43801, 44.9643, 51.8105, 47.1197, 6.85305, -6.84619, 47.2664, 0, 47.1198, 47.1201, 47.1204, 47.1197, 47.1197, 47.1197, 47.1197, 47.1197, 47.1197, 47.1197, 47.1197, 51.6626, 47.1197, 47.1197
3.44604, 53.5088, 51.7576, 47.3484, 7.45042, 1.75125, 47.4576, 0, 47.3486, 47.3488, 47.3492, 47.3484, 47.3484, 47.3484, 47.3484, 47.3484, 47.3484, 47.3484, 47.3484, 51.6471, 47.3484, 47.3484
3.45407, 43.5216, 51.731, 47.5837, 6.74697, -8.20938, 47.6643, 0, 47.5838, 47.5841, 47.5844, 47.5837, 47.5837, 47.5837, 47.5837, 47.5837, 47.5837, 47.5837, 47.5837, 51.6491, 47.5837, 47.5837
3.4621, 43.2253, 51.7287, 47.8263, 6.72497, -8.5034, 47.8852, 0, 47.8265, 47.8267, 47.8271, 47.8263, 47.8263, 47.8263, 47.8263, 47.8263, 47.8263, 47.8263, 47.8263, 51.6685, 47.8263, 47.8263
3.47012, 43.1347, 51.749, 48.0771, 6.71824, -8.61427, 48.1198, 0, 48.0772, 48.0775, 48.0778, 48.0771, 48.0771, 48.0771, 48.0771, 48.0771, 48.0771, 48.0771, 48.0771, 51.705, 48.0771, 48.0771
3.47815, 35.9584, 51.7904, 48.3366, 6.16104, -15.832, 48.3673, 0, 48.3368, 48.337, 48.3374, 48.3366, 48.3366, 48.3366, 48.3366, 48.3366, 48.3366, 48.3366, 48.3366, 51.7584, 48.3366, 48.3366
3.48618, 33.0896, 51.8517, 48.6053, 5.92365, -18.7621, 48.6272, 0, 48.6055, 48.6057, 48.6061, 48.6053, 48.6053, 48.6053, 48.6053, 48.6053, 48.6053, 48.6053, 48.6053, 51.8286, 48.6053, 48.6053
3.49421, 45.1903, 51.932, 48.8835, 6.86952, -6.74168, 48.8989, 0, 48.8836, 48.8839, 48.8842, 48.8835, 48.8835, 48.8835, 48.8835, 48.8835, 48.8835, 48.8835, 48.8835, 51.9153, 48.8835, 48.8835
3.50224, 30.9737, 52.0303, 49.1711, 5.74227, -21.0566, 49.1819, 0, 49.1712, 49.1715, 49.1718, 49.1711, 49.1711, 49.1711, 49.1711, 49.1711, 49.1711, 49.1711, 49.1711, 52.0182, 49.1711, 49.1711
3.51026, 36.214, 52.1458, 49.468, 6.18175, -15.9317, 49.4755, 0, 49.4682, 49.4684, 49.4688, 49.468, 49.468, 49.468, 49.468, 49.468, 49.468, 49.468, 49.468, 52.137, 49.468, 49.468
3.51829, 31.3275, 52.2776, 49.7741, 5.773, -20.9501, 49.7792, 0, 49.7742, 49.7744, 49.7748, 49.7741, 49.7741, 49.7741, 49.7741, 49.7741, 49.7741, 49.7741, 49.7741, 52.2712, 49.7741, 49.7741
3.52632, 34.3142, 52.4253, 50.0889, 6.02612, -18.1111, 50.0924, 0, 50.089, 50.0893, 50.0896, 50.0889, 50.0889, 50.0889, 50.0889, 50.0889, 50.0889, 50.0889, 50.0889, 52.4205, 50.0889, 50.0889
3.53435, 30.7198, 52.588, 50.412, 5.72012, -21.8682, 50.4144, 0, 50.4121, 50.4124, 50.4127, 50.412, 50.412, 50.412, 50.412, 50.412, 50.412, 50.412, 50.412, 52.5844, 50.412, 50.412
3.54237, 34.956, 52.7651, 50.7428, 6.07915, -17.8091, 50.7444, 0, 50.743, 50.7432, 50.7436, 50.7428, 50.7428, 50.7428, 50.7428, 50.7428, 50.7428, 50.7428, 50.7428, 52.7623, 50.7428, 50.7428
3.5504, 27.8468, 52.956, 51.0809, 5.46322, -25.1093, 51.082, 0, 51.0811, 51.0813, 51.0817, 51.0809, 51.0809, 51.0809, 51.0809, 51.0809, 51.0809, 51.0809, 51.0809, 52.9537, 51.0809, 51.0809
3.55843, 25.1756, 53.1602, 51.4256, 5.21303, -27.9845, 51.4263, 0, 51.4257, 51.426, 51.4263, 51.4256, 51.4256, 51.4256, 51.4256, 51.4256, 51.4256, 51.4256, 51.4256, 53.1582, 51.4256, 51.4256
3.56646, 34.9998, 53.3769, 51.7763, 6.08275, -18.3771, 51.7768, 0, 51.7765, 51.7767, 51.7771, 51.7763, 51.7763, 51.7763, 51.7763, 51.7763, 51.7763, 51.7763, 51.7763, 53.3752, 51.7763, 51.7763
3.57449, 24.9085, 53.6056, 52.1324, 5.18734, -28.6972, 52.1327, 0, 52.1326, 52.1328, 52.1332, 52.1324, 52.1324, 52.1324, 52.1324, 52.1324, 52.1324, 52.1324, 52.1324, 53.6041, 52.1324, 52.1324
3.58251, 43.0552, 53.8459, 52.4935, 6.71232, -10.7907, 52.4936, 0, 52.4936, 52.4938, 52.4942, 52.4935, 52.4935, 52.4935, 52.4935, 52.4935, 52.4935, 52.4935, 52.4935, 53.8445, 52.4935, 52.4935
3.59054, 47.545, 54.0971, 52.8588, 7.03882, -6.55209, 52.8589, 0, 52.859, 52.8592, 52.8596, 52.8588, 52.8588, 52.8588, 52.8588, 52.8588, 52.8588, 52.8588, 52.8588, 54.0957, 52.8588, 52.8588
3.59857, 42.6474, 54.3588, 53.2281, 6.68187, -11.7114, 53.2281, 0, 53.2282, 53.2284, 53.2288, 53.2281, 53.2281, 53.2281, 53.2281, 53.2281, 53.2281, 53.2281, 53.2281, 54.3574, 53.2281, 53.2281
3.6066, 42.4141, 54.6304, 53.6007, 6.66439, -12.2164, 53.6008, 0, 53.6009, 53.6011, 53.6015, 53.6007, 53.6007, 53.6007, 53.6007, 53.6007, 53.6007, 53.6007, 53.6007, 54.6291, 53.6007, 53.6007
3.61462, 43.1171, 54.9116, 53.9765, 6.71692, -11.7945, 53.9765, 0, 53.9766, 53.9769, 53.9772, 53.9765, 53.9765, 53.9765, 53.9765, 53.9765, 53.9765, 53.9765, 53.9765, 54.9103, 53.9765, 53.9765
3.62265, 48.9258, 55.2018, 54.355, 7.13623, -6.27596, 54.355, 0, 54.3551, 54.3554, 54.3557, 54.355, 54.355, 54.355, 54.355, 54.355, 54.355, 54.355, 54.355, 55.2005, 54.355, 54.355
3.63068, 52.1019, 55.5006, 54.7359, 7.3554, -3.39875, 54.7359, 0, 54.7361, 54.7363, 54.7367, 54.7359, 54.7359, 54.7359, 54.7359, 54.7359, 54.7359, 54.7359, 54.7359, 55.4993, 54.7359, 54.7359
3.63871, 51.5863, 55.8076, 55.119, 7.32027, -4.22133, 55.119, 0, 55.1192, 55.1194, 55.1198, 55.119, 55.119, 55.119, 55.119, 55.119, 55.119, 55.119, 55.119, 55.8064, 55.119, 55.119
3.64674, 50.2765, 56.1225, 55.5042, 7.23025, -5.84605, 55.5042, 0, 55.5043, 55.5046, 55.5049, 55.5042, 55.5042, 55.5042, 55.5042, 55.5042, 55.5042, 55.5042, 55.5042, 56.1213, 55.5042, 55.5042
3.65476, 43.1447, 56.4448, 55.8912, 6.71898, -13.3001, 55.8912, 0, 55.8913, 55.8916, 55.8919, 55.8912, 55.8912, 55.8912, 55.8912, 55.8912, 55.8912, 55.8912, 55.8912, 56.4436, 55.8912, 55.8912
3.66279, 62.6071, 56.7742, 56.2799, 8.03786, 5.83288, 56.2799, 0, 56.2801, 56.2803, 56.2807, 56.2799, 56.2799, 56.2799, 56.2799, 56.2799, 56.2799, 56.2799, 56.2799, 56.773, 56.2799, 56.2799
3.67082, 58.3277, 57.1104, 56.6703, 7.76709, 1.21734, 56.6703, 0, 56.6704, 56.6707, 56.671, 56.6703, 56.6703, 56.6703, 56.6703, 56.6703, 56.6703, 56.6703, 56.6703, 57.1091, 56.6703, 56.6703
3.67885, 46.378, 57.4529, 57.0621, 6.95543, -11.0749, 57.0621, 0, 57.0623, 57.0625, 57.0629, 57.0621, 57.0621, 57.0621, 57.0621, 57.0621, 57.0621, 57.0621, 57.0621, 57.4516, 57.0621, 57.0621
3.68688, 58.2791, 57.8014, 57.4555, 7.76396, 0.477634, 57.4555, 0, 57.4557, 57.4559, 57.4563, 57.4555, 57.4555, 57.4555, 57.4555, 57.4555, 57.4555, 57.4555, 57.4555, 57.8002, 57.4555, 57.4555
3.6949, 51.1886, 58.1557, 57.8504, 7.29305, -6.9671, 57.8504, 0, 57.8505, 57.8507, 57.8511, 57.8504, 57.8504, 57.8504, 57.8504, 57.8504, 57.8504, 57.8504, 57.8504, 58.1544, 57.8504, 57.8504
