   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_8.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.003785, 0, 9.14416e-18, 0, 1.41421, -9.14416e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41377e-19, 0, 0, 9.49172e-22, 0, 3.2681e-20, 0, 8.76915e-18, 0, 0, 0
0.011631, 0, 1.66544e-17, 0, 1.41421, -1.66544e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.21714e-19, 0, 0, 1.75819e-21, 0, 6.06372e-20, 0, 1.59703e-17, 0, 0, 0
0.0194769, 0, 3.01132e-17, 0, 1.41421, -3.01132e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12405e-18, 0, 0, 3.23346e-21, 0, 1.11727e-19, 0, 2.88742e-17, 0, 0, 0
0.0273229, 0, 5.40618e-17, 0, 1.41421, -5.40618e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01785e-18, 0, 0, 5.90496e-21, 0, 2.0447e-19, 0, 5.18336e-17, 0, 0, 0
0.0351689, 0, 9.63799e-17, 0, 1.41421, -9.63799e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59708e-18, 0, 0, 1.07097e-20, 0, 3.71727e-19, 0, 9.24003e-17, 0, 0, 0
0.0430149, 0, 1.70648e-16, 0, 1.41421, -1.70648e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.36841e-18, 0, 0, 1.92933e-20, 0, 6.71444e-19, 0, 1.63589e-16, 0, 0, 0
0.0508608, 0, 3.00112e-16, 0, 1.41421, -3.00112e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11989e-17, 0, 0, 3.4527e-20, 0, 1.20516e-18, 0, 2.87674e-16, 0, 0, 0
0.0587068, 0, 5.243e-16, 0, 1.41421, -5.243e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9563e-17, 0, 0, 6.13883e-20, 0, 2.14976e-18, 0, 5.02526e-16, 0, 0, 0
0.0665528, 0, 9.09979e-16, 0, 1.41421, -9.09979e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39506e-17, 0, 0, 1.08451e-19, 0, 3.81149e-18, 0, 8.72109e-16, 0, 0, 0
0.0743987, 0, 1.5692e-15, 0, 1.41421, -1.5692e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.85401e-17, 0, 0, 1.9039e-19, 0, 6.71761e-18, 0, 1.50376e-15, 0, 0, 0
0.0822447, 0, 2.68879e-15, 0, 1.41421, -2.68879e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00297e-16, 0, 0, 3.32168e-19, 0, 1.17704e-17, 0, 2.57639e-15, 0, 0, 0
