   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_96.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0750082, 0, 1.22398e-23, 0, 1.41421, -1.22398e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28432e-26, 0, 0, 2.45856e-28, 3.01145e-29, 0, 1.22166e-23, 0, 0
0.0828847, 0, 3.44309e-23, 0, 1.41421, -3.44309e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.42586e-26, 0, 0, 6.95631e-28, 8.78162e-29, 0, 3.43659e-23, 0, 0
0.0907612, 0, 9.43521e-23, 0, 1.41421, -9.43521e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7609e-25, 0, 0, 1.91781e-27, 2.48635e-28, 0, 9.41738e-23, 0, 0
0.0986378, 0, 2.52461e-22, 0, 1.41421, -2.52461e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71169e-25, 0, 0, 5.16381e-27, 6.85552e-28, 0, 2.51984e-22, 0, 0
0.106514, 0, 6.60851e-22, 0, 1.41421, -6.60851e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23335e-24, 0, 0, 1.3605e-26, 1.84524e-27, 0, 6.59603e-22, 0, 0
0.114391, 0, 1.69502e-21, 0, 1.41421, -1.69502e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16342e-24, 0, 0, 3.51306e-26, 4.85801e-27, 0, 1.69181e-21, 0, 0
0.122267, 0, 4.26561e-21, 0, 1.41421, -4.26561e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.96093e-24, 0, 0, 8.90243e-26, 1.25303e-26, 0, 4.25755e-21, 0, 0
0.130144, 0, 1.05444e-20, 0, 1.41421, -1.05444e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96791e-23, 0, 0, 2.21649e-25, 3.17074e-26, 0, 1.05245e-20, 0, 0
0.13802, 0, 2.56283e-20, 0, 1.41421, -2.56283e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.78302e-23, 0, 0, 5.42733e-25, 7.88071e-26, 0, 2.55799e-20, 0, 0
0.145897, 0, 6.12976e-20, 0, 1.41421, -6.12976e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.144e-22, 0, 0, 1.3081e-24, 1.92581e-25, 0, 6.11817e-20, 0, 0
0.153773, 0, 1.44382e-19, 0, 1.41421, -1.44382e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69461e-22, 0, 0, 3.10563e-24, 4.63111e-25, 0, 1.44109e-19, 0, 0
0.16165, 0, 3.35128e-19, 0, 1.41421, -3.35128e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.25451e-22, 0, 0, 7.2678e-24, 1.09676e-24, 0, 3.34495e-19, 0, 0
0.169526, 0, 7.66979e-19, 0, 1.41421, -7.66979e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43141e-21, 0, 0, 1.67745e-23, 2.55966e-24, 0, 7.65528e-19, 0, 0
0.177403, 0, 1.73161e-18, 0, 1.41421, -1.73161e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2317e-21, 0, 0, 3.82047e-23, 5.89055e-24, 0, 1.72833e-18, 0, 0
0.18528, 0, 3.85835e-18, 0, 1.41421, -3.85835e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.20084e-21, 0, 0, 8.59012e-23, 1.3374e-23, 0, 3.85105e-18, 0, 0
0.193156, 0, 8.4884e-18, 0, 1.41421, -8.4884e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58419e-20, 0, 0, 1.90769e-22, 2.99735e-23, 0, 8.47234e-18, 0, 0
0.201033, 0, 1.84443e-17, 0, 1.41421, -1.84443e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44225e-20, 0, 0, 4.18573e-22, 6.63325e-23, 0, 1.84094e-17, 0, 0
0.208909, 0, 3.95956e-17, 0, 1.41421, -3.95956e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.38972e-20, 0, 0, 9.07677e-22, 1.45009e-22, 0, 3.95207e-17, 0, 0
0.216786, 0, 8.40051e-17, 0, 1.41421, -8.40051e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56778e-19, 0, 0, 1.9459e-21, 3.13249e-22, 0, 8.3846e-17, 0, 0
0.224662, 0, 1.76176e-16, 0, 1.41421, -1.76176e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28797e-19, 0, 0, 4.12532e-21, 6.68878e-22, 0, 1.75843e-16, 0, 0
0.232539, 0, 3.65319e-16, 0, 1.41421, -3.65319e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.81792e-19, 0, 0, 8.65066e-21, 1.41218e-21, 0, 3.64628e-16, 0, 0
0.240415, 0, 7.49154e-16, 0, 1.41421, -7.49154e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39814e-18, 0, 0, 1.7947e-20, 2.94867e-21, 0, 7.47735e-16, 0, 0
0.248292, 0, 1.51957e-15, 0, 1.41421, -1.51957e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83595e-18, 0, 0, 3.68448e-20, 6.09058e-21, 0, 1.51669e-15, 0, 0
0.256168, 0, 3.04928e-15, 0, 1.41421, -3.04928e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.6908e-18, 0, 0, 7.48653e-20, 1.24475e-20, 0, 3.0435e-15, 0, 0
0.264045, 0, 6.05427e-15, 0, 1.41421, -6.05427e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12989e-17, 0, 0, 1.50585e-19, 2.51756e-20, 0, 6.04279e-15, 0, 0
0.271921, 0, 1.18952e-14, 0, 1.41421, -1.18952e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21997e-17, 0, 0, 2.99889e-19, 5.04005e-20, 0, 1.18727e-14, 0, 0
0.279798, 0, 2.31304e-14, 0, 1.41421, -2.31304e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.31674e-17, 0, 0, 5.91416e-19, 9.98898e-20, 0, 2.30865e-14, 0, 0
0.287674, 0, 4.45184e-14, 0, 1.41421, -4.45184e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.3083e-17, 0, 0, 1.15518e-18, 1.96025e-19, 0, 4.44339e-14, 0, 0
0.295551, 0, 8.4817e-14, 0, 1.41421, -8.4817e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58291e-16, 0, 0, 2.23511e-18, 3.80954e-19, 0, 8.46561e-14, 0, 0
0.303427, 0, 1.59975e-13, 0, 1.41421, -1.59975e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98558e-16, 0, 0, 4.28466e-18, 7.33279e-19, 0, 1.59672e-13, 0, 0
0.311304, 0, 2.98732e-13, 0, 1.41421, -2.98732e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57524e-16, 0, 0, 8.13923e-18, 1.39819e-18, 0, 2.98165e-13, 0, 0
0.319181, 0, 5.52333e-13, 0, 1.41421, -5.52333e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03084e-15, 0, 0, 1.53245e-17, 2.64136e-18, 0, 5.51284e-13, 0, 0
0.327057, 0, 1.0112e-12, 0, 1.41421, -1.0112e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88731e-15, 0, 0, 2.8604e-17, 4.94472e-18, 0, 1.00928e-12, 0, 0
0.334934, 0, 1.83324e-12, 0, 1.41421, -1.83324e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.42171e-15, 0, 0, 5.29435e-17, 9.17423e-18, 0, 1.82975e-12, 0, 0
0.34281, 0, 3.29128e-12, 0, 1.41421, -3.29128e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.14354e-15, 0, 0, 9.72019e-17, 1.68729e-17, 0, 3.28503e-12, 0, 0
0.350687, 0, 5.85193e-12, 1.12104e-44, 1.41421, -5.85193e-12, 1.12104e-44, 0, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.09243e-14, 1.12104e-44, 1.12104e-44, 1.77075e-16, 3.07674e-17, 1.12104e-44, 5.8408e-12, 1.12104e-44, 1.12104e-44
0.358563, 0, 1.03048e-11, 2.22806e-43, 1.41421, -1.03048e-11, 2.22806e-43, 0, 2.22806e-43, 2.22806e-43, 2.22806e-43, 2.22806e-43, 2.22806e-43, 2.22806e-43, 2.22806e-43, 2.22806e-43, 2.22806e-43, 2.22806e-43, 2.22806e-43, 2.22806e-43, 1.92394e-14, 2.22806e-43, 2.22806e-43, 3.20208e-16, 5.56377e-17, 2.22806e-43, 1.02852e-11, 2.22806e-43, 2.22806e-43
0.36644, 0, 1.79724e-11, 3.33789e-42, 1.41421, -1.79724e-11, 3.33789e-42, 0, 3.33789e-42, 3.33789e-42, 3.33789e-42, 3.33789e-42, 3.33789e-42, 3.33789e-42, 3.33789e-42, 3.33789e-42, 3.33789e-42, 3.33789e-42, 3.33789e-42, 3.33789e-42, 3.35609e-14, 3.33789e-42, 3.33789e-42, 5.75033e-16, 9.98013e-17, 3.33789e-42, 1.79381e-11, 3.33789e-42, 3.33789e-42
0.374316, 0, 3.10465e-11, 4.53152e-41, 1.41421, -3.10465e-11, 4.53152e-41, 0, 4.53152e-41, 4.53152e-41, 4.53152e-41, 4.53152e-41, 4.53152e-41, 4.53152e-41, 4.53152e-41, 4.53152e-41, 4.53152e-41, 4.53152e-41, 4.53152e-41, 4.53152e-41, 5.79887e-14, 4.53152e-41, 4.53152e-41, 1.02602e-15, 1.77633e-16, 4.53152e-41, 3.09874e-11, 4.53152e-41, 4.53152e-41
0.382193, 0, 5.31227e-11, 5.5199e-40, 1.41421, -5.31227e-11, 5.5199e-40, 0, 5.5199e-40, 5.5199e-40, 5.5199e-40, 5.5199e-40, 5.5199e-40, 5.5199e-40, 5.5199e-40, 5.5199e-40, 5.5199e-40, 5.5199e-40, 5.5199e-40, 5.5199e-40, 9.92531e-14, 5.5199e-40, 5.5199e-40, 1.82e-15, 3.1382e-16, 5.5199e-40, 5.30213e-11, 5.5199e-40, 5.5199e-40
0.390069, 0, 9.00371e-11, 6.05912e-39, 1.41421, -9.00371e-11, 6.05912e-39, 0, 6.05912e-39, 6.05912e-39, 6.05912e-39, 6.05912e-39, 6.05912e-39, 6.05912e-39, 6.05912e-39, 6.05912e-39, 6.05912e-39, 6.05912e-39, 6.05912e-39, 6.05912e-39, 1.68291e-13, 6.05912e-39, 6.05912e-39, 3.21153e-15, 5.50535e-16, 6.05912e-39, 8.9865e-11, 6.05912e-39, 6.05912e-39
0.397946, 0, 1.51166e-10, 6.01879e-38, 1.41421, -1.51166e-10, 6.01879e-38, 0, 6.01879e-38, 6.01879e-38, 6.01879e-38, 6.01879e-38, 6.01879e-38, 6.01879e-38, 6.01879e-38, 6.01879e-38, 6.01879e-38, 6.01879e-38, 6.01879e-38, 6.01879e-38, 2.82694e-13, 6.01879e-38, 6.01879e-38, 5.64123e-15, 9.59497e-16, 6.01879e-38, 1.50877e-10, 6.01879e-38, 6.01879e-38
0.405822, 0, 2.51417e-10, 5.43938e-37, 1.41421, -2.51417e-10, 5.43938e-37, 0, 5.43938e-37, 5.43938e-37, 5.43938e-37, 5.43938e-37, 5.43938e-37, 5.43938e-37, 5.43938e-37, 5.43938e-37, 5.43938e-37, 5.43938e-37, 5.43938e-37, 5.43938e-37, 4.70481e-13, 5.43938e-37, 5.43938e-37, 9.87126e-15, 1.66225e-15, 5.43938e-37, 2.50935e-10, 5.43938e-37, 5.43938e-37
0.413699, 0, 4.14244e-10, 4.49563e-36, 1.41421, -4.14244e-10, 4.49563e-36, 0, 4.49563e-36, 4.49563e-36, 4.49563e-36, 4.49563e-36, 4.49563e-36, 4.49563e-36, 4.49563e-36, 4.49563e-36, 4.49563e-36, 4.49563e-36, 4.49563e-36, 4.49563e-36, 7.75829e-13, 4.49563e-36, 4.49563e-36, 1.722e-14, 2.86431e-15, 4.49563e-36, 4.13449e-10, 4.49563e-36, 4.49563e-36
0.421575, 0, 6.76176e-10, 3.41523e-35, 1.41421, -6.76176e-10, 3.41523e-35, 0, 3.41523e-35, 3.41523e-35, 3.41523e-35, 3.41523e-35, 3.41523e-35, 3.41523e-35, 3.41523e-35, 3.41523e-35, 3.41523e-35, 3.41523e-35, 3.41523e-35, 3.41523e-35, 1.26772e-12, 3.41523e-35, 3.41523e-35, 2.99695e-14, 4.91278e-15, 3.41523e-35, 6.74874e-10, 3.41523e-35, 3.41523e-35
0.429452, 0, 1.09351e-09, 2.3939e-34, 1.41421, -1.09351e-09, 2.3939e-34, 0, 2.3939e-34, 2.3939e-34, 2.3939e-34, 2.3939e-34, 2.3939e-34, 2.3939e-34, 2.3939e-34, 2.3939e-34, 2.3939e-34, 2.3939e-34, 2.3939e-34, 2.3939e-34, 2.0528e-12, 2.3939e-34, 2.3939e-34, 5.20728e-14, 8.39397e-15, 2.3939e-34, 1.09139e-09, 2.3939e-34, 2.3939e-34
0.437328, 0, 1.7521e-09, 1.63117e-33, 1.41421, -1.7521e-09, 1.63117e-33, 0, 1.63117e-33, 1.63117e-33, 1.63117e-33, 1.63117e-33, 1.63117e-33, 1.63117e-33, 1.63117e-33, 1.63117e-33, 1.63117e-33, 1.63117e-33, 1.63117e-33, 1.63117e-33, 3.29445e-12, 1.63117e-33, 1.63117e-33, 9.03845e-14, 1.42995e-14, 1.63117e-33, 1.74871e-09, 1.63117e-33, 1.63117e-33
0.445205, 0, 2.78161e-09, 1.07331e-32, 1.41421, -2.78161e-09, 1.07331e-32, 0, 1.07331e-32, 1.07331e-32, 1.07331e-32, 1.07331e-32, 1.07331e-32, 1.07331e-32, 1.07331e-32, 1.07331e-32, 1.07331e-32, 1.07331e-32, 1.07331e-32, 1.07331e-32, 5.24055e-12, 1.07331e-32, 1.07331e-32, 1.56797e-13, 2.431e-14, 1.07331e-32, 2.77619e-09, 1.07331e-32, 1.07331e-32
0.453081, 0, 4.37576e-09, 6.65426e-32, 1.41421, -4.37576e-09, 6.65426e-32, 0, 6.65426e-32, 6.65426e-32, 6.65426e-32, 6.65426e-32, 6.65426e-32, 6.65426e-32, 6.65426e-32, 6.65426e-32, 6.65426e-32, 6.65426e-32, 6.65426e-32, 6.65426e-32, 8.26375e-12, 6.65426e-32, 6.65426e-32, 2.71942e-13, 4.1282e-14, 6.65426e-32, 4.36718e-09, 6.65426e-32, 6.65426e-32
0.460958, 0, 6.82129e-09, 7.95489e-31, 1.41421, -6.82129e-09, 7.95489e-31, 0, 7.95489e-31, 7.95489e-31, 7.95489e-31, 7.95489e-31, 7.95489e-31, 7.95489e-31, 7.95489e-31, 7.95489e-31, 7.95489e-31, 7.95489e-31, 7.95489e-31, 7.95489e-31, 1.292e-11, 7.95489e-31, 7.95489e-31, 4.72175e-13, 7.0188e-14, 7.95489e-31, 6.80782e-09, 7.95489e-31, 7.95489e-31
0.468834, 0, 1.05374e-08, 4.07808e-30, 1.41421, -1.05374e-08, 4.07808e-30, 0, 4.07808e-30, 4.07808e-30, 4.07808e-30, 4.07808e-30, 4.07808e-30, 4.07808e-30, 4.07808e-30, 4.07808e-30, 4.07808e-30, 4.07808e-30, 4.07808e-30, 4.07808e-30, 2.00286e-11, 4.07808e-30, 4.07808e-30, 8.1855e-13, 1.19215e-13, 4.07808e-30, 1.05164e-08, 4.07808e-30, 4.07808e-30
0.476711, 0, 1.61323e-08, 1.9704e-29, 1.41421, -1.61323e-08, 1.9704e-29, 0, 1.9704e-29, 1.9704e-29, 1.9704e-29, 1.9704e-29, 1.9704e-29, 1.9704e-29, 1.9704e-29, 1.9704e-29, 1.9704e-29, 1.9704e-29, 1.9704e-29, 1.9704e-29, 3.07914e-11, 1.9704e-29, 1.9704e-29, 1.41832e-12, 2.02721e-13, 1.9704e-29, 1.60999e-08, 1.9704e-29, 1.9704e-29
0.484588, 0, 2.44787e-08, 9.00071e-29, 1.41421, -2.44787e-08, 9.00071e-29, 0, 9.00071e-29, 9.00071e-29, 9.00071e-29, 9.00071e-29, 9.00071e-29, 9.00071e-29, 9.00071e-29, 9.00071e-29, 9.00071e-29, 9.00071e-29, 9.00071e-29, 9.00071e-29, 4.69542e-11, 9.00071e-29, 9.00071e-29, 2.45517e-12, 3.45254e-13, 9.00071e-29, 2.44289e-08, 9.00071e-29, 9.00071e-29
0.492464, 0, 3.68162e-08, 3.89904e-28, 1.41421, -3.68162e-08, 3.89904e-28, 0, 3.89904e-28, 3.89904e-28, 3.89904e-28, 3.89904e-28, 3.89904e-28, 3.89904e-28, 3.89904e-28, 3.89904e-28, 3.89904e-28, 3.89904e-28, 3.89904e-28, 3.89904e-28, 7.10331e-11, 3.89904e-28, 3.89904e-28, 4.2433e-12, 5.88986e-13, 3.89904e-28, 3.67403e-08, 3.89904e-28, 3.89904e-28
0.500341, 0, 5.48885e-08, 1.60649e-27, 1.41421, -5.48885e-08, 1.60649e-27, 0, 1.60649e-27, 1.60649e-27, 1.60649e-27, 1.60649e-27, 1.60649e-27, 1.60649e-27, 1.60649e-27, 1.60649e-27, 1.60649e-27, 1.60649e-27, 1.60649e-27, 1.60649e-27, 1.06626e-10, 1.60649e-27, 1.60649e-27, 7.31674e-12, 1.00628e-12, 1.60649e-27, 5.47735e-08, 1.60649e-27, 1.60649e-27
0.508217, 0, 8.11251e-08, 6.31305e-27, 1.41421, -8.11251e-08, 6.31305e-27, 0, 6.31305e-27, 6.31305e-27, 6.31305e-27, 6.31305e-27, 6.31305e-27, 6.31305e-27, 6.31305e-27, 6.31305e-27, 6.31305e-27, 6.31305e-27, 6.31305e-27, 6.31305e-27, 1.58845e-10, 6.31305e-27, 6.31305e-27, 1.25774e-11, 1.72102e-12, 6.31305e-27, 8.0952e-08, 6.31305e-27, 6.31305e-27
0.516094, 0, 1.18876e-07, 2.37242e-26, 1.41421, -1.18876e-07, 2.37242e-26, 0, 2.37242e-26, 2.37242e-26, 2.37242e-26, 2.37242e-26, 2.37242e-26, 2.37242e-26, 2.37242e-26, 2.37242e-26, 1.13442e-13, 2.37242e-26, 2.37242e-26, 2.37242e-26, 2.34889e-10, 2.37242e-26, 2.37242e-26, 2.15361e-11, 2.94423e-12, 2.37242e-26, 1.18617e-07, 2.37242e-26, 2.37242e-26
0.52397, 0, 1.7272e-07, 8.54726e-26, 1.41421, -1.7272e-07, 8.54726e-26, 0, 8.54726e-26, 8.54726e-26, 8.54726e-26, 8.54726e-26, 8.54726e-26, 8.54726e-26, 8.54726e-26, 8.54726e-26, 4.21534e-13, 8.54726e-26, 8.54726e-26, 8.54726e-26, 3.44836e-10, 8.54726e-26, 8.54726e-26, 3.67035e-11, 5.03341e-12, 8.54726e-26, 1.72333e-07, 8.54726e-26, 8.54726e-26
0.531847, 0, 2.49902e-07, 2.98366e-25, 1.41421, -2.49902e-07, 1.14734e-12, 0, 2.86011e-15, 5.11171e-14, 1.22543e-15, 1.98044e-13, 7.70409e-12, 1.48348e-13, 5.05755e-13, 9.20671e-14, 6.26858e-12, 4.98287e-12, 2.99817e-12, 9.91988e-10, 5.02703e-10, 9.83562e-13, 1.70597e-14, 6.22151e-11, 8.58952e-12, 7.65923e-16, 2.483e-07, 2.98366e-25, 1.13791e-11
0.539723, 0, 3.59807e-07, 3.43268e-10, 1.41421, -3.59807e-07, 3.47519e-10, 3.43268e-10, 3.43278e-10, 3.43457e-10, 3.43272e-10, 3.44001e-10, 3.71812e-10, 3.43817e-10, 3.45141e-10, 3.43609e-10, 3.65227e-10, 3.61729e-10, 3.54376e-10, 4.01866e-09, 1.07108e-09, 3.46912e-10, 3.43331e-10, 4.48096e-10, 3.57882e-10, 3.4327e-10, 3.5515e-07, 3.43268e-10, 3.85428e-10
0.5476, 0, 5.16525e-07, 1.26861e-09, 1.41421, -5.16525e-07, 1.281e-09, 1.26861e-09, 1.26864e-09, 1.26916e-09, 1.26862e-09, 1.27075e-09, 1.35183e-09, 1.27021e-09, 1.27407e-09, 1.2696e-09, 1.33143e-09, 1.32243e-09, 1.30099e-09, 1.19845e-08, 2.31527e-09, 1.27923e-09, 1.26879e-09, 1.44407e-09, 1.29337e-09, 1.26861e-09, 5.04173e-07, 1.26861e-09, 1.39153e-09
0.555476, 0, 7.42448e-07, 3.69111e-09, 1.41421, -7.42448e-07, 3.72425e-09, 3.69111e-09, 3.69119e-09, 3.69259e-09, 3.69115e-09, 3.69683e-09, 3.9136e-09, 3.6954e-09, 3.70572e-09, 3.69377e-09, 3.85729e-09, 3.83501e-09, 3.7777e-09, 3.23391e-08, 5.18639e-09, 3.71952e-09, 3.69161e-09, 3.98272e-09, 3.73283e-09, 3.69113e-09, 7.10932e-07, 3.69111e-09, 4.01973e-09
0.563353, 0, 1.07521e-06, 9.85547e-09, 1.41421, -1.07521e-06, 9.9399e-09, 9.85547e-09, 9.85568e-09, 9.85923e-09, 9.85556e-09, 9.87005e-09, 1.04224e-08, 9.86639e-09, 9.89269e-09, 9.86225e-09, 1.02756e-08, 1.02222e-08, 1.00761e-08, 8.28545e-08, 1.19778e-08, 9.92785e-09, 9.85673e-09, 1.03364e-08, 9.92531e-09, 9.85553e-09, 9.96892e-07, 9.85547e-09, 1.06928e-08
0.571229, 0, 1.58259e-06, 2.50909e-08, 1.41421, -1.58259e-06, 2.52986e-08, 2.50909e-08, 2.50914e-08, 2.51002e-08, 2.50911e-08, 2.51268e-08, 2.64852e-08, 2.51178e-08, 2.51825e-08, 2.51076e-08, 2.61169e-08, 2.59927e-08, 2.56335e-08, 2.04622e-07, 2.8084e-08, 2.52689e-08, 2.5094e-08, 2.5878e-08, 2.5207e-08, 2.50911e-08, 1.39267e-06, 2.50909e-08, 2.71503e-08
0.579106, 0, 2.39314e-06, 6.16639e-08, 1.41421, -2.39314e-06, 6.2159e-08, 6.16639e-08, 6.16652e-08, 6.1686e-08, 6.16645e-08, 6.17494e-08, 6.49884e-08, 6.17279e-08, 6.18822e-08, 6.17037e-08, 6.41809e-08, 6.38142e-08, 6.29577e-08, 4.89731e-07, 6.58583e-08, 6.20884e-08, 6.16713e-08, 6.29417e-08, 6.18553e-08, 6.16643e-08, 1.94386e-06, 6.16639e-08, 6.65743e-08
0.586982, 0, 3.7578e-06, 1.46936e-07, 1.41421, -3.7578e-06, 1.48082e-07, 1.46936e-07, 1.46939e-07, 1.46987e-07, 1.46937e-07, 1.47134e-07, 1.54634e-07, 1.47084e-07, 1.47441e-07, 1.47028e-07, 1.52851e-07, 1.51915e-07, 1.49932e-07, 1.13819e-06, 1.52777e-07, 1.47919e-07, 1.46953e-07, 1.48993e-07, 1.47248e-07, 1.46937e-07, 2.72224e-06, 1.46936e-07, 1.58306e-07
0.594859, 0, 6.17244e-06, 3.40045e-07, 1.41421, -6.17244e-06, 3.42625e-07, 3.40045e-07, 3.40052e-07, 3.4016e-07, 3.40048e-07, 3.40491e-07, 3.57371e-07, 3.40379e-07, 3.41183e-07, 3.40252e-07, 3.54571e-07, 3.51251e-07, 3.46788e-07, 2.57089e-06, 3.48128e-07, 3.42257e-07, 3.40084e-07, 3.4333e-07, 3.40551e-07, 3.40047e-07, 3.84725e-06, 3.40045e-07, 3.65635e-07
