   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_395.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.019441, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0115801, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00371912, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00414183, 0, 1.75516e-16, 0, 1.41421, -1.75516e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59163e-18, 0, 0, 1.43946e-18, 0, 9.13557e-20, 0, 1.72393e-16, 0, 0, 0
0.0120028, 0, 2.91092e-16, 0, 1.41421, -2.91092e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63928e-18, 0, 0, 2.43152e-18, 0, 1.55245e-19, 0, 2.85866e-16, 0, 0, 0
0.0198637, 0, 4.801e-16, 0, 1.41421, -4.801e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.35223e-18, 0, 0, 4.08482e-18, 0, 2.62484e-19, 0, 4.71401e-16, 0, 0, 0
0.0277247, 0, 7.87499e-16, 0, 1.41421, -7.87499e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.13762e-18, 0, 0, 6.82522e-18, 0, 4.41597e-19, 0, 7.73094e-16, 0, 0, 0
0.0355856, 0, 1.28474e-15, 0, 1.41421, -1.28474e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16423e-17, 0, 0, 1.13435e-17, 0, 7.39304e-19, 0, 1.26101e-15, 0, 0, 0
0.0434466, 0, 2.08473e-15, 0, 1.41421, -2.08473e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88884e-17, 0, 0, 1.87538e-17, 0, 1.23176e-18, 0, 2.04586e-15, 0, 0, 0
0.0513075, 0, 3.36499e-15, 0, 1.41421, -3.36499e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04823e-17, 0, 0, 3.08446e-17, 0, 2.0425e-18, 0, 3.30162e-15, 0, 0, 0
0.0591685, 0, 5.40304e-15, 0, 1.41421, -5.40304e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.89347e-17, 0, 0, 5.04731e-17, 0, 3.37103e-18, 0, 5.30026e-15, 0, 0, 0
0.0670294, 0, 8.63046e-15, 0, 1.41421, -8.63046e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.81496e-17, 0, 0, 8.21783e-17, 0, 5.53801e-18, 0, 8.4646e-15, 0, 0, 0
0.0748904, 0, 1.37149e-14, 0, 1.41421, -1.37149e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24164e-16, 0, 0, 1.33137e-16, 0, 9.05649e-18, 0, 1.34486e-14, 0, 0, 0
0.0827513, 0, 2.16836e-14, 0, 1.41421, -2.16836e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96266e-16, 0, 0, 2.14643e-16, 0, 1.47435e-17, 0, 2.1258e-14, 0, 0, 0
0.0906123, 0, 3.4109e-14, 0, 1.41421, -3.4109e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08665e-16, 0, 0, 3.44378e-16, 0, 2.38947e-17, 0, 3.3432e-14, 0, 0, 0
0.0984732, 0, 5.33848e-14, 0, 1.41421, -5.33848e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82993e-16, 0, 0, 5.49901e-16, 0, 3.85547e-17, 0, 5.23134e-14, 0, 0, 0
0.106334, 0, 8.31375e-14, 0, 1.41421, -8.31375e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.52005e-16, 0, 0, 8.73968e-16, 0, 6.19425e-17, 0, 8.14496e-14, 0, 0, 0
0.114195, 0, 1.2883e-13, 0, 1.41421, -1.2883e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16504e-15, 0, 0, 1.38261e-15, 0, 9.90902e-17, 0, 1.26183e-13, 0, 0, 0
0.122056, 0, 1.98651e-13, 0, 1.41421, -1.98651e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79601e-15, 0, 0, 2.17733e-15, 0, 1.57842e-16, 0, 1.9452e-13, 0, 0, 0
0.129917, 0, 3.04812e-13, 0, 1.41421, -3.04812e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75513e-15, 0, 0, 3.4136e-15, 0, 2.50374e-16, 0, 2.98392e-13, 0, 0, 0
0.137778, 0, 4.65424e-13, 0, 1.41421, -4.65424e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.20581e-15, 0, 0, 5.32854e-15, 0, 3.95503e-16, 0, 4.55494e-13, 0, 0, 0
0.145639, 0, 7.07217e-13, 0, 1.41421, -7.07217e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.38912e-15, 0, 0, 8.28249e-15, 0, 6.22196e-16, 0, 6.91924e-13, 0, 0, 0
0.1535, 0, 1.06943e-12, 0, 1.41421, -1.06943e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.65887e-15, 0, 0, 1.28207e-14, 0, 9.74872e-16, 0, 1.04598e-12, 0, 0, 0
0.161361, 0, 1.60939e-12, 0, 1.41421, -1.60939e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45316e-14, 0, 0, 1.97656e-14, 0, 1.52137e-15, 0, 1.57357e-12, 0, 0, 0
0.169222, 0, 2.41037e-12, 0, 1.41421, -2.41037e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17578e-14, 0, 0, 3.0354e-14, 0, 2.36492e-15, 0, 2.35589e-12, 0, 0, 0
0.177083, 0, 3.59277e-12, 0, 1.41421, -3.59277e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24218e-14, 0, 0, 4.64404e-14, 0, 3.66203e-15, 0, 3.51025e-12, 0, 0, 0
0.184944, 0, 5.32976e-12, 0, 1.41421, -5.32976e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80825e-14, 0, 0, 7.07978e-14, 0, 5.64914e-15, 0, 5.20523e-12, 0, 0, 0
0.192805, 0, 7.8691e-12, 0, 1.41421, -7.8691e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.09698e-14, 0, 0, 1.07564e-13, 0, 8.68221e-15, 0, 7.68188e-12, 0, 0, 0
0.200666, 0, 1.15636e-11, 0, 1.41421, -1.15636e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04257e-13, 0, 0, 1.62903e-13, 0, 1.32955e-14, 0, 1.12831e-11, 0, 0, 0
