   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_770.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0411207, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0332186, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0253165, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0174144, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0095123, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00161018, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00629193, 0, 2.19247e-14, 0, 1.41421, -2.19247e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.68284e-16, 0, 0, 1.04208e-16, 0, 3.02822e-17, 0, 2.15219e-14, 0, 0
0.014194, 0, 3.35573e-14, 0, 1.41421, -3.35573e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10572e-16, 0, 0, 1.62559e-16, 0, 4.78176e-17, 0, 3.29363e-14, 0, 0
0.0220962, 0, 5.11397e-14, 0, 1.41421, -5.11397e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.25606e-16, 0, 0, 2.5253e-16, 0, 7.52087e-17, 0, 5.01863e-14, 0, 0
0.0299983, 0, 7.75997e-14, 0, 1.41421, -7.75997e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.49166e-16, 0, 0, 3.90688e-16, 0, 1.17827e-16, 0, 7.61421e-14, 0, 0
0.0379004, 0, 1.17248e-13, 0, 1.41421, -1.17248e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43392e-15, 0, 0, 6.01982e-16, 0, 1.83878e-16, 0, 1.15028e-13, 0, 0
0.0458025, 0, 1.76403e-13, 0, 1.41421, -1.76403e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15705e-15, 0, 0, 9.23843e-16, 0, 2.85873e-16, 0, 1.73036e-13, 0, 0
0.0537046, 0, 2.64284e-13, 0, 1.41421, -2.64284e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23117e-15, 0, 0, 1.4122e-15, 0, 4.42757e-16, 0, 2.59198e-13, 0, 0
0.0616067, 0, 3.94286e-13, 0, 1.41421, -3.94286e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.81985e-15, 0, 0, 2.15033e-15, 0, 6.83157e-16, 0, 3.86632e-13, 0, 0
0.0695088, 0, 5.85781e-13, 0, 1.41421, -5.85781e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.15962e-15, 0, 0, 3.26175e-15, 0, 1.05016e-15, 0, 5.74309e-13, 0, 0
0.077411, 0, 8.66665e-13, 0, 1.41421, -8.66665e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0591e-14, 0, 0, 4.92907e-15, 0, 1.60835e-15, 0, 8.49537e-13, 0, 0
0.0853131, 0, 1.27693e-12, 0, 1.41421, -1.27693e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56022e-14, 0, 0, 7.42167e-15, 0, 2.45425e-15, 0, 1.25146e-12, 0, 0
0.0932152, 0, 1.87368e-12, 0, 1.41421, -1.87368e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28897e-14, 0, 0, 1.11348e-14, 0, 3.7315e-15, 0, 1.83592e-12, 0, 0
0.101117, 0, 2.73802e-12, 0, 1.41421, -2.73802e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34435e-14, 0, 0, 1.66472e-14, 0, 5.65318e-15, 0, 2.68227e-12, 0, 0
0.109019, 0, 3.98475e-12, 0, 1.41421, -3.98475e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.86638e-14, 0, 0, 2.48041e-14, 0, 8.53427e-15, 0, 3.90275e-12, 0, 0
0.116922, 0, 5.77557e-12, 0, 1.41421, -5.77557e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.05228e-14, 0, 0, 3.68365e-14, 0, 1.28388e-14, 0, 5.65537e-12, 0, 0
0.124824, 0, 8.33727e-12, 0, 1.41421, -8.33727e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01786e-13, 0, 0, 5.45327e-14, 0, 1.92481e-14, 0, 8.1617e-12, 0, 0
0.132726, 0, 1.19866e-11, 0, 1.41421, -1.19866e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46316e-13, 0, 0, 8.04852e-14, 0, 2.87595e-14, 0, 1.1731e-11, 0, 0
0.140628, 0, 1.71638e-11, 0, 1.41421, -1.71638e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09482e-13, 0, 0, 1.18446e-13, 0, 4.2828e-14, 0, 1.67931e-11, 0, 0
0.14853, 0, 2.44787e-11, 0, 1.41421, -2.44787e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98714e-13, 0, 0, 1.73834e-13, 0, 6.35703e-14, 0, 2.39426e-11, 0, 0
0.156432, 0, 3.47713e-11, 0, 1.41421, -3.47713e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.24255e-13, 0, 0, 2.5447e-13, 0, 9.40563e-14, 0, 3.39985e-11, 0, 0
0.164334, 0, 4.9195e-11, 0, 1.41421, -4.9195e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.00164e-13, 0, 0, 3.71626e-13, 0, 1.38727e-13, 0, 4.80845e-11, 0, 0
0.172236, 0, 6.93254e-11, 0, 1.41421, -6.93254e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.45645e-13, 0, 0, 5.41538e-13, 0, 2.03986e-13, 0, 6.77342e-11, 0, 0
0.180138, 0, 9.73067e-11, 0, 1.41421, -9.73067e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18684e-12, 0, 0, 7.87586e-13, 0, 2.9905e-13, 0, 9.50332e-11, 0, 0
0.188041, 0, 1.36044e-10, 0, 1.41421, -1.36044e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65914e-12, 0, 0, 1.14343e-12, 0, 4.37142e-13, 0, 1.32804e-10, 0, 0
0.195943, 0, 1.89455e-10, 0, 1.41421, -1.89455e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31035e-12, 0, 0, 1.65753e-12, 0, 6.37199e-13, 0, 1.8485e-10, 0, 0
0.203845, 0, 2.62806e-10, 0, 1.41421, -2.62806e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20462e-12, 0, 0, 2.39971e-12, 0, 9.26271e-13, 0, 2.56275e-10, 0, 0
0.211747, 0, 3.63136e-10, 7.42688e-44, 1.41421, -3.63136e-10, 0, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 4.42785e-12, 7.42688e-44, 7.42688e-44, 3.47062e-12, 7.42688e-44, 1.34292e-12, 7.42688e-44, 3.53895e-10, 7.42688e-44, 7.42688e-44
0.219649, 0, 4.9983e-10, 1.27098e-42, 1.41421, -4.9983e-10, 0, 1.27098e-42, 1.27098e-42, 1.27098e-42, 1.27098e-42, 1.27098e-42, 1.27098e-42, 1.27098e-42, 1.27098e-42, 1.27098e-42, 1.27098e-42, 1.27098e-42, 6.09445e-12, 1.27098e-42, 1.27098e-42, 5.01544e-12, 1.27098e-42, 1.942e-12, 1.27098e-42, 4.86778e-10, 1.27098e-42, 1.27098e-42
0.227551, 0, 6.85329e-10, 1.83808e-41, 1.41421, -6.85329e-10, 0, 1.83808e-41, 1.83808e-41, 1.83808e-41, 1.83808e-41, 1.83808e-41, 1.83808e-41, 1.83808e-41, 1.83808e-41, 1.83808e-41, 1.83808e-41, 1.83808e-41, 8.35625e-12, 1.83808e-41, 1.83808e-41, 7.2437e-12, 1.83808e-41, 2.8014e-12, 1.83808e-41, 6.66928e-10, 1.83808e-41, 1.83808e-41
0.235453, 0, 9.36078e-10, 2.34953e-40, 1.41421, -9.36078e-10, 0, 2.34953e-40, 2.34953e-40, 2.34953e-40, 2.34953e-40, 2.34953e-40, 2.34953e-40, 2.34953e-40, 2.34953e-40, 2.34953e-40, 2.34953e-40, 2.34953e-40, 1.14139e-11, 2.34953e-40, 2.34953e-40, 1.04582e-11, 2.34953e-40, 4.03151e-12, 2.34953e-40, 9.10174e-10, 2.34953e-40, 2.34953e-40
0.243355, 0, 1.27371e-09, 2.68895e-39, 1.41421, -1.27371e-09, 0, 2.68895e-39, 2.68895e-39, 2.68895e-39, 2.68895e-39, 2.68895e-39, 2.68895e-39, 2.68895e-39, 2.68895e-39, 2.68895e-39, 2.68895e-39, 2.68895e-39, 1.55315e-11, 2.68895e-39, 2.68895e-39, 1.50966e-11, 2.68895e-39, 5.78851e-12, 2.68895e-39, 1.23729e-09, 2.68895e-39, 2.68895e-39
0.251257, 0, 1.72658e-09, 2.77381e-38, 1.41421, -1.72658e-09, 0, 2.77381e-38, 2.77381e-38, 2.77381e-38, 2.77381e-38, 2.77381e-38, 2.77381e-38, 2.77381e-38, 2.77381e-38, 2.77381e-38, 2.77381e-38, 2.77381e-38, 2.10553e-11, 2.77381e-38, 2.77381e-38, 2.17923e-11, 2.77381e-38, 8.29294e-12, 2.77381e-38, 1.67544e-09, 2.77381e-38, 2.77381e-38
