   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_89.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00309772, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00477866, 0, 3.51321e-18, 0, 1.41421, -3.51321e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22723e-20, 0, 0, 5.43588e-24, 3.77677e-22, 0, 3.50056e-18, 0, 0
0.012655, 0, 6.54319e-18, 0, 1.41421, -6.54319e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28565e-20, 0, 0, 1.02799e-23, 7.16567e-22, 0, 6.5196e-18, 0, 0
0.0205314, 0, 1.20903e-17, 0, 1.41421, -1.20903e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.22335e-20, 0, 0, 1.92904e-23, 1.34915e-21, 0, 1.20467e-17, 0, 0
0.0284078, 0, 2.2168e-17, 0, 1.41421, -2.2168e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.74365e-20, 0, 0, 3.59257e-23, 2.5213e-21, 0, 2.2088e-17, 0, 0
0.0362842, 0, 4.03392e-17, 0, 1.41421, -4.03392e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40911e-19, 0, 0, 6.64137e-23, 4.67775e-21, 0, 4.01935e-17, 0, 0
0.0441605, 0, 7.28623e-17, 0, 1.41421, -7.28623e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54519e-19, 0, 0, 1.21889e-22, 8.61746e-21, 0, 7.2599e-17, 0, 0
0.0520369, 0, 1.30651e-16, 0, 1.41421, -1.30651e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.56382e-19, 0, 0, 2.22123e-22, 1.57661e-20, 0, 1.30179e-16, 0, 0
0.0599133, 0, 2.32602e-16, 0, 1.41421, -2.32602e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.12508e-19, 0, 0, 4.01974e-22, 2.86513e-20, 0, 2.3176e-16, 0, 0
0.0677897, 0, 4.112e-16, 0, 1.41421, -4.112e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43637e-18, 0, 0, 7.22497e-22, 5.17255e-20, 0, 4.09711e-16, 0, 0
0.075666, 0, 7.21904e-16, 0, 1.41421, -7.21904e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52169e-18, 0, 0, 1.2899e-21, 9.27823e-20, 0, 7.19288e-16, 0, 0
0.0835424, 0, 1.25874e-15, 0, 1.41421, -1.25874e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.39689e-18, 0, 0, 2.28773e-21, 1.65381e-19, 0, 1.25417e-15, 0, 0
0.0914188, 0, 2.18001e-15, 0, 1.41421, -2.18001e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.61496e-18, 0, 0, 4.03113e-21, 2.92966e-19, 0, 2.1721e-15, 0, 0
0.0992952, 0, 3.75048e-15, 0, 1.41421, -3.75048e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31007e-17, 0, 0, 7.05767e-21, 5.15836e-19, 0, 3.73685e-15, 0, 0
0.107172, 0, 6.40995e-15, 0, 1.41421, -6.40995e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23903e-17, 0, 0, 1.22786e-20, 9.02859e-19, 0, 6.38664e-15, 0, 0
0.115048, 0, 1.08841e-14, 0, 1.41421, -1.08841e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80186e-17, 0, 0, 2.12286e-20, 1.57103e-18, 0, 1.08445e-14, 0, 0
0.122924, 0, 1.83623e-14, 0, 1.41421, -1.83623e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.41402e-17, 0, 0, 3.64776e-20, 2.71799e-18, 0, 1.82954e-14, 0, 0
0.130801, 0, 3.07814e-14, 0, 1.41421, -3.07814e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0752e-16, 0, 0, 6.23016e-20, 4.67578e-18, 0, 3.06691e-14, 0, 0
0.138677, 0, 5.1274e-14, 0, 1.41421, -5.1274e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79102e-16, 0, 0, 1.05772e-19, 7.99906e-18, 0, 5.10868e-14, 0, 0
0.146553, 0, 8.48748e-14, 0, 1.41421, -8.48748e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96471e-16, 0, 0, 1.78517e-19, 1.36094e-17, 0, 8.45646e-14, 0, 0
0.15443, 0, 1.39622e-13, 0, 1.41421, -1.39622e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87705e-16, 0, 0, 2.9954e-19, 2.30297e-17, 0, 1.39111e-13, 0, 0
0.162306, 0, 2.28264e-13, 0, 1.41421, -2.28264e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.97342e-16, 0, 0, 4.99726e-19, 3.87632e-17, 0, 2.27428e-13, 0, 0
0.170183, 0, 3.70897e-13, 0, 1.41421, -3.70897e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29558e-15, 0, 0, 8.28991e-19, 6.49032e-17, 0, 3.69535e-13, 0, 0
