   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_473.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00913882, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00126805, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0066027, 0, 2.46627e-14, 0, 1.41421, -2.46627e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.72828e-17, 0, 0, 1.427e-17, 0, 9.18801e-16, 0, 2.36824e-14, 0, 0, 0
0.0144735, 0, 3.89358e-14, 0, 1.41421, -3.89358e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.45641e-17, 0, 0, 2.29217e-17, 0, 1.49171e-15, 0, 3.73467e-14, 0, 0, 0
0.0223442, 0, 6.11819e-14, 0, 1.41421, -6.11819e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17031e-16, 0, 0, 3.66515e-17, 0, 2.41161e-15, 0, 5.86166e-14, 0, 0, 0
0.030215, 0, 9.56926e-14, 0, 1.41421, -9.56926e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82822e-16, 0, 0, 5.83416e-17, 0, 3.8825e-15, 0, 9.1569e-14, 0, 0, 0
0.0380857, 0, 1.48981e-13, 0, 1.41421, -1.48981e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84269e-16, 0, 0, 9.24549e-17, 0, 6.22462e-15, 0, 1.4238e-13, 0, 0, 0
0.0459565, 0, 2.30886e-13, 0, 1.41421, -2.30886e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.39964e-16, 0, 0, 1.4587e-16, 0, 9.93863e-15, 0, 2.20361e-13, 0, 0, 0
0.0538273, 0, 3.56196e-13, 0, 1.41421, -3.56196e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.77805e-16, 0, 0, 2.29145e-16, 0, 1.58041e-14, 0, 3.39485e-13, 0, 0, 0
0.061698, 0, 5.47043e-13, 0, 1.41421, -5.47043e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03945e-15, 0, 0, 3.58412e-16, 0, 2.50301e-14, 0, 5.20615e-13, 0, 0, 0
0.0695688, 0, 8.36387e-13, 0, 1.41421, -8.36387e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58682e-15, 0, 0, 5.58223e-16, 0, 3.94852e-14, 0, 7.94757e-13, 0, 0, 0
0.0774396, 0, 1.27309e-12, 0, 1.41421, -1.27309e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41147e-15, 0, 0, 8.65777e-16, 0, 6.20422e-14, 0, 1.20777e-12, 0, 0, 0
0.0853103, 0, 1.92923e-12, 0, 1.41421, -1.92923e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6482e-15, 0, 0, 1.33723e-15, 0, 9.71041e-14, 0, 1.82714e-12, 0, 0, 0
0.0931811, 0, 2.91072e-12, 0, 1.41421, -2.91072e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49451e-15, 0, 0, 2.05697e-15, 0, 1.51391e-13, 0, 2.75177e-12, 0, 0, 0
0.101052, 0, 4.37232e-12, 0, 1.41421, -4.37232e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.23832e-15, 0, 0, 3.15157e-15, 0, 2.3512e-13, 0, 4.12581e-12, 0, 0, 0
0.108923, 0, 6.53935e-12, 0, 1.41421, -6.53935e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22975e-14, 0, 0, 4.80975e-15, 0, 3.63769e-13, 0, 6.15847e-12, 0, 0, 0
0.116793, 0, 9.73812e-12, 0, 1.41421, -9.73812e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82757e-14, 0, 0, 7.31219e-15, 0, 5.60692e-13, 0, 9.15184e-12, 0, 0, 0
0.124664, 0, 1.44393e-11, 0, 1.41421, -1.44393e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70405e-14, 0, 0, 1.1075e-14, 0, 8.61e-13, 0, 1.35402e-11, 0, 0, 0
0.132535, 0, 2.13184e-11, 0, 1.41421, -2.13184e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.98334e-14, 0, 0, 1.6713e-14, 0, 1.31729e-12, 0, 1.99446e-11, 0, 0, 0
0.140406, 0, 3.13412e-11, 0, 1.41421, -3.13412e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.84223e-14, 0, 0, 2.5132e-14, 0, 2.00808e-12, 0, 2.92495e-11, 0, 0, 0
