   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_45.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0211855, 0, 2.43594e-22, 0, 1.41421, -2.43594e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66766e-24, 0, 0, 4.78895e-27, 2.99758e-26, 0, 2.41892e-22, 0, 0, 0
0.0289502, 0, 5.7347e-22, 0, 1.41421, -5.7347e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.92599e-24, 0, 0, 1.13643e-26, 7.24201e-26, 0, 5.6946e-22, 0, 0, 0
0.0367149, 0, 1.32845e-21, 0, 1.41421, -1.32845e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.09458e-24, 0, 0, 2.65413e-26, 1.7194e-25, 0, 1.31916e-21, 0, 0, 0
0.0444797, 0, 3.03095e-21, 0, 1.41421, -3.03095e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07498e-23, 0, 0, 6.10638e-26, 4.01627e-25, 0, 3.00974e-21, 0, 0, 0
0.0522444, 0, 6.81659e-21, 0, 1.41421, -6.81659e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.66661e-23, 0, 0, 1.38512e-25, 9.2391e-25, 0, 6.76887e-21, 0, 0, 0
0.0600092, 0, 1.51224e-20, 0, 1.41421, -1.51224e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03527e-22, 0, 0, 3.09987e-25, 2.09492e-24, 0, 1.50165e-20, 0, 0, 0
0.0677739, 0, 3.31142e-20, 0, 1.41421, -3.31142e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26697e-22, 0, 0, 6.84905e-25, 4.6856e-24, 0, 3.28822e-20, 0, 0, 0
0.0755386, 0, 7.16121e-20, 0, 1.41421, -7.16121e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.90249e-22, 0, 0, 1.49482e-24, 1.03445e-23, 0, 7.111e-20, 0, 0, 0
0.0833034, 0, 1.53021e-19, 0, 1.41421, -1.53021e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04756e-21, 0, 0, 3.22431e-24, 2.25554e-23, 0, 1.51948e-19, 0, 0, 0
0.0910681, 0, 3.23221e-19, 0, 1.41421, -3.23221e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21272e-21, 0, 0, 6.87652e-24, 4.85983e-23, 0, 3.20953e-19, 0, 0, 0
0.0988328, 0, 6.75152e-19, 0, 1.41421, -6.75152e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.62197e-21, 0, 0, 1.45063e-23, 1.03519e-22, 0, 6.70412e-19, 0, 0, 0
0.106598, 0, 1.39511e-18, 0, 1.41421, -1.39511e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.55067e-21, 0, 0, 3.02801e-23, 2.18087e-22, 0, 1.38531e-18, 0, 0, 0
0.114362, 0, 2.85273e-18, 0, 1.41421, -2.85273e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95292e-20, 0, 0, 6.25625e-23, 4.54586e-22, 0, 2.83268e-18, 0, 0, 0
0.122127, 0, 5.77402e-18, 0, 1.41421, -5.77402e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.95276e-20, 0, 0, 1.27983e-22, 9.37835e-22, 0, 5.73343e-18, 0, 0, 0
0.129892, 0, 1.15711e-17, 0, 1.41421, -1.15711e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.92125e-20, 0, 0, 2.59291e-22, 1.91556e-21, 0, 1.14897e-17, 0, 0, 0
0.137657, 0, 2.2964e-17, 0, 1.41421, -2.2964e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57205e-19, 0, 0, 5.20389e-22, 3.8748e-21, 0, 2.28024e-17, 0, 0, 0
