   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_834.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.433012, 0, 1.83215e-07, 1.49842e-27, 1.41421, -1.83215e-07, 1.49842e-27, 0, 1.49842e-27, 1.49842e-27, 1.49842e-27, 1.49842e-27, 1.49842e-27, 1.49842e-27, 1.49842e-27, 1.49842e-27, 1.49842e-27, 5.46257e-11, 1.49842e-27, 1.49842e-27, 1.49842e-27, 1.49151e-07, 1.49842e-27, 3.40094e-08, 1.49842e-27, 1.49842e-27
0.440879, 0, 2.76648e-07, 5.96989e-27, 1.41421, -2.76648e-07, 5.96989e-27, 0, 5.96989e-27, 5.96989e-27, 5.96989e-27, 5.96989e-27, 5.96989e-27, 5.96989e-27, 5.96989e-27, 5.96989e-27, 5.96989e-27, 7.5293e-11, 5.96989e-27, 5.96989e-27, 5.96989e-27, 2.29973e-07, 5.96989e-27, 4.65988e-08, 5.96989e-27, 5.96989e-27
0.448746, 0, 4.17157e-07, 2.2718e-26, 1.41421, -4.17157e-07, 2.2718e-26, 0, 2.2718e-26, 2.2718e-26, 2.2718e-26, 2.2718e-26, 2.2718e-26, 2.2718e-26, 2.2718e-26, 2.2718e-26, 2.2718e-26, 1.03251e-10, 2.2718e-26, 2.2718e-26, 2.2718e-26, 3.53576e-07, 2.2718e-26, 6.34776e-08, 2.2718e-26, 2.2718e-26
0.456613, 0, 6.27956e-07, 8.26959e-26, 1.41421, -6.27956e-07, 8.26959e-26, 0, 8.26959e-26, 8.26959e-26, 8.26959e-26, 8.26959e-26, 8.26959e-26, 8.26959e-26, 8.26959e-26, 8.26959e-26, 8.26959e-26, 1.40883e-10, 8.26959e-26, 8.26959e-26, 8.26959e-26, 5.41842e-07, 8.26959e-26, 8.59731e-08, 8.26959e-26, 8.26959e-26
0.46448, 0, 9.43282e-07, 2.89671e-25, 1.41421, -9.43282e-07, 2.89671e-25, 0, 2.89671e-25, 2.89671e-25, 2.89671e-25, 2.89671e-25, 2.89671e-25, 2.89671e-25, 2.89671e-25, 2.89671e-25, 2.89671e-25, 1.91292e-10, 2.89671e-25, 2.89671e-25, 2.89671e-25, 8.27312e-07, 2.89671e-25, 1.15778e-07, 2.89671e-25, 2.89671e-25
0.472346, 0, 1.414e-06, 5.05667e-11, 1.41421, -1.414e-06, 7.81328e-11, 5.05667e-11, 5.05671e-11, 7.6379e-11, 2.69627e-10, 5.99534e-11, 2.22273e-10, 9.18195e-11, 1.15163e-10, 5.2892e-11, 9.86745e-11, 3.09063e-10, 5.30607e-11, 5.06327e-11, 5.06082e-11, 1.25808e-06, 5.05676e-11, 1.55104e-07, 5.05667e-11, 5.05667e-11
0.480213, 0, 2.11338e-06, 1.61088e-10, 1.41421, -2.11338e-06, 2.50903e-10, 1.61088e-10, 1.6109e-10, 2.45189e-10, 8.74819e-10, 1.91672e-10, 7.20532e-10, 2.95496e-10, 3.71552e-10, 1.68665e-10, 3.17831e-10, 5.08756e-10, 1.69214e-10, 1.61303e-10, 1.61883e-10, 1.90454e-06, 1.61092e-10, 2.06665e-07, 1.61088e-10, 1.61088e-10
0.48808, 0, 3.14813e-06, 4.00007e-10, 1.41421, -3.14813e-06, 6.26935e-10, 4.00007e-10, 4.00011e-10, 6.12497e-10, 2.20334e-09, 4.77279e-10, 1.81351e-09, 7.39604e-10, 9.31771e-10, 4.1915e-10, 7.96036e-10, 8.65451e-10, 4.20538e-10, 4.0055e-10, 4.0268e-10, 2.86905e-06, 4.00015e-10, 2.73966e-07, 4.00007e-10, 4.00007e-10
0.495947, 0, 4.67182e-06, 9.10523e-10, 1.41421, -4.67182e-06, 1.43282e-09, 9.10523e-10, 9.10531e-10, 1.39959e-09, 5.06103e-09, 1.08837e-09, 4.16382e-09, 1.69213e-09, 2.13442e-09, 9.54581e-10, 1.82202e-09, 1.53081e-09, 9.57777e-10, 9.11773e-10, 9.17583e-10, 4.29909e-06, 9.10541e-10, 3.61407e-07, 9.10523e-10, 9.10523e-10
0.503814, 0, 6.90503e-06, 1.98341e-09, 1.41421, -6.90503e-06, 3.12874e-09, 1.98341e-09, 1.98343e-09, 3.05587e-09, 1.1085e-08, 2.37342e-09, 9.11752e-09, 3.6974e-09, 4.66728e-09, 2.08003e-09, 3.98221e-09, 2.80636e-09, 2.08704e-09, 1.98616e-09, 2.00022e-09, 6.40612e-06, 1.98345e-09, 4.74615e-07, 1.98341e-09, 1.98341e-09
0.511681, 0, 1.01698e-05, 4.19555e-09, 1.41421, -1.01698e-05, 6.6284e-09, 4.19555e-09, 4.19559e-09, 6.47362e-09, 2.35287e-08, 5.02398e-09, 1.93495e-08, 7.83632e-09, 9.8965e-09, 4.40077e-09, 8.44131e-09, 5.28254e-09, 4.41566e-09, 4.20137e-09, 4.2333e-09, 9.49805e-06, 4.19564e-09, 6.20822e-07, 4.19555e-09, 4.19555e-09
0.519548, 0, 1.49035e-05, 8.66608e-09, 1.41421, -1.49035e-05, 1.37065e-08, 8.66608e-09, 8.66617e-09, 1.33858e-08, 4.87206e-08, 1.03824e-08, 4.0062e-08, 1.6209e-08, 2.04773e-08, 9.09126e-09, 1.74624e-08, 1.00956e-08, 9.12211e-09, 8.67815e-09, 8.74765e-09, 1.39892e-05, 8.66626e-09, 8.0949e-07, 8.66608e-09, 8.66608e-09
0.527415, 0, 2.17364e-05, 1.75204e-08, 1.41421, -2.17364e-05, 2.77366e-08, 1.75204e-08, 1.75206e-08, 2.70866e-08, 9.87058e-08, 2.09992e-08, 8.1156e-08, 3.2809e-08, 4.14603e-08, 1.83822e-08, 3.53495e-08, 1.93922e-08, 1.84447e-08, 1.75449e-08, 1.76916e-08, 2.04716e-05, 1.75208e-08, 1.05325e-06, 1.75204e-08, 1.75204e-08
0.535282, 0, 3.15532e-05, 3.471e-08, 1.41421, -3.15532e-05, 5.49976e-08, 3.471e-08, 3.47104e-08, 5.37069e-08, 1.9593e-07, 4.16183e-08, 1.61079e-07, 6.50705e-08, 8.22504e-08, 3.64214e-08, 7.01155e-08, 3.71505e-08, 3.65456e-08, 3.47586e-08, 3.50606e-08, 2.97649e-05, 3.47107e-08, 1.36948e-06, 3.471e-08, 3.471e-08
0.543149, 0, 4.55925e-05, 6.74224e-08, 1.41421, -4.55925e-05, 1.06922e-07, 6.74224e-08, 6.74231e-08, 1.04409e-07, 3.81314e-07, 8.08726e-08, 3.1346e-07, 1.26533e-07, 1.59982e-07, 7.07544e-08, 1.36356e-07, 7.05908e-08, 7.09962e-08, 6.7517e-08, 6.81251e-08, 4.29958e-05, 6.74238e-08, 1.78277e-06, 6.74224e-08, 6.74224e-08
0.551016, 0, 6.55875e-05, 1.28451e-07, 1.41421, -6.55875e-05, 2.03881e-07, 1.28451e-07, 1.28452e-07, 1.99082e-07, 7.27873e-07, 1.54136e-07, 5.98296e-07, 2.41332e-07, 3.05208e-07, 1.34814e-07, 2.6009e-07, 1.32547e-07, 1.35275e-07, 1.28631e-07, 1.29831e-07, 6.17058e-05, 1.28453e-07, 2.32904e-06, 1.28451e-07, 1.28451e-07
0.558883, 0, 9.39619e-05, 2.40072e-07, 1.41421, -9.39619e-05, 3.8139e-07, 2.40072e-07, 2.40075e-07, 3.72399e-07, 1.36308e-06, 2.88193e-07, 1.12032e-06, 4.51554e-07, 5.71224e-07, 2.51993e-07, 4.86696e-07, 2.45346e-07, 2.52858e-07, 2.40411e-07, 2.42731e-07, 8.79927e-05, 2.40077e-07, 3.06197e-06, 2.40072e-07, 2.40072e-07
0.56675, 0, 0.000134108, 4.40232e-07, 1.41421, -0.000134108, 7.00017e-07, 4.40232e-07, 4.40237e-07, 6.83489e-07, 2.50467e-06, 5.28693e-07, 2.0584e-06, 8.29001e-07, 1.04899e-06, 4.62147e-07, 8.93603e-07, 4.46995e-07, 4.63737e-07, 4.40854e-07, 4.45259e-07, 0.000124701, 4.40242e-07, 4.06344e-06, 4.40232e-07, 4.40232e-07
0.574617, 0, 0.00019078, 7.92173e-07, 1.41421, -0.00019078, 1.26084e-06, 7.92173e-07, 7.92181e-07, 1.23103e-06, 4.51656e-06, 9.51763e-07, 3.71146e-06, 1.49354e-06, 1.89042e-06, 8.31708e-07, 1.61009e-06, 8.0081e-07, 8.34576e-07, 7.93295e-07, 8.01499e-07, 0.000175683, 7.92189e-07, 5.45958e-06, 7.92173e-07, 7.92173e-07
0.582484, 0.00768266, 0.00027065, 1.39895e-06, 1.41693, 0.00741201, 2.22881e-06, 1.39895e-06, 1.39896e-06, 2.17601e-06, 7.99358e-06, 1.68153e-06, 6.56802e-06, 2.64083e-06, 3.34357e-06, 1.46895e-06, 2.8472e-06, 1.40994e-06, 1.47403e-06, 1.40094e-06, 1.41594e-06, 0.000246141, 1.39898e-06, 7.4451e-06, 1.39895e-06, 1.39895e-06
0.590351, 0.992317, 0.000383099, 2.42483e-06, 1.72983, 0.991934, 3.8672e-06, 2.42483e-06, 2.42485e-06, 3.77543e-06, 1.38869e-05, 2.91598e-06, 1.14091e-05, 4.58333e-06, 5.80475e-06, 2.5465e-06, 4.94201e-06, 2.43876e-06, 2.55533e-06, 2.42828e-06, 2.45523e-06, 0.000343117, 2.42488e-06, 1.03205e-05, 2.42483e-06, 2.42483e-06
0.598218, 0, 0.000541305, 4.12574e-06, 1.41421, -0.000541305, 6.58686e-06, 4.12574e-06, 4.12578e-06, 6.43028e-06, 2.36835e-05, 4.96379e-06, 1.94557e-05, 7.80881e-06, 9.89292e-06, 4.33335e-06, 8.42083e-06, 4.14334e-06, 4.34841e-06, 4.13164e-06, 4.17918e-06, 0.000476145, 4.12583e-06, 1.45416e-05, 4.12574e-06, 4.12574e-06
0.606085, 0, 0.000763774, 6.89161e-06, 1.41421, -0.000763774, 1.10148e-05, 6.89161e-06, 6.89168e-06, 1.07524e-05, 3.96571e-05, 8.29561e-06, 3.25742e-05, 1.30619e-05, 1.65534e-05, 7.23942e-06, 1.40872e-05, 6.91378e-06, 7.26466e-06, 6.90148e-06, 6.98387e-06, 0.000658161, 6.89176e-06, 2.07954e-05, 6.89161e-06, 6.89161e-06
0.613952, 0, 0.00107639, 1.13027e-05, 1.41421, -0.00107639, 1.80856e-05, 1.13027e-05, 1.13029e-05, 1.76541e-05, 6.52043e-05, 1.36124e-05, 5.35524e-05, 2.14533e-05, 2.71971e-05, 1.18749e-05, 2.31401e-05, 1.13306e-05, 1.19164e-05, 1.1319e-05, 1.14592e-05, 0.000906731, 1.1303e-05, 3.00992e-05, 1.13027e-05, 1.13027e-05
0.621819, 0, 0.00151517, 1.8203e-05, 1.41421, -0.00151517, 2.91612e-05, 1.8203e-05, 1.82032e-05, 2.84641e-05, 0.000105285, 2.19345e-05, 8.64604e-05, 3.4602e-05, 4.38816e-05, 1.91274e-05, 3.73271e-05, 1.82379e-05, 1.91945e-05, 1.82292e-05, 1.84639e-05, 0.00124571, 1.82034e-05, 4.39333e-05, 1.8203e-05, 1.8203e-05
