   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_284.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00662409, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.001246, 0, 3.25147e-18, 0, 1.41421, -3.25147e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.68453e-22, 0, 8.04828e-19, 0, 2.44637e-18, 0, 0, 0
0.0091161, 0, 6.08048e-18, 0, 1.41421, -6.08048e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.08495e-22, 0, 1.52711e-18, 0, 4.55286e-18, 0, 0, 0
0.0169862, 0, 1.12807e-17, 0, 1.41421, -1.12807e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.55446e-22, 0, 2.87502e-18, 0, 8.40472e-18, 0, 0, 0
0.0248563, 0, 2.07664e-17, 0, 1.41421, -2.07664e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78121e-21, 0, 5.37171e-18, 0, 1.53929e-17, 0, 0, 0
0.0327264, 0, 3.79398e-17, 0, 1.41421, -3.79398e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29533e-21, 0, 9.96268e-18, 0, 2.79738e-17, 0, 0, 0
0.0405965, 0, 6.88041e-17, 0, 1.41421, -6.88041e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.05105e-21, 0, 1.8345e-17, 0, 5.0453e-17, 0, 0, 0
0.0484666, 0, 1.23877e-16, 0, 1.41421, -1.23877e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10302e-20, 0, 3.35441e-17, 0, 9.03216e-17, 0, 0, 0
0.0563367, 0, 2.21457e-16, 0, 1.41421, -2.21457e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99631e-20, 0, 6.09183e-17, 0, 1.60519e-16, 0, 0, 0
0.0642068, 0, 3.93165e-16, 0, 1.41421, -3.93165e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5877e-20, 0, 1.09895e-16, 0, 2.83234e-16, 0, 0, 0
0.0720769, 0, 6.93272e-16, 0, 1.41421, -6.93272e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.40343e-20, 0, 1.96958e-16, 0, 4.9625e-16, 0, 0, 0
0.0799469, 0, 1.21431e-15, 0, 1.41421, -1.21431e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13518e-19, 0, 3.50745e-16, 0, 8.63449e-16, 0, 0, 0
0.087817, 0, 2.11302e-15, 0, 1.41421, -2.11302e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99904e-19, 0, 6.20711e-16, 0, 1.49211e-15, 0, 0, 0
0.0956871, 0, 3.65321e-15, 0, 1.41421, -3.65321e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49728e-19, 0, 1.09174e-15, 0, 2.56112e-15, 0, 0, 0
0.103557, 0, 6.27608e-15, 0, 1.41421, -6.27608e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.079e-19, 0, 1.90866e-15, 0, 4.36681e-15, 0, 0, 0
0.111427, 0, 1.07148e-14, 0, 1.41421, -1.07148e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04994e-18, 0, 3.31712e-15, 0, 7.39666e-15, 0, 0, 0
0.119297, 0, 1.81805e-14, 0, 1.41421, -1.81805e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8021e-18, 0, 5.73139e-15, 0, 1.24473e-14, 0, 0, 0
0.127168, 0, 3.06611e-14, 0, 1.41421, -3.06611e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07404e-18, 0, 9.84611e-15, 0, 2.08119e-14, 0, 0, 0
