   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_579.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.171204, 0, 1.34708e-15, 0, 1.41421, -1.34708e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.96584e-18, 0, 0, 2.55751e-21, 0, 1.61039e-16, 0, 1.17607e-15, 0, 0, 0
0.179064, 0, 2.54968e-15, 0, 1.41421, -2.54968e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88175e-17, 0, 0, 4.90758e-21, 0, 3.10199e-16, 0, 2.22066e-15, 0, 0, 0
0.186923, 0, 4.78186e-15, 0, 1.41421, -4.78186e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52029e-17, 0, 0, 9.33399e-21, 0, 5.92332e-16, 0, 4.15432e-15, 0, 0, 0
0.194783, 0, 8.88762e-15, 0, 1.41421, -8.88762e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5256e-17, 0, 0, 1.75985e-20, 0, 1.12145e-15, 0, 7.7009e-15, 0, 0, 0
0.202642, 0, 1.63722e-14, 0, 1.41421, -1.63722e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19877e-16, 0, 0, 3.28976e-20, 0, 2.1055e-15, 0, 1.41468e-14, 0, 0, 0
0.210502, 0, 2.98957e-14, 0, 1.41421, -2.98957e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18258e-16, 0, 0, 6.098e-20, 0, 3.92068e-15, 0, 2.57567e-14, 0, 0, 0
0.218361, 0, 5.41178e-14, 0, 1.41421, -5.41178e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93879e-16, 0, 0, 1.12099e-19, 0, 7.24203e-15, 0, 4.64818e-14, 0, 0, 0
0.226221, 0, 9.7367e-14, 0, 1.41421, -9.7367e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.06161e-16, 0, 0, 2.05137e-19, 0, 1.3327e-14, 0, 8.33337e-14, 0, 0, 0
0.23408, 0, 1.7322e-13, 0, 1.41421, -1.7322e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25198e-15, 0, 0, 3.70893e-19, 0, 2.42231e-14, 0, 1.47745e-13, 0, 0, 0
0.24194, 0, 3.05604e-13, 0, 1.41421, -3.05604e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20079e-15, 0, 0, 6.65329e-19, 0, 4.36941e-14, 0, 2.59708e-13, 0, 0, 0
0.249799, 0, 5.34733e-13, 0, 1.41421, -5.34733e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83596e-15, 0, 0, 1.18432e-18, 0, 7.82342e-14, 0, 4.52662e-13, 0, 0, 0
0.257658, 0, 9.28042e-13, 0, 1.41421, -9.28042e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.63e-15, 0, 0, 2.09225e-18, 0, 1.39059e-13, 0, 7.82351e-13, 0, 0, 0
0.265518, 0, 1.59768e-12, 0, 1.41421, -1.59768e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13638e-14, 0, 0, 3.66892e-18, 0, 2.45412e-13, 0, 1.3409e-12, 0, 0, 0
0.273377, 0, 2.72857e-12, 0, 1.41421, -2.72857e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93164e-14, 0, 0, 6.38735e-18, 0, 4.30083e-13, 0, 2.27917e-12, 0, 0, 0
0.281237, 0, 4.62328e-12, 0, 1.41421, -4.62328e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25649e-14, 0, 0, 1.10422e-17, 0, 7.48587e-13, 0, 3.84212e-12, 0, 0, 0
0.289096, 0, 7.77269e-12, 0, 1.41421, -7.77269e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.44523e-14, 0, 0, 1.89602e-17, 0, 1.29432e-12, 0, 6.4239e-12, 0, 0, 0
0.296956, 0, 1.29671e-11, 0, 1.41421, -1.29671e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.03131e-14, 0, 0, 3.23438e-17, 0, 2.22349e-12, 0, 1.06533e-11, 0, 0, 0
0.304815, 0, 2.14688e-11, 0, 1.41421, -2.14688e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48585e-13, 0, 0, 5.48309e-17, 0, 3.79588e-12, 0, 1.75243e-11, 0, 0, 0
0.312675, 0, 3.52793e-11, 3.92364e-44, 1.41421, -3.52793e-11, 3.92364e-44, 0, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 2.42501e-13, 3.92364e-44, 3.92364e-44, 9.24043e-17, 3.92364e-44, 6.44136e-12, 3.92364e-44, 2.85953e-11, 3.92364e-44, 3.92364e-44, 3.92364e-44
0.320534, 0, 5.75479e-11, 7.93135e-43, 1.41421, -5.75479e-11, 7.93135e-43, 0, 7.93135e-43, 7.93135e-43, 7.93135e-43, 7.93135e-43, 7.93135e-43, 7.93135e-43, 7.93135e-43, 7.93135e-43, 7.93135e-43, 7.93135e-43, 7.93135e-43, 7.93135e-43, 3.92634e-13, 7.93135e-43, 7.93135e-43, 1.54863e-16, 7.93135e-43, 1.08678e-11, 7.93135e-43, 4.62874e-11, 7.93135e-43, 7.93135e-43, 7.93135e-43
0.328394, 0, 9.31969e-11, 1.18143e-41, 1.41421, -9.31969e-11, 1.18143e-41, 0, 1.18143e-41, 1.18143e-41, 1.18143e-41, 1.18143e-41, 1.18143e-41, 1.18143e-41, 1.18143e-41, 1.18143e-41, 1.18143e-41, 1.18143e-41, 1.18143e-41, 1.18143e-41, 6.30705e-13, 1.18143e-41, 1.18143e-41, 2.58211e-16, 1.18143e-41, 1.82358e-11, 1.18143e-41, 7.43302e-11, 1.18143e-41, 1.18143e-41, 1.18143e-41
0.336253, 0, 1.49865e-10, 1.60121e-40, 1.41421, -1.49865e-10, 1.60121e-40, 0, 1.60121e-40, 1.60121e-40, 1.60121e-40, 1.60121e-40, 1.60121e-40, 1.60121e-40, 1.60121e-40, 1.60121e-40, 1.60121e-40, 1.60121e-40, 1.60121e-40, 1.60121e-40, 1.00519e-12, 1.60121e-40, 1.60121e-40, 4.28514e-16, 1.60121e-40, 3.04413e-11, 1.60121e-40, 1.18418e-10, 1.60121e-40, 1.60121e-40, 1.60121e-40
0.344112, 0, 2.39336e-10, 1.94943e-39, 1.41421, -2.39336e-10, 1.94943e-39, 0, 1.94943e-39, 1.94943e-39, 1.94943e-39, 1.94943e-39, 1.94943e-39, 1.94943e-39, 1.94943e-39, 1.94943e-39, 1.94943e-39, 1.94943e-39, 1.94943e-39, 1.94943e-39, 1.5896e-12, 1.94943e-39, 1.94943e-39, 7.08169e-16, 1.94943e-39, 5.05718e-11, 1.94943e-39, 1.87174e-10, 1.94943e-39, 1.94943e-39, 1.94943e-39
0.351972, 0, 3.79672e-10, 2.14112e-38, 1.41421, -3.79672e-10, 2.14112e-38, 0, 2.14112e-38, 2.14112e-38, 2.14112e-38, 2.14112e-38, 2.14112e-38, 2.14112e-38, 2.14112e-38, 2.14112e-38, 2.14112e-38, 2.14112e-38, 2.14112e-38, 2.14112e-38, 2.49439e-12, 2.14112e-38, 2.14112e-38, 1.16605e-15, 2.14112e-38, 8.36411e-11, 2.14112e-38, 2.93536e-10, 2.14112e-38, 2.14112e-38, 2.14112e-38
0.359831, 0, 5.9842e-10, 2.12852e-37, 1.41421, -5.9842e-10, 2.12852e-37, 0, 2.12852e-37, 2.12852e-37, 2.12852e-37, 2.12852e-37, 2.12852e-37, 2.12852e-37, 2.12852e-37, 2.12852e-37, 2.12852e-37, 2.12852e-37, 2.12852e-37, 2.12852e-37, 3.8843e-12, 2.12852e-37, 2.12852e-37, 1.91401e-15, 2.12852e-37, 1.37775e-10, 2.12852e-37, 4.56759e-10, 2.12852e-37, 2.12852e-37, 2.12852e-37
0.367691, 0, 9.37382e-10, 1.92652e-36, 1.41421, -9.37382e-10, 1.92652e-36, 0, 1.92652e-36, 1.92652e-36, 1.92652e-36, 1.92652e-36, 1.92652e-36, 1.92652e-36, 1.92652e-36, 1.92652e-36, 1.92652e-36, 1.92652e-36, 1.92652e-36, 1.92652e-36, 6.00292e-12, 1.92652e-36, 1.92652e-36, 3.13376e-15, 1.92652e-36, 2.26123e-10, 1.92652e-36, 7.05253e-10, 1.92652e-36, 1.92652e-36, 1.92652e-36
0.37555, 0, 1.45972e-09, 1.59591e-35, 1.41421, -1.45972e-09, 1.59591e-35, 0, 1.59591e-35, 1.59591e-35, 1.59591e-35, 1.59591e-35, 1.59591e-35, 1.59591e-35, 1.59591e-35, 1.59591e-35, 1.59591e-35, 1.59591e-35, 1.59591e-35, 1.59591e-35, 9.20763e-12, 1.59591e-35, 1.59591e-35, 5.12062e-15, 1.59591e-35, 3.69938e-10, 1.59591e-35, 1.08057e-09, 1.59591e-35, 1.59591e-35, 1.59591e-35
0.38341, 0, 2.26057e-09, 1.21549e-34, 1.41421, -2.26057e-09, 1.21549e-34, 0, 1.21549e-34, 1.21549e-34, 1.21549e-34, 1.21549e-34, 1.21549e-34, 1.21549e-34, 1.21549e-34, 1.21549e-34, 1.21549e-34, 1.21549e-34, 1.21549e-34, 1.21549e-34, 1.40186e-11, 1.21549e-34, 1.21549e-34, 8.35498e-15, 1.21549e-34, 6.03559e-10, 1.21549e-34, 1.64299e-09, 1.21549e-34, 1.21549e-34, 1.21549e-34
0.391269, 0, 3.48281e-09, 8.46214e-34, 1.41421, -3.48281e-09, 8.46214e-34, 0, 8.46214e-34, 8.46214e-34, 8.46214e-34, 8.46214e-34, 8.46214e-34, 8.46214e-34, 8.46214e-34, 8.46214e-34, 8.46214e-34, 8.46214e-34, 8.46214e-34, 8.46214e-34, 2.11872e-11, 8.46214e-34, 8.46214e-34, 1.36188e-14, 8.46214e-34, 9.82428e-10, 8.46214e-34, 2.47918e-09, 8.46214e-34, 8.46214e-34, 8.46214e-34
0.399129, 0, 5.34069e-09, 5.78489e-33, 1.41421, -5.34069e-09, 5.78489e-33, 0, 5.78489e-33, 5.78489e-33, 5.78489e-33, 5.78489e-33, 5.78489e-33, 5.78489e-33, 5.78489e-33, 5.78489e-33, 5.78489e-33, 5.78489e-33, 5.78489e-33, 5.78489e-33, 3.17903e-11, 5.78489e-33, 5.78489e-33, 2.2186e-14, 5.78489e-33, 1.59607e-09, 5.78489e-33, 3.71281e-09, 5.78489e-33, 5.78489e-33, 5.78489e-33
0.406988, 0, 8.15506e-09, 3.43265e-32, 1.41421, -8.15506e-09, 3.43265e-32, 0, 3.43265e-32, 3.43265e-32, 3.43265e-32, 3.43265e-32, 3.43265e-32, 3.43265e-32, 3.43265e-32, 3.43265e-32, 3.43265e-32, 3.43265e-32, 3.43265e-32, 3.43265e-32, 4.73602e-11, 3.43265e-32, 3.43265e-32, 3.6132e-14, 3.43265e-32, 2.58897e-09, 3.43265e-32, 5.5187e-09, 3.43265e-32, 3.43265e-32, 3.43265e-32
0.414847, 0, 1.24065e-08, 1.91201e-31, 1.41421, -1.24065e-08, 1.91201e-31, 0, 1.91201e-31, 1.91201e-31, 1.91201e-31, 1.91201e-31, 1.91201e-31, 1.91201e-31, 1.91201e-31, 1.91201e-31, 1.91201e-31, 1.91201e-31, 1.91201e-31, 1.91201e-31, 7.00615e-11, 1.91201e-31, 1.91201e-31, 5.88378e-14, 1.91201e-31, 4.19428e-09, 1.91201e-31, 8.14214e-09, 1.91201e-31, 1.91201e-31, 1.91201e-31
0.422707, 0, 1.88152e-08, 1.0454e-30, 1.41421, -1.88152e-08, 1.0454e-30, 0, 1.0454e-30, 1.0454e-30, 1.0454e-30, 1.0454e-30, 1.0454e-30, 1.0454e-30, 1.0454e-30, 1.0454e-30, 1.0454e-30, 1.0454e-30, 1.0454e-30, 1.0454e-30, 1.0293e-10, 1.0454e-30, 1.0454e-30, 9.58055e-14, 1.0454e-30, 6.78788e-09, 1.0454e-30, 1.19243e-08, 1.0454e-30, 1.0454e-30, 1.0454e-30
0.430566, 0, 2.84615e-08, 5.45019e-30, 1.41421, -2.84615e-08, 5.45019e-30, 0, 5.45019e-30, 5.45019e-30, 5.45019e-30, 5.45019e-30, 5.45019e-30, 5.45019e-30, 5.45019e-30, 5.45019e-30, 5.45019e-30, 5.45019e-30, 5.45019e-30, 5.45019e-30, 1.50196e-10, 5.45019e-30, 5.45019e-30, 1.55975e-13, 5.45019e-30, 1.09751e-08, 5.45019e-30, 1.7336e-08, 5.45019e-30, 5.45019e-30, 5.45019e-30
0.438426, 0, 4.29681e-08, 2.68445e-29, 1.41421, -4.29681e-08, 2.68445e-29, 0, 2.68445e-29, 2.68445e-29, 2.68445e-29, 2.68445e-29, 2.68445e-29, 2.68445e-29, 2.68445e-29, 2.68445e-29, 2.68445e-29, 2.68445e-29, 2.68445e-29, 2.68445e-29, 2.17714e-10, 2.68445e-29, 2.68445e-29, 2.53837e-13, 2.68445e-29, 1.77285e-08, 2.68445e-29, 2.50216e-08, 2.68445e-29, 2.68445e-29, 2.68445e-29
0.446285, 0, 6.47775e-08, 1.25624e-28, 1.41421, -6.47775e-08, 1.25624e-28, 0, 1.25624e-28, 1.25624e-28, 1.25624e-28, 1.25624e-28, 1.25624e-28, 1.25624e-28, 1.25624e-28, 1.25624e-28, 1.25624e-28, 1.25624e-28, 1.25624e-28, 1.25624e-28, 3.13532e-10, 1.25624e-28, 1.25624e-28, 4.12802e-13, 1.25624e-28, 2.86076e-08, 1.25624e-28, 3.5856e-08, 1.25624e-28, 1.25624e-28, 1.25624e-28
0.454145, 0, 9.75692e-08, 5.64336e-28, 1.41421, -9.75692e-08, 5.64336e-28, 0, 5.64336e-28, 5.64336e-28, 5.64336e-28, 5.64336e-28, 5.64336e-28, 5.64336e-28, 5.64336e-28, 5.64336e-28, 5.64336e-28, 5.64336e-28, 5.64336e-28, 5.64336e-28, 4.48651e-10, 5.64336e-28, 5.64336e-28, 6.70543e-13, 5.64336e-28, 4.61024e-08, 5.64336e-28, 5.10175e-08, 5.64336e-28, 5.64336e-28, 5.64336e-28
0.462004, 0, 1.46894e-07, 2.41976e-27, 1.41421, -1.46894e-07, 2.41976e-27, 0, 2.41976e-27, 2.41976e-27, 2.41976e-27, 2.41976e-27, 2.41976e-27, 2.41976e-27, 2.41976e-27, 2.41976e-27, 2.41976e-27, 2.41976e-27, 2.41976e-27, 2.41976e-27, 6.38014e-10, 2.41976e-27, 2.41976e-27, 1.0874e-12, 2.41976e-27, 7.41737e-08, 2.41976e-27, 7.20808e-08, 2.41976e-27, 2.41976e-27, 2.41976e-27
0.469864, 0, 2.21124e-07, 9.88797e-27, 1.41421, -2.21124e-07, 9.88797e-27, 0, 9.88797e-27, 9.88797e-27, 9.88797e-27, 9.88797e-27, 9.88797e-27, 9.88797e-27, 9.88797e-27, 9.88797e-27, 9.88797e-27, 9.88797e-27, 9.88797e-27, 9.88797e-27, 9.01795e-10, 9.88797e-27, 9.88797e-27, 1.75949e-12, 9.88797e-27, 1.19086e-07, 9.88797e-27, 1.01134e-07, 9.88797e-27, 9.88797e-27, 9.88797e-27
0.477723, 0, 3.32885e-07, 3.85677e-26, 1.41421, -3.32885e-07, 3.85677e-26, 0, 3.85677e-26, 3.85677e-26, 3.85677e-26, 3.85677e-26, 3.85677e-26, 3.85677e-26, 3.85677e-26, 3.85677e-26, 3.85677e-26, 3.85677e-26, 3.85677e-26, 3.85677e-26, 1.26708e-09, 3.85677e-26, 3.85677e-26, 2.83901e-12, 3.85677e-26, 1.90691e-07, 3.85677e-26, 1.40924e-07, 3.85677e-26, 3.85677e-26, 3.85677e-26
0.485583, 0, 5.01183e-07, 1.43822e-25, 1.41421, -5.01183e-07, 1.43822e-25, 0, 1.43822e-25, 1.43822e-25, 1.43822e-25, 1.43822e-25, 1.43822e-25, 1.43822e-25, 1.43822e-25, 1.43822e-25, 1.21127e-12, 1.43822e-25, 1.43822e-25, 1.43822e-25, 1.77002e-09, 1.43822e-25, 1.43822e-25, 4.56538e-12, 1.43822e-25, 3.0437e-07, 1.43822e-25, 1.95038e-07, 1.43822e-25, 1.43822e-25, 1.43822e-25
0.493442, 0, 7.54548e-07, 5.13725e-25, 1.41421, -7.54548e-07, 5.13725e-25, 0, 5.13725e-25, 5.13725e-25, 5.13725e-25, 5.13725e-25, 5.13725e-25, 5.13725e-25, 5.13725e-25, 5.13725e-25, 4.1178e-12, 5.13725e-25, 5.13725e-25, 5.13725e-25, 2.45861e-09, 5.13725e-25, 5.13725e-25, 7.31258e-12, 5.13725e-25, 4.83955e-07, 5.13725e-25, 2.68122e-07, 5.13725e-25, 5.13725e-25, 5.13725e-25
0.501301, 0, 1.13853e-06, 5.29873e-11, 1.41421, -1.13853e-06, 8.21947e-11, 5.29873e-11, 5.30049e-11, 5.29933e-11, 1.0989e-10, 6.02165e-10, 7.13587e-11, 4.06355e-10, 1.11066e-10, 1.51462e-10, 1.43455e-10, 5.62486e-10, 1.15752e-10, 8.65644e-10, 3.44931e-09, 8.33647e-11, 5.38973e-11, 6.46511e-11, 5.43652e-11, 7.66206e-07, 5.29892e-11, 3.66289e-07, 5.29873e-11, 5.29873e-11, 6.43163e-11
0.509161, 0, 1.71561e-06, 1.81217e-10, 1.41421, -1.71561e-06, 2.59554e-10, 1.81217e-10, 1.81264e-10, 1.81233e-10, 3.33835e-10, 1.65416e-09, 2.30491e-10, 1.12898e-09, 3.3699e-10, 4.45336e-10, 4.19933e-10, 1.54774e-09, 3.49556e-10, 2.36083e-09, 4.84736e-09, 2.62692e-10, 1.83658e-10, 1.99724e-10, 1.86566e-10, 1.20675e-06, 1.81222e-10, 4.97164e-07, 1.81217e-10, 1.81217e-10, 2.11602e-10
0.51702, 0, 2.58402e-06, 4.82847e-10, 1.41421, -2.58402e-06, 6.74584e-10, 4.82847e-10, 4.82962e-10, 4.82886e-10, 8.56394e-10, 4.08801e-09, 6.03449e-10, 2.80259e-09, 8.64117e-10, 1.1293e-09, 1.06214e-09, 3.82753e-09, 8.94873e-10, 5.81767e-09, 6.85947e-09, 6.82264e-10, 4.88821e-10, 5.12053e-10, 4.98239e-10, 1.88981e-06, 4.82859e-10, 6.70685e-07, 4.82847e-10, 4.82847e-10, 5.57218e-10
0.52488, 0, 3.88932e-06, 1.17667e-09, 1.41421, -3.88932e-06, 1.62367e-09, 1.17667e-09, 1.17694e-09, 1.17676e-09, 2.04754e-09, 9.58161e-09, 1.45783e-09, 6.58482e-09, 2.06555e-09, 2.68379e-09, 2.51922e-09, 8.97434e-09, 2.13725e-09, 1.36141e-08, 9.84518e-09, 1.64158e-09, 1.19059e-09, 1.22249e-09, 1.21603e-09, 2.94128e-06, 1.17669e-09, 8.99465e-07, 1.17667e-09, 1.17667e-09, 1.35005e-09
0.532739, 0, 5.84911e-06, 2.73501e-09, 1.41421, -5.84911e-06, 3.7428e-09, 2.73501e-09, 2.73562e-09, 2.73522e-09, 4.69841e-09, 2.16841e-08, 3.36891e-09, 1.49278e-08, 4.73901e-09, 6.13285e-09, 5.74661e-09, 2.0315e-08, 4.90066e-09, 3.07753e-08, 1.44583e-08, 3.78317e-09, 2.76641e-09, 2.80646e-09, 2.82943e-09, 4.54783e-06, 2.73508e-09, 1.19971e-06, 2.73501e-09, 2.73501e-09, 3.12591e-09
0.540599, 0, 8.79245e-06, 6.15187e-09, 1.41421, -8.79245e-06, 8.36232e-09, 6.15187e-09, 6.1532e-09, 6.15232e-09, 1.04583e-08, 4.77143e-08, 7.54224e-09, 3.28951e-08, 1.05474e-08, 1.36046e-08, 1.31666e-08, 4.47113e-08, 1.09019e-08, 6.76547e-08, 2.19256e-08, 8.45087e-09, 6.22074e-09, 6.26257e-09, 6.369e-09, 6.98701e-06, 6.15201e-09, 1.59237e-06, 6.15187e-09, 6.15187e-09, 7.00926e-09
0.548458, 0, 1.31981e-05, 1.3466e-08, 1.41421, -1.31981e-05, 1.8195e-08, 1.3466e-08, 1.34689e-08, 1.3467e-08, 2.26791e-08, 1.02383e-07, 1.64405e-08, 7.06798e-08, 2.28696e-08, 2.94101e-08, 2.89834e-08, 9.59589e-08, 2.36282e-08, 1.45043e-07, 3.45824e-08, 1.83844e-08, 1.36133e-08, 1.36363e-08, 1.39495e-08, 1.06497e-05, 1.34663e-08, 2.10503e-06, 1.3466e-08, 1.3466e-08, 1.53003e-08
