   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_51.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.130022, 0, 5.37118e-25, 0, 1.41421, -5.37118e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71055e-28, 0, 0, 3.98195e-30, 1.29782e-29, 0, 5.3663e-25, 0, 0, 0
0.137899, 0, 1.9347e-24, 0, 1.41421, -1.9347e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69674e-27, 0, 0, 1.43938e-29, 4.94565e-29, 0, 1.93294e-24, 0, 0, 0
0.145776, 0, 6.67626e-24, 0, 1.41421, -6.67626e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8551e-27, 0, 0, 4.98634e-29, 1.79179e-28, 0, 6.67018e-24, 0, 0, 0
0.153654, 0, 2.21834e-23, 0, 1.41421, -2.21834e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94549e-26, 0, 0, 1.66379e-28, 6.21547e-28, 0, 2.21632e-23, 0, 0, 0
0.161531, 0, 7.12493e-23, 0, 1.41421, -7.12493e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.24856e-26, 0, 0, 5.36784e-28, 2.07512e-27, 0, 7.11842e-23, 0, 0, 0
0.169408, 0, 2.21886e-22, 0, 1.41421, -2.21886e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94593e-25, 0, 0, 1.67964e-27, 6.69477e-27, 0, 2.21683e-22, 0, 0, 0
0.177285, 0, 6.7166e-22, 0, 1.41421, -6.7166e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.89044e-25, 0, 0, 5.11007e-27, 2.09372e-26, 0, 6.71045e-22, 0, 0, 0
0.185163, 0, 1.98029e-21, 0, 1.41421, -1.98029e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73671e-24, 0, 0, 1.51467e-26, 6.36346e-26, 0, 1.97847e-21, 0, 0, 0
0.19304, 0, 5.69653e-21, 0, 1.41421, -5.69653e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.99583e-24, 0, 0, 4.38163e-26, 1.88355e-25, 0, 5.6913e-21, 0, 0, 0
0.200917, 0, 1.6011e-20, 0, 1.41421, -1.6011e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40416e-23, 0, 0, 1.23882e-25, 5.43902e-25, 0, 1.59963e-20, 0, 0, 0
0.208794, 0, 4.40244e-20, 0, 1.41421, -4.40244e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86091e-23, 0, 0, 3.42748e-25, 1.53453e-24, 0, 4.39839e-20, 0, 0, 0
0.216672, 0, 1.18548e-19, 0, 1.41421, -1.18548e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03965e-22, 0, 0, 9.28974e-25, 4.2353e-24, 0, 1.18438e-19, 0, 0, 0
0.224549, 0, 3.12909e-19, 0, 1.41421, -3.12909e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74419e-22, 0, 0, 2.46887e-24, 1.14479e-23, 0, 3.12621e-19, 0, 0, 0
0.232426, 0, 8.10247e-19, 0, 1.41421, -8.10247e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.1058e-22, 0, 0, 6.43894e-24, 3.03326e-23, 0, 8.095e-19, 0, 0, 0
0.240303, 0, 2.05967e-18, 0, 1.41421, -2.05967e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80632e-21, 0, 0, 1.64917e-23, 7.8849e-23, 0, 2.05777e-18, 0, 0, 0
0.24818, 0, 5.24774e-18, 0, 1.41421, -5.24774e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.60221e-21, 0, 0, 4.24453e-23, 2.06329e-22, 0, 5.24289e-18, 0, 0, 0
0.256058, 0, 1.28436e-17, 0, 1.41421, -1.28436e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12637e-20, 0, 0, 1.0474e-22, 5.15641e-22, 0, 1.28317e-17, 0, 0, 0
0.263935, 0, 3.09214e-17, 0, 1.41421, -3.09214e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71176e-20, 0, 0, 2.54347e-22, 1.26725e-21, 0, 3.08927e-17, 0, 0, 0
0.271812, 0, 7.32589e-17, 0, 1.41421, -7.32589e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.4247e-20, 0, 0, 6.08078e-22, 3.06417e-21, 0, 7.31909e-17, 0, 0, 0
0.279689, 0, 1.70863e-16, 0, 1.41421, -1.70863e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49844e-19, 0, 0, 1.43178e-21, 7.29256e-21, 0, 1.70704e-16, 0, 0, 0
0.287567, 0, 3.92425e-16, 0, 1.41421, -3.92425e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44149e-19, 0, 0, 3.32142e-21, 1.70895e-20, 0, 3.9206e-16, 0, 0, 0
0.295444, 0, 8.87802e-16, 0, 1.41421, -8.87802e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.78582e-19, 0, 0, 7.59353e-21, 3.94469e-20, 0, 8.86977e-16, 0, 0, 0
0.303321, 0, 1.97897e-15, 0, 1.41421, -1.97897e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7355e-18, 0, 0, 1.71143e-20, 8.97162e-20, 0, 1.97713e-15, 0, 0, 0
0.311198, 0, 4.34734e-15, 0, 1.41421, -4.34734e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81248e-18, 0, 0, 3.80349e-20, 2.01106e-19, 0, 4.34329e-15, 0, 0, 0
0.319076, 0, 9.41388e-15, 0, 1.41421, -9.41388e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.25561e-18, 0, 0, 8.33757e-20, 4.44425e-19, 0, 9.40509e-15, 0, 0, 0
0.326953, 0, 2.0098e-14, 0, 1.41421, -2.0098e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76251e-17, 0, 0, 1.80317e-19, 9.68499e-19, 0, 2.00792e-14, 0, 0, 0
0.33483, 0, 4.23114e-14, 0, 1.41421, -4.23114e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7105e-17, 0, 0, 3.84841e-19, 2.08177e-18, 0, 4.22718e-14, 0, 0, 0
0.342707, 0, 8.78514e-14, 0, 1.41421, -8.78514e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.7041e-17, 0, 0, 8.10739e-19, 4.41461e-18, 0, 8.77691e-14, 0, 0, 0
0.350585, 0, 1.79926e-13, 0, 1.41421, -1.79926e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57785e-16, 0, 0, 1.68636e-18, 9.23802e-18, 0, 1.79757e-13, 0, 0, 0
0.358462, 0, 3.63537e-13, 0, 1.41421, -3.63537e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18804e-16, 0, 0, 3.46427e-18, 1.908e-17, 0, 3.63196e-13, 0, 0, 0
0.366339, 0, 7.24723e-13, 0, 1.41421, -7.24723e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.35554e-16, 0, 0, 7.03074e-18, 3.89035e-17, 0, 7.24041e-13, 0, 0, 0
0.374216, 0, 1.42565e-12, 7.00649e-45, 1.41421, -1.42565e-12, 0, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 1.25027e-15, 7.00649e-45, 7.00649e-45, 1.41018e-17, 7.83283e-17, 7.00649e-45, 1.42431e-12, 7.00649e-45, 7.00649e-45, 7.00649e-45
0.382094, 0, 2.76769e-12, 1.42932e-43, 1.41421, -2.76769e-12, 0, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 2.42734e-15, 1.42932e-43, 1.42932e-43, 2.79644e-17, 1.55762e-16, 1.42932e-43, 2.76508e-12, 1.42932e-43, 1.42932e-43, 1.42932e-43
0.389971, 0, 5.30317e-12, 2.21545e-42, 1.41421, -5.30317e-12, 0, 2.21545e-42, 2.21545e-42, 2.21545e-42, 2.21545e-42, 2.21545e-42, 2.21545e-42, 2.21545e-42, 2.21545e-42, 2.21545e-42, 2.21545e-42, 2.21545e-42, 2.21545e-42, 4.65138e-15, 2.21545e-42, 2.21545e-42, 5.48541e-17, 3.06008e-16, 2.21545e-42, 5.29816e-12, 2.21545e-42, 2.21545e-42, 2.21545e-42
0.397848, 0, 1.00301e-11, 3.11383e-41, 1.41421, -1.00301e-11, 0, 3.11383e-41, 3.11383e-41, 3.11383e-41, 3.11383e-41, 3.11383e-41, 3.11383e-41, 3.11383e-41, 3.11383e-41, 3.11383e-41, 3.11383e-41, 3.11383e-41, 3.11383e-41, 8.79837e-15, 3.11383e-41, 3.11383e-41, 1.06493e-16, 5.94091e-16, 3.11383e-41, 1.00206e-11, 3.11383e-41, 3.11383e-41, 3.11383e-41
0.405725, 0, 1.87274e-11, 3.92483e-40, 1.41421, -1.87274e-11, 0, 3.92483e-40, 3.92483e-40, 3.92483e-40, 3.92483e-40, 3.92483e-40, 3.92483e-40, 3.92483e-40, 3.92483e-40, 3.92483e-40, 3.92483e-40, 3.92483e-40, 3.92483e-40, 1.64302e-14, 3.92483e-40, 3.92483e-40, 2.04754e-16, 1.14017e-15, 3.92483e-40, 1.87096e-11, 3.92483e-40, 3.92483e-40, 3.92483e-40
0.413603, 0, 3.4521e-11, 4.45841e-39, 1.41421, -3.4521e-11, 0, 4.45841e-39, 4.45841e-39, 4.45841e-39, 4.45841e-39, 4.45841e-39, 4.45841e-39, 4.45841e-39, 4.45841e-39, 4.45841e-39, 4.45841e-39, 4.45841e-39, 4.45841e-39, 3.02937e-14, 4.45841e-39, 4.45841e-39, 3.90184e-16, 2.16394e-15, 4.45841e-39, 3.44881e-11, 4.45841e-39, 4.45841e-39, 4.45841e-39
0.42148, 0, 6.283e-11, 4.5834e-38, 1.41421, -6.283e-11, 0, 4.5834e-38, 4.5834e-38, 4.5834e-38, 4.5834e-38, 4.5834e-38, 4.5834e-38, 4.5834e-38, 4.5834e-38, 4.5834e-38, 4.5834e-38, 4.5834e-38, 4.5834e-38, 5.51542e-14, 4.5834e-38, 4.5834e-38, 7.37579e-16, 4.0633e-15, 4.5834e-38, 6.27701e-11, 4.5834e-38, 4.5834e-38, 4.5834e-38
0.429357, 0, 1.12919e-10, 4.28733e-37, 1.41421, -1.12919e-10, 0, 4.28733e-37, 4.28733e-37, 4.28733e-37, 4.28733e-37, 4.28733e-37, 4.28733e-37, 4.28733e-37, 4.28733e-37, 4.28733e-37, 4.28733e-37, 4.28733e-37, 4.28733e-37, 9.91684e-14, 4.28733e-37, 4.28733e-37, 1.38443e-15, 7.55276e-15, 4.28733e-37, 1.12811e-10, 4.28733e-37, 4.28733e-37, 4.28733e-37
0.437234, 0, 2.00414e-10, 3.66829e-36, 1.41421, -2.00414e-10, 0, 3.66829e-36, 3.66829e-36, 3.66829e-36, 3.66829e-36, 3.66829e-36, 3.66829e-36, 3.66829e-36, 3.66829e-36, 3.66829e-36, 3.66829e-36, 3.66829e-36, 3.66829e-36, 1.76113e-13, 3.66829e-36, 3.66829e-36, 2.583e-15, 1.39063e-14, 3.66829e-36, 2.00221e-10, 3.66829e-36, 3.66829e-36, 3.66829e-36
0.445112, 0, 3.51305e-10, 2.88503e-35, 1.41421, -3.51305e-10, 0, 2.88503e-35, 2.88503e-35, 2.88503e-35, 2.88503e-35, 2.88503e-35, 2.88503e-35, 2.88503e-35, 2.88503e-35, 2.88503e-35, 2.88503e-35, 2.88503e-35, 2.88503e-35, 3.08953e-13, 2.88503e-35, 2.88503e-35, 4.79573e-15, 2.53824e-14, 2.88503e-35, 3.50965e-10, 2.88503e-35, 2.88503e-35, 2.88503e-35
0.452989, 0, 6.08246e-10, 2.09556e-34, 1.41421, -6.08246e-10, 0, 2.09556e-34, 2.09556e-34, 2.09556e-34, 2.09556e-34, 2.09556e-34, 2.09556e-34, 2.09556e-34, 2.09556e-34, 2.09556e-34, 2.09556e-34, 2.09556e-34, 2.09556e-34, 5.35472e-13, 2.09556e-34, 2.09556e-34, 8.87076e-15, 4.59705e-14, 2.09556e-34, 6.07656e-10, 2.09556e-34, 2.09556e-34, 2.09556e-34
0.460866, 0, 1.04029e-09, 1.47396e-33, 1.41421, -1.04029e-09, 0, 1.47396e-33, 1.47396e-33, 1.47396e-33, 1.47396e-33, 1.47396e-33, 1.47396e-33, 1.47396e-33, 1.47396e-33, 1.47396e-33, 1.47396e-33, 1.47396e-33, 1.47396e-33, 9.17051e-13, 1.47396e-33, 1.47396e-33, 1.6365e-14, 8.27038e-14, 1.47396e-33, 1.03927e-09, 1.47396e-33, 1.47396e-33, 1.47396e-33
0.468743, 0, 1.75775e-09, 1.00076e-32, 1.41421, -1.75775e-09, 0, 1.00076e-32, 1.00076e-32, 1.00076e-32, 1.00076e-32, 1.00076e-32, 1.00076e-32, 1.00076e-32, 1.00076e-32, 1.00076e-32, 1.00076e-32, 1.00076e-32, 1.00076e-32, 1.55217e-12, 1.00076e-32, 1.00076e-32, 3.01396e-14, 1.47986e-13, 1.00076e-32, 1.75602e-09, 1.00076e-32, 1.00076e-32, 1.00076e-32
0.476621, 0, 2.93447e-09, 6.4109e-32, 1.41421, -2.93447e-09, 0, 6.4109e-32, 6.4109e-32, 6.4109e-32, 6.4109e-32, 6.4109e-32, 6.4109e-32, 6.4109e-32, 6.4109e-32, 6.4109e-32, 6.4109e-32, 6.4109e-32, 6.4109e-32, 2.59689e-12, 6.4109e-32, 6.4109e-32, 5.54561e-14, 2.63742e-13, 6.4109e-32, 2.93155e-09, 6.4109e-32, 6.4109e-32, 6.4109e-32
0.484498, 0, 4.84084e-09, 3.85096e-31, 1.41421, -4.84084e-09, 0, 3.85096e-31, 3.85096e-31, 3.85096e-31, 3.85096e-31, 3.85096e-31, 3.85096e-31, 3.85096e-31, 3.85096e-31, 3.85096e-31, 3.85096e-31, 3.85096e-31, 3.85096e-31, 4.29563e-12, 3.85096e-31, 3.85096e-31, 1.01988e-13, 4.68875e-13, 3.85096e-31, 4.83598e-09, 3.85096e-31, 3.85096e-31, 3.85096e-31
0.492375, 0, 7.89196e-09, 2.16918e-30, 1.41421, -7.89196e-09, 0, 2.16918e-30, 2.16918e-30, 2.16918e-30, 2.16918e-30, 2.16918e-30, 2.16918e-30, 2.16918e-30, 2.16918e-30, 2.16918e-30, 2.16918e-30, 2.16918e-30, 2.16918e-30, 7.0268e-12, 2.16918e-30, 2.16918e-30, 1.87494e-13, 8.32772e-13, 2.16918e-30, 7.88392e-09, 2.16918e-30, 2.16918e-30, 2.16918e-30
0.500252, 0, 1.27168e-08, 1.94368e-29, 1.41421, -1.27168e-08, 0, 1.94368e-29, 1.94368e-29, 1.94368e-29, 1.94368e-29, 1.94368e-29, 1.94368e-29, 1.94368e-29, 1.94368e-29, 1.94368e-29, 1.94368e-29, 1.94368e-29, 1.94368e-29, 1.137e-11, 1.94368e-29, 1.94368e-29, 3.44783e-13, 1.48164e-12, 1.94368e-29, 1.27036e-08, 1.94368e-29, 1.94368e-29, 1.94368e-29
0.50813, 0, 2.02557e-08, 9.22874e-29, 1.41421, -2.02557e-08, 0, 9.22874e-29, 9.22874e-29, 9.22874e-29, 9.22874e-29, 9.22874e-29, 9.22874e-29, 9.22874e-29, 9.22874e-29, 9.22874e-29, 9.22874e-29, 9.22874e-29, 9.22874e-29, 1.82024e-11, 9.22874e-29, 9.22874e-29, 6.3263e-13, 2.6373e-12, 9.22874e-29, 2.02342e-08, 9.22874e-29, 9.22874e-29, 9.22874e-29
0.516007, 0, 3.18974e-08, 4.15644e-28, 1.41421, -3.18974e-08, 0, 4.15644e-28, 4.15644e-28, 4.15644e-28, 4.15644e-28, 4.15644e-28, 4.15644e-28, 4.15644e-28, 4.15644e-28, 4.15644e-28, 4.15644e-28, 4.15644e-28, 4.15644e-28, 2.88396e-11, 4.15644e-28, 4.15644e-28, 1.15841e-12, 4.70663e-12, 4.15644e-28, 3.18627e-08, 4.15644e-28, 4.15644e-28, 4.15644e-28
0.523884, 0, 4.9667e-08, 1.78084e-27, 1.41421, -4.9667e-08, 0, 1.78084e-27, 1.78084e-27, 1.78084e-27, 1.78084e-27, 1.78084e-27, 1.78084e-27, 1.78084e-27, 1.78084e-27, 1.78084e-27, 1.78084e-27, 1.78084e-27, 1.78084e-27, 4.52345e-11, 1.78084e-27, 1.78084e-27, 2.11463e-12, 8.42506e-12, 1.78084e-27, 4.96112e-08, 1.78084e-27, 1.78084e-27, 1.78084e-27
0.531761, 0, 7.64805e-08, 7.27865e-27, 1.41421, -7.64805e-08, 0, 7.27865e-27, 7.27865e-27, 7.27865e-27, 7.27865e-27, 7.27865e-27, 7.27865e-27, 7.27865e-27, 7.27865e-27, 7.27865e-27, 7.27865e-27, 7.27865e-27, 7.27865e-27, 7.02583e-11, 7.27865e-27, 7.27865e-27, 3.8438e-12, 1.51246e-11, 7.27865e-27, 7.63913e-08, 7.27865e-27, 7.27865e-27, 7.27865e-27
0.539639, 0, 1.16485e-07, 2.84535e-26, 1.41421, -1.16485e-07, 0, 2.84535e-26, 2.84535e-26, 2.84535e-26, 2.84535e-26, 2.84535e-26, 2.84535e-26, 2.84535e-26, 2.84535e-26, 1.34983e-13, 2.84535e-26, 2.84535e-26, 2.84535e-26, 1.08094e-10, 2.84535e-26, 2.84535e-26, 6.94907e-12, 2.72101e-11, 2.84535e-26, 1.16343e-07, 2.84535e-26, 2.84535e-26, 2.84535e-26
0.547516, 0, 1.7551e-07, 1.06648e-25, 1.41421, -1.7551e-07, 0, 1.06648e-25, 1.06648e-25, 1.06648e-25, 1.06648e-25, 1.06648e-25, 1.06648e-25, 1.06648e-25, 1.06648e-25, 5.5117e-13, 1.06648e-25, 1.06648e-25, 1.06648e-25, 1.6478e-10, 1.06648e-25, 1.06648e-25, 1.24809e-11, 4.89996e-11, 1.06648e-25, 1.75283e-07, 1.06648e-25, 1.06648e-25, 1.06648e-25
0.555393, 0, 2.62988e-07, 3.86809e-25, 1.41421, -2.62988e-07, 0, 1.48641e-15, 2.09904e-14, 1.65438e-14, 2.53496e-13, 9.14002e-14, 2.96374e-13, 6.63306e-15, 1.44037e-13, 8.12355e-12, 6.78305e-12, 4.00128e-12, 1.28392e-09, 2.48962e-10, 9.12496e-13, 3.26552e-14, 2.2247e-11, 8.8182e-11, 1.4914e-15, 2.6131e-07, 3.86809e-25, 3.86809e-25, 1.39838e-11
0.56327, 0, 3.91856e-07, 4.12743e-10, 1.41421, -3.91856e-07, 4.12743e-10, 4.12749e-10, 4.12828e-10, 4.1281e-10, 4.13772e-10, 4.13114e-10, 4.13946e-10, 4.1277e-10, 4.13328e-10, 4.43741e-10, 4.4028e-10, 4.28987e-10, 5.62509e-09, 7.85642e-10, 4.16447e-10, 4.12875e-10, 4.52067e-10, 5.71054e-10, 4.12749e-10, 3.85934e-07, 4.12743e-10, 4.12743e-10, 4.69513e-10
0.571148, 0, 5.82732e-07, 1.6711e-09, 1.41421, -5.82732e-07, 1.6711e-09, 1.67112e-09, 1.67138e-09, 1.67132e-09, 1.6744e-09, 1.67229e-09, 1.67496e-09, 1.67119e-09, 1.67298e-09, 1.76821e-09, 1.75928e-09, 1.72312e-09, 1.83611e-08, 2.22493e-09, 1.68297e-09, 1.67153e-09, 1.73998e-09, 1.95408e-09, 1.67112e-09, 5.64694e-07, 1.6711e-09, 1.6711e-09, 1.85288e-09
0.579025, 0, 8.71185e-07, 5.3372e-09, 1.41421, -8.71185e-07, 5.3372e-09, 5.33725e-09, 5.338e-09, 5.33783e-09, 5.34685e-09, 5.34068e-09, 5.34848e-09, 5.33745e-09, 5.34268e-09, 5.61789e-09, 5.59546e-09, 5.48955e-09, 5.4223e-08, 6.15294e-09, 5.37194e-09, 5.33844e-09, 5.45666e-09, 5.83989e-09, 5.33725e-09, 8.1957e-07, 5.3372e-09, 5.3372e-09, 5.86964e-09
0.586902, 0, 1.32372e-06, 1.55938e-08, 1.41421, -1.32372e-06, 1.55938e-08, 1.55939e-08, 1.5596e-08, 1.55955e-08, 1.56206e-08, 1.56034e-08, 1.56251e-08, 1.55945e-08, 1.5609e-08, 1.63653e-08, 1.6311e-08, 1.60168e-08, 1.51353e-07, 1.67856e-08, 1.56902e-08, 1.55972e-08, 1.57989e-08, 1.64798e-08, 1.55939e-08, 1.1821e-06, 1.55938e-08, 1.55938e-08, 1.70724e-08
0.594779, 0, 2.07435e-06, 4.32051e-08, 1.41421, -2.07435e-06, 4.32051e-08, 4.32056e-08, 4.3211e-08, 4.32098e-08, 4.32765e-08, 4.32309e-08, 4.32886e-08, 4.3207e-08, 4.32457e-08, 4.52406e-08, 4.51145e-08, 4.43315e-08, 4.04618e-07, 4.49325e-08, 4.3462e-08, 4.32143e-08, 4.35537e-08, 4.47524e-08, 4.32056e-08, 1.69981e-06, 4.32051e-08, 4.32051e-08, 4.71415e-08
0.602657, 0, 3.40514e-06, 1.1477e-07, 1.41421, -3.40514e-06, 1.1477e-07, 1.14771e-07, 1.14785e-07, 1.14782e-07, 1.14953e-07, 1.14836e-07, 1.14984e-07, 1.14775e-07, 1.14874e-07, 1.2007e-07, 1.19662e-07, 1.17656e-07, 1.04067e-06, 1.17254e-07, 1.15428e-07, 1.14794e-07, 1.15356e-07, 1.17446e-07, 1.14771e-07, 2.44905e-06, 1.1477e-07, 1.1477e-07, 1.24855e-07
0.610534, 0, 5.91736e-06, 2.93419e-07, 1.41421, -5.91736e-06, 2.93419e-07, 2.93421e-07, 2.93456e-07, 2.93448e-07, 2.9387e-07, 2.93581e-07, 2.93946e-07, 2.9343e-07, 2.93675e-07, 3.06608e-07, 3.05497e-07, 3.00544e-07, 2.57962e-06, 2.96962e-07, 2.95043e-07, 2.93477e-07, 2.94394e-07, 2.97991e-07, 2.93421e-07, 3.56161e-06, 2.93419e-07, 2.93419e-07, 3.18319e-07
0.618411, 0, 1.08843e-05, 7.23066e-07, 1.41421, -1.08843e-05, 7.23066e-07, 7.23072e-07, 7.23155e-07, 7.23136e-07, 7.24141e-07, 7.23453e-07, 7.24322e-07, 7.23094e-07, 7.23676e-07, 7.56362e-07, 7.51831e-07, 7.40034e-07, 6.16797e-06, 7.28083e-07, 7.26935e-07, 7.23204e-07, 7.24671e-07, 7.30785e-07, 7.23072e-07, 5.27917e-06, 7.23066e-07, 7.23066e-07, 7.82369e-07
