   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_230.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
4.64125, 85.3331, 108.896, 108.896, 9.34522, -23.5633, 108.896, 0, 108.896, 108.896, 108.896, 108.896, 108.896, 108.896, 108.896, 108.896, 108.896, 108.896, 108.896, 108.896, 108.896, 108.896
4.64946, 83.4968, 109.413, 109.412, 9.24645, -25.9158, 109.412, 0, 109.412, 109.412, 109.412, 109.412, 109.412, 109.412, 109.412, 109.412, 109.412, 109.412, 109.412, 109.412, 109.412, 109.412
4.65767, 67.5192, 109.93, 109.929, 8.33782, -42.4106, 109.929, 0, 109.929, 109.929, 109.93, 109.929, 109.929, 109.929, 109.929, 109.929, 109.929, 109.929, 109.929, 109.929, 109.929, 109.929
4.66588, 77.4856, 110.448, 110.447, 8.91547, -32.9624, 110.447, 0, 110.447, 110.447, 110.448, 110.447, 110.447, 110.447, 110.447, 110.447, 110.447, 110.447, 110.447, 110.447, 110.447, 110.447
4.67409, 80.2832, 110.967, 110.967, 9.07101, -30.6843, 110.967, 0, 110.967, 110.967, 110.967, 110.967, 110.967, 110.967, 110.967, 110.967, 110.967, 110.967, 110.967, 110.967, 110.967, 110.967
4.68229, 81.6814, 111.488, 111.487, 9.14776, -29.8065, 111.487, 0, 111.487, 111.487, 111.488, 111.487, 111.487, 111.487, 111.487, 111.487, 111.487, 111.487, 111.487, 111.487, 111.487, 111.487
4.6905, 77.8958, 112.009, 112.008, 8.93845, -34.1134, 112.008, 0, 112.009, 112.009, 112.009, 112.008, 112.008, 112.008, 112.008, 112.008, 112.008, 112.008, 112.008, 112.008, 112.008, 112.008
4.69871, 95.6818, 112.532, 112.531, 9.88341, -16.8498, 112.531, 0, 112.531, 112.531, 112.531, 112.531, 112.531, 112.531, 112.531, 112.531, 112.531, 112.531, 112.531, 112.531, 112.531, 112.531
4.70692, 85.0616, 113.055, 113.054, 9.33068, -27.9933, 113.054, 0, 113.054, 113.054, 113.055, 113.054, 113.054, 113.054, 113.054, 113.054, 113.054, 113.054, 113.054, 113.054, 113.054, 113.054
4.71513, 64.2571, 113.579, 113.578, 8.13984, -49.3221, 113.578, 0, 113.578, 113.578, 113.579, 113.578, 113.578, 113.578, 113.578, 113.578, 113.578, 113.578, 113.578, 113.578, 113.578, 113.578
4.72334, 76.1306, 114.104, 114.103, 8.83915, -37.9736, 114.103, 0, 114.103, 114.104, 114.104, 114.103, 114.103, 114.103, 114.103, 114.103, 114.103, 114.103, 114.103, 114.103, 114.103, 114.103
4.73155, 70.3587, 114.63, 114.629, 8.50639, -44.2713, 114.629, 0, 114.629, 114.629, 114.63, 114.629, 114.629, 114.629, 114.629, 114.629, 114.629, 114.629, 114.629, 114.629, 114.629, 114.629
4.73976, 75.9137, 115.157, 115.156, 8.82688, -39.2428, 115.156, 0, 115.156, 115.156, 115.156, 115.156, 115.156, 115.156, 115.156, 115.156, 115.156, 115.156, 115.156, 115.156, 115.156, 115.156
4.74797, 76.3133, 115.684, 115.683, 8.84948, -39.3707, 115.683, 0, 115.683, 115.683, 115.684, 115.683, 115.683, 115.683, 115.683, 115.683, 115.683, 115.683, 115.683, 115.683, 115.683, 115.683
4.75618, 86.2039, 116.212, 116.211, 9.39169, -30.0082, 116.211, 0, 116.211, 116.211, 116.212, 116.211, 116.211, 116.211, 116.211, 116.211, 116.211, 116.211, 116.211, 116.211, 116.211, 116.211
4.76438, 98.4875, 116.741, 116.74, 10.0243, -18.2534, 116.74, 0, 116.74, 116.74, 116.741, 116.74, 116.74, 116.74, 116.74, 116.74, 116.74, 116.74, 116.74, 116.74, 116.74, 116.74
4.77259, 87.2978, 117.27, 117.27, 9.44975, -29.9727, 117.27, 0, 117.27, 117.27, 117.27, 117.27, 117.27, 117.27, 117.27, 117.27, 117.27, 117.27, 117.27, 117.27, 117.27, 117.27
4.7808, 87.6532, 117.801, 117.8, 9.46854, -30.1474, 117.8, 0, 117.8, 117.8, 117.801, 117.8, 117.8, 117.8, 117.8, 117.8, 117.8, 117.8, 117.8, 117.8, 117.8, 117.8
4.78901, 89.3677, 118.332, 118.331, 9.55865, -28.9638, 118.331, 0, 118.331, 118.331, 118.331, 118.331, 118.331, 118.331, 118.331, 118.331, 118.331, 118.331, 118.331, 118.331, 118.331, 118.331
4.79722, 97.4327, 118.863, 118.862, 9.9716, -21.4303, 118.862, 0, 118.862, 118.862, 118.863, 118.862, 118.862, 118.862, 118.862, 118.862, 118.862, 118.862, 118.862, 118.862, 118.862, 118.862
4.80543, 87.6194, 119.395, 119.394, 9.46675, -31.7757, 119.394, 0, 119.394, 119.394, 119.395, 119.394, 119.394, 119.394, 119.394, 119.394, 119.394, 119.394, 119.394, 119.394, 119.394, 119.394
4.81364, 84.3866, 119.928, 119.927, 9.29444, -35.5411, 119.927, 0, 119.927, 119.927, 119.928, 119.927, 119.927, 119.927, 119.927, 119.927, 119.927, 119.927, 119.927, 119.927, 119.927, 119.927
4.82185, 91.1354, 120.461, 120.46, 9.65067, -29.3255, 120.46, 0, 120.46, 120.46, 120.461, 120.46, 120.46, 120.46, 120.46, 120.46, 120.46, 120.46, 120.46, 120.46, 120.46, 120.46
4.83006, 91.9123, 120.995, 120.994, 9.69083, -29.0825, 120.994, 0, 120.994, 120.994, 120.995, 120.994, 120.994, 120.994, 120.994, 120.994, 120.994, 120.994, 120.994, 120.994, 120.994, 120.994
4.83826, 80.6234, 121.529, 121.528, 9.08974, -40.9057, 121.528, 0, 121.528, 121.528, 121.529, 121.528, 121.528, 121.528, 121.528, 121.528, 121.528, 121.528, 121.528, 121.528, 121.528, 121.528
4.84647, 102.826, 122.064, 122.063, 10.2385, -19.2378, 122.063, 0, 122.063, 122.063, 122.064, 122.063, 122.063, 122.063, 122.063, 122.063, 122.063, 122.063, 122.063, 122.063, 122.063, 122.063
4.85468, 101.529, 122.599, 122.598, 10.1749, -21.0704, 122.598, 0, 122.598, 122.598, 122.599, 122.598, 122.598, 122.598, 122.598, 122.598, 122.598, 122.598, 122.598, 122.598, 122.598, 122.598
4.86289, 103.478, 123.135, 123.134, 10.2703, -19.6568, 123.134, 0, 123.134, 123.134, 123.135, 123.134, 123.134, 123.134, 123.134, 123.134, 123.134, 123.134, 123.134, 123.134, 123.134, 123.134
4.8711, 89.8131, 123.671, 123.67, 9.58192, -33.8579, 123.67, 0, 123.67, 123.67, 123.671, 123.67, 123.67, 123.67, 123.67, 123.67, 123.67, 123.67, 123.67, 123.67, 123.67, 123.67
4.87931, 89.3477, 124.208, 124.207, 9.5576, -34.8599, 124.207, 0, 124.207, 124.207, 124.207, 124.207, 124.207, 124.207, 124.207, 124.207, 124.207, 124.207, 124.207, 124.207, 124.207, 124.207
4.88752, 108.495, 124.745, 124.744, 10.5116, -16.25, 124.744, 0, 124.744, 124.744, 124.744, 124.744, 124.744, 124.744, 124.744, 124.744, 124.744, 124.744, 124.744, 124.744, 124.744, 124.744
4.89573, 113.937, 125.282, 125.281, 10.7674, -11.3448, 125.281, 0, 125.281, 125.281, 125.282, 125.281, 125.281, 125.281, 125.281, 125.281, 125.281, 125.281, 125.281, 125.281, 125.281, 125.281
4.90394, 99.7584, 125.82, 125.819, 10.0875, -26.0612, 125.819, 0, 125.819, 125.819, 125.819, 125.819, 125.819, 125.819, 125.819, 125.819, 125.819, 125.819, 125.819, 125.819, 125.819, 125.819
4.91215, 130.471, 126.358, 126.357, 11.5096, 4.11321, 126.357, 0, 126.357, 126.357, 126.357, 126.357, 126.357, 126.357, 126.357, 126.357, 126.357, 126.357, 126.357, 126.357, 126.357, 126.357
4.92035, 104.019, 126.896, 126.895, 10.2965, -22.8771, 126.895, 0, 126.895, 126.895, 126.896, 126.895, 126.895, 126.895, 126.895, 126.895, 126.895, 126.895, 126.895, 126.895, 126.895, 126.895
4.92856, 110.618, 127.434, 127.434, 10.6122, -16.8165, 127.434, 0, 127.434, 127.434, 127.434, 127.434, 127.434, 127.434, 127.434, 127.434, 127.434, 127.434, 127.434, 127.434, 127.434, 127.434
4.93677, 106.279, 127.973, 127.973, 10.4057, -21.6944, 127.973, 0, 127.973, 127.973, 127.973, 127.973, 127.973, 127.973, 127.973, 127.973, 127.973, 127.973, 127.973, 127.973, 127.973, 127.973
4.94498, 114.435, 128.512, 128.512, 10.7905, -14.0773, 128.512, 0, 128.512, 128.512, 128.512, 128.512, 128.512, 128.512, 128.512, 128.512, 128.512, 128.512, 128.512, 128.512, 128.512, 128.512
4.95319, 143.584, 129.052, 129.051, 12.0658, 14.5325, 129.051, 0, 129.051, 129.051, 129.052, 129.051, 129.051, 129.051, 129.051, 129.051, 129.051, 129.051, 129.051, 129.051, 129.051, 129.051
4.9614, 141.49, 129.592, 129.591, 11.9787, 11.8983, 129.591, 0, 129.591, 129.591, 129.591, 129.591, 129.591, 129.591, 129.591, 129.591, 129.591, 129.591, 129.591, 129.591, 129.591, 129.591
4.96961, 122.593, 130.131, 130.131, 11.1621, -7.53824, 130.131, 0, 130.131, 130.131, 130.131, 130.131, 130.131, 130.131, 130.131, 130.131, 130.131, 130.131, 130.131, 130.131, 130.131, 130.131
4.97782, 129.954, 130.671, 130.671, 11.4871, -0.717178, 130.671, 0, 130.671, 130.671, 130.671, 130.671, 130.671, 130.671, 130.671, 130.671, 130.671, 130.671, 130.671, 130.671, 130.671, 130.671
4.98603, 132.955, 131.212, 131.211, 11.617, 1.74362, 131.211, 0, 131.211, 131.211, 131.211, 131.211, 131.211, 131.211, 131.211, 131.211, 131.211, 131.211, 131.211, 131.211, 131.211, 131.211
4.99423, 131.711, 131.752, 131.751, 11.5633, -0.040802, 131.751, 0, 131.751, 131.751, 131.752, 131.751, 131.751, 131.751, 131.751, 131.751, 131.751, 131.751, 131.751, 131.751, 131.751, 131.751
5.00244, 136.991, 132.292, 132.291, 11.7894, 4.69884, 132.291, 0, 132.291, 132.291, 132.292, 132.291, 132.291, 132.291, 132.291, 132.291, 132.291, 132.291, 132.291, 132.291, 132.291, 132.291
5.01065, 136.863, 132.832, 132.832, 11.784, 4.03108, 132.832, 0, 132.832, 132.832, 132.832, 132.832, 132.832, 132.832, 132.832, 132.832, 132.832, 132.832, 132.832, 132.832, 132.832, 132.832
5.01886, 156.205, 133.373, 133.372, 12.578, 22.8323, 133.372, 0, 133.372, 133.372, 133.372, 133.372, 133.372, 133.372, 133.372, 133.372, 133.372, 133.372, 133.372, 133.372, 133.372, 133.372
5.02707, 125.438, 133.913, 133.912, 11.2888, -8.47479, 133.912, 0, 133.912, 133.912, 133.912, 133.912, 133.912, 133.912, 133.912, 133.912, 133.912, 133.912, 133.912, 133.912, 133.912, 133.912
5.03528, 134.438, 134.452, 134.452, 11.6807, -0.0148773, 134.452, 0, 134.452, 134.452, 134.452, 134.452, 134.452, 134.452, 134.452, 134.452, 134.452, 134.452, 134.452, 134.452, 134.452, 134.452
5.04349, 138.428, 134.992, 134.991, 11.8502, 3.43608, 134.991, 0, 134.991, 134.992, 134.992, 134.991, 134.991, 134.991, 134.991, 134.991, 134.991, 134.991, 134.991, 134.991, 134.991, 134.991
5.0517, 141.608, 135.532, 135.531, 11.9837, 6.07648, 135.531, 0, 135.531, 135.531, 135.531, 135.531, 135.531, 135.531, 135.531, 135.531, 135.531, 135.531, 135.531, 135.531, 135.531, 135.531
5.05991, 140.3, 136.071, 136.07, 11.929, 4.22989, 136.07, 0, 136.07, 136.07, 136.07, 136.07, 136.07, 136.07, 136.07, 136.07, 136.07, 136.07, 136.07, 136.07, 136.07, 136.07
5.06812, 152.737, 136.609, 136.609, 12.4393, 16.128, 136.609, 0, 136.609, 136.609, 136.609, 136.609, 136.609, 136.609, 136.609, 136.609, 136.609, 136.609, 136.609, 136.609, 136.609, 136.609
5.07632, 153.549, 137.147, 137.147, 12.4719, 16.4018, 137.147, 0, 137.147, 137.147, 137.147, 137.147, 137.147, 137.147, 137.147, 137.147, 137.147, 137.147, 137.147, 137.147, 137.147, 137.147
5.08453, 147.037, 137.685, 137.684, 12.2081, 9.35178, 137.684, 0, 137.684, 137.684, 137.685, 137.684, 137.684, 137.684, 137.684, 137.684, 137.684, 137.684, 137.684, 137.684, 137.684, 137.684
5.09274, 155.204, 138.222, 138.222, 12.5381, 16.9816, 138.222, 0, 138.222, 138.222, 138.222, 138.222, 138.222, 138.222, 138.222, 138.222, 138.222, 138.222, 138.222, 138.222, 138.222, 138.222
5.10095, 143.789, 138.759, 138.758, 12.0743, 5.02979, 138.758, 0, 138.758, 138.758, 138.759, 138.758, 138.758, 138.758, 138.758, 138.758, 138.758, 138.758, 138.758, 138.758, 138.758, 138.758
5.10916, 155.812, 139.295, 139.295, 12.5623, 16.517, 139.295, 0, 139.295, 139.295, 139.295, 139.295, 139.295, 139.295, 139.295, 139.295, 139.295, 139.295, 139.295, 139.295, 139.295, 139.295
5.11737, 131.204, 139.831, 139.83, 11.5414, -8.62651, 139.83, 0, 139.83, 139.83, 139.831, 139.83, 139.83, 139.83, 139.83, 139.83, 139.83, 139.83, 139.83, 139.83, 139.83, 139.83
5.12558, 134.164, 140.366, 140.365, 11.6689, -6.20166, 140.365, 0, 140.365, 140.365, 140.365, 140.365, 140.365, 140.365, 140.365, 140.365, 140.365, 140.365, 140.365, 140.365, 140.365, 140.365
5.13379, 154.101, 140.9, 140.899, 12.494, 13.2011, 140.899, 0, 140.899, 140.899, 140.9, 140.899, 140.899, 140.899, 140.899, 140.899, 140.899, 140.899, 140.899, 140.899, 140.899, 140.899
5.14199, 163.65, 141.433, 141.433, 12.8705, 22.2169, 141.433, 0, 141.433, 141.433, 141.433, 141.433, 141.433, 141.433, 141.433, 141.433, 141.433, 141.433, 141.433, 141.433, 141.433, 141.433
5.1502, 157.298, 141.966, 141.965, 12.6213, 15.3316, 141.965, 0, 141.965, 141.965, 141.966, 141.965, 141.965, 141.965, 141.965, 141.965, 141.965, 141.965, 141.965, 141.965, 141.965, 141.965
5.15841, 135.166, 142.498, 142.497, 11.7118, -7.33208, 142.497, 0, 142.497, 142.497, 142.498, 142.497, 142.497, 142.497, 142.497, 142.497, 142.497, 142.497, 142.497, 142.497, 142.497, 142.497
5.16662, 129.512, 143.029, 143.028, 11.4679, -13.5169, 143.028, 0, 143.029, 143.029, 143.029, 143.028, 143.028, 143.028, 143.028, 143.028, 143.028, 143.028, 143.028, 143.028, 143.028, 143.028
5.17483, 134.005, 143.559, 143.559, 11.6621, -9.5545, 143.559, 0, 143.559, 143.559, 143.559, 143.559, 143.559, 143.559, 143.559, 143.559, 143.559, 143.559, 143.559, 143.559, 143.559, 143.559
5.18304, 140.582, 144.089, 144.088, 11.9408, -3.50648, 144.088, 0, 144.088, 144.088, 144.089, 144.088, 144.088, 144.088, 144.088, 144.088, 144.088, 144.088, 144.088, 144.088, 144.088, 144.088
5.19125, 124.57, 144.617, 144.616, 11.2503, -20.047, 144.616, 0, 144.616, 144.616, 144.617, 144.616, 144.616, 144.616, 144.616, 144.616, 144.616, 144.616, 144.616, 144.616, 144.616, 144.616
5.19946, 150.984, 145.144, 145.143, 12.3687, 5.84032, 145.143, 0, 145.143, 145.143, 145.144, 145.143, 145.143, 145.143, 145.143, 145.143, 145.143, 145.143, 145.143, 145.143, 145.143, 145.143
5.20767, 131.177, 145.67, 145.669, 11.5402, -14.4931, 145.669, 0, 145.669, 145.669, 145.67, 145.669, 145.669, 145.669, 145.669, 145.669, 145.669, 145.669, 145.669, 145.669, 145.669, 145.669
5.21588, 157.073, 146.195, 146.194, 12.6124, 10.8782, 146.194, 0, 146.194, 146.194, 146.195, 146.194, 146.194, 146.194, 146.194, 146.194, 146.194, 146.194, 146.194, 146.194, 146.194, 146.194
5.22408, 159.385, 146.719, 146.718, 12.7037, 12.6663, 146.718, 0, 146.718, 146.718, 146.718, 146.718, 146.718, 146.718, 146.718, 146.718, 146.718, 146.718, 146.718, 146.718, 146.718, 146.718
5.23229, 142.029, 147.241, 147.24, 12.0012, -5.21222, 147.24, 0, 147.24, 147.24, 147.241, 147.24, 147.24, 147.24, 147.24, 147.24, 147.24, 147.24, 147.24, 147.24, 147.24, 147.24
5.2405, 149.006, 147.762, 147.762, 12.2885, 1.24414, 147.762, 0, 147.762, 147.762, 147.762, 147.762, 147.762, 147.762, 147.762, 147.762, 147.762, 147.762, 147.762, 147.762, 147.762, 147.762
5.24871, 137.702, 148.282, 148.282, 11.8195, -10.5807, 148.282, 0, 148.282, 148.282, 148.282, 148.282, 148.282, 148.282, 148.282, 148.282, 148.282, 148.282, 148.282, 148.282, 148.282, 148.282
5.25692, 166.564, 148.801, 148.8, 12.9832, 17.7629, 148.8, 0, 148.8, 148.8, 148.801, 148.8, 148.8, 148.8, 148.8, 148.8, 148.8, 148.8, 148.8, 148.8, 148.8, 148.8
5.26513, 153.963, 149.318, 149.318, 12.4885, 4.6447, 149.318, 0, 149.318, 149.318, 149.318, 149.318, 149.318, 149.318, 149.318, 149.318, 149.318, 149.318, 149.318, 149.318, 149.318, 149.318
5.27334, 147.521, 149.835, 149.834, 12.2279, -2.31384, 149.834, 0, 149.834, 149.834, 149.835, 149.834, 149.834, 149.834, 149.834, 149.834, 149.834, 149.834, 149.834, 149.834, 149.834, 149.834
5.28155, 143.608, 150.35, 150.349, 12.0668, -6.74112, 150.349, 0, 150.349, 150.349, 150.349, 150.349, 150.349, 150.349, 150.349, 150.349, 150.349, 150.349, 150.349, 150.349, 150.349, 150.349
5.28976, 147.085, 150.863, 150.862, 12.21, -3.77841, 150.862, 0, 150.862, 150.862, 150.863, 150.862, 150.862, 150.862, 150.862, 150.862, 150.862, 150.862, 150.862, 150.862, 150.862, 150.862
5.29797, 127.334, 151.375, 151.375, 11.3725, -24.0409, 151.375, 0, 151.375, 151.375, 151.375, 151.375, 151.375, 151.375, 151.375, 151.375, 151.375, 151.375, 151.375, 151.375, 151.375, 151.375
5.30617, 129.83, 151.886, 151.885, 11.4817, -22.0554, 151.885, 0, 151.885, 151.885, 151.886, 151.885, 151.885, 151.885, 151.885, 151.885, 151.885, 151.885, 151.885, 151.885, 151.885, 151.885
5.31438, 132.796, 152.395, 152.394, 11.6102, -19.5987, 152.394, 0, 152.394, 152.394, 152.395, 152.394, 152.394, 152.394, 152.394, 152.394, 152.394, 152.394, 152.394, 152.394, 152.394, 152.394
5.32259, 139.443, 152.903, 152.902, 11.893, -13.46, 152.902, 0, 152.902, 152.902, 152.903, 152.902, 152.902, 152.902, 152.902, 152.902, 152.902, 152.902, 152.902, 152.902, 152.902, 152.902
5.3308, 136.639, 153.409, 153.408, 11.7745, -16.7695, 153.408, 0, 153.408, 153.408, 153.409, 153.408, 153.408, 153.408, 153.408, 153.408, 153.408, 153.408, 153.408, 153.408, 153.408, 153.408
5.33901, 147.855, 153.913, 153.912, 12.2415, -6.05774, 153.912, 0, 153.912, 153.912, 153.913, 153.912, 153.912, 153.912, 153.912, 153.912, 153.912, 153.912, 153.912, 153.912, 153.912, 153.912
5.34722, 150.774, 154.415, 154.414, 12.3602, -3.64163, 154.414, 0, 154.415, 154.415, 154.415, 154.414, 154.414, 154.414, 154.414, 154.414, 154.414, 154.414, 154.414, 154.414, 154.414, 154.414
5.35543, 139.042, 154.916, 154.915, 11.8761, -15.8741, 154.915, 0, 154.915, 154.915, 154.916, 154.915, 154.915, 154.915, 154.915, 154.915, 154.915, 154.915, 154.915, 154.915, 154.915, 154.915
5.36364, 144.513, 155.414, 155.413, 12.1042, -10.9014, 155.413, 0, 155.413, 155.414, 155.414, 155.413, 155.413, 155.413, 155.413, 155.413, 155.413, 155.413, 155.413, 155.413, 155.413, 155.413
5.37185, 142.07, 155.911, 155.91, 12.0029, -13.8407, 155.91, 0, 155.91, 155.91, 155.91, 155.91, 155.91, 155.91, 155.91, 155.91, 155.91, 155.91, 155.91, 155.91, 155.91, 155.91
5.38005, 163.423, 156.405, 156.404, 12.8617, 7.01781, 156.404, 0, 156.404, 156.404, 156.405, 156.404, 156.404, 156.404, 156.404, 156.404, 156.404, 156.404, 156.404, 156.404, 156.404, 156.404
5.38826, 139.455, 156.897, 156.896, 11.8935, -17.4423, 156.896, 0, 156.896, 156.896, 156.897, 156.896, 156.896, 156.896, 156.896, 156.896, 156.896, 156.896, 156.896, 156.896, 156.896, 156.896
5.39647, 152.175, 157.387, 157.386, 12.4167, -5.21155, 157.386, 0, 157.386, 157.386, 157.387, 157.386, 157.386, 157.386, 157.386, 157.386, 157.386, 157.386, 157.386, 157.386, 157.386, 157.386
5.40468, 165.181, 157.875, 157.874, 12.9298, 7.30618, 157.874, 0, 157.874, 157.874, 157.874, 157.874, 157.874, 157.874, 157.874, 157.874, 157.874, 157.874, 157.874, 157.874, 157.874, 157.874
5.41289, 148.046, 158.36, 158.359, 12.2493, -10.3143, 158.359, 0, 158.359, 158.359, 158.36, 158.359, 158.359, 158.359, 158.359, 158.359, 158.359, 158.359, 158.359, 158.359, 158.359, 158.359
5.4211, 154.459, 158.843, 158.842, 12.5083, -4.3844, 158.842, 0, 158.842, 158.842, 158.843, 158.842, 158.842, 158.842, 158.842, 158.842, 158.842, 158.842, 158.842, 158.842, 158.842, 158.842
5.42931, 163.651, 159.324, 159.323, 12.8705, 4.32736, 159.323, 0, 159.323, 159.323, 159.324, 159.323, 159.323, 159.323, 159.323, 159.323, 159.323, 159.323, 159.323, 159.323, 159.323, 159.323
5.43752, 143.995, 159.802, 159.801, 12.0829, -15.8067, 159.801, 0, 159.801, 159.801, 159.802, 159.801, 159.801, 159.801, 159.801, 159.801, 159.801, 159.801, 159.801, 159.801, 159.801, 159.801
5.44573, 153.527, 160.278, 160.277, 12.471, -6.75117, 160.277, 0, 160.277, 160.277, 160.278, 160.277, 160.277, 160.277, 160.277, 160.277, 160.277, 160.277, 160.277, 160.277, 160.277, 160.277
5.45394, 155.466, 160.751, 160.751, 12.5486, -5.28519, 160.751, 0, 160.751, 160.751, 160.751, 160.751, 160.751, 160.751, 160.751, 160.751, 160.751, 160.751, 160.751, 160.751, 160.751, 160.751
5.46214, 153.264, 161.222, 161.222, 12.4605, -7.95842, 161.222, 0, 161.222, 161.222, 161.222, 161.222, 161.222, 161.222, 161.222, 161.222, 161.222, 161.222, 161.222, 161.222, 161.222, 161.222
5.47035, 135.752, 161.691, 161.69, 11.7368, -25.9387, 161.69, 0, 161.69, 161.69, 161.691, 161.69, 161.69, 161.69, 161.69, 161.69, 161.69, 161.69, 161.69, 161.69, 161.69, 161.69
5.47856, 143.502, 162.157, 162.156, 12.0624, -18.6551, 162.156, 0, 162.156, 162.156, 162.157, 162.156, 162.156, 162.156, 162.156, 162.156, 162.156, 162.156, 162.156, 162.156, 162.156, 162.156
5.48677, 151.951, 162.62, 162.62, 12.4077, -10.6693, 162.62, 0, 162.62, 162.62, 162.62, 162.62, 162.62, 162.62, 162.62, 162.62, 162.62, 162.62, 162.62, 162.62, 162.62, 162.62
5.49498, 153.437, 163.081, 163.08, 12.4674, -9.64406, 163.08, 0, 163.08, 163.08, 163.081, 163.08, 163.08, 163.08, 163.08, 163.08, 163.08, 163.08, 163.08, 163.08, 163.08, 163.08
5.50319, 171.297, 163.539, 163.538, 13.1642, 7.75818, 163.538, 0, 163.538, 163.538, 163.539, 163.538, 163.538, 163.538, 163.538, 163.538, 163.538, 163.538, 163.538, 163.538, 163.538, 163.538
5.5114, 149.868, 163.995, 163.994, 12.3235, -14.127, 163.994, 0, 163.994, 163.994, 163.994, 163.994, 163.994, 163.994, 163.994, 163.994, 163.994, 163.994, 163.994, 163.994, 163.994, 163.994
5.51961, 153.169, 164.447, 164.446, 12.4567, -11.2785, 164.446, 0, 164.446, 164.446, 164.447, 164.446, 164.446, 164.446, 164.446, 164.446, 164.446, 164.446, 164.446, 164.446, 164.446, 164.446
5.52782, 145.1, 164.897, 164.896, 12.1285, -19.7967, 164.896, 0, 164.896, 164.896, 164.897, 164.896, 164.896, 164.896, 164.896, 164.896, 164.896, 164.896, 164.896, 164.896, 164.896, 164.896
5.53603, 141.144, 165.344, 165.343, 11.9643, -24.1999, 165.343, 0, 165.343, 165.343, 165.344, 165.343, 165.343, 165.343, 165.343, 165.343, 165.343, 165.343, 165.343, 165.343, 165.343, 165.343
5.54423, 168.029, 165.788, 165.786, 13.0395, 2.24146, 165.786, 0, 165.786, 165.786, 165.787, 165.786, 165.786, 165.786, 165.786, 165.786, 165.786, 165.786, 165.786, 165.786, 165.786, 165.786
5.55244, 171.782, 166.229, 166.227, 13.1826, 5.55339, 166.227, 0, 166.227, 166.227, 166.228, 166.227, 166.227, 166.227, 166.227, 166.227, 166.227, 166.227, 166.227, 166.227, 166.227, 166.227
5.56065, 179.86, 166.666, 166.664, 13.4855, 13.1933, 166.664, 0, 166.665, 166.665, 166.666, 166.664, 166.664, 166.664, 166.664, 166.664, 166.664, 166.664, 166.664, 166.664, 166.664, 166.664
5.56886, 157.193, 167.101, 167.099, 12.6172, -9.90788, 167.099, 0, 167.099, 167.099, 167.101, 167.099, 167.099, 167.099, 167.099, 167.099, 167.099, 167.099, 167.099, 167.099, 167.099, 167.099
5.57707, 157.682, 167.533, 167.53, 12.6365, -9.85039, 167.53, 0, 167.53, 167.53, 167.533, 167.53, 167.53, 167.53, 167.53, 167.53, 167.53, 167.53, 167.53, 167.53, 167.53, 167.53
5.58528, 171.33, 167.961, 167.958, 13.1655, 3.3683, 167.958, 0, 167.958, 167.958, 167.961, 167.958, 167.958, 167.958, 167.958, 167.958, 167.958, 167.958, 167.958, 167.958, 167.958, 167.958
5.59349, 179.937, 168.387, 168.382, 13.4884, 11.5508, 168.382, 0, 168.382, 168.382, 168.386, 168.382, 168.382, 168.382, 168.382, 168.382, 168.382, 168.382, 168.382, 168.382, 168.382, 168.382
5.6017, 171.061, 168.809, 168.803, 13.1553, 2.25192, 168.803, 0, 168.803, 168.803, 168.809, 168.803, 168.803, 168.803, 168.803, 168.803, 168.803, 168.803, 168.803, 168.803, 168.803, 168.803
5.60991, 163.705, 169.228, 169.221, 12.8727, -5.52298, 169.221, 0, 169.221, 169.221, 169.228, 169.221, 169.221, 169.221, 169.221, 169.221, 169.221, 169.221, 169.221, 169.221, 169.221, 169.221
5.61811, 180.015, 169.645, 169.635, 13.4913, 10.3703, 169.635, 0, 169.635, 169.635, 169.644, 169.635, 169.635, 169.635, 169.635, 169.635, 169.635, 169.635, 169.635, 169.635, 169.635, 169.635
5.62632, 168.284, 170.058, 170.046, 13.0493, -1.77388, 170.046, 0, 170.046, 170.046, 170.058, 170.046, 170.046, 170.046, 170.046, 170.046, 170.046, 170.046, 170.046, 170.046, 170.046, 170.046
5.63453, 161.902, 170.469, 170.453, 12.8024, -8.56683, 170.453, 0, 170.453, 170.453, 170.469, 170.453, 170.453, 170.453, 170.453, 170.453, 170.453, 170.453, 170.453, 170.453, 170.453, 170.453
5.64274, 168.205, 170.877, 170.856, 13.0463, -2.67143, 170.856, 0, 170.856, 170.856, 170.876, 170.856, 170.856, 170.856, 170.856, 170.856, 170.856, 170.856, 170.856, 170.856, 170.856, 170.856
5.65095, 173.828, 171.282, 171.256, 13.26, 2.54649, 171.256, 0, 171.256, 171.256, 171.282, 171.256, 171.256, 171.256, 171.256, 171.256, 171.256, 171.256, 171.256, 171.256, 171.256, 171.256
5.65916, 155.748, 171.685, 171.652, 12.5598, -15.937, 171.652, 0, 171.652, 171.653, 171.684, 171.652, 171.652, 171.652, 171.652, 171.652, 171.652, 171.652, 171.652, 171.652, 171.652, 171.652
