   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_621.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00160369, 0, 5.71881e-14, 0, 1.41421, -5.71881e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.0055e-16, 0, 0, 8.07717e-16, 0, 6.84939e-17, 0, 5.55114e-14, 0, 0, 0
0.00945712, 0, 8.55001e-14, 0, 1.41421, -8.55001e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19651e-15, 0, 0, 1.23042e-15, 0, 1.05665e-16, 0, 8.29675e-14, 0, 0, 0
0.0173106, 0, 1.27326e-13, 0, 1.41421, -1.27326e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78127e-15, 0, 0, 1.86739e-15, 0, 1.62428e-16, 0, 1.23514e-13, 0, 0, 0
0.025164, 0, 1.8887e-13, 0, 1.41421, -1.8887e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64141e-15, 0, 0, 2.82369e-15, 0, 2.488e-16, 0, 1.83156e-13, 0, 0, 0
0.0330174, 0, 2.7907e-13, 0, 1.41421, -2.7907e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9016e-15, 0, 0, 4.25425e-15, 0, 3.79759e-16, 0, 2.70535e-13, 0, 0, 0
0.0408709, 0, 4.10752e-13, 0, 1.41421, -4.10752e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.74065e-15, 0, 0, 6.38668e-15, 0, 5.7762e-16, 0, 3.98047e-13, 0, 0, 0
0.0487243, 0, 6.02237e-13, 0, 1.41421, -6.02237e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.41388e-15, 0, 0, 9.55425e-15, 0, 8.75523e-16, 0, 5.83393e-13, 0, 0, 0
0.0565777, 0, 8.79599e-13, 0, 1.41421, -8.79599e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22845e-14, 0, 0, 1.42444e-14, 0, 1.3225e-15, 0, 8.51748e-13, 0, 0, 0
0.0644311, 0, 1.27979e-12, 0, 1.41421, -1.27979e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78669e-14, 0, 0, 2.11654e-14, 0, 1.99087e-15, 0, 1.23877e-12, 0, 0, 0
0.0722846, 0, 1.85497e-12, 0, 1.41421, -1.85497e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5887e-14, 0, 0, 3.13455e-14, 0, 2.98689e-15, 0, 1.79475e-12, 0, 0, 0
