   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_27.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00806074, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000160852, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00773903, 0, 1.05295e-17, 0, 1.41421, -1.05295e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.68523e-20, 0, 0, 1.04007e-22, 1.69138e-21, 0, 1.04508e-17, 0, 0, 0
0.0156389, 0, 1.89649e-17, 0, 1.41421, -1.89649e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3842e-19, 0, 0, 1.90692e-22, 3.10256e-21, 0, 1.88232e-17, 0, 0, 0
0.0235388, 0, 3.39192e-17, 0, 1.41421, -3.39192e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47567e-19, 0, 0, 3.47202e-22, 5.65347e-21, 0, 3.36656e-17, 0, 0, 0
0.0314387, 0, 6.02482e-17, 0, 1.41421, -6.02482e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.39733e-19, 0, 0, 6.27871e-22, 1.02351e-20, 0, 5.97976e-17, 0, 0, 0
0.0393386, 0, 1.06293e-16, 0, 1.41421, -1.06293e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.75796e-19, 0, 0, 1.12787e-21, 1.84127e-20, 0, 1.05498e-16, 0, 0, 0
0.0472385, 0, 1.86283e-16, 0, 1.41421, -1.86283e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35961e-18, 0, 0, 2.01278e-21, 3.29195e-20, 0, 1.84888e-16, 0, 0, 0
0.0551384, 0, 3.24336e-16, 0, 1.41421, -3.24336e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3672e-18, 0, 0, 3.56892e-21, 5.85e-20, 0, 3.21907e-16, 0, 0, 0
0.0630382, 0, 5.61066e-16, 0, 1.41421, -5.61066e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.09498e-18, 0, 0, 6.28822e-21, 1.03342e-19, 0, 5.56862e-16, 0, 0, 0
