   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_150.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.084769, 0, 3.56535e-16, 0, 1.41421, -3.56535e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56807e-18, 0, 0, 3.91743e-21, 3.04729e-18, 0, 3.50916e-16, 0, 0
0.0926397, 0, 6.36823e-16, 0, 1.41421, -6.36823e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.58612e-18, 0, 0, 7.11409e-21, 5.55593e-18, 0, 6.26674e-16, 0, 0
0.10051, 0, 1.12916e-15, 0, 1.41421, -1.12916e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.13017e-18, 0, 0, 1.28283e-20, 1.00613e-17, 0, 1.11095e-15, 0, 0
0.108381, 0, 1.98771e-15, 0, 1.41421, -1.98771e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43091e-17, 0, 0, 2.29719e-20, 1.80993e-17, 0, 1.95528e-15, 0, 0
0.116252, 0, 3.4742e-15, 0, 1.41421, -3.4742e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50048e-17, 0, 0, 4.08553e-20, 3.23471e-17, 0, 3.41681e-15, 0, 0
0.124122, 0, 6.02971e-15, 0, 1.41421, -6.02971e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.33881e-17, 0, 0, 7.21712e-20, 5.74416e-17, 0, 5.92881e-15, 0, 0
0.131993, 0, 1.03924e-14, 0, 1.41421, -1.03924e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.47632e-17, 0, 0, 1.26643e-19, 1.01364e-16, 0, 1.02161e-14, 0, 0
0.139864, 0, 1.77884e-14, 0, 1.41421, -1.77884e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2794e-16, 0, 0, 2.2078e-19, 1.77769e-16, 0, 1.74825e-14, 0, 0
0.147735, 0, 3.02411e-14, 0, 1.41421, -3.02411e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17448e-16, 0, 0, 3.82409e-19, 3.09874e-16, 0, 2.97134e-14, 0, 0
0.155605, 0, 5.10645e-14, 0, 1.41421, -5.10645e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6708e-16, 0, 0, 6.58145e-19, 5.36923e-16, 0, 5.01599e-14, 0, 0
0.163476, 0, 8.56507e-14, 0, 1.41421, -8.56507e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.1553e-16, 0, 0, 1.12559e-18, 9.24861e-16, 0, 8.41091e-14, 0, 0
0.171347, 0, 1.4271e-13, 0, 1.41421, -1.4271e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02528e-15, 0, 0, 1.91311e-18, 1.58387e-15, 0, 1.40099e-13, 0, 0
0.179217, 0, 2.36217e-13, 0, 1.41421, -2.36217e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69655e-15, 0, 0, 3.23175e-18, 2.69696e-15, 0, 2.31821e-13, 0, 0
0.187088, 0, 3.88441e-13, 0, 1.41421, -3.88441e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78892e-15, 0, 0, 5.42649e-18, 4.56675e-15, 0, 3.8108e-13, 0, 0
0.194959, 0, 6.34616e-13, 0, 1.41421, -6.34616e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.55483e-15, 0, 0, 9.05781e-18, 7.6902e-15, 0, 6.22362e-13, 0, 0
0.202829, 0, 1.03012e-12, 0, 1.41421, -1.03012e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.39083e-15, 0, 0, 1.50313e-17, 1.28797e-14, 0, 1.00984e-12, 0, 0
0.2107, 0, 1.66141e-12, 0, 1.41421, -1.66141e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19156e-14, 0, 0, 2.48023e-17, 2.14562e-14, 0, 1.62801e-12, 0, 0
0.218571, 0, 2.66249e-12, 0, 1.41421, -2.66249e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90878e-14, 0, 0, 4.06978e-17, 3.55566e-14, 0, 2.6078e-12, 0, 0
0.226441, 0, 4.23974e-12, 0, 1.41421, -4.23974e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03828e-14, 0, 0, 6.64191e-17, 5.86205e-14, 0, 4.15067e-12, 0, 0
0.234312, 0, 6.70882e-12, 0, 1.41421, -6.70882e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8056e-14, 0, 0, 1.07827e-16, 9.61589e-14, 0, 6.56449e-12, 0, 0
0.242183, 0, 1.05493e-11, 0, 1.41421, -1.05493e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.55319e-14, 0, 0, 1.74159e-16, 1.5696e-13, 0, 1.03166e-11, 0, 0
0.250054, 0, 1.64847e-11, 0, 1.41421, -1.64847e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17975e-13, 0, 0, 2.79924e-16, 2.54975e-13, 0, 1.61115e-11, 0, 0
0.257924, 0, 2.56e-11, 0, 1.41421, -2.56e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83122e-13, 0, 0, 4.47822e-16, 4.12267e-13, 0, 2.50041e-11, 0, 0
0.265795, 0, 3.951e-11, 0, 1.41421, -3.951e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82485e-13, 0, 0, 7.13257e-16, 6.63572e-13, 0, 3.85633e-11, 0, 0
0.273666, 0, 6.0604e-11, 0, 1.41421, -6.0604e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.33082e-13, 0, 0, 1.13131e-15, 1.0634e-12, 0, 5.91064e-11, 0, 0
0.281536, 0, 9.23919e-11, 1.4013e-44, 1.41421, -9.23919e-11, 1.4013e-44, 0, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 6.59902e-13, 1.4013e-44, 1.4013e-44, 1.78749e-15, 1.69697e-12, 1.4013e-44, 9.00333e-11, 1.4013e-44, 1.4013e-44
0.289407, 0, 1.39998e-10, 2.87266e-43, 1.41421, -1.39998e-10, 2.87266e-43, 0, 2.87266e-43, 2.87266e-43, 2.87266e-43, 2.87266e-43, 2.87266e-43, 2.87266e-43, 2.87266e-43, 2.87266e-43, 9.99402e-13, 2.87266e-43, 2.87266e-43, 2.81431e-15, 2.69712e-12, 2.87266e-43, 1.36299e-10, 2.87266e-43, 2.87266e-43
0.297278, 0, 2.10854e-10, 4.19269e-42, 1.41421, -2.10854e-10, 4.19269e-42, 0, 4.19269e-42, 4.19269e-42, 4.19269e-42, 4.19269e-42, 4.19269e-42, 4.19269e-42, 4.19269e-42, 4.19269e-42, 1.50441e-12, 4.19269e-42, 4.19269e-42, 4.41694e-15, 4.27029e-12, 4.19269e-42, 2.05075e-10, 4.19269e-42, 4.19269e-42
0.305148, 0, 3.15666e-10, 5.56708e-41, 1.41421, -3.15666e-10, 5.56708e-41, 0, 5.56708e-41, 5.56708e-41, 5.56708e-41, 5.56708e-41, 5.56708e-41, 5.56708e-41, 5.56708e-41, 5.56708e-41, 2.25102e-12, 5.56708e-41, 5.56708e-41, 6.91282e-15, 6.73653e-12, 5.56708e-41, 3.06671e-10, 5.56708e-41, 5.56708e-41
0.313019, 0, 4.69763e-10, 6.64259e-40, 1.41421, -4.69763e-10, 6.64259e-40, 0, 6.64259e-40, 6.64259e-40, 6.64259e-40, 6.64259e-40, 6.64259e-40, 6.64259e-40, 6.64259e-40, 6.64259e-40, 3.34807e-12, 6.64259e-40, 6.64259e-40, 1.0793e-14, 1.05908e-11, 6.64259e-40, 4.55813e-10, 6.64259e-40, 6.64259e-40
0.32089, 0, 6.9495e-10, 7.14538e-39, 1.41421, -6.9495e-10, 7.14538e-39, 0, 7.14538e-39, 7.14538e-39, 7.14538e-39, 7.14538e-39, 7.14538e-39, 7.14538e-39, 7.14538e-39, 7.14538e-39, 4.9503e-12, 7.14538e-39, 7.14538e-39, 1.68173e-14, 1.6597e-11, 7.14538e-39, 6.73386e-10, 7.14538e-39, 7.14538e-39
0.32876, 0, 1.02206e-09, 6.95941e-38, 1.41421, -1.02206e-09, 6.95941e-38, 0, 6.95941e-38, 6.95941e-38, 6.95941e-38, 6.95941e-38, 6.95941e-38, 6.95941e-38, 6.95941e-38, 6.95941e-38, 7.27634e-12, 6.95941e-38, 6.95941e-38, 2.61622e-14, 2.59322e-11, 6.95941e-38, 9.88821e-10, 6.95941e-38, 6.95941e-38
0.336631, 0, 1.49439e-09, 6.16915e-37, 1.41421, -1.49439e-09, 6.16915e-37, 0, 6.16915e-37, 6.16915e-37, 6.16915e-37, 6.16915e-37, 6.16915e-37, 6.16915e-37, 6.16915e-37, 6.16915e-37, 1.06332e-11, 6.16915e-37, 6.16915e-37, 4.06503e-14, 4.04071e-11, 6.16915e-37, 1.44331e-09, 6.16915e-37, 6.16915e-37
0.344502, 0, 2.17243e-09, 5.00365e-36, 1.41421, -2.17243e-09, 5.00365e-36, 0, 5.00365e-36, 5.00365e-36, 5.00365e-36, 5.00365e-36, 5.00365e-36, 5.00365e-36, 5.00365e-36, 5.00365e-36, 1.5449e-11, 5.00365e-36, 5.00365e-36, 6.31074e-14, 6.28031e-11, 5.00365e-36, 2.09411e-09, 5.00365e-36, 5.00365e-36
0.352373, 0, 3.14015e-09, 3.73102e-35, 1.41421, -3.14015e-09, 3.73102e-35, 0, 3.73102e-35, 3.73102e-35, 3.73102e-35, 3.73102e-35, 3.73102e-35, 3.73102e-35, 3.73102e-35, 3.73102e-35, 2.23182e-11, 3.73102e-35, 3.73102e-35, 9.79189e-14, 9.73873e-11, 3.73102e-35, 3.02034e-09, 3.73102e-35, 3.73102e-35
0.360243, 0, 4.51342e-09, 2.56747e-34, 1.41421, -4.51342e-09, 2.56747e-34, 0, 2.56747e-34, 2.56747e-34, 2.56747e-34, 2.56747e-34, 2.56747e-34, 2.56747e-34, 2.56747e-34, 2.56747e-34, 3.20601e-11, 2.56747e-34, 2.56747e-34, 1.51893e-13, 1.50697e-10, 2.56747e-34, 4.33051e-09, 2.56747e-34, 2.56747e-34
0.368114, 0, 6.45132e-09, 1.74972e-33, 1.41421, -6.45132e-09, 1.74972e-33, 0, 1.74972e-33, 1.74972e-33, 1.74972e-33, 1.74972e-33, 1.74972e-33, 1.74972e-33, 1.74972e-33, 1.74972e-33, 4.5798e-11, 1.74972e-33, 1.74972e-33, 2.35601e-13, 2.32738e-10, 1.74972e-33, 6.17254e-09, 1.74972e-33, 1.74972e-33
0.375985, 0, 9.17098e-09, 1.14062e-32, 1.41421, -9.17098e-09, 1.14062e-32, 0, 1.14062e-32, 1.14062e-32, 1.14062e-32, 1.14062e-32, 1.14062e-32, 1.14062e-32, 1.14062e-32, 1.14062e-32, 6.50638e-11, 1.14062e-32, 1.14062e-32, 3.65461e-13, 3.58793e-10, 1.14062e-32, 8.74676e-09, 1.14062e-32, 1.14062e-32
0.383855, 0, 1.29673e-08, 6.96868e-32, 1.41421, -1.29673e-08, 6.96868e-32, 0, 6.96868e-32, 6.96868e-32, 6.96868e-32, 6.96868e-32, 6.96868e-32, 6.96868e-32, 6.96868e-32, 6.96868e-32, 9.19343e-11, 6.96868e-32, 6.96868e-32, 5.66944e-13, 5.52181e-10, 6.96868e-32, 1.23227e-08, 6.96868e-32, 6.96868e-32
0.391726, 0, 1.82389e-08, 3.97765e-31, 1.41421, -1.82389e-08, 3.97765e-31, 0, 3.97765e-31, 3.97765e-31, 3.97765e-31, 3.97765e-31, 3.97765e-31, 3.97765e-31, 3.97765e-31, 3.97765e-31, 1.2921e-10, 3.97765e-31, 3.97765e-31, 8.79529e-13, 8.48397e-10, 3.97765e-31, 1.72604e-08, 3.97765e-31, 3.97765e-31
0.399597, 0, 2.55219e-08, 2.12478e-30, 1.41421, -2.55219e-08, 2.12478e-30, 0, 2.12478e-30, 2.12478e-30, 2.12478e-30, 2.12478e-30, 2.12478e-30, 2.12478e-30, 2.12478e-30, 2.12478e-30, 1.8065e-10, 2.12478e-30, 2.12478e-30, 1.3643e-12, 1.30136e-09, 2.12478e-30, 2.40385e-08, 2.12478e-30, 2.12478e-30
0.407467, 0, 3.55344e-08, 1.06526e-29, 1.41421, -3.55344e-08, 1.06526e-29, 0, 1.06526e-29, 1.06526e-29, 1.06526e-29, 1.06526e-29, 1.06526e-29, 1.06526e-29, 1.06526e-29, 1.06526e-29, 2.5127e-10, 1.06526e-29, 1.06526e-29, 2.11551e-12, 1.99273e-09, 1.06526e-29, 3.32882e-08, 1.06526e-29, 1.06526e-29
0.415338, 0, 4.92344e-08, 5.02871e-29, 1.41421, -4.92344e-08, 5.02871e-29, 0, 5.02871e-29, 5.02871e-29, 5.02871e-29, 5.02871e-29, 5.02871e-29, 5.02871e-29, 5.02871e-29, 5.02871e-29, 3.47733e-10, 5.02871e-29, 5.02871e-29, 3.27827e-12, 3.04585e-09, 5.02871e-29, 4.58375e-08, 5.02871e-29, 5.02871e-29
0.423209, 0, 6.78951e-08, 2.24221e-28, 1.41421, -6.78951e-08, 2.24221e-28, 0, 2.24221e-28, 2.24221e-28, 2.24221e-28, 2.24221e-28, 2.24221e-28, 2.24221e-28, 2.24221e-28, 2.24221e-28, 4.78846e-10, 2.24221e-28, 2.24221e-28, 5.07505e-12, 4.64624e-09, 2.24221e-28, 6.27649e-08, 2.24221e-28, 2.24221e-28
0.431079, 0, 9.32034e-08, 9.47101e-28, 1.41421, -9.32034e-08, 9.47101e-28, 0, 9.47101e-28, 9.47101e-28, 9.47101e-28, 9.47101e-28, 9.47101e-28, 9.47101e-28, 9.47101e-28, 9.47101e-28, 6.56199e-10, 9.47101e-28, 9.47101e-28, 7.84563e-12, 7.07182e-09, 9.47101e-28, 8.54675e-08, 9.47101e-28, 9.47101e-28
0.43895, 0, 1.27387e-07, 3.80063e-27, 1.41421, -1.27387e-07, 3.80063e-27, 0, 3.80063e-27, 3.80063e-27, 3.80063e-27, 3.80063e-27, 3.80063e-27, 3.80063e-27, 3.80063e-27, 3.80063e-27, 8.94966e-10, 3.80063e-27, 3.80063e-27, 1.21066e-11, 1.0737e-08, 3.80063e-27, 1.15743e-07, 3.80063e-27, 3.80063e-27
0.446821, 0, 1.7338e-07, 1.45284e-26, 1.41421, -1.7338e-07, 1.45284e-26, 0, 1.45284e-26, 1.45284e-26, 1.45284e-26, 1.45284e-26, 7.96941e-14, 1.45284e-26, 1.45284e-26, 1.45284e-26, 1.21493e-09, 1.45284e-26, 1.45284e-26, 1.86394e-11, 1.62564e-08, 1.45284e-26, 1.5589e-07, 1.45284e-26, 1.45284e-26
0.454692, 0, 2.35039e-07, 5.30369e-26, 1.41421, -2.35039e-07, 5.30369e-26, 0, 5.30369e-26, 5.30369e-26, 5.30369e-26, 5.30369e-26, 3.00342e-13, 5.30369e-26, 5.30369e-26, 5.30369e-26, 1.64176e-09, 5.30369e-26, 5.30369e-26, 2.86195e-11, 2.45364e-08, 5.30369e-26, 2.08832e-07, 5.30369e-26, 5.30369e-26
0.462562, 0, 3.17418e-07, 1.85651e-25, 1.41421, -3.17418e-07, 1.85651e-25, 0, 1.85651e-25, 1.85651e-25, 1.85651e-25, 1.85651e-25, 7.7311e-13, 1.85651e-25, 1.85651e-25, 1.85651e-25, 2.20862e-09, 1.85651e-25, 1.85651e-25, 4.3805e-11, 3.69051e-08, 1.85651e-25, 2.7826e-07, 1.85651e-25, 1.85651e-25
0.470433, 0, 4.29287e-07, 6.30679e-25, 1.41421, -4.29287e-07, 3.2676e-12, 0, 2.48256e-14, 4.04343e-14, 4.07071e-12, 1.38499e-11, 8.02121e-12, 1.00576e-11, 1.47306e-12, 2.03344e-09, 2.95825e-09, 2.84814e-13, 6.62909e-14, 6.68091e-11, 5.52955e-08, 3.61052e-15, 3.68868e-07, 6.30679e-25, 2.36136e-11
0.478304, 0, 5.81999e-07, 1.33011e-09, 1.41421, -5.81999e-07, 1.34199e-09, 1.33011e-09, 1.3302e-09, 1.33026e-09, 1.34492e-09, 1.38048e-09, 1.35673e-09, 1.36669e-09, 1.33547e-09, 8.72485e-09, 5.2754e-09, 1.33115e-09, 1.33035e-09, 1.43164e-09, 8.38378e-08, 1.33012e-09, 4.87816e-07, 1.33011e-09, 1.41598e-09
0.486174, 0, 7.86915e-07, 3.3066e-09, 1.41421, -7.86915e-07, 3.33357e-09, 3.3066e-09, 3.3068e-09, 3.30693e-09, 3.3402e-09, 3.42091e-09, 3.36621e-09, 3.38961e-09, 3.31876e-09, 2.00894e-08, 8.54584e-09, 3.30895e-09, 3.30715e-09, 3.46017e-09, 1.25843e-07, 3.30663e-09, 6.41674e-07, 3.3066e-09, 3.50149e-09
0.494045, 0, 1.06676e-06, 7.49078e-09, 1.41421, -1.06676e-06, 7.54913e-09, 7.49078e-09, 7.49122e-09, 7.4915e-09, 7.56347e-09, 7.73809e-09, 7.61859e-09, 7.67037e-09, 7.51708e-09, 4.3802e-08, 1.44193e-08, 7.49586e-09, 7.49196e-09, 7.72201e-09, 1.88594e-07, 7.49084e-09, 8.41048e-07, 7.49078e-09, 7.91244e-09
0.501916, 0, 1.45384e-06, 1.61839e-08, 1.41421, -1.45384e-06, 1.63063e-08, 1.61839e-08, 1.61848e-08, 1.61854e-08, 1.63363e-08, 1.67026e-08, 1.645e-08, 1.65606e-08, 1.62391e-08, 9.23445e-08, 2.53084e-08, 1.61945e-08, 1.61864e-08, 1.65303e-08, 2.82538e-07, 1.6184e-08, 1.09946e-06, 1.61839e-08, 1.70683e-08
0.509786, 0, 1.99844e-06, 3.39062e-08, 1.41421, -1.99844e-06, 3.41568e-08, 3.39062e-08, 3.39081e-08, 3.39093e-08, 3.42184e-08, 3.49684e-08, 3.45037e-08, 3.46776e-08, 3.40192e-08, 1.8986e-07, 4.58738e-08, 3.39281e-08, 3.39113e-08, 3.44226e-08, 4.23575e-07, 3.39065e-08, 1.43538e-06, 3.39062e-08, 3.57172e-08
0.517657, 0, 2.78085e-06, 6.93599e-08, 1.41421, -2.78085e-06, 6.98625e-08, 6.93599e-08, 6.93637e-08, 6.93661e-08, 6.9986e-08, 7.149e-08, 7.07881e-08, 7.09068e-08, 6.95865e-08, 3.82101e-07, 8.49928e-08, 6.94037e-08, 6.93701e-08, 7.01254e-08, 6.35995e-07, 6.93605e-08, 1.87492e-06, 6.93599e-08, 7.29917e-08
0.525528, 0, 3.93272e-06, 1.38965e-07, 1.41421, -3.93272e-06, 1.39953e-07, 1.38965e-07, 1.38973e-07, 1.38977e-07, 1.40196e-07, 1.43154e-07, 1.4249e-07, 1.42007e-07, 1.39411e-07, 7.54055e-07, 1.59304e-07, 1.39051e-07, 1.38985e-07, 1.40094e-07, 9.5805e-07, 1.38966e-07, 2.45639e-06, 1.38965e-07, 1.46108e-07
0.533399, 0, 5.67115e-06, 2.73082e-07, 1.41421, -5.67115e-06, 2.7499e-07, 2.73082e-07, 2.73097e-07, 2.73106e-07, 2.75459e-07, 2.81169e-07, 2.80862e-07, 2.78955e-07, 2.73942e-07, 1.46042e-06, 2.99438e-07, 2.73248e-07, 2.73121e-07, 2.74737e-07, 1.44992e-06, 2.73084e-07, 3.23805e-06, 2.73082e-07, 2.8687e-07
0.541269, 0, 8.35731e-06, 5.26707e-07, 1.41421, -8.35731e-06, 5.30323e-07, 5.26707e-07, 5.26734e-07, 5.26751e-07, 5.31212e-07, 5.42034e-07, 5.4295e-07, 5.37837e-07, 5.28337e-07, 2.77706e-06, 5.60724e-07, 5.27022e-07, 5.2678e-07, 5.29118e-07, 2.20716e-06, 5.26711e-07, 4.31103e-06, 5.26707e-07, 5.52839e-07
0.54914, 0, 1.25912e-05, 9.97469e-07, 1.41421, -1.25912e-05, 1.0042e-06, 9.97469e-07, 9.9752e-07, 9.97552e-07, 1.00585e-06, 1.026e-06, 1.03034e-06, 1.01819e-06, 1.0005e-06, 5.18611e-06, 1.0412e-06, 9.98056e-07, 9.97606e-07, 1.00096e-06, 3.38222e-06, 9.97476e-07, 5.82083e-06, 9.97469e-07, 1.04611e-06
0.557011, 0, 1.93626e-05, 1.85513e-06, 1.41421, -1.93626e-05, 1.86743e-06, 1.85513e-06, 1.85522e-06, 1.85528e-06, 1.87046e-06, 1.90728e-06, 1.9196e-06, 1.893e-06, 1.86067e-06, 9.51288e-06, 1.91114e-06, 1.8562e-06, 1.85538e-06, 1.86016e-06, 5.21859e-06, 1.85514e-06, 8.00219e-06, 1.85513e-06, 1.94405e-06
0.564881, 0, 3.02898e-05, 3.38888e-06, 1.41421, -3.02898e-05, 3.41098e-06, 3.38888e-06, 3.38905e-06, 3.38916e-06, 3.41641e-06, 3.48255e-06, 3.51356e-06, 3.45691e-06, 3.39885e-06, 1.71416e-05, 3.46035e-06, 3.39081e-06, 3.38933e-06, 3.39609e-06, 8.10419e-06, 3.38891e-06, 1.12346e-05, 3.38888e-06, 3.54859e-06
0.572752, 0, 4.79821e-05, 6.08132e-06, 1.41421, -4.79821e-05, 6.12031e-06, 6.08132e-06, 6.08161e-06, 6.0818e-06, 6.12989e-06, 6.24659e-06, 6.319e-06, 6.20133e-06, 6.0989e-06, 3.03462e-05, 6.17217e-06, 6.08472e-06, 6.08211e-06, 6.09158e-06, 1.26533e-05, 6.08136e-06, 1.61292e-05, 6.08132e-06, 6.3631e-06
0.580623, 0, 7.65843e-05, 1.0721e-05, 1.41421, -7.65843e-05, 1.07886e-05, 1.0721e-05, 1.07215e-05, 1.07218e-05, 1.08052e-05, 1.10075e-05, 1.11676e-05, 1.0929e-05, 1.07514e-05, 5.27844e-05, 1.08361e-05, 1.07269e-05, 1.07223e-05, 1.07355e-05, 1.983e-05, 1.0721e-05, 2.36616e-05, 1.0721e-05, 1.12094e-05
0.588493, 0, 0.000122567, 1.85699e-05, 1.41421, -0.000122567, 1.86851e-05, 1.85699e-05, 1.85708e-05, 1.85713e-05, 1.87134e-05, 1.90579e-05, 1.93972e-05, 1.89243e-05, 1.86218e-05, 9.02198e-05, 1.87152e-05, 1.858e-05, 1.85723e-05, 1.85904e-05, 3.11299e-05, 1.857e-05, 3.53641e-05, 1.85699e-05, 1.9402e-05
0.596364, 0, 0.00019585, 3.16051e-05, 1.41421, -0.00019585, 3.17978e-05, 3.16051e-05, 3.16066e-05, 3.16075e-05, 3.18452e-05, 3.2422e-05, 3.31152e-05, 3.21983e-05, 3.1692e-05, 0.000151539, 3.1788e-05, 3.16219e-05, 3.1609e-05, 3.16338e-05, 4.88409e-05, 3.16053e-05, 5.3611e-05, 3.16051e-05, 3.29979e-05
0.604235, 0, 0.000311361, 5.28591e-05, 1.41421, -0.000311361, 5.31761e-05, 5.28591e-05, 5.28615e-05, 5.2863e-05, 5.32541e-05, 5.42029e-05, 5.55747e-05, 5.3835e-05, 5.3002e-05, 0.00025016, 5.30886e-05, 5.28867e-05, 5.28655e-05, 5.2899e-05, 7.64102e-05, 5.28594e-05, 8.2017e-05, 5.28591e-05, 5.51503e-05
0.612105, 0, 0.000491115, 8.68826e-05, 1.41421, -0.000491115, 8.73952e-05, 8.68826e-05, 8.68865e-05, 8.68889e-05, 8.75212e-05, 8.90554e-05, 9.16935e-05, 8.84605e-05, 8.71137e-05, 0.000405902, 8.71698e-05, 8.69273e-05, 8.6893e-05, 8.69379e-05, 0.000118941, 8.68832e-05, 0.00012598, 8.68826e-05, 9.05872e-05
0.619976, 0, 0.000766929, 0.000140359, 1.41421, -0.000766929, 0.000141173, 0.000140359, 0.000140365, 0.000140369, 0.000141374, 0.000143812, 0.000148753, 0.000142867, 0.000140726, 0.000647408, 0.000140717, 0.00014043, 0.000140375, 0.000140435, 0.000183853, 0.00014036, 0.000193405, 0.000140359, 0.000146247
0.627847, 0, 0.00118383, 0.000222886, 1.41421, -0.00118383, 0.000224159, 0.000222886, 0.000222895, 0.000222901, 0.000224472, 0.000228282, 0.000237308, 0.000226804, 0.00022346, 0.00101516, 0.000223332, 0.000222997, 0.000222911, 0.000222991, 0.000281728, 0.000222887, 0.000295633, 0.000222886, 0.000232086
0.635717, 0, 0.00180418, 0.000347938, 1.41421, -0.00180418, 0.000349894, 0.000347938, 0.000347953, 0.000347962, 0.000350375, 0.000356228, 0.000372337, 0.000353958, 0.00034882, 0.00156506, 0.000348493, 0.000348109, 0.000347978, 0.000348082, 0.000427342, 0.00034794, 0.000448585, 0.000347938, 0.000362073
