   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_311.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.150557, 0, 1.58676e-13, 0, 1.41421, -1.58676e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.0612e-16, 0, 0, 1.90531e-15, 0, 0, 1.55864e-13, 0, 0
0.158474, 0, 2.48096e-13, 0, 1.41421, -2.48096e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41642e-15, 0, 0, 3.04426e-15, 0, 0, 2.43636e-13, 0, 0
0.166391, 0, 3.85846e-13, 0, 1.41421, -3.85846e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20233e-15, 0, 0, 4.84134e-15, 0, 0, 3.78803e-13, 0, 0
0.174308, 0, 5.96903e-13, 0, 1.41421, -5.96903e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40615e-15, 0, 0, 7.66448e-15, 0, 0, 5.85833e-13, 0, 0
0.182225, 0, 9.1854e-13, 0, 1.41421, -9.1854e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.2402e-15, 0, 0, 1.20803e-14, 0, 0, 9.01219e-13, 0, 0
0.190142, 0, 1.40607e-12, 0, 1.41421, -1.40607e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.01946e-15, 0, 0, 1.89586e-14, 0, 0, 1.37909e-12, 0, 0
0.198059, 0, 2.14112e-12, 0, 1.41421, -2.14112e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22085e-14, 0, 0, 2.96304e-14, 0, 0, 2.09928e-12, 0, 0
0.205976, 0, 3.24344e-12, 0, 1.41421, -3.24344e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8489e-14, 0, 0, 4.6126e-14, 0, 0, 3.17883e-12, 0, 0
0.213893, 0, 4.8878e-12, 0, 1.41421, -4.8878e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78549e-14, 0, 0, 7.15345e-14, 0, 0, 4.78841e-12, 0, 0
0.22181, 0, 7.32776e-12, 0, 1.41421, -7.32776e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17482e-14, 0, 0, 1.10545e-13, 0, 0, 7.17547e-12, 0, 0
0.229727, 0, 1.09292e-11, 0, 1.41421, -1.09292e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.2249e-14, 0, 0, 1.70261e-13, 0, 0, 1.06967e-11, 0, 0
0.237645, 0, 1.62173e-11, 0, 1.41421, -1.62173e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.23407e-14, 0, 0, 2.61435e-13, 0, 0, 1.58635e-11, 0, 0
0.245562, 0, 2.39411e-11, 0, 1.41421, -2.39411e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3628e-13, 0, 0, 4.00315e-13, 0, 0, 2.34045e-11, 0, 0
0.253479, 0, 3.51642e-11, 0, 1.41421, -3.51642e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00103e-13, 0, 0, 6.11456e-13, 0, 0, 3.43527e-11, 0, 0
0.261396, 0, 5.13877e-11, 1.62551e-43, 1.41421, -5.13877e-11, 0, 1.62551e-43, 1.62551e-43, 1.62551e-43, 1.62551e-43, 1.62551e-43, 1.62551e-43, 1.62551e-43, 1.62551e-43, 1.62551e-43, 2.92331e-13, 1.62551e-43, 1.62551e-43, 9.3195e-13, 1.62551e-43, 1.62551e-43, 5.01634e-11, 1.62551e-43, 1.62551e-43
0.269313, 0, 7.47191e-11, 2.68349e-42, 1.41421, -7.47191e-11, 0, 2.68349e-42, 2.68349e-42, 2.68349e-42, 2.68349e-42, 2.68349e-42, 2.68349e-42, 2.68349e-42, 2.68349e-42, 2.68349e-42, 4.24916e-13, 2.68349e-42, 2.68349e-42, 1.41786e-12, 2.68349e-42, 2.68349e-42, 7.28763e-11, 2.68349e-42, 2.68349e-42
0.27723, 0, 1.08101e-10, 3.73908e-41, 1.41421, -1.08101e-10, 0, 3.73908e-41, 3.73908e-41, 3.73908e-41, 3.73908e-41, 3.73908e-41, 3.73908e-41, 3.73908e-41, 3.73908e-41, 3.73908e-41, 6.14542e-13, 3.73908e-41, 3.73908e-41, 2.15394e-12, 3.73908e-41, 3.73908e-41, 1.05333e-10, 3.73908e-41, 3.73908e-41
0.285147, 0, 1.55623e-10, 4.61401e-40, 1.41421, -1.55623e-10, 0, 4.61401e-40, 4.61401e-40, 4.61401e-40, 4.61401e-40, 4.61401e-40, 4.61401e-40, 4.61401e-40, 4.61401e-40, 4.61401e-40, 8.84368e-13, 4.61401e-40, 4.61401e-40, 3.26853e-12, 4.61401e-40, 4.61401e-40, 1.5147e-10, 4.61401e-40, 4.61401e-40
0.293064, 0, 2.22934e-10, 5.11084e-39, 1.41421, -2.22934e-10, 0, 5.11084e-39, 5.11084e-39, 5.11084e-39, 5.11084e-39, 5.11084e-39, 5.11084e-39, 5.11084e-39, 5.11084e-39, 5.11084e-39, 1.26638e-12, 5.11084e-39, 5.11084e-39, 4.95607e-12, 5.11084e-39, 5.11084e-39, 2.16712e-10, 5.11084e-39, 5.11084e-39
0.300981, 0, 3.17803e-10, 5.11067e-38, 1.41421, -3.17803e-10, 0, 5.11067e-38, 5.11067e-38, 5.11067e-38, 5.11067e-38, 5.11067e-38, 5.11067e-38, 5.11067e-38, 5.11067e-38, 5.11067e-38, 1.80448e-12, 5.11067e-38, 5.11067e-38, 7.51151e-12, 5.11067e-38, 5.11067e-38, 3.08487e-10, 5.11067e-38, 5.11067e-38
0.308898, 0, 4.50857e-10, 4.63873e-37, 1.41421, -4.50857e-10, 0, 4.63873e-37, 4.63873e-37, 4.63873e-37, 4.63873e-37, 4.63873e-37, 4.63873e-37, 4.63873e-37, 4.63873e-37, 4.63873e-37, 2.55871e-12, 4.63873e-37, 4.63873e-37, 1.13829e-11, 4.63873e-37, 4.63873e-37, 4.36915e-10, 4.63873e-37, 4.63873e-37
0.316815, 0, 6.36569e-10, 3.84105e-36, 1.41421, -6.36569e-10, 0, 3.84105e-36, 3.84105e-36, 3.84105e-36, 3.84105e-36, 3.84105e-36, 3.84105e-36, 3.84105e-36, 3.84105e-36, 3.84105e-36, 3.61066e-12, 3.84105e-36, 3.84105e-36, 1.72514e-11, 3.84105e-36, 3.84105e-36, 6.15707e-10, 3.84105e-36, 3.84105e-36
0.324732, 0, 8.94547e-10, 2.91754e-35, 1.41421, -8.94547e-10, 0, 2.91754e-35, 2.91754e-35, 2.91754e-35, 2.91754e-35, 2.91754e-35, 2.91754e-35, 2.91754e-35, 2.91754e-35, 2.91754e-35, 5.07069e-12, 2.91754e-35, 2.91754e-35, 2.61535e-11, 2.91754e-35, 2.91754e-35, 8.63323e-10, 2.91754e-35, 2.91754e-35
0.33265, 0, 1.25125e-09, 2.0194e-34, 1.41421, -1.25125e-09, 0, 2.0194e-34, 2.0194e-34, 2.0194e-34, 2.0194e-34, 2.0194e-34, 2.0194e-34, 2.0194e-34, 2.0194e-34, 2.0194e-34, 7.08734e-12, 2.0194e-34, 2.0194e-34, 3.9667e-11, 2.0194e-34, 2.0194e-34, 1.2045e-09, 2.0194e-34, 2.0194e-34
0.340567, 0, 1.74222e-09, 1.36995e-33, 1.41421, -1.74222e-09, 0, 1.36995e-33, 1.36995e-33, 1.36995e-33, 1.36995e-33, 1.36995e-33, 1.36995e-33, 1.36995e-33, 1.36995e-33, 1.36995e-33, 9.85957e-12, 1.36995e-33, 1.36995e-33, 6.01938e-11, 1.36995e-33, 1.36995e-33, 1.67217e-09, 1.36995e-33, 1.36995e-33
0.348484, 0, 2.41502e-09, 8.98764e-33, 1.41421, -2.41502e-09, 0, 8.98764e-33, 8.98764e-33, 8.98764e-33, 8.98764e-33, 8.98764e-33, 8.98764e-33, 8.98764e-33, 8.98764e-33, 8.98764e-33, 1.36526e-11, 8.98764e-33, 8.98764e-33, 9.1389e-11, 8.98764e-33, 8.98764e-33, 2.30998e-09, 8.98764e-33, 8.98764e-33
0.356401, 0, 3.33302e-09, 5.53721e-32, 1.41421, -3.33302e-09, 0, 5.53721e-32, 5.53721e-32, 5.53721e-32, 5.53721e-32, 5.53721e-32, 5.53721e-32, 5.53721e-32, 5.53721e-32, 5.53721e-32, 1.88182e-11, 5.53721e-32, 5.53721e-32, 1.3881e-10, 5.53721e-32, 5.53721e-32, 3.1754e-09, 5.53721e-32, 5.53721e-32
0.364318, 0, 4.58044e-09, 3.19084e-31, 1.41421, -4.58044e-09, 0, 3.19084e-31, 3.19084e-31, 3.19084e-31, 3.19084e-31, 3.19084e-31, 3.19084e-31, 3.19084e-31, 3.19084e-31, 3.19084e-31, 2.58211e-11, 3.19084e-31, 3.19084e-31, 2.10892e-10, 3.19084e-31, 3.19084e-31, 4.34373e-09, 3.19084e-31, 3.19084e-31
0.372235, 0, 6.26878e-09, 1.71932e-30, 1.41421, -6.26878e-09, 0, 1.71932e-30, 1.71932e-30, 1.71932e-30, 1.71932e-30, 1.71932e-30, 1.71932e-30, 1.71932e-30, 1.71932e-30, 1.71932e-30, 3.52724e-11, 1.71932e-30, 1.71932e-30, 3.20419e-10, 1.71932e-30, 1.71932e-30, 5.91309e-09, 1.71932e-30, 1.71932e-30
0.380152, 0, 8.5453e-09, 8.68286e-30, 1.41421, -8.5453e-09, 0, 8.68286e-30, 8.68286e-30, 8.68286e-30, 8.68286e-30, 8.68286e-30, 8.68286e-30, 8.68286e-30, 8.68286e-30, 8.68286e-30, 4.79717e-11, 8.68286e-30, 8.68286e-30, 4.86713e-10, 8.68286e-30, 8.68286e-30, 8.01062e-09, 8.68286e-30, 8.68286e-30
0.388069, 0, 1.1604e-08, 4.12369e-29, 1.41421, -1.1604e-08, 0, 4.12369e-29, 4.12369e-29, 4.12369e-29, 4.12369e-29, 4.12369e-29, 4.12369e-29, 4.12369e-29, 4.12369e-29, 4.12369e-29, 6.49616e-11, 4.12369e-29, 4.12369e-29, 7.38893e-10, 4.12369e-29, 4.12369e-29, 1.08002e-08, 4.12369e-29, 4.12369e-29
0.395986, 0, 1.57001e-08, 1.84869e-28, 1.41421, -1.57001e-08, 0, 1.84869e-28, 1.84869e-28, 1.84869e-28, 1.84869e-28, 1.84869e-28, 1.84869e-28, 1.84869e-28, 1.84869e-28, 1.84869e-28, 8.75953e-11, 1.84869e-28, 1.84869e-28, 1.12068e-09, 1.84869e-28, 1.84869e-28, 1.44918e-08, 1.84869e-28, 1.84869e-28
0.403903, 0, 2.11685e-08, 7.84346e-28, 1.41421, -2.11685e-08, 0, 7.84346e-28, 7.84346e-28, 7.84346e-28, 7.84346e-28, 7.84346e-28, 7.84346e-28, 7.84346e-28, 7.84346e-28, 7.84346e-28, 1.17622e-10, 7.84346e-28, 7.84346e-28, 1.6975e-09, 7.84346e-28, 7.84346e-28, 1.93534e-08, 7.84346e-28, 7.84346e-28
0.41182, 0, 2.84486e-08, 3.15801e-27, 1.41421, -2.84486e-08, 0, 3.15801e-27, 3.15801e-27, 3.15801e-27, 3.15801e-27, 3.15801e-27, 3.15801e-27, 3.15801e-27, 3.15801e-27, 3.15801e-27, 1.57294e-10, 3.15801e-27, 3.15801e-27, 2.56677e-09, 3.15801e-27, 3.15801e-27, 2.57246e-08, 3.15801e-27, 3.15801e-27
0.419738, 0, 3.81163e-08, 1.20983e-26, 1.41421, -3.81163e-08, 0, 1.20983e-26, 1.20983e-26, 1.20983e-26, 1.20983e-26, 1.20983e-26, 1.20983e-26, 1.20983e-26, 1.20983e-26, 1.20983e-26, 2.095e-10, 1.20983e-26, 1.20983e-26, 3.87295e-09, 1.20983e-26, 1.20983e-26, 3.40339e-08, 1.20983e-26, 1.20983e-26
0.427655, 0, 5.09266e-08, 4.42145e-26, 1.41421, -5.09266e-08, 0, 4.42145e-26, 4.42145e-26, 4.42145e-26, 4.42145e-26, 4.42145e-26, 4.15144e-13, 4.42145e-26, 4.42145e-26, 4.42145e-26, 2.77927e-10, 4.42145e-26, 4.42145e-26, 5.82911e-09, 4.42145e-26, 4.42145e-26, 4.48192e-08, 4.42145e-26, 4.42145e-26
0.435572, 0, 6.78681e-08, 1.54518e-25, 1.41421, -6.78681e-08, 0, 1.54518e-25, 1.54518e-25, 1.54518e-25, 1.54518e-25, 1.54518e-25, 1.2734e-12, 1.54518e-25, 1.54518e-25, 1.54518e-25, 3.67269e-10, 1.54518e-25, 1.54518e-25, 8.74784e-09, 1.54518e-25, 1.54518e-25, 5.87517e-08, 1.54518e-25, 1.54518e-25
0.443489, 0, 9.07781e-08, 5.24189e-25, 1.41421, -9.07781e-08, 0, 1.74444e-15, 3.53592e-12, 3.08654e-12, 4.65295e-11, 2.64939e-10, 2.12294e-11, 1.02797e-11, 5.81156e-12, 1.6087e-10, 4.83484e-10, 2.27141e-12, 1.07428e-13, 1.30853e-08, 1.90841e-13, 3.47212e-16, 7.66758e-08, 5.24189e-25, 1.47215e-11
0.451406, 0, 1.21413e-07, 2.21038e-11, 1.41421, -1.21413e-07, 2.21038e-11, 2.21091e-11, 3.29165e-11, 3.15423e-11, 1.6439e-10, 8.32282e-10, 8.42926e-11, 5.35388e-11, 3.98754e-11, 5.14042e-10, 6.56178e-10, 2.90497e-11, 2.24323e-11, 1.95264e-08, 2.45243e-11, 2.21048e-11, 9.96436e-08, 2.21038e-11, 6.71218e-11
0.459323, 0, 1.62579e-07, 6.85545e-11, 1.41421, -1.62579e-07, 6.85545e-11, 6.85671e-11, 9.41002e-11, 9.08536e-11, 4.04713e-10, 1.98264e-09, 2.13454e-10, 1.42821e-10, 1.10541e-10, 1.23078e-09, 8.97041e-10, 8.49646e-11, 6.93306e-11, 2.90282e-08, 7.7162e-11, 6.8557e-11, 1.28937e-07, 6.85545e-11, 1.74912e-10
0.46724, 0, 2.1835e-07, 1.63598e-10, 1.41421, -2.1835e-07, 1.63598e-10, 1.63625e-10, 2.18494e-10, 2.11518e-10, 8.8598e-10, 4.27683e-09, 4.72852e-10, 3.23192e-10, 2.53824e-10, 2.66114e-09, 1.24214e-09, 1.98863e-10, 1.65266e-10, 4.29828e-08, 1.85846e-10, 1.63604e-10, 1.6617e-07, 1.63598e-10, 3.92153e-10
0.475157, 0, 2.94711e-07, 3.54006e-10, 1.41421, -2.94711e-07, 3.54006e-10, 3.54061e-10, 4.66442e-10, 4.52153e-10, 1.83357e-09, 8.77861e-09, 9.84673e-10, 6.80882e-10, 5.38804e-10, 5.4694e-09, 1.75299e-09, 4.26233e-10, 3.57422e-10, 6.33857e-08, 4.04739e-10, 3.54017e-10, 2.13314e-07, 3.54006e-10, 8.22124e-10
0.483074, 0, 4.00721e-07, 7.28506e-10, 1.41421, -4.00721e-07, 7.28506e-10, 7.28616e-10, 9.5196e-10, 9.23561e-10, 3.66896e-09, 1.74714e-08, 1.97737e-09, 1.37813e-09, 1.09577e-09, 1.08947e-08, 2.53665e-09, 8.72049e-10, 7.35295e-10, 9.30831e-08, 8.36725e-10, 7.28528e-10, 2.72835e-07, 7.28506e-10, 1.65884e-09
0.490991, 0, 5.5067e-07, 1.45262e-09, 1.41421, -5.5067e-07, 1.45262e-09, 1.45283e-09, 1.88688e-09, 1.83169e-09, 7.16711e-09, 3.39909e-08, 4.17636e-09, 2.71511e-09, 2.16636e-09, 2.12097e-08, 3.7813e-09, 1.73158e-09, 1.46581e-09, 1.3612e-07, 1.67401e-09, 1.45266e-09, 3.47828e-07, 1.45262e-09, 3.26063e-09
0.498908, 0, 7.66529e-07, 2.82989e-09, 1.41421, -7.66529e-07, 2.82989e-09, 2.8303e-09, 3.65811e-09, 3.55286e-09, 1.37285e-08, 6.48866e-08, 8.36475e-09, 5.2377e-09, 4.19114e-09, 4.05106e-08, 5.8184e-09, 3.36193e-09, 2.85506e-09, 1.98218e-07, 3.26962e-09, 2.82997e-09, 4.42215e-07, 2.82989e-09, 6.27812e-09
0.506826, 0, 1.08728e-06, 5.40755e-09, 1.41421, -1.08728e-06, 5.40755e-09, 5.40832e-09, 6.96037e-09, 6.76303e-09, 2.58414e-08, 1.21758e-07, 1.99878e-08, 9.92194e-09, 7.95974e-09, 7.60549e-08, 9.22946e-09, 6.40506e-09, 5.45473e-09, 2.87453e-07, 6.26101e-09, 5.4077e-09, 5.61065e-07, 5.40755e-09, 1.18726e-08
0.514743, 0, 1.56979e-06, 1.01554e-08, 1.41421, -1.56979e-06, 1.01554e-08, 1.01568e-08, 1.302e-08, 1.26559e-08, 4.78503e-08, 2.2479e-07, 4.22906e-08, 1.84833e-08, 1.48635e-08, 1.40481e-07, 1.50262e-08, 1.19956e-08, 1.02425e-08, 4.1535e-07, 1.17798e-08, 1.01557e-08, 7.11058e-07, 1.01554e-08, 2.20817e-08
0.52266, 0, 2.3085e-06, 1.87627e-08, 1.41421, -2.3085e-06, 1.87627e-08, 1.87652e-08, 2.39642e-08, 2.33032e-08, 8.72106e-08, 4.08504e-07, 8.44748e-08, 3.38847e-08, 2.73119e-08, 2.55413e-07, 2.49488e-08, 2.21041e-08, 1.89207e-08, 5.97707e-07, 2.18008e-08, 1.87632e-08, 9.01213e-07, 1.87627e-08, 4.04189e-08
0.530577, 0, 3.45611e-06, 3.41209e-08, 1.41421, -3.45611e-06, 3.41209e-08, 3.41255e-08, 4.34205e-08, 4.22386e-08, 1.56496e-07, 7.30921e-07, 1.63046e-07, 6.11568e-08, 4.94055e-08, 4.57216e-07, 4.1951e-08, 4.00948e-08, 3.44034e-08, 8.56896e-07, 3.97107e-08, 3.41218e-08, 1.144e-06, 3.41209e-08, 7.2839e-08
0.538494, 0, 5.25464e-06, 6.1094e-08, 1.41421, -5.25464e-06, 6.1094e-08, 6.11021e-08, 7.74663e-08, 7.53856e-08, 2.76539e-07, 1.28783e-06, 3.04045e-07, 1.08692e-07, 8.80032e-08, 8.05967e-07, 7.09717e-08, 7.16113e-08, 6.15915e-08, 1.22424e-06, 7.12188e-08, 6.10956e-08, 1.45713e-06, 6.1094e-08, 1.29259e-07
0.546411, 0, 8.09612e-06, 1.07723e-07, 1.41421, -8.09612e-06, 1.07723e-07, 1.07737e-07, 1.36109e-07, 1.32501e-07, 4.81261e-07, 2.23464e-06, 5.59893e-07, 1.90248e-07, 1.54378e-07, 1.39918e-06, 1.20142e-07, 1.25957e-07, 1.08585e-07, 1.74348e-06, 1.25784e-07, 1.07725e-07, 1.86615e-06, 1.07723e-07, 2.25906e-07
0.554328, 0, 1.25963e-05, 1.87063e-07, 1.41421, -1.25963e-05, 1.87063e-07, 1.87087e-07, 2.35535e-07, 2.29375e-07, 8.24909e-07, 3.81895e-06, 1.01815e-06, 3.27981e-07, 2.66731e-07, 2.39233e-06, 2.02629e-07, 2.18201e-07, 1.88536e-07, 2.47562e-06, 2.18803e-07, 1.87068e-07, 2.40856e-06, 1.87063e-07, 3.88871e-07
0.562245, 0, 1.9717e-05, 3.19949e-07, 1.41421, -1.9717e-05, 3.19949e-07, 3.19989e-07, 4.01472e-07, 3.91111e-07, 1.39272e-06, 6.42827e-06, 1.82833e-06, 5.56953e-07, 4.53938e-07, 4.0289e-06, 3.39398e-07, 3.72318e-07, 3.22426e-07, 3.50574e-06, 3.74908e-07, 3.19957e-07, 3.14038e-06, 3.19949e-07, 6.59362e-07
0.570162, 0, 3.09385e-05, 5.39025e-07, 1.41421, -3.09385e-05, 5.39025e-07, 5.39091e-07, 6.74075e-07, 6.56912e-07, 2.31617e-06, 1.06581e-05, 3.24193e-06, 9.31644e-07, 7.60991e-07, 6.68327e-06, 5.63252e-07, 6.25779e-07, 5.43128e-07, 4.9521e-06, 6.32801e-07, 5.39038e-07, 4.14337e-06, 5.39025e-07, 1.1013e-06
0.578079, 0, 4.85125e-05, 8.94538e-07, 1.41421, -4.85125e-05, 8.94538e-07, 8.94647e-07, 1.11491e-06, 1.08691e-06, 3.7945e-06, 1.74069e-05, 5.67593e-06, 1.53522e-06, 1.25674e-06, 1.09208e-05, 9.24633e-07, 1.0361e-06, 9.01234e-07, 6.97889e-06, 1.05224e-06, 8.9456e-07, 5.53886e-06, 8.94538e-07, 1.81206e-06
0.585996, 0, 7.58137e-05, 1.46243e-06, 1.41421, -7.58137e-05, 1.46243e-06, 1.46261e-06, 1.81668e-06, 1.77166e-06, 6.12404e-06, 2.80056e-05, 9.81107e-06, 2.4923e-06, 2.04467e-06, 1.75793e-05, 1.49971e-06, 1.68999e-06, 1.47319e-06, 9.81315e-06, 1.72383e-06, 1.46247e-06, 7.505e-06, 1.46243e-06, 2.93732e-06
0.593913, 0, 0.000117826, 2.35537e-06, 1.41421, -0.000117826, 2.35537e-06, 2.35564e-06, 2.91634e-06, 2.84505e-06, 9.73734e-06, 4.43883e-05, 1.67416e-05, 3.98624e-06, 3.27738e-06, 2.78776e-05, 2.40144e-06, 2.71572e-06, 2.37241e-06, 1.37675e-05, 2.78246e-06, 2.35542e-06, 1.03008e-05, 2.35537e-06, 4.69095e-06
0.601831, 0, 0.000181805, 3.73747e-06, 1.41421, -0.000181805, 3.73747e-06, 3.7379e-06, 4.61266e-06, 4.50143e-06, 1.52542e-05, 6.93139e-05, 2.81995e-05, 6.28183e-06, 5.17592e-06, 4.35553e-05, 3.79428e-06, 4.29966e-06, 3.76406e-06, 1.92706e-05, 4.42542e-06, 3.73755e-06, 1.42989e-05, 3.73747e-06, 7.38131e-06
0.609748, 0, 0.000278142, 5.84327e-06, 1.41421, -0.000278142, 5.84327e-06, 5.84393e-06, 7.18853e-06, 7.01756e-06, 2.35457e-05, 0.000106641, 4.68809e-05, 9.7542e-06, 8.05431e-06, 6.70472e-05, 5.91317e-06, 6.7074e-06, 5.88414e-06, 2.69055e-05, 6.93581e-06, 5.8434e-06, 2.00277e-05, 5.84327e-06, 1.14443e-05
