   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_236.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.120026, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.128306, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.136587, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.144867, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.153147, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.161428, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.169708, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.177989, 0, 1.29855e-28, 0, 1.41421, -1.29855e-28, 0, 0, 0, 0, 0, 0, 0, 0, 3.68277e-31, 0, 7.86583e-34, 7.89445e-34, 0, 1.29485e-28, 0, 0
0.186269, 0, 1.73588e-27, 0, 1.41421, -1.73588e-27, 0, 0, 0, 0, 0, 0, 0, 0, 4.92281e-30, 0, 1.05144e-32, 1.02001e-31, 0, 1.73084e-27, 0, 0
0.19455, 0, 1.45486e-26, 0, 1.41421, -1.45486e-26, 0, 0, 0, 0, 0, 0, 0, 0, 4.12573e-29, 0, 8.81192e-32, 1.36203e-30, 0, 1.45059e-26, 0, 0
0.20283, 0, 9.71172e-26, 0, 1.41421, -9.71172e-26, 0, 0, 0, 0, 0, 0, 0, 0, 2.754e-28, 0, 5.88212e-31, 1.15243e-29, 0, 9.68297e-26, 0, 0
0.211111, 0, 5.61897e-25, 0, 1.41421, -5.61897e-25, 0, 0, 0, 0, 0, 0, 0, 0, 1.59337e-27, 0, 3.40492e-30, 7.75826e-29, 0, 5.60223e-25, 0, 0
0.219391, 0, 2.93441e-24, 0, 1.41421, -2.93441e-24, 0, 0, 0, 0, 0, 0, 0, 0, 8.32096e-27, 0, 1.77992e-29, 4.51991e-28, 0, 2.92562e-24, 0, 0
0.227672, 0, 1.41525e-23, 0, 1.41421, -1.41525e-23, 0, 0, 0, 0, 0, 0, 0, 0, 4.01309e-26, 0, 8.59627e-29, 2.37404e-27, 0, 1.41099e-23, 0, 0
0.235952, 0, 6.39489e-23, 0, 1.41421, -6.39489e-23, 0, 0, 0, 0, 0, 0, 0, 0, 1.81332e-25, 0, 3.8908e-28, 1.1507e-26, 0, 6.37556e-23, 0, 0
0.244233, 0, 2.73371e-22, 0, 1.41421, -2.73371e-22, 0, 0, 0, 0, 0, 0, 0, 0, 7.75156e-25, 0, 1.66648e-27, 5.22273e-26, 0, 2.72542e-22, 0, 0
0.252513, 0, 1.11334e-21, 0, 1.41421, -1.11334e-21, 0, 0, 0, 0, 0, 0, 0, 0, 3.15688e-24, 0, 6.80172e-27, 2.24176e-25, 0, 1.10995e-21, 0, 0
0.260794, 0, 4.35752e-21, 0, 1.41421, -4.35752e-21, 0, 0, 0, 0, 0, 0, 0, 0, 1.23557e-23, 0, 2.66935e-26, 9.22011e-25, 0, 4.34421e-21, 0, 0
0.269074, 0, 1.63832e-20, 0, 1.41421, -1.63832e-20, 0, 0, 0, 0, 0, 0, 0, 0, 4.64538e-23, 0, 1.00652e-25, 3.62382e-24, 0, 1.6333e-20, 0, 0
0.277355, 0, 5.93844e-20, 0, 1.41421, -5.93844e-20, 0, 0, 0, 0, 0, 0, 0, 0, 1.6838e-22, 0, 3.65967e-25, 1.3677e-23, 0, 5.9202e-20, 0, 0
0.285635, 0, 2.08107e-19, 0, 1.41421, -2.08107e-19, 0, 0, 0, 0, 0, 0, 0, 0, 5.90069e-22, 0, 1.28676e-24, 4.97514e-23, 0, 2.07466e-19, 0, 0
0.293916, 0, 7.06671e-19, 0, 1.41421, -7.06671e-19, 0, 0, 0, 0, 0, 0, 0, 0, 2.00368e-21, 0, 4.38502e-24, 1.74924e-22, 0, 7.04488e-19, 0, 0
0.302196, 0, 2.3295e-18, 0, 1.41421, -2.3295e-18, 0, 0, 0, 0, 0, 0, 0, 0, 6.60499e-21, 0, 1.451e-23, 5.95833e-22, 0, 2.32229e-18, 0, 0
0.310477, 0, 7.46597e-18, 0, 1.41421, -7.46597e-18, 0, 0, 0, 0, 0, 0, 0, 0, 2.11686e-20, 0, 4.66935e-23, 1.96994e-21, 0, 7.44279e-18, 0, 0
0.318757, 0, 2.32944e-17, 0, 1.41421, -2.32944e-17, 0, 0, 0, 0, 0, 0, 0, 0, 6.60468e-20, 0, 1.46322e-22, 6.33183e-21, 0, 2.32219e-17, 0, 0
0.327038, 0, 7.08342e-17, 0, 1.41421, -7.08342e-17, 0, 0, 0, 0, 0, 0, 0, 0, 2.00834e-19, 0, 4.47016e-22, 1.98128e-20, 0, 7.06131e-17, 0, 0
0.335318, 0, 2.1013e-16, 0, 1.41421, -2.1013e-16, 0, 0, 0, 0, 0, 0, 0, 0, 5.95765e-19, 0, 1.33271e-21, 6.04255e-20, 0, 2.09472e-16, 0, 0
0.343599, 0, 6.0863e-16, 0, 1.41421, -6.0863e-16, 0, 0, 0, 0, 0, 0, 0, 0, 1.72557e-18, 0, 3.88089e-21, 1.79805e-19, 0, 6.06721e-16, 0, 0
0.351879, 0, 1.72255e-15, 0, 1.41421, -1.72255e-15, 0, 0, 0, 0, 0, 0, 0, 0, 4.88361e-18, 0, 1.10473e-20, 5.22507e-19, 0, 1.71714e-15, 0, 0
0.36016, 0, 4.7669e-15, 0, 1.41421, -4.7669e-15, 0, 0, 0, 0, 0, 0, 0, 0, 1.35142e-17, 0, 3.07619e-20, 1.48402e-18, 0, 4.75187e-15, 0, 0
0.36844, 0, 1.29062e-14, 0, 1.41421, -1.29062e-14, 0, 0, 0, 0, 0, 0, 0, 0, 3.65878e-17, 0, 8.38456e-20, 4.12239e-18, 0, 1.28654e-14, 0, 0
0.37672, 0, 3.42045e-14, 0, 1.41421, -3.42045e-14, 0, 0, 0, 0, 0, 0, 0, 0, 9.69615e-17, 0, 2.2382e-19, 1.1207e-17, 0, 3.40961e-14, 0, 0
0.385001, 0, 8.87735e-14, 0, 1.41421, -8.87735e-14, 0, 0, 0, 0, 0, 0, 0, 0, 2.51636e-16, 0, 5.85442e-19, 2.98328e-17, 0, 8.84914e-14, 0, 0
0.393281, 0, 2.25717e-13, 0, 1.41421, -2.25717e-13, 0, 0, 0, 0, 0, 0, 0, 0, 6.39769e-16, 0, 1.50123e-18, 7.77974e-17, 0, 2.24998e-13, 0, 0
0.401562, 0, 5.62433e-13, 0, 1.41421, -5.62433e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.59402e-15, 0, 3.77558e-18, 1.9883e-16, 0, 5.60636e-13, 0, 0
0.409842, 0, 1.3738e-12, 0, 1.41421, -1.3738e-12, 0, 0, 0, 0, 0, 0, 0, 0, 3.89319e-15, 0, 9.31692e-18, 4.9819e-16, 0, 1.3694e-12, 0, 0
0.418123, 0, 3.29023e-12, 2.50132e-42, 1.41421, -3.29023e-12, 2.50132e-42, 0, 2.50132e-42, 2.50132e-42, 2.50132e-42, 2.50132e-42, 2.50132e-42, 2.50132e-42, 9.32319e-15, 2.50132e-42, 2.25686e-17, 1.22418e-15, 2.50132e-42, 3.27966e-12, 2.50132e-42, 2.50132e-42
0.426403, 0, 7.72812e-12, 5.19756e-41, 1.41421, -7.72812e-12, 5.19756e-41, 0, 5.19756e-41, 5.19756e-41, 5.19756e-41, 5.19756e-41, 5.19756e-41, 5.19756e-41, 2.18961e-14, 5.19756e-41, 5.36904e-17, 2.95098e-15, 5.19756e-41, 7.70322e-12, 5.19756e-41, 5.19756e-41
0.434684, 0, 1.7805e-11, 8.56411e-40, 1.41421, -1.7805e-11, 8.56411e-40, 0, 8.56411e-40, 8.56411e-40, 8.56411e-40, 8.56411e-40, 8.56411e-40, 8.56411e-40, 5.04415e-14, 8.56411e-40, 1.25512e-16, 6.98029e-15, 8.56411e-40, 1.77474e-11, 8.56411e-40, 8.56411e-40
0.442964, 0, 4.02449e-11, 1.22678e-38, 1.41421, -4.02449e-11, 1.22678e-38, 0, 1.22678e-38, 1.22678e-38, 1.22678e-38, 1.22678e-38, 1.22678e-38, 1.22678e-38, 1.14003e-13, 1.22678e-38, 2.8852e-16, 1.62071e-14, 1.22678e-38, 4.01144e-11, 1.22678e-38, 1.22678e-38
0.451245, 0, 8.92559e-11, 1.56169e-37, 1.41421, -8.92559e-11, 1.56169e-37, 0, 1.56169e-37, 1.56169e-37, 1.56169e-37, 1.56169e-37, 1.56169e-37, 1.56169e-37, 2.52822e-13, 1.56169e-37, 6.52715e-16, 3.69473e-14, 1.56169e-37, 8.89655e-11, 1.56169e-37, 1.56169e-37
0.459525, 0, 1.9426e-10, 1.78191e-36, 1.41421, -1.9426e-10, 1.78191e-36, 0, 1.78191e-36, 1.78191e-36, 1.78191e-36, 1.78191e-36, 1.78191e-36, 1.78191e-36, 5.50243e-13, 1.78191e-36, 1.45472e-15, 8.27289e-14, 1.78191e-36, 1.93626e-10, 1.78191e-36, 1.78191e-36
0.467806, 0, 4.15094e-10, 4.40593e-35, 1.41421, -4.15094e-10, 4.40593e-35, 0, 4.40593e-35, 4.40593e-35, 4.40593e-35, 4.40593e-35, 4.40593e-35, 4.40593e-35, 1.17586e-12, 4.40593e-35, 3.20434e-15, 1.82174e-13, 4.40593e-35, 4.13733e-10, 4.40593e-35, 4.40593e-35
0.476086, 0, 8.70303e-10, 3.79088e-34, 1.41421, -8.70303e-10, 3.79088e-34, 0, 3.79088e-34, 3.79088e-34, 3.79088e-34, 3.79088e-34, 3.79088e-34, 3.79088e-34, 2.46582e-12, 3.79088e-34, 6.96036e-15, 3.94009e-13, 3.79088e-34, 8.67436e-10, 3.79088e-34, 3.79088e-34
0.484367, 0, 1.79138e-09, 2.99739e-33, 1.41421, -1.79138e-09, 2.99739e-33, 0, 2.99739e-33, 2.99739e-33, 2.99739e-33, 2.99739e-33, 2.99739e-33, 2.99739e-33, 5.07731e-12, 2.99739e-33, 1.49646e-14, 8.38302e-13, 2.99739e-33, 1.78545e-09, 2.99739e-33, 2.99739e-33
0.492647, 0, 3.62037e-09, 2.3224e-32, 1.41421, -3.62037e-09, 2.3224e-32, 0, 2.3224e-32, 2.3224e-32, 2.3224e-32, 2.3224e-32, 2.3224e-32, 2.3224e-32, 1.02674e-11, 2.3224e-32, 3.19113e-14, 1.756e-12, 2.3224e-32, 3.60832e-09, 2.3224e-32, 2.3224e-32
0.500928, 0, 7.1849e-09, 1.70711e-31, 1.41421, -7.1849e-09, 1.70711e-31, 0, 1.70711e-31, 1.70711e-31, 1.70711e-31, 1.70711e-31, 1.70711e-31, 1.70711e-31, 2.03952e-11, 1.70711e-31, 6.76493e-14, 3.62521e-12, 1.70711e-31, 7.16081e-09, 1.70711e-31, 1.70711e-31
0.509208, 0, 1.40038e-08, 1.1759e-30, 1.41421, -1.40038e-08, 1.1759e-30, 0, 1.1759e-30, 1.1759e-30, 1.1759e-30, 1.1759e-30, 1.1759e-30, 1.1759e-30, 3.98062e-11, 1.1759e-30, 1.42893e-13, 7.38625e-12, 1.1759e-30, 1.39565e-08, 1.1759e-30, 1.1759e-30
0.517489, 0, 2.68099e-08, 7.56938e-30, 1.41421, -2.68099e-08, 7.56938e-30, 0, 7.56938e-30, 7.56938e-30, 7.56938e-30, 7.56938e-30, 7.56938e-30, 7.56938e-30, 7.63564e-11, 7.56938e-30, 3.01358e-13, 1.48786e-11, 7.56938e-30, 2.67184e-08, 7.56938e-30, 7.56938e-30
0.525769, 0, 5.04233e-08, 4.55884e-29, 1.41421, -5.04233e-08, 4.55884e-29, 0, 4.55884e-29, 4.55884e-29, 4.55884e-29, 4.55884e-29, 4.55884e-29, 4.55884e-29, 1.43997e-10, 4.55884e-29, 6.35559e-13, 2.96967e-11, 4.55884e-29, 5.0249e-08, 4.55884e-29, 4.55884e-29
0.53405, 0, 9.3181e-08, 2.57608e-28, 1.41421, -9.3181e-08, 2.57608e-28, 0, 2.57608e-28, 2.57608e-28, 2.57608e-28, 2.57608e-28, 2.57608e-28, 2.57608e-28, 2.67074e-10, 2.57608e-28, 1.34143e-12, 5.88874e-11, 2.57608e-28, 9.28537e-08, 2.57608e-28, 2.57608e-28
0.54233, 0, 1.69225e-07, 1.37038e-27, 1.41421, -1.69225e-07, 1.37038e-27, 0, 1.37038e-27, 1.37038e-27, 1.37038e-27, 1.37038e-27, 1.37038e-27, 1.37038e-27, 4.87371e-10, 1.37038e-27, 2.83309e-12, 1.1637e-10, 1.37038e-27, 1.68618e-07, 1.37038e-27, 1.37038e-27
0.550611, 0, 3.02086e-07, 6.88686e-27, 1.41421, -3.02086e-07, 6.88686e-27, 0, 6.88686e-27, 6.88686e-27, 6.88686e-27, 6.88686e-27, 6.88686e-27, 6.88686e-27, 8.75466e-10, 6.88686e-27, 5.98082e-12, 2.29927e-10, 6.88686e-27, 3.00975e-07, 6.88686e-27, 6.88686e-27
0.558891, 0, 5.30177e-07, 3.28057e-26, 1.41421, -5.30177e-07, 3.28057e-26, 0, 3.28057e-26, 3.28057e-26, 3.28057e-26, 3.28057e-26, 3.28057e-26, 3.28057e-26, 1.54875e-09, 3.28057e-26, 1.25964e-11, 4.5565e-10, 3.28057e-26, 5.2816e-07, 3.28057e-26, 3.28057e-26
0.567172, 0.995624, 9.15038e-07, 1.48603e-25, 1.73079, 0.995623, 1.48603e-25, 0, 1.48603e-25, 1.48603e-25, 1.48603e-25, 1.48603e-25, 1.48603e-25, 1.48603e-25, 2.69972e-09, 1.48603e-25, 2.64041e-11, 9.07965e-10, 1.48603e-25, 9.11404e-07, 1.48603e-25, 1.48603e-25
0.575452, 0.00437571, 1.55346e-06, 6.42058e-25, 1.41576, 0.00437415, 6.42058e-25, 0, 6.42058e-25, 6.42058e-25, 6.42058e-25, 4.45699e-13, 6.42058e-25, 6.42058e-25, 4.63967e-09, 6.42058e-25, 5.49404e-11, 1.82195e-09, 6.42058e-25, 1.54694e-06, 6.42058e-25, 6.42058e-25
0.583733, 0.990799, 2.59493e-06, 2.65341e-24, 1.72939, 0.990797, 2.65341e-24, 0, 2.65341e-24, 2.65341e-24, 2.65341e-24, 2.20657e-12, 2.65341e-24, 2.65341e-24, 7.86537e-09, 2.65341e-24, 1.13182e-10, 3.68163e-09, 2.65341e-24, 2.58327e-06, 2.65341e-24, 2.65341e-24
0.592013, 0.0092006, 4.26762e-06, 1.05633e-23, 1.41746, 0.00919633, 2.67086e-10, 0, 6.35644e-14, 2.35155e-13, 2.20776e-12, 2.92436e-11, 2.24958e-11, 8.19545e-11, 1.31597e-08, 2.6856e-12, 2.30308e-10, 7.48059e-09, 7.65491e-15, 4.24586e-06, 1.05633e-23, 4.84634e-10
0.600294, 0, 6.92828e-06, 1.60223e-08, 1.41421, -6.92828e-06, 1.73374e-08, 1.60223e-08, 1.60226e-08, 1.60235e-08, 1.60332e-08, 1.61549e-08, 1.61331e-08, 1.64258e-08, 3.77623e-08, 1.60356e-08, 1.64844e-08, 3.12641e-08, 1.60224e-08, 6.88646e-06, 1.60223e-08, 1.84085e-08
0.608574, 0, 1.11135e-05, 7.85919e-08, 1.41421, -1.11135e-05, 8.37724e-08, 7.85919e-08, 7.85931e-08, 7.85965e-08, 7.86347e-08, 7.90968e-08, 7.90282e-08, 8.01815e-08, 1.14067e-07, 7.8644e-08, 7.95043e-08, 1.09621e-07, 7.85921e-08, 1.10288e-05, 7.85919e-08, 8.79921e-08
0.616854, 0, 1.76944e-05, 3.08621e-07, 1.41421, -1.76944e-05, 3.27262e-07, 3.08621e-07, 3.08625e-07, 3.08637e-07, 3.08775e-07, 3.10395e-07, 3.10191e-07, 3.1434e-07, 3.65816e-07, 3.08808e-07, 3.10392e-07, 3.71492e-07, 3.08621e-07, 1.75107e-05, 3.08621e-07, 3.42445e-07
0.625135, 0, 2.81973e-05, 1.10763e-06, 1.41421, -2.81973e-05, 1.17057e-06, 1.10763e-06, 1.10764e-06, 1.10768e-06, 1.10815e-06, 1.1135e-06, 1.11293e-06, 1.12694e-06, 1.19876e-06, 1.10826e-06, 1.11101e-06, 1.23396e-06, 1.10763e-06, 2.77676e-05, 1.10763e-06, 1.22184e-06
0.633415, 0, 4.56262e-05, 3.73147e-06, 1.41421, -4.56262e-05, 3.93233e-06, 3.73147e-06, 3.73152e-06, 3.73165e-06, 3.73313e-06, 3.74988e-06, 3.74839e-06, 3.7931e-06, 3.87499e-06, 3.73349e-06, 3.7378e-06, 3.98262e-06, 3.73148e-06, 4.4559e-05, 3.73147e-06, 4.09594e-06
0.641696, 0, 7.65655e-05, 1.18809e-05, 1.41421, -7.65655e-05, 1.24879e-05, 1.18809e-05, 1.18811e-05, 1.18815e-05, 1.1886e-05, 1.19362e-05, 1.19321e-05, 1.20672e-05, 1.21044e-05, 1.1887e-05, 1.18926e-05, 1.23731e-05, 1.1881e-05, 7.38254e-05, 1.18809e-05, 1.29824e-05
0.649976, 0, 0.000136414, 3.58282e-05, 1.41421, -0.000136414, 3.7567e-05, 3.58282e-05, 3.58287e-05, 3.58298e-05, 3.58426e-05, 3.59893e-05, 3.59747e-05, 3.63618e-05, 3.61721e-05, 3.58457e-05, 3.58494e-05, 3.67776e-05, 3.58283e-05, 0.000129331, 3.58282e-05, 3.89833e-05
0.658257, 0.969114, 0.000261762, 0.000102423, 1.72311, 0.968853, 0.000107147, 0.000102423, 0.000102424, 0.000102427, 0.000102462, 0.000102866, 0.000102821, 0.000103873, 0.000102946, 0.00010247, 0.000102461, 0.000104224, 0.000102423, 0.000243721, 0.000102423, 0.000110995
0.666537, 1.03089, 0.000537958, 0.000277721, 1.74094, 1.03035, 0.000289901, 0.000277721, 0.000277724, 0.000277732, 0.000277822, 0.000278887, 0.000278747, 0.000281459, 0.00027851, 0.000277844, 0.000277787, 0.000281081, 0.000277722, 0.000493296, 0.000277721, 0.000299822
0.674818, 0.96429, 0.00115644, 0.000714628, 1.72171, 0.963133, 0.000744443, 0.000714628, 0.000714635, 0.000714654, 0.000714874, 0.000717567, 0.000717139, 0.000723776, 0.000715804, 0.000714928, 0.000714743, 0.000720799, 0.000714629, 0.00104989, 0.000714628, 0.000768727
0.683098, 2.95946, 0.00252567, 0.00174591, 2.22698, 2.95693, 0.00181523, 0.00174591, 0.00174592, 0.00174597, 0.00174648, 0.00175305, 0.00175175, 0.00176718, 0.00174765, 0.0017466, 0.0017461, 0.00175708, 0.00174591, 0.00228184, 0.00174591, 0.0018717
0.691379, 1.03572, 0.00546944, 0.00405184, 1.74233, 1.03025, 0.00420504, 0.00405184, 0.00405187, 0.00405197, 0.0040531, 0.00406862, 0.00406474, 0.00409885, 0.00405439, 0.00405338, 0.00405217, 0.00407184, 0.00405184, 0.0049357, 0.00405184, 0.00432982
0.699659, 1.99758, 0.0115527, 0.00893726, 1.9994, 1.98603, 0.00925921, 0.00893726, 0.00893734, 0.00893755, 0.00893992, 0.0089756, 0.00896438, 0.00903605, 0.00894099, 0.0089405, 0.00893782, 0.00897273, 0.00893727, 0.0104362, 0.00893726, 0.00952145
0.70794, 0.0429516, 0.023567, 0.0187468, 1.42932, 0.0193846, 0.0193906, 0.0187468, 0.0187469, 0.0187473, 0.0187521, 0.0188322, 0.018801, 0.0189443, 0.0187522, 0.0187533, 0.0187477, 0.0188092, 0.0187468, 0.0213365, 0.0187468, 0.019915
0.71622, 0, 0.046177, 0.0374182, 1.41421, -0.046177, 0.0386442, 0.0374182, 0.0374185, 0.0374193, 0.0374284, 0.0376041, 0.0375215, 0.0377944, 0.037426, 0.0374306, 0.0374198, 0.0375276, 0.0374183, 0.0419186, 0.0374182, 0.0396428
0.724501, 0, 0.0866593, 0.0711155, 1.41421, -0.0866593, 0.07334, 0.0711155, 0.071116, 0.0711175, 0.0711339, 0.0715115, 0.0713029, 0.0717981, 0.0711267, 0.0711379, 0.071118, 0.0713059, 0.0711156, 0.0788849, 0.0711155, 0.075152
0.732781, 0, 0.155569, 0.128791, 1.41421, -0.155569, 0.132641, 0.128791, 0.128792, 0.128794, 0.128823, 0.129617, 0.129115, 0.129972, 0.128807, 0.12883, 0.128795, 0.12912, 0.128791, 0.14198, 0.128791, 0.135776
0.741062, 0, 0.267053, 0.222428, 1.41421, -0.267053, 0.228787, 0.222428, 0.22243, 0.222434, 0.222481, 0.224109, 0.222964, 0.22438, 0.222451, 0.222492, 0.222435, 0.222988, 0.222429, 0.244275, 0.222428, 0.233967
0.749342, 2.88516, 0.438477, 0.36666, 2.21024, 2.44669, 0.376697, 0.36666, 0.366662, 0.366669, 0.366743, 0.36999, 0.367505, 0.36974, 0.36669, 0.366761, 0.366671, 0.367596, 0.36666, 0.401797, 0.36666, 0.384872
0.757623, 1.05502, 0.689044, 0.577472, 1.74786, 0.365973, 0.592628, 0.577472, 0.577476, 0.577486, 0.577598, 0.583878, 0.578749, 0.582123, 0.577514, 0.577625, 0.57749, 0.579004, 0.577473, 0.632171, 0.577472, 0.604972
0.765903, 1.99758, 1.0373, 0.869908, 1.9994, 0.96028, 0.891826, 0.869908, 0.869913, 0.869927, 0.870089, 0.881821, 0.871754, 0.876633, 0.869963, 0.870128, 0.869935, 0.872342, 0.869908, 0.952184, 0.869908, 0.90968
0.774184, 1.93295, 1.49775, 1.25495, 1.98317, 0.435196, 1.28536, 1.25495, 1.25496, 1.25498, 1.2552, 1.27631, 1.25751, 1.26428, 1.25502, 1.25526, 1.25499, 1.2587, 1.25495, 1.37446, 1.25495, 1.31013
0.782464, 4.92811, 2.07718, 1.73621, 2.63213, 2.85093, 1.77674, 1.73621, 1.73622, 1.73624, 1.73654, 1.77305, 1.73962, 1.74864, 1.7363, 1.73662, 1.73627, 1.74176, 1.73621, 1.90392, 1.73621, 1.80975
0.790745, 5.06226, 2.77168, 2.30721, 2.65749, 2.29058, 2.35921, 2.30721, 2.30722, 2.30725, 2.30764, 2.36818, 2.31159, 2.32316, 2.30732, 2.30773, 2.3073, 2.31513, 2.30721, 2.53486, 2.30721, 2.40156
0.799025, 5.99515, 3.56539, 2.95028, 2.82757, 2.42977, 3.01463, 2.95028, 2.95029, 2.95033, 2.95081, 3.04701, 2.9557, 2.97002, 2.95041, 2.95092, 2.95042, 2.96112, 2.95028, 3.24999, 2.95028, 3.06705
0.807306, 5.77234, 4.4317, 3.63759, 2.78789, 1.34063, 3.71459, 3.63759, 3.63761, 3.63766, 3.63822, 3.78451, 3.64407, 3.66122, 3.63774, 3.63836, 3.63779, 3.65181, 3.63759, 4.02184, 3.63759, 3.77732
0.815586, 10.7578, 5.33716, 4.33444, 3.57181, 5.42065, 4.42376, 4.33444, 4.33447, 4.33452, 4.33518, 4.54796, 4.34197, 4.36185, 4.33462, 4.33534, 4.33473, 4.3523, 4.33445, 4.81723, 4.33444, 4.49655
0.823866, 8.2181, 6.24755, 5.00417, 3.19658, 1.97055, 5.1049, 5.00417, 5.0042, 5.00426, 5.00501, 5.30094, 5.01266, 5.03508, 5.00437, 5.00519, 5.00457, 5.02562, 5.00418, 5.60382, 5.00417, 5.18703
