   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_137.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0995882, 0, 2.29463e-15, 0, 1.41421, -2.29463e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16128e-17, 0, 0, 4.37584e-20, 1.99308e-17, 0, 2.26304e-15, 0, 0
0.107465, 0, 3.97005e-15, 0, 1.41421, -3.97005e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00877e-17, 0, 0, 7.70514e-20, 3.5292e-17, 0, 3.91459e-15, 0, 0
0.115342, 0, 6.8224e-15, 0, 1.41421, -6.8224e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45125e-17, 0, 0, 1.34794e-19, 6.21091e-17, 0, 6.72564e-15, 0, 0
0.123219, 0, 1.16458e-14, 0, 1.41421, -1.16458e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.88993e-17, 0, 0, 2.34297e-19, 1.08644e-16, 0, 1.1478e-14, 0, 0
0.131096, 0, 1.97479e-14, 0, 1.41421, -1.97479e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.98523e-17, 0, 0, 4.04685e-19, 1.88918e-16, 0, 1.94587e-14, 0, 0
0.138973, 0, 3.32676e-14, 0, 1.41421, -3.32676e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6817e-16, 0, 0, 6.94636e-19, 3.26588e-16, 0, 3.27721e-14, 0, 0
0.14685, 0, 5.56793e-14, 0, 1.41421, -5.56793e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81389e-16, 0, 0, 1.18501e-18, 5.61336e-16, 0, 5.48354e-14, 0, 0
0.154727, 0, 9.25895e-14, 0, 1.41421, -9.25895e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.67794e-16, 0, 0, 2.0093e-18, 9.59357e-16, 0, 9.11604e-14, 0, 0
0.162604, 0, 1.53274e-13, 0, 1.41421, -1.53274e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.74151e-16, 0, 0, 3.39807e-18, 1.63745e-15, 0, 1.50859e-13, 0, 0
0.170481, 0, 2.51588e-13, 0, 1.41421, -2.51588e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27032e-15, 0, 0, 5.69179e-18, 2.76654e-15, 0, 2.47545e-13, 0, 0
0.178358, 0, 4.10375e-13, 0, 1.41421, -4.10375e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07142e-15, 0, 0, 9.47883e-18, 4.64928e-15, 0, 4.03645e-13, 0, 0
0.186235, 0, 6.6521e-13, 0, 1.41421, -6.6521e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3566e-15, 0, 0, 1.56959e-17, 7.77201e-15, 0, 6.54065e-13, 0, 0
0.194111, 0, 1.07161e-12, 0, 1.41421, -1.07161e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.40539e-15, 0, 0, 2.58457e-17, 1.29245e-14, 0, 1.05326e-12, 0, 0
0.201988, 0, 1.71567e-12, 0, 1.41421, -1.71567e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.65097e-15, 0, 0, 4.23258e-17, 2.13828e-14, 0, 1.6856e-12, 0, 0
0.209865, 0, 2.72999e-12, 0, 1.41421, -2.72999e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37602e-14, 0, 0, 6.89446e-17, 3.51985e-14, 0, 2.68097e-12, 0, 0
0.217742, 0, 4.3175e-12, 0, 1.41421, -4.3175e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17532e-14, 0, 0, 1.11719e-16, 5.76542e-14, 0, 4.23798e-12, 0, 0
0.225619, 0, 6.78672e-12, 0, 1.41421, -6.78672e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.418e-14, 0, 0, 1.80113e-16, 9.39781e-14, 0, 6.65838e-12, 0, 0
0.233496, 0, 1.06037e-11, 0, 1.41421, -1.06037e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.33805e-14, 0, 0, 2.88954e-16, 1.5246e-13, 0, 1.03975e-11, 0, 0
0.241373, 0, 1.64677e-11, 0, 1.41421, -1.64677e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.28645e-14, 0, 0, 4.61381e-16, 2.4619e-13, 0, 1.61382e-11, 0, 0
0.24925, 0, 2.54218e-11, 0, 1.41421, -2.54218e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27862e-13, 0, 0, 7.33378e-16, 3.95749e-13, 0, 2.48974e-11, 0, 0
0.257127, 0, 3.90107e-11, 0, 1.41421, -3.90107e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96118e-13, 0, 0, 1.16074e-15, 6.33377e-13, 0, 3.81801e-11, 0, 0
0.265004, 0, 5.95086e-11, 0, 1.41421, -5.95086e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99024e-13, 0, 0, 1.82974e-15, 1.00938e-12, 0, 5.81984e-11, 0, 0
0.272881, 0, 9.02414e-11, 9.80909e-45, 1.41421, -9.02414e-11, 9.80909e-45, 0, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 4.53231e-13, 9.80909e-45, 9.80909e-45, 2.87352e-15, 1.60203e-12, 9.80909e-45, 8.81833e-11, 9.80909e-45, 9.80909e-45
0.280758, 0, 1.36044e-10, 1.80768e-43, 1.41421, -1.36044e-10, 1.80768e-43, 0, 1.80768e-43, 1.80768e-43, 1.80768e-43, 1.80768e-43, 1.80768e-43, 1.80768e-43, 1.80768e-43, 1.80768e-43, 1.80768e-43, 6.8293e-13, 1.80768e-43, 1.80768e-43, 4.49726e-15, 2.53265e-12, 1.80768e-43, 1.32823e-10, 1.80768e-43, 1.80768e-43
0.288635, 0, 2.03895e-10, 2.63304e-42, 1.41421, -2.03895e-10, 2.63304e-42, 0, 2.63304e-42, 2.63304e-42, 2.63304e-42, 2.63304e-42, 2.63304e-42, 2.63304e-42, 2.63304e-42, 2.63304e-42, 2.63304e-42, 1.02303e-12, 2.63304e-42, 2.63304e-42, 7.0167e-15, 3.98885e-12, 2.63304e-42, 1.98877e-10, 2.63304e-42, 2.63304e-42
0.296512, 0, 3.03815e-10, 3.52272e-41, 1.41421, -3.03815e-10, 3.52272e-41, 0, 3.52272e-41, 3.52272e-41, 3.52272e-41, 3.52272e-41, 3.52272e-41, 3.52272e-41, 3.52272e-41, 3.52272e-41, 3.52272e-41, 1.5236e-12, 3.52272e-41, 3.52272e-41, 1.09175e-14, 6.2599e-12, 3.52272e-41, 2.96021e-10, 3.52272e-41, 3.52272e-41
0.304389, 0, 4.50092e-10, 4.23227e-40, 1.41421, -4.50092e-10, 4.23227e-40, 0, 4.23227e-40, 4.23227e-40, 4.23227e-40, 4.23227e-40, 4.23227e-40, 4.23227e-40, 4.23227e-40, 4.23227e-40, 4.23227e-40, 2.25601e-12, 4.23227e-40, 4.23227e-40, 1.69467e-14, 9.79085e-12, 4.23227e-40, 4.38028e-10, 4.23227e-40, 4.23227e-40
0.312266, 0, 6.62977e-10, 4.58125e-39, 1.41421, -6.62977e-10, 4.58125e-39, 0, 4.58125e-39, 4.58125e-39, 4.58125e-39, 4.58125e-39, 4.58125e-39, 4.58125e-39, 4.58125e-39, 4.58125e-39, 4.58125e-39, 3.32137e-12, 4.58125e-39, 4.58125e-39, 2.62532e-14, 1.5265e-11, 4.58125e-39, 6.44364e-10, 4.58125e-39, 4.58125e-39
0.320143, 0, 9.71004e-10, 4.48774e-38, 1.41421, -9.71004e-10, 4.48774e-38, 0, 4.48774e-38, 4.48774e-38, 4.48774e-38, 4.48774e-38, 4.48774e-38, 4.48774e-38, 4.48774e-38, 4.48774e-38, 4.48774e-38, 4.86204e-12, 4.48774e-38, 4.48774e-38, 4.06055e-14, 2.37292e-11, 4.48774e-38, 9.42372e-10, 4.48774e-38, 4.48774e-38
0.328019, 0, 1.41413e-09, 3.99968e-37, 1.41421, -1.41413e-09, 3.99968e-37, 0, 3.99968e-37, 3.99968e-37, 3.99968e-37, 3.99968e-37, 3.99968e-37, 3.99968e-37, 3.99968e-37, 3.99968e-37, 3.99968e-37, 7.07729e-12, 3.99968e-37, 3.99968e-37, 6.27276e-14, 3.67855e-11, 3.99968e-37, 1.3702e-09, 3.99968e-37, 3.99968e-37
0.335896, 0, 2.04798e-09, 3.25968e-36, 1.41421, -2.04798e-09, 3.25968e-36, 0, 3.25968e-36, 3.25968e-36, 3.25968e-36, 3.25968e-36, 3.25968e-36, 3.25968e-36, 3.25968e-36, 3.25968e-36, 3.25968e-36, 1.02443e-11, 3.25968e-36, 3.25968e-36, 9.68184e-14, 5.68806e-11, 3.25968e-36, 1.98076e-09, 3.25968e-36, 3.25968e-36
0.343773, 0, 2.94954e-09, 2.44157e-35, 1.41421, -2.94954e-09, 2.44157e-35, 0, 2.44157e-35, 2.44157e-35, 2.44157e-35, 2.44157e-35, 2.44157e-35, 2.44157e-35, 2.44157e-35, 2.44157e-35, 2.44157e-35, 1.47467e-11, 2.44157e-35, 2.44157e-35, 1.49357e-13, 8.77475e-11, 2.44157e-35, 2.8469e-09, 2.44157e-35, 2.44157e-35
0.35165, 0, 4.22478e-09, 1.68576e-34, 1.41421, -4.22478e-09, 1.68576e-34, 0, 1.68576e-34, 1.68576e-34, 1.68576e-34, 1.68576e-34, 1.68576e-34, 1.68576e-34, 1.68576e-34, 1.68576e-34, 1.68576e-34, 2.11117e-11, 1.68576e-34, 1.68576e-34, 2.30343e-13, 1.35073e-10, 1.68576e-34, 4.06837e-09, 1.68576e-34, 1.68576e-34
0.359527, 0, 6.01874e-09, 1.14817e-33, 1.41421, -6.01874e-09, 1.14817e-33, 0, 1.14817e-33, 1.14817e-33, 1.14817e-33, 1.14817e-33, 1.14817e-33, 1.14817e-33, 1.14817e-33, 1.14817e-33, 1.14817e-33, 3.00607e-11, 1.14817e-33, 1.14817e-33, 3.55226e-13, 2.07508e-10, 1.14817e-33, 5.78082e-09, 1.14817e-33, 1.14817e-33
0.367404, 0, 8.52888e-09, 7.50361e-33, 1.41421, -8.52888e-09, 7.50361e-33, 0, 7.50361e-33, 7.50361e-33, 7.50361e-33, 7.50361e-33, 7.50361e-33, 7.50361e-33, 7.50361e-33, 7.50361e-33, 7.50361e-33, 4.25748e-11, 7.50361e-33, 7.50361e-33, 5.47863e-13, 3.18197e-10, 7.50361e-33, 8.16756e-09, 7.50361e-33, 7.50361e-33
0.375281, 0, 1.20227e-08, 4.59852e-32, 1.41421, -1.20227e-08, 4.59852e-32, 0, 4.59852e-32, 4.59852e-32, 4.59852e-32, 4.59852e-32, 4.59852e-32, 4.59852e-32, 4.59852e-32, 4.59852e-32, 4.59852e-32, 5.99814e-11, 4.59852e-32, 4.59852e-32, 8.4509e-13, 4.87079e-10, 4.59852e-32, 1.14748e-08, 4.59852e-32, 4.59852e-32
0.383158, 0, 1.68608e-08, 2.63295e-31, 1.41421, -1.68608e-08, 2.63295e-31, 0, 2.63295e-31, 2.63295e-31, 2.63295e-31, 2.63295e-31, 2.63295e-31, 2.63295e-31, 2.63295e-31, 2.63295e-31, 2.63295e-31, 8.40667e-11, 2.63295e-31, 2.63295e-31, 1.30372e-12, 7.44333e-10, 2.63295e-31, 1.60311e-08, 2.63295e-31, 2.63295e-31
0.391035, 0, 2.35269e-08, 1.41061e-30, 1.41421, -2.35269e-08, 1.41061e-30, 0, 1.41061e-30, 1.41061e-30, 1.41061e-30, 1.41061e-30, 1.41061e-30, 1.41061e-30, 1.41061e-30, 1.41061e-30, 1.41061e-30, 1.17223e-10, 1.41061e-30, 1.41061e-30, 2.01126e-12, 1.13556e-09, 1.41061e-30, 2.22721e-08, 1.41061e-30, 1.41061e-30
0.398912, 0, 3.26674e-08, 7.0912e-30, 1.41421, -3.26674e-08, 7.0912e-30, 0, 7.0912e-30, 7.0912e-30, 7.0912e-30, 7.0912e-30, 7.0912e-30, 7.0912e-30, 7.0912e-30, 7.0912e-30, 7.0912e-30, 1.62636e-10, 7.0912e-30, 7.0912e-30, 3.1022e-12, 1.72948e-09, 7.0912e-30, 3.07722e-08, 7.0912e-30, 7.0912e-30
0.406789, 0, 4.51421e-08, 3.35581e-29, 1.41421, -4.51421e-08, 3.35581e-29, 0, 3.35581e-29, 3.35581e-29, 3.35581e-29, 3.35581e-29, 3.35581e-29, 3.35581e-29, 3.35581e-29, 3.35581e-29, 3.35581e-29, 2.24532e-10, 3.35581e-29, 3.35581e-29, 4.78271e-12, 2.62931e-09, 3.35581e-29, 4.22835e-08, 3.35581e-29, 3.35581e-29
0.414666, 0, 6.20908e-08, 1.49964e-28, 1.41421, -6.20908e-08, 1.49964e-28, 0, 1.49964e-28, 1.49964e-28, 1.49964e-28, 1.49964e-28, 1.49964e-28, 1.49964e-28, 1.49964e-28, 1.49964e-28, 1.49964e-28, 3.08486e-10, 1.49964e-28, 1.49964e-28, 7.36782e-12, 3.98966e-09, 1.49964e-28, 5.77853e-08, 1.49964e-28, 1.49964e-28
0.422543, 0, 8.5019e-08, 6.34723e-28, 1.41421, -8.5019e-08, 6.34723e-28, 0, 6.34723e-28, 6.34723e-28, 6.34723e-28, 6.34723e-28, 6.34723e-28, 6.34723e-28, 6.34723e-28, 6.34723e-28, 6.34723e-28, 4.21823e-10, 6.34723e-28, 6.34723e-28, 1.13371e-11, 6.04107e-09, 6.34723e-28, 7.85447e-08, 6.34723e-28, 6.34723e-28
0.43042, 0, 1.15909e-07, 2.55177e-27, 1.41421, -1.15909e-07, 2.55177e-27, 0, 2.55177e-27, 2.55177e-27, 2.55177e-27, 2.55177e-27, 2.55177e-27, 2.55177e-27, 2.55177e-27, 2.55177e-27, 2.55177e-27, 5.7412e-10, 2.55177e-27, 2.55177e-27, 1.74176e-11, 9.12596e-09, 2.55177e-27, 1.06192e-07, 2.55177e-27, 2.55177e-27
0.438297, 0, 1.57365e-07, 9.77042e-27, 1.41421, -1.57365e-07, 9.77042e-27, 0, 9.77042e-27, 9.77042e-27, 9.77042e-27, 9.77042e-27, 9.77042e-27, 9.77042e-27, 9.77042e-27, 9.77042e-27, 9.77042e-27, 7.77845e-10, 9.77042e-27, 9.77042e-27, 2.67059e-11, 1.37503e-08, 9.77042e-27, 1.4281e-07, 9.77042e-27, 9.77042e-27
0.446174, 0, 2.12795e-07, 3.57201e-26, 1.41421, -2.12795e-07, 3.57201e-26, 0, 3.57201e-26, 3.57201e-26, 3.57201e-26, 3.57201e-26, 3.57201e-26, 6.48383e-14, 3.57201e-26, 3.57201e-26, 3.57201e-26, 1.04916e-09, 3.57201e-26, 3.57201e-26, 4.08484e-11, 2.06578e-08, 3.57201e-26, 1.91047e-07, 3.57201e-26, 3.57201e-26
0.454051, 0, 2.86656e-07, 1.25121e-25, 1.41421, -2.86656e-07, 1.25121e-25, 0, 1.25121e-25, 1.25121e-25, 1.25121e-25, 1.25121e-25, 1.25121e-25, 2.05896e-13, 1.25121e-25, 1.25121e-25, 1.25121e-25, 1.40891e-09, 1.25121e-25, 1.25121e-25, 6.2302e-11, 3.09352e-08, 1.25121e-25, 2.54249e-07, 1.25121e-25, 1.25121e-25
0.461927, 0, 3.86159e-07, 4.25438e-25, 1.41421, -3.86159e-07, 3.14951e-12, 0, 1.23114e-14, 4.68513e-14, 2.74611e-12, 1.36352e-13, 1.78665e-11, 3.41127e-12, 7.4499e-12, 3.20335e-12, 1.30891e-09, 1.88393e-09, 6.77579e-13, 5.96868e-14, 9.47129e-11, 4.61606e-08, 2.51299e-15, 3.36658e-07, 4.25438e-25, 1.34392e-11
0.469804, 0, 5.19644e-07, 5.4876e-10, 1.41421, -5.19644e-07, 5.58726e-10, 5.4876e-10, 5.48799e-10, 5.48908e-10, 5.57449e-10, 5.49191e-10, 6.05296e-10, 5.59084e-10, 5.72334e-10, 5.58896e-10, 4.69064e-09, 3.05725e-09, 5.50904e-10, 5.48949e-10, 6.92228e-10, 6.91588e-08, 5.48768e-10, 4.44075e-07, 5.4876e-10, 5.91286e-10
0.477681, 0, 6.98793e-07, 1.73424e-09, 1.41421, -6.98793e-07, 1.75866e-09, 1.73424e-09, 1.73434e-09, 1.7346e-09, 1.75553e-09, 1.7353e-09, 1.87274e-09, 1.75917e-09, 1.79199e-09, 1.75907e-09, 1.1881e-08, 5.06049e-09, 1.73949e-09, 1.7347e-09, 1.95069e-09, 1.03277e-07, 1.73426e-09, 5.83157e-07, 1.73424e-09, 1.83842e-09
0.485558, 0, 9.40655e-07, 4.24188e-09, 1.41421, -9.40655e-07, 4.29633e-09, 4.24188e-09, 4.24209e-09, 4.24269e-09, 4.28936e-09, 4.24424e-09, 4.55078e-09, 4.29708e-09, 4.37068e-09, 4.29726e-09, 2.6872e-08, 8.63445e-09, 4.25359e-09, 4.24291e-09, 4.56701e-09, 1.53831e-07, 4.24192e-09, 7.62819e-07, 4.24188e-09, 4.47423e-09
0.493435, 0, 1.27009e-06, 9.45032e-09, 1.41421, -1.27009e-06, 9.56605e-09, 9.45032e-09, 9.45077e-09, 9.45204e-09, 9.55123e-09, 9.45533e-09, 1.01068e-08, 9.56709e-09, 9.72408e-09, 9.56803e-09, 5.7548e-08, 1.52276e-08, 9.47522e-09, 9.45251e-09, 9.93644e-09, 2.28752e-07, 9.45041e-09, 9.9452e-07, 9.45032e-09, 9.94416e-09
0.501312, 0, 1.72476e-06, 2.00684e-08, 1.41421, -1.72476e-06, 2.03068e-08, 2.00684e-08, 2.00693e-08, 2.00719e-08, 2.02763e-08, 2.00787e-08, 2.14211e-08, 2.0308e-08, 2.06324e-08, 2.03109e-08, 1.1917e-07, 2.76366e-08, 2.01197e-08, 2.00729e-08, 2.07916e-08, 3.40001e-07, 2.00685e-08, 1.2935e-06, 2.00684e-08, 2.10859e-08
0.509189, 0, 2.36329e-06, 4.13207e-08, 1.41421, -2.36329e-06, 4.18005e-08, 4.13207e-08, 4.13226e-08, 4.13278e-08, 4.1739e-08, 4.13415e-08, 4.40425e-08, 4.18578e-08, 4.24556e-08, 4.18087e-08, 2.40718e-07, 5.1196e-08, 4.14239e-08, 4.13298e-08, 4.23911e-08, 5.05719e-07, 4.13211e-08, 1.68057e-06, 4.13207e-08, 4.3368e-08
0.517066, 0, 3.27844e-06, 8.30861e-08, 1.41421, -3.27844e-06, 8.40318e-08, 8.30861e-08, 8.30898e-08, 8.31001e-08, 8.39107e-08, 8.3127e-08, 8.84512e-08, 8.43791e-08, 8.53232e-08, 8.4048e-08, 4.76141e-07, 9.59211e-08, 8.32895e-08, 8.3104e-08, 8.46619e-08, 7.53073e-07, 8.30868e-08, 2.18504e-06, 8.30861e-08, 8.71217e-08
0.524943, 0, 4.62146e-06, 1.63685e-07, 1.41421, -4.62146e-06, 1.65514e-07, 1.63685e-07, 1.63692e-07, 1.63712e-07, 1.6528e-07, 1.63764e-07, 1.74062e-07, 1.66907e-07, 1.68012e-07, 1.65545e-07, 9.23938e-07, 1.80302e-07, 1.64078e-07, 1.63719e-07, 1.65992e-07, 1.12465e-06, 1.63686e-07, 2.84976e-06, 1.63685e-07, 1.71491e-07
0.53282, 0, 6.63927e-06, 3.16424e-07, 1.41421, -6.63927e-06, 3.19899e-07, 3.16424e-07, 3.16438e-07, 3.16476e-07, 3.19454e-07, 3.16575e-07, 3.36135e-07, 3.23513e-07, 3.24643e-07, 3.19958e-07, 1.76042e-06, 3.37854e-07, 3.17172e-07, 3.1649e-07, 3.19784e-07, 1.68657e-06, 3.16427e-07, 3.73942e-06, 3.16424e-07, 3.3125e-07
0.540697, 0, 9.738e-06, 6.00676e-07, 1.41421, -9.738e-06, 6.07159e-07, 6.00676e-07, 6.00702e-07, 6.00773e-07, 6.06329e-07, 6.00957e-07, 6.37454e-07, 6.1536e-07, 6.16012e-07, 6.0727e-07, 3.29503e-06, 6.28208e-07, 6.02071e-07, 6.00799e-07, 6.05541e-07, 2.54252e-06, 6.00681e-07, 4.95428e-06, 6.00676e-07, 6.2834e-07
0.548574, 0, 1.4584e-05, 1.12021e-06, 1.41421, -1.4584e-05, 1.1321e-06, 1.12021e-06, 1.12026e-06, 1.12039e-06, 1.13057e-06, 1.12073e-06, 1.18764e-06, 1.14963e-06, 1.14833e-06, 1.1323e-06, 6.06021e-06, 1.15545e-06, 1.12277e-06, 1.12044e-06, 1.12721e-06, 3.85581e-06, 1.12022e-06, 6.6526e-06, 1.12021e-06, 1.17093e-06
0.556451, 0, 2.22625e-05, 2.05279e-06, 1.41421, -2.22625e-05, 2.07421e-06, 2.05279e-06, 2.05288e-06, 2.05311e-06, 2.07147e-06, 2.05372e-06, 2.17429e-06, 2.10981e-06, 2.10346e-06, 2.07458e-06, 1.0954e-05, 2.09773e-06, 2.0574e-06, 2.0532e-06, 2.06282e-06, 5.8837e-06, 2.05281e-06, 9.08664e-06, 2.05279e-06, 2.14419e-06
0.564328, 0, 3.45245e-05, 3.69694e-06, 1.41421, -3.45245e-05, 3.73488e-06, 3.69694e-06, 3.69709e-06, 3.69751e-06, 3.73002e-06, 3.69859e-06, 3.91212e-06, 3.80589e-06, 3.78667e-06, 3.73552e-06, 1.9461e-05, 3.75403e-06, 3.7051e-06, 3.69766e-06, 3.71121e-06, 9.03059e-06, 3.69697e-06, 1.26589e-05, 3.69694e-06, 3.8588e-06
0.572205, 0, 5.41563e-05, 6.54394e-06, 1.41421, -5.41563e-05, 6.60997e-06, 6.54394e-06, 6.5442e-06, 6.54492e-06, 6.60151e-06, 6.5468e-06, 6.91853e-06, 6.7492e-06, 6.70013e-06, 6.6111e-06, 3.39865e-05, 6.61622e-06, 6.55815e-06, 6.54519e-06, 6.56412e-06, 1.39282e-05, 6.54399e-06, 1.80088e-05, 6.54394e-06, 6.8257e-06
0.580082, 0, 8.55291e-05, 1.13861e-05, 1.41421, -8.55291e-05, 1.14991e-05, 1.13861e-05, 1.13865e-05, 1.13877e-05, 1.14846e-05, 1.1391e-05, 1.20271e-05, 1.17673e-05, 1.16534e-05, 1.1501e-05, 5.8349e-05, 1.14773e-05, 1.14104e-05, 1.13882e-05, 1.14145e-05, 2.15551e-05, 1.13861e-05, 2.61458e-05, 1.13861e-05, 1.18682e-05
0.587959, 0, 0.000135378, 1.94754e-05, 1.41421, -0.000135378, 1.96655e-05, 1.94754e-05, 1.94761e-05, 1.94782e-05, 1.96412e-05, 1.94836e-05, 2.05539e-05, 2.01733e-05, 1.99251e-05, 1.96688e-05, 9.84885e-05, 1.95901e-05, 1.95163e-05, 1.9479e-05, 1.95152e-05, 3.34101e-05, 1.94755e-05, 3.86327e-05, 1.94754e-05, 2.02866e-05
0.595835, 0, 0.000213907, 3.27499e-05, 1.41421, -0.000213907, 3.30644e-05, 3.27499e-05, 3.27511e-05, 3.27546e-05, 3.30241e-05, 3.27635e-05, 3.4534e-05, 3.40092e-05, 3.34938e-05, 3.30698e-05, 0.000163455, 3.28938e-05, 3.28176e-05, 3.27559e-05, 3.28053e-05, 5.17581e-05, 3.27502e-05, 5.78641e-05, 3.27499e-05, 3.40919e-05
0.603712, 0, 0.000336288, 5.4148e-05, 1.41421, -0.000336288, 5.46595e-05, 5.4148e-05, 5.415e-05, 5.41556e-05, 5.4594e-05, 5.41701e-05, 5.705e-05, 5.63869e-05, 5.5358e-05, 5.46683e-05, 0.00026675, 5.43278e-05, 5.4258e-05, 5.41577e-05, 5.42247e-05, 7.99712e-05, 5.41484e-05, 8.74427e-05, 5.4148e-05, 5.63309e-05
