   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_372.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00469821, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0031693, 0, 5.54611e-24, 0, 1.41421, -5.54611e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70474e-24, 0, 3.84137e-24, 0, 0
0.0110368, 0, 1.48769e-23, 0, 1.41421, -1.48769e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65333e-24, 0, 1.02236e-23, 0, 0
0.0189043, 0, 3.89539e-23, 0, 1.41421, -3.89539e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23805e-23, 0, 2.65734e-23, 0, 0
0.0267718, 0, 9.97636e-23, 0, 1.41421, -9.97636e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21791e-23, 0, 6.75845e-23, 0, 0
0.0346393, 0, 2.50324e-22, 0, 1.41421, -2.50324e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.18653e-23, 0, 1.68459e-22, 0, 0
0.0425068, 0, 6.16241e-22, 0, 1.41421, -6.16241e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04176e-22, 0, 4.12065e-22, 0, 0
0.0503744, 0, 1.49017e-21, 0, 1.41421, -1.49017e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.99888e-22, 0, 9.90283e-22, 0, 0
0.0582419, 0, 3.54326e-21, 0, 1.41421, -3.54326e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2028e-21, 0, 2.34046e-21, 0, 0
0.0661094, 0, 8.2916e-21, 0, 1.41421, -8.2916e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84706e-21, 0, 5.44454e-21, 0, 0
0.0739769, 0, 1.91109e-20, 0, 1.41421, -1.91109e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.6352e-21, 0, 1.24757e-20, 0, 0
0.0818444, 0, 4.34141e-20, 0, 1.41421, -4.34141e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52368e-20, 0, 2.81773e-20, 0, 0
0.0897119, 0, 9.72634e-20, 0, 1.41421, -9.72634e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44988e-20, 0, 6.27646e-20, 0, 0
0.0975794, 0, 2.15018e-19, 0, 1.41421, -2.15018e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.70628e-20, 0, 1.37955e-19, 0, 0
0.105447, 0, 4.69266e-19, 0, 1.41421, -4.69266e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69921e-19, 0, 2.99344e-19, 0, 0
0.113314, 0, 1.01151e-18, 0, 1.41421, -1.01151e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.70017e-19, 0, 6.41493e-19, 0, 0
0.121182, 0, 2.15427e-18, 0, 1.41421, -2.15427e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.96072e-19, 0, 1.3582e-18, 0, 0
0.129049, 0, 4.5349e-18, 0, 1.41421, -4.5349e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69284e-18, 0, 2.84207e-18, 0, 0
0.136917, 0, 9.43916e-18, 0, 1.41421, -9.43916e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5596e-18, 0, 5.87956e-18, 0, 0
0.144784, 0, 1.94314e-17, 0, 1.41421, -1.94314e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.40314e-18, 0, 1.20283e-17, 0, 0
0.152652, 0, 3.95734e-17, 0, 1.41421, -3.95734e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52332e-17, 0, 2.43402e-17, 0, 0
0.160519, 0, 8.07003e-17, 0, 1.41421, -8.07003e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14557e-17, 0, 4.92446e-17, 0, 0
0.168387, 0, 1.60761e-16, 0, 1.41421, -1.60761e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.33192e-17, 0, 9.74413e-17, 0, 0
0.176254, 0, 3.17086e-16, 0, 1.41421, -3.17086e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26223e-16, 0, 1.90864e-16, 0, 0
0.184122, 0, 6.19373e-16, 0, 1.41421, -6.19373e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4923e-16, 0, 3.70143e-16, 0, 0
0.19199, 0, 1.19833e-15, 0, 1.41421, -1.19833e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87536e-16, 0, 7.10798e-16, 0, 0
0.199857, 0, 2.29683e-15, 0, 1.41421, -2.29683e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45017e-16, 0, 1.35181e-15, 0, 0
0.207725, 0, 4.36184e-15, 0, 1.41421, -4.36184e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81541e-15, 0, 2.54642e-15, 0, 0
0.215592, 0, 8.20856e-15, 0, 1.41421, -8.20856e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45692e-15, 0, 4.75164e-15, 0, 0
0.22346, 0, 1.53102e-14, 0, 1.41421, -1.53102e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.52602e-15, 0, 8.78417e-15, 0, 0
0.231327, 0, 2.83055e-14, 0, 1.41421, -2.83055e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22158e-14, 0, 1.60896e-14, 0, 0
0.239195, 0, 5.18789e-14, 0, 1.41421, -5.18789e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26765e-14, 0, 2.92024e-14, 0, 0
0.247062, 0, 9.42754e-14, 0, 1.41421, -9.42754e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17514e-14, 0, 5.2524e-14, 0, 0
0.25493, 0, 1.69882e-13, 0, 1.41421, -1.69882e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.62557e-14, 0, 9.36264e-14, 0, 0
0.262797, 0, 3.03603e-13, 0, 1.41421, -3.03603e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38189e-13, 0, 1.65414e-13, 0, 0
0.270665, 0, 5.38172e-13, 0, 1.41421, -5.38172e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.485e-13, 0, 2.89672e-13, 0, 0
0.278532, 0, 9.46358e-13, 0, 1.41421, -9.46358e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.43511e-13, 0, 5.02847e-13, 0, 0
0.2864, 0, 1.65109e-12, 0, 1.41421, -1.65109e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.85751e-13, 0, 8.65334e-13, 0, 0
0.294267, 0, 2.85845e-12, 0, 1.41421, -2.85845e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38214e-12, 0, 1.47631e-12, 0, 0
0.302135, 0, 4.91145e-12, 0, 1.41421, -4.91145e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41432e-12, 0, 2.49713e-12, 0, 0
0.310002, 0, 8.377e-12, 0, 1.41421, -8.377e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18907e-12, 0, 4.18793e-12, 0, 0
0.31787, 0, 1.41857e-11, 0, 1.41421, -1.41857e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.22151e-12, 0, 6.96423e-12, 0, 0
0.325737, 0, 2.38562e-11, 3.61535e-43, 1.41421, -2.38562e-11, 3.61535e-43, 0, 3.61535e-43, 3.61535e-43, 3.61535e-43, 3.61535e-43, 3.61535e-43, 3.61535e-43, 3.61535e-43, 3.61535e-43, 3.61535e-43, 3.61535e-43, 3.61535e-43, 1.23724e-11, 3.61535e-43, 1.14838e-11, 3.61535e-43, 3.61535e-43
0.333605, 0, 3.98516e-11, 6.27361e-42, 1.41421, -3.98516e-11, 6.27361e-42, 0, 6.27361e-42, 6.27361e-42, 6.27361e-42, 6.27361e-42, 6.27361e-42, 6.27361e-42, 6.27361e-42, 6.27361e-42, 6.27361e-42, 6.27361e-42, 6.27361e-42, 2.10731e-11, 6.27361e-42, 1.87784e-11, 6.27361e-42, 6.27361e-42
0.341472, 0, 6.61472e-11, 8.94743e-41, 1.41421, -6.61472e-11, 8.94743e-41, 0, 8.94743e-41, 8.94743e-41, 8.94743e-41, 8.94743e-41, 8.94743e-41, 8.94743e-41, 8.94743e-41, 8.94743e-41, 8.94743e-41, 8.94743e-41, 8.94743e-41, 3.56952e-11, 8.94743e-41, 3.0452e-11, 8.94743e-41, 8.94743e-41
0.34934, 0, 1.09129e-10, 1.13392e-39, 1.41421, -1.09129e-10, 1.13392e-39, 0, 1.13392e-39, 1.13392e-39, 1.13392e-39, 1.13392e-39, 1.13392e-39, 1.13392e-39, 1.13392e-39, 1.13392e-39, 1.13392e-39, 1.13392e-39, 1.13392e-39, 6.01538e-11, 1.13392e-39, 4.8975e-11, 1.13392e-39, 1.13392e-39
0.357207, 0, 1.79015e-10, 1.28437e-38, 1.41421, -1.79015e-10, 1.28437e-38, 0, 1.28437e-38, 1.28437e-38, 1.28437e-38, 1.28437e-38, 1.28437e-38, 1.28437e-38, 1.28437e-38, 1.28437e-38, 1.28437e-38, 1.28437e-38, 1.28437e-38, 1.00896e-10, 1.28437e-38, 7.81192e-11, 1.28437e-38, 1.28437e-38
0.365075, 0, 2.92106e-10, 1.31656e-37, 1.41421, -2.92106e-10, 1.31656e-37, 0, 1.31656e-37, 1.31656e-37, 1.31656e-37, 1.31656e-37, 1.31656e-37, 1.31656e-37, 1.31656e-37, 1.31656e-37, 1.31656e-37, 1.31656e-37, 1.31656e-37, 1.68515e-10, 1.31656e-37, 1.23591e-10, 1.31656e-37, 1.31656e-37
0.372942, 0, 4.74342e-10, 1.22661e-36, 1.41421, -4.74342e-10, 1.22661e-36, 0, 1.22661e-36, 1.22661e-36, 1.22661e-36, 1.22661e-36, 1.22661e-36, 1.22661e-36, 1.22661e-36, 1.22661e-36, 1.22661e-36, 1.22661e-36, 1.22661e-36, 2.80395e-10, 1.22661e-36, 1.93946e-10, 1.22661e-36, 1.22661e-36
0.38081, 0, 7.66935e-10, 1.04551e-35, 1.41421, -7.66935e-10, 1.04551e-35, 0, 1.04551e-35, 1.04551e-35, 1.04551e-35, 1.04551e-35, 1.04551e-35, 1.04551e-35, 1.04551e-35, 1.04551e-35, 1.04551e-35, 1.04551e-35, 1.04551e-35, 4.65032e-10, 1.04551e-35, 3.01902e-10, 1.04551e-35, 1.04551e-35
0.388677, 0, 1.23532e-09, 8.18377e-35, 1.41421, -1.23532e-09, 8.18377e-35, 0, 8.18377e-35, 8.18377e-35, 8.18377e-35, 8.18377e-35, 8.18377e-35, 8.18377e-35, 8.18377e-35, 8.18377e-35, 8.18377e-35, 8.18377e-35, 8.18377e-35, 7.69126e-10, 8.18377e-35, 4.6619e-10, 8.18377e-35, 8.18377e-35
0.396545, 0, 1.98334e-09, 5.90768e-34, 1.41421, -1.98334e-09, 5.90768e-34, 0, 5.90768e-34, 5.90768e-34, 5.90768e-34, 5.90768e-34, 5.90768e-34, 5.90768e-34, 5.90768e-34, 5.90768e-34, 5.90768e-34, 5.90768e-34, 5.90768e-34, 1.26918e-09, 5.90768e-34, 7.14158e-10, 5.90768e-34, 5.90768e-34
0.404412, 0, 3.17596e-09, 3.98775e-33, 1.41421, -3.17596e-09, 3.98775e-33, 0, 3.98775e-33, 3.98775e-33, 3.98775e-33, 3.98775e-33, 3.98775e-33, 3.98775e-33, 3.98775e-33, 3.98775e-33, 3.98775e-33, 3.98775e-33, 3.98775e-33, 2.09057e-09, 3.98775e-33, 1.08539e-09, 3.98775e-33, 3.98775e-33
0.41228, 0, 5.07531e-09, 2.23516e-32, 1.41421, -5.07531e-09, 2.23516e-32, 0, 2.23516e-32, 2.23516e-32, 2.23516e-32, 2.23516e-32, 2.23516e-32, 2.23516e-32, 2.23516e-32, 2.23516e-32, 2.23516e-32, 2.23516e-32, 2.23516e-32, 3.43865e-09, 2.23516e-32, 1.63666e-09, 2.23516e-32, 2.23516e-32
0.420147, 0, 8.09855e-09, 1.2921e-31, 1.41421, -8.09855e-09, 1.2921e-31, 0, 1.2921e-31, 1.2921e-31, 1.2921e-31, 1.2921e-31, 1.2921e-31, 1.2921e-31, 1.2921e-31, 1.2921e-31, 1.2921e-31, 1.2921e-31, 1.2921e-31, 5.64981e-09, 1.2921e-31, 2.44875e-09, 1.2921e-31, 1.2921e-31
0.428015, 0, 1.29205e-08, 1.39691e-30, 1.41421, -1.29205e-08, 1.39691e-30, 0, 1.39691e-30, 1.39691e-30, 1.39691e-30, 1.39691e-30, 1.39691e-30, 1.39691e-30, 1.39691e-30, 1.39691e-30, 1.39691e-30, 1.39691e-30, 1.39691e-30, 9.28489e-09, 1.39691e-30, 3.63561e-09, 1.39691e-30, 1.39691e-30
0.435882, 0, 2.05838e-08, 6.84878e-30, 1.41421, -2.05838e-08, 6.84878e-30, 0, 6.84878e-30, 6.84878e-30, 6.84878e-30, 6.84878e-30, 6.84878e-30, 6.84878e-30, 6.84878e-30, 6.84878e-30, 6.84878e-30, 6.84878e-30, 6.84878e-30, 1.52275e-08, 6.84878e-30, 5.35629e-09, 6.84878e-30, 6.84878e-30
0.44375, 0, 3.27838e-08, 3.19546e-29, 1.41421, -3.27838e-08, 3.19546e-29, 0, 3.19546e-29, 3.19546e-29, 3.19546e-29, 3.19546e-29, 3.19546e-29, 3.19546e-29, 3.19546e-29, 3.19546e-29, 3.19546e-29, 3.19546e-29, 3.19546e-29, 2.49523e-08, 3.19546e-29, 7.83151e-09, 3.19546e-29, 3.19546e-29
0.451617, 0, 5.22097e-08, 1.44892e-28, 1.41421, -5.22097e-08, 1.44892e-28, 0, 1.44892e-28, 1.44892e-28, 1.44892e-28, 1.44892e-28, 1.44892e-28, 1.44892e-28, 1.44892e-28, 1.44892e-28, 1.44892e-28, 1.44892e-28, 1.44892e-28, 4.0845e-08, 1.44892e-28, 1.13646e-08, 1.44892e-28, 1.44892e-28
0.459485, 0, 8.31385e-08, 6.30736e-28, 1.41421, -8.31385e-08, 6.30736e-28, 0, 6.30736e-28, 6.30736e-28, 6.30736e-28, 6.30736e-28, 6.30736e-28, 6.30736e-28, 6.30736e-28, 6.30736e-28, 6.30736e-28, 6.30736e-28, 6.30736e-28, 6.67694e-08, 6.30736e-28, 1.63691e-08, 6.30736e-28, 6.30736e-28
