   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_808.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.30312, 0, 1.08786e-08, 1.087e-34, 1.41421, -1.08786e-08, 0, 1.087e-34, 1.087e-34, 1.087e-34, 1.087e-34, 1.087e-34, 1.087e-34, 1.087e-34, 1.087e-34, 1.087e-34, 1.087e-34, 1.087e-34, 1.087e-34, 1.56053e-10, 1.087e-34, 2.34706e-09, 1.087e-34, 8.37551e-09, 1.087e-34, 1.087e-34, 1.087e-34
0.311003, 0, 1.49934e-08, 7.41617e-34, 1.41421, -1.49934e-08, 0, 7.41617e-34, 7.41617e-34, 7.41617e-34, 7.41617e-34, 7.41617e-34, 7.41617e-34, 7.41617e-34, 7.41617e-34, 7.41617e-34, 7.41617e-34, 7.41617e-34, 7.41617e-34, 2.30416e-10, 7.41617e-34, 3.41579e-09, 7.41617e-34, 1.13472e-08, 7.41617e-34, 7.41617e-34, 7.41617e-34
0.318886, 0, 2.06124e-08, 1.56263e-32, 1.41421, -2.06124e-08, 0, 1.56263e-32, 1.56263e-32, 1.56263e-32, 1.56263e-32, 1.56263e-32, 1.56263e-32, 1.56263e-32, 1.56263e-32, 1.56263e-32, 1.56263e-32, 1.56263e-32, 1.56263e-32, 3.40855e-10, 1.56263e-32, 4.96461e-09, 1.56263e-32, 1.5307e-08, 1.56263e-32, 1.56263e-32, 1.56263e-32
0.326769, 0, 2.82591e-08, 9.04595e-32, 1.41421, -2.82591e-08, 0, 9.04595e-32, 9.04595e-32, 9.04595e-32, 9.04595e-32, 9.04595e-32, 9.04595e-32, 9.04595e-32, 9.04595e-32, 9.04595e-32, 9.04595e-32, 9.04595e-32, 9.04595e-32, 5.03626e-10, 9.04595e-32, 7.19676e-09, 9.04595e-32, 2.05588e-08, 9.04595e-32, 9.04595e-32, 9.04595e-32
0.334652, 0, 3.86509e-08, 5.02858e-31, 1.41421, -3.86509e-08, 0, 5.02858e-31, 5.02858e-31, 5.02858e-31, 5.02858e-31, 5.02858e-31, 5.02858e-31, 5.02858e-31, 5.02858e-31, 5.02858e-31, 5.02858e-31, 5.02858e-31, 5.02858e-31, 7.44276e-10, 5.02858e-31, 1.04127e-08, 5.02858e-31, 2.74939e-08, 5.02858e-31, 5.02858e-31, 5.02858e-31
0.342535, 0, 5.27487e-08, 2.63464e-30, 1.41421, -5.27487e-08, 0, 2.63464e-30, 2.63464e-30, 2.63464e-30, 2.63464e-30, 2.63464e-30, 2.63464e-30, 2.63464e-30, 2.63464e-30, 2.63464e-30, 2.63464e-30, 2.63464e-30, 2.63464e-30, 1.09992e-09, 2.63464e-30, 1.50373e-08, 2.63464e-30, 3.66115e-08, 2.63464e-30, 2.63464e-30, 2.63464e-30
0.350418, 0, 7.18452e-08, 1.29669e-29, 1.41421, -7.18452e-08, 0, 1.29669e-29, 1.29669e-29, 1.29669e-29, 1.29669e-29, 1.29669e-29, 1.29669e-29, 1.29669e-29, 1.29669e-29, 1.29669e-29, 1.29669e-29, 1.29669e-29, 1.29669e-29, 1.62513e-09, 1.29669e-29, 2.16741e-08, 1.29669e-29, 4.85459e-08, 1.29669e-29, 1.29669e-29, 1.29669e-29
0.3583, 0, 9.76781e-08, 6.02619e-29, 1.41421, -9.76781e-08, 0, 6.02619e-29, 6.02619e-29, 6.02619e-29, 6.02619e-29, 6.02619e-29, 6.02619e-29, 6.02619e-29, 6.02619e-29, 6.02619e-29, 6.02619e-29, 6.02619e-29, 6.02619e-29, 2.39986e-09, 6.02619e-29, 3.11787e-08, 6.02619e-29, 6.40995e-08, 6.02619e-29, 6.02619e-29, 6.02619e-29
0.366183, 0, 1.32583e-07, 2.66931e-28, 1.41421, -1.32583e-07, 0, 2.66931e-28, 2.66931e-28, 2.66931e-28, 2.66931e-28, 2.66931e-28, 2.66931e-28, 2.66931e-28, 2.66931e-28, 2.66931e-28, 2.66931e-28, 2.66931e-28, 2.66931e-28, 3.54099e-09, 2.66931e-28, 4.47597e-08, 2.66931e-28, 8.42822e-08, 2.66931e-28, 2.66931e-28, 2.66931e-28
0.374066, 0, 1.79697e-07, 1.12339e-27, 1.41421, -1.79697e-07, 0, 1.12339e-27, 1.12339e-27, 1.12339e-27, 1.12339e-27, 1.12339e-27, 1.12339e-27, 1.12339e-27, 1.12339e-27, 1.12339e-27, 1.12339e-27, 1.12339e-27, 1.12339e-27, 5.21868e-09, 1.12339e-27, 6.4119e-08, 1.12339e-27, 1.10359e-07, 1.12339e-27, 1.12339e-27, 1.12339e-27
0.381949, 0, 2.43233e-07, 4.49398e-27, 1.41421, -2.43233e-07, 0, 4.49398e-27, 4.49398e-27, 4.49398e-27, 4.49398e-27, 4.49398e-27, 4.49398e-27, 4.49398e-27, 4.49398e-27, 4.49398e-27, 4.49398e-27, 4.49398e-27, 4.49398e-27, 7.67975e-09, 4.49398e-27, 9.16442e-08, 4.49398e-27, 1.43909e-07, 4.49398e-27, 4.49398e-27, 4.49398e-27
0.389832, 0, 3.28842e-07, 1.71216e-26, 1.41421, -3.28842e-07, 0, 1.71216e-26, 1.71216e-26, 1.71216e-26, 1.71216e-26, 1.71216e-26, 1.71216e-26, 1.71216e-26, 1.71216e-26, 1.71216e-26, 1.71216e-26, 1.71216e-26, 1.71216e-26, 1.12807e-08, 1.71216e-26, 1.30671e-07, 1.71216e-26, 1.8689e-07, 1.71216e-26, 1.71216e-26, 1.71216e-26
0.397715, 0, 4.44098e-07, 6.22554e-26, 1.41421, -4.44098e-07, 0, 6.22554e-26, 6.22554e-26, 6.22554e-26, 6.22554e-26, 6.22554e-26, 6.22554e-26, 2.10028e-13, 6.22554e-26, 6.22554e-26, 6.22554e-26, 6.22554e-26, 6.22554e-26, 1.65341e-08, 6.22554e-26, 1.8584e-07, 6.22554e-26, 2.41723e-07, 6.22554e-26, 6.22554e-26, 6.22554e-26
0.405598, 0, 5.99139e-07, 2.16518e-25, 1.41421, -5.99139e-07, 0, 2.16518e-25, 2.16518e-25, 2.16518e-25, 2.16518e-25, 2.16518e-25, 2.16518e-25, 6.28463e-13, 2.16518e-25, 2.16518e-25, 2.16518e-25, 2.16518e-25, 2.16518e-25, 2.41734e-08, 2.16518e-25, 2.63579e-07, 2.16518e-25, 3.11386e-07, 2.16518e-25, 2.16518e-25, 2.16518e-25
0.41348, 0, 8.08259e-07, 7.31332e-25, 1.41421, -8.08259e-07, 0, 5.1761e-12, 6.66968e-12, 6.42653e-11, 7.07928e-13, 1.03571e-10, 2.40286e-10, 1.07589e-11, 3.55655e-11, 1.42539e-11, 2.07497e-10, 2.61694e-12, 1.73532e-13, 3.52434e-08, 1.06021e-13, 3.72744e-07, 5.46358e-16, 3.99563e-07, 7.31332e-25, 7.31332e-25, 1.78557e-11
0.421363, 0, 1.08966e-06, 1.46979e-10, 1.41421, -1.08966e-06, 1.46979e-10, 1.62415e-10, 1.66869e-10, 3.3863e-10, 1.4909e-10, 4.55849e-10, 8.6356e-10, 1.77772e-10, 2.53042e-10, 1.89487e-10, 7.65775e-10, 1.54783e-10, 1.47496e-10, 5.13731e-08, 1.48302e-10, 5.25626e-07, 1.4698e-10, 5.10843e-07, 1.46979e-10, 1.46979e-10, 2.00228e-10
0.429246, 0, 1.46806e-06, 4.34029e-10, 1.41421, -1.46806e-06, 4.34029e-10, 4.69485e-10, 4.79716e-10, 8.74243e-10, 4.38879e-10, 1.14349e-09, 2.07998e-09, 5.0383e-10, 6.77651e-10, 5.31668e-10, 1.85537e-09, 4.51955e-10, 4.35218e-10, 7.46424e-08, 4.38665e-10, 7.38773e-07, 4.34033e-10, 6.50657e-07, 4.34029e-10, 4.34029e-10, 5.5634e-10
0.437129, 0, 1.97681e-06, 9.87324e-10, 1.41421, -1.97681e-06, 9.87324e-10, 1.06127e-09, 1.0826e-09, 1.90537e-09, 9.97437e-10, 2.46686e-09, 4.41987e-09, 1.13195e-09, 1.49539e-09, 1.19094e-09, 3.95146e-09, 1.02471e-09, 9.89803e-10, 1.08103e-07, 9.99042e-10, 1.03476e-06, 9.87332e-10, 8.25793e-07, 9.87324e-10, 9.87324e-10, 1.2424e-09
0.445012, 0, 2.66067e-06, 2.04048e-09, 1.41421, -2.66067e-06, 2.04048e-09, 2.18734e-09, 2.22972e-09, 3.86387e-09, 2.06057e-09, 4.97909e-09, 8.85808e-09, 2.3266e-09, 3.04957e-09, 2.4449e-09, 7.92775e-09, 2.11473e-09, 2.0454e-09, 1.56066e-07, 2.06654e-09, 1.44411e-06, 2.0405e-09, 1.04444e-06, 2.04048e-09, 2.04048e-09, 2.5471e-09
0.452895, 0, 3.58014e-06, 4.02619e-09, 1.41421, -3.58014e-06, 4.02619e-09, 4.30925e-09, 4.39092e-09, 7.54059e-09, 4.0649e-09, 9.69007e-09, 1.71664e-08, 4.57583e-09, 5.97112e-09, 4.80567e-09, 1.53733e-08, 4.1693e-09, 4.03568e-09, 2.24618e-07, 4.08031e-09, 2.00804e-06, 4.02622e-09, 1.31672e-06, 4.02619e-09, 4.02619e-09, 5.00264e-09
0.460777, 0, 4.81855e-06, 7.72433e-09, 1.41421, -4.81855e-06, 7.72433e-09, 8.2582e-09, 8.41225e-09, 1.43528e-08, 7.79734e-09, 1.84068e-08, 3.25078e-08, 8.91776e-09, 1.13926e-08, 9.1945e-09, 2.91259e-08, 7.99424e-09, 7.74223e-09, 3.2234e-07, 7.83203e-09, 2.78316e-06, 7.72438e-09, 1.65514e-06, 7.72433e-09, 7.72433e-09, 9.566e-09
0.46866, 0, 6.48392e-06, 1.45192e-08, 1.41421, -6.48392e-06, 1.45192e-08, 1.55085e-08, 1.5794e-08, 2.68019e-08, 1.46545e-08, 3.43142e-08, 6.04436e-08, 1.69074e-08, 2.13167e-08, 1.72435e-08, 5.41768e-08, 1.50194e-08, 1.45524e-08, 4.61305e-07, 1.47273e-08, 3.8402e-06, 1.45194e-08, 2.07532e-06, 1.45192e-08, 1.45192e-08, 1.79319e-08
0.476543, 0, 8.72981e-06, 2.68319e-08, 1.41421, -8.72981e-06, 2.68319e-08, 2.86365e-08, 2.91573e-08, 4.92375e-08, 2.70788e-08, 6.29413e-08, 1.10606e-07, 3.3402e-08, 3.92316e-08, 3.18014e-08, 9.9174e-08, 2.77443e-08, 2.68924e-08, 6.58522e-07, 2.72249e-08, 5.27734e-06, 2.68321e-08, 2.59707e-06, 2.68319e-08, 2.68319e-08, 3.30572e-08
0.484426, 0, 1.17624e-05, 4.88324e-08, 1.41421, -1.17624e-05, 4.88324e-08, 5.20763e-08, 5.30124e-08, 8.91085e-08, 4.9276e-08, 1.13742e-07, 1.99424e-07, 6.33196e-08, 7.11219e-08, 5.77655e-08, 1.78874e-07, 5.04725e-08, 4.89411e-08, 9.38202e-07, 4.95607e-08, 7.2229e-06, 4.88327e-08, 3.24594e-06, 4.88324e-08, 4.88324e-08, 6.00229e-08
0.492309, 0, 1.58668e-05, 8.75959e-08, 1.41421, -1.58668e-05, 8.75959e-08, 9.33455e-08, 9.50046e-08, 1.58982e-07, 8.83823e-08, 2.02643e-07, 3.54505e-07, 1.16852e-07, 1.27102e-07, 1.03429e-07, 3.18083e-07, 9.05028e-08, 8.77887e-08, 1.33394e-06, 8.89238e-08, 9.84575e-06, 8.75965e-08, 4.05563e-06, 8.75959e-08, 8.75959e-08, 1.0743e-07
0.500192, 0, 2.14376e-05, 1.54941e-07, 1.41421, -2.14376e-05, 1.54941e-07, 1.64992e-07, 1.67892e-07, 2.79729e-07, 1.56315e-07, 3.56051e-07, 6.21519e-07, 2.11306e-07, 2.24e-07, 1.82618e-07, 5.57849e-07, 1.60022e-07, 1.55278e-07, 1.8934e-06, 1.57325e-07, 1.33673e-05, 1.54942e-07, 5.07143e-06, 1.54941e-07, 1.54941e-07, 1.89612e-07
0.508075, 0, 2.90241e-05, 2.70307e-07, 1.41421, -2.90241e-05, 2.70307e-07, 2.87639e-07, 2.9264e-07, 4.85491e-07, 2.72677e-07, 6.17102e-07, 1.07488e-06, 3.73956e-07, 3.89394e-07, 3.18034e-07, 9.65083e-07, 2.7907e-07, 2.70888e-07, 2.68405e-06, 2.74529e-07, 1.80776e-05, 2.70309e-07, 6.35593e-06, 2.70307e-07, 2.70307e-07, 3.30095e-07
0.515957, 0, 3.9399e-05, 4.6518e-07, 1.41421, -3.9399e-05, 4.6518e-07, 4.94665e-07, 5.03173e-07, 8.3126e-07, 4.69212e-07, 1.05516e-06, 1.83395e-06, 6.53585e-07, 6.67775e-07, 5.46375e-07, 1.64716e-06, 4.80087e-07, 4.66168e-07, 3.80125e-06, 4.72553e-07, 2.43557e-05, 4.65183e-07, 7.99694e-06, 4.6518e-07, 4.6518e-07, 5.66893e-07
0.52384, 0, 5.36486e-05, 7.89759e-07, 1.41421, -5.36486e-05, 7.89759e-07, 8.39251e-07, 8.53532e-07, 1.40424e-06, 7.96528e-07, 1.78006e-06, 3.08728e-06, 1.12827e-06, 1.12982e-06, 9.26049e-07, 2.77376e-06, 8.14781e-07, 7.91418e-07, 5.37978e-06, 8.02466e-07, 3.26971e-05, 7.89764e-07, 1.012e-05, 7.89759e-07, 7.89759e-07, 9.60488e-07
0.531723, 0, 7.3308e-05, 1.32284e-06, 1.41421, -7.3308e-05, 1.32284e-06, 1.40481e-06, 1.42846e-06, 2.34056e-06, 1.33405e-06, 2.96301e-06, 5.12805e-06, 1.92399e-06, 1.88606e-06, 1.54857e-06, 4.60879e-06, 1.36428e-06, 1.32559e-06, 7.6101e-06, 1.34445e-06, 4.37495e-05, 1.32285e-06, 1.29076e-05, 1.32284e-06, 1.32284e-06, 1.60561e-06
0.539606, 0, 0.000100544, 2.18616e-06, 1.41421, -0.000100544, 2.18616e-06, 2.32013e-06, 2.35878e-06, 3.84943e-06, 2.20448e-06, 4.86673e-06, 8.4051e-06, 3.24122e-06, 3.10665e-06, 2.55507e-06, 7.55646e-06, 2.25389e-06, 2.19065e-06, 1.07608e-05, 2.22244e-06, 5.83603e-05, 2.18618e-06, 1.66221e-05, 2.18616e-06, 2.18616e-06, 2.64829e-06
0.547489, 0, 0.000138415, 3.56482e-06, 1.41421, -0.000138415, 3.56482e-06, 3.78087e-06, 3.84322e-06, 6.2473e-06, 3.59437e-06, 7.88796e-06, 1.35945e-05, 5.3947e-06, 5.04935e-06, 4.15979e-06, 1.22259e-05, 3.67405e-06, 3.57206e-06, 1.52097e-05, 3.62494e-06, 7.76393e-05, 3.56484e-06, 2.16444e-05, 3.56482e-06, 3.56482e-06, 4.31013e-06
0.555372, 0, 0.000191231, 5.73582e-06, 1.41421, -0.000191231, 5.73582e-06, 6.07969e-06, 6.17892e-06, 1.00053e-05, 5.78285e-06, 1.26165e-05, 2.16992e-05, 8.87186e-06, 8.0986e-06, 6.68277e-06, 1.95208e-05, 5.90967e-06, 5.74735e-06, 2.14859e-05, 5.83419e-06, 0.000103043, 5.73586e-06, 2.85262e-05, 5.73582e-06, 5.73582e-06, 6.92206e-06
0.563254, 0, 0.00026503, 9.10691e-06, 1.41421, -0.00026503, 9.10691e-06, 9.64706e-06, 9.80292e-06, 1.58133e-05, 9.18079e-06, 1.9915e-05, 3.41818e-05, 1.44172e-05, 1.28183e-05, 1.05944e-05, 3.07601e-05, 9.37999e-06, 9.12502e-06, 3.03258e-05, 9.26584e-06, 0.000136481, 9.10697e-06, 3.80615e-05, 9.10691e-06, 9.10691e-06, 1.09702e-05
0.571137, 0, 0.000368224, 1.42687e-05, 1.41421, -0.000368224, 1.42687e-05, 1.51061e-05, 1.53478e-05, 2.46657e-05, 1.43833e-05, 3.10247e-05, 5.31427e-05, 2.31524e-05, 2.00226e-05, 1.65748e-05, 4.7838e-05, 1.46921e-05, 1.42968e-05, 4.27487e-05, 1.45223e-05, 0.000180465, 1.42688e-05, 5.13831e-05, 1.42687e-05, 1.42687e-05, 1.71575e-05
