   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_233.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0480369, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0399667, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0318965, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0238263, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0157561, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00768589, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0003843, 0, 4.7393e-19, 0, 1.41421, -4.7393e-19, 0, 0, 0, 0, 0, 0, 0, 0, 8.85326e-22, 0, 0, 1.24777e-24, 3.21651e-23, 0, 4.73011e-19, 0, 0
0.00845451, 0, 1.01717e-18, 0, 1.41421, -1.01717e-18, 0, 0, 0, 0, 0, 0, 0, 0, 1.90013e-21, 0, 0, 2.71238e-24, 7.04798e-23, 0, 1.0152e-18, 0, 0
0.0165247, 0, 2.15715e-18, 0, 1.41421, -2.15715e-18, 0, 0, 0, 0, 0, 0, 0, 0, 4.02965e-21, 0, 0, 5.82713e-24, 1.52551e-22, 0, 2.15296e-18, 0, 0
0.0245949, 0, 4.52237e-18, 0, 1.41421, -4.52237e-18, 0, 0, 0, 0, 0, 0, 0, 0, 8.44798e-21, 0, 0, 1.23779e-23, 3.2634e-22, 0, 4.51358e-18, 0, 0
0.0326651, 0, 9.37615e-18, 0, 1.41421, -9.37615e-18, 0, 0, 0, 0, 0, 0, 0, 0, 1.7515e-20, 0, 0, 2.60076e-23, 6.90289e-22, 0, 9.35792e-18, 0, 0
0.0407353, 0, 1.92313e-17, 0, 1.41421, -1.92313e-17, 0, 0, 0, 0, 0, 0, 0, 0, 3.59248e-20, 0, 0, 5.40721e-23, 1.44438e-21, 0, 1.91939e-17, 0, 0
0.0488055, 0, 3.90355e-17, 0, 1.41421, -3.90355e-17, 0, 0, 0, 0, 0, 0, 0, 0, 7.29197e-20, 0, 0, 1.11278e-22, 2.99081e-21, 0, 3.89595e-17, 0, 0
