   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_529.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.073862, 0, 7.24368e-16, 0, 1.41421, -7.24368e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.70673e-19, 1.28557e-16, 0, 5.9504e-16, 0, 0, 0
0.0817257, 0, 1.27064e-15, 0, 1.41421, -1.27064e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37221e-18, 2.29703e-16, 0, 1.03957e-15, 0, 0, 0
0.0895894, 0, 2.21402e-15, 0, 1.41421, -2.21402e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42689e-18, 4.07848e-16, 0, 1.80374e-15, 0, 0, 0
0.097453, 0, 3.83244e-15, 0, 1.41421, -3.83244e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26384e-18, 7.19682e-16, 0, 3.10849e-15, 0, 0, 0
0.105317, 0, 6.59092e-15, 0, 1.41421, -6.59092e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.44242e-18, 1.26223e-15, 0, 5.32124e-15, 0, 0, 0
0.11318, 0, 1.12624e-14, 0, 1.41421, -1.12624e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29071e-17, 2.20058e-15, 0, 9.04895e-15, 0, 0, 0
0.121044, 0, 1.91236e-14, 0, 1.41421, -1.91236e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22428e-17, 3.81396e-15, 0, 1.52874e-14, 0, 0, 0
0.128908, 0, 3.22695e-14, 0, 1.41421, -3.22695e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80923e-17, 6.57201e-15, 0, 2.56594e-14, 0, 0, 0
0.136771, 0, 5.41171e-14, 0, 1.41421, -5.41171e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.48343e-17, 1.12599e-14, 0, 4.27923e-14, 0, 0, 0
0.144635, 0, 9.02041e-14, 0, 1.41421, -9.02041e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0968e-16, 1.91835e-14, 0, 7.09109e-14, 0, 0, 0
0.152499, 0, 1.49451e-13, 0, 1.41421, -1.49451e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84437e-16, 3.25017e-14, 0, 1.16765e-13, 0, 0, 0
0.160363, 0, 2.46139e-13, 0, 1.41421, -2.46139e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08316e-16, 5.47654e-14, 0, 1.91066e-13, 0, 0, 0
0.168226, 0, 4.03006e-13, 0, 1.41421, -4.03006e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12409e-16, 9.17899e-14, 0, 3.10704e-13, 0, 0, 0
0.17609, 0, 6.56017e-13, 0, 1.41421, -6.56017e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.46738e-16, 1.53034e-13, 0, 5.02136e-13, 0, 0, 0
0.183954, 0, 1.06174e-12, 0, 1.41421, -1.06174e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39135e-15, 2.53817e-13, 0, 8.06536e-13, 0, 0, 0
0.191817, 0, 1.70866e-12, 0, 1.41421, -1.70866e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27366e-15, 4.18822e-13, 0, 1.28756e-12, 0, 0, 0
0.199681, 0, 2.73435e-12, 0, 1.41421, -2.73435e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.69548e-15, 6.8763e-13, 0, 2.04303e-12, 0, 0, 0
0.207545, 0, 4.35157e-12, 0, 1.41421, -4.35157e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.97504e-15, 1.12341e-12, 0, 3.22219e-12, 0, 0, 0
0.215408, 0, 6.88755e-12, 0, 1.41421, -6.88755e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.61145e-15, 1.8265e-12, 0, 5.05144e-12, 0, 0, 0
0.223272, 0, 1.08429e-11, 0, 1.41421, -1.08429e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53846e-14, 2.95562e-12, 0, 7.87187e-12, 0, 0, 0
0.231136, 0, 1.69794e-11, 0, 1.41421, -1.69794e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4508e-14, 4.76076e-12, 0, 1.21941e-11, 0, 0, 0
0.238999, 0, 2.64507e-11, 0, 1.41421, -2.64507e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.88636e-14, 7.63405e-12, 0, 1.87778e-11, 0, 0, 0
0.246863, 0, 4.09954e-11, 0, 1.41421, -4.09954e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.13601e-14, 1.21883e-11, 0, 2.87457e-11, 0, 0, 0
0.254727, 0, 6.32212e-11, 0, 1.41421, -6.32212e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.64815e-14, 1.9378e-11, 0, 4.37467e-11, 0, 0, 0
0.26259, 0, 9.70221e-11, 0, 1.41421, -9.70221e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51123e-13, 3.06842e-11, 0, 6.61867e-11, 0, 0, 0
0.270454, 0, 1.48189e-10, 0, 1.41421, -1.48189e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35872e-13, 4.83992e-11, 0, 9.95544e-11, 0, 0, 0
0.278318, 0, 2.25302e-10, 4.18988e-43, 1.41421, -2.25302e-10, 4.18988e-43, 0, 4.18988e-43, 4.18988e-43, 4.18988e-43, 4.18988e-43, 4.18988e-43, 4.18988e-43, 4.18988e-43, 4.18988e-43, 4.18988e-43, 4.18988e-43, 4.18988e-43, 4.18988e-43, 3.66958e-13, 7.60595e-11, 4.18988e-43, 1.48875e-10, 4.18988e-43, 4.18988e-43, 4.18988e-43
0.286181, 0, 3.41023e-10, 7.04573e-42, 1.41421, -3.41023e-10, 7.04573e-42, 0, 7.04573e-42, 7.04573e-42, 7.04573e-42, 7.04573e-42, 7.04573e-42, 7.04573e-42, 7.04573e-42, 7.04573e-42, 7.04573e-42, 7.04573e-42, 7.04573e-42, 7.04573e-42, 5.69243e-13, 1.19109e-10, 7.04573e-42, 2.21345e-10, 7.04573e-42, 7.04573e-42, 7.04573e-42
0.294045, 0, 5.13989e-10, 9.91363e-41, 1.41421, -5.13989e-10, 9.91363e-41, 0, 9.91363e-41, 9.91363e-41, 9.91363e-41, 9.91363e-41, 9.91363e-41, 9.91363e-41, 9.91363e-41, 9.91363e-41, 9.91363e-41, 9.91363e-41, 9.91363e-41, 9.91363e-41, 8.80799e-13, 1.8591e-10, 9.91363e-41, 3.27198e-10, 9.91363e-41, 9.91363e-41, 9.91363e-41
0.301909, 0, 7.71534e-10, 1.23975e-39, 1.41421, -7.71534e-10, 1.23975e-39, 0, 1.23975e-39, 1.23975e-39, 1.23975e-39, 1.23975e-39, 1.23975e-39, 1.23975e-39, 1.23975e-39, 1.23975e-39, 1.23975e-39, 1.23975e-39, 1.23975e-39, 1.23975e-39, 1.35992e-12, 2.89274e-10, 1.23975e-39, 4.80901e-10, 1.23975e-39, 1.23975e-39, 1.23975e-39
0.309773, 0, 1.15367e-09, 1.3881e-38, 1.41421, -1.15367e-09, 1.3881e-38, 0, 1.3881e-38, 1.3881e-38, 1.3881e-38, 1.3881e-38, 1.3881e-38, 1.3881e-38, 1.3881e-38, 1.3881e-38, 1.3881e-38, 1.3881e-38, 1.3881e-38, 1.3881e-38, 2.09589e-12, 4.48805e-10, 1.3881e-38, 7.02772e-10, 1.3881e-38, 1.3881e-38, 1.3881e-38
0.317636, 0, 1.71884e-09, 1.40515e-37, 1.41421, -1.71884e-09, 1.40515e-37, 0, 1.40515e-37, 1.40515e-37, 1.40515e-37, 1.40515e-37, 1.40515e-37, 1.40515e-37, 1.40515e-37, 1.40515e-37, 1.40515e-37, 1.40515e-37, 1.40515e-37, 1.40515e-37, 3.22556e-12, 6.94445e-10, 1.40515e-37, 1.02117e-09, 1.40515e-37, 1.40515e-37, 1.40515e-37
0.3255, 0, 2.55385e-09, 5.05712e-36, 1.41421, -2.55385e-09, 5.05712e-36, 0, 5.05712e-36, 5.05712e-36, 5.05712e-36, 5.05712e-36, 5.05712e-36, 5.05712e-36, 5.05712e-36, 5.05712e-36, 5.05712e-36, 5.05712e-36, 5.05712e-36, 5.05712e-36, 4.9676e-12, 1.07334e-09, 5.05712e-36, 1.47553e-09, 5.05712e-36, 5.05712e-36, 5.05712e-36
0.333364, 0, 3.78027e-09, 3.90305e-35, 1.41421, -3.78027e-09, 3.90305e-35, 0, 3.90305e-35, 3.90305e-35, 3.90305e-35, 3.90305e-35, 3.90305e-35, 3.90305e-35, 3.90305e-35, 3.90305e-35, 3.90305e-35, 3.90305e-35, 3.90305e-35, 3.90305e-35, 7.63094e-12, 1.65275e-09, 3.90305e-35, 2.11989e-09, 3.90305e-35, 3.90305e-35, 3.90305e-35
0.341227, 0, 5.57981e-09, 2.77713e-34, 1.41421, -5.57981e-09, 2.77713e-34, 0, 2.77713e-34, 2.77713e-34, 2.77713e-34, 2.77713e-34, 2.77713e-34, 2.77713e-34, 2.77713e-34, 2.77713e-34, 2.77713e-34, 2.77713e-34, 2.77713e-34, 2.77713e-34, 1.17167e-11, 2.5395e-09, 2.77713e-34, 3.02859e-09, 2.77713e-34, 2.77713e-34, 2.77713e-34
0.349091, 0, 8.21498e-09, 1.85021e-33, 1.41421, -8.21498e-09, 1.85021e-33, 0, 1.85021e-33, 1.85021e-33, 1.85021e-33, 1.85021e-33, 1.85021e-33, 1.85021e-33, 1.85021e-33, 1.85021e-33, 1.85021e-33, 1.85021e-33, 1.85021e-33, 1.85021e-33, 1.79859e-11, 3.89431e-09, 1.85021e-33, 4.30269e-09, 1.85021e-33, 1.85021e-33, 1.85021e-33
0.356955, 0, 1.20673e-08, 1.06792e-32, 1.41421, -1.20673e-08, 1.06792e-32, 0, 1.06792e-32, 1.06792e-32, 1.06792e-32, 1.06792e-32, 1.06792e-32, 1.06792e-32, 1.06792e-32, 1.06792e-32, 1.06792e-32, 1.06792e-32, 1.06792e-32, 1.06792e-32, 2.76078e-11, 5.96081e-09, 1.06792e-32, 6.07891e-09, 1.06792e-32, 1.06792e-32, 1.06792e-32
0.364818, 0, 1.76912e-08, 6.26525e-32, 1.41421, -1.76912e-08, 6.26525e-32, 0, 6.26525e-32, 6.26525e-32, 6.26525e-32, 6.26525e-32, 6.26525e-32, 6.26525e-32, 6.26525e-32, 6.26525e-32, 6.26525e-32, 6.26525e-32, 6.26525e-32, 6.26525e-32, 4.23784e-11, 9.10779e-09, 6.26525e-32, 8.54107e-09, 6.26525e-32, 6.26525e-32, 6.26525e-32
0.372682, 0, 2.5892e-08, 3.28084e-31, 1.41421, -2.5892e-08, 3.28084e-31, 0, 3.28084e-31, 3.28084e-31, 3.28084e-31, 3.28084e-31, 3.28084e-31, 3.28084e-31, 3.28084e-31, 3.28084e-31, 3.28084e-31, 3.28084e-31, 3.28084e-31, 3.28084e-31, 6.50547e-11, 1.38922e-08, 3.28084e-31, 1.19347e-08, 3.28084e-31, 3.28084e-31, 3.28084e-31
0.380546, 0, 3.78395e-08, 1.68314e-30, 1.41421, -3.78395e-08, 1.68314e-30, 0, 1.68314e-30, 1.68314e-30, 1.68314e-30, 1.68314e-30, 1.68314e-30, 1.68314e-30, 1.68314e-30, 1.68314e-30, 1.68314e-30, 1.68314e-30, 1.68314e-30, 1.68314e-30, 9.98634e-11, 2.11535e-08, 1.68314e-30, 1.65861e-08, 1.68314e-30, 1.68314e-30, 1.68314e-30
0.388409, 0, 5.52322e-08, 8.23063e-30, 1.41421, -5.52322e-08, 8.23063e-30, 0, 8.23063e-30, 8.23063e-30, 8.23063e-30, 8.23063e-30, 8.23063e-30, 8.23063e-30, 8.23063e-30, 8.23063e-30, 8.23063e-30, 8.23063e-30, 8.23063e-30, 8.23063e-30, 1.53273e-10, 3.21532e-08, 8.23063e-30, 2.29256e-08, 8.23063e-30, 8.23063e-30, 8.23063e-30
0.396273, 0, 8.05352e-08, 3.80655e-29, 1.41421, -8.05352e-08, 3.80655e-29, 0, 3.80655e-29, 3.80655e-29, 3.80655e-29, 3.80655e-29, 3.80655e-29, 3.80655e-29, 3.80655e-29, 3.80655e-29, 3.80655e-29, 3.80655e-29, 3.80655e-29, 3.80655e-29, 2.35163e-10, 4.87818e-08, 3.80655e-29, 3.15182e-08, 3.80655e-29, 3.80655e-29, 3.80655e-29
0.404137, 0, 1.17322e-07, 1.70394e-28, 1.41421, -1.17322e-07, 1.70394e-28, 0, 1.70394e-28, 1.70394e-28, 1.70394e-28, 1.70394e-28, 1.70394e-28, 1.70394e-28, 1.70394e-28, 1.70394e-28, 1.70394e-28, 1.70394e-28, 1.70394e-28, 1.70394e-28, 3.60569e-10, 7.38614e-08, 1.70394e-28, 4.31005e-08, 1.70394e-28, 1.70394e-28, 1.70394e-28
0.412, 0, 1.70769e-07, 7.29601e-28, 1.41421, -1.70769e-07, 7.29601e-28, 0, 7.29601e-28, 7.29601e-28, 7.29601e-28, 7.29601e-28, 7.29601e-28, 7.29601e-28, 7.29601e-28, 7.29601e-28, 7.29601e-28, 7.29601e-28, 7.29601e-28, 7.29601e-28, 5.52312e-10, 1.11589e-07, 7.29601e-28, 5.86276e-08, 7.29601e-28, 7.29601e-28, 7.29601e-28
0.419864, 0, 2.48353e-07, 2.97666e-27, 1.41421, -2.48353e-07, 2.97666e-27, 0, 2.97666e-27, 2.97666e-27, 2.97666e-27, 2.97666e-27, 2.97666e-27, 2.97666e-27, 2.97666e-27, 2.97666e-27, 2.97666e-27, 2.97666e-27, 2.97666e-27, 2.97666e-27, 8.44885e-10, 1.68178e-07, 2.97666e-27, 7.93303e-08, 2.97666e-27, 2.97666e-27, 2.97666e-27
0.427728, 0, 3.60857e-07, 1.15825e-26, 1.41421, -3.60857e-07, 1.15825e-26, 0, 1.15825e-26, 1.15825e-26, 1.15825e-26, 1.15825e-26, 1.15825e-26, 1.15825e-26, 1.15825e-26, 1.15825e-26, 1.15825e-26, 1.15825e-26, 1.15825e-26, 1.15825e-26, 1.2902e-09, 2.52781e-07, 1.15825e-26, 1.06786e-07, 1.15825e-26, 1.15825e-26, 1.15825e-26
0.435592, 0, 5.23776e-07, 4.30396e-26, 1.41421, -5.23776e-07, 4.30396e-26, 0, 4.30396e-26, 4.30396e-26, 4.30396e-26, 4.30396e-26, 4.30396e-26, 4.30396e-26, 1.22002e-13, 4.30396e-26, 4.30396e-26, 4.30396e-26, 4.30396e-26, 4.30396e-26, 1.96598e-09, 3.78807e-07, 4.30396e-26, 1.43003e-07, 4.30396e-26, 4.30396e-26, 4.30396e-26
0.443455, 0, 7.59305e-07, 1.53018e-25, 1.41421, -7.59305e-07, 1.53018e-25, 0, 1.53018e-25, 1.53018e-25, 1.53018e-25, 1.53018e-25, 1.53018e-25, 1.53018e-25, 3.85816e-13, 1.53018e-25, 1.53018e-25, 1.53018e-25, 1.53018e-25, 1.53018e-25, 2.98808e-09, 5.65791e-07, 1.53018e-25, 1.90526e-07, 1.53018e-25, 1.53018e-25, 1.53018e-25
0.451319, 0, 1.09909e-06, 5.25737e-25, 1.41421, -1.09909e-06, 5.25737e-25, 0, 5.25737e-25, 5.25737e-25, 5.25737e-25, 5.25737e-25, 5.25737e-25, 5.25737e-25, 9.4328e-13, 5.25737e-25, 5.25737e-25, 5.25737e-25, 5.25737e-25, 5.25737e-25, 4.52811e-09, 8.42003e-07, 5.25737e-25, 2.52558e-07, 5.25737e-25, 5.25737e-25, 5.25737e-25
0.459183, 0, 1.58883e-06, 7.09686e-11, 1.41421, -1.58883e-06, 8.65529e-11, 7.09686e-11, 7.19726e-11, 9.21899e-11, 2.49095e-10, 7.72913e-11, 2.18823e-10, 1.59708e-10, 7.86e-11, 1.31155e-10, 7.94097e-11, 2.18068e-10, 7.41357e-11, 7.11279e-11, 6.90988e-09, 1.24816e-06, 7.09696e-11, 3.33217e-07, 7.09686e-11, 7.09686e-11, 7.65951e-11
0.467046, 0, 2.29206e-06, 2.20297e-10, 1.41421, -2.29206e-06, 2.69383e-10, 2.20297e-10, 2.2346e-10, 2.87138e-10, 7.81341e-10, 2.40212e-10, 6.85995e-10, 4.99799e-10, 2.4217e-10, 4.09866e-10, 2.46884e-10, 6.83615e-10, 2.30273e-10, 2.20799e-10, 1.0512e-08, 1.8423e-06, 2.203e-10, 4.37515e-07, 2.20297e-10, 2.20297e-10, 2.38019e-10
0.47491, 0, 3.29873e-06, 5.31814e-10, 1.41421, -3.29873e-06, 6.51427e-10, 5.31814e-10, 5.3952e-10, 6.94693e-10, 1.89897e-09, 5.80342e-10, 1.66663e-09, 1.21291e-09, 5.8341e-10, 9.93758e-10, 5.96602e-10, 1.66083e-09, 5.56122e-10, 5.33037e-10, 1.59566e-08, 2.70671e-06, 5.31822e-10, 5.71838e-07, 5.31814e-10, 5.31814e-10, 5.74999e-10
0.482774, 0, 4.73478e-06, 1.17258e-09, 1.41421, -4.73478e-06, 1.43784e-09, 1.17258e-09, 1.18967e-09, 1.53379e-09, 4.20446e-09, 1.2802e-09, 3.68921e-09, 2.68301e-09, 1.28507e-09, 2.19701e-09, 1.31626e-09, 3.67635e-09, 1.22649e-09, 1.1753e-09, 2.41902e-08, 3.95713e-06, 1.1726e-09, 7.44066e-07, 1.17258e-09, 1.17258e-09, 1.26835e-09
0.490637, 0, 6.77573e-06, 2.46928e-09, 1.41421, -6.77573e-06, 3.02982e-09, 2.46928e-09, 2.5054e-09, 3.23257e-09, 8.87614e-09, 2.6967e-09, 7.78734e-09, 5.66106e-09, 2.70412e-09, 4.63407e-09, 2.77289e-09, 7.76015e-09, 2.5832e-09, 2.47501e-09, 3.66588e-08, 5.75507e-06, 2.46932e-09, 9.64114e-07, 2.46928e-09, 2.46928e-09, 2.67166e-09
0.498501, 0, 9.67531e-06, 5.0485e-09, 1.41421, -9.67531e-06, 6.19694e-09, 5.0485e-09, 5.12249e-09, 6.61235e-09, 1.8175e-08, 5.51444e-09, 1.59443e-08, 1.15879e-08, 5.5783e-09, 9.48376e-09, 5.67054e-09, 1.58885e-08, 5.28189e-09, 5.06024e-09, 5.55856e-08, 8.33444e-06, 5.04857e-09, 1.24448e-06, 5.0485e-09, 5.0485e-09, 5.46313e-09
0.506365, 0, 1.37601e-05, 1.00881e-08, 1.41421, -1.37601e-05, 1.23863e-08, 1.00881e-08, 1.02361e-08, 1.32176e-08, 3.63568e-08, 1.10205e-08, 3.18926e-08, 2.31747e-08, 1.12539e-08, 1.89639e-08, 1.13329e-08, 3.17811e-08, 1.05551e-08, 1.01116e-08, 8.44114e-08, 1.19928e-05, 1.00882e-08, 1.60109e-06, 1.00881e-08, 1.00881e-08, 1.09178e-08
0.514228, 0, 1.95031e-05, 1.9761e-08, 1.41421, -1.95031e-05, 2.42685e-08, 1.9761e-08, 2.00514e-08, 2.58988e-08, 7.128e-08, 2.15898e-08, 6.25247e-08, 4.54269e-08, 2.32349e-08, 3.71686e-08, 2.22024e-08, 6.23061e-08, 2.06771e-08, 1.98071e-08, 1.28493e-07, 1.71584e-05, 1.97613e-08, 2.05454e-06, 1.9761e-08, 1.9761e-08, 2.13884e-08
0.522092, 0, 2.75472e-05, 3.80014e-08, 1.41421, -2.75472e-05, 4.66789e-08, 3.80014e-08, 3.85604e-08, 4.98176e-08, 1.37184e-07, 4.15219e-08, 1.20328e-07, 8.74122e-08, 4.61656e-08, 7.15137e-08, 4.27015e-08, 1.19907e-07, 3.97649e-08, 3.80901e-08, 1.96226e-07, 2.44061e-05, 3.80019e-08, 2.63209e-06, 3.80014e-08, 3.80014e-08, 4.11343e-08
0.529956, 0, 3.87765e-05, 7.17943e-08, 1.41421, -3.87765e-05, 8.82057e-08, 7.17943e-08, 7.28516e-08, 9.41419e-08, 2.59374e-07, 7.84526e-08, 2.27496e-07, 1.65243e-07, 8.93339e-08, 1.35175e-07, 8.06834e-08, 2.267e-07, 7.51295e-08, 7.19621e-08, 3.00877e-07, 3.45112e-05, 7.17953e-08, 3.37066e-06, 7.17943e-08, 7.17943e-08, 7.77194e-08
0.537819, 0, 5.44056e-05, 1.33307e-07, 1.41421, -5.44056e-05, 1.63812e-07, 1.33307e-07, 1.35273e-07, 1.74846e-07, 4.81973e-07, 1.45683e-07, 4.2272e-07, 3.07006e-07, 1.69187e-07, 2.51117e-07, 1.4983e-07, 4.2124e-07, 1.39507e-07, 1.33619e-07, 4.63048e-07, 4.85138e-05, 1.33309e-07, 4.32154e-06, 1.33307e-07, 1.33307e-07, 1.44321e-07
0.545683, 0, 7.61045e-05, 2.43326e-07, 1.41421, -7.61045e-05, 2.99067e-07, 2.43326e-07, 2.46917e-07, 3.19229e-07, 8.8043e-07, 2.65941e-07, 7.72159e-07, 5.6072e-07, 3.14294e-07, 4.58595e-07, 2.73517e-07, 7.69455e-07, 2.54654e-07, 2.43896e-07, 7.1533e-07, 6.78019e-05, 2.4333e-07, 5.5581e-06, 2.43326e-07, 2.43326e-07, 2.6345e-07
0.553547, 0, 0.000106174, 4.36677e-07, 1.41421, -0.000106174, 5.3682e-07, 4.36677e-07, 4.43129e-07, 5.73043e-07, 1.58129e-06, 4.77306e-07, 1.38677e-06, 1.0069e-06, 5.73806e-07, 8.23427e-07, 4.90919e-07, 1.38192e-06, 4.57029e-07, 4.37702e-07, 1.1086e-06, 9.4222e-05, 4.36684e-07, 7.18731e-06, 4.36677e-07, 4.36677e-07, 4.72833e-07
0.561411, 0, 0.000147793, 7.70584e-07, 1.41421, -0.000147793, 9.475e-07, 7.70584e-07, 7.81982e-07, 1.01149e-06, 2.79271e-06, 8.42361e-07, 2.44906e-06, 1.77797e-06, 1.03175e-06, 1.45383e-06, 8.66409e-07, 2.44048e-06, 8.06537e-07, 7.72393e-07, 1.7219e-06, 0.000130223, 7.70595e-07, 9.36786e-06, 7.70584e-07, 7.70584e-07, 8.34457e-07
0.569274, 0, 0.000205361, 1.33723e-06, 1.41421, -0.000205361, 1.64459e-06, 1.33723e-06, 1.35703e-06, 1.75577e-06, 4.85036e-06, 1.46193e-06, 4.25333e-06, 3.08741e-06, 1.82744e-06, 2.52426e-06, 1.50371e-06, 4.23842e-06, 1.39969e-06, 1.34037e-06, 2.67689e-06, 0.000179051, 1.33725e-06, 1.23369e-05, 1.33723e-06, 1.33723e-06, 1.4482e-06
0.577138, 0, 0.000284993, 2.28222e-06, 1.41421, -0.000284993, 2.80741e-06, 2.28222e-06, 2.31605e-06, 2.99738e-06, 8.28513e-06, 2.49529e-06, 7.26497e-06, 5.27276e-06, 3.18897e-06, 4.31051e-06, 2.56668e-06, 7.2395e-06, 2.38895e-06, 2.28759e-06, 4.15893e-06, 0.000245004, 2.28225e-06, 1.64525e-05, 2.28222e-06, 2.28222e-06, 2.47183e-06
0.585002, 0, 0.000395182, 3.831e-06, 1.41421, -0.000395182, 4.71369e-06, 3.831e-06, 3.88787e-06, 5.03297e-06, 1.39199e-05, 4.18912e-06, 1.22054e-05, 8.85713e-06, 5.48358e-06, 7.23991e-06, 4.3091e-06, 1.21626e-05, 4.01039e-06, 3.84003e-06, 6.44681e-06, 0.000333784, 3.83106e-06, 2.22462e-05, 3.831e-06, 3.831e-06, 4.14969e-06
0.592865, 0, 0.00054774, 6.32566e-06, 1.41421, -0.00054774, 7.78494e-06, 6.32566e-06, 6.41967e-06, 8.31278e-06, 2.3005e-05, 6.9177e-06, 2.01704e-05, 1.4635e-05, 9.2929e-06, 1.19614e-05, 7.11606e-06, 2.00997e-05, 6.62222e-06, 6.34058e-06, 9.954e-06, 0.000452956, 6.32575e-06, 3.05092e-05, 6.32566e-06, 6.32566e-06, 6.85251e-06
