   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_48.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.011746, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00383323, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00407958, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0119924, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0199052, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.027818, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0357308, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0436437, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0515565, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0594693, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0673821, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0752949, 0, 2.90338e-30, 0, 1.41421, -2.90338e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39108e-32, 0, 0, 3.59038e-35, 3.57572e-36, 0, 2.87943e-30, 0, 0, 0
0.0832077, 0, 3.19692e-29, 0, 1.41421, -3.19692e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63277e-31, 0, 0, 3.9533e-34, 7.08758e-34, 0, 3.17048e-29, 0, 0, 0
0.0911205, 0, 2.20957e-28, 0, 1.41421, -2.20957e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81964e-30, 0, 0, 2.73232e-33, 7.60435e-33, 0, 2.19127e-28, 0, 0, 0
0.0990334, 0, 1.22061e-27, 0, 1.41421, -1.22061e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0052e-29, 0, 0, 1.51054e-32, 5.20508e-32, 0, 1.21049e-27, 0, 0, 0
0.106946, 0, 5.87228e-27, 0, 1.41421, -5.87228e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8359e-29, 0, 0, 7.28526e-32, 2.85991e-31, 0, 5.82357e-27, 0, 0, 0
0.114859, 0, 2.56383e-26, 0, 1.41421, -2.56383e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11133e-28, 0, 0, 3.1932e-31, 1.37076e-30, 0, 2.54255e-26, 0, 0, 0
0.122772, 0, 1.03963e-25, 0, 1.41421, -1.03963e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.56138e-28, 0, 0, 1.30116e-30, 5.96715e-30, 0, 1.03099e-25, 0, 0, 0
0.130685, 0, 3.97214e-25, 0, 1.41421, -3.97214e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27106e-27, 0, 0, 4.99881e-30, 2.4141e-29, 0, 3.93914e-25, 0, 0, 0
0.138597, 0, 1.44383e-24, 0, 1.41421, -1.44383e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.189e-26, 0, 0, 1.82787e-29, 9.20668e-29, 0, 1.43183e-24, 0, 0, 0
0.14651, 0, 5.0272e-24, 0, 1.41421, -5.0272e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.13988e-26, 0, 0, 6.40467e-29, 3.34155e-28, 0, 4.9854e-24, 0, 0, 0
0.154423, 0, 1.6852e-23, 0, 1.41421, -1.6852e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38775e-25, 0, 0, 2.16122e-28, 1.16206e-27, 0, 1.67118e-23, 0, 0, 0
0.162336, 0, 5.45982e-23, 0, 1.41421, -5.45982e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.49612e-25, 0, 0, 7.05065e-28, 3.89153e-27, 0, 5.4144e-23, 0, 0, 0
0.170249, 0, 1.71493e-22, 0, 1.41421, -1.71493e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41223e-24, 0, 0, 2.23061e-27, 1.25982e-26, 0, 1.70065e-22, 0, 0, 0
0.178162, 0, 5.23516e-22, 0, 1.41421, -5.23516e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.3111e-24, 0, 0, 6.86057e-27, 3.95478e-26, 0, 5.19158e-22, 0, 0, 0
0.186074, 0, 1.5564e-21, 0, 1.41421, -1.5564e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28167e-23, 0, 0, 2.05556e-26, 1.2068e-25, 0, 1.54344e-21, 0, 0, 0
0.193987, 0, 4.51399e-21, 0, 1.41421, -4.51399e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71721e-23, 0, 0, 6.01003e-26, 3.587e-25, 0, 4.4764e-21, 0, 0, 0
0.2019, 0, 1.27902e-20, 0, 1.41421, -1.27902e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05326e-22, 0, 0, 1.71725e-25, 1.0403e-24, 0, 1.26837e-20, 0, 0, 0
0.209813, 0, 3.54495e-20, 0, 1.41421, -3.54495e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9192e-22, 0, 0, 4.80112e-25, 2.94813e-24, 0, 3.51541e-20, 0, 0, 0
0.217726, 0, 9.62093e-20, 0, 1.41421, -9.62093e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.92265e-22, 0, 0, 1.31483e-24, 8.17393e-24, 0, 9.54075e-20, 0, 0, 0
0.225638, 0, 2.55918e-19, 0, 1.41421, -2.55918e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10743e-21, 0, 0, 3.53038e-24, 2.21962e-23, 0, 2.53785e-19, 0, 0, 0
0.233551, 0, 6.67744e-19, 0, 1.41421, -6.67744e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49872e-21, 0, 0, 9.30149e-24, 5.90872e-23, 0, 6.62177e-19, 0, 0, 0
0.241464, 0, 1.71022e-18, 0, 1.41421, -1.71022e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40833e-20, 0, 0, 2.40646e-23, 1.54322e-22, 0, 1.69596e-18, 0, 0, 0
0.249377, 0, 4.30229e-18, 0, 1.41421, -4.30229e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.54282e-20, 0, 0, 6.1176e-23, 3.9573e-22, 0, 4.2664e-18, 0, 0, 0
0.25729, 0, 1.06362e-17, 0, 1.41421, -1.06362e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.75863e-20, 0, 0, 1.52898e-22, 9.96958e-22, 0, 1.05475e-17, 0, 0, 0
0.265202, 0, 2.58542e-17, 0, 1.41421, -2.58542e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12902e-19, 0, 0, 3.75895e-22, 2.46895e-21, 0, 2.56385e-17, 0, 0, 0
0.273115, 0, 6.1819e-17, 0, 1.41421, -6.1819e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09058e-19, 0, 0, 9.09442e-22, 6.01345e-21, 0, 6.1303e-17, 0, 0, 0
0.281028, 0, 1.47019e-16, 0, 1.41421, -1.47019e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21064e-18, 0, 0, 2.19441e-21, 1.46076e-20, 0, 1.45792e-16, 0, 0, 0
0.288941, 0, 3.39986e-16, 0, 1.41421, -3.39986e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79962e-18, 0, 0, 5.1391e-21, 3.43968e-20, 0, 3.37147e-16, 0, 0, 0
0.296854, 0, 7.74369e-16, 0, 1.41421, -7.74369e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.37649e-18, 0, 0, 1.18601e-20, 7.97785e-20, 0, 7.67901e-16, 0, 0, 0
0.304767, 0, 1.7376e-15, 0, 1.41421, -1.7376e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43079e-17, 0, 0, 2.69801e-20, 1.82313e-19, 0, 1.72308e-15, 0, 0, 0
0.312679, 0, 3.84209e-15, 0, 1.41421, -3.84209e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16365e-17, 0, 0, 6.05162e-20, 4.10622e-19, 0, 3.80998e-15, 0, 0, 0
0.320592, 0, 8.37326e-15, 0, 1.41421, -8.37326e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.89457e-17, 0, 0, 1.33875e-19, 9.11754e-19, 0, 8.30326e-15, 0, 0, 0
0.328505, 0, 1.79894e-14, 0, 1.41421, -1.79894e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48122e-16, 0, 0, 2.92169e-19, 1.99634e-18, 0, 1.7839e-14, 0, 0, 0
0.336418, 0, 3.81074e-14, 0, 1.41421, -3.81074e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13764e-16, 0, 0, 6.29195e-19, 4.31141e-18, 0, 3.77887e-14, 0, 0, 0
0.344331, 0, 7.96056e-14, 0, 1.41421, -7.96056e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5543e-16, 0, 0, 1.33741e-18, 9.18606e-18, 0, 7.89397e-14, 0, 0, 0
0.352243, 0, 1.64016e-13, 0, 1.41421, -1.64016e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35038e-15, 0, 0, 2.80666e-18, 1.93136e-17, 0, 1.62643e-13, 0, 0, 0
0.360156, 0, 3.33343e-13, 0, 1.41421, -3.33343e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74444e-15, 0, 0, 5.81685e-18, 4.00787e-17, 0, 3.30553e-13, 0, 0, 0
0.368069, 0, 6.6837e-13, 0, 1.41421, -6.6837e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.50264e-15, 0, 0, 1.19098e-17, 8.21086e-17, 0, 6.62774e-13, 0, 0, 0
0.375982, 0, 1.32225e-12, 1.68156e-44, 1.41421, -1.32225e-12, 0, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.08859e-14, 1.68156e-44, 1.68156e-44, 2.40989e-17, 1.66107e-16, 1.68156e-44, 1.31118e-12, 1.68156e-44, 1.68156e-44, 1.68156e-44
0.383895, 0, 2.58126e-12, 3.15292e-43, 1.41421, -2.58126e-12, 0, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 2.12512e-14, 3.15292e-43, 3.15292e-43, 4.82126e-17, 3.31911e-16, 3.15292e-43, 2.55963e-12, 3.15292e-43, 3.15292e-43, 3.15292e-43
0.391808, 0, 4.97294e-12, 4.92276e-42, 1.41421, -4.97294e-12, 0, 4.92276e-42, 4.92276e-42, 4.92276e-42, 4.92276e-42, 4.92276e-42, 4.92276e-42, 4.92276e-42, 4.92276e-42, 4.92276e-42, 4.92276e-42, 4.92276e-42, 4.09426e-14, 4.92276e-42, 4.92276e-42, 9.54134e-17, 6.55255e-16, 4.92276e-42, 4.93125e-12, 4.92276e-42, 4.92276e-42, 4.92276e-42
0.39972, 0, 9.45589e-12, 6.75902e-41, 1.41421, -9.45589e-12, 0, 6.75902e-41, 6.75902e-41, 6.75902e-41, 6.75902e-41, 6.75902e-41, 6.75902e-41, 6.75902e-41, 6.75902e-41, 6.75902e-41, 6.75902e-41, 6.75902e-41, 7.78556e-14, 6.75902e-41, 6.75902e-41, 1.86896e-16, 1.27847e-15, 6.75902e-41, 9.37657e-12, 6.75902e-41, 6.75902e-41, 6.75902e-41
0.407633, 0, 1.77477e-11, 8.29025e-40, 1.41421, -1.77477e-11, 0, 8.29025e-40, 8.29025e-40, 8.29025e-40, 8.29025e-40, 8.29025e-40, 8.29025e-40, 8.29025e-40, 8.29025e-40, 8.29025e-40, 8.29025e-40, 8.29025e-40, 1.46141e-13, 8.29025e-40, 8.29025e-40, 3.62604e-16, 2.46619e-15, 8.29025e-40, 1.75987e-11, 8.29025e-40, 8.29025e-40, 8.29025e-40
0.415546, 0, 3.2883e-11, 9.16157e-39, 1.41421, -3.2883e-11, 0, 9.16157e-39, 9.16157e-39, 9.16157e-39, 9.16157e-39, 9.16157e-39, 9.16157e-39, 9.16157e-39, 9.16157e-39, 9.16157e-39, 9.16157e-39, 9.16157e-39, 2.70815e-13, 9.16157e-39, 9.16157e-39, 6.9735e-16, 4.7055e-15, 9.16157e-39, 3.26068e-11, 9.16157e-39, 9.16157e-39, 9.16157e-39
