   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_375.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.000458477, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00740274, 0, 1.69932e-23, 0, 1.41421, -1.69932e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.6831e-24, 0, 1.23101e-23, 0, 0
0.015264, 0, 4.41935e-23, 0, 1.41421, -4.41935e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2423e-23, 0, 3.17705e-23, 0, 0
0.0231252, 0, 1.12427e-22, 0, 1.41421, -1.12427e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21877e-23, 0, 8.02394e-23, 0, 0
0.0309864, 0, 2.80245e-22, 0, 1.41421, -2.80245e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.16141e-23, 0, 1.98631e-22, 0, 0
0.0388476, 0, 6.85427e-22, 0, 1.41421, -6.85427e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02839e-22, 0, 4.82588e-22, 0, 0
0.0467088, 0, 1.64688e-21, 0, 1.41421, -1.64688e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.94823e-22, 0, 1.15205e-21, 0, 0
0.05457, 0, 3.89118e-21, 0, 1.41421, -3.89118e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18622e-21, 0, 2.70496e-21, 0, 0
0.0624312, 0, 9.04917e-21, 0, 1.41421, -9.04917e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79727e-21, 0, 6.2519e-21, 0, 0
0.0702925, 0, 2.0729e-20, 0, 1.41421, -2.0729e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.49432e-21, 0, 1.42347e-20, 0, 0
0.0781537, 0, 4.68048e-20, 0, 1.41421, -4.68048e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48558e-20, 0, 3.1949e-20, 0, 0
0.0860149, 0, 1.04233e-19, 0, 1.41421, -1.04233e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35057e-20, 0, 7.07273e-20, 0, 0
0.0938761, 0, 2.29115e-19, 0, 1.41421, -2.29115e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.4578e-20, 0, 1.54537e-19, 0, 0
0.101737, 0, 4.97208e-19, 0, 1.41421, -4.97208e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63848e-19, 0, 3.33359e-19, 0, 0
0.109599, 0, 1.06576e-18, 0, 1.41421, -1.06576e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55494e-19, 0, 7.10261e-19, 0, 0
0.11746, 0, 2.30623e-18, 0, 1.41421, -2.30623e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.81158e-19, 0, 1.52507e-18, 0, 0
0.125321, 0, 4.81706e-18, 0, 1.41421, -4.81706e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65081e-18, 0, 3.16626e-18, 0, 0
0.133182, 0, 9.95114e-18, 0, 1.41421, -9.95114e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45028e-18, 0, 6.50087e-18, 0, 0
0.141043, 0, 2.03371e-17, 0, 1.41421, -2.03371e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.13413e-18, 0, 1.3203e-17, 0, 0
0.148905, 0, 4.11286e-17, 0, 1.41421, -4.11286e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45976e-17, 0, 2.6531e-17, 0, 0
0.156766, 0, 8.23251e-17, 0, 1.41421, -8.23251e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95655e-17, 0, 5.27596e-17, 0, 0
0.164627, 0, 1.63136e-16, 0, 1.41421, -1.63136e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.92866e-17, 0, 1.03849e-16, 0, 0
0.172488, 0, 3.20094e-16, 0, 1.41421, -3.20094e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17732e-16, 0, 2.02363e-16, 0, 0
0.180349, 0, 6.22015e-16, 0, 1.41421, -6.22015e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31572e-16, 0, 3.90443e-16, 0, 0
0.188211, 0, 1.19727e-15, 0, 1.41421, -1.19727e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51255e-16, 0, 7.46013e-16, 0, 0
0.196072, 0, 2.28308e-15, 0, 1.41421, -2.28308e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.71329e-16, 0, 1.41175e-15, 0, 0
0.203933, 0, 4.31376e-15, 0, 1.41421, -4.31376e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66742e-15, 0, 2.64634e-15, 0, 0
0.211794, 0, 8.07722e-15, 0, 1.41421, -8.07722e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1629e-15, 0, 4.91433e-15, 0, 0
0.219656, 0, 1.49899e-14, 0, 1.41421, -1.49899e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.94808e-15, 0, 9.04184e-15, 0, 0
0.227517, 0, 2.75758e-14, 0, 1.41421, -2.75758e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10915e-14, 0, 1.64843e-14, 0, 0
0.235378, 0, 5.02926e-14, 0, 1.41421, -5.02926e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05112e-14, 0, 2.97814e-14, 0, 0
0.243239, 0, 9.09462e-14, 0, 1.41421, -9.09462e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76227e-14, 0, 5.33235e-14, 0, 0
0.2511, 0, 1.63089e-13, 0, 1.41421, -1.63089e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.84589e-14, 0, 9.46298e-14, 0, 0
0.258962, 0, 2.90055e-13, 0, 1.41421, -2.90055e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23596e-13, 0, 1.66459e-13, 0, 0
0.266823, 0, 5.11698e-13, 0, 1.41421, -5.11698e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2144e-13, 0, 2.90258e-13, 0, 0
0.274684, 0, 8.95529e-13, 0, 1.41421, -8.95529e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93774e-13, 0, 5.01755e-13, 0, 0
0.282545, 0, 1.55503e-12, 0, 1.41421, -1.55503e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.9511e-13, 0, 8.59916e-13, 0, 0
0.290406, 0, 2.67947e-12, 0, 1.41421, -2.67947e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2183e-12, 0, 1.46118e-12, 0, 0
0.298268, 0, 4.5823e-12, 0, 1.41421, -4.5823e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12047e-12, 0, 2.46182e-12, 0, 0
0.306129, 0, 7.77881e-12, 0, 1.41421, -7.77881e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66596e-12, 0, 4.11285e-12, 0, 0
0.31399, 0, 1.31105e-11, 0, 1.41421, -1.31105e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.29679e-12, 0, 6.8137e-12, 0, 0
0.321851, 0, 2.19427e-11, 9.66896e-44, 1.41421, -2.19427e-11, 9.66896e-44, 0, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 1.07483e-11, 9.66896e-44, 1.11943e-11, 9.66896e-44, 9.66896e-44
0.329713, 0, 3.64776e-11, 1.79366e-42, 1.41421, -3.64776e-11, 1.79366e-42, 0, 1.79366e-42, 1.79366e-42, 1.79366e-42, 1.79366e-42, 1.79366e-42, 1.79366e-42, 1.79366e-42, 1.79366e-42, 1.79366e-42, 1.79366e-42, 1.79366e-42, 1.82382e-11, 1.79366e-42, 1.82394e-11, 1.79366e-42, 1.79366e-42
0.337574, 0, 6.02476e-11, 2.72454e-41, 1.41421, -6.02476e-11, 2.72454e-41, 0, 2.72454e-41, 2.72454e-41, 2.72454e-41, 2.72454e-41, 2.72454e-41, 2.72454e-41, 2.72454e-41, 2.72454e-41, 2.72454e-41, 2.72454e-41, 2.72454e-41, 3.07735e-11, 2.72454e-41, 2.94742e-11, 2.72454e-41, 2.72454e-41
