   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_29.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00183975, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00603251, 0, 4.46518e-19, 0, 1.41421, -4.46518e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63681e-21, 0, 0, 1.41842e-23, 9.70778e-23, 0, 4.4377e-19, 0, 0, 0
0.0139048, 0, 8.63397e-19, 0, 1.41421, -8.63397e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09858e-21, 0, 0, 2.78212e-23, 1.90958e-22, 0, 8.5808e-19, 0, 0, 0
0.021777, 0, 1.65507e-18, 0, 1.41421, -1.65507e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.77358e-21, 0, 0, 5.41062e-23, 3.72405e-22, 0, 1.64487e-18, 0, 0, 0
0.0296493, 0, 3.14599e-18, 0, 1.41421, -3.14599e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85777e-20, 0, 0, 1.04357e-22, 7.20236e-22, 0, 3.12659e-18, 0, 0, 0
0.0375216, 0, 5.93095e-18, 0, 1.41421, -5.93095e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50233e-20, 0, 0, 1.99659e-22, 1.38173e-21, 0, 5.89435e-18, 0, 0, 0
0.0453938, 0, 1.10917e-17, 0, 1.41421, -1.10917e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.54983e-20, 0, 0, 3.79002e-22, 2.63002e-21, 0, 1.10232e-17, 0, 0, 0
0.0532661, 0, 2.05806e-17, 0, 1.41421, -2.05806e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21531e-19, 0, 0, 7.13935e-22, 4.96794e-21, 0, 2.04534e-17, 0, 0, 0
0.0611384, 0, 3.78939e-17, 0, 1.41421, -3.78939e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23767e-19, 0, 0, 1.33479e-21, 9.31455e-21, 0, 3.76595e-17, 0, 0, 0
0.0690106, 0, 6.92465e-17, 0, 1.41421, -6.92465e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.08905e-19, 0, 0, 2.47726e-21, 1.73378e-20, 0, 6.88178e-17, 0, 0, 0
0.0768829, 0, 1.25603e-16, 0, 1.41421, -1.25603e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.4169e-19, 0, 0, 4.56455e-21, 3.20441e-20, 0, 1.24825e-16, 0, 0, 0
0.0847551, 0, 2.26168e-16, 0, 1.41421, -2.26168e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33552e-18, 0, 0, 8.35121e-21, 5.88155e-20, 0, 2.24766e-16, 0, 0, 0
0.0926274, 0, 4.04335e-16, 0, 1.41421, -4.04335e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38758e-18, 0, 0, 1.51733e-20, 1.07224e-19, 0, 4.01825e-16, 0, 0, 0
0.1005, 0, 7.17747e-16, 0, 1.41421, -7.17747e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.23824e-18, 0, 0, 2.73802e-20, 1.9418e-19, 0, 7.13287e-16, 0, 0, 0
0.108372, 0, 1.26522e-15, 0, 1.41421, -1.26522e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.47094e-18, 0, 0, 4.90757e-20, 3.49372e-19, 0, 1.25735e-15, 0, 0, 0
0.116244, 0, 2.21493e-15, 0, 1.41421, -2.21493e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30788e-17, 0, 0, 8.73802e-20, 6.24595e-19, 0, 2.20114e-15, 0, 0, 0
0.124116, 0, 3.85116e-15, 0, 1.41421, -3.85116e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27403e-17, 0, 0, 1.54566e-19, 1.10965e-18, 0, 3.82716e-15, 0, 0, 0
0.131989, 0, 6.65106e-15, 0, 1.41421, -6.65106e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.92728e-17, 0, 0, 2.71648e-19, 1.95927e-18, 0, 6.60956e-15, 0, 0, 0
0.139861, 0, 1.14101e-14, 0, 1.41421, -1.14101e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.73729e-17, 0, 0, 4.74393e-19, 3.43853e-18, 0, 1.13388e-14, 0, 0, 0
0.147733, 0, 1.9445e-14, 0, 1.41421, -1.9445e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14816e-16, 0, 0, 8.23271e-19, 5.99878e-18, 0, 1.93234e-14, 0, 0, 0
0.155606, 0, 3.29215e-14, 0, 1.41421, -3.29215e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94388e-16, 0, 0, 1.4199e-18, 1.04041e-17, 0, 3.27152e-14, 0, 0, 0
0.163478, 0, 5.53759e-14, 0, 1.41421, -5.53759e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26971e-16, 0, 0, 2.43397e-18, 1.79407e-17, 0, 5.50285e-14, 0, 0, 0
