   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_18.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.000765905, 0, 2.77539e-18, 0, 1.41421, -2.77539e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37299e-19, 0, 0, 2.63433e-22, 0, 6.40319e-21, 0, 2.63142e-18, 0, 0, 0
0.0086227, 0, 5.21874e-18, 0, 1.41421, -5.21874e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58161e-19, 0, 0, 5.03273e-22, 0, 1.22553e-20, 0, 4.94782e-18, 0, 0, 0
0.0164795, 0, 9.73398e-18, 0, 1.41421, -9.73398e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.81499e-19, 0, 0, 9.53829e-22, 0, 2.32714e-20, 0, 9.22825e-18, 0, 0, 0
0.0243363, 0, 1.80128e-17, 0, 1.41421, -1.80128e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.90979e-19, 0, 0, 1.79374e-21, 0, 4.38522e-20, 0, 1.70762e-17, 0, 0, 0
0.0321931, 0, 3.30762e-17, 0, 1.41421, -3.30762e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63599e-18, 0, 0, 3.34775e-21, 0, 8.20208e-20, 0, 3.13549e-17, 0, 0, 0
0.0400499, 0, 6.02786e-17, 0, 1.41421, -6.02786e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98131e-18, 0, 0, 6.20186e-21, 0, 1.52302e-19, 0, 5.71388e-17, 0, 0, 0
0.0479067, 0, 1.09041e-16, 0, 1.41421, -1.09041e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39275e-18, 0, 0, 1.14061e-20, 0, 2.80812e-19, 0, 1.03356e-16, 0, 0, 0
0.0557635, 0, 1.95817e-16, 0, 1.41421, -1.95817e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.6839e-18, 0, 0, 2.08288e-20, 0, 5.14194e-19, 0, 1.85598e-16, 0, 0, 0
0.0636203, 0, 3.49146e-16, 0, 1.41421, -3.49146e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72656e-17, 0, 0, 3.77711e-20, 0, 9.35215e-19, 0, 3.30907e-16, 0, 0, 0
0.0714771, 0, 6.18162e-16, 0, 1.41421, -6.18162e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0567e-17, 0, 0, 6.80261e-20, 0, 1.68977e-18, 0, 5.85837e-16, 0, 0, 0
0.0793339, 0, 1.08689e-15, 0, 1.41421, -1.08689e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37417e-17, 0, 0, 1.21693e-19, 0, 3.03349e-18, 0, 1.03e-15, 0, 0, 0
