   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_767.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.270674, 0, 9.53147e-11, 7.14662e-44, 1.41421, -9.53147e-11, 0, 7.14662e-44, 7.14662e-44, 7.14662e-44, 7.14662e-44, 7.14662e-44, 7.14662e-44, 7.14662e-44, 7.14662e-44, 7.14662e-44, 5.62715e-13, 7.14662e-44, 7.14662e-44, 4.3803e-13, 7.14662e-44, 5.79295e-14, 7.14662e-44, 9.4256e-11, 7.14662e-44, 7.14662e-44, 7.14662e-44
0.278521, 0, 1.40897e-10, 1.20231e-42, 1.41421, -1.40897e-10, 0, 1.20231e-42, 1.20231e-42, 1.20231e-42, 1.20231e-42, 1.20231e-42, 1.20231e-42, 1.20231e-42, 1.20231e-42, 1.20231e-42, 8.31966e-13, 1.20231e-42, 1.20231e-42, 6.7492e-13, 1.20231e-42, 8.99881e-14, 1.20231e-42, 1.393e-10, 1.20231e-42, 1.20231e-42, 1.20231e-42
0.286367, 0, 2.07154e-10, 1.68702e-41, 1.41421, -2.07154e-10, 0, 1.68702e-41, 1.68702e-41, 1.68702e-41, 1.68702e-41, 1.68702e-41, 1.68702e-41, 1.68702e-41, 1.68702e-41, 1.68702e-41, 1.22348e-12, 1.68702e-41, 1.68702e-41, 1.03754e-12, 1.68702e-41, 1.39348e-13, 1.68702e-41, 2.04754e-10, 1.68702e-41, 1.68702e-41, 1.68702e-41
0.294213, 0, 3.02935e-10, 2.09982e-40, 1.41421, -3.02935e-10, 0, 2.09982e-40, 2.09982e-40, 2.09982e-40, 2.09982e-40, 2.09982e-40, 2.09982e-40, 2.09982e-40, 2.09982e-40, 2.09982e-40, 1.78969e-12, 2.09982e-40, 2.09982e-40, 1.5919e-12, 2.09982e-40, 2.1514e-13, 2.09982e-40, 2.99338e-10, 2.09982e-40, 2.09982e-40, 2.09982e-40
0.30206, 0, 4.40632e-10, 2.34597e-39, 1.41421, -4.40632e-10, 0, 2.34597e-39, 2.34597e-39, 2.34597e-39, 2.34597e-39, 2.34597e-39, 2.34597e-39, 2.34597e-39, 2.34597e-39, 2.34597e-39, 2.6041e-12, 2.34597e-39, 2.34597e-39, 2.43855e-12, 2.34597e-39, 3.31231e-13, 2.34597e-39, 4.35258e-10, 2.34597e-39, 2.34597e-39, 2.34597e-39
0.309906, 0, 6.37507e-10, 2.36766e-38, 1.41421, -6.37507e-10, 0, 2.36766e-38, 2.36766e-38, 2.36766e-38, 2.36766e-38, 2.36766e-38, 2.36766e-38, 2.36766e-38, 2.36766e-38, 2.36766e-38, 3.76926e-12, 2.36766e-38, 2.36766e-38, 3.73082e-12, 2.36766e-38, 5.08641e-13, 2.36766e-38, 6.29498e-10, 2.36766e-38, 2.36766e-38, 2.36766e-38
0.317752, 0, 9.17463e-10, 2.1698e-37, 1.41421, -9.17463e-10, 0, 2.1698e-37, 2.1698e-37, 2.1698e-37, 2.1698e-37, 2.1698e-37, 2.1698e-37, 2.1698e-37, 2.1698e-37, 2.1698e-37, 5.42734e-12, 2.1698e-37, 2.1698e-37, 5.70265e-12, 2.1698e-37, 7.79189e-13, 2.1698e-37, 9.05554e-10, 2.1698e-37, 2.1698e-37, 2.1698e-37
0.325599, 0, 1.3134e-09, 1.81472e-36, 1.41421, -1.3134e-09, 0, 1.81472e-36, 1.81472e-36, 1.81472e-36, 1.81472e-36, 1.81472e-36, 1.81472e-36, 1.81472e-36, 1.81472e-36, 1.81472e-36, 7.77442e-12, 1.81472e-36, 1.81472e-36, 8.71127e-12, 1.81472e-36, 1.19097e-12, 1.81472e-36, 1.29573e-09, 1.81472e-36, 1.81472e-36, 1.81472e-36
0.333445, 0, 1.87037e-09, 1.39235e-35, 1.41421, -1.87037e-09, 0, 1.39235e-35, 1.39235e-35, 1.39235e-35, 1.39235e-35, 1.39235e-35, 1.39235e-35, 1.39235e-35, 1.39235e-35, 1.39235e-35, 1.10795e-11, 1.39235e-35, 1.39235e-35, 1.33026e-11, 1.39235e-35, 1.81659e-12, 1.39235e-35, 1.84417e-09, 1.39235e-35, 1.39235e-35, 1.39235e-35
0.341292, 0, 2.64968e-09, 9.8475e-35, 1.41421, -2.64968e-09, 0, 9.8475e-35, 9.8475e-35, 9.8475e-35, 9.8475e-35, 9.8475e-35, 9.8475e-35, 9.8475e-35, 9.8475e-35, 9.8475e-35, 1.57094e-11, 9.8475e-35, 9.8475e-35, 2.03113e-11, 9.8475e-35, 2.76552e-12, 9.8475e-35, 2.61089e-09, 9.8475e-35, 9.8475e-35, 9.8475e-35
0.349138, 0, 3.73431e-09, 6.54201e-34, 1.41421, -3.73431e-09, 0, 6.54201e-34, 6.54201e-34, 6.54201e-34, 6.54201e-34, 6.54201e-34, 6.54201e-34, 6.54201e-34, 6.54201e-34, 6.54201e-34, 2.21623e-11, 6.54201e-34, 6.54201e-34, 3.10138e-11, 6.54201e-34, 4.20255e-12, 6.54201e-34, 3.67693e-09, 6.54201e-34, 6.54201e-34, 6.54201e-34
0.356984, 0, 5.23596e-09, 4.30466e-33, 1.41421, -5.23596e-09, 0, 4.30466e-33, 4.30466e-33, 4.30466e-33, 4.30466e-33, 4.30466e-33, 4.30466e-33, 4.30466e-33, 4.30466e-33, 4.30466e-33, 3.11104e-11, 4.30466e-33, 4.30466e-33, 4.73622e-11, 4.30466e-33, 6.37541e-12, 4.30466e-33, 5.15111e-09, 4.30466e-33, 4.30466e-33, 4.30466e-33
0.364831, 0, 7.30418e-09, 2.68392e-32, 1.41421, -7.30418e-09, 0, 2.68392e-32, 2.68392e-32, 2.68392e-32, 2.68392e-32, 2.68392e-32, 2.68392e-32, 2.68392e-32, 2.68392e-32, 2.68392e-32, 4.34567e-11, 2.68392e-32, 2.68392e-32, 7.23398e-11, 2.68392e-32, 9.65581e-12, 2.68392e-32, 7.17873e-09, 2.68392e-32, 2.68392e-32, 2.68392e-32
0.372677, 0, 1.01381e-08, 1.56333e-31, 1.41421, -1.01381e-08, 0, 1.56333e-31, 1.56333e-31, 1.56333e-31, 1.56333e-31, 1.56333e-31, 1.56333e-31, 1.56333e-31, 1.56333e-31, 1.56333e-31, 6.04087e-11, 1.56333e-31, 1.56333e-31, 1.10502e-10, 1.56333e-31, 1.46005e-11, 1.56333e-31, 9.95263e-09, 1.56333e-31, 1.56333e-31, 1.56333e-31
0.380523, 0, 1.40016e-08, 8.5246e-31, 1.41421, -1.40016e-08, 0, 8.5246e-31, 8.5246e-31, 8.5246e-31, 8.5246e-31, 8.5246e-31, 8.5246e-31, 8.5246e-31, 8.5246e-31, 8.5246e-31, 8.35716e-11, 8.5246e-31, 8.5246e-31, 1.68793e-10, 8.5246e-31, 2.2041e-11, 8.5246e-31, 1.37272e-08, 8.5246e-31, 8.5246e-31, 8.5246e-31
0.38837, 0, 1.92425e-08, 4.35835e-30, 1.41421, -1.92425e-08, 0, 4.35835e-30, 4.35835e-30, 4.35835e-30, 4.35835e-30, 4.35835e-30, 4.35835e-30, 4.35835e-30, 4.35835e-30, 4.35835e-30, 1.15072e-10, 4.35835e-30, 4.35835e-30, 2.57782e-10, 4.35835e-30, 3.32171e-11, 4.35835e-30, 1.88364e-08, 4.35835e-30, 4.35835e-30, 4.35835e-30
0.396216, 0, 2.63168e-08, 2.09512e-29, 1.41421, -2.63168e-08, 0, 2.09512e-29, 2.09512e-29, 2.09512e-29, 2.09512e-29, 2.09512e-29, 2.09512e-29, 2.09512e-29, 2.09512e-29, 2.09512e-29, 1.57709e-10, 2.09512e-29, 2.09512e-29, 3.93504e-10, 2.09512e-29, 4.99696e-11, 2.09512e-29, 2.57156e-08, 2.09512e-29, 2.09512e-29, 2.09512e-29
0.404062, 0, 3.58201e-08, 9.50545e-29, 1.41421, -3.58201e-08, 0, 9.50545e-29, 9.50545e-29, 9.50545e-29, 9.50545e-29, 9.50545e-29, 9.50545e-29, 9.50545e-29, 9.50545e-29, 9.50545e-29, 2.15159e-10, 9.50545e-29, 9.50545e-29, 6.00229e-10, 9.50545e-29, 7.50249e-11, 9.50545e-29, 3.49297e-08, 9.50545e-29, 9.50545e-29, 9.50545e-29
0.411909, 0, 4.85262e-08, 4.08122e-28, 1.41421, -4.85262e-08, 0, 4.08122e-28, 4.08122e-28, 4.08122e-28, 4.08122e-28, 4.08122e-28, 4.08122e-28, 4.08122e-28, 4.08122e-28, 4.08122e-28, 2.92219e-10, 4.08122e-28, 4.08122e-28, 9.14549e-10, 4.08122e-28, 1.12403e-10, 4.08122e-28, 4.7207e-08, 4.08122e-28, 4.08122e-28, 4.08122e-28
0.419755, 0, 6.54361e-08, 1.66281e-27, 1.41421, -6.54361e-08, 0, 1.66281e-27, 1.66281e-27, 1.66281e-27, 1.66281e-27, 1.66281e-27, 1.66281e-27, 1.66281e-27, 1.66281e-27, 1.66281e-27, 3.9513e-10, 1.66281e-27, 1.66281e-27, 1.39142e-09, 1.66281e-27, 1.68006e-10, 1.66281e-27, 6.34816e-08, 1.66281e-27, 1.66281e-27, 1.66281e-27
0.427602, 0, 8.78401e-08, 6.44556e-27, 1.41421, -8.78401e-08, 0, 6.44556e-27, 6.44556e-27, 6.44556e-27, 6.44556e-27, 6.44556e-27, 6.44556e-27, 6.44556e-27, 6.44556e-27, 6.44556e-27, 5.31968e-10, 6.44556e-27, 6.44556e-27, 2.11304e-09, 6.44556e-27, 2.50458e-10, 6.44556e-27, 8.49447e-08, 6.44556e-27, 6.44556e-27, 6.44556e-27
0.435448, 0, 1.17394e-07, 2.38325e-26, 1.41421, -1.17394e-07, 0, 2.38325e-26, 2.38325e-26, 2.38325e-26, 2.38325e-26, 2.38325e-26, 2.38325e-26, 2.38325e-26, 2.38325e-26, 2.38325e-26, 7.13151e-10, 2.38325e-26, 2.38325e-26, 3.20171e-09, 2.38325e-26, 3.72299e-10, 2.38325e-26, 1.13107e-07, 2.38325e-26, 2.38325e-26, 2.38325e-26
0.443294, 0, 1.56215e-07, 8.42588e-26, 1.41421, -1.56215e-07, 0, 8.42588e-26, 8.42588e-26, 8.42588e-26, 8.42588e-26, 8.42588e-26, 8.42588e-26, 8.42588e-26, 8.42588e-26, 8.42588e-26, 9.5205e-10, 8.42588e-26, 8.42588e-26, 4.83855e-09, 8.42588e-26, 5.51651e-10, 8.42588e-26, 1.49873e-07, 8.42588e-26, 8.42588e-26, 8.42588e-26
0.451141, 0, 2.07003e-07, 2.87507e-25, 1.41421, -2.07003e-07, 0, 2.87507e-25, 2.87507e-25, 2.87507e-25, 2.87507e-25, 2.87507e-25, 2.87507e-25, 2.87507e-25, 2.87507e-25, 2.87507e-25, 1.26576e-09, 2.87507e-25, 2.87507e-25, 7.2903e-09, 2.87507e-25, 8.14551e-10, 2.87507e-25, 1.97632e-07, 2.87507e-25, 2.87507e-25, 2.87507e-25
0.458987, 0, 2.73849e-07, 1.65508e-11, 1.41421, -2.73849e-07, 1.65508e-11, 1.65565e-11, 1.91892e-11, 1.65803e-11, 1.88624e-11, 5.1159e-11, 3.97977e-10, 3.41783e-11, 3.56548e-11, 1.46407e-10, 1.69265e-09, 1.84095e-11, 1.67123e-11, 1.09641e-08, 1.6643e-11, 1.21472e-09, 1.65513e-11, 2.59416e-07, 1.65508e-11, 1.65508e-11, 3.82374e-11
0.466833, 0, 3.61167e-07, 5.20956e-11, 1.41421, -3.61167e-07, 5.20956e-11, 5.21131e-11, 6.02643e-11, 5.2187e-11, 5.92525e-11, 1.59245e-10, 1.23301e-09, 1.06671e-10, 1.11243e-10, 4.54139e-10, 2.26275e-09, 5.78501e-11, 5.25956e-11, 1.6433e-08, 5.41201e-11, 1.80732e-09, 5.20971e-11, 3.38925e-07, 5.20956e-11, 5.20956e-11, 1.19238e-10
0.47468, 0, 4.75276e-07, 1.26178e-10, 1.41421, -4.75276e-07, 1.26178e-10, 1.26219e-10, 1.45732e-10, 1.26396e-10, 1.4331e-10, 3.82679e-10, 2.95315e-09, 2.56825e-10, 2.67768e-10, 1.08862e-09, 3.03048e-09, 1.39953e-10, 1.27375e-10, 2.45392e-08, 1.32436e-10, 2.68605e-09, 1.26181e-10, 4.40862e-07, 1.26178e-10, 1.26178e-10, 2.86909e-10
0.482526, 0, 6.24574e-07, 2.77091e-10, 1.41421, -6.24574e-07, 2.77091e-10, 2.77182e-10, 3.19686e-10, 2.77568e-10, 3.1441e-10, 8.35811e-10, 6.43489e-09, 5.61672e-10, 5.85509e-10, 2.37352e-09, 4.07801e-09, 3.07097e-10, 2.79699e-10, 3.6506e-08, 2.92601e-10, 3.99296e-09, 2.77099e-10, 5.70943e-07, 2.77091e-10, 2.77091e-10, 6.27202e-10
0.490372, 0, 8.20671e-07, 5.78528e-10, 1.41421, -8.20671e-07, 5.78528e-10, 5.78717e-10, 6.66955e-10, 5.79517e-10, 6.56002e-10, 1.73843e-09, 1.33621e-08, 1.16932e-09, 1.2188e-09, 4.93071e-09, 5.53392e-09, 6.40821e-10, 5.8394e-10, 5.40998e-08, 6.13371e-10, 5.94556e-09, 5.78543e-10, 7.36304e-07, 5.78528e-10, 5.78528e-10, 1.30536e-09
0.498219, 0, 1.08002e-06, 1.16983e-09, 1.41421, -1.08002e-06, 1.16983e-09, 1.17021e-09, 1.3479e-09, 1.17182e-09, 1.32584e-09, 3.50561e-09, 2.69131e-08, 2.35954e-09, 2.4592e-09, 9.93414e-09, 7.60605e-09, 1.29527e-09, 1.18073e-09, 7.98655e-08, 1.24387e-09, 8.8909e-09, 1.16986e-09, 9.45832e-07, 1.16983e-09, 1.16983e-09, 2.6335e-09
0.506065, 0, 1.4265e-06, 2.30964e-09, 1.41421, -1.4265e-06, 2.30964e-09, 2.31039e-09, 2.66012e-09, 2.31356e-09, 2.6167e-09, 6.90682e-09, 5.29763e-08, 4.65119e-09, 4.84732e-09, 1.95591e-08, 1.0638e-08, 2.55653e-09, 2.33109e-09, 1.17453e-07, 2.46135e-09, 1.33485e-08, 2.3097e-09, 1.21063e-06, 2.30964e-09, 2.30964e-09, 5.19037e-09
0.513911, 0, 1.89586e-06, 4.46967e-09, 1.41421, -1.89586e-06, 4.46967e-09, 4.47112e-09, 5.14617e-09, 4.47724e-09, 5.06238e-09, 1.33433e-08, 1.02269e-07, 8.98942e-09, 9.36801e-09, 3.77654e-08, 1.52066e-08, 4.94623e-09, 4.51108e-09, 1.72088e-07, 4.77219e-09, 2.0165e-08, 4.46979e-09, 1.54477e-06, 4.46967e-09, 4.46967e-09, 1.00302e-08
0.521758, 0, 2.54282e-06, 8.49463e-09, 1.41421, -2.54282e-06, 8.49463e-09, 8.49737e-09, 9.77741e-09, 8.50898e-09, 9.61852e-09, 2.53209e-08, 1.93941e-07, 1.7065e-08, 1.77829e-08, 7.16301e-08, 2.2286e-08, 9.39829e-09, 8.57315e-09, 2.51242e-07, 9.08474e-09, 3.0685e-08, 8.49485e-09, 1.96628e-06, 8.49463e-09, 8.49463e-09, 1.90385e-08
0.529604, 0, 3.45279e-06, 1.58699e-08, 1.41421, -3.45279e-06, 1.58699e-08, 1.58751e-08, 1.82614e-08, 1.58967e-08, 1.79652e-08, 4.72388e-08, 3.61594e-07, 3.18475e-08, 3.31858e-08, 1.33572e-07, 3.35201e-08, 1.75546e-08, 1.60163e-08, 3.65799e-07, 1.69991e-08, 4.70646e-08, 1.58704e-08, 2.49879e-06, 1.58699e-08, 1.58699e-08, 3.55266e-08
0.537451, 0, 4.75962e-06, 2.91603e-08, 1.41421, -4.75962e-06, 2.91603e-08, 2.91697e-08, 3.35454e-08, 2.92093e-08, 3.30022e-08, 8.66799e-08, 6.631e-07, 5.84576e-08, 6.09116e-08, 2.44985e-07, 5.16674e-08, 3.22494e-08, 2.94287e-08, 5.30696e-07, 3.12828e-08, 7.27618e-08, 2.9161e-08, 3.17383e-06, 2.91603e-08, 2.91603e-08, 6.52039e-08
0.545297, 0, 6.67581e-06, 5.27143e-08, 1.41421, -6.67581e-06, 5.27143e-08, 5.27312e-08, 6.0625e-08, 5.28028e-08, 5.96451e-08, 1.56479e-07, 1.19634e-06, 1.05566e-07, 1.09993e-07, 4.4206e-07, 8.1313e-08, 5.8287e-08, 5.31985e-08, 7.67736e-07, 5.66377e-08, 1.13311e-07, 5.27156e-08, 4.03478e-06, 5.27143e-08, 5.27143e-08, 1.17737e-07
0.553143, 0, 9.53694e-06, 9.37692e-08, 1.41421, -9.53694e-06, 9.37692e-08, 9.37992e-08, 1.07811e-07, 9.39262e-08, 1.06072e-07, 2.77956e-07, 2.12374e-06, 1.87584e-07, 1.95442e-07, 7.84875e-07, 1.29981e-07, 1.03661e-07, 9.46287e-08, 1.10778e-06, 1.00904e-07, 1.77514e-07, 9.37716e-08, 5.14239e-06, 9.37692e-08, 9.37692e-08, 2.09187e-07
0.56099, 0, 1.38706e-05, 1.64149e-07, 1.41421, -1.38706e-05, 1.64149e-07, 1.64202e-07, 1.88676e-07, 1.64424e-07, 1.85638e-07, 4.85873e-07, 3.70995e-06, 3.28017e-07, 3.41744e-07, 1.37132e-06, 2.09843e-07, 1.81428e-07, 1.65651e-07, 1.59467e-06, 1.76919e-07, 2.79255e-07, 1.64154e-07, 6.58366e-06, 1.64149e-07, 1.64149e-07, 3.65751e-07
0.568836, 0, 2.0499e-05, 2.82818e-07, 1.41421, -2.0499e-05, 2.82818e-07, 2.82909e-07, 3.24981e-07, 2.8329e-07, 3.19758e-07, 8.3586e-07, 6.37804e-06, 5.64507e-07, 5.88102e-07, 2.35794e-06, 3.40285e-07, 3.1252e-07, 2.85399e-07, 2.2906e-06, 3.05317e-07, 4.40207e-07, 2.82826e-07, 8.48503e-06, 2.82818e-07, 2.82818e-07, 6.29371e-07
0.576682, 0, 3.06896e-05, 4.7962e-07, 1.41421, -3.06896e-05, 4.7962e-07, 4.79773e-07, 5.5095e-07, 4.80418e-07, 5.42115e-07, 1.41526e-06, 1.07915e-05, 9.56181e-07, 9.961e-07, 3.99032e-06, 5.5166e-07, 5.29869e-07, 4.83986e-07, 3.28354e-06, 5.18647e-07, 6.93766e-07, 4.79632e-07, 1.10335e-05, 4.7962e-07, 4.7962e-07, 1.06592e-06
