   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_305.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.266953, 0, 5.05277e-10, 1.18054e-40, 1.41421, -5.05277e-10, 0, 1.18054e-40, 1.18054e-40, 1.18054e-40, 1.18054e-40, 1.18054e-40, 1.18054e-40, 1.18054e-40, 1.18054e-40, 1.18054e-40, 7.80755e-12, 1.18054e-40, 1.18054e-40, 1.01117e-11, 1.18054e-40, 1.18054e-40, 4.87358e-10, 1.18054e-40, 1.18054e-40
0.274807, 0, 7.11875e-10, 1.38444e-39, 1.41421, -7.11875e-10, 0, 1.38444e-39, 1.38444e-39, 1.38444e-39, 1.38444e-39, 1.38444e-39, 1.38444e-39, 1.38444e-39, 1.38444e-39, 1.38444e-39, 1.0996e-11, 1.38444e-39, 1.38444e-39, 1.50694e-11, 1.38444e-39, 1.38444e-39, 6.85809e-10, 1.38444e-39, 1.38444e-39
0.28266, 0, 9.98402e-10, 1.46332e-38, 1.41421, -9.98402e-10, 0, 1.46332e-38, 1.46332e-38, 1.46332e-38, 1.46332e-38, 1.46332e-38, 1.46332e-38, 1.46332e-38, 1.46332e-38, 1.46332e-38, 1.54157e-11, 1.46332e-38, 1.46332e-38, 2.24498e-11, 1.46332e-38, 1.46332e-38, 9.60537e-10, 1.46332e-38, 1.46332e-38
0.290514, 0, 1.39398e-09, 1.40081e-37, 1.41421, -1.39398e-09, 0, 1.40081e-37, 1.40081e-37, 1.40081e-37, 1.40081e-37, 1.40081e-37, 1.40081e-37, 1.40081e-37, 1.40081e-37, 1.40081e-37, 2.15142e-11, 1.40081e-37, 1.40081e-37, 3.34418e-11, 1.40081e-37, 1.40081e-37, 1.33903e-09, 1.40081e-37, 1.40081e-37
0.298368, 0, 1.93767e-09, 1.22048e-36, 1.41421, -1.93767e-09, 0, 1.22048e-36, 1.22048e-36, 1.22048e-36, 1.22048e-36, 1.22048e-36, 1.22048e-36, 1.22048e-36, 1.22048e-36, 1.22048e-36, 2.98906e-11, 1.22048e-36, 1.22048e-36, 4.98221e-11, 1.22048e-36, 1.22048e-36, 1.85796e-09, 1.22048e-36, 1.22048e-36
0.306221, 0, 2.68163e-09, 9.72946e-36, 1.41421, -2.68163e-09, 0, 9.72946e-36, 9.72946e-36, 9.72946e-36, 9.72946e-36, 9.72946e-36, 9.72946e-36, 9.72946e-36, 9.72946e-36, 9.72946e-36, 4.13435e-11, 9.72946e-36, 9.72946e-36, 7.42486e-11, 9.72946e-36, 9.72946e-36, 2.56604e-09, 9.72946e-36, 9.72946e-36
0.314075, 0, 3.69524e-09, 7.13297e-35, 1.41421, -3.69524e-09, 0, 7.13297e-35, 7.13297e-35, 7.13297e-35, 7.13297e-35, 7.13297e-35, 7.13297e-35, 7.13297e-35, 7.13297e-35, 7.13297e-35, 5.69331e-11, 7.13297e-35, 7.13297e-35, 1.10698e-10, 7.13297e-35, 7.13297e-35, 3.52761e-09, 7.13297e-35, 7.13297e-35
0.321928, 0, 5.0704e-09, 4.75202e-34, 1.41421, -5.0704e-09, 0, 4.75202e-34, 4.75202e-34, 4.75202e-34, 4.75202e-34, 4.75202e-34, 4.75202e-34, 4.75202e-34, 4.75202e-34, 4.75202e-34, 7.80596e-11, 4.75202e-34, 4.75202e-34, 1.65121e-10, 4.75202e-34, 4.75202e-34, 4.82722e-09, 4.75202e-34, 4.75202e-34
0.329782, 0, 6.92841e-09, 3.18501e-33, 1.41421, -6.92841e-09, 0, 3.18501e-33, 3.18501e-33, 3.18501e-33, 3.18501e-33, 3.18501e-33, 3.18501e-33, 3.18501e-33, 3.18501e-33, 3.18501e-33, 1.06565e-10, 3.18501e-33, 3.18501e-33, 2.46418e-10, 3.18501e-33, 3.18501e-33, 6.57542e-09, 3.18501e-33, 3.18501e-33
0.337635, 0, 9.42876e-09, 2.03166e-32, 1.41421, -9.42876e-09, 0, 2.03166e-32, 2.03166e-32, 2.03166e-32, 2.03166e-32, 2.03166e-32, 2.03166e-32, 2.03166e-32, 2.03166e-32, 2.03166e-32, 1.44861e-10, 2.03166e-32, 2.03166e-32, 3.6789e-10, 2.03166e-32, 2.03166e-32, 8.91601e-09, 2.03166e-32, 2.03166e-32
0.345489, 0, 1.27805e-08, 1.21395e-31, 1.41421, -1.27805e-08, 0, 1.21395e-31, 1.21395e-31, 1.21395e-31, 1.21395e-31, 1.21395e-31, 1.21395e-31, 1.21395e-31, 1.21395e-31, 1.21395e-31, 1.96094e-10, 1.21395e-31, 1.21395e-31, 5.49385e-10, 1.21395e-31, 1.21395e-31, 1.20351e-08, 1.21395e-31, 1.21395e-31
0.353342, 0, 1.72571e-08, 6.8001e-31, 1.41421, -1.72571e-08, 0, 6.8001e-31, 6.8001e-31, 6.8001e-31, 6.8001e-31, 6.8001e-31, 6.8001e-31, 6.8001e-31, 6.8001e-31, 6.8001e-31, 2.64348e-10, 6.8001e-31, 6.8001e-31, 8.20474e-10, 6.8001e-31, 6.8001e-31, 1.61723e-08, 6.8001e-31, 6.8001e-31
0.361196, 0, 2.32146e-08, 3.56789e-30, 1.41421, -2.32146e-08, 0, 3.56789e-30, 3.56789e-30, 3.56789e-30, 3.56789e-30, 3.56789e-30, 3.56789e-30, 3.56789e-30, 3.56789e-30, 3.56789e-30, 3.54906e-10, 3.56789e-30, 3.56789e-30, 1.2251e-09, 3.56789e-30, 3.56789e-30, 2.16346e-08, 3.56789e-30, 3.56789e-30
0.369049, 0, 3.11164e-08, 1.7574e-29, 1.41421, -3.11164e-08, 0, 1.7574e-29, 1.7574e-29, 1.7574e-29, 1.7574e-29, 1.7574e-29, 1.7574e-29, 1.7574e-29, 1.7574e-29, 1.7574e-29, 4.74574e-10, 1.7574e-29, 1.7574e-29, 1.82839e-09, 1.7574e-29, 1.7574e-29, 2.88134e-08, 1.7574e-29, 1.7574e-29
0.376903, 0, 4.1564e-08, 8.15732e-29, 1.41421, -4.1564e-08, 0, 8.15732e-29, 8.15732e-29, 8.15732e-29, 8.15732e-29, 8.15732e-29, 8.15732e-29, 8.15732e-29, 8.15732e-29, 8.15732e-29, 6.32086e-10, 8.15732e-29, 8.15732e-29, 2.72657e-09, 8.15732e-29, 8.15732e-29, 3.82053e-08, 8.15732e-29, 8.15732e-29
0.384756, 0, 5.53367e-08, 3.58037e-28, 1.41421, -5.53367e-08, 0, 3.58037e-28, 3.58037e-28, 3.58037e-28, 3.58037e-28, 3.58037e-28, 3.58037e-28, 3.58037e-28, 3.58037e-28, 3.58037e-28, 8.38607e-10, 3.58037e-28, 3.58037e-28, 4.06127e-09, 3.58037e-28, 3.58037e-28, 5.04368e-08, 3.58037e-28, 3.58037e-28
0.39261, 0, 7.34437e-08, 1.48932e-27, 1.41421, -7.34437e-08, 0, 1.48932e-27, 1.48932e-27, 1.48932e-27, 1.48932e-27, 1.48932e-27, 1.48932e-27, 1.48932e-27, 1.48932e-27, 1.48932e-27, 1.10836e-09, 1.48932e-27, 1.48932e-27, 6.04014e-09, 1.48932e-27, 1.48932e-27, 6.62952e-08, 1.48932e-27, 1.48932e-27
0.400464, 0, 9.71901e-08, 5.8863e-27, 1.41421, -9.71901e-08, 0, 5.8863e-27, 5.8863e-27, 5.8863e-27, 5.8863e-27, 5.8863e-27, 5.8863e-27, 5.8863e-27, 5.8863e-27, 5.8863e-27, 1.45937e-09, 5.8863e-27, 5.8863e-27, 8.96631e-09, 5.8863e-27, 5.8863e-27, 8.67644e-08, 5.8863e-27, 5.8863e-27
0.408317, 0, 1.28263e-07, 2.216e-26, 1.41421, -1.28263e-07, 0, 2.216e-26, 2.216e-26, 2.216e-26, 2.216e-26, 2.216e-26, 2.40702e-13, 2.216e-26, 2.216e-26, 2.216e-26, 1.91447e-09, 2.216e-26, 2.216e-26, 1.32802e-08, 2.216e-26, 2.216e-26, 1.13068e-07, 2.216e-26, 2.216e-26
0.416171, 0, 1.68844e-07, 7.96594e-26, 1.41421, -1.68844e-07, 0, 7.96594e-26, 7.96594e-26, 7.96594e-26, 7.96594e-26, 7.96594e-26, 8.62741e-13, 7.96594e-26, 7.96594e-26, 7.96594e-26, 2.50237e-09, 7.96594e-26, 7.96594e-26, 1.96186e-08, 7.96594e-26, 7.96594e-26, 1.46722e-07, 7.96594e-26, 7.96594e-26
0.424024, 0, 2.2175e-07, 2.74569e-25, 1.41421, -2.2175e-07, 0, 2.74569e-25, 2.74569e-25, 2.74569e-25, 2.74569e-25, 2.74569e-25, 2.09068e-12, 2.74569e-25, 2.74569e-25, 2.74569e-25, 3.25914e-09, 2.74569e-25, 2.74569e-25, 2.88975e-08, 2.74569e-25, 2.74569e-25, 1.89592e-07, 2.74569e-25, 2.74569e-25
0.431878, 0, 2.91413e-07, 9.19108e-25, 1.41421, -2.91413e-07, 0, 1.38155e-14, 9.16304e-12, 7.28064e-12, 1.01345e-10, 3.53749e-10, 2.29711e-11, 1.23043e-11, 3.05709e-11, 1.87881e-10, 4.22997e-09, 2.70219e-12, 1.64546e-13, 4.24273e-08, 1.00977e-13, 1.59123e-16, 2.44003e-07, 9.19108e-25, 2.49548e-11
0.439731, 0, 3.82588e-07, 4.32895e-11, 1.41421, -3.82588e-07, 4.32895e-11, 4.33309e-11, 7.0706e-11, 6.50738e-11, 3.46521e-10, 1.10173e-09, 1.07661e-10, 8.01049e-11, 1.3476e-10, 6.05442e-10, 5.5143e-09, 5.13747e-11, 4.37819e-11, 6.21199e-08, 4.47919e-11, 4.329e-11, 3.1279e-07, 4.32895e-11, 1.17956e-10
0.447585, 0, 5.02105e-07, 1.28666e-10, 1.41421, -5.02105e-07, 1.28666e-10, 1.28761e-10, 1.91853e-10, 1.78872e-10, 8.27527e-10, 2.56807e-09, 2.7381e-10, 2.13515e-10, 3.39479e-10, 1.42427e-09, 7.18071e-09, 1.473e-10, 1.29801e-10, 9.06122e-08, 1.33648e-10, 1.28667e-10, 3.99384e-07, 1.28666e-10, 3.00751e-10
0.455438, 0, 6.59328e-07, 2.95578e-10, 1.41421, -6.59328e-07, 2.95578e-10, 2.95777e-10, 4.2778e-10, 4.00621e-10, 1.75776e-09, 5.39937e-09, 5.95909e-10, 4.73101e-10, 7.36647e-10, 3.00627e-09, 9.35497e-09, 3.34564e-10, 2.97952e-10, 1.31656e-07, 3.07968e-10, 2.9558e-10, 5.08062e-07, 2.95578e-10, 6.55619e-10
0.463292, 0, 8.67048e-07, 6.17604e-10, 1.41421, -8.67048e-07, 6.17604e-10, 6.18001e-10, 8.80954e-10, 8.26853e-10, 3.5303e-09, 1.07845e-08, 1.21165e-09, 9.71235e-10, 1.49622e-09, 6.01737e-09, 1.2217e-08, 6.95266e-10, 6.22333e-10, 1.90516e-07, 6.44974e-10, 6.17609e-10, 6.43945e-07, 6.17604e-10, 1.33482e-09
0.471145, 0, 1.14322e-06, 1.22977e-09, 1.41421, -1.14322e-06, 1.22977e-09, 1.23053e-09, 1.73863e-09, 1.63409e-09, 6.85791e-09, 2.0875e-08, 2.37113e-09, 1.91308e-09, 2.92751e-09, 1.16636e-08, 1.60324e-08, 1.37983e-09, 1.23891e-09, 2.74543e-07, 1.28644e-09, 1.22978e-09, 8.13357e-07, 1.22977e-09, 2.61562e-09
0.478999, 0, 1.51374e-06, 2.37633e-09, 1.41421, -1.51374e-06, 2.37633e-09, 2.37778e-09, 3.33804e-09, 3.14047e-09, 1.3013e-08, 3.95039e-08, 4.8755e-09, 3.66773e-09, 5.58489e-09, 2.20953e-08, 2.12053e-08, 2.65994e-09, 2.3936e-09, 3.93958e-07, 2.48896e-09, 2.37635e-09, 1.02409e-06, 2.37633e-09, 4.99545e-09
0.486852, 0, 2.01918e-06, 4.5158e-09, 1.41421, -2.01918e-06, 4.5158e-09, 4.5185e-09, 6.30524e-09, 5.93763e-09, 2.43074e-08, 7.35991e-08, 1.2621e-08, 6.9187e-09, 1.0486e-08, 4.12068e-08, 2.83887e-08, 5.04351e-09, 4.54794e-09, 5.63004e-07, 4.73641e-09, 4.51583e-09, 1.28591e-06, 4.5158e-09, 9.3892e-09
0.494706, 0, 2.71189e-06, 8.36178e-09, 1.41421, -2.71189e-06, 8.36178e-09, 8.3667e-09, 1.16249e-08, 1.09546e-08, 4.44529e-08, 1.34339e-07, 2.58609e-08, 1.27436e-08, 1.92488e-08, 7.52702e-08, 3.85324e-08, 9.32409e-09, 8.42038e-09, 8.01302e-07, 8.77582e-09, 8.36184e-09, 1.61085e-06, 8.36178e-09, 1.72487e-08
0.50256, 0, 3.67585e-06, 1.52484e-08, 1.41421, -3.67585e-06, 1.52484e-08, 1.52573e-08, 2.11119e-08, 1.99074e-08, 8.01e-08, 2.41616e-07, 5.0417e-08, 2.31221e-08, 3.48111e-08, 1.35475e-07, 5.32565e-08, 1.69776e-08, 1.53537e-08, 1.13537e-06, 1.60127e-08, 1.52485e-08, 2.01458e-06, 1.52484e-08, 3.12172e-08
0.510413, 0, 5.03673e-06, 2.73996e-08, 1.41421, -5.03673e-06, 2.73996e-08, 2.74153e-08, 3.77846e-08, 3.56512e-08, 1.4226e-07, 4.28323e-07, 9.55101e-08, 4.13448e-08, 6.20474e-08, 2.40335e-07, 7.51299e-08, 3.04621e-08, 2.75861e-08, 1.60197e-06, 2.87886e-08, 2.73998e-08, 2.51744e-06, 2.73996e-08, 5.56823e-08
0.518267, 0, 6.98316e-06, 4.85267e-08, 1.41421, -6.98316e-06, 4.85267e-08, 4.8554e-08, 6.66588e-08, 6.29339e-08, 2.49071e-07, 7.48535e-07, 1.75444e-07, 7.28748e-08, 1.09021e-07, 4.2031e-07, 1.08279e-07, 5.38739e-08, 4.88523e-08, 2.25115e-06, 5.10144e-08, 4.8527e-08, 3.14658e-06, 4.85267e-08, 9.7908e-08
0.52612, 0, 9.80495e-06, 8.47255e-08, 1.41421, -9.80495e-06, 8.47255e-08, 8.47725e-08, 1.15938e-07, 1.09526e-07, 4.29944e-07, 1.28973e-06, 3.1837e-07, 1.26639e-07, 1.88861e-07, 7.24717e-07, 1.59296e-07, 9.39301e-08, 8.5286e-08, 3.15101e-06, 8.91179e-08, 8.4726e-08, 3.93897e-06, 8.47255e-08, 1.69731e-07
0.533974, 0, 1.39409e-05, 1.45848e-07, 1.41421, -1.39409e-05, 1.45848e-07, 1.45927e-07, 1.98826e-07, 1.87942e-07, 7.31794e-07, 2.19112e-06, 5.70759e-07, 2.16987e-07, 3.226e-07, 1.23212e-06, 2.38629e-07, 1.61471e-07, 1.46799e-07, 4.394e-06, 1.53496e-07, 1.45848e-07, 4.94602e-06, 1.45848e-07, 2.90129e-07
0.541827, 0, 2.0056e-05, 2.47555e-07, 1.41421, -2.0056e-05, 2.47555e-07, 2.47689e-07, 3.36223e-07, 3.18007e-07, 1.22823e-06, 3.67065e-06, 1.01088e-06, 3.66619e-07, 5.43379e-07, 2.06561e-06, 3.62652e-07, 2.73703e-07, 2.49147e-07, 6.10537e-06, 2.6069e-07, 2.47557e-07, 6.24146e-06, 2.47555e-07, 4.89034e-07
0.549681, 0, 2.91482e-05, 4.14346e-07, 1.41421, -2.91482e-05, 4.14346e-07, 4.14567e-07, 5.60686e-07, 5.30623e-07, 2.03289e-06, 6.06394e-06, 1.76873e-06, 6.10853e-07, 9.02583e-07, 3.41492e-06, 5.56715e-07, 4.57502e-07, 4.16974e-07, 8.45453e-06, 4.36598e-07, 4.14349e-07, 7.92838e-06, 4.14346e-07, 8.1289e-07
0.557534, 0, 4.27072e-05, 6.83912e-07, 1.41421, -4.27072e-05, 6.83912e-07, 6.84271e-07, 9.22096e-07, 8.73165e-07, 3.31827e-06, 9.87924e-06, 3.05727e-06, 1.00375e-06, 1.47857e-06, 5.56767e-06, 8.59525e-07, 7.54153e-07, 6.88189e-07, 1.16701e-05, 7.21103e-07, 6.83916e-07, 1.01558e-05, 6.83912e-07, 1.33259e-06
0.565388, 0, 6.29345e-05, 1.11329e-06, 1.41421, -6.29345e-05, 1.11329e-06, 1.11387e-06, 1.49562e-06, 1.41708e-06, 5.34193e-06, 1.58735e-05, 5.22035e-06, 1.62669e-06, 2.38887e-06, 8.95266e-06, 1.32933e-06, 1.22604e-06, 1.12016e-06, 1.60603e-05, 1.17462e-06, 1.1133e-06, 1.31383e-05, 1.11329e-06, 2.15454e-06
0.573242, 0, 9.30494e-05, 1.78738e-06, 1.41421, -9.30494e-05, 1.78738e-06, 1.78829e-06, 2.39268e-06, 2.26833e-06, 8.48205e-06, 2.51554e-05, 8.80526e-06, 2.60018e-06, 3.80684e-06, 1.41985e-05, 2.0525e-06, 1.96588e-06, 1.79825e-06, 2.20391e-05, 1.88719e-06, 1.78739e-06, 1.71838e-05, 1.78738e-06, 3.43585e-06
0.581095, 0, 0.000137702, 2.83039e-06, 1.41421, -0.000137702, 2.83039e-06, 2.83181e-06, 3.77557e-06, 3.5814e-06, 1.32843e-05, 3.93203e-05, 1.46702e-05, 4.0996e-06, 5.98384e-06, 2.22107e-05, 3.15496e-06, 3.10911e-06, 2.84736e-06, 3.01616e-05, 2.99068e-06, 2.8304e-06, 2.27319e-05, 2.83039e-06, 5.40456e-06
0.588949, 0, 0.000203531, 4.42106e-06, 1.41421, -0.000203531, 4.42106e-06, 4.42325e-06, 5.87691e-06, 5.57783e-06, 2.05231e-05, 6.06259e-05, 2.41413e-05, 6.376e-06, 9.27828e-06, 3.42722e-05, 4.81754e-06, 4.85037e-06, 4.44721e-06, 4.11696e-05, 4.67513e-06, 4.42108e-06, 3.04058e-05, 4.42106e-06, 8.38608e-06
0.596802, 0, 0.000299882, 6.8121e-06, 1.41421, -0.000299882, 6.8121e-06, 6.81544e-06, 9.02415e-06, 8.56972e-06, 3.12777e-05, 9.22103e-05, 3.92362e-05, 9.78245e-06, 1.41922e-05, 5.21682e-05, 7.29546e-06, 7.4644e-06, 6.85184e-06, 5.60501e-05, 7.20961e-06, 6.81214e-06, 4.10793e-05, 6.8121e-06, 1.28367e-05
0.604656, 0, 0.000439747, 1.03549e-05, 1.41421, -0.000439747, 1.03549e-05, 1.03599e-05, 1.36705e-05, 1.29894e-05, 4.70269e-05, 0.00013836, 6.29785e-05, 1.48072e-05, 2.14171e-05, 7.83401e-05, 1.0943e-05, 1.13326e-05, 1.04144e-05, 7.61111e-05, 1.09688e-05, 1.03549e-05, 5.59643e-05, 1.03549e-05, 1.93854e-05
0.612509, 0, 0.000640918, 1.5529e-05, 1.41421, -0.000640918, 1.5529e-05, 1.55364e-05, 2.04322e-05, 1.94249e-05, 6.97595e-05, 0.000204823, 9.98265e-05, 2.2113e-05, 3.18877e-05, 0.000116065, 1.62434e-05, 1.69748e-05, 1.56171e-05, 0.000103075, 1.6465e-05, 1.5529e-05, 7.67247e-05, 1.5529e-05, 2.88836e-05
0.620363, 0, 0.000927435, 2.29779e-05, 1.41421, -0.000927435, 2.29779e-05, 2.29886e-05, 3.01319e-05, 2.86622e-05, 0.000102103, 0.000299168, 0.00015625, 3.25843e-05, 4.68462e-05, 0.000169666, 2.38444e-05, 2.50873e-05, 2.31064e-05, 0.000139199, 2.43869e-05, 2.2978e-05, 0.000105613, 2.29779e-05, 4.24636e-05
