   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_631.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00692293, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000944199, 0, 4.45263e-23, 0, 1.41421, -4.45263e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37031e-27, 0, 1.17709e-23, 0, 3.2754e-23, 0, 0
0.00881133, 0, 1.11267e-22, 0, 1.41421, -1.11267e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44919e-27, 0, 2.98877e-23, 0, 8.13755e-23, 0, 0
0.0166785, 0, 2.7269e-22, 0, 1.41421, -2.7269e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.51752e-27, 0, 7.43649e-23, 0, 1.98316e-22, 0, 0
0.0245456, 0, 6.56327e-22, 0, 1.41421, -6.56327e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06626e-26, 0, 1.81593e-22, 0, 4.74714e-22, 0, 0
0.0324127, 0, 1.55317e-21, 0, 1.41421, -1.55317e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9297e-26, 0, 4.35747e-22, 0, 1.11738e-21, 0, 0
0.0402798, 0, 3.61736e-21, 0, 1.41421, -3.61736e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15781e-25, 0, 1.02859e-21, 0, 2.58866e-21, 0, 0
0.048147, 0, 8.29871e-21, 0, 1.41421, -8.29871e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67916e-25, 0, 2.39073e-21, 0, 5.90771e-21, 0, 0
0.0560141, 0, 1.8767e-20, 0, 1.41421, -1.8767e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11252e-25, 0, 5.47581e-21, 0, 1.32905e-20, 0, 0
0.0638812, 0, 4.18628e-20, 0, 1.41421, -4.18628e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37588e-24, 0, 1.23682e-20, 0, 2.94933e-20, 0, 0
0.0717484, 0, 9.21642e-20, 0, 1.41421, -9.21642e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.05717e-24, 0, 2.7566e-20, 0, 6.45952e-20, 0, 0
0.0796155, 0, 2.00363e-19, 0, 1.41421, -2.00363e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.70899e-24, 0, 6.06588e-20, 0, 1.39697e-19, 0, 0
0.0874826, 0, 4.30317e-19, 0, 1.41421, -4.30317e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45474e-23, 0, 1.31851e-19, 0, 2.98452e-19, 0, 0
0.0953497, 0, 9.1339e-19, 0, 1.41421, -9.1339e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11804e-23, 0, 2.83226e-19, 0, 6.30132e-19, 0, 0
0.103217, 0, 1.91679e-18, 0, 1.41421, -1.91679e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.60837e-23, 0, 6.01477e-19, 0, 1.31525e-18, 0, 0
0.111084, 0, 3.97825e-18, 0, 1.41421, -3.97825e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38538e-22, 0, 1.26328e-18, 0, 2.71483e-18, 0, 0
0.118951, 0, 8.16836e-18, 0, 1.41421, -8.16836e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87363e-22, 0, 2.62493e-18, 0, 5.54314e-18, 0, 0
0.126818, 0, 1.65968e-17, 0, 1.41421, -1.65968e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.89925e-22, 0, 5.39769e-18, 0, 1.11985e-17, 0, 0
0.134685, 0, 3.33786e-17, 0, 1.41421, -3.33786e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19887e-21, 0, 1.09872e-17, 0, 2.23902e-17, 0, 0
0.142553, 0, 6.6461e-17, 0, 1.41421, -6.6461e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41243e-21, 0, 2.21448e-17, 0, 4.43137e-17, 0, 0
0.15042, 0, 1.31042e-16, 0, 1.41421, -1.31042e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80763e-21, 0, 4.42042e-17, 0, 8.68331e-17, 0, 0
0.158287, 0, 2.5591e-16, 0, 1.41421, -2.5591e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.49045e-21, 0, 8.74094e-17, 0, 1.68491e-16, 0, 0
0.166154, 0, 4.95081e-16, 0, 1.41421, -4.95081e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85608e-20, 0, 1.71257e-16, 0, 3.23805e-16, 0, 0
0.174021, 0, 9.48965e-16, 0, 1.41421, -9.48965e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5969e-20, 0, 3.32519e-16, 0, 6.1641e-16, 0, 0
0.181888, 0, 1.80252e-15, 0, 1.41421, -1.80252e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.90794e-20, 0, 6.39946e-16, 0, 1.1625e-15, 0, 0
0.189755, 0, 3.39336e-15, 0, 1.41421, -3.39336e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31498e-19, 0, 1.22097e-15, 0, 2.17226e-15, 0, 0
0.197622, 0, 6.33233e-15, 0, 1.41421, -6.33233e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48138e-19, 0, 2.3098e-15, 0, 4.02228e-15, 0, 0
0.20549, 0, 1.17149e-14, 0, 1.41421, -1.17149e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.64243e-19, 0, 4.33333e-15, 0, 7.38115e-15, 0, 0
0.213357, 0, 2.14889e-14, 0, 1.41421, -2.14889e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.61245e-19, 0, 8.06321e-15, 0, 1.34248e-14, 0, 0
0.221224, 0, 3.92185e-14, 0, 1.41421, -3.92185e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59115e-18, 0, 1.49527e-14, 0, 2.42643e-14, 0, 0
0.229091, 0, 7.07223e-14, 0, 1.41421, -7.07223e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90222e-18, 0, 2.73699e-14, 0, 4.33495e-14, 0, 0
0.236958, 0, 1.26502e-13, 0, 1.41421, -1.26502e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25135e-18, 0, 4.97136e-14, 0, 7.67827e-14, 0, 0
0.244825, 0, 2.24474e-13, 0, 1.41421, -2.24474e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.4274e-18, 0, 8.96184e-14, 0, 1.34846e-13, 0, 0
0.252692, 0, 3.95196e-13, 0, 1.41421, -3.95196e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6794e-17, 0, 1.6036e-13, 0, 2.34819e-13, 0, 0
0.260559, 0, 6.90375e-13, 0, 1.41421, -6.90375e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9691e-17, 0, 2.8486e-13, 0, 4.05485e-13, 0, 0
0.268427, 0, 1.19684e-12, 0, 1.41421, -1.19684e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.21045e-17, 0, 5.02424e-13, 0, 6.94369e-13, 0, 0
0.276294, 0, 2.05932e-12, 0, 1.41421, -2.05932e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.07793e-17, 0, 8.79995e-13, 0, 1.17924e-12, 0, 0
0.284161, 0, 3.51726e-12, 0, 1.41421, -3.51726e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57058e-16, 0, 1.53087e-12, 0, 1.98624e-12, 0, 0
0.292028, 0, 5.96406e-12, 0, 1.41421, -5.96406e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69891e-16, 0, 2.64561e-12, 0, 3.31818e-12, 0, 0
0.299895, 0, 1.00417e-11, 0, 1.41421, -1.00417e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.6078e-16, 0, 4.5429e-12, 0, 5.49832e-12, 0, 0
0.307762, 0, 1.67909e-11, 0, 1.41421, -1.67909e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.81807e-16, 0, 7.75283e-12, 0, 9.03734e-12, 0, 0
0.315629, 0, 2.78891e-11, 1.41531e-43, 1.41421, -2.78891e-11, 1.41531e-43, 0, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.31872e-15, 1.41531e-43, 1.31527e-11, 1.41531e-43, 1.4735e-11, 1.41531e-43, 1.41531e-43
0.323496, 0, 4.60236e-11, 2.54055e-42, 1.41421, -4.60236e-11, 2.54055e-42, 0, 2.54055e-42, 2.54055e-42, 2.54055e-42, 2.54055e-42, 2.54055e-42, 2.54055e-42, 2.54055e-42, 2.54055e-42, 2.54055e-42, 2.54055e-42, 2.54055e-42, 2.54055e-42, 2.21216e-15, 2.54055e-42, 2.21884e-11, 2.54055e-42, 2.3833e-11, 2.54055e-42, 2.54055e-42
0.331364, 0, 7.54786e-11, 3.76235e-41, 1.41421, -7.54786e-11, 3.76235e-41, 0, 3.76235e-41, 3.76235e-41, 3.76235e-41, 3.76235e-41, 3.76235e-41, 3.76235e-41, 3.76235e-41, 3.76235e-41, 3.76235e-41, 3.76235e-41, 3.76235e-41, 3.76235e-41, 3.69206e-15, 3.76235e-41, 3.72324e-11, 3.76235e-41, 3.82424e-11, 3.76235e-41, 3.76235e-41
0.339231, 0, 1.23051e-10, 4.89261e-40, 1.41421, -1.23051e-10, 4.89261e-40, 0, 4.89261e-40, 4.89261e-40, 4.89261e-40, 4.89261e-40, 4.89261e-40, 4.89261e-40, 4.89261e-40, 4.89261e-40, 4.89261e-40, 4.89261e-40, 4.89261e-40, 4.89261e-40, 6.13345e-15, 4.89261e-40, 6.21661e-11, 4.89261e-40, 6.08792e-11, 4.89261e-40, 4.89261e-40
0.347098, 0, 1.99484e-10, 5.70167e-39, 1.41421, -1.99484e-10, 5.70167e-39, 0, 5.70167e-39, 5.70167e-39, 5.70167e-39, 5.70167e-39, 5.70167e-39, 5.70167e-39, 5.70167e-39, 5.70167e-39, 5.70167e-39, 5.70167e-39, 5.70167e-39, 5.70167e-39, 1.0147e-14, 5.70167e-39, 1.0332e-10, 5.70167e-39, 9.61542e-11, 5.70167e-39, 5.70167e-39
0.354965, 0, 3.21694e-10, 6.00606e-38, 1.41421, -3.21694e-10, 6.00606e-38, 0, 6.00606e-38, 6.00606e-38, 6.00606e-38, 6.00606e-38, 6.00606e-38, 6.00606e-38, 6.00606e-38, 6.00606e-38, 6.00606e-38, 6.00606e-38, 6.00606e-38, 6.00606e-38, 1.67258e-14, 6.00606e-38, 1.70995e-10, 6.00606e-38, 1.50683e-10, 6.00606e-38, 6.00606e-38
0.362832, 0, 5.16257e-10, 5.73868e-37, 1.41421, -5.16257e-10, 5.73868e-37, 0, 5.73868e-37, 5.73868e-37, 5.73868e-37, 5.73868e-37, 5.73868e-37, 5.73868e-37, 5.73868e-37, 5.73868e-37, 5.73868e-37, 5.73868e-37, 5.73868e-37, 5.73868e-37, 2.74843e-14, 5.73868e-37, 2.8193e-10, 5.73868e-37, 2.343e-10, 5.73868e-37, 5.73868e-37
