   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_162.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00436266, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00351989, 0, 3.80748e-19, 0, 1.41421, -3.80748e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91912e-21, 0, 0, 1.08407e-23, 6.20139e-23, 0, 3.76756e-19, 0, 0, 0
0.0114024, 0, 7.59154e-19, 0, 1.41421, -7.59154e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.81411e-21, 0, 0, 2.19206e-23, 1.26003e-22, 0, 7.51192e-19, 0, 0, 0
0.019285, 0, 1.49834e-18, 0, 1.41421, -1.49834e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54226e-20, 0, 0, 4.38851e-23, 2.53447e-22, 0, 1.48262e-18, 0, 0, 0
0.0271675, 0, 2.92828e-18, 0, 1.41421, -2.92828e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01411e-20, 0, 0, 8.70153e-23, 5.04858e-22, 0, 2.89755e-18, 0, 0, 0
0.0350501, 0, 5.66849e-18, 0, 1.41421, -5.66849e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.83462e-20, 0, 0, 1.70931e-22, 9.96278e-22, 0, 5.60898e-18, 0, 0, 0
0.0429326, 0, 1.08713e-17, 0, 1.41421, -1.08713e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11899e-19, 0, 0, 3.3274e-22, 1.94829e-21, 0, 1.07572e-17, 0, 0, 0
0.0508152, 0, 2.06616e-17, 0, 1.41421, -2.06616e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12669e-19, 0, 0, 6.42038e-22, 3.7767e-21, 0, 2.04445e-17, 0, 0, 0
0.0586977, 0, 3.89228e-17, 0, 1.41421, -3.89228e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0063e-19, 0, 0, 1.22825e-21, 7.25897e-21, 0, 3.85137e-17, 0, 0, 0
0.0665803, 0, 7.26924e-17, 0, 1.41421, -7.26924e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.48215e-19, 0, 0, 2.33007e-21, 1.38371e-20, 0, 7.1928e-17, 0, 0, 0
0.0744628, 0, 1.34616e-16, 0, 1.41421, -1.34616e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38558e-18, 0, 0, 4.38423e-21, 2.61648e-20, 0, 1.332e-16, 0, 0, 0
0.0823454, 0, 2.47229e-16, 0, 1.41421, -2.47229e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54467e-18, 0, 0, 8.18339e-21, 4.90891e-20, 0, 2.44627e-16, 0, 0, 0
0.0902279, 0, 4.5036e-16, 0, 1.41421, -4.5036e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.63544e-18, 0, 0, 1.51551e-20, 9.13966e-20, 0, 4.45618e-16, 0, 0, 0
0.0981105, 0, 8.13844e-16, 0, 1.41421, -8.13844e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.37665e-18, 0, 0, 2.78506e-20, 1.68901e-19, 0, 8.05271e-16, 0, 0, 0
0.105993, 0, 1.45913e-15, 0, 1.41421, -1.45913e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50183e-17, 0, 0, 5.07944e-20, 3.09854e-19, 0, 1.44375e-15, 0, 0, 0
0.113876, 0, 2.5958e-15, 0, 1.41421, -2.5958e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67174e-17, 0, 0, 9.19514e-20, 5.6439e-19, 0, 2.56842e-15, 0, 0, 0
0.121758, 0, 4.58266e-15, 0, 1.41421, -4.58266e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71671e-17, 0, 0, 1.65239e-19, 1.02084e-18, 0, 4.53431e-15, 0, 0, 0
0.129641, 0, 8.02929e-15, 0, 1.41421, -8.02929e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.26409e-17, 0, 0, 2.94798e-19, 1.83382e-18, 0, 7.94452e-15, 0, 0, 0
0.137523, 0, 1.39633e-14, 0, 1.41421, -1.39633e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43715e-16, 0, 0, 5.22202e-19, 3.27211e-18, 0, 1.38158e-14, 0, 0, 0
0.145406, 0, 2.41037e-14, 0, 1.41421, -2.41037e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48082e-16, 0, 0, 9.18548e-19, 5.79996e-18, 0, 2.38489e-14, 0, 0, 0
0.153288, 0, 4.13049e-14, 0, 1.41421, -4.13049e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2512e-16, 0, 0, 1.60459e-18, 1.02141e-17, 0, 4.08679e-14, 0, 0, 0
0.161171, 0, 7.02701e-14, 0, 1.41421, -7.02701e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.23234e-16, 0, 0, 2.78395e-18, 1.78732e-17, 0, 6.95262e-14, 0, 0, 0
0.169053, 0, 1.18692e-13, 0, 1.41421, -1.18692e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2216e-15, 0, 0, 4.7978e-18, 3.10794e-17, 0, 1.17434e-13, 0, 0, 0
0.176936, 0, 1.99056e-13, 0, 1.41421, -1.99056e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04872e-15, 0, 0, 8.21375e-18, 5.37101e-17, 0, 1.96945e-13, 0, 0, 0
0.184819, 0, 3.31485e-13, 0, 1.41421, -3.31485e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41172e-15, 0, 0, 1.39702e-17, 9.22558e-17, 0, 3.27967e-13, 0, 0, 0
0.192701, 0, 5.48161e-13, 0, 1.41421, -5.48161e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64185e-15, 0, 0, 2.36089e-17, 1.57528e-16, 0, 5.42338e-13, 0, 0, 0
0.200584, 0, 9.0018e-13, 0, 1.41421, -9.0018e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.26507e-15, 0, 0, 3.96463e-17, 2.67407e-16, 0, 8.90608e-13, 0, 0, 0
0.208466, 0, 1.46808e-12, 0, 1.41421, -1.46808e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51105e-14, 0, 0, 6.61665e-17, 4.51317e-16, 0, 1.45245e-12, 0, 0, 0
0.216349, 0, 2.37972e-12, 0, 1.41421, -2.37972e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44949e-14, 0, 0, 1.09981e-16, 7.59385e-16, 0, 2.35436e-12, 0, 0, 0
0.224231, 0, 3.82784e-12, 0, 1.41421, -3.82784e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.94025e-14, 0, 0, 1.81347e-16, 1.26713e-15, 0, 3.78699e-12, 0, 0, 0
0.232114, 0, 6.11562e-12, 0, 1.41421, -6.11562e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.29564e-14, 0, 0, 2.97317e-16, 2.10295e-15, 0, 6.05027e-12, 0, 0, 0
0.239996, 0, 9.70518e-12, 0, 1.41421, -9.70518e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.99173e-14, 0, 0, 4.84747e-16, 3.47161e-15, 0, 9.60131e-12, 0, 0, 0
