   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_786.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00353935, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0043235, 0, 1.92438e-21, 0, 1.41421, -1.92438e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.45307e-26, 0, 3.94643e-22, 0, 1.5297e-21, 0, 0
0.0121863, 0, 4.33386e-21, 0, 1.41421, -4.33386e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00909e-25, 0, 9.05206e-22, 0, 3.42855e-21, 0, 0
0.0200492, 0, 9.62345e-21, 0, 1.41421, -9.62345e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25526e-25, 0, 2.04589e-21, 0, 7.57734e-21, 0, 0
0.027912, 0, 2.10837e-20, 0, 1.41421, -2.10837e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97432e-25, 0, 4.55975e-21, 0, 1.65235e-20, 0, 0
0.0357749, 0, 4.56013e-20, 0, 1.41421, -4.56013e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08341e-24, 0, 1.00281e-20, 0, 3.55721e-20, 0, 0
0.0436377, 0, 9.74202e-20, 0, 1.41421, -9.74202e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33126e-24, 0, 2.17761e-20, 0, 7.56417e-20, 0, 0
0.0515006, 0, 2.05667e-19, 0, 1.41421, -2.05667e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.95828e-24, 0, 4.67151e-20, 0, 1.58947e-19, 0, 0
0.0593634, 0, 4.29247e-19, 0, 1.41421, -4.29247e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04277e-23, 0, 9.90513e-20, 0, 3.30185e-19, 0, 0
0.0672262, 0, 8.86014e-19, 0, 1.41421, -8.86014e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16935e-23, 0, 2.07673e-19, 0, 6.78319e-19, 0, 0
0.0750891, 0, 1.80932e-18, 0, 1.41421, -1.80932e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46576e-23, 0, 4.30712e-19, 0, 1.37856e-18, 0, 0
0.0829519, 0, 3.6565e-18, 0, 1.41421, -3.6565e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.09955e-23, 0, 8.83976e-19, 0, 2.77243e-18, 0, 0
