   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_269.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
1.75776, 217.695, 231.303, 0.638173, 14.8221, -13.6071, 0.644397, 0.00231606, 0.645516, 0.703975, 0.640957, 0.68815, 0.646223, 0.643419, 0.644276, 0.70362, 0.698064, 231.017, 0.641384, 0.638173, 0.638173, 0.638173, 0.638173, 0.644153, 0.638173, 0.638173
1.76562, 185.178, 221.62, 0.670466, 13.6813, -36.4422, 0.676588, 0.00224267, 0.677832, 0.736213, 0.673243, 0.720243, 0.678463, 0.676818, 0.676457, 0.740502, 0.733957, 221.327, 0.672444, 0.670466, 0.670466, 0.670466, 0.670466, 0.676306, 0.670466, 0.670466
1.77348, 192.217, 208.995, 0.703148, 13.9362, -16.7775, 0.70919, 0.00216932, 0.710585, 0.769192, 0.705931, 0.75294, 0.71112, 0.710954, 0.709045, 0.778454, 0.770994, 208.691, 0.704353, 0.703148, 0.703148, 0.703148, 0.703148, 0.708868, 0.703148, 0.703148
1.78135, 199.614, 194.028, 0.736154, 14.1991, 5.58624, 0.742137, 0.00209472, 0.743712, 0.802862, 0.738957, 0.786188, 0.74413, 0.745852, 0.741977, 0.817432, 0.809514, 193.71, 0.73688, 0.736154, 0.736154, 0.736154, 0.736154, 0.741775, 0.736154, 0.736154
1.78921, 167.667, 177.388, 0.769446, 13.0256, -9.72075, 0.775393, 0.00201777, 0.777176, 0.837189, 0.772284, 0.81995, 0.777458, 0.78158, 0.775216, 0.857408, 0.850077, 177.052, 0.769879, 0.769446, 0.769446, 0.769446, 0.769447, 0.774989, 0.769446, 0.769446
1.79707, 143.812, 159.759, 0.803017, 12.0753, -15.9472, 0.808951, 0.00193757, 0.810966, 0.872152, 0.805903, 0.854212, 0.811093, 0.818252, 0.808755, 0.898375, 0.89354, 159.402, 0.803272, 0.803017, 0.803017, 0.803017, 0.803018, 0.808504, 0.803017, 0.803017
1.80493, 133.216, 141.801, 0.836896, 11.6283, -8.58447, 0.842838, 0.00185349, 0.845109, 0.907752, 0.839842, 0.888987, 0.845064, 0.856032, 0.842622, 0.940355, 0.941157, 141.414, 0.837044, 0.836896, 0.836896, 0.836896, 0.836896, 0.842347, 0.836896, 0.836896
1.81279, 115.576, 124.103, 0.871149, 10.8433, -8.52676, 0.877118, 0.00176516, 0.879665, 0.944019, 0.874167, 0.924319, 0.879434, 0.895131, 0.876881, 0.983398, 0.994682, 123.68, 0.871234, 0.871149, 0.871149, 0.871149, 0.871149, 0.876585, 0.871149, 0.871149
1.82065, 111.347, 107.165, 0.905879, 10.6464, 4.18224, 0.911892, 0.00167252, 0.914731, 0.981006, 0.908979, 0.960282, 0.914302, 0.935794, 0.911636, 1.02759, 1.05649, 106.695, 0.905928, 0.905879, 0.905879, 0.905879, 0.90588, 0.911319, 0.905879, 0.905879
1.82851, 98.9109, 91.3741, 0.941226, 10.0454, 7.5368, 0.947298, 0.00157579, 0.950437, 1.01879, 0.944414, 0.99698, 0.949803, 0.978294, 0.947021, 1.07304, 1.12968, 90.8451, 0.941253, 0.941226, 0.941226, 0.941226, 0.941226, 0.946685, 0.941226, 0.941226
1.83638, 85.3252, 77.0046, 0.977358, 9.3448, 8.32065, 0.983498, 0.00147549, 0.986944, 1.05749, 0.980639, 1.03454, 0.986101, 1.02291, 0.983205, 1.11989, 1.2182, 76.3992, 0.977373, 0.977358, 0.977358, 0.977358, 0.977358, 0.982851, 0.977358, 0.977358
1.84424, 64.4541, 64.2184, 1.01446, 8.15194, 0.235703, 1.02068, 0.0013724, 1.02443, 1.09722, 1.01784, 1.07313, 1.02338, 1.0699, 1.02037, 1.16829, 1.32689, 63.5154, 1.01447, 1.01446, 1.01446, 1.01446, 1.01446, 1.02, 1.01446, 1.01446
1.8521, 63.7613, 53.0793, 1.05275, 8.10934, 10.6821, 1.05905, 0.0012675, 1.0631, 1.13812, 1.05622, 1.11289, 1.06184, 1.11949, 1.05873, 1.21843, 1.46152, 52.2518, 1.05275, 1.05275, 1.05275, 1.05275, 1.05275, 1.05834, 1.05275, 1.05275
1.85996, 47.5978, 43.5696, 1.09242, 7.04257, 4.02823, 1.0988, 0.00116192, 1.10313, 1.18035, 1.09598, 1.15401, 1.10168, 1.17181, 1.09848, 1.27047, 1.62869, 42.5847, 1.09242, 1.09242, 1.09242, 1.09242, 1.09242, 1.09807, 1.09242, 1.09242
1.86782, 31.9047, 35.6093, 1.13367, 5.82278, -3.70457, 1.14013, 0.00105689, 1.14474, 1.22405, 1.13732, 1.19666, 1.1431, 1.22694, 1.13981, 1.32459, 1.83569, 34.4272, 1.13367, 1.13367, 1.13367, 1.13367, 1.13367, 1.13939, 1.13367, 1.13367
1.87568, 26.8273, 29.0764, 1.17668, 5.36911, -2.24904, 1.18323, 0.000953663, 1.18808, 1.26936, 1.18042, 1.24099, 1.18627, 1.28481, 1.18293, 1.38094, 2.0901, 27.6503, 1.17668, 1.17668, 1.17668, 1.17668, 1.17668, 1.18248, 1.17668, 1.17668
1.88354, 28.7634, 23.823, 1.22163, 5.54647, 4.94035, 1.22825, 0.000853441, 1.23334, 1.31642, 1.22545, 1.28714, 1.23136, 1.34527, 1.22798, 1.43967, 2.39947, 22.0991, 1.22163, 1.22163, 1.22163, 1.22163, 1.22163, 1.2275, 1.22163, 1.22163
1.8914, 24.558, 19.6921, 1.26864, 5.15345, 4.8659, 1.27533, 0.000757344, 1.28062, 1.36533, 1.27253, 1.33524, 1.27851, 1.40801, 1.2751, 1.50088, 2.77057, 17.6105, 1.26864, 1.26864, 1.26864, 1.26864, 1.26864, 1.27458, 1.26864, 1.26864
1.89927, 16.2077, 16.5267, 1.31782, 4.26705, -0.318981, 1.32456, 0.000666339, 1.33004, 1.4162, 1.32177, 1.38539, 1.3278, 1.47266, 1.3244, 1.56467, 3.20875, 14.0226, 1.31782, 1.31782, 1.31782, 1.31782, 1.31782, 1.32383, 1.31782, 1.31782
1.90713, 19.4034, 14.1785, 1.36923, 4.62638, 5.2249, 1.37603, 0.000581216, 1.38166, 1.46909, 1.37323, 1.43765, 1.37931, 1.53873, 1.37595, 1.63107, 3.71708, 11.1848, 1.36923, 1.36923, 1.36923, 1.36923, 1.36923, 1.37532, 1.36923, 1.36923
1.91499, 19.1825, 12.5115, 1.42292, 4.60244, 6.67102, 1.42976, 0.000502563, 1.43553, 1.52404, 1.42697, 1.49206, 1.43309, 1.6057, 1.4298, 1.70013, 4.2956, 8.96177, 1.42292, 1.42292, 1.42292, 1.42292, 1.42292, 1.42909, 1.42292, 1.42292
1.92285, 13.5882, 11.4039, 1.47889, 3.94818, 2.18427, 1.48578, 0.000430761, 1.49166, 1.58107, 1.48298, 1.54865, 1.48914, 1.67303, 1.48597, 1.77184, 4.94048, 7.23595, 1.47889, 1.47889, 1.47889, 1.47889, 1.4789, 1.48515, 1.47889, 1.47889
1.93071, 12.3925, 10.7479, 1.53715, 3.79375, 1.64466, 1.54407, 0.000365984, 1.55004, 1.64021, 1.54127, 1.60741, 1.54746, 1.74022, 1.54444, 1.84618, 5.64358, 5.90814, 1.53715, 1.53715, 1.53715, 1.53715, 1.53715, 1.5435, 1.53715, 1.53715
1.93857, 9.21135, 10.4481, 1.59766, 3.34834, -1.23679, 1.6046, 0.000308223, 1.61066, 1.70144, 1.60181, 1.66833, 1.60802, 1.80682, 1.6052, 1.92312, 6.39201, 4.8963, 1.59766, 1.59766, 1.59766, 1.59766, 1.59766, 1.6041, 1.59766, 1.59766
1.94643, 12.5412, 10.4204, 1.66038, 3.81329, 2.1208, 1.66734, 0.000257302, 1.67346, 1.76473, 1.66455, 1.73138, 1.67078, 1.87252, 1.66822, 2.00261, 7.16836, 4.13367, 1.66038, 1.66038, 1.66038, 1.66038, 1.66038, 1.66692, 1.66038, 1.66038
1.9543, 9.21856, 10.5893, 1.72526, 3.34941, -1.37077, 1.73224, 0.00021291, 1.7384, 1.83006, 1.72945, 1.79652, 1.73569, 1.93711, 1.73344, 2.08459, 7.95109, 3.56668, 1.72526, 1.72526, 1.72526, 1.72526, 1.72526, 1.73192, 1.72526, 1.72526
1.96216, 6.99032, 10.8879, 1.79225, 2.99839, -3.89755, 1.79924, 0.000174629, 1.80544, 1.89739, 1.79645, 1.86371, 1.8027, 2.00057, 1.80082, 2.16901, 8.7156, 3.15265, 1.79225, 1.79225, 1.79225, 1.79225, 1.79225, 1.79903, 1.79225, 1.79225
1.97002, 10.9904, 11.256, 1.86129, 3.60422, -0.265633, 1.86829, 0.000141972, 1.87452, 1.9667, 1.8655, 1.93291, 1.87176, 2.06298, 1.87031, 2.25581, 9.43541, 2.85783, 1.86129, 1.86129, 1.86129, 1.86129, 1.86129, 1.86822, 1.86129, 1.86129
1.97788, 9.57135, 11.641, 1.93234, 3.40167, -2.0697, 1.93935, 0.000114402, 1.9456, 2.03795, 1.93656, 2.00407, 1.94283, 2.12462, 1.94186, 2.34494, 10.084, 2.65561, 1.93234, 1.93234, 1.93234, 1.93234, 1.93234, 1.93944, 1.93234, 1.93234
1.98574, 13.4592, 11.9976, 2.00534, 3.93182, 1.46166, 2.01236, 9.13694e-05, 2.01862, 2.1111, 2.00956, 2.07716, 2.01584, 2.18585, 2.01544, 2.43636, 10.6363, 2.52507, 2.00534, 2.00534, 2.00534, 2.00534, 2.00534, 2.01263, 2.00534, 2.00534
1.9936, 12.9405, 12.2883, 2.08026, 3.86529, 0.652161, 2.08728, 7.23208e-05, 2.09355, 2.18613, 2.08449, 2.15214, 2.09076, 2.24714, 2.091, 2.53005, 11.0712, 2.44974, 2.08026, 2.08026, 2.08026, 2.08026, 2.08026, 2.08777, 2.08026, 2.08026
2.00146, 6.84293, 12.4849, 2.15706, 2.97371, -5.64197, 2.16408, 5.6727e-05, 2.17036, 2.263, 2.16129, 2.22898, 2.16757, 2.309, 2.16851, 2.62601, 11.3722, 2.41675, 2.15706, 2.15706, 2.15706, 2.15706, 2.15706, 2.16481, 2.15706, 2.15706
2.00933, 14.2805, 12.5681, 2.2357, 4.03491, 1.71241, 2.24272, 4.40888e-05, 2.24901, 2.34169, 2.23993, 2.30765, 2.24621, 2.37196, 2.24794, 2.7243, 11.5296, 2.41606, 2.2357, 2.2357, 2.2357, 2.2357, 2.2357, 2.24374, 2.2357, 2.2357
2.01719, 15.4166, 12.5281, 2.31616, 4.17332, 2.88852, 2.32318, 3.39487e-05, 2.32947, 2.42219, 2.32039, 2.38813, 2.32667, 2.43654, 2.32925, 2.82501, 11.5406, 2.43987, 2.31616, 2.31616, 2.31616, 2.31616, 2.31616, 2.32452, 2.31616, 2.31616
2.02505, 15.4214, 12.3645, 2.39841, 4.1739, 3.05693, 2.40543, 2.58949e-05, 2.41173, 2.50446, 2.40264, 2.47039, 2.40892, 2.50321, 2.41243, 2.92838, 11.4101, 2.48217, 2.39841, 2.39841, 2.39841, 2.39841, 2.39841, 2.40713, 2.39841, 2.39841
2.03291, 16.2465, 12.0852, 2.48243, 4.2716, 4.16137, 2.48946, 1.95624e-05, 2.49575, 2.5885, 2.48666, 2.55443, 2.49295, 2.57235, 2.49746, 3.03481, 11.1496, 2.5384, 2.48243, 2.48243, 2.48243, 2.48243, 2.48243, 2.49156, 2.48243, 2.48243
2.04077, 13.4191, 11.7053, 2.5682, 3.92672, 1.71382, 2.57523, 1.46342e-05, 2.58153, 2.67429, 2.57244, 2.64021, 2.57872, 2.64429, 2.58432, 3.14496, 10.7767, 2.60509, 2.5682, 2.5682, 2.5682, 2.5682, 2.56821, 2.57779, 2.5682, 2.5682
2.04863, 16.1869, 11.2459, 2.65571, 4.26461, 4.94098, 2.66274, 1.08388e-05, 2.66904, 2.7618, 2.65995, 2.72772, 2.66623, 2.71922, 2.67298, 3.25996, 10.3136, 2.67969, 2.65571, 2.65571, 2.65571, 2.65571, 2.65571, 2.6658, 2.65571, 2.65571
2.05649, 11.6656, 10.7319, 2.74494, 3.6967, 0.933733, 2.75197, 7.94613e-06, 2.75827, 2.85104, 2.74918, 2.81695, 2.75546, 2.79729, 2.76343, 3.3816, 9.78513, 2.76031, 2.74494, 2.74494, 2.74494, 2.74494, 2.74494, 2.75559, 2.74494, 2.74494
2.06435, 9.54269, 10.1907, 2.83587, 3.39745, -0.64801, 2.8429, 5.76522e-06, 2.8492, 2.94197, 2.84011, 2.90788, 2.84639, 2.87853, 2.85565, 3.51264, 9.21731, 2.84558, 2.83587, 2.83587, 2.83587, 2.83587, 2.83587, 2.84712, 2.83587, 2.83587
2.07222, 4.67323, 9.65081, 2.92849, 2.58326, -4.97757, 2.93553, 4.1387e-06, 2.94182, 3.03459, 2.93273, 3.00051, 2.93901, 2.96292, 2.94963, 3.65733, 8.63522, 2.93454, 2.92849, 2.92849, 2.92849, 2.92849, 2.92849, 2.9404, 2.92849, 2.92849
2.08008, 7.6487, 9.14067, 3.02278, 3.10624, -1.49197, 3.02982, 2.93918e-06, 3.03611, 3.12888, 3.02701, 3.09479, 3.0333, 3.05037, 3.04534, 3.82194, 8.06179, 3.02649, 3.02278, 3.02278, 3.02278, 3.02278, 3.02278, 3.0354, 3.02278, 3.02278
2.08794, 10.9929, 8.68825, 3.11873, 3.60457, 2.30468, 3.12578, 2.06445e-06, 3.13206, 3.22483, 3.12296, 3.19074, 3.12925, 3.14078, 3.14279, 4.01565, 7.51636, 3.12098, 3.11873, 3.11873, 3.11873, 3.11873, 3.11873, 3.13211, 3.11873, 3.11873
2.0958, 7.53748, 8.32135, 3.21633, 3.08828, -0.783874, 3.22339, 1.43388e-06, 3.22966, 3.32244, 3.22057, 3.28835, 3.22685, 3.234, 3.24195, 4.25149, 7.01413, 3.21767, 3.21633, 3.21633, 3.21633, 3.21633, 3.21633, 3.23054, 3.21633, 3.21633
2.10366, 9.90561, 8.06838, 3.31557, 3.45045, 1.83723, 3.32264, 9.84651e-07, 3.3289, 3.42167, 3.3198, 3.38758, 3.32609, 3.32987, 3.3428, 4.54747, 6.56581, 3.31635, 3.31557, 3.31557, 3.31557, 3.31557, 3.31557, 3.33065, 3.31557, 3.31557
2.11152, 10.1551, 7.95974, 3.41644, 3.48641, 2.19531, 3.42352, 6.68398e-07, 3.42976, 3.52254, 3.42067, 3.48845, 3.42696, 3.42827, 3.44534, 4.92807, 6.17761, 3.41689, 3.41644, 3.41644, 3.41644, 3.41644, 3.41644, 3.43246, 3.41644, 3.41644
2.11938, 7.44796, 8.02971, 3.51892, 3.07375, -0.581757, 3.52603, 4.48436e-07, 3.53225, 3.62503, 3.52316, 3.59094, 3.52944, 3.52905, 3.54957, 5.42552, 5.85174, 3.51918, 3.51892, 3.51892, 3.51892, 3.51892, 3.51892, 3.53596, 3.51892, 3.51892
2.12725, 9.66386, 8.31844, 3.62302, 3.41524, 1.34542, 3.63016, 2.97314e-07, 3.63635, 3.72913, 3.62726, 3.69504, 3.63354, 3.6321, 3.65546, 6.08131, 5.58703, 3.62317, 3.62302, 3.62302, 3.62302, 3.62302, 3.62302, 3.64115, 3.62302, 3.62302
2.13511, 14.7793, 8.87393, 3.72874, 4.09625, 5.90534, 3.73591, 1.94765e-07, 3.74206, 3.83484, 3.73297, 3.80075, 3.73926, 3.73731, 3.76303, 6.94729, 5.37975, 3.72882, 3.72874, 3.72874, 3.72874, 3.72874, 3.72874, 3.74804, 3.72874, 3.72874
2.14297, 6.52063, 9.7534, 3.83605, 2.91901, -3.23277, 3.84327, 1.26053e-07, 3.84937, 3.94215, 3.84028, 3.90806, 3.84657, 3.84459, 3.87225, 8.08619, 5.22444, 3.83609, 3.83605, 3.83605, 3.83605, 3.83605, 3.83605, 3.85665, 3.83605, 3.83605
2.15083, 13.0999, 11.0243, 3.94496, 3.88585, 2.07559, 3.95225, 8.0587e-08, 3.95829, 4.05107, 3.9492, 4.01698, 3.95548, 3.9539, 3.98312, 9.57194, 5.11464, 3.94499, 3.94496, 3.94496, 3.94496, 3.94496, 3.94496, 3.96701, 3.94496, 3.94496
2.15869, 15.0289, 12.7631, 4.05547, 4.12661, 2.26581, 4.06284, 5.08889e-08, 4.0688, 4.16157, 4.0597, 4.12748, 4.06599, 4.06515, 4.09565, 11.4878, 5.04364, 4.05548, 4.05547, 4.05547, 4.05547, 4.05547, 4.05547, 4.07914, 4.05547, 4.05547
2.16655, 24.1121, 15.0541, 4.16757, 5.11, 9.05801, 4.17504, 3.17379e-08, 4.1809, 4.27367, 4.1718, 4.23958, 4.17809, 4.17832, 4.20981, 13.9244, 5.00498, 4.16758, 4.16757, 4.16757, 4.16757, 4.16757, 4.16757, 4.19312, 4.16757, 4.16757
2.17441, 20.9181, 17.9846, 4.28126, 4.78728, 2.9335, 4.28885, 1.95477e-08, 4.29458, 4.38736, 4.28549, 4.35327, 4.29177, 4.29334, 4.32561, 16.975, 4.99282, 4.28126, 4.28126, 4.28126, 4.28126, 4.28126, 4.28126, 4.309, 4.28126, 4.28126
2.18228, 31.1092, 21.6397, 4.39652, 5.75406, 9.46957, 4.40427, 1.18888e-08, 4.40984, 4.50262, 4.40075, 4.46853, 4.40704, 4.41018, 4.44304, 20.7295, 5.00213, 4.39652, 4.39652, 4.39652, 4.39652, 4.39652, 4.39652, 4.42689, 4.39652, 4.39652
2.19014, 34.3341, 26.0945, 4.51335, 6.02778, 8.23965, 4.52128, 7.13949e-09, 4.52668, 4.61946, 4.51759, 4.58537, 4.52387, 4.52878, 4.56209, 25.2671, 5.02885, 4.51335, 4.51335, 4.51335, 4.51335, 4.51335, 4.51335, 4.54691, 4.51335, 4.51335
2.198, 36.1227, 31.4045, 4.63174, 6.17436, 4.71814, 4.63989, 4.23312e-09, 4.64507, 4.73784, 4.63597, 4.70375, 4.64226, 4.64908, 4.68274, 30.6464, 5.06978, 4.63174, 4.63174, 4.63174, 4.63174, 4.63174, 4.63174, 4.6692, 4.63174, 4.63174
2.20586, 46.487, 37.5964, 4.75167, 6.96326, 8.89061, 4.76008, 2.47785e-09, 4.765, 4.85777, 4.7559, 4.82368, 4.76219, 4.771, 4.80497, 36.896, 5.12252, 4.75167, 4.75167, 4.75167, 4.75167, 4.75167, 4.75167, 4.79394, 4.75167, 4.75167
2.21372, 52.9213, 44.6581, 4.87313, 7.41089, 8.26315, 4.88184, 1.4317e-09, 4.88646, 4.97924, 4.87737, 4.94515, 4.88365, 4.89448, 4.92879, 44.0058, 5.18534, 4.87313, 4.87313, 4.87313, 4.87313, 4.87313, 4.87313, 4.92136, 4.87313, 4.87313
2.22158, 56.4755, 52.529, 4.99611, 7.64693, 3.94649, 5.00515, 8.16502e-10, 5.00943, 5.10221, 5.00034, 5.06812, 5.00662, 5.01943, 5.05415, 51.9159, 5.25702, 4.99611, 4.99611, 4.99611, 4.99611, 4.99611, 4.99611, 5.05168, 4.99611, 4.99611
2.22944, 69.3954, 61.0951, 5.12057, 8.44958, 8.30029, 5.13001, 4.59544e-10, 5.1339, 5.22667, 5.1248, 5.19258, 5.13109, 5.14575, 5.18105, 60.513, 5.33668, 5.12057, 5.12057, 5.12057, 5.12057, 5.12057, 5.12057, 5.18518, 5.12057, 5.12057
2.2373, 76.3996, 70.184, 5.24649, 8.85435, 6.21553, 5.25638, 2.55257e-10, 5.25982, 5.35259, 5.25073, 5.31851, 5.25701, 5.27333, 5.30944, 69.6253, 5.42368, 5.24649, 5.24649, 5.24649, 5.24649, 5.24649, 5.24649, 5.32212, 5.24649, 5.24649
2.24517, 87.888, 79.5699, 5.37386, 9.48093, 8.31813, 5.38425, 1.39897e-10, 5.38719, 5.47997, 5.3781, 5.44588, 5.38438, 5.40211, 5.43933, 79.027, 5.5175, 5.37386, 5.37386, 5.37386, 5.37386, 5.37386, 5.37386, 5.46277, 5.37386, 5.37386
2.25303, 79.8865, 88.9772, 5.50265, 9.04912, -9.09068, 5.51359, 7.56355e-11, 5.51598, 5.60875, 5.50689, 5.57467, 5.51317, 5.53198, 5.57067, 88.4429, 5.61768, 5.50265, 5.50265, 5.50265, 5.50265, 5.50265, 5.50265, 5.60738, 5.50265, 5.50265
2.26089, 96.8901, 98.0932, 5.63282, 9.94435, -1.20307, 5.64437, 4.03279e-11, 5.64615, 5.73892, 5.63705, 5.70483, 5.64334, 5.66287, 5.70344, 97.5605, 5.72376, 5.63282, 5.63282, 5.63282, 5.63282, 5.63282, 5.63282, 5.75613, 5.63282, 5.63282
2.26875, 121.258, 106.586, 5.76435, 11.1022, 14.6722, 5.77656, 2.11743e-11, 5.77768, 5.87045, 5.76858, 5.83636, 5.77487, 5.79471, 5.8376, 106.048, 5.83529, 5.76435, 5.76435, 5.76435, 5.76435, 5.76435, 5.76435, 5.90914, 5.76435, 5.76435
2.27661, 125.383, 114.124, 5.89719, 11.2864, 11.2589, 5.91013, 1.09206e-11, 5.91052, 6.0033, 5.90143, 5.96921, 5.90771, 5.92745, 5.97311, 113.575, 5.95177, 5.89719, 5.89719, 5.89719, 5.89719, 5.89719, 5.89719, 6.06641, 5.89719, 5.89719
2.28447, 119.42, 120.396, 6.03132, 11.0191, -0.976692, 6.04504, 5.5105e-12, 6.04465, 6.13742, 6.03555, 6.10333, 6.04184, 6.06107, 6.10995, 119.83, 6.07272, 6.03132, 6.03132, 6.03132, 6.03132, 6.03132, 6.03132, 6.22779, 6.03132, 6.03132
2.29233, 119.414, 125.138, 6.16669, 11.0188, -5.72435, 6.18125, 2.70038e-12, 6.18002, 6.2728, 6.17093, 6.23871, 6.17721, 6.19553, 6.24807, 124.55, 6.19765, 6.16669, 6.16669, 6.16669, 6.16669, 6.16669, 6.16669, 6.39299, 6.16669, 6.16669
2.3002, 116.589, 128.147, 6.30325, 10.8898, -11.5579, 6.3187, 1.27172e-12, 6.31658, 6.40935, 6.30748, 6.37526, 6.31377, 6.33083, 6.38743, 127.532, 6.32607, 6.30325, 6.30325, 6.30325, 6.30325, 6.30325, 6.30325, 6.56154, 6.30325, 6.30325
2.30806, 128.681, 129.299, 6.44094, 11.4316, -0.618332, 6.45734, 5.71319e-13, 6.45427, 6.54704, 6.44517, 6.51295, 6.45146, 6.46697, 6.52797, 128.655, 6.45751, 6.44094, 6.44094, 6.44094, 6.44094, 6.44094, 6.44094, 6.73279, 6.44094, 6.44094
2.31592, 105.061, 128.562, 6.57971, 10.347, -23.5018, 6.5971, 2.40357e-13, 6.59304, 6.68581, 6.58394, 6.65172, 6.59023, 6.60395, 6.66967, 127.887, 6.59157, 6.57971, 6.57971, 6.57971, 6.57971, 6.57971, 6.57971, 6.90594, 6.57971, 6.57971
2.32378, 111.694, 125.993, 6.71948, 10.6627, -14.2989, 6.73792, 9.29827e-14, 6.73281, 6.82558, 6.72371, 6.79149, 6.73, 6.74176, 6.81248, 125.284, 6.72784, 6.71948, 6.71948, 6.71948, 6.71948, 6.71948, 6.71948, 7.08003, 6.71948, 6.71948
2.33164, 116.79, 121.733, 6.86017, 10.8991, -4.94364, 6.87971, 3.23001e-14, 6.8735, 6.96627, 6.8644, 6.93218, 6.87069, 6.88039, 6.95636, 120.991, 6.86598, 6.86017, 6.86017, 6.86017, 6.86017, 6.86017, 6.86017, 7.254, 6.86017, 6.86017
2.3395, 112.795, 116.003, 7.00169, 10.7142, -3.20836, 7.02238, 1.05344e-14, 7.01502, 7.1078, 7.00593, 7.07371, 7.01221, 7.01983, 7.10131, 115.23, 7.00567, 7.00169, 7.00169, 7.00169, 7.00169, 7.00169, 7.00169, 7.42678, 7.00169, 7.00169
2.34736, 108.226, 109.08, 7.14394, 10.4989, -0.854393, 7.16582, 3.07449e-15, 7.15727, 7.25005, 7.14818, 7.21596, 7.15446, 7.16003, 7.24739, 108.277, 7.14663, 7.14394, 7.14394, 7.14394, 7.14394, 7.14394, 7.14394, 7.59726, 7.14394, 7.14394
2.35523, 102.58, 101.28, 7.28683, 10.2264, 1.30039, 7.30994, 7.91043e-16, 7.30015, 7.39293, 7.29106, 7.35884, 7.29735, 7.30095, 7.39472, 100.449, 7.28861, 7.28683, 7.28683, 7.28683, 7.28683, 7.28683, 7.28683, 7.76449, 7.28683, 7.28683
2.36309, 89.5737, 92.9334, 7.43021, 9.56942, -3.35967, 7.4546, 1.74539e-16, 7.44353, 7.53631, 7.43444, 7.50222, 7.44073, 7.44249, 7.54354, 92.0787, 7.43137, 7.43021, 7.43021, 7.43021, 7.43021, 7.43021, 7.43021, 7.92757, 7.43021, 7.43021
2.37095, 97.3277, 84.3666, 7.57398, 9.96633, 12.9611, 7.59969, 3.04156e-17, 7.58731, 7.68009, 7.57822, 7.646, 7.5845, 7.58458, 7.69432, 83.4911, 7.57474, 7.57398, 7.57398, 7.57398, 7.57398, 7.57398, 7.57398, 8.08587, 7.57398, 7.57398
2.37881, 67.4443, 75.8811, 7.71803, 8.33332, -8.43685, 7.7451, 5.41149e-18, 7.73136, 7.82413, 7.72227, 7.79005, 7.72855, 7.72713, 7.84781, 74.9875, 7.71851, 7.71803, 7.71803, 7.71803, 7.71803, 7.71803, 7.71803, 8.23899, 7.71803, 7.71803
2.38667, 70.2576, 67.7372, 7.86223, 8.50045, 2.52043, 7.8907, 8.3819e-19, 7.87556, 7.96834, 7.86647, 7.93425, 7.87276, 7.87001, 8.00518, 66.8269, 7.86253, 7.86223, 7.86223, 7.86223, 7.86223, 7.86223, 7.86223, 8.38677, 7.86223, 7.86223
2.39453, 58.226, 60.1442, 8.00649, 7.76054, -1.9182, 8.0364, 1.09806e-19, 8.01982, 8.11259, 8.01072, 8.0785, 8.01701, 8.01312, 8.16821, 59.2167, 8.00667, 8.00649, 8.00649, 8.00649, 8.00649, 8.00649, 8.00649, 8.52935, 8.00649, 8.00649
2.40239, 51.2252, 53.2552, 8.15071, 7.29556, -2.03, 8.1821, 1.08121e-20, 8.16404, 8.25682, 8.15495, 8.22273, 8.16124, 8.15639, 8.33946, 52.3066, 8.15083, 8.15071, 8.15071, 8.15071, 8.15071, 8.15071, 8.15071, 8.66713, 8.15071, 8.15071
2.41025, 53.8203, 47.1654, 8.29484, 7.4713, 6.65497, 8.32774, 4.30664e-22, 8.30817, 8.40094, 8.29908, 8.36686, 8.30537, 8.29972, 8.52259, 46.1876, 8.29491, 8.29484, 8.29484, 8.29484, 8.29484, 8.29484, 8.29484, 8.80077, 8.29484, 8.29484
2.41812, 42.314, 41.9174, 8.43882, 6.65687, 0.396526, 8.47328, 1.08555e-23, 8.45215, 8.54493, 8.44306, 8.51084, 8.44936, 8.44306, 8.72257, 40.8965, 8.43886, 8.43882, 8.43882, 8.43882, 8.43882, 8.43882, 8.43882, 8.93111, 8.43882, 8.43882
2.42598, 51.6382, 37.5075, 8.58265, 7.32381, 14.1306, 8.61871, 1.43854e-26, 8.59598, 8.68876, 8.58689, 8.65467, 8.5932, 8.58637, 8.94607, 36.4216, 8.58268, 8.58265, 8.58265, 8.58265, 8.58265, 8.58265, 8.58265, 9.0592, 8.58265, 8.58265
2.43384, 41.3865, 33.8951, 8.72636, 6.58684, 7.49135, 8.76404, 0, 8.73969, 8.83247, 8.7306, 8.79838, 8.73692, 8.72967, 9.20176, 32.7126, 8.72638, 8.72636, 8.72636, 8.72636, 8.72636, 8.72636, 8.72636, 9.18622, 8.72636, 8.72636
2.4417, 33.6364, 31.0148, 8.86999, 5.96962, 2.62161, 8.90934, 0, 8.88332, 8.97609, 8.87422, 8.942, 8.88056, 8.87298, 9.50057, 29.6921, 8.87, 8.86999, 8.86999, 8.86999, 8.86999, 8.86999, 8.86999, 9.31352, 8.86999, 8.86999
