   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_41.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00681008, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00107795, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00896597, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.016854, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.024742, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0326301, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0405181, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0484061, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0562941, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0641822, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0720702, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0799582, 0, 3.73664e-30, 0, 1.41421, -3.73664e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89833e-32, 0, 0, 5.48277e-35, 1.40575e-35, 0, 3.70759e-30, 0, 0, 0
0.0878462, 0, 4.08954e-29, 0, 1.41421, -4.08954e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17182e-31, 0, 0, 6.00012e-34, 3.2803e-33, 0, 4.05743e-29, 0, 0, 0
0.0957343, 0, 2.80927e-28, 0, 1.41421, -2.80927e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17875e-30, 0, 0, 4.12154e-33, 3.45884e-32, 0, 2.78709e-28, 0, 0, 0
0.103622, 0, 1.54244e-27, 0, 1.41421, -1.54244e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19622e-29, 0, 0, 2.26637e-32, 2.33474e-31, 0, 1.53022e-27, 0, 0, 0
0.11151, 0, 7.37571e-27, 0, 1.41421, -7.37571e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.72002e-29, 0, 0, 1.08781e-31, 1.26795e-30, 0, 7.31714e-27, 0, 0, 0
0.119398, 0, 3.20097e-26, 0, 1.41421, -3.20097e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48238e-28, 0, 0, 4.74642e-31, 6.01532e-30, 0, 3.1755e-26, 0, 0, 0
0.127286, 0, 1.29033e-25, 0, 1.41421, -1.29033e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00065e-27, 0, 0, 1.9256e-30, 2.59426e-29, 0, 1.28004e-25, 0, 0, 0
0.135174, 0, 4.90132e-25, 0, 1.41421, -4.90132e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80092e-27, 0, 0, 7.3661e-30, 1.04044e-28, 0, 4.8622e-25, 0, 0, 0
0.143062, 0, 1.77137e-24, 0, 1.41421, -1.77137e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37367e-26, 0, 0, 2.68216e-29, 3.93527e-28, 0, 1.75722e-24, 0, 0, 0
0.15095, 0, 6.13282e-24, 0, 1.41421, -6.13282e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.75584e-26, 0, 0, 9.35904e-29, 1.41704e-27, 0, 6.08375e-24, 0, 0, 0
0.158839, 0, 2.04438e-23, 0, 1.41421, -2.04438e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58535e-25, 0, 0, 3.14526e-28, 4.89038e-27, 0, 2.02801e-23, 0, 0, 0
0.166727, 0, 6.58726e-23, 0, 1.41421, -6.58726e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.10817e-25, 0, 0, 1.02198e-27, 1.62564e-26, 0, 6.53445e-23, 0, 0, 0
0.174615, 0, 2.05788e-22, 0, 1.41421, -2.05788e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5958e-24, 0, 0, 3.22049e-27, 5.22498e-26, 0, 2.04137e-22, 0, 0, 0
0.182503, 0, 6.24871e-22, 0, 1.41421, -6.24871e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.84557e-24, 0, 0, 9.86671e-27, 1.62872e-25, 0, 6.19853e-22, 0, 0, 0
0.190391, 0, 1.848e-21, 0, 1.41421, -1.848e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43302e-23, 0, 0, 2.94501e-26, 4.936e-25, 0, 1.83314e-21, 0, 0, 0
0.198279, 0, 5.33203e-21, 0, 1.41421, -5.33203e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.13468e-23, 0, 0, 8.57843e-26, 1.4573e-24, 0, 5.28914e-21, 0, 0, 0
0.206167, 0, 1.50312e-20, 0, 1.41421, -1.50312e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16558e-22, 0, 0, 2.44213e-25, 4.19865e-24, 0, 1.49102e-20, 0, 0, 0
0.214055, 0, 4.14518e-20, 0, 1.41421, -4.14518e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21431e-22, 0, 0, 6.80319e-25, 1.18217e-23, 0, 4.11179e-20, 0, 0, 0
0.221943, 0, 1.11944e-19, 0, 1.41421, -1.11944e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.68041e-22, 0, 0, 1.85653e-24, 3.25684e-23, 0, 1.11041e-19, 0, 0, 0
0.229831, 0, 2.96322e-19, 0, 1.41421, -2.96322e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29775e-21, 0, 0, 4.96762e-24, 8.78862e-23, 0, 2.93931e-19, 0, 0, 0
0.237719, 0, 7.69457e-19, 0, 1.41421, -7.69457e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.96651e-21, 0, 0, 1.30438e-23, 2.32516e-22, 0, 7.63245e-19, 0, 0, 0
0.245607, 0, 1.96142e-18, 0, 1.41421, -1.96142e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52091e-20, 0, 0, 3.36347e-23, 6.03597e-22, 0, 1.94557e-18, 0, 0, 0
0.253495, 0, 4.91124e-18, 0, 1.41421, -4.91124e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80822e-20, 0, 0, 8.52264e-23, 1.53856e-21, 0, 4.87153e-18, 0, 0, 0
0.261383, 0, 1.2086e-17, 0, 1.41421, -1.2086e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.37156e-20, 0, 0, 2.1233e-22, 3.85322e-21, 0, 1.19883e-17, 0, 0, 0
0.269271, 0, 2.96818e-17, 0, 1.41421, -2.96818e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30151e-19, 0, 0, 5.29626e-22, 9.65946e-21, 0, 2.94414e-17, 0, 0, 0
0.277159, 0, 7.05062e-17, 0, 1.41421, -7.05062e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.46697e-19, 0, 0, 1.27457e-21, 2.33355e-20, 0, 6.99349e-17, 0, 0, 0
0.285047, 0, 1.64866e-16, 0, 1.41421, -1.64866e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27834e-18, 0, 0, 3.02085e-21, 5.54911e-20, 0, 1.63529e-16, 0, 0, 0
0.292935, 0, 3.79613e-16, 0, 1.41421, -3.79613e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94341e-18, 0, 0, 7.05382e-21, 1.2994e-19, 0, 3.76533e-16, 0, 0, 0
0.300823, 0, 8.60959e-16, 0, 1.41421, -8.60959e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.67553e-18, 0, 0, 1.62323e-20, 2.99721e-19, 0, 8.53968e-16, 0, 0, 0
0.308711, 0, 1.92385e-15, 0, 1.41421, -1.92385e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49165e-17, 0, 0, 3.68234e-20, 6.81228e-19, 0, 1.90822e-15, 0, 0, 0
0.316599, 0, 4.2365e-15, 0, 1.41421, -4.2365e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28469e-17, 0, 0, 8.23701e-20, 1.52612e-18, 0, 4.20205e-15, 0, 0, 0
0.324487, 0, 9.19566e-15, 0, 1.41421, -9.19566e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12951e-17, 0, 0, 1.81739e-19, 3.37077e-18, 0, 9.12081e-15, 0, 0, 0
0.332375, 0, 1.96782e-14, 0, 1.41421, -1.96782e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52564e-16, 0, 0, 3.95612e-19, 7.34215e-18, 0, 1.95179e-14, 0, 0, 0
0.340263, 0, 4.15231e-14, 0, 1.41421, -4.15231e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21917e-16, 0, 0, 8.49844e-19, 1.57751e-17, 0, 4.11846e-14, 0, 0, 0
0.348151, 0, 8.64107e-14, 0, 1.41421, -8.64107e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.69898e-16, 0, 0, 1.80209e-18, 3.34412e-17, 0, 8.57056e-14, 0, 0, 0
0.356039, 0, 1.7737e-13, 0, 1.41421, -1.7737e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37502e-15, 0, 0, 3.77308e-18, 6.99589e-17, 0, 1.75922e-13, 0, 0, 0
0.363927, 0, 3.59164e-13, 0, 1.41421, -3.59164e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78426e-15, 0, 0, 7.80255e-18, 1.44462e-16, 0, 3.56228e-13, 0, 0, 0
0.371815, 0, 7.17556e-13, 0, 1.41421, -7.17556e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.5624e-15, 0, 0, 1.5942e-17, 2.9453e-16, 0, 7.11683e-13, 0, 0, 0
0.379703, 0, 1.41456e-12, 3.78351e-44, 1.41421, -1.41456e-12, 0, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 1.09653e-14, 3.78351e-44, 3.78351e-44, 3.21948e-17, 5.93011e-16, 3.78351e-44, 1.40297e-12, 3.78351e-44, 3.78351e-44, 3.78351e-44
0.387591, 0, 2.75192e-12, 7.00649e-43, 1.41421, -2.75192e-12, 0, 7.00649e-43, 7.00649e-43, 7.00649e-43, 7.00649e-43, 7.00649e-43, 7.00649e-43, 7.00649e-43, 7.00649e-43, 7.00649e-43, 7.00649e-43, 7.00649e-43, 2.13323e-14, 7.00649e-43, 7.00649e-43, 6.42931e-17, 1.17943e-15, 7.00649e-43, 2.72935e-12, 7.00649e-43, 7.00649e-43, 7.00649e-43
0.395479, 0, 5.2838e-12, 1.05756e-41, 1.41421, -5.2838e-12, 0, 1.05756e-41, 1.05756e-41, 1.05756e-41, 1.05756e-41, 1.05756e-41, 1.05756e-41, 1.05756e-41, 1.05756e-41, 1.05756e-41, 1.05756e-41, 1.05756e-41, 4.09598e-14, 1.05756e-41, 1.05756e-41, 1.27029e-16, 2.31783e-15, 1.05756e-41, 5.2404e-12, 1.05756e-41, 1.05756e-41, 1.05756e-41
0.403367, 0, 1.00138e-11, 1.40221e-40, 1.41421, -1.00138e-11, 0, 1.40221e-40, 1.40221e-40, 1.40221e-40, 1.40221e-40, 1.40221e-40, 1.40221e-40, 1.40221e-40, 1.40221e-40, 1.40221e-40, 1.40221e-40, 1.40221e-40, 7.76305e-14, 1.40221e-40, 1.40221e-40, 2.48472e-16, 4.50234e-15, 1.40221e-40, 9.9314e-12, 1.40221e-40, 1.40221e-40, 1.40221e-40
0.411255, 0, 1.8734e-11, 1.66476e-39, 1.41421, -1.8734e-11, 0, 1.66476e-39, 1.66476e-39, 1.66476e-39, 1.66476e-39, 1.66476e-39, 1.66476e-39, 1.66476e-39, 1.66476e-39, 1.66476e-39, 1.66476e-39, 1.66476e-39, 1.45247e-13, 1.66476e-39, 1.66476e-39, 4.81496e-16, 8.64791e-15, 1.66476e-39, 1.85796e-11, 1.66476e-39, 1.66476e-39, 1.66476e-39
0.419143, 0, 3.46006e-11, 1.78355e-38, 1.41421, -3.46006e-11, 0, 1.78355e-38, 1.78355e-38, 1.78355e-38, 1.78355e-38, 1.78355e-38, 1.78355e-38, 1.78355e-38, 1.78355e-38, 1.78355e-38, 1.78355e-38, 1.78355e-38, 2.68308e-13, 1.78355e-38, 1.78355e-38, 9.2514e-16, 1.64325e-14, 1.78355e-38, 3.43149e-11, 1.78355e-38, 1.78355e-38, 1.78355e-38
0.427031, 0, 6.30957e-11, 1.7343e-37, 1.41421, -6.30957e-11, 0, 1.7343e-37, 1.7343e-37, 1.7343e-37, 1.7343e-37, 1.7343e-37, 1.7343e-37, 1.7343e-37, 1.7343e-37, 1.7343e-37, 1.7343e-37, 1.7343e-37, 4.89392e-13, 1.7343e-37, 1.7343e-37, 1.76409e-15, 3.0907e-14, 1.7343e-37, 6.25736e-11, 1.7343e-37, 1.7343e-37, 1.7343e-37
0.43492, 0, 1.1361e-10, 1.53903e-36, 1.41421, -1.1361e-10, 0, 1.53903e-36, 1.53903e-36, 1.53903e-36, 1.53903e-36, 1.53903e-36, 1.53903e-36, 1.53903e-36, 1.53903e-36, 1.53903e-36, 1.53903e-36, 1.53903e-36, 8.81514e-13, 1.53903e-36, 1.53903e-36, 3.34171e-15, 5.75789e-14, 1.53903e-36, 1.12667e-10, 1.53903e-36, 1.53903e-36, 1.53903e-36
0.442808, 0, 2.02011e-10, 1.25278e-35, 1.41421, -2.02011e-10, 0, 1.25278e-35, 1.25278e-35, 1.25278e-35, 1.25278e-35, 1.25278e-35, 1.25278e-35, 1.25278e-35, 1.25278e-35, 1.25278e-35, 1.25278e-35, 1.25278e-35, 1.56822e-12, 1.25278e-35, 1.25278e-35, 6.2954e-15, 1.06334e-13, 1.25278e-35, 2.0033e-10, 1.25278e-35, 1.25278e-35, 1.25278e-35
0.450696, 0, 3.54744e-10, 9.39895e-35, 1.41421, -3.54744e-10, 0, 9.39895e-35, 9.39895e-35, 9.39895e-35, 9.39895e-35, 9.39895e-35, 9.39895e-35, 9.39895e-35, 9.39895e-35, 9.39895e-35, 9.39895e-35, 9.39895e-35, 2.75577e-12, 9.39895e-35, 9.39895e-35, 1.18076e-14, 1.94852e-13, 9.39895e-35, 3.51781e-10, 9.39895e-35, 9.39895e-35, 9.39895e-35
0.458584, 0, 6.15288e-10, 6.66013e-34, 1.41421, -6.15288e-10, 0, 6.66013e-34, 6.66013e-34, 6.66013e-34, 6.66013e-34, 6.66013e-34, 6.66013e-34, 6.66013e-34, 6.66013e-34, 6.66013e-34, 6.66013e-34, 6.66013e-34, 4.78417e-12, 6.66013e-34, 6.66013e-34, 2.20721e-14, 3.5469e-13, 6.66013e-34, 6.10127e-10, 6.66013e-34, 6.66013e-34, 6.66013e-34
