   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_331.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0948219, 0, 1.79417e-17, 0, 1.41421, -1.79417e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6008e-18, 0, 1.43409e-17, 0, 0, 0
0.102688, 0, 3.46943e-17, 0, 1.41421, -3.46943e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.06648e-18, 0, 2.76279e-17, 0, 0, 0
0.110554, 0, 6.64889e-17, 0, 1.41421, -6.64889e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37462e-17, 0, 5.27426e-17, 0, 0, 0
0.11842, 0, 1.26305e-16, 0, 1.41421, -1.26305e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65118e-17, 0, 9.97933e-17, 0, 0, 0
0.126285, 0, 2.37876e-16, 0, 1.41421, -2.37876e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0706e-17, 0, 1.8717e-16, 0, 0, 0
0.134151, 0, 4.44234e-16, 0, 1.41421, -4.44234e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.61895e-17, 0, 3.48044e-16, 0, 0, 0
0.142017, 0, 8.22754e-16, 0, 1.41421, -8.22754e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81019e-16, 0, 6.41736e-16, 0, 0, 0
0.149883, 0, 1.51142e-15, 0, 1.41421, -1.51142e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.38e-16, 0, 1.17342e-15, 0, 0, 0
0.157749, 0, 2.75434e-15, 0, 1.41421, -2.75434e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.26293e-16, 0, 2.12805e-15, 0, 0, 0
0.165615, 0, 4.97985e-15, 0, 1.41421, -4.97985e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15178e-15, 0, 3.82808e-15, 0, 0, 0
0.173481, 0, 8.93378e-15, 0, 1.41421, -8.93378e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10258e-15, 0, 6.8312e-15, 0, 0, 0
0.181346, 0, 1.59044e-14, 0, 1.41421, -1.59044e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81051e-15, 0, 1.20939e-14, 0, 0, 0
0.189212, 0, 2.81003e-14, 0, 1.41421, -2.81003e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.85678e-15, 0, 2.12435e-14, 0, 0, 0
0.197078, 0, 4.92784e-14, 0, 1.41421, -4.92784e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22522e-14, 0, 3.70262e-14, 0, 0, 0
0.204944, 0, 8.57817e-14, 0, 1.41421, -8.57817e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17426e-14, 0, 6.40391e-14, 0, 0, 0
0.21281, 0, 1.4824e-13, 0, 1.41421, -1.4824e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83237e-14, 0, 1.09916e-13, 0, 0, 0
0.220676, 0, 2.54336e-13, 0, 1.41421, -2.54336e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.7101e-14, 0, 1.87235e-13, 0, 0, 0
0.228542, 0, 4.33274e-13, 0, 1.41421, -4.33274e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16725e-13, 0, 3.16549e-13, 0, 0, 0
0.236408, 0, 7.34093e-13, 0, 1.41421, -7.34093e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0233e-13, 0, 5.31763e-13, 0, 0, 0
0.244273, 0, 1.23305e-12, 0, 1.41421, -1.23305e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47458e-13, 0, 8.85593e-13, 0, 0, 0
0.252139, 0, 2.05708e-12, 0, 1.41421, -2.05708e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.93045e-13, 0, 1.46404e-12, 0, 0, 0
0.260005, 0, 3.40886e-12, 0, 1.41421, -3.40886e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00619e-12, 0, 2.40266e-12, 0, 0, 0
0.267871, 0, 5.6117e-12, 0, 1.41421, -5.6117e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69725e-12, 0, 3.91445e-12, 0, 0, 0
0.275737, 0, 9.17823e-12, 0, 1.41421, -9.17823e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8468e-12, 0, 6.33143e-12, 0, 0, 0
0.283603, 0, 1.49161e-11, 0, 1.41421, -1.49161e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.74885e-12, 0, 1.01672e-11, 0, 0, 0
0.291469, 0, 2.40901e-11, 0, 1.41421, -2.40901e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.88005e-12, 0, 1.62101e-11, 0, 0, 0
0.299335, 0, 3.86705e-11, 8.40779e-44, 1.41421, -3.86705e-11, 8.40779e-44, 0, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 1.30099e-11, 8.40779e-44, 2.56606e-11, 8.40779e-44, 8.40779e-44, 8.40779e-44
0.3072, 0, 6.1709e-11, 1.47977e-42, 1.41421, -6.1709e-11, 1.47977e-42, 0, 1.47977e-42, 1.47977e-42, 1.47977e-42, 1.47977e-42, 1.47977e-42, 1.47977e-42, 1.47977e-42, 1.47977e-42, 1.47977e-42, 1.47977e-42, 1.47977e-42, 1.47977e-42, 2.13759e-11, 1.47977e-42, 4.03331e-11, 1.47977e-42, 1.47977e-42, 1.47977e-42
0.315066, 0, 9.79102e-11, 2.18855e-41, 1.41421, -9.79102e-11, 2.18855e-41, 0, 2.18855e-41, 2.18855e-41, 2.18855e-41, 2.18855e-41, 2.18855e-41, 2.18855e-41, 2.18855e-41, 2.18855e-41, 2.18855e-41, 2.18855e-41, 2.18855e-41, 2.18855e-41, 3.4962e-11, 2.18855e-41, 6.29481e-11, 2.18855e-41, 2.18855e-41, 2.18855e-41
0.322932, 0, 1.54493e-10, 2.85641e-40, 1.41421, -1.54493e-10, 2.85641e-40, 0, 2.85641e-40, 2.85641e-40, 2.85641e-40, 2.85641e-40, 2.85641e-40, 2.85641e-40, 2.85641e-40, 2.85641e-40, 2.85641e-40, 2.85641e-40, 2.85641e-40, 2.85641e-40, 5.69392e-11, 2.85641e-40, 9.75541e-11, 2.85641e-40, 2.85641e-40, 2.85641e-40
0.330798, 0, 2.42492e-10, 3.33815e-39, 1.41421, -2.42492e-10, 3.33815e-39, 0, 3.33815e-39, 3.33815e-39, 3.33815e-39, 3.33815e-39, 3.33815e-39, 3.33815e-39, 3.33815e-39, 3.33815e-39, 3.33815e-39, 3.33815e-39, 3.33815e-39, 3.33815e-39, 9.23634e-11, 3.33815e-39, 1.50128e-10, 3.33815e-39, 3.33815e-39, 3.33815e-39
0.338664, 0, 3.7871e-10, 3.52129e-38, 1.41421, -3.7871e-10, 3.52129e-38, 0, 3.52129e-38, 3.52129e-38, 3.52129e-38, 3.52129e-38, 3.52129e-38, 3.52129e-38, 3.52129e-38, 3.52129e-38, 3.52129e-38, 3.52129e-38, 3.52129e-38, 3.52129e-38, 1.49279e-10, 3.52129e-38, 2.2943e-10, 3.52129e-38, 3.52129e-38, 3.52129e-38
0.34653, 0, 5.88663e-10, 3.36738e-37, 1.41421, -5.88663e-10, 3.36738e-37, 0, 3.36738e-37, 3.36738e-37, 3.36738e-37, 3.36738e-37, 3.36738e-37, 3.36738e-37, 3.36738e-37, 3.36738e-37, 3.36738e-37, 3.36738e-37, 3.36738e-37, 3.36738e-37, 2.40468e-10, 3.36738e-37, 3.48195e-10, 3.36738e-37, 3.36738e-37, 3.36738e-37
0.354396, 0, 9.11006e-10, 2.93674e-36, 1.41421, -9.11006e-10, 2.93674e-36, 0, 2.93674e-36, 2.93674e-36, 2.93674e-36, 2.93674e-36, 2.93674e-36, 2.93674e-36, 2.93674e-36, 2.93674e-36, 2.93674e-36, 2.93674e-36, 2.93674e-36, 2.93674e-36, 3.86204e-10, 2.93674e-36, 5.24802e-10, 2.93674e-36, 2.93674e-36, 2.93674e-36
0.362261, 0, 1.4042e-09, 2.34682e-35, 1.41421, -1.4042e-09, 2.34682e-35, 0, 2.34682e-35, 2.34682e-35, 2.34682e-35, 2.34682e-35, 2.34682e-35, 2.34682e-35, 2.34682e-35, 2.34682e-35, 2.34682e-35, 2.34682e-35, 2.34682e-35, 2.34682e-35, 6.18625e-10, 2.34682e-35, 7.8557e-10, 2.34682e-35, 2.34682e-35, 2.34682e-35
0.370127, 0, 2.15652e-09, 1.72669e-34, 1.41421, -2.15652e-09, 1.72669e-34, 0, 1.72669e-34, 1.72669e-34, 1.72669e-34, 1.72669e-34, 1.72669e-34, 1.72669e-34, 1.72669e-34, 1.72669e-34, 1.72669e-34, 1.72669e-34, 1.72669e-34, 1.72669e-34, 9.88618e-10, 1.72669e-34, 1.1679e-09, 1.72669e-34, 1.72669e-34, 1.72669e-34
0.377993, 0, 3.30127e-09, 1.16191e-33, 1.41421, -3.30127e-09, 1.16191e-33, 0, 1.16191e-33, 1.16191e-33, 1.16191e-33, 1.16191e-33, 1.16191e-33, 1.16191e-33, 1.16191e-33, 1.16191e-33, 1.16191e-33, 1.16191e-33, 1.16191e-33, 1.16191e-33, 1.57672e-09, 1.16191e-33, 1.72455e-09, 1.16191e-33, 1.16191e-33, 1.16191e-33
0.385859, 0, 5.03965e-09, 6.86342e-33, 1.41421, -5.03965e-09, 6.86342e-33, 0, 6.86342e-33, 6.86342e-33, 6.86342e-33, 6.86342e-33, 6.86342e-33, 6.86342e-33, 6.86342e-33, 6.86342e-33, 6.86342e-33, 6.86342e-33, 6.86342e-33, 6.86342e-33, 2.51026e-09, 6.86342e-33, 2.52939e-09, 6.86342e-33, 6.86342e-33, 6.86342e-33
0.393725, 0, 7.67544e-09, 4.13288e-32, 1.41421, -7.67544e-09, 4.13288e-32, 0, 4.13288e-32, 4.13288e-32, 4.13288e-32, 4.13288e-32, 4.13288e-32, 4.13288e-32, 4.13288e-32, 4.13288e-32, 4.13288e-32, 4.13288e-32, 4.13288e-32, 4.13288e-32, 3.9904e-09, 4.13288e-32, 3.68504e-09, 4.13288e-32, 4.13288e-32, 4.13288e-32
0.401591, 0, 1.16676e-08, 2.22552e-31, 1.41421, -1.16676e-08, 2.22552e-31, 0, 2.22552e-31, 2.22552e-31, 2.22552e-31, 2.22552e-31, 2.22552e-31, 2.22552e-31, 2.22552e-31, 2.22552e-31, 2.22552e-31, 2.22552e-31, 2.22552e-31, 2.22552e-31, 6.33456e-09, 2.22552e-31, 5.33303e-09, 2.22552e-31, 2.22552e-31, 2.22552e-31
0.409457, 0, 1.77099e-08, 1.17327e-30, 1.41421, -1.77099e-08, 1.17327e-30, 0, 1.17327e-30, 1.17327e-30, 1.17327e-30, 1.17327e-30, 1.17327e-30, 1.17327e-30, 1.17327e-30, 1.17327e-30, 1.17327e-30, 1.17327e-30, 1.17327e-30, 1.17327e-30, 1.00428e-08, 1.17327e-30, 7.66714e-09, 1.17327e-30, 1.17327e-30, 1.17327e-30
0.417323, 0, 2.68518e-08, 5.89495e-30, 1.41421, -2.68518e-08, 5.89495e-30, 0, 5.89495e-30, 5.89495e-30, 5.89495e-30, 5.89495e-30, 5.89495e-30, 5.89495e-30, 5.89495e-30, 5.89495e-30, 5.89495e-30, 5.89495e-30, 5.89495e-30, 5.89495e-30, 1.59011e-08, 5.89495e-30, 1.09507e-08, 5.89495e-30, 5.89495e-30, 5.89495e-30
0.425188, 0, 4.06812e-08, 2.79942e-29, 1.41421, -4.06812e-08, 2.79942e-29, 0, 2.79942e-29, 2.79942e-29, 2.79942e-29, 2.79942e-29, 2.79942e-29, 2.79942e-29, 2.79942e-29, 2.79942e-29, 2.79942e-29, 2.79942e-29, 2.79942e-29, 2.79942e-29, 2.51422e-08, 2.79942e-29, 1.5539e-08, 2.79942e-29, 2.79942e-29, 2.79942e-29
0.433054, 0, 6.16e-08, 1.27688e-28, 1.41421, -6.16e-08, 1.27688e-28, 0, 1.27688e-28, 1.27688e-28, 1.27688e-28, 1.27688e-28, 1.27688e-28, 1.27688e-28, 1.27688e-28, 1.27688e-28, 1.27688e-28, 1.27688e-28, 1.27688e-28, 1.27688e-28, 3.96921e-08, 1.27688e-28, 2.19079e-08, 1.27688e-28, 1.27688e-28, 1.27688e-28
0.44092, 0, 9.32391e-08, 5.59083e-28, 1.41421, -9.32391e-08, 5.59083e-28, 0, 5.59083e-28, 5.59083e-28, 5.59083e-28, 5.59083e-28, 5.59083e-28, 5.59083e-28, 5.59083e-28, 5.59083e-28, 5.59083e-28, 5.59083e-28, 5.59083e-28, 5.59083e-28, 6.25491e-08, 5.59083e-28, 3.06901e-08, 5.59083e-28, 5.59083e-28, 5.59083e-28
0.448786, 0, 1.41079e-07, 2.33641e-27, 1.41421, -1.41079e-07, 2.33641e-27, 0, 2.33641e-27, 2.33641e-27, 2.33641e-27, 2.33641e-27, 2.33641e-27, 2.33641e-27, 2.33641e-27, 2.33641e-27, 2.33641e-27, 2.33641e-27, 2.33641e-27, 2.33641e-27, 9.83576e-08, 2.33641e-27, 4.2721e-08, 2.33641e-27, 2.33641e-27, 2.33641e-27
0.456652, 0, 2.13372e-07, 9.31591e-27, 1.41421, -2.13372e-07, 9.31591e-27, 0, 9.31591e-27, 9.31591e-27, 9.31591e-27, 9.31591e-27, 9.31591e-27, 9.31591e-27, 9.31591e-27, 9.31591e-27, 9.31591e-27, 9.31591e-27, 9.31591e-27, 9.31591e-27, 1.54276e-07, 9.31591e-27, 5.90962e-08, 9.31591e-27, 9.31591e-27, 9.31591e-27
0.464518, 0, 3.22508e-07, 3.54725e-26, 1.41421, -3.22508e-07, 3.54725e-26, 0, 3.54725e-26, 3.54725e-26, 3.54725e-26, 3.54725e-26, 3.54725e-26, 1.97515e-13, 3.54725e-26, 3.54725e-26, 3.54725e-26, 3.54725e-26, 3.54725e-26, 3.54725e-26, 2.41266e-07, 3.54725e-26, 8.12416e-08, 3.54725e-26, 3.54725e-26, 3.54725e-26
0.472384, 0, 4.8701e-07, 1.29203e-25, 1.41421, -4.8701e-07, 1.29203e-25, 0, 1.29203e-25, 1.29203e-25, 1.29203e-25, 1.29203e-25, 1.29203e-25, 6.54303e-13, 1.29203e-25, 1.29203e-25, 1.29203e-25, 1.29203e-25, 1.29203e-25, 1.29203e-25, 3.76008e-07, 1.29203e-25, 1.11001e-07, 1.29203e-25, 1.29203e-25, 1.29203e-25
0.480249, 0, 7.34435e-07, 4.52871e-25, 1.41421, -7.34435e-07, 4.52871e-25, 0, 4.52871e-25, 4.52871e-25, 4.52871e-25, 4.52871e-25, 4.52871e-25, 1.68152e-12, 4.52871e-25, 4.52871e-25, 4.52871e-25, 4.52871e-25, 4.52871e-25, 4.52871e-25, 5.83693e-07, 4.52871e-25, 1.5074e-07, 4.52871e-25, 4.52871e-25, 4.52871e-25
0.488115, 0, 1.10645e-06, 5.84591e-11, 1.41421, -1.10645e-06, 8.5692e-11, 5.84591e-11, 8.61328e-11, 2.85312e-10, 6.37624e-11, 2.33508e-10, 8.47236e-11, 7.14881e-11, 1.88869e-10, 6.91455e-11, 2.21038e-10, 6.48724e-11, 5.87046e-11, 5.8541e-11, 9.02127e-07, 5.84601e-11, 2.03565e-07, 5.84591e-11, 5.84591e-11, 5.88953e-11
0.495981, 0, 1.66323e-06, 1.91325e-10, 1.41421, -1.66323e-06, 2.81125e-10, 1.91325e-10, 2.82579e-10, 9.39374e-10, 2.08812e-10, 7.68549e-10, 2.77932e-10, 2.30082e-10, 6.21351e-10, 2.26563e-10, 7.2743e-10, 2.12472e-10, 1.92134e-10, 1.92893e-10, 1.38743e-06, 1.91328e-10, 2.73319e-07, 1.91325e-10, 1.91325e-10, 1.92763e-10
0.503847, 0, 2.49365e-06, 4.85592e-10, 1.41421, -2.49365e-06, 7.15471e-10, 4.85592e-10, 7.19192e-10, 2.40051e-09, 5.30359e-10, 1.96322e-09, 7.07296e-10, 5.81272e-10, 1.58641e-09, 5.75798e-10, 1.85796e-09, 5.39728e-10, 4.87664e-10, 4.90927e-10, 2.12229e-06, 4.85601e-10, 3.64999e-07, 4.85592e-10, 4.85592e-10, 4.89274e-10
0.511713, 0, 3.72715e-06, 1.12523e-09, 1.41421, -3.72715e-06, 1.66146e-09, 1.12523e-09, 1.67014e-09, 5.59213e-09, 1.22965e-09, 4.57206e-09, 1.64239e-09, 1.34405e-09, 3.69308e-09, 1.33565e-09, 4.32653e-09, 1.25151e-09, 1.13006e-09, 1.13949e-09, 3.22741e-06, 1.12525e-09, 4.84895e-07, 1.12523e-09, 1.12523e-09, 1.13382e-09
0.519579, 0, 5.55209e-06, 2.48961e-09, 1.41421, -5.55209e-06, 3.68111e-09, 2.48961e-09, 3.7004e-09, 1.24149e-08, 2.72165e-09, 1.01484e-08, 3.63874e-09, 2.96889e-09, 8.19531e-09, 2.95717e-09, 9.6028e-09, 2.77021e-09, 2.50035e-09, 2.52397e-09, 4.87799e-06, 2.48966e-09, 6.41109e-07, 2.48961e-09, 2.48961e-09, 2.5087e-09
0.527445, 0, 8.24842e-06, 5.34123e-09, 1.41421, -8.24842e-06, 7.90406e-09, 5.34123e-09, 7.94554e-09, 2.66898e-08, 5.84032e-09, 2.18147e-08, 7.81292e-09, 6.37864e-09, 1.76138e-08, 6.34691e-09, 2.06412e-08, 5.94478e-09, 5.36434e-09, 5.41934e-09, 7.33331e-06, 5.34133e-09, 8.44133e-07, 5.34123e-09, 5.34123e-09, 5.38229e-09
0.535311, 0, 1.22006e-05, 1.11747e-08, 1.41421, -1.22006e-05, 1.65463e-08, 1.11747e-08, 1.66332e-08, 5.59204e-08, 1.22208e-08, 4.57022e-08, 1.63553e-08, 1.35286e-08, 3.68974e-08, 1.32826e-08, 4.32426e-08, 1.24397e-08, 1.12231e-08, 1.13455e-08, 1.09438e-05, 1.11749e-08, 1.10779e-06, 1.11747e-08, 1.11747e-08, 1.12608e-08
0.543176, 0, 1.79754e-05, 2.2855e-08, 1.41421, -1.79754e-05, 3.38578e-08, 2.2855e-08, 3.40359e-08, 1.14509e-07, 2.49977e-08, 9.35792e-08, 3.34665e-08, 2.95495e-08, 7.55438e-08, 2.71726e-08, 8.85411e-08, 2.54461e-08, 2.29542e-08, 2.32174e-08, 1.62176e-05, 2.28554e-08, 1.45073e-06, 2.2855e-08, 2.2855e-08, 2.30312e-08
0.551042, 0, 2.63822e-05, 4.57486e-08, 1.41421, -2.63822e-05, 6.78041e-08, 4.57486e-08, 6.81611e-08, 2.29473e-07, 5.00437e-08, 1.87518e-07, 6.70198e-08, 6.16061e-08, 1.51365e-07, 5.44034e-08, 1.77419e-07, 5.09427e-08, 4.59474e-08, 4.64985e-08, 2.38652e-05, 4.57495e-08, 1.89891e-06, 4.57486e-08, 4.57486e-08, 4.61019e-08
0.558908, 0, 3.8581e-05, 8.9676e-08, 1.41421, -3.8581e-05, 1.3297e-07, 8.9676e-08, 1.33671e-07, 4.5032e-07, 9.81071e-08, 3.67963e-07, 1.3143e-07, 1.24529e-07, 2.96997e-07, 1.06665e-07, 3.48139e-07, 9.98716e-08, 9.00662e-08, 9.1193e-08, 3.48743e-05, 8.96776e-08, 2.4895e-06, 8.9676e-08, 8.9676e-08, 9.03695e-08
0.566774, 0, 5.62359e-05, 1.72196e-07, 1.41421, -5.62359e-05, 2.55448e-07, 1.72196e-07, 2.56796e-07, 8.65702e-07, 1.88408e-07, 7.07333e-07, 2.52488e-07, 2.45553e-07, 5.70867e-07, 2.04865e-07, 6.69212e-07, 1.91801e-07, 1.72946e-07, 1.752e-07, 5.06111e-05, 1.72199e-07, 3.27751e-06, 1.72196e-07, 1.72196e-07, 1.73529e-07
0.57464, 0, 8.17392e-05, 3.23976e-07, 1.41421, -8.17392e-05, 4.80845e-07, 3.23976e-07, 4.83384e-07, 1.63071e-06, 3.54525e-07, 1.33231e-06, 4.75267e-07, 4.74475e-07, 1.07517e-06, 3.85533e-07, 1.26048e-06, 3.60918e-07, 3.2539e-07, 3.29805e-07, 7.29574e-05, 3.23982e-07, 4.34616e-06, 3.23976e-07, 3.23976e-07, 3.26489e-07
0.582506, 0, 0.000118535, 5.97331e-07, 1.41421, -0.000118535, 8.87006e-07, 5.97331e-07, 8.91695e-07, 3.01036e-06, 6.53742e-07, 2.45932e-06, 8.76705e-07, 8.97975e-07, 1.98449e-06, 7.11002e-07, 2.32668e-06, 6.65549e-07, 5.99942e-07, 6.08416e-07, 0.000104497, 5.97342e-07, 5.82365e-06, 5.97331e-07, 5.97331e-07, 6.01971e-07
0.590372, 0, 0.000171599, 1.07942e-06, 1.41421, -0.000171599, 1.60373e-06, 1.07942e-06, 1.61222e-06, 5.44696e-06, 1.18153e-06, 4.44959e-06, 1.58509e-06, 1.67048e-06, 3.59016e-06, 1.28516e-06, 4.20951e-06, 1.2029e-06, 1.08415e-06, 1.10009e-06, 0.000148772, 1.07944e-06, 7.90897e-06, 1.07942e-06, 1.07942e-06, 1.08782e-06
0.598238, 0, 0.000248123, 1.91202e-06, 1.41421, -0.000248123, 2.8423e-06, 1.91202e-06, 2.85736e-06, 9.66135e-06, 2.09318e-06, 7.89171e-06, 2.80922e-06, 3.05537e-06, 6.36683e-06, 2.27707e-06, 7.46574e-06, 2.1311e-06, 1.92041e-06, 1.94982e-06, 0.000210644, 1.91206e-06, 1.09109e-05, 1.91202e-06, 1.91202e-06, 1.92692e-06
0.606103, 0, 0.0003585, 3.32028e-06, 1.41421, -0.0003585, 4.93855e-06, 3.32028e-06, 4.96474e-06, 1.68007e-05, 3.63542e-06, 1.37223e-05, 4.881e-06, 5.49609e-06, 1.10697e-05, 3.9553e-06, 1.29813e-05, 3.70138e-06, 3.33487e-06, 3.38809e-06, 0.000296781, 3.32034e-06, 1.53074e-05, 3.32028e-06, 3.32028e-06, 3.3462e-06
0.613969, 0, 0.000517722, 5.65324e-06, 1.41421, -0.000517722, 8.41356e-06, 5.65324e-06, 8.45824e-06, 2.86471e-05, 6.19078e-06, 2.33962e-05, 8.3154e-06, 9.72576e-06, 1.88715e-05, 6.73641e-06, 2.21323e-05, 6.30329e-06, 5.67812e-06, 5.77259e-06, 0.000416357, 5.65334e-06, 2.18247e-05, 5.65324e-06, 5.65324e-06, 5.69745e-06
0.621835, 0, 0.000747297, 9.4385e-06, 1.41421, -0.000747297, 1.40558e-05, 9.4385e-06, 1.41305e-05, 4.79008e-05, 1.03377e-05, 3.91175e-05, 1.38916e-05, 1.6934e-05, 3.1549e-05, 1.12503e-05, 3.70033e-05, 1.05259e-05, 9.48012e-06, 9.64464e-06, 0.000581991, 9.43868e-06, 3.15497e-05, 9.4385e-06, 9.4385e-06, 9.51247e-06
0.629701, 0, 0.00107789, 1.54547e-05, 1.41421, -0.00107789, 2.30298e-05, 1.54547e-05, 2.31524e-05, 7.85563e-05, 1.69299e-05, 6.41464e-05, 2.27604e-05, 2.90173e-05, 5.17294e-05, 1.84272e-05, 6.06778e-05, 1.72386e-05, 1.5523e-05, 1.58041e-05, 0.000811055, 1.5455e-05, 4.60907e-05, 1.54547e-05, 1.54547e-05, 1.5576e-05
0.637567, 0, 0.00155278, 2.48211e-05, 1.41421, -0.00155278, 3.70119e-05, 2.48211e-05, 3.72092e-05, 0.000126372, 2.71952e-05, 0.000103182, 3.65784e-05, 4.89425e-05, 8.31987e-05, 2.96049e-05, 9.75996e-05, 2.7692e-05, 2.4931e-05, 2.54027e-05, 0.00112739, 2.48216e-05, 6.77697e-05, 2.48211e-05, 2.48211e-05, 2.50164e-05
